actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
598,PT06M07.00S,2024-12-16T00:04:07.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,106,91,2024-12-16T00:04:07Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,
599,PT06M07.00S,2024-12-16T00:04:15.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,106,91,2024-12-16T00:04:15Z,5850000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],1628418,,,1610612754,106,91,2024-12-16T00:06:51Z,5860000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,106,91,2024-12-16T00:06:51Z,5870000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],204456,,,1610612754,106,91,2024-12-16T00:06:51Z,5880000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],1642277,,,1610612754,106,91,2024-12-16T00:06:51Z,5890000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],1642274,,,1610612754,106,91,2024-12-16T00:06:51Z,5900000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,out,[],1631288,,,1610612754,106,91,2024-12-16T00:06:51Z,5910000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,106,91,2024-12-16T00:06:51Z,5920000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,106,91,2024-12-16T00:06:51Z,5930000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,106,91,2024-12-16T00:06:51Z,5940000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,106,91,2024-12-16T00:06:51Z,5950000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1630530,,,1610612754,106,91,2024-12-16T00:06:51Z,5960000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M07.00S,2024-12-16T00:06:23.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612754,106,91,2024-12-16T00:06:51Z,5970000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M07.00S,2024-12-16T00:07:26.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612754,107,91,2024-12-16T00:07:26Z,5980000,False,,,0,,P. Siakam Free Throw 2 of 2 (20 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
613,PT05M57.00S,2024-12-16T00:07:38.3Z,4,REGULAR,3pt,Jump Shot,[],203468,31.488173455978973,26.715686274509803,1610612740,107,91,2024-12-16T00:07:42Z,5990000,False,116.0,243.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
614,PT05M53.00S,2024-12-16T00:07:42.3Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,107,91,2024-12-16T00:07:42Z,6000000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,613.0,6.0,5.0,1.0,,,,,,,,,,,,,
615,PT05M40.00S,2024-12-16T00:07:55.8Z,4,REGULAR,foul,personal,['2freethrow'],203468,,,1610612754,107,91,2024-12-16T00:08:04Z,6010000,False,,,0,,C. McCollum shooting personal FOUL (6 PF) (Nembhard 2 FT),"[203468, 1629614]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,,,,6.0,0.0,Nembhard,1629614.0,,
617,PT05M40.00S,2024-12-16T00:08:04.7Z,4,REGULAR,substitution,out,[],203468,,,1610612754,107,91,2024-12-16T00:08:11Z,6030000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M40.00S,2024-12-16T00:08:04.7Z,4,REGULAR,substitution,in,[],1642274,,,1610612754,107,91,2024-12-16T00:08:11Z,6040000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M40.00S,2024-12-16T00:08:29.8Z,4,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,108,91,2024-12-16T00:08:29Z,6050000,False,,,0,,A. Nembhard Free Throw 1 of 2 (14 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
620,PT05M40.00S,2024-12-16T00:08:41.9Z,4,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,109,91,2024-12-16T00:08:41Z,6060000,False,,,0,,A. Nembhard Free Throw 2 of 2 (15 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
621,PT05M26.00S,2024-12-16T00:08:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.383048620236531,37.5,1610612740,109,93,2024-12-16T00:09:01Z,6070000,False,62.0,55.0,1,left,D. Murray 8' driving floating Jump Shot (19 PTS),[1627749],1610612740.0,NOP,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,8.29,Made,19.0,,,,,,,,,,,,,,,,,
622,PT05M13.00S,2024-12-16T00:09:09.5Z,4,REGULAR,3pt,Jump Shot,[],1627783,91.93495400788436,2.450980392156863,1610612754,109,93,2024-12-16T00:09:13Z,6080000,False,-238.0,23.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
623,PT05M10.00S,2024-12-16T00:09:12.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612740,109,93,2024-12-16T00:09:13Z,6090000,False,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,622.0,6.0,6.0,0.0,,,,,,,,,,,,,
624,PT04M52.00S,2024-12-16T00:09:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,6.783837056504599,46.81372549019608,1610612740,109,93,2024-12-16T00:09:36Z,6100000,False,16.0,11.0,1,left,MISS B. Boston driving finger roll Layup,[1630527],1610612740.0,NOP,driving finger roll,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
625,PT04M49.00S,2024-12-16T00:09:34.5Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,109,93,2024-12-16T00:09:36Z,6110000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,
626,PT04M41.00S,2024-12-16T00:09:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,91.80354796320631,47.30392156862745,1610612754,111,93,2024-12-16T00:09:45Z,6120000,False,-13.0,25.0,1,right,A. Nembhard driving finger roll Layup (17 PTS) (M. Turner 2 AST),"[1629614, 1626167]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.8,Made,17.0,,,,,M. Turner,1626167.0,2.0,,,,,,,,,,
628,PT04M30.00S,2024-12-16T00:09:52.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,8.09789750328515,57.107843137254896,1610612740,111,93,2024-12-16T00:09:57Z,6140000,False,-36.0,24.0,1,left,MISS D. Murray driving floating bank Shot,[1627749],1610612740.0,NOP,driving floating bank,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
629,PT04M27.00S,2024-12-16T00:09:55.6Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612740,111,93,2024-12-16T00:12:42Z,6150000,False,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,628.0,7.0,6.0,1.0,,,,,,,,,,,,,
630,PT04M26.00S,2024-12-16T00:09:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,5.732588699080158,53.431372549019606,1610612740,111,93,2024-12-16T00:11:29Z,6160000,False,-17.0,1.0,1,left,MISS D. Murray putback Layup,[1627749],1610612740.0,NOP,putback,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
631,PT04M24.00S,2024-12-16T00:09:59.1Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,111,93,2024-12-16T00:10:01Z,6170000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,630.0,5.0,4.0,1.0,,,,,,,,,,,,,
632,PT04M16.00S,2024-12-16T00:10:07.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.59198423127464,54.166666666666664,1610612754,113,93,2024-12-16T00:12:19Z,6180000,False,21.0,17.0,1,right,P. Siakam finger roll Layup (22 PTS) (T. Haliburton 8 AST),"[1627783, 1630169]",1610612754.0,IND,finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.69,Made,22.0,,,,,T. Haliburton,1630169.0,8.0,,,,,,,,,,
634,PT03M58.00S,2024-12-16T00:10:24.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,29.38567674113009,13.725490196078432,1610612740,113,96,2024-12-16T00:10:29Z,6200000,False,181.0,224.0,1,left,T. Murphy III 28' 3PT  (16 PTS) (Y. Missi 2 AST),"[1630530, 1642274]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.8,Made,16.0,,,,,Y. Missi,1642274.0,2.0,,,,,,,,,,
636,PT03M38.00S,2024-12-16T00:10:44.8Z,4,REGULAR,3pt,Jump Shot,[],1626167,68.67608409986859,68.87254901960785,1610612754,113,96,2024-12-16T00:10:49Z,6220000,False,94.0,242.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
637,PT03M35.00S,2024-12-16T00:10:47.8Z,4,REGULAR,rebound,offensive,[],1629614,,,1610612754,113,96,2024-12-16T00:10:49Z,6230000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,636.0,2.0,1.0,1.0,,,,,,,,,,,,,
638,PT03M32.00S,2024-12-16T00:10:50.9Z,4,REGULAR,turnover,lost ball,[],1629614,,,1610612754,113,96,2024-12-16T00:10:55Z,6240000,False,,,0,,A. Nembhard lost ball TURNOVER (4 TO),"[1629614, 1630530]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,4.0,Murphy III,1630530.0,,,,,,
639,PT03M32.00S,2024-12-16T00:10:50.9Z,4,REGULAR,steal,,[],1630530,,,1610612740,113,96,2024-12-16T00:10:52Z,6250000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
640,PT03M31.00S,2024-12-16T00:10:54.0Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612740,113,96,2024-12-16T00:11:04Z,6260000,False,,,0,,M. Turner shooting personal FOUL (3 PF) (Jones 2 FT),"[1626167, 1630529]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,,,,3.0,0.0,Jones,1630529.0,,
642,PT03M31.00S,2024-12-16T00:11:18.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630529,,,1610612740,113,97,2024-12-16T00:11:18Z,6280000,False,,,0,,H. Jones Free Throw 1 of 2 (16 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
643,PT03M31.00S,2024-12-16T00:11:18.8Z,4,REGULAR,substitution,out,[],1627783,,,1610612740,113,97,2024-12-16T00:11:23Z,6290000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M31.00S,2024-12-16T00:11:18.8Z,4,REGULAR,substitution,in,[],1630167,,,1610612740,113,97,2024-12-16T00:11:23Z,6300000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M31.00S,2024-12-16T00:11:37.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630529,,,1610612740,113,98,2024-12-16T00:11:37Z,6310000,False,,,0,,H. Jones Free Throw 2 of 2 (17 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
646,PT03M17.00S,2024-12-16T00:11:57.7Z,4,REGULAR,foul,personal,[],1642274,,,1610612754,113,98,2024-12-16T00:12:07Z,6320000,False,,,0,,Y. Missi personal FOUL (3 PF),"[1642274, 1630169]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,,,,3.0,0.0,Haliburton,1630169.0,,
648,PT03M12.00S,2024-12-16T00:12:22.4Z,4,REGULAR,turnover,bad pass,[],1629614,,,1610612754,113,98,2024-12-16T00:12:25Z,6340000,False,,,0,,A. Nembhard bad pass TURNOVER (5 TO),"[1629614, 1630529]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,5.0,Jones,1630529.0,,,,,,
649,PT03M12.00S,2024-12-16T00:12:22.4Z,4,REGULAR,steal,,[],1630529,,,1610612740,113,98,2024-12-16T00:12:24Z,6350000,False,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
650,PT03M08.00S,2024-12-16T00:12:26.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,6.521024967148489,54.90196078431373,1610612740,113,100,2024-12-16T00:12:32Z,6360000,False,-25.0,9.0,1,left,B. Boston running reverse Layup (20 PTS) (H. Jones 3 AST),"[1630527, 1630529]",1610612740.0,NOP,running reverse,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,2.6,Made,20.0,,,,,H. Jones,1630529.0,3.0,,,,,,,,,,
652,PT03M06.00S,2024-12-16T00:12:31.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,113,100,2024-12-16T00:12:31Z,6380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M45.00S,2024-12-16T00:14:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,80.6340341655716,49.01960784313725,1610612754,113,100,2024-12-16T00:14:37Z,6390000,False,-5.0,130.0,1,right,MISS T. Haliburton 12' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,12.96,Missed,,,,,,,,,,,,,,,,,,
654,PT02M41.00S,2024-12-16T00:14:36.4Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,113,100,2024-12-16T00:14:37Z,6400000,False,,,0,,Y. Missi REBOUND (Off:4 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,653.0,13.0,9.0,4.0,,,,,,,,,,,,,
655,PT02M30.00S,2024-12-16T00:14:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,8.623521681997373,45.588235294117645,1610612740,113,100,2024-12-16T00:14:51Z,6410000,False,22.0,29.0,1,left,MISS D. Murray driving finger roll Layup,[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
656,PT02M28.00S,2024-12-16T00:14:48.9Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,113,100,2024-12-16T00:14:51Z,6420000,False,,,0,,Y. Missi REBOUND (Off:5 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,655.0,14.0,9.0,5.0,,,,,,,,,,,,,
657,PT02M28.00S,2024-12-16T00:14:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,113,102,2024-12-16T00:14:49Z,6430000,False,0.0,0.0,1,left,Y. Missi tip Layup (9 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
658,PT02M13.00S,2024-12-16T00:15:03.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,92.32917214191852,51.71568627450981,1610612754,115,102,2024-12-16T00:15:06Z,6440000,False,9.0,20.0,1,right,O. Toppin alley-oop DUNK (16 PTS) (T. Haliburton 9 AST),"[1630167, 1630169]",1610612754.0,IND,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.14,Made,16.0,,,,,T. Haliburton,1630169.0,9.0,,,,,,,,,,
660,PT01M55.00S,2024-12-16T00:15:21.5Z,4,REGULAR,3pt,Jump Shot,[],1627749,33.065045992115635,70.58823529411765,1610612740,115,102,2024-12-16T00:15:27Z,6460000,False,-103.0,258.0,1,left,MISS D. Murray 27' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.8,Missed,,,,,,,,,,,,,,,,,,
661,PT01M51.00S,2024-12-16T00:15:25.5Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,115,102,2024-12-16T00:15:27Z,6470000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,660.0,4.0,4.0,0.0,,,,,,,,,,,,,
662,PT01M45.00S,2024-12-16T00:15:33.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612754,115,102,2024-12-16T00:15:37Z,6480000,False,,,0,,B. Boston personal FOUL (3 PF) (Haliburton 2 FT),"[1630527, 1630169]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2005.0,,,,3.0,0.0,Haliburton,1630169.0,,
664,PT01M45.00S,2024-12-16T00:16:03.8Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,116,102,2024-12-16T00:16:22Z,6500000,False,,,0,,T. Haliburton Free Throw 1 of 2 (21 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
665,PT01M45.00S,2024-12-16T00:16:04.3Z,4,REGULAR,substitution,out,[],1629614,,,1610612754,116,102,2024-12-16T00:16:10Z,6510000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M45.00S,2024-12-16T00:16:04.3Z,4,REGULAR,substitution,in,[],1641716,,,1610612754,116,102,2024-12-16T00:16:10Z,6520000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M45.00S,2024-12-16T00:16:03.8Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,116,102,2024-12-16T00:16:22Z,6530000,False,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
668,PT01M44.00S,2024-12-16T00:16:04.8Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,116,102,2024-12-16T00:16:22Z,6540000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,667.0,6.0,5.0,1.0,,,,,,,,,,,,,
684,PT01M38.00S,2024-12-16T00:16:39.0Z,4,REGULAR,turnover,bad pass,[],1630530,,,1610612740,116,102,2024-12-16T00:20:32Z,6552500,False,,,0,,T. Murphy III bad pass TURNOVER (2 TO),"[1630530, 1630169]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Haliburton,1630169.0,,,,,,
685,PT01M38.00S,2024-12-16T00:16:39.0Z,4,REGULAR,steal,,[],1630169,,,1610612754,116,102,2024-12-16T00:19:45Z,6553750,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
683,PT01M37.00S,2024-12-16T00:16:47.7Z,4,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,116,102,2024-12-16T00:19:24Z,6555000,False,,,0,,T. Haliburton step out-of-bounds TURNOVER (3 TO),[1630169],1610612754.0,IND,step,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1146.0,3.0,,,,,,,,
670,PT01M22.00S,2024-12-16T00:17:05.0Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612740,116,102,2024-12-16T00:18:59Z,6560000,False,,,0,,D. Murray bad pass TURNOVER (8 TO),"[1627749, 1630167]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,8.0,Toppin,1630167.0,,,,,,
671,PT01M22.00S,2024-12-16T00:17:05.0Z,4,REGULAR,steal,,[],1630167,,,1610612754,116,102,2024-12-16T00:17:06Z,6570000,False,,,0,,O. Toppin STEAL (3 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
672,PT01M04.00S,2024-12-16T00:17:24.4Z,4,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,116,102,2024-12-16T00:17:32Z,6580000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (4 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2005.0,4.0,,,,,,,,
673,PT00M54.20S,2024-12-16T00:17:42.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,32.933639947437584,29.901960784313726,1610612740,116,102,2024-12-16T00:19:40Z,6590000,False,100.0,257.0,1,left,MISS T. Murphy III 27' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
674,PT00M51.70S,2024-12-16T00:17:45.3Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,116,102,2024-12-16T00:17:46Z,6600000,False,,,0,,J. Walker REBOUND (Off:0 Def:9),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,673.0,9.0,9.0,0.0,,,,,,,,,,,,,
675,PT00M44.00S,2024-12-16T00:17:53.1Z,4,REGULAR,3pt,Jump Shot,[],1641716,69.20170827858082,75.98039215686273,1610612754,119,102,2024-12-16T00:17:57Z,6610000,False,130.0,237.0,1,right,J. Walker 27' 3PT  (8 PTS) (T. Haliburton 10 AST),"[1641716, 1630169]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,27.03,Made,8.0,,,,,T. Haliburton,1630169.0,10.0,,,,,,,,,,
