actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
517,PT10M20.00S,2024-12-08T23:53:45.7Z,4,REGULAR,substitution,in,[],1628998,,,1610612766,85,87,2024-12-08T23:53:51Z,5120000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
518,PT10M20.00S,2024-12-08T23:54:01.0Z,4,REGULAR,freethrow,2 of 2,[],1631209,,,1610612766,85,88,2024-12-08T23:54:01Z,5130000,False,,,0,,I. Wong Free Throw 2 of 2 (4 PTS),[1631209],1610612766.0,CHA,,,,,,,,,,Made,Wong,I. Wong,,,,,4.0,,,,,,,,,,,,,
519,PT10M11.00S,2024-12-08T23:54:11.5Z,4,REGULAR,3pt,Jump Shot,[],204456,23.99802890932983,86.76470588235294,1610612754,85,88,2024-12-08T23:54:16Z,5140000,False,-184.0,173.0,1,left,MISS T. McConnell 25' pullup 3PT,[204456],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Left Center,25.25,Missed,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
520,PT10M06.00S,2024-12-08T23:54:16.5Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,85,88,2024-12-08T23:54:16Z,5150000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Martin,C. Martin,519.0,2.0,2.0,0.0,,,,,,,,,,,,,,
521,PT09M57.00S,2024-12-08T23:54:26.8Z,4,REGULAR,foul,offensive,[],1630182,,,1610612766,85,88,2024-12-08T23:54:31Z,5160000,False,,,0,,J. Green offensive FOUL (5 PF),"[1630182, 1642277]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Green,J. Green,,,,,,,,,1628480.0,5.0,0.0,Furphy,1642277.0,,,,,
523,PT09M57.00S,2024-12-08T23:54:26.8Z,4,REGULAR,turnover,offensive foul,[],1630182,,,1610612766,85,88,2024-12-08T23:54:26Z,5180000,False,,,0,,J. Green offensive foul TURNOVER (3 TO),[1630182],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Green,J. Green,,,,,,,,,1628480.0,,,,,3.0,,,,
524,PT09M57.00S,2024-12-08T23:54:36.3Z,4,REGULAR,substitution,out,[],1630182,,,1610612754,85,88,2024-12-08T23:54:39Z,5190000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
525,PT09M57.00S,2024-12-08T23:54:36.3Z,4,REGULAR,substitution,in,[],1641706,,,1610612754,85,88,2024-12-08T23:54:39Z,5200000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
526,PT09M57.00S,2024-12-08T23:54:36.3Z,4,REGULAR,substitution,out,[],1642277,,,1610612754,85,88,2024-12-08T23:54:47Z,5210000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,,,,,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,
527,PT09M57.00S,2024-12-08T23:54:36.3Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,85,88,2024-12-08T23:54:47Z,5220000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
528,PT09M51.00S,2024-12-08T23:55:00.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],204456,9.017739816031538,21.07843137254902,1610612754,87,88,2024-12-08T23:55:03Z,5230000,False,145.0,32.0,1,left,T. McConnell 14' pullup Jump Shot (20 PTS),[204456],1610612754.0,IND,pullup,,,,,,Mid-Range,8-16 Right,14.82,Made,McConnell,T. McConnell,,,,,20.0,,,,,,,,,,,,,
529,PT09M31.00S,2024-12-08T23:55:19.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,94.30026281208936,48.77450980392157,1610612766,87,90,2024-12-08T23:55:22Z,5240000,False,-6.0,1.0,1,right,N. Richards cutting DUNK (9 PTS) (V. Micić 9 AST),"[1630208, 203995]",1610612766.0,CHA,cutting,,,,,,Restricted Area,0-8 Center,0.62,Made,Richards,N. Richards,,,,,9.0,V. Micić,203995.0,9.0,,,,,,,,,,
531,PT09M11.00S,2024-12-08T23:55:39.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,10.85742444152431,37.5,1610612754,89,90,2024-12-08T23:55:45Z,5260000,False,62.0,50.0,1,left,T. McConnell 7' pullup Jump Shot (22 PTS) (O. Toppin 2 AST),"[204456, 1630167]",1610612754.0,IND,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,McConnell,T. McConnell,,,,,22.0,O. Toppin,1630167.0,2.0,,,,,,,,,,
533,PT08M52.00S,2024-12-08T23:55:59.4Z,4,REGULAR,3pt,Jump Shot,[],1631209,67.62483574244416,68.87254901960785,1610612766,89,93,2024-12-08T23:56:04Z,5280000,False,94.0,252.0,1,right,I. Wong 26' 3PT step back (7 PTS),[1631209],1610612766.0,CHA,step back,,,,,,Above the Break 3,24+ Right Center,26.89,Made,Wong,I. Wong,,,,,7.0,,,,,,,,,,,,,
534,PT08M38.00S,2024-12-08T23:56:17.2Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612754,89,93,2024-12-08T23:56:20Z,5290000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (McConnell 2 FT),"[1630208, 204456]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Richards,N. Richards,,,,,,,,,1628480.0,3.0,0.0,McConnell,204456.0,,,,,
536,PT08M38.00S,2024-12-08T23:56:45.4Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,90,93,2024-12-08T23:56:45Z,5310000,False,,,0,,T. McConnell Free Throw 1 of 2 (23 PTS),[204456],1610612754.0,IND,,,,,,,,,,Made,McConnell,T. McConnell,,,,,23.0,,,,,,,,,,,,,
537,PT08M38.00S,2024-12-08T23:56:46.0Z,4,REGULAR,substitution,out,[],1630208,,,1610612754,90,93,2024-12-08T23:56:49Z,5320000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
538,PT08M38.00S,2024-12-08T23:56:46.0Z,4,REGULAR,substitution,in,[],1629610,,,1610612754,90,93,2024-12-08T23:56:49Z,5330000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
539,PT08M38.00S,2024-12-08T23:57:11.1Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,91,93,2024-12-08T23:57:11Z,5340000,False,,,0,,T. McConnell Free Throw 2 of 2 (24 PTS),[204456],1610612754.0,IND,,,,,,,,,,Made,McConnell,T. McConnell,,,,,24.0,,,,,,,,,,,,,
540,PT08M23.00S,2024-12-08T23:57:27.4Z,4,REGULAR,3pt,Jump Shot,[],1641706,91.5407358738502,3.6764705882352944,1610612766,91,96,2024-12-08T23:57:31Z,5350000,False,-232.0,27.0,1,right,B. Miller 3PT  (18 PTS) (I. Wong 3 AST),"[1641706, 1631209]",1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,23.32,Made,Miller,B. Miller,,,,,18.0,I. Wong,1631209.0,3.0,,,,,,,,,,
542,PT08M07.00S,2024-12-08T23:57:44.8Z,4,REGULAR,foul,offensive,[],1641716,,,1610612754,91,96,2024-12-08T23:57:58Z,5370000,False,,,0,,J. Walker charge offensive FOUL (1 PF),"[1641716, 1628998]",1610612754.0,IND,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Walker,J. Walker,,,,,,,,,202053.0,1.0,0.0,Martin,1628998.0,,,,,
544,PT08M07.00S,2024-12-08T23:57:44.8Z,4,REGULAR,turnover,offensive foul,[],1641716,,,1610612754,91,96,2024-12-08T23:57:44Z,5390000,False,,,0,,J. Walker offensive foul TURNOVER (3 TO),[1641716],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Walker,J. Walker,,,,,,,,,202053.0,,,,,3.0,,,,
545,PT08M07.00S,2024-12-08T23:57:54.0Z,4,REGULAR,substitution,out,[],1641716,,,1610612766,91,96,2024-12-08T23:58:06Z,5400000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
546,PT08M07.00S,2024-12-08T23:57:54.0Z,4,REGULAR,substitution,out,[],1627783,,,1610612766,91,96,2024-12-08T23:58:06Z,5410000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
547,PT08M07.00S,2024-12-08T23:57:54.0Z,4,REGULAR,substitution,in,[],1630169,,,1610612766,91,96,2024-12-08T23:58:06Z,5420000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
548,PT08M07.00S,2024-12-08T23:57:54.0Z,4,REGULAR,substitution,in,[],1626167,,,1610612766,91,96,2024-12-08T23:58:06Z,5430000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
549,PT08M07.00S,2024-12-08T23:58:12.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,96,2024-12-08T23:58:12Z,5440000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M07.00S,2024-12-09T00:00:25.6Z,4,REGULAR,substitution,out,[],1630167,,,1610612766,91,96,2024-12-09T00:01:00Z,5460000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
552,PT08M07.00S,2024-12-09T00:00:25.6Z,4,REGULAR,substitution,in,[],1631097,,,1610612766,91,96,2024-12-09T00:01:00Z,5470000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
553,PT07M53.00S,2024-12-09T00:01:26.7Z,4,REGULAR,turnover,bad pass,[],203995,,,1610612766,91,96,2024-12-09T00:01:29Z,5480000,False,,,0,,V. Micić bad pass TURNOVER (5 TO),"[203995, 204456]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Left Center,,,Micić,V. Micić,,,,,,,,,,,,,,5.0,McConnell,204456.0,,
554,PT07M53.00S,2024-12-09T00:01:26.7Z,4,REGULAR,steal,,[],204456,,,1610612754,91,96,2024-12-09T00:01:28Z,5490000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
555,PT07M44.00S,2024-12-09T00:01:38.4Z,4,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612754,91,96,2024-12-09T00:01:43Z,5500000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1628998, 1629614]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Martin,C. Martin,,,,,,,,,202053.0,1.0,0.0,Nembhard,1629614.0,,,,,
557,PT07M44.00S,2024-12-09T00:02:02.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629614,,,1610612754,92,96,2024-12-09T00:02:02Z,5520000,False,,,0,,A. Nembhard Free Throw 1 of 2 (9 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,Nembhard,A. Nembhard,,,,,9.0,,,,,,,,,,,,,
558,PT07M44.00S,2024-12-09T00:02:13.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629614,,,1610612754,93,96,2024-12-09T00:02:13Z,5530000,False,,,0,,A. Nembhard Free Throw 2 of 2 (10 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,Nembhard,A. Nembhard,,,,,10.0,,,,,,,,,,,,,
559,PT07M24.00S,2024-12-09T00:02:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.64323258869908,46.07843137254902,1610612766,93,98,2024-12-09T00:02:43Z,5540000,False,-20.0,7.0,1,right,C. Martin driving Layup (12 PTS) (I. Wong 4 AST),"[1628998, 1631209]",1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.09,Made,Martin,C. Martin,,,,,12.0,I. Wong,1631209.0,4.0,,,,,,,,,,
561,PT07M09.00S,2024-12-09T00:02:53.3Z,4,REGULAR,turnover,bad pass,[],1629614,,,1610612754,93,98,2024-12-09T00:02:56Z,5560000,False,,,0,,A. Nembhard bad pass TURNOVER (4 TO),"[1629614, 1628998]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,4.0,Martin,1628998.0,,
562,PT07M09.00S,2024-12-09T00:02:53.3Z,4,REGULAR,steal,,[],1628998,,,1610612766,93,98,2024-12-09T00:02:55Z,5570000,False,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
563,PT07M04.00S,2024-12-09T00:02:58.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628998,93.24901445466492,96.32352941176471,1610612766,93,98,2024-12-09T00:03:03Z,5580000,False,232.0,11.0,1,right,MISS C. Martin running 3PT,[1628998],1610612766.0,CHA,running,,,,,,Right Corner 3,24+ Right,23.19,Missed,Martin,C. Martin,,,,,,,,,,,,,,,,,,
564,PT07M02.00S,2024-12-09T00:03:00.6Z,4,REGULAR,rebound,offensive,[],1629610,,,1610612766,93,98,2024-12-09T00:03:11Z,5590000,False,,,0,,D. Jeffries REBOUND (Off:2 Def:1),[1629610],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Jeffries,D. Jeffries,563.0,3.0,1.0,2.0,,,,,,,,,,,,,,
566,PT07M02.00S,2024-12-09T00:03:17.7Z,4,REGULAR,turnover,out-of-bounds,[],1629610,,,1610612766,93,98,2024-12-09T00:03:43Z,5610000,False,,,0,,D. Jeffries lost ball out-of-bounds TURNOVER (1 TO),[1629610],1610612766.0,CHA,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Jeffries,D. Jeffries,,,,,,,,,202053.0,,,,,1.0,,,,
567,PT06M49.00S,2024-12-09T00:03:33.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,12.828515111695138,54.90196078431373,1610612754,93,98,2024-12-09T00:06:29Z,5620000,False,-25.0,68.0,1,left,MISS M. Turner 7' driving floating Shot,[1626167],1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,Turner,M. Turner,,,,,,,,,,,,,,,,,,
568,PT06M46.00S,2024-12-09T00:03:36.1Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,93,98,2024-12-09T00:03:37Z,5630000,False,,,0,,D. Jeffries REBOUND (Off:2 Def:2),[1629610],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jeffries,D. Jeffries,567.0,4.0,2.0,2.0,,,,,,,,,,,,,,
569,PT06M28.00S,2024-12-09T00:03:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,82.86793692509855,50.49019607843137,1610612766,93,100,2024-12-09T00:03:58Z,5640000,False,2.0,109.0,1,right,I. Wong 10' turnaround Jump Shot (9 PTS),[1631209],1610612766.0,CHA,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,10.85,Made,Wong,I. Wong,,,,,9.0,,,,,,,,,,,,,
570,PT06M08.00S,2024-12-09T00:04:12.7Z,4,REGULAR,turnover,lost ball,[],1626167,,,1610612754,93,100,2024-12-09T00:04:15Z,5650000,False,,,0,,M. Turner lost ball TURNOVER (4 TO),"[1626167, 1629610]",1610612754.0,IND,,,,,,,Mid-Range,8-16 Right,,,Turner,M. Turner,,,,,,,,,,,,,,4.0,Jeffries,1629610.0,,
571,PT06M08.00S,2024-12-09T00:04:12.7Z,4,REGULAR,steal,,[],1629610,,,1610612766,93,100,2024-12-09T00:04:14Z,5660000,False,,,0,,D. Jeffries STEAL (1 STL),[1629610],1610612766.0,CHA,,,,,,,Mid-Range,8-16 Right,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
572,PT05M49.00S,2024-12-09T00:04:35.3Z,4,REGULAR,turnover,out-of-bounds,[],1631209,,,1610612766,93,100,2024-12-09T00:04:39Z,5670000,False,,,0,,I. Wong bad pass out-of-bounds TURNOVER (1 TO),[1631209],1610612766.0,CHA,bad pass,,,,,,Mid-Range,16-24 Right,,,Wong,I. Wong,,,,,,,,,202053.0,,,,,1.0,,,,
573,PT05M49.00S,2024-12-09T00:04:37.4Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,93,100,2024-12-09T00:04:42Z,5680000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
574,PT05M49.00S,2024-12-09T00:04:37.4Z,4,REGULAR,substitution,in,[],1627783,,,1610612754,93,100,2024-12-09T00:04:42Z,5690000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
575,PT05M45.00S,2024-12-09T00:04:52.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,18.084756898817346,5.392156862745098,1610612754,96,100,2024-12-09T00:04:56Z,5700000,False,223.0,117.0,1,left,B. Mathurin 25' 3PT  (7 PTS) (T. McConnell 5 AST),"[1631097, 204456]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,25.21,Made,Mathurin,B. Mathurin,,,,,7.0,T. McConnell,204456.0,5.0,,,,,,,,,,
577,PT05M43.00S,2024-12-09T00:04:57.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,96,100,2024-12-09T00:04:57Z,5720000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M43.00S,2024-12-09T00:06:56.5Z,4,REGULAR,substitution,out,[],1629614,,,1610612766,96,100,2024-12-09T00:07:50Z,5730000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
579,PT05M43.00S,2024-12-09T00:06:56.5Z,4,REGULAR,substitution,in,[],1641716,,,1610612766,96,100,2024-12-09T00:07:50Z,5740000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
580,PT05M30.00S,2024-12-09T00:08:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203995,92.72339027595268,52.20588235294118,1610612766,96,100,2024-12-09T00:08:12Z,5750000,False,11.0,16.0,1,right,MISS V. Micić driving finger roll Layup,[203995],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.93,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,,
581,PT05M27.00S,2024-12-09T00:08:11.4Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,96,100,2024-12-09T00:08:12Z,5760000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Siakam,P. Siakam,580.0,8.0,7.0,1.0,,,,,,,,,,,,,,
582,PT05M17.00S,2024-12-09T00:08:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.915243101182654,49.01960784313725,1610612754,98,100,2024-12-09T00:08:24Z,5770000,False,5.0,13.0,1,left,B. Mathurin cutting finger roll Layup (9 PTS) (T. McConnell 6 AST),"[1631097, 204456]",1610612754.0,IND,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.34,Made,Mathurin,B. Mathurin,,,,,9.0,T. McConnell,204456.0,6.0,,,,,,,,,,
584,PT05M01.00S,2024-12-09T00:08:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,87.59855453350855,50.49019607843137,1610612766,98,102,2024-12-09T00:08:40Z,5790000,False,2.0,64.0,1,right,B. Miller 6' turnaround Jump Shot (20 PTS),[1641706],1610612766.0,CHA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,Miller,B. Miller,,,,,20.0,,,,,,,,,,,,,
585,PT04M54.00S,2024-12-09T00:08:45.5Z,4,REGULAR,foul,personal,[],1641706,,,1610612754,98,102,2024-12-09T00:08:52Z,5800000,False,,,0,,B. Miller personal FOUL (3 PF),"[1641706, 1641716]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Left Center,,,Miller,B. Miller,,,,,,,,,202053.0,3.0,0.0,Walker,1641716.0,,,,,
587,PT04M44.00S,2024-12-09T00:09:15.2Z,4,REGULAR,3pt,Jump Shot,[],1631097,31.750985545335087,35.53921568627451,1610612754,98,102,2024-12-09T00:09:19Z,5820000,False,72.0,246.0,1,left,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,25.64,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
588,PT04M40.00S,2024-12-09T00:09:19.2Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,98,102,2024-12-09T00:09:19Z,5830000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Martin,C. Martin,587.0,3.0,3.0,0.0,,,,,,,,,,,,,,
590,PT04M24.00S,2024-12-09T00:09:54.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,98,102,2024-12-09T00:09:54Z,5850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M24.00S,2024-12-09T00:11:06.9Z,4,REGULAR,substitution,out,[],1641716,,,1610612766,98,102,2024-12-09T00:11:18Z,5860000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
592,PT04M24.00S,2024-12-09T00:11:06.9Z,4,REGULAR,substitution,in,[],1629614,,,1610612766,98,102,2024-12-09T00:11:18Z,5870000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
593,PT04M19.00S,2024-12-09T00:11:46.1Z,4,REGULAR,turnover,lost ball,[],1628998,,,1610612766,98,102,2024-12-09T00:11:48Z,5880000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628998, 1627783]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Center,,,Martin,C. Martin,,,,,,,,,,,,,,2.0,Siakam,1627783.0,,
594,PT04M19.00S,2024-12-09T00:11:46.1Z,4,REGULAR,steal,,[],1627783,,,1610612754,98,102,2024-12-09T00:11:47Z,5890000,False,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
595,PT04M03.00S,2024-12-09T00:12:02.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,7.5722733245729295,46.07843137254902,1610612754,98,102,2024-12-09T00:12:07Z,5900000,False,20.0,19.0,1,left,MISS P. Siakam Layup,[1627783],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,2.71,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
596,PT03M59.00S,2024-12-09T00:12:06.8Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,98,102,2024-12-09T00:12:07Z,5910000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Martin,C. Martin,595.0,4.0,4.0,0.0,,,,,,,,,,,,,,
598,PT03M43.00S,2024-12-09T00:13:41.2Z,4,REGULAR,3pt,Jump Shot,[],203995,69.46452036793693,71.56862745098039,1610612766,98,102,2024-12-09T00:13:48Z,5930000,False,108.0,235.0,1,right,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,25.81,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,,
599,PT03M39.00S,2024-12-09T00:13:45.2Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,98,102,2024-12-09T00:13:48Z,5940000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628998],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Martin,C. Martin,598.0,5.0,4.0,1.0,,,,,,,,,,,,,,
600,PT03M39.00S,2024-12-09T00:13:47.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,98,102,2024-12-09T00:14:00Z,5950000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,,,,,,,,,
601,PT03M32.00S,2024-12-09T00:14:08.3Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612754,98,102,2024-12-09T00:14:13Z,5960000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1631209]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,1.0,Wong,1631209.0,,
602,PT03M32.00S,2024-12-09T00:14:08.3Z,4,REGULAR,steal,,[],1631209,,,1610612766,98,102,2024-12-09T00:14:10Z,5970000,False,,,0,,I. Wong STEAL (1 STL),[1631209],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,
603,PT03M18.00S,2024-12-09T00:14:22.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631209,89.70105124835742,53.92156862745098,1610612766,98,102,2024-12-09T00:14:25Z,5980000,False,20.0,44.0,1,right,MISS I. Wong driving Layup - blocked,"[1631209, 1630169]",1610612766.0,CHA,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,Wong,I. Wong,,,,,,,,,,,,,,,,,Haliburton,1630169.0
604,PT03M18.00S,2024-12-09T00:14:22.2Z,4,REGULAR,block,,[],1630169,,,1610612766,98,102,2024-12-09T00:14:24Z,5990000,False,,,0,,T. Haliburton BLOCK (3 BLK),[1630169],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
