actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
348,PT11M22.00S,2024-11-26T01:21:12.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,92.32917214191852,51.470588235294116,1610612754,61,57,2024-11-26T01:21:18Z,3440000,False,7.0,20.0,1,right,P. Siakam Hook (14 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.1,Made,,,14.0,,,,,,,,,,,,,,,
349,PT11M04.00S,2024-11-26T01:21:28.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,6.652431011826544,48.03921568627451,1610612740,61,59,2024-11-26T01:21:32Z,3450000,False,10.0,10.0,1,left,T. Murphy III driving DUNK (22 PTS) (E. Payton 11 AST),"[1630530, 203901]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.4,Made,,,22.0,E. Payton,203901.0,11.0,,,,,,,,,,,,
351,PT10M52.00S,2024-11-26T01:21:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.33574244415243,41.42156862745098,1610612754,61,59,2024-11-26T01:25:21Z,3470000,False,-43.0,67.0,1,right,MISS P. Siakam 7' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
352,PT10M51.00S,2024-11-26T01:21:42.0Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,61,59,2024-11-26T01:21:44Z,3480000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,351.0,,,,,,,,,,,,,1.0,1.0,0.0,,
353,PT10M46.00S,2024-11-26T01:21:47.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,28.07161629434954,13.725490196078432,1610612740,61,59,2024-11-26T01:21:53Z,3490000,False,181.0,211.0,1,left,MISS C. McCollum 27' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
354,PT10M42.00S,2024-11-26T01:21:51.7Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,61,59,2024-11-26T01:21:53Z,3500000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,353.0,,,,,,,,,,,,,7.0,7.0,0.0,,
355,PT10M29.00S,2024-11-26T01:22:03.9Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,61,59,2024-11-26T01:22:06Z,3510000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 203901]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,Payton,203901.0,,,,,,,,,
356,PT10M29.00S,2024-11-26T01:22:03.9Z,3,REGULAR,steal,,[],203901,,,1610612740,61,59,2024-11-26T01:22:05Z,3520000,False,,,0,,E. Payton STEAL (1 STL),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
357,PT10M22.00S,2024-11-26T01:22:11.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203468,6.915243101182654,72.54901960784314,1610612740,61,61,2024-11-26T01:22:16Z,3530000,False,-113.0,13.0,1,left,C. McCollum 11' driving floating bank Jump Shot (9 PTS) (E. Payton 12 AST),"[203468, 203901]",1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,11.34,Made,,,9.0,E. Payton,203901.0,12.0,,,,,,,,,,,,
358,PT09M56.00S,2024-11-26T01:22:37.2Z,3,REGULAR,3pt,Jump Shot,[],1630169,65.65374507227332,33.57843137254902,1610612754,64,61,2024-11-26T01:22:41Z,3540000,False,-82.0,270.0,1,right,T. Haliburton 28' 3PT  (17 PTS) (P. Siakam 3 AST),"[1630169, 1627783]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,28.26,Made,,,17.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,
360,PT09M34.00S,2024-11-26T01:22:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,32.013797634691194,77.94117647058823,1610612740,64,61,2024-11-26T01:23:03Z,3560000,False,-140.0,248.0,1,left,MISS T. Murphy III 28' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.5,Missed,,,,,,,,,,,,,,,,,,
361,PT09M32.00S,2024-11-26T01:23:01.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,64,61,2024-11-26T01:23:03Z,3570000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:8),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,360.0,,,,,,,,,,,,,8.0,8.0,0.0,,
362,PT09M21.00S,2024-11-26T01:23:13.1Z,3,REGULAR,3pt,Jump Shot,[],1627783,91.5407358738502,2.2058823529411766,1610612754,64,61,2024-11-26T01:23:17Z,3580000,False,-239.0,27.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,24.05,Missed,,,,,,,,,,,,,,,,,,
363,PT09M17.00S,2024-11-26T01:23:17.1Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,64,61,2024-11-26T01:23:17Z,3590000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,362.0,,,,,,,,,,,,,3.0,2.0,1.0,,
364,PT09M11.00S,2024-11-26T01:23:22.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,65.91655716162943,68.13725490196079,1610612754,64,61,2024-11-26T01:23:28Z,3600000,False,91.0,268.0,1,right,MISS B. Mathurin 28' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
365,PT09M11.00S,2024-11-26T01:23:22.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,64,61,2024-11-26T01:23:28Z,3610000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,364.0,,,,,,,,,,,,,,,,,
368,PT08M59.00S,2024-11-26T01:23:45.4Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612740,64,61,2024-11-26T01:23:48Z,3630000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1630169]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Haliburton,1630169.0,,,,,,,,,
369,PT08M59.00S,2024-11-26T01:23:45.4Z,3,REGULAR,steal,,[],1630169,,,1610612754,64,61,2024-11-26T01:23:47Z,3640000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
370,PT08M55.00S,2024-11-26T01:23:50.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630169,71.43561103810775,80.63725490196079,1610612754,64,61,2024-11-26T01:24:04Z,3650000,False,153.0,216.0,1,right,MISS T. Haliburton 26' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
371,PT08M52.00S,2024-11-26T01:23:53.1Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,64,61,2024-11-26T01:23:58Z,3660000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,370.0,,,,,,,,,,,,,5.0,4.0,1.0,,
372,PT08M49.00S,2024-11-26T01:23:55.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626167,65.1281208935611,31.862745098039213,1610612754,64,61,2024-11-26T01:24:00Z,3670000,False,-91.0,275.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.99,Missed,,,,,,,,,,,,,,,,,,
373,PT08M49.00S,2024-11-26T01:23:55.7Z,3,REGULAR,rebound,defensive,[],203901,,,1610612740,64,61,2024-11-26T01:24:00Z,3680000,False,,,0,,E. Payton REBOUND (Off:1 Def:6),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Left Center,,,372.0,,,,,,,,,,,,,7.0,6.0,1.0,,
374,PT08M40.00S,2024-11-26T01:24:05.1Z,3,REGULAR,turnover,bad pass,[],1629750,,,1610612740,64,61,2024-11-26T01:24:07Z,3690000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1629750, 1626167]",1610612740.0,NOP,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,Turner,1626167.0,,,,,,,,,
375,PT08M40.00S,2024-11-26T01:24:05.1Z,3,REGULAR,steal,,[],1626167,,,1610612754,64,61,2024-11-26T01:24:33Z,3700000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
376,PT08M37.00S,2024-11-26T01:24:10.0Z,3,REGULAR,foul,personal,['2freethrow'],203901,,,1610612754,64,61,2024-11-26T01:24:18Z,3710000,False,,,0,,E. Payton shooting personal FOUL (3 PF) (Jackson 2 FT),"[203901, 1631245]",1610612740.0,NOP,shooting,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,,3.0,0.0,Jackson,1631245.0,,,,,
378,PT08M37.00S,2024-11-26T01:24:44.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631245,,,1610612754,64,61,2024-11-26T01:24:59Z,3730000,False,,,0,,MISS Q. Jackson Free Throw 1 of 2,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
379,PT08M37.00S,2024-11-26T01:24:44.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,64,61,2024-11-26T01:24:59Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,
380,PT08M37.00S,2024-11-26T01:24:44.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631245,,,1610612754,64,61,2024-11-26T01:24:59Z,3750000,False,,,0,,MISS Q. Jackson Free Throw 2 of 2,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT08M35.00S,2024-11-26T01:24:46.7Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,64,61,2024-11-26T01:24:59Z,3760000,False,,,0,,Y. Missi REBOUND (Off:1 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,380.0,,,,,,,,,,,,,6.0,5.0,1.0,,
382,PT08M24.00S,2024-11-26T01:25:09.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,6.652431011826544,52.20588235294118,1610612740,64,63,2024-11-26T01:25:14Z,3770000,False,-11.0,10.0,1,left,Y. Missi cutting DUNK (7 PTS) (E. Payton 13 AST),"[1642274, 203901]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.49,Made,,,7.0,E. Payton,203901.0,13.0,,,,,,,,,,,,
385,PT08M12.00S,2024-11-26T01:25:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,93.11760840998686,51.470588235294116,1610612754,64,63,2024-11-26T01:25:40Z,3800000,False,7.0,12.0,1,right,MISS Q. Jackson Layup - blocked,"[1631245, 1630530]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,Murphy III,1630530.0
386,PT08M12.00S,2024-11-26T01:25:32.4Z,3,REGULAR,block,,[],1630530,,,1610612754,64,63,2024-11-26T01:25:35Z,3810000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT08M10.00S,2024-11-26T01:25:34.4Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,64,63,2024-11-26T01:26:14Z,3820000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,385.0,,,,,,,,,,,,,3.0,3.0,0.0,,
388,PT08M02.00S,2024-11-26T01:25:42.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,5.206964520367937,51.9607843137255,1610612740,64,65,2024-11-26T01:25:52Z,3830000,False,-10.0,-4.0,1,left,Y. Missi cutting DUNK (9 PTS) (T. Murphy III 3 AST),"[1642274, 1630530]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.04,Made,,,9.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,
390,PT07M46.00S,2024-11-26T01:25:58.1Z,3,REGULAR,2pt,Jump Shot,[],1626167,76.95466491458606,54.65686274509803,1610612754,66,65,2024-11-26T01:26:03Z,3850000,False,23.0,164.0,1,right,M. Turner 16' Jump Shot (8 PTS) (B. Mathurin 3 AST),"[1626167, 1631097]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,16.57,Made,,,8.0,B. Mathurin,1631097.0,3.0,,,,,,,,,,,,
392,PT07M32.00S,2024-11-26T01:26:12.8Z,3,REGULAR,2pt,Jump Shot,[],203468,6.915243101182654,11.029411764705882,1610612740,66,67,2024-11-26T01:26:23Z,3870000,False,195.0,13.0,1,left,C. McCollum 19' Jump Shot (11 PTS) (E. Payton 14 AST),"[203468, 203901]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,19.53,Made,,,11.0,E. Payton,203901.0,14.0,,,,,,,,,,,,
394,PT07M19.00S,2024-11-26T01:26:26.3Z,3,REGULAR,3pt,Jump Shot,[],1631245,81.02825229960578,94.36274509803921,1610612754,69,67,2024-11-26T01:26:30Z,3890000,False,222.0,126.0,1,right,Q. Jackson 25' 3PT  (6 PTS) (P. Siakam 4 AST),"[1631245, 1627783]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Right Center,25.5,Made,,,6.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,
396,PT06M56.00S,2024-11-26T01:26:48.6Z,3,REGULAR,3pt,Jump Shot,[],203468,33.85348226018397,59.31372549019608,1610612740,69,70,2024-11-26T01:26:53Z,3910000,False,-47.0,266.0,1,left,C. McCollum 26' 3PT  (14 PTS) (T. Murphy III 4 AST),"[203468, 1630530]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.98,Made,,,14.0,T. Murphy III,1630530.0,4.0,,,,,,,,,,,,
398,PT06M45.00S,2024-11-26T01:27:00.0Z,3,REGULAR,3pt,Jump Shot,[],1631245,78.79434954007884,2.941176470588235,1610612754,72,70,2024-11-26T01:27:04Z,3930000,False,-235.0,147.0,1,right,Q. Jackson 27' 3PT  (9 PTS) (T. Haliburton 8 AST),"[1631245, 1630169]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,27.73,Made,,,9.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,
400,PT06M27.00S,2024-11-26T01:27:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.783837056504599,49.50980392156863,1610612740,72,70,2024-11-26T01:27:21Z,3950000,False,2.0,11.0,1,left,MISS J. Green cutting Layup - blocked,"[1629750, 1626167]",1610612740.0,NOP,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
401,PT06M27.00S,2024-11-26T01:27:17.2Z,3,REGULAR,block,,[],1626167,,,1610612740,72,70,2024-11-26T01:27:19Z,3960000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT06M25.00S,2024-11-26T01:27:19.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,72,70,2024-11-26T01:27:21Z,3970000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,400.0,,,,,,,,,,,,,4.0,3.0,1.0,,
403,PT06M22.00S,2024-11-26T01:27:22.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,95.3515111695138,48.77450980392157,1610612754,74,70,2024-11-26T01:27:27Z,3980000,False,-6.0,-9.0,1,right,B. Mathurin running DUNK (8 PTS) (T. Haliburton 9 AST),"[1631097, 1630169]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.07,Made,,,8.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,
405,PT06M04.00S,2024-11-26T01:27:40.0Z,3,REGULAR,3pt,Jump Shot,[],203468,3.3672798948751645,96.32352941176471,1610612740,74,70,2024-11-26T01:27:44Z,4000000,False,-232.0,-21.0,1,left,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
406,PT06M00.00S,2024-11-26T01:27:44.0Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,70,2024-11-26T01:27:44Z,4010000,False,,,0,,Y. Missi REBOUND (Off:2 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,405.0,,,,,,,,,,,,,7.0,5.0,2.0,,
407,PT06M00.00S,2024-11-26T01:27:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,74,72,2024-11-26T01:27:44Z,4020000,False,0.0,0.0,1,left,Y. Missi tip Layup (11 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,,,11.0,,,,,,,,,,,,,,,
408,PT05M55.00S,2024-11-26T01:27:51.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,74,72,2024-11-26T01:27:51Z,4030000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M55.00S,2024-11-26T01:30:25.7Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,74,72,2024-11-26T01:30:39Z,4040000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M55.00S,2024-11-26T01:30:25.7Z,3,REGULAR,substitution,out,[],1630530,,,1610612754,74,72,2024-11-26T01:30:39Z,4050000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M55.00S,2024-11-26T01:30:25.7Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,74,72,2024-11-26T01:30:39Z,4060000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M55.00S,2024-11-26T01:30:25.7Z,3,REGULAR,substitution,in,[],1641722,,,1610612754,74,72,2024-11-26T01:30:39Z,4070000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M39.00S,2024-11-26T01:31:11.7Z,3,REGULAR,3pt,Jump Shot,[],1630167,79.188567674113,3.9215686274509802,1610612754,74,72,2024-11-26T01:31:16Z,4080000,False,-230.0,143.0,1,right,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
414,PT05M35.00S,2024-11-26T01:31:15.7Z,3,REGULAR,rebound,offensive,[],1626167,,,1610612754,74,72,2024-11-26T01:31:16Z,4090000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,413.0,,,,,,,,,,,,,5.0,3.0,2.0,,
415,PT05M28.00S,2024-11-26T01:31:21.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630167,94.43166885676742,47.05882352941176,1610612754,76,72,2024-11-26T01:31:24Z,4100000,False,-15.0,0.0,1,right,O. Toppin DUNK (7 PTS) (T. Haliburton 10 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.47,Made,,,7.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,,,
417,PT05M12.00S,2024-11-26T01:31:40.7Z,3,REGULAR,foul,offensive,[],203901,,,1610612740,76,72,2024-11-26T01:31:53Z,4120000,False,,,0,,E. Payton offensive FOUL (4 PF),"[203901, 1631245]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Right Center,,,,1162.0,,,,,,,,4.0,0.0,Jackson,1631245.0,,,,,
419,PT05M12.00S,2024-11-26T01:31:40.7Z,3,REGULAR,turnover,offensive foul,[],203901,,,1610612740,76,72,2024-11-26T01:31:40Z,4140000,False,,,0,,E. Payton offensive foul TURNOVER (3 TO),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Right Center,,,,1162.0,,,,,3.0,,,,,,,,,,,
420,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,out,[],1629750,,,1610612754,76,72,2024-11-26T01:31:53Z,4150000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,out,[],1642274,,,1610612754,76,72,2024-11-26T01:31:53Z,4160000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,out,[],203901,,,1610612754,76,72,2024-11-26T01:31:53Z,4170000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,in,[],1628464,,,1610612754,76,72,2024-11-26T01:31:53Z,4180000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,in,[],1630527,,,1610612754,76,72,2024-11-26T01:31:53Z,4190000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M12.00S,2024-11-26T01:31:46.5Z,3,REGULAR,substitution,in,[],1630526,,,1610612754,76,72,2024-11-26T01:31:53Z,4200000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M05.00S,2024-11-26T01:32:11.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,70.38436268068331,77.69607843137256,1610612754,79,72,2024-11-26T01:38:54Z,4210000,False,138.0,226.0,1,right,T. Haliburton 26' 3PT step back (20 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.5,Made,,,20.0,,,,,,,,,,,,,,,
427,PT04M38.00S,2024-11-26T01:32:37.3Z,3,REGULAR,2pt,Jump Shot,[],1630526,24.392247043363994,46.81372549019608,1610612740,79,74,2024-11-26T01:32:41Z,4220000,False,16.0,177.0,1,left,J. Robinson-Earl 17' pullup Jump Shot (2 PTS) (C. McCollum 1 AST),"[1630526, 203468]",1610612740.0,NOP,pullup,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Center,17.75,Made,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,
429,PT04M26.00S,2024-11-26T01:32:49.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,64.86530880420499,47.794117647058826,1610612754,79,74,2024-11-26T01:32:53Z,4240000,False,-11.0,278.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.8,Missed,,,,,,,,,,,,,,,,,,
430,PT04M23.00S,2024-11-26T01:32:52.4Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,79,74,2024-11-26T01:32:53Z,4250000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,429.0,,,,,,,,,,,,,4.0,4.0,0.0,,
431,PT04M13.00S,2024-11-26T01:33:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.440867279894875,48.03921568627451,1610612740,79,76,2024-11-26T01:40:35Z,4260000,False,10.0,17.0,1,left,C. McCollum driving reverse Layup (16 PTS),[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,2.0,Made,,,16.0,,,,,,,,,,,,,,,
432,PT03M59.00S,2024-11-26T01:33:18.8Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612754,79,76,2024-11-26T01:33:29Z,4270000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (Mathurin 2 FT),"[203468, 1631097]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,,2.0,0.0,Mathurin,1631097.0,,,,,
