actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
86,PT05M35.00S,2026-01-28T00:22:52.8Z,1,REGULAR,substitution,in,[],1642267,,,1610612757,18,16,2026-01-28T00:22:56Z,860000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M33.00S,2026-01-28T00:23:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631321,3.892904073587385,96.81372549019608,1610612757,18,16,2026-01-28T00:23:13Z,870000,False,-234.0,-16.0,1,left,MISS S. Cissoko 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
88,PT05M28.00S,2026-01-28T00:23:13.5Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,18,16,2026-01-28T00:23:13Z,880000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
89,PT05M18.00S,2026-01-28T00:23:22.2Z,1,REGULAR,3pt,Jump Shot,[],1642273,69.46452036793693,70.09803921568627,1610612764,21,16,2026-01-28T00:30:38Z,890000,False,100.0,235.0,1,right,K. George 25' 3PT step back (3 PTS) (A. Sarr 1 AST),"[1642273, 1642259]",1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.51,Made,3.0,,,,,,,,,,,,,,,A. Sarr,1642259.0,1.0
91,PT05M04.00S,2026-01-28T00:23:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.440867279894875,52.69607843137255,1610612757,21,18,2026-01-28T00:23:45Z,910000,False,-13.0,17.0,1,left,S. Sharpe driving Layup (5 PTS) (D. Clingan 1 AST),"[1631101, 1642270]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.2,Made,5.0,,,,,,,,,,,,,,,D. Clingan,1642270.0,1.0
92,PT04M53.00S,2026-01-28T00:23:47.9Z,1,REGULAR,3pt,Jump Shot,[],1642259,80.1084099868594,91.17647058823529,1610612764,21,18,2026-01-28T00:23:53Z,920000,False,206.0,134.0,1,right,MISS A. Sarr 24' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,24.59,Missed,,,,,,,,,,,,,,,,,,
93,PT04M51.00S,2026-01-28T00:23:49.9Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,21,18,2026-01-28T00:23:53Z,930000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,
94,PT04M43.00S,2026-01-28T00:23:57.4Z,1,REGULAR,3pt,Jump Shot,[],203924,11.645860709592641,97.05882352941177,1610612757,21,18,2026-01-28T00:24:01Z,940000,False,-235.0,57.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,,,
95,PT04M40.00S,2026-01-28T00:24:00.4Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,21,18,2026-01-28T00:24:01Z,950000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
96,PT04M31.00S,2026-01-28T00:24:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,92.19776609724047,62.00980392156863,1610612764,21,18,2026-01-28T00:24:17Z,960000,False,60.0,21.0,1,right,MISS T. Johnson 6' driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2026-01-28T00:24:11.2Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,21,18,2026-01-28T00:24:17Z,970000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,
98,PT04M28.00S,2026-01-28T00:24:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,93.24901445466492,51.470588235294116,1610612764,21,18,2026-01-28T00:34:04Z,980000,False,7.0,11.0,1,right,MISS A. Sarr putback Layup - blocked,"[1642259, 1631101]",1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,Sharpe,1631101.0,,,
165,PT04M28.00S,2026-01-28T00:24:12.4Z,1,REGULAR,block,,[],1631101,,,1610612764,21,18,2026-01-28T00:35:37Z,985000,False,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT04M28.00S,2026-01-28T00:24:12.4Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,21,18,2026-01-28T00:24:15Z,990000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,98.0,2.0,1.0,1.0,,,,,,,,,,,
100,PT04M21.00S,2026-01-28T00:24:20.1Z,1,REGULAR,turnover,lost ball,[],1631126,,,1610612757,21,18,2026-01-28T00:24:27Z,1000000,False,,,0,,C. Love lost ball TURNOVER (1 TO),"[1631126, 1630551]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,,,1.0,,,,,Champagnie,1630551.0,,,,,,,,,
101,PT04M21.00S,2026-01-28T00:24:20.1Z,1,REGULAR,steal,,[],1630551,,,1610612764,21,18,2026-01-28T00:24:21Z,1010000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
102,PT04M14.00S,2026-01-28T00:24:27.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642259,90.62089356110381,35.294117647058826,1610612764,21,18,2026-01-28T00:36:05Z,1020000,False,-74.0,36.0,1,right,MISS A. Sarr 8' running Layup,[1642259],1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Left,8.17,Missed,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2026-01-28T00:24:30.1Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,21,18,2026-01-28T00:24:30Z,1030000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,102.0,3.0,2.0,1.0,,,,,,,,,,,
104,PT04M02.00S,2026-01-28T00:24:39.1Z,1,REGULAR,3pt,Jump Shot,[],203924,19.267411300919843,6.862745098039216,1610612757,21,18,2026-01-28T00:36:40Z,1040000,False,216.0,129.0,1,left,MISS J. Grant 25' step back 3PT,[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2026-01-28T00:24:44.1Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,21,18,2026-01-28T00:24:44Z,1050000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,,
106,PT03M46.00S,2026-01-28T00:24:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,87.72996057818659,34.80392156862745,1610612764,21,18,2026-01-28T00:24:58Z,1060000,False,-76.0,63.0,1,right,MISS T. Johnson 9' driving floating Shot,[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.86,Missed,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2026-01-28T00:24:56.8Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,21,18,2026-01-28T00:24:58Z,1070000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,106.0,4.0,3.0,1.0,,,,,,,,,,,
108,PT03M27.00S,2026-01-28T00:25:13.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642270,9.017739816031538,51.71568627450981,1610612757,21,20,2026-01-28T00:37:40Z,1080000,False,-9.0,32.0,1,left,D. Clingan turnaround Hook (4 PTS) (C. Love 1 AST),"[1642270, 1631126]",1610612757.0,POR,turnaround,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.34,Made,4.0,,,,,,,,,,,,,,,C. Love,1631126.0,1.0
110,PT03M26.00S,2026-01-28T00:25:18.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,21,20,2026-01-28T00:25:18Z,1100000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,21,20,2026-01-28T00:28:03Z,1110000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1642273,,,1610612764,21,20,2026-01-28T00:28:03Z,1120000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,21,20,2026-01-28T00:28:03Z,1130000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1631101,,,1610612764,21,20,2026-01-28T00:28:03Z,1140000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1642270,,,1610612764,21,20,2026-01-28T00:28:03Z,1150000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,out,[],1631321,,,1610612764,21,20,2026-01-28T00:28:03Z,1160000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1642860,,,1610612764,21,20,2026-01-28T00:28:03Z,1170000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,21,20,2026-01-28T00:28:03Z,1180000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1642364,,,1610612764,21,20,2026-01-28T00:28:03Z,1190000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,21,20,2026-01-28T00:28:03Z,1200000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1641712,,,1610612764,21,20,2026-01-28T00:28:03Z,1210000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M26.00S,2026-01-28T00:25:19.4Z,1,REGULAR,substitution,in,[],1642905,,,1610612764,21,20,2026-01-28T00:28:03Z,1220000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M15.00S,2026-01-28T00:28:26.1Z,1,REGULAR,turnover,bad pass,[],1630264,,,1610612764,21,20,2026-01-28T00:41:18Z,1230000,False,,,0,,A. Gill bad pass TURNOVER (1 TO),"[1630264, 1641712]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,,1.0,,,,,Rupert,1641712.0,,,,,,,,,
124,PT03M15.00S,2026-01-28T00:28:26.1Z,1,REGULAR,steal,,[],1641712,,,1610612757,21,20,2026-01-28T00:28:29Z,1240000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
125,PT03M10.00S,2026-01-28T00:28:30.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641712,5.469776609724048,50.73529411764706,1610612757,21,22,2026-01-28T00:28:37Z,1250000,False,-4.0,-1.0,1,left,R. Rupert running DUNK (2 PTS),[1641712],1610612757.0,POR,running,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,0.39,Made,2.0,,,,,,,,,,,,,,,,,
126,PT02M52.00S,2026-01-28T00:28:49.4Z,1,REGULAR,turnover,lost ball,[],1630551,,,1610612764,21,22,2026-01-28T00:40:17Z,1260000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630551, 1641712]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,1.0,,,,,Rupert,1641712.0,,,,,,,,,
127,PT02M52.00S,2026-01-28T00:28:49.4Z,1,REGULAR,steal,,[],1641712,,,1610612757,21,22,2026-01-28T00:28:50Z,1270000,False,,,0,,R. Rupert STEAL (2 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
128,PT02M48.00S,2026-01-28T00:28:52.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.732588699080158,47.794117647058826,1610612757,21,24,2026-01-28T00:28:57Z,1280000,False,11.0,1.0,1,left,D. Avdija running DUNK (8 PTS) (R. Rupert 1 AST),"[1630166, 1641712]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.11,Made,8.0,,,,,,,,,,,,,,,R. Rupert,1641712.0,1.0
130,PT02M29.00S,2026-01-28T00:29:11.2Z,1,REGULAR,3pt,Jump Shot,[],1642860,72.09264126149803,84.06862745098039,1610612764,24,24,2026-01-28T00:29:14Z,1300000,False,170.0,210.0,1,right,W. Riley 27' 3PT  (3 PTS) (A. Gill 1 AST),"[1642860, 1630264]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,27.02,Made,3.0,,,,,,,,,,,,,,,A. Gill,1630264.0,1.0
132,PT02M15.00S,2026-01-28T00:29:26.4Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,24,24,2026-01-28T00:29:35Z,1320000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1642364]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,2.0,,,,,Watkins,1642364.0,,,,,,,,,
133,PT02M15.00S,2026-01-28T00:29:26.4Z,1,REGULAR,steal,,[],1642364,,,1610612764,24,24,2026-01-28T00:29:28Z,1330000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
134,PT02M09.00S,2026-01-28T00:29:32.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630551,90.62089356110381,63.23529411764706,1610612764,24,24,2026-01-28T00:41:35Z,1340000,False,66.0,36.0,1,right,MISS J. Champagnie 7' running Layup,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
135,PT02M08.00S,2026-01-28T00:29:33.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,24,24,2026-01-28T00:29:40Z,1350000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,134.0,,,,,,,,,,,,,,
137,PT01M52.00S,2026-01-28T00:29:58.5Z,1,REGULAR,turnover,lost ball,[],1630166,,,1610612757,24,24,2026-01-28T00:30:03Z,1370000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 1642364]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,3.0,,,,,Watkins,1642364.0,,,,,,,,,
138,PT01M52.00S,2026-01-28T00:29:58.5Z,1,REGULAR,steal,,[],1642364,,,1610612764,24,24,2026-01-28T00:30:00Z,1380000,False,,,0,,J. Watkins STEAL (2 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT01M50.00S,2026-01-28T00:30:01.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642364,92.32917214191852,52.69607843137255,1610612764,26,24,2026-01-28T00:42:36Z,1390000,False,13.0,20.0,1,right,J. Watkins driving DUNK (2 PTS),[1642364],1610612764.0,WAS,driving,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,2.38,Made,2.0,,,,,,,,,,,,,,,,,
140,PT01M39.00S,2026-01-28T00:30:14.4Z,1,REGULAR,foul,personal,[],1630264,,,1610612757,26,24,2026-01-28T00:30:21Z,1400000,False,,,0,,A. Gill personal FOUL (1 PF),"[1630264, 1630166]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Right Center,,,,2534.0,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
142,PT01M36.00S,2026-01-28T00:30:38.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612757,26,24,2026-01-28T00:30:45Z,1420000,False,,,0,,J. Watkins personal FOUL (1 PF) (Avdija 2 FT),"[1642364, 1630166]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,,1627964.0,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
144,PT01M36.00S,2026-01-28T00:31:05.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,26,24,2026-01-28T00:31:05Z,1440000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M36.00S,2026-01-28T00:31:05.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,26,24,2026-01-28T00:31:05Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,
146,PT01M36.00S,2026-01-28T00:31:08.4Z,1,REGULAR,substitution,out,[],203924,,,1610612757,26,24,2026-01-28T00:31:14Z,1460000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M36.00S,2026-01-28T00:31:08.4Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,26,24,2026-01-28T00:31:14Z,1470000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M36.00S,2026-01-28T00:31:26.8Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,26,25,2026-01-28T00:31:26Z,1480000,False,,,0,,D. Avdija Free Throw 2 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
149,PT01M19.00S,2026-01-28T00:31:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630551,71.30420499342969,22.794117647058822,1610612764,26,25,2026-01-28T00:31:49Z,1490000,False,-136.0,217.0,1,right,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
150,PT01M16.00S,2026-01-28T00:31:48.5Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,26,25,2026-01-28T00:31:49Z,1500000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,
151,PT01M07.00S,2026-01-28T00:31:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,17.95335085413929,45.09803921568628,1610612757,26,27,2026-01-28T00:44:27Z,1510000,False,25.0,116.0,1,left,C. Love 11' driving floating Jump Shot (2 PTS) (Yang 1 AST),"[1631126, 1642905]",1610612757.0,POR,driving floating,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Center,11.89,Made,2.0,,,,,,,,,,,,,,,Yang,1642905.0,1.0
153,PT00M54.00S,2026-01-28T00:32:11.6Z,1,REGULAR,3pt,Jump Shot,[],1642364,80.50262812089356,2.941176470588235,1610612764,26,27,2026-01-28T00:32:15Z,1520000,False,-235.0,131.0,1,right,MISS J. Watkins 26' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
154,PT00M50.70S,2026-01-28T00:32:14.9Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,26,27,2026-01-28T00:32:15Z,1530000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,
155,PT00M32.00S,2026-01-28T00:32:34.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612757,26,27,2026-01-28T00:32:45Z,1540000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Love 2 FT),"[1642267, 1631126]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,1.0,0.0,Love,1631126.0,,,,,
157,PT00M32.00S,2026-01-28T00:33:02.9Z,1,REGULAR,freethrow,1 of 2,[],1631126,,,1610612757,26,27,2026-01-28T00:33:02Z,1560000,False,,,0,,MISS C. Love Free Throw 1 of 2,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M32.00S,2026-01-28T00:33:02.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,26,27,2026-01-28T00:33:02Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,
159,PT00M32.00S,2026-01-28T00:33:22.1Z,1,REGULAR,freethrow,2 of 2,[],1631126,,,1610612757,26,28,2026-01-28T00:33:22Z,1580000,False,,,0,,C. Love Free Throw 2 of 2 (3 PTS),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
160,PT00M11.90S,2026-01-28T00:33:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642364,89.43823915900131,61.274509803921575,1610612764,26,28,2026-01-28T00:33:48Z,1590000,False,56.0,47.0,1,right,MISS J. Watkins 7' driving bank Shot,[1642364],1610612764.0,WAS,driving bank,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
161,PT00M09.90S,2026-01-28T00:33:45.8Z,1,REGULAR,rebound,defensive,[],1642905,,,1610612757,26,28,2026-01-28T00:33:45Z,1600000,False,,,0,,Yang REBOUND (Off:0 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,
162,PT00M01.40S,2026-01-28T00:33:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,7.30946123521682,56.61764705882353,1610612757,26,28,2026-01-28T00:33:59Z,1610000,False,-33.0,16.0,1,left,MISS C. Love driving Layup,[1631126],1610612757.0,POR,driving,,,Love,C. Love,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
163,PT00M01.40S,2026-01-28T00:33:54.3Z,1,REGULAR,rebound,offensive,[],1641712,,,1610612757,26,28,2026-01-28T00:52:41Z,1620000,False,,,0,,R. Rupert REBOUND (Off:1 Def:2),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,162.0,3.0,2.0,1.0,,,,,,,,,,,
271,PT00M01.10S,2026-01-28T00:33:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641712,5.469776609724048,51.71568627450981,1610612757,26,28,2026-01-28T00:52:28Z,1625000,False,-9.0,-1.0,1,left,MISS R. Rupert tip Layup,[1641712],1610612757.0,POR,tip,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
