actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
533,PT01M03.00S,2026-03-18T00:56:00.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630536,19.267411300919843,93.62745098039215,1610612764,78,96,2026-03-18T00:56:05Z,5150000,False,-218.0,129.0,1,left,MISS S. Cooper 25' pullup 3PT,[1630536],1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,25.32,Missed,,,,,,,,,,,,,,,,
534,PT01M00.00S,2026-03-18T00:56:03.5Z,3,REGULAR,rebound,defensive,[],1641842,,,1610612765,78,96,2026-03-18T00:56:05Z,5160000,False,,,0,,R. Holland II REBOUND (Off:0 Def:5),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,533.0,5.0,5.0,0.0,,,,,,,,,,,
535,PT00M57.00S,2026-03-18T00:56:08.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641842,92.9862023653088,50.98039215686274,1610612765,78,98,2026-03-18T00:56:42Z,5170000,False,5.0,13.0,1,right,R. Holland II running Layup (9 PTS),[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,1.43,Made,9.0,,,,,,,,,,,,,,,
536,PT00M46.90S,2026-03-18T00:56:56.7Z,3,REGULAR,jumpball,recovered,[],1630194,,,1610612764,78,98,2026-03-18T00:56:56Z,5180000,False,,,0,,Jump Ball R. Holland II vs. J. Hardy: Tip to P. Reed,"[1630194, 1641842, 1630702]",1610612765.0,DET,heldball,P. Reed,1630194.0,Reed,P. Reed,Holland II,1641842.0,Hardy,1630702.0,,,,,,,,,,,,,,,,,,,,,,
539,PT00M46.90S,2026-03-18T00:56:56.7Z,3,REGULAR,turnover,lost ball,[],1630702,,,1610612764,78,98,2026-03-18T00:56:56Z,5210000,False,,,0,,J. Hardy lost ball TURNOVER (2 TO),"[1630702, 1641842]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,2.0,,,,,,,,,,,,,,,Holland II,1641842.0,,
540,PT00M46.90S,2026-03-18T00:56:56.7Z,3,REGULAR,steal,,[],1641842,,,1610612765,78,98,2026-03-18T00:56:56Z,5220000,False,,,0,,R. Holland II STEAL (3 STL),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M40.60S,2026-03-18T00:57:07.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630702,,,1610612765,78,98,2026-03-18T00:57:13Z,5230000,False,,,0,,J. Hardy personal FOUL (3 PF) (Holland II 2 FT),"[1630702, 1641842]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,200832.0,,,,,,,,,,,,3.0,0.0,Holland II,1641842.0,,,,
543,PT00M40.60S,2026-03-18T00:57:32.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641842,,,1610612765,78,99,2026-03-18T00:57:32Z,5250000,False,,,0,,R. Holland II Free Throw 1 of 2 (10 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
544,PT00M40.60S,2026-03-18T00:57:51.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641842,,,1610612765,78,100,2026-03-18T00:57:51Z,5260000,False,,,0,,R. Holland II Free Throw 2 of 2 (11 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
545,PT00M27.50S,2026-03-18T00:58:05.9Z,3,REGULAR,3pt,Jump Shot,[],1642364,25.969119579500656,85.04901960784314,1610612764,81,100,2026-03-18T00:58:10Z,5270000,False,-175.0,192.0,1,left,J. Watkins 25' 3PT  (3 PTS) (S. Cooper 4 AST),"[1642364, 1630536]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,25.96,Made,3.0,,,,,S. Cooper,1630536.0,4.0,,,,,,,,
547,PT00M05.70S,2026-03-18T00:58:35.7Z,3,REGULAR,turnover,bad pass,[],1631204,,,1610612765,81,100,2026-03-18T00:58:42Z,5290000,False,,,0,,M. Sasser bad pass TURNOVER (4 TO),"[1631204, 1642364]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,4.0,,,,,,,,,,,,,,,Watkins,1642364.0,,
548,PT00M05.70S,2026-03-18T00:58:35.7Z,3,REGULAR,steal,,[],1642364,,,1610612764,81,100,2026-03-18T00:58:37Z,5300000,False,,,0,,J. Watkins STEAL (2 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
549,PT00M01.90S,2026-03-18T00:58:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630702,7.046649145860711,39.705882352941174,1610612764,81,100,2026-03-18T01:00:42Z,5310000,False,51.0,14.0,1,left,MISS J. Hardy driving Layup,[1630702],1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,5.33,Missed,,,,,,,,,,,,,,,,
550,PT00M01.70S,2026-03-18T00:58:39.6Z,3,REGULAR,rebound,offensive,[],1630536,,,1610612764,81,100,2026-03-18T00:58:47Z,5320000,False,,,0,,S. Cooper REBOUND (Off:2 Def:2),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,549.0,4.0,2.0,2.0,,,,,,,,,,,
551,PT00M01.70S,2026-03-18T00:58:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630536,5.590000152587891,50.0,1610612764,83,100,2026-03-18T00:58:42Z,5330000,False,0.0,0.0,1,left,S. Cooper tip Layup (5 PTS),[1630536],1610612764.0,WAS,tip,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,,0.0,Made,5.0,,,,,,,,,,,,,,,
552,PT00M00.00S,2026-03-18T00:58:45.3Z,3,REGULAR,heave,,[],0,,,1610612765,83,100,2026-03-18T01:02:32Z,5340000,False,,,0,,DET Heave,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,39.05,,,,,,,,,,,,,,,,,
553,PT00M00.00S,2026-03-18T00:58:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,100,2026-03-18T00:58:58Z,5350000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,552.0,,,,,,,,,,,,,,
554,PT00M00.00S,2026-03-18T00:58:49.4Z,3,REGULAR,period,end,[],0,,,1610612765,83,100,2026-03-18T00:58:49Z,5360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,out,['startperiod'],1641774,,,1610612765,83,100,2026-03-18T01:01:22Z,5370000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,out,['startperiod'],1642364,,,1610612765,83,100,2026-03-18T01:01:22Z,5380000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,out,['startperiod'],1630702,,,1610612765,83,100,2026-03-18T01:01:22Z,5390000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612765,83,100,2026-03-18T01:01:22Z,5400000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,in,['startperiod'],1630551,,,1610612765,83,100,2026-03-18T01:01:22Z,5410000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2026-03-18T00:59:00.6Z,4,REGULAR,substitution,in,['startperiod'],1630264,,,1610612765,83,100,2026-03-18T01:01:22Z,5420000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2026-03-18T01:01:31.8Z,4,REGULAR,period,start,[],0,,,1610612765,83,100,2026-03-18T01:01:31Z,5430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT11M41.00S,2026-03-18T01:01:49.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,91.67214191852825,46.81372549019608,1610612765,83,100,2026-03-18T01:06:08Z,5440000,False,-16.0,26.0,1,right,MISS P. Reed driving Hook,[1630194],1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,3.03,Missed,,,,,,,,,,,,,,,,
563,PT11M38.00S,2026-03-18T01:01:52.0Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,83,100,2026-03-18T01:01:52Z,5450000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,562.0,6.0,4.0,2.0,,,,,,,,,,,
565,PT11M17.00S,2026-03-18T01:02:33.7Z,4,REGULAR,3pt,Jump Shot,[],1642267,33.722076215505915,48.529411764705884,1610612764,83,100,2026-03-18T01:07:19Z,5470000,False,7.0,264.0,1,left,MISS B. Carrington 26' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,26.46,Missed,,,,,,,,,,,,,,,,
566,PT11M13.00S,2026-03-18T01:02:36.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612765,83,100,2026-03-18T01:02:36Z,5480000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,565.0,2.0,2.0,0.0,,,,,,,,,,,
567,PT10M53.00S,2026-03-18T01:02:57.4Z,4,REGULAR,3pt,Jump Shot,[],1631204,65.52233902759527,44.6078431372549,1610612765,83,103,2026-03-18T01:03:01Z,5490000,False,-27.0,272.0,1,right,M. Sasser 27' 3PT  (9 PTS) (C. LeVert 3 AST),"[1631204, 1627747]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,27.29,Made,9.0,,,,,C. LeVert,1627747.0,3.0,,,,,,,,
569,PT10M32.00S,2026-03-18T01:03:17.2Z,4,REGULAR,2pt,Jump Shot,[],1642267,7.30946123521682,70.58823529411765,1610612764,83,103,2026-03-18T01:03:20Z,5510000,False,-103.0,16.0,1,left,MISS B. Carrington 10' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,10.42,Missed,,,,,,,,,,,,,,,,
570,PT10M31.00S,2026-03-18T01:03:18.2Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612765,83,103,2026-03-18T01:03:20Z,5520000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,569.0,3.0,3.0,0.0,,,,,,,,,,,
571,PT10M24.00S,2026-03-18T01:03:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.72339027595268,50.73529411764706,1610612765,83,105,2026-03-18T01:09:31Z,5530000,False,4.0,16.0,1,right,P. Reed driving Layup (8 PTS) (K. Huerter 2 AST),"[1630194, 1628989]",1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,1.63,Made,8.0,,,,,K. Huerter,1628989.0,2.0,,,,,,,,
573,PT10M24.00S,2026-03-18T01:03:29.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,83,105,2026-03-18T01:03:29Z,5550000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M24.00S,2026-03-18T01:03:29.7Z,4,REGULAR,substitution,out,[],1641842,,,1610612764,83,105,2026-03-18T01:05:59Z,5560000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M24.00S,2026-03-18T01:03:29.7Z,4,REGULAR,substitution,in,[],1641709,,,1610612764,83,105,2026-03-18T01:05:59Z,5570000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M16.00S,2026-03-18T01:06:33.4Z,4,REGULAR,foul,personal,[],1631204,,,1610612764,83,105,2026-03-18T01:06:39Z,5580000,False,,,0,,M. Sasser personal FOUL (4 PF),"[1631204, 1642267]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,1627534.0,,,,,,,,,,,,4.0,0.0,Carrington,1642267.0,,,,
578,PT10M01.00S,2026-03-18T01:07:03.5Z,4,REGULAR,3pt,Jump Shot,[],1642267,5.601182654402102,96.32352941176471,1610612764,86,105,2026-03-18T01:10:20Z,5600000,False,-232.0,0.0,1,left,B. Carrington 3PT pullup (12 PTS) (J. Champagnie 2 AST),"[1642267, 1630551]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,23.16,Made,12.0,,,,,J. Champagnie,1630551.0,2.0,,,,,,,,
580,PT09M47.00S,2026-03-18T01:07:20.6Z,4,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612765,86,105,2026-03-18T01:07:26Z,5620000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (Reed 2 FT),"[1642860, 1630194]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Reed,1630194.0,,,,
582,PT09M47.00S,2026-03-18T01:07:48.6Z,4,REGULAR,freethrow,1 of 2,[],1630194,,,1610612765,86,105,2026-03-18T01:08:12Z,5640000,False,,,0,,MISS P. Reed Free Throw 1 of 2,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
583,PT09M47.00S,2026-03-18T01:07:48.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,86,105,2026-03-18T01:08:12Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,582.0,,,,,,,,,,,,,,
584,PT09M47.00S,2026-03-18T01:07:48.6Z,4,REGULAR,freethrow,2 of 2,[],1630194,,,1610612765,86,105,2026-03-18T01:08:12Z,5660000,False,,,0,,MISS P. Reed Free Throw 2 of 2,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
585,PT09M45.00S,2026-03-18T01:07:50.6Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,86,105,2026-03-18T01:08:12Z,5670000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,584.0,7.0,5.0,2.0,,,,,,,,,,,
586,PT09M21.00S,2026-03-18T01:08:34.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,86,105,2026-03-18T01:08:41Z,5680000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,,,,,,,,
587,PT09M13.00S,2026-03-18T01:08:58.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,69.85873850197109,19.607843137254903,1610612765,86,108,2026-03-18T01:09:02Z,5690000,False,-152.0,231.0,1,right,C. LeVert 27' 3PT  (10 PTS) (K. Huerter 3 AST),"[1627747, 1628989]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,27.64,Made,10.0,,,,,K. Huerter,1628989.0,3.0,,,,,,,,
589,PT08M57.00S,2026-03-18T01:09:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,8.360709592641262,51.225490196078425,1610612764,88,108,2026-03-18T01:09:20Z,5710000,False,-6.0,26.0,1,left,W. Riley driving Layup (21 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,2.68,Made,21.0,,,,,,,,,,,,,,,
590,PT08M33.00S,2026-03-18T01:09:39.1Z,4,REGULAR,3pt,Jump Shot,[],1631204,95.0886990801577,96.81372549019608,1610612765,88,108,2026-03-18T01:09:43Z,5720000,False,234.0,-6.0,1,right,MISS M. Sasser 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,23.42,Missed,,,,,,,,,,,,,,,,
591,PT08M30.00S,2026-03-18T01:09:42.1Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,88,108,2026-03-18T01:09:43Z,5730000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,590.0,4.0,4.0,0.0,,,,,,,,,,,
592,PT08M27.00S,2026-03-18T01:09:45.7Z,4,REGULAR,3pt,Jump Shot,[],1642860,19.004599211563733,93.13725490196079,1610612764,88,108,2026-03-18T01:09:50Z,5740000,False,-216.0,126.0,1,left,MISS W. Riley 24' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,24.99,Missed,,,,,,,,,,,,,,,,
593,PT08M24.00S,2026-03-18T01:09:48.8Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,88,108,2026-03-18T01:09:48Z,5750000,False,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,592.0,1.0,0.0,1.0,,,,,,,,,,,
594,PT08M15.00S,2026-03-18T01:09:58.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,22.421156373193167,6.372549019607843,1610612764,91,108,2026-03-18T01:10:03Z,5760000,False,218.0,158.0,1,left,B. Carrington 26' 3PT pullup (15 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,26.95,Made,15.0,,,,,,,,,,,,,,,
595,PT07M57.00S,2026-03-18T01:10:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,89.83245729303549,48.03921568627451,1610612765,91,108,2026-03-18T01:11:37Z,5770000,False,-10.0,43.0,1,right,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,4.42,Missed,,,,,,,,,,,,,,,,
596,PT07M56.00S,2026-03-18T01:10:16.1Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612765,91,108,2026-03-18T01:11:37Z,5780000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,595.0,3.0,1.0,2.0,,,,,,,,,,,
597,PT07M53.00S,2026-03-18T01:10:20.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641709,92.85479632063075,49.50980392156863,1610612765,91,110,2026-03-18T01:12:12Z,5790000,False,-2.0,15.0,1,right,A. Thompson driving DUNK (4 PTS) (P. Reed 1 AST),"[1641709, 1630194]",1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,1.49,Made,4.0,,,,,P. Reed,1630194.0,1.0,,,,,,,,
600,PT07M34.00S,2026-03-18T01:11:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,8.623521681997373,51.470588235294116,1610612764,93,110,2026-03-18T01:11:11Z,5820000,False,-7.0,29.0,1,left,J. Champagnie driving Layup (18 PTS),[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,2.95,Made,18.0,,,,,,,,,,,,,,,
601,PT07M20.00S,2026-03-18T01:11:21.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,71.04139290407359,14.705882352941178,1610612765,93,110,2026-03-18T01:11:25Z,5830000,False,-176.0,220.0,1,right,MISS K. Huerter 28' 3PT,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,28.18,Missed,,,,,,,,,,,,,,,,
602,PT07M18.00S,2026-03-18T01:11:23.4Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,93,110,2026-03-18T01:11:25Z,5840000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,601.0,8.0,6.0,2.0,,,,,,,,,,,
603,PT07M08.00S,2026-03-18T01:11:37.7Z,4,REGULAR,foul,personal,[],1631204,,,1610612764,93,110,2026-03-18T01:11:46Z,5850000,False,,,0,,M. Sasser personal FOUL (5 PF),"[1631204, 1630536]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Left,200832.0,,,,,,,,,,,,5.0,0.0,Cooper,1630536.0,,,,
605,PT07M08.00S,2026-03-18T01:11:43.9Z,4,REGULAR,substitution,out,[],1631204,,,1610612764,93,110,2026-03-18T01:11:51Z,5870000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M08.00S,2026-03-18T01:11:43.9Z,4,REGULAR,substitution,in,[],1642450,,,1610612764,93,110,2026-03-18T01:11:51Z,5880000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M08.00S,2026-03-18T01:11:59.0Z,4,REGULAR,substitution,out,[],1628989,,,1610612764,93,110,2026-03-18T01:12:02Z,5890000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M08.00S,2026-03-18T01:11:59.0Z,4,REGULAR,substitution,in,[],1629130,,,1610612764,93,110,2026-03-18T01:12:02Z,5900000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M58.00S,2026-03-18T01:12:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,4.944152431011826,42.64705882352941,1610612764,95,110,2026-03-18T01:12:26Z,5910000,False,37.0,-6.0,1,left,B. Carrington driving Layup (17 PTS),[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,3.73,Made,17.0,,,,,,,,,,,,,,,
610,PT06M39.00S,2026-03-18T01:12:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.85479632063075,59.55882352941176,1610612765,95,110,2026-03-18T01:12:46Z,5920000,False,48.0,15.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612765.0,DET,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,5.0,Missed,,,,,,,,,,,,,,,,
611,PT06M38.00S,2026-03-18T01:12:43.2Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612765,95,110,2026-03-18T01:12:46Z,5930000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,610.0,4.0,1.0,3.0,,,,,,,,,,,
612,PT06M38.00S,2026-03-18T01:12:44.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,92.72339027595268,51.225490196078425,1610612765,95,112,2026-03-18T01:13:33Z,5940000,False,6.0,16.0,1,right,P. Reed driving Layup (10 PTS),[1630194],1610612765.0,DET,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,1.7,Made,10.0,,,,,,,,,,,,,,,
613,PT06M21.00S,2026-03-18T01:13:02.9Z,4,REGULAR,foul,personal,[],1641709,,,1610612764,95,112,2026-03-18T01:13:09Z,5950000,False,,,0,,A. Thompson personal FOUL (5 PF),"[1641709, 1642267]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,200832.0,,,,,,,,,,,,5.0,0.0,Carrington,1642267.0,,,,
615,PT06M21.00S,2026-03-18T01:13:07.5Z,4,REGULAR,substitution,out,[],1630194,,,1610612764,95,112,2026-03-18T01:13:14Z,5970000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M21.00S,2026-03-18T01:13:07.5Z,4,REGULAR,substitution,in,[],1631105,,,1610612764,95,112,2026-03-18T01:13:14Z,5980000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M07.00S,2026-03-18T01:13:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630536,19.267411300919843,55.63725490196079,1610612764,97,112,2026-03-18T01:13:45Z,5990000,False,-28.0,129.0,1,left,S. Cooper 13' pullup Jump Shot (7 PTS),[1630536],1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,13.17,Made,7.0,,,,,,,,,,,,,,,
618,PT05M40.00S,2026-03-18T01:14:07.8Z,4,REGULAR,3pt,Jump Shot,[],1642450,64.99671484888306,37.254901960784316,1610612765,97,115,2026-03-18T01:14:12Z,6000000,False,-64.0,277.0,1,right,D. Jenkins 28' 3PT step back (15 PTS),[1642450],1610612765.0,DET,step back,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,,,28.37,Made,15.0,,,,,,,,,,,,,,,
