actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
591,PT10M09.00S,2025-11-02T00:55:15.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642848,22.158344283837057,23.284313725490197,1610612764,78,103,2025-11-02T00:55:23Z,5880000,False,134.0,156.0,1,left,MISS T. Johnson 20' step back Shot,[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,20.52,Missed,,,,,,,,,,,,,,,,,,
592,PT10M07.00S,2025-11-02T00:55:17.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,78,103,2025-11-02T00:55:23Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,591.0,,,,,,,,,,,,,,,,,
593,PT10M07.00S,2025-11-02T00:55:23.8Z,4,REGULAR,foul,personal,[],1626145,,,1610612764,78,103,2025-11-02T00:55:30Z,5900000,False,,,0,,T. Jones loose ball personal FOUL (2 PF),"[1626145, 1642273]",1610612753.0,ORL,loose ball,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,200833.0,2.0,0.0,George,1642273.0,,,,,,,,
595,PT10M07.00S,2025-11-02T00:55:30.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612764,78,103,2025-11-02T00:55:33Z,5920000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT10M07.00S,2025-11-02T00:55:30.1Z,4,REGULAR,substitution,in,[],1641710,,,1610612764,78,103,2025-11-02T00:55:33Z,5930000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT10M05.00S,2025-11-02T00:55:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641731,6.521024967148489,49.01960784313725,1610612764,80,103,2025-11-02T00:55:51Z,5940000,False,5.0,9.0,1,left,B. Coulibaly alley-oop Layup (8 PTS) (B. Carrington 4 AST),"[1641731, 1642267]",1610612764.0,WAS,alley-oop,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.01,Made,,8.0,B. Carrington,1642267.0,4.0,,,,,,,,,,,,,
599,PT10M02.00S,2025-11-02T00:55:55.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,80,103,2025-11-02T00:55:55Z,5960000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M44.00S,2025-11-02T00:59:04.4Z,4,REGULAR,3pt,Jump Shot,[],1630532,82.21090670170827,97.30392156862744,1610612753,80,106,2025-11-02T00:59:15Z,5970000,False,237.0,115.0,1,right,F. Wagner 26' 3PT  (25 PTS) (A. Black 5 AST),"[1630532, 1641710]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.28,Made,,25.0,A. Black,1641710.0,5.0,,,,,,,,,,,,,
602,PT09M27.00S,2025-11-02T00:59:21.2Z,4,REGULAR,turnover,lost ball,[],1642259,,,1610612764,80,106,2025-11-02T00:59:27Z,5990000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1630532]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,,
603,PT09M27.00S,2025-11-02T00:59:21.2Z,4,REGULAR,steal,,[],1630532,,,1610612753,80,106,2025-11-02T01:00:30Z,6000000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
604,PT09M23.00S,2025-11-02T00:59:26.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628371,92.85479632063075,48.28431372549019,1610612753,80,108,2025-11-02T01:01:06Z,6010000,False,-9.0,15.0,1,right,J. Isaac running DUNK (8 PTS) (F. Wagner 5 AST),"[1628371, 1630532]",1610612753.0,ORL,running,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.7,Made,,8.0,F. Wagner,1630532.0,5.0,,,,,,,,,,,,,
606,PT09M08.00S,2025-11-02T00:59:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,13.485545335085414,49.50980392156863,1610612764,82,108,2025-11-02T00:59:45Z,6030000,False,2.0,74.0,1,left,T. Johnson 7' driving floating Jump Shot (7 PTS),[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,,7.0,,,,,,,,,,,,,,,,
607,PT08M54.00S,2025-11-02T00:59:56.8Z,4,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,82,108,2025-11-02T01:00:17Z,6040000,False,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1630888.0,,,,,,,,2.0,,,,
608,PT08M41.00S,2025-11-02T01:00:57.6Z,4,REGULAR,jumpball,recovered,[],1630532,,,1610612764,82,108,2025-11-02T01:00:57Z,6050000,False,,,0,,Jump Ball J. Suggs vs. A. Sarr: Tip to F. Wagner,"[1630532, 1630591, 1642259]",1610612753.0,ORL,heldball,F. Wagner,1630532.0,Wagner,F. Wagner,Suggs,1630591.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
611,PT08M41.00S,2025-11-02T01:00:57.6Z,4,REGULAR,turnover,lost ball,[],1642848,,,1610612764,82,108,2025-11-02T01:02:14Z,6080000,False,,,0,,T. Johnson lost ball TURNOVER (2 TO),"[1642848, 1630591]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,
612,PT08M41.00S,2025-11-02T01:00:57.6Z,4,REGULAR,steal,,[],1630591,,,1610612753,82,108,2025-11-02T01:00:57Z,6090000,False,,,0,,J. Suggs STEAL (5 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
613,PT08M26.00S,2025-11-02T01:01:15.9Z,4,REGULAR,turnover,palming,[],1630591,,,1610612753,82,108,2025-11-02T01:01:22Z,6100000,False,,,0,,J. Suggs palming TURNOVER (3 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,,3.0,,,,
614,PT08M20.00S,2025-11-02T01:01:32.2Z,4,REGULAR,foul,personal,[],1628976,,,1610612764,82,108,2025-11-02T01:02:15Z,6110000,False,,,0,,W. Carter Jr. personal FOUL (5 PF),"[1628976, 1642259]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,5.0,0.0,Sarr,1642259.0,,,,,,,,
616,PT08M20.00S,2025-11-02T01:01:50.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612764,82,108,2025-11-02T01:01:56Z,6130000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M20.00S,2025-11-02T01:01:50.4Z,4,REGULAR,substitution,in,[],1641783,,,1610612764,82,108,2025-11-02T01:01:56Z,6140000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT08M20.00S,2025-11-02T01:01:59.7Z,4,REGULAR,substitution,out,[],1628976,,,1610612764,82,108,2025-11-02T01:02:05Z,6150000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M20.00S,2025-11-02T01:01:59.7Z,4,REGULAR,substitution,in,[],1629048,,,1610612764,82,108,2025-11-02T01:02:05Z,6160000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M19.00S,2025-11-02T01:02:18.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641731,6.258212877792378,46.32352941176471,1610612764,84,108,2025-11-02T01:02:22Z,6170000,False,18.0,6.0,1,left,B. Coulibaly alley-oop DUNK (10 PTS) (B. Carrington 5 AST),"[1641731, 1642267]",1610612764.0,WAS,alley-oop,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.94,Made,,10.0,B. Carrington,1642267.0,5.0,,,,,,,,,,,,,
622,PT08M00.00S,2025-11-02T01:02:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.40932982917214,45.83333333333333,1610612753,84,108,2025-11-02T01:02:43Z,6190000,False,-21.0,28.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1642848]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,Johnson,1642848.0
623,PT08M00.00S,2025-11-02T01:02:37.4Z,4,REGULAR,block,,[],1642848,,,1610612753,84,108,2025-11-02T01:02:53Z,6200000,False,,,0,,T. Johnson BLOCK (2 BLK),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT08M00.00S,2025-11-02T01:02:37.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,84,108,2025-11-02T01:02:43Z,6210000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,622.0,,,,,,,,,,,,,,,,,
626,PT07M58.00S,2025-11-02T01:02:53.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641783,89.83245729303549,95.58823529411765,1610612753,84,108,2025-11-02T01:02:59Z,6230000,False,228.0,43.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
627,PT07M53.00S,2025-11-02T01:02:58.6Z,4,REGULAR,rebound,defensive,[],1642848,,,1610612764,84,108,2025-11-02T01:03:38Z,6240000,False,,,0,,T. Johnson REBOUND (Off:0 Def:3),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,,,626.0,,,,,,,,,,3.0,3.0,0.0,,,,,
628,PT07M47.00S,2025-11-02T01:03:04.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642259,6.389618922470433,46.32352941176471,1610612764,86,108,2025-11-02T01:04:24Z,6250000,False,18.0,8.0,1,left,A. Sarr running DUNK (8 PTS) (K. George 1 AST),"[1642259, 1642273]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.99,Made,,8.0,K. George,1642273.0,1.0,,,,,,,,,,,,,
630,PT07M40.00S,2025-11-02T01:03:17.1Z,4,REGULAR,foul,personal,[],1642273,,,1610612753,86,108,2025-11-02T01:03:23Z,6270000,False,,,0,,K. George personal FOUL (4 PF),"[1642273, 1630532]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,1630888.0,4.0,0.0,Wagner,1630532.0,,,,,,,,
632,PT07M31.00S,2025-11-02T01:03:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,94.95729303547962,51.225490196078425,1610612753,86,108,2025-11-02T01:03:59Z,6290000,False,6.0,-5.0,1,right,MISS J. Isaac Layup,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
634,PT07M31.00S,2025-11-02T01:03:53.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,86,108,2025-11-02T01:03:59Z,6310000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,632.0,,,,,,,,,,,,,,,,,
636,PT07M23.00S,2025-11-02T01:04:07.9Z,4,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,86,108,2025-11-02T01:04:17Z,6330000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (3 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,1630888.0,,,,,,,,3.0,,,,
637,PT07M08.00S,2025-11-02T01:04:28.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629048,94.03745072273325,49.26470588235294,1610612753,86,110,2025-11-02T01:04:34Z,6340000,False,-4.0,4.0,1,right,G. Bitadze alley-oop DUNK (6 PTS) (F. Wagner 6 AST),"[1629048, 1630532]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.51,Made,,6.0,F. Wagner,1630532.0,6.0,,,,,,,,,,,,,
639,PT06M50.00S,2025-11-02T01:04:44.3Z,4,REGULAR,turnover,lost ball,[],1642259,,,1610612764,86,110,2025-11-02T01:04:51Z,6360000,False,,,0,,A. Sarr lost ball TURNOVER (2 TO),"[1642259, 1630532]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,Wagner,1630532.0,,
640,PT06M50.00S,2025-11-02T01:04:44.3Z,4,REGULAR,steal,,[],1630532,,,1610612753,86,110,2025-11-02T01:04:46Z,6370000,False,,,0,,F. Wagner STEAL (3 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
641,PT06M46.00S,2025-11-02T01:04:52.8Z,4,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,86,110,2025-11-02T01:05:07Z,6380000,False,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,200833.0,,,,,,,,1.0,,,,
642,PT06M46.00S,2025-11-02T01:05:15.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612764,86,110,2025-11-02T01:05:21Z,6390000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M46.00S,2025-11-02T01:05:15.8Z,4,REGULAR,substitution,in,[],1642869,,,1610612764,86,110,2025-11-02T01:05:21Z,6400000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M29.00S,2025-11-02T01:05:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642267,7.30946123521682,60.29411764705882,1610612764,86,110,2025-11-02T01:05:44Z,6410000,False,-51.0,16.0,1,left,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
645,PT06M24.00S,2025-11-02T01:05:43.2Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,86,110,2025-11-02T01:05:44Z,6420000,False,,,0,,A. Sarr REBOUND (Off:2 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,644.0,,,,,,,,,,7.0,5.0,2.0,,,,,
646,PT06M24.00S,2025-11-02T01:05:43.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,7.440867279894875,50.245098039215684,1610612764,88,110,2025-11-02T01:05:48Z,6430000,False,-1.0,17.0,1,left,A. Sarr DUNK (10 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.74,Made,,10.0,,,,,,,,,,,,,,,,
647,PT06M14.00S,2025-11-02T01:05:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.85479632063075,53.18627450980392,1610612753,88,110,2025-11-02T01:05:59Z,6440000,False,16.0,15.0,1,right,MISS A. Black driving reverse Layup - blocked,"[1641710, 1642259]",1610612753.0,ORL,driving reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Sarr,1642259.0
649,PT06M14.00S,2025-11-02T01:05:52.4Z,4,REGULAR,block,,[],1642259,,,1610612753,88,110,2025-11-02T01:05:59Z,6445000,False,,,0,,A. Sarr BLOCK (3 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT06M13.00S,2025-11-02T01:05:53.4Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,88,110,2025-11-02T01:05:59Z,6450000,False,,,0,,A. Sarr REBOUND (Off:2 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,647.0,,,,,,,,,,8.0,6.0,2.0,,,,,
650,PT06M07.00S,2025-11-02T01:06:00.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,21.369908015768726,10.049019607843137,1610612764,88,110,2025-11-02T01:07:17Z,6460000,False,200.0,148.0,1,left,MISS B. Carrington 24' running 3PT,[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
651,PT06M03.00S,2025-11-02T01:06:04.2Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612753,88,110,2025-11-02T01:06:04Z,6470000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,650.0,,,,,,,,,,5.0,4.0,1.0,,,,,
652,PT05M59.00S,2025-11-02T01:06:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,88,110,2025-11-02T01:06:11Z,6480000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,out,[],1641731,,,1610612753,88,110,2025-11-02T01:09:04Z,6490000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,out,[],1642848,,,1610612753,88,110,2025-11-02T01:09:04Z,6500000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,88,110,2025-11-02T01:09:04Z,6510000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,88,110,2025-11-02T01:09:04Z,6520000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,in,[],1642358,,,1610612753,88,110,2025-11-02T01:09:04Z,6530000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,in,[],1642860,,,1610612753,88,110,2025-11-02T01:09:04Z,6540000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,in,[],1642859,,,1610612753,88,110,2025-11-02T01:09:04Z,6550000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT05M59.00S,2025-11-02T01:07:15.5Z,4,REGULAR,substitution,in,[],1641724,,,1610612753,88,110,2025-11-02T01:09:04Z,6560000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M45.00S,2025-11-02T01:09:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,87.99277266754271,53.67647058823529,1610612753,88,112,2025-11-02T01:09:42Z,6570000,False,18.0,60.0,1,right,G. Bitadze 6' Layup (8 PTS) (N. Penda 1 AST),"[1629048, 1642869]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,8.0,N. Penda,1642869.0,1.0,,,,,,,,,,,,,
664,PT05M25.00S,2025-11-02T01:09:47.4Z,4,REGULAR,turnover,lost ball,[],1642273,,,1610612764,88,112,2025-11-02T01:10:38Z,6590000,False,,,0,,K. George lost ball TURNOVER (4 TO),"[1642273, 1642869]",1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,Penda,1642869.0,,
665,PT05M25.00S,2025-11-02T01:09:47.4Z,4,REGULAR,steal,,[],1642869,,,1610612753,88,112,2025-11-02T01:09:49Z,6600000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
666,PT05M10.00S,2025-11-02T01:10:04.9Z,4,REGULAR,foul,personal,[],1642273,,,1610612753,88,112,2025-11-02T01:10:12Z,6610000,False,,,0,,K. George personal FOUL (5 PF),"[1642273, 1642859]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,5.0,0.0,Richardson,1642859.0,,,,,,,,
668,PT05M10.00S,2025-11-02T01:10:14.5Z,4,REGULAR,substitution,out,[],1642273,,,1610612753,88,112,2025-11-02T01:10:30Z,6630000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT05M10.00S,2025-11-02T01:10:14.5Z,4,REGULAR,substitution,out,[],1642259,,,1610612753,88,112,2025-11-02T01:10:30Z,6640000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M10.00S,2025-11-02T01:10:14.5Z,4,REGULAR,substitution,in,[],1641774,,,1610612753,88,112,2025-11-02T01:10:30Z,6650000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M10.00S,2025-11-02T01:10:14.5Z,4,REGULAR,substitution,in,[],1630551,,,1610612753,88,112,2025-11-02T01:10:30Z,6660000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT04M55.00S,2025-11-02T01:10:46.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642869,87.20433639947439,53.18627450980392,1610612753,88,112,2025-11-02T01:10:54Z,6670000,False,16.0,68.0,1,right,MISS N. Penda 6' Layup,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,,,,
673,PT04M51.00S,2025-11-02T01:10:49.3Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,88,112,2025-11-02T01:10:49Z,6680000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,672.0,,,,,,,,,,1.0,1.0,0.0,,,,,
674,PT04M48.00S,2025-11-02T01:10:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642358,6.915243101182654,47.794117647058826,1610612764,90,112,2025-11-02T01:10:58Z,6690000,False,11.0,13.0,1,left,A. Johnson Layup (2 PTS) (W. Riley 1 AST),"[1642358, 1642860]",1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,1.67,Made,,2.0,W. Riley,1642860.0,1.0,,,,,,,,,,,,,
676,PT04M29.00S,2025-11-02T01:11:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,91.80354796320631,52.450980392156865,1610612753,90,114,2025-11-02T01:11:18Z,6710000,False,12.0,25.0,1,right,G. Bitadze Layup (10 PTS) (N. Penda 2 AST),"[1629048, 1642869]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.74,Made,,10.0,N. Penda,1642869.0,2.0,,,,,,,,,,,,,
678,PT04M10.00S,2025-11-02T01:11:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,6.915243101182654,47.794117647058826,1610612764,90,114,2025-11-02T01:11:37Z,6730000,False,11.0,13.0,1,left,MISS A. Johnson driving Layup - blocked,"[1642358, 1629048]",1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
679,PT04M10.00S,2025-11-02T01:11:30.2Z,4,REGULAR,block,,[],1629048,,,1610612764,90,114,2025-11-02T01:11:34Z,6740000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
680,PT04M06.00S,2025-11-02T01:11:34.2Z,4,REGULAR,rebound,defensive,[],1642869,,,1610612753,90,114,2025-11-02T01:11:37Z,6750000,False,,,0,,N. Penda REBOUND (Off:0 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,678.0,,,,,,,,,,1.0,1.0,0.0,,,,,
