actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
345,PT00M18.60S,2025-12-07T01:10:35.9Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612737,52,67,2025-12-07T01:10:35Z,3430000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,344.0,1.0,0.0,1.0,,,,,
346,PT00M17.50S,2025-12-07T01:10:37.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,32.802233902759525,62.00980392156863,1610612737,52,70,2025-12-07T01:10:42Z,3440000,False,-60.0,256.0,1,left,N. Alexander-Walker 26' 3PT  (9 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,26.27,Made,9.0,,,,,,,,,,,,,,,,,
347,PT00M01.20S,2025-12-07T01:10:59.7Z,2,REGULAR,foul,personal,[],1629638,,,1610612764,52,70,2025-12-07T01:11:10Z,3450000,False,,,0,,N. Alexander-Walker personal FOUL (3 PF),"[1629638, 1641774]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,202007.0,3.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,
349,PT00M01.20S,2025-12-07T01:11:13.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612764,52,70,2025-12-07T01:11:18Z,3470000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M01.20S,2025-12-07T01:11:13.1Z,2,REGULAR,substitution,in,[],1630249,,,1610612764,52,70,2025-12-07T01:11:18Z,3480000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M00.10S,2025-12-07T01:11:34.3Z,2,REGULAR,3pt,Jump Shot,[],203468,67.7562417871222,31.372549019607842,1610612764,55,70,2025-12-07T01:11:42Z,3490000,False,-93.0,251.0,1,right,C. McCollum 26' 3PT  (14 PTS) (B. Carrington 5 AST),"[203468, 1642267]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.73,Made,14.0,,,,,,B. Carrington,1642267.0,5.0,,,,,,,,,
354,PT00M00.00S,2025-12-07T01:12:39.1Z,2,REGULAR,period,end,[],0,,,1610612737,55,70,2025-12-07T01:12:39Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-07T01:27:27.9Z,3,REGULAR,substitution,out,['startperiod'],1641774,,,1610612737,55,70,2025-12-07T01:27:38Z,3530000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-07T01:27:27.9Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612737,55,70,2025-12-07T01:27:38Z,3540000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-12-07T01:27:27.9Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612737,55,70,2025-12-07T01:27:38Z,3550000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-12-07T01:27:27.9Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612737,55,70,2025-12-07T01:27:38Z,3560000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-12-07T01:27:55.3Z,3,REGULAR,period,start,[],0,,,1610612737,55,70,2025-12-07T01:27:55Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M36.00S,2025-12-07T01:28:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.11760840998686,54.65686274509803,1610612737,55,72,2025-12-07T01:33:07Z,3580000,False,23.0,12.0,1,right,O. Okongwu driving finger roll Layup (17 PTS),[1630168],1610612737.0,ATL,driving finger roll,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.63,Made,17.0,,,,,,,,,,,,,,,,,
363,PT11M22.00S,2025-12-07T01:28:33.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.389618922470433,51.71568627450981,1610612764,57,72,2025-12-07T01:33:49Z,3590000,False,-9.0,8.0,1,left,M. Bagley III cutting DUNK (6 PTS) (K. George 4 AST),"[1628963, 1642273]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.15,Made,6.0,,,,,,K. George,1642273.0,4.0,,,,,,,,,
365,PT11M09.00S,2025-12-07T01:28:45.3Z,3,REGULAR,2pt,Jump Shot,[],1630552,73.40670170827858,50.73529411764706,1610612737,57,72,2025-12-07T01:28:49Z,3610000,False,4.0,197.0,1,right,MISS J. Johnson 19' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,19.75,Missed,,,,,,,,,,,,,,,,,,
366,PT11M06.00S,2025-12-07T01:28:48.3Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,57,72,2025-12-07T01:28:49Z,3620000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,365.0,3.0,2.0,1.0,,,,,
367,PT10M54.00S,2025-12-07T01:29:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,10.200394218134035,60.78431372549019,1610612764,57,72,2025-12-07T01:35:44Z,3630000,False,-54.0,43.0,1,left,MISS M. Bagley III 6' driving Layup,[1628963],1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
368,PT10M51.00S,2025-12-07T01:29:03.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,57,72,2025-12-07T01:31:58Z,3640000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,367.0,,,,,,,,
370,PT10M51.00S,2025-12-07T01:29:22.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,57,72,2025-12-07T01:34:47Z,3660000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT10M34.00S,2025-12-07T01:32:31.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,89.83245729303549,46.568627450980394,1610612737,57,74,2025-12-07T01:36:51Z,3680000,False,-17.0,43.0,1,right,O. Okongwu driving Hook (19 PTS),[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,19.0,,,,,,,,,,,,,,,,,
375,PT10M17.00S,2025-12-07T01:32:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,4.812746386333772,48.03921568627451,1610612764,59,74,2025-12-07T01:32:53Z,3700000,False,10.0,-7.0,1,left,J. Champagnie reverse Layup (10 PTS) (B. Carrington 6 AST),"[1630551, 1642267]",1610612764.0,WAS,reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.22,Made,10.0,,,,,,B. Carrington,1642267.0,6.0,,,,,,,,,
377,PT10M01.00S,2025-12-07T01:33:04.2Z,3,REGULAR,3pt,Jump Shot,[],1630700,66.04796320630749,55.392156862745104,1610612737,59,74,2025-12-07T01:33:09Z,3720000,False,27.0,267.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
378,PT10M00.00S,2025-12-07T01:33:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,59,74,2025-12-07T01:33:09Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,377.0,,,,,,,,
380,PT09M55.00S,2025-12-07T01:33:26.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,75.77201051248358,90.44117647058823,1610612737,59,77,2025-12-07T01:33:32Z,3750000,False,202.0,175.0,1,right,N. Alexander-Walker 26' 3PT  (12 PTS) (Z. Risacher 3 AST),"[1629638, 1642258]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.75,Made,12.0,,,,,,Z. Risacher,1642258.0,3.0,,,,,,,,,
382,PT09M26.00S,2025-12-07T01:33:55.0Z,3,REGULAR,2pt,Jump Shot,[],1642267,25.969119579500656,71.56862745098039,1610612764,61,77,2025-12-07T01:34:00Z,3770000,False,-108.0,192.0,1,left,B. Carrington 21' pullup Jump Shot (14 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,21.98,Made,14.0,,,,,,,,,,,,,,,,,
383,PT09M07.00S,2025-12-07T01:34:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,84.05059132720105,64.2156862745098,1610612737,61,77,2025-12-07T01:40:11Z,3780000,False,71.0,97.0,1,right,MISS J. Johnson 12' driving Layup - blocked,"[1630552, 1642273]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Right,12.06,Missed,,,,,,,,,,,,,,,,,George,1642273.0
384,PT09M07.00S,2025-12-07T01:34:13.7Z,3,REGULAR,block,,[],1642273,,,1610612737,61,77,2025-12-07T01:34:16Z,3790000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
385,PT09M04.00S,2025-12-07T01:34:16.7Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612737,61,77,2025-12-07T01:34:20Z,3800000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:0),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,383.0,2.0,0.0,2.0,,,,,
386,PT09M00.00S,2025-12-07T01:34:20.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630700,88.38699080157687,39.705882352941174,1610612737,61,79,2025-12-07T01:41:17Z,3810000,False,-51.0,57.0,1,right,D. Daniels 7' driving Hook (6 PTS) (N. Alexander-Walker 2 AST),"[1630700, 1629638]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,6.0,,,,,,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,
388,PT08M51.00S,2025-12-07T01:34:29.4Z,3,REGULAR,3pt,Jump Shot,[],203468,17.69053876478318,92.64705882352942,1610612764,64,79,2025-12-07T01:34:33Z,3830000,False,-213.0,114.0,1,left,C. McCollum 24' 3PT pullup (17 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.17,Made,17.0,,,,,,,,,,,,,,,,,
389,PT08M40.00S,2025-12-07T01:34:40.3Z,3,REGULAR,3pt,Jump Shot,[],1629638,68.54467805519053,17.647058823529413,1610612737,64,82,2025-12-07T01:34:45Z,3840000,False,-162.0,243.0,1,right,N. Alexander-Walker 29' 3PT  (15 PTS) (J. Johnson 7 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,29.21,Made,15.0,,,,,,J. Johnson,1630552.0,7.0,,,,,,,,,
391,PT08M18.00S,2025-12-07T01:35:02.1Z,3,REGULAR,3pt,Jump Shot,[],1630551,34.37910643889619,47.05882352941176,1610612764,67,82,2025-12-07T01:35:06Z,3860000,False,15.0,271.0,1,left,J. Champagnie 27' 3PT  (13 PTS) (B. Carrington 7 AST),"[1630551, 1642267]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,27.11,Made,13.0,,,,,,B. Carrington,1642267.0,7.0,,,,,,,,,
393,PT08M06.00S,2025-12-07T01:35:14.7Z,3,REGULAR,turnover,lost ball,[],1629638,,,1610612737,67,82,2025-12-07T01:35:19Z,3880000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1642273]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,George,1642273.0,,
394,PT08M06.00S,2025-12-07T01:35:14.7Z,3,REGULAR,steal,,[],1642273,,,1610612764,67,82,2025-12-07T01:35:16Z,3890000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT07M50.00S,2025-12-07T01:35:31.4Z,3,REGULAR,turnover,lost ball,[],203468,,,1610612764,67,82,2025-12-07T01:35:35Z,3900000,False,,,0,,C. McCollum lost ball TURNOVER (3 TO),"[203468, 1630168]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Okongwu,1630168.0,,
396,PT07M50.00S,2025-12-07T01:35:31.4Z,3,REGULAR,steal,,[],1630168,,,1610612737,67,82,2025-12-07T01:35:56Z,3910000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT07M47.00S,2025-12-07T01:35:36.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1642258,86.41590013140605,91.66666666666666,1610612737,67,82,2025-12-07T01:46:12Z,3920000,False,208.0,75.0,1,right,MISS Z. Risacher 22' running Shot,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right,22.15,Missed,,,,,,,,,,,,,,,,,,
398,PT07M45.00S,2025-12-07T01:35:38.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,67,82,2025-12-07T01:46:12Z,3930000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,
399,PT07M33.00S,2025-12-07T01:35:48.2Z,3,REGULAR,3pt,Jump Shot,[],203468,36.61300919842313,41.17647058823529,1610612764,67,82,2025-12-07T01:46:37Z,3940000,False,44.0,292.0,1,left,MISS C. McCollum 29' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,29.5,Missed,,,,,,,,,,,,,,,,,,
400,PT07M30.00S,2025-12-07T01:35:51.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,67,82,2025-12-07T01:35:52Z,3950000,False,,,0,,J. Johnson REBOUND (Off:0 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,399.0,8.0,8.0,0.0,,,,,
401,PT07M20.00S,2025-12-07T01:36:05.1Z,3,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612737,67,82,2025-12-07T01:36:12Z,3960000,False,,,0,,K. George shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642273, 1630552]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
403,PT07M20.00S,2025-12-07T01:36:29.7Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,67,83,2025-12-07T01:36:29Z,3980000,False,,,0,,J. Johnson Free Throw 1 of 2 (17 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
404,PT07M20.00S,2025-12-07T01:36:31.4Z,3,REGULAR,substitution,out,[],1628963,,,1610612737,67,83,2025-12-07T01:36:37Z,3990000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M20.00S,2025-12-07T01:36:31.4Z,3,REGULAR,substitution,in,[],1641774,,,1610612737,67,83,2025-12-07T01:36:37Z,4000000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M20.00S,2025-12-07T01:36:49.3Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,67,84,2025-12-07T01:36:49Z,4010000,False,,,0,,J. Johnson Free Throw 2 of 2 (18 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
407,PT06M56.00S,2025-12-07T01:37:15.0Z,3,REGULAR,3pt,Jump Shot,[],1642267,20.318659658344284,6.61764705882353,1610612764,67,84,2025-12-07T01:37:21Z,4020000,False,217.0,138.0,1,left,MISS B. Carrington 25' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
408,PT06M54.00S,2025-12-07T01:37:17.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,67,84,2025-12-07T01:37:21Z,4030000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,407.0,,,,,,,,
410,PT06M42.00S,2025-12-07T01:37:42.3Z,3,REGULAR,turnover,bad pass,[],1630168,,,1610612737,67,84,2025-12-07T01:37:45Z,4050000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1630551]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Champagnie,1630551.0,,
411,PT06M42.00S,2025-12-07T01:37:42.3Z,3,REGULAR,steal,,[],1630551,,,1610612764,67,84,2025-12-07T01:37:43Z,4060000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
412,PT06M37.00S,2025-12-07T01:37:47.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630551,6.1268068331143235,51.470588235294116,1610612764,69,84,2025-12-07T01:48:14Z,4070000,False,-7.0,5.0,1,left,J. Champagnie running finger roll Layup (15 PTS) (T. Vukcevic 1 AST),"[1630551, 1641774]",1610612764.0,WAS,running finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.9,Made,15.0,,,,,,T. Vukcevic,1641774.0,1.0,,,,,,,,,
414,PT06M37.00S,2025-12-07T01:37:49.7Z,3,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612764,69,84,2025-12-07T01:37:59Z,4090000,False,,,0,,Z. Risacher shooting personal FOUL (2 PF) (Champagnie 1 FT),"[1642258, 1630551]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,202007.0,2.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,
416,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,69,84,2025-12-07T01:38:16Z,4110000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,out,[],1629638,,,1610612764,69,84,2025-12-07T01:38:16Z,4120000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,out,[],1642258,,,1610612764,69,84,2025-12-07T01:38:16Z,4130000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,in,[],1642860,,,1610612764,69,84,2025-12-07T01:38:16Z,4140000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,in,[],1630249,,,1610612764,69,84,2025-12-07T01:38:16Z,4150000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M37.00S,2025-12-07T01:38:00.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612764,69,84,2025-12-07T01:38:16Z,4160000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M37.00S,2025-12-07T01:38:33.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630551,,,1610612764,70,84,2025-12-07T01:38:33Z,4170000,False,,,0,,J. Champagnie Free Throw 1 of 1 (16 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
423,PT06M25.00S,2025-12-07T01:38:47.7Z,3,REGULAR,3pt,Jump Shot,[],1630700,67.88764783180025,31.127450980392158,1610612737,70,84,2025-12-07T01:48:56Z,4180000,False,-94.0,249.0,1,right,MISS D. Daniels 26' pullup 3PT,[1630700],1610612737.0,ATL,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
424,PT06M22.00S,2025-12-07T01:38:50.7Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,70,84,2025-12-07T01:38:52Z,4190000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,423.0,4.0,3.0,1.0,,,,,
425,PT06M14.00S,2025-12-07T01:39:02.0Z,3,REGULAR,foul,technical,['1freethrow'],1630700,,,1610612764,70,84,2025-12-07T01:39:17Z,4200000,False,,,0,,D. Daniels defensive-3-second technical FOUL (1 Tech),[1630700],1610612737.0,ATL,defensive-3-second,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,0.0,1.0,,,,,,,,,,,,,,
426,PT06M14.00S,2025-12-07T01:39:11.3Z,3,REGULAR,substitution,out,[],1630168,,,1610612764,70,84,2025-12-07T01:39:14Z,4210000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M14.00S,2025-12-07T01:39:11.3Z,3,REGULAR,substitution,in,[],1631243,,,1610612764,70,84,2025-12-07T01:39:14Z,4220000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M14.00S,2025-12-07T01:39:25.5Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612764,71,84,2025-12-07T01:39:25Z,4230000,False,,,0,,C. McCollum technical Free Throw 1 of 1 (18 PTS),[203468],1610612764.0,WAS,technical,,,McCollum,C. McCollum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
429,PT06M02.00S,2025-12-07T01:39:49.8Z,3,REGULAR,3pt,Jump Shot,[],1642273,29.122864651773984,13.23529411764706,1610612764,74,84,2025-12-07T01:39:55Z,4240000,False,184.0,221.0,1,left,K. George 28' 3PT  (3 PTS) (C. McCollum 3 AST),"[1642273, 203468]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,28.77,Made,3.0,,,,,,C. McCollum,203468.0,3.0,,,,,,,,,
431,PT05M48.00S,2025-12-07T01:40:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,84.70762155059133,42.64705882352941,1610612737,74,84,2025-12-07T01:40:09Z,4260000,False,-37.0,91.0,1,right,MISS J. Johnson 9' turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,,,,
432,PT05M45.00S,2025-12-07T01:40:07.6Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,74,84,2025-12-07T01:40:09Z,4270000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,431.0,1.0,1.0,0.0,,,,,
433,PT05M38.00S,2025-12-07T01:40:14.4Z,3,REGULAR,3pt,Jump Shot,[],1641774,29.517082785808146,18.872549019607842,1610612764,74,84,2025-12-07T01:40:19Z,4280000,False,156.0,225.0,1,left,MISS T. Vukcevic 27' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,27.36,Missed,,,,,,,,,,,,,,,,,,
434,PT05M33.00S,2025-12-07T01:40:19.4Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,74,84,2025-12-07T01:40:19Z,4290000,False,,,0,,J. Johnson REBOUND (Off:0 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,433.0,9.0,9.0,0.0,,,,,
