actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
599,PT07M18.00S,2025-10-29T01:00:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,118,109,2025-10-29T01:00:12Z,5860000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,out,[],1642848,,,1610612764,118,109,2025-10-29T01:02:44Z,5870000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,out,[],1628963,,,1610612764,118,109,2025-10-29T01:02:44Z,5880000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,118,109,2025-10-29T01:02:44Z,5890000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,out,[],203954,,,1610612764,118,109,2025-10-29T01:02:44Z,5900000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,in,[],203114,,,1610612764,118,109,2025-10-29T01:02:44Z,5910000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,in,[],1642259,,,1610612764,118,109,2025-10-29T01:02:44Z,5920000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,in,[],1641715,,,1610612764,118,109,2025-10-29T01:02:44Z,5930000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M18.00S,2025-10-29T01:00:13.8Z,4,REGULAR,substitution,in,[],1641737,,,1610612764,118,109,2025-10-29T01:02:44Z,5940000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M18.00S,2025-10-29T01:02:51.2Z,4,REGULAR,substitution,out,[],1641715,,,1610612764,118,109,2025-10-29T01:02:59Z,5950000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M18.00S,2025-10-29T01:02:51.2Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,118,109,2025-10-29T01:02:59Z,5960000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M02.00S,2025-10-29T01:03:20.3Z,4,REGULAR,foul,personal,[],1629656,,,1610612764,118,109,2025-10-29T01:03:28Z,5970000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1642259]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,203054.0,1.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
612,PT06M57.00S,2025-10-29T01:03:44.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203114,6.652431011826544,55.63725490196079,1610612764,118,109,2025-10-29T01:56:08Z,5990000,False,-28.0,10.0,1,left,MISS K. Middleton turnaround Hook - blocked,"[203114, 1629656]",1610612764.0,WAS,turnaround,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.99,,,,,Grimes,1629656.0,,
613,PT06M57.00S,2025-10-29T01:03:44.2Z,4,REGULAR,block,,[],1629656,,,1610612764,118,109,2025-10-29T01:03:46Z,6000000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT06M54.00S,2025-10-29T01:03:47.2Z,4,REGULAR,rebound,offensive,[],203114,,,1610612764,118,109,2025-10-29T01:03:51Z,6010000,False,,,0,,K. Middleton REBOUND (Off:3 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,612.0,4.0,1.0,3.0,,,,,,,,,
615,PT06M54.00S,2025-10-29T01:03:47.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,8.229303547963205,58.57843137254902,1610612764,118,109,2025-10-29T01:15:46Z,6020000,False,-43.0,25.0,1,left,MISS K. Middleton turnaround fadeaway Shot - blocked,"[203114, 1641737]",1610612764.0,WAS,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.96,,,,,Bona,1641737.0,,
616,PT06M54.00S,2025-10-29T01:03:47.2Z,4,REGULAR,block,,[],1641737,,,1610612764,118,109,2025-10-29T01:03:50Z,6030000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT06M51.00S,2025-10-29T01:03:50.2Z,4,REGULAR,rebound,offensive,[],203114,,,1610612764,118,109,2025-10-29T01:03:53Z,6040000,False,,,0,,K. Middleton REBOUND (Off:4 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,615.0,5.0,1.0,4.0,,,,,,,,,
618,PT06M51.00S,2025-10-29T01:03:52.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,15.193823915900131,42.8921568627451,1610612764,118,109,2025-10-29T01:16:51Z,6050000,False,36.0,90.0,1,left,MISS C. McCollum 9' driving floating Shot - blocked,"[203468, 1641737]",1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.7,,,,,Bona,1641737.0,,
619,PT06M51.00S,2025-10-29T01:03:52.1Z,4,REGULAR,block,,[],1641737,,,1610612764,118,109,2025-10-29T01:03:58Z,6060000,False,,,0,,A. Bona BLOCK (2 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
620,PT06M51.00S,2025-10-29T01:03:52.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,118,109,2025-10-29T01:04:01Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,618.0,,,,,,,,,,,,
622,PT06M49.00S,2025-10-29T01:04:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,6.389618922470433,52.69607843137255,1610612764,120,109,2025-10-29T01:04:16Z,6090000,False,-13.0,8.0,1,left,C. Kispert cutting Layup (13 PTS) (A. Sarr 5 AST),"[1630557, 1642259]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,,,,1.55,A. Sarr,1642259.0,5.0,,,,,
624,PT06M35.00S,2025-10-29T01:04:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,91.67214191852825,41.911764705882355,1610612755,120,109,2025-10-29T01:04:30Z,6110000,False,-40.0,26.0,1,right,MISS Q. Grimes driving Layup - blocked,"[1629656, 1642259]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.79,,,,,Sarr,1642259.0,,
625,PT06M35.00S,2025-10-29T01:04:24.8Z,4,REGULAR,block,,[],1642259,,,1610612755,120,109,2025-10-29T01:04:26Z,6120000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT06M32.00S,2025-10-29T01:04:27.8Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,120,109,2025-10-29T01:04:30Z,6130000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,624.0,2.0,1.0,1.0,,,,,,,,,
627,PT06M28.00S,2025-10-29T01:04:31.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642845,76.16622864651774,9.558823529411764,1610612755,120,109,2025-10-29T01:04:36Z,6140000,False,-202.0,172.0,1,right,MISS V. Edgecombe 26' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.51,,,,,,,,
628,PT06M25.00S,2025-10-29T01:04:34.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,120,109,2025-10-29T01:04:36Z,6150000,False,,,0,,K. Middleton REBOUND (Off:4 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,627.0,6.0,2.0,4.0,,,,,,,,,
630,PT06M06.00S,2025-10-29T01:05:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,7.30946123521682,4.166666666666666,1610612764,120,109,2025-10-29T01:05:20Z,6170000,False,229.0,16.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.98,,,,,,,,
631,PT06M03.00S,2025-10-29T01:05:19.4Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,120,109,2025-10-29T01:05:20Z,6180000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,630.0,7.0,5.0,2.0,,,,,,,,,
632,PT05M52.00S,2025-10-29T01:05:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.07293035479631,49.50980392156863,1610612755,120,109,2025-10-29T01:05:34Z,6190000,False,-2.0,69.0,1,right,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.9,,,,,,,,
633,PT05M50.00S,2025-10-29T01:05:32.9Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,120,109,2025-10-29T01:05:34Z,6200000,False,,,0,,C. Kispert REBOUND (Off:0 Def:5),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,632.0,5.0,5.0,0.0,,,,,,,,,
634,PT05M38.00S,2025-10-29T01:05:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.754927726675426,50.49019607843137,1610612764,122,109,2025-10-29T01:05:49Z,6210000,False,-2.0,30.0,1,left,A. Sarr Layup (28 PTS) (C. McCollum 7 AST),"[1642259, 203468]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,Made,28.0,,,,,2.99,C. McCollum,203468.0,7.0,,,,,
636,PT05M21.00S,2025-10-29T01:06:01.1Z,4,REGULAR,2pt,Jump Shot,[],1629656,76.03482260183968,38.48039215686275,1610612755,122,109,2025-10-29T01:06:07Z,6230000,False,-58.0,173.0,1,right,MISS Q. Grimes 18' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,18.21,,,,,,,,
637,PT05M18.00S,2025-10-29T01:06:04.1Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,122,109,2025-10-29T01:06:07Z,6240000,False,,,0,,A. Bona REBOUND (Off:2 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Center,,,,,,,,636.0,3.0,1.0,2.0,,,,,,,,,
638,PT05M17.00S,2025-10-29T01:06:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,89.70105124835742,42.40196078431372,1610612755,122,109,2025-10-29T01:20:03Z,6250000,False,-38.0,44.0,1,right,MISS A. Bona putback Layup,[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.84,,,,,,,,
639,PT05M15.00S,2025-10-29T01:06:07.1Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,122,109,2025-10-29T01:06:07Z,6260000,False,,,0,,K. Middleton REBOUND (Off:4 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,638.0,7.0,3.0,4.0,,,,,,,,,
640,PT04M59.00S,2025-10-29T01:06:23.3Z,4,REGULAR,3pt,Jump Shot,[],1642259,34.773324572930356,46.32352941176471,1610612764,122,109,2025-10-29T01:06:30Z,6270000,False,18.0,274.0,1,left,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.5,,,,,,,,
641,PT04M58.00S,2025-10-29T01:06:24.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,122,109,2025-10-29T01:06:30Z,6280000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,640.0,,,,,,,,,,,,
642,PT04M58.00S,2025-10-29T01:06:30.0Z,4,REGULAR,foul,personal,[],203114,,,1610612755,122,109,2025-10-29T01:06:40Z,6290000,False,,,0,,K. Middleton loose ball personal FOUL (1 PF),"[203114, 1629656]",1610612764.0,WAS,loose ball,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,1155.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
644,PT04M58.00S,2025-10-29T01:06:37.8Z,4,REGULAR,substitution,out,[],1630557,,,1610612755,122,109,2025-10-29T01:06:41Z,6310000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M58.00S,2025-10-29T01:06:37.8Z,4,REGULAR,substitution,in,[],1642273,,,1610612755,122,109,2025-10-29T01:06:41Z,6320000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M58.00S,2025-10-29T01:06:47.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,122,109,2025-10-29T01:06:47Z,6330000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M47.00S,2025-10-29T01:09:47.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612755,122,109,2025-10-29T01:09:57Z,6340000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Maxey 2 FT),"[1642267, 1630178]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,202007.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
649,PT04M47.00S,2025-10-29T01:10:11.6Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,122,110,2025-10-29T01:10:11Z,6360000,False,,,0,,T. Maxey Free Throw 1 of 2 (23 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
650,PT04M47.00S,2025-10-29T01:10:28.2Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,122,111,2025-10-29T01:10:28Z,6370000,False,,,0,,T. Maxey Free Throw 2 of 2 (24 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
652,PT04M27.00S,2025-10-29T01:10:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,10.5946123521682,57.59803921568627,1610612764,122,111,2025-10-29T01:10:55Z,6380000,False,-38.0,47.0,1,left,MISS A. Sarr 6' turnaround Shot - blocked,"[1642259, 1641737]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.05,,,,,Bona,1641737.0,,
653,PT04M27.00S,2025-10-29T01:10:51.0Z,4,REGULAR,block,,[],1641737,,,1610612764,122,111,2025-10-29T01:10:53Z,6390000,False,,,0,,A. Bona BLOCK (3 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
654,PT04M24.00S,2025-10-29T01:10:54.0Z,4,REGULAR,rebound,offensive,[],1642273,,,1610612764,122,111,2025-10-29T01:10:55Z,6400000,False,,,0,,K. George REBOUND (Off:1 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,652.0,7.0,6.0,1.0,,,,,,,,,
655,PT04M23.00S,2025-10-29T01:10:55.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642273,24.78646517739816,87.5,1610612764,122,111,2025-10-29T01:10:58Z,6410000,False,-188.0,180.0,1,left,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.03,,,,,,,,
656,PT04M21.00S,2025-10-29T01:10:57.1Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,122,111,2025-10-29T01:10:58Z,6420000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:6),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,655.0,8.0,6.0,2.0,,,,,,,,,
657,PT04M16.00S,2025-10-29T01:11:04.9Z,4,REGULAR,2pt,Jump Shot,[],1626162,75.24638633377135,36.76470588235294,1610612755,122,113,2025-10-29T01:11:08Z,6430000,False,-66.0,180.0,1,right,K. Oubre Jr. 19' pullup Jump Shot (16 PTS) (T. Maxey 8 AST),"[1626162, 1630178]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,Made,16.0,,,,,19.2,T. Maxey,1630178.0,8.0,,,,,
659,PT04M16.00S,2025-10-29T01:11:07.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612755,122,113,2025-10-29T01:11:20Z,6450000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[203114, 1626162]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,203054.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
661,PT04M16.00S,2025-10-29T01:11:29.8Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,122,114,2025-10-29T01:11:29Z,6470000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (17 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
662,PT03M53.00S,2025-10-29T01:11:54.6Z,4,REGULAR,3pt,Jump Shot,[],203114,20.71287779237845,90.44117647058823,1610612764,122,114,2025-10-29T01:11:59Z,6480000,False,-202.0,142.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.72,,,,,,,,
663,PT03M50.00S,2025-10-29T01:11:57.6Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,122,114,2025-10-29T01:11:59Z,6490000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:4),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,662.0,5.0,4.0,1.0,,,,,,,,,
664,PT03M40.00S,2025-10-29T01:12:08.1Z,4,REGULAR,3pt,Jump Shot,[],1629656,81.42247043363994,4.166666666666666,1610612755,122,114,2025-10-29T01:12:12Z,6500000,False,-229.0,122.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.97,,,,,,,,
665,PT03M36.00S,2025-10-29T01:12:12.1Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,122,114,2025-10-29T01:12:12Z,6510000,False,,,0,,A. Sarr REBOUND (Off:3 Def:8),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,664.0,11.0,8.0,3.0,,,,,,,,,
666,PT03M29.00S,2025-10-29T01:12:21.4Z,4,REGULAR,foul,personal,[],1642845,,,1610612764,122,114,2025-10-29T01:12:29Z,6520000,False,,,0,,V. Edgecombe personal FOUL (4 PF),"[1642845, 1642259]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,203054.0,4.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
668,PT03M16.00S,2025-10-29T01:12:55.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,16.376478318002626,60.78431372549019,1610612764,124,114,2025-10-29T01:24:21Z,6540000,False,-54.0,101.0,1,left,K. George 11' step back Jump Shot (15 PTS),[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,15.0,,,,,11.48,,,,,,,,
669,PT03M04.00S,2025-10-29T01:13:10.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612755,124,114,2025-10-29T01:13:18Z,6550000,False,,,0,,B. Carrington personal FOUL (2 PF) (Maxey 2 FT),"[1642267, 1630178]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Left,1155.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
671,PT03M04.00S,2025-10-29T01:13:32.3Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,124,115,2025-10-29T01:13:32Z,6570000,False,,,0,,T. Maxey Free Throw 1 of 2 (25 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
672,PT03M04.00S,2025-10-29T01:13:40.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,124,115,2025-10-29T01:13:40Z,6580000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M04.00S,2025-10-29T01:15:29.1Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,124,116,2025-10-29T01:15:29Z,6590000,False,,,0,,T. Maxey Free Throw 2 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
674,PT02M41.00S,2025-10-29T01:15:54.8Z,4,REGULAR,2pt,Jump Shot,[],203114,25.312089356110377,50.245098039215684,1610612764,126,116,2025-10-29T01:25:27Z,6600000,False,-1.0,185.0,1,left,K. Middleton 18' turnaround Jump Shot (13 PTS) (K. George 6 AST),"[203114, 1642273]",1610612764.0,WAS,turnaround,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,Made,13.0,,,,,18.54,K. George,1642273.0,6.0,,,,,
676,PT02M22.00S,2025-10-29T01:16:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.06636005256242,51.9607843137255,1610612755,126,118,2025-10-29T01:16:18Z,6620000,False,10.0,22.0,1,right,T. Maxey driving finger roll Layup (28 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,28.0,,,,,2.42,,,,,,,,
677,PT01M53.00S,2025-10-29T01:16:41.8Z,4,REGULAR,2pt,Jump Shot,[],203468,26.757555847568987,60.5392156862745,1610612764,126,118,2025-10-29T01:16:45Z,6630000,False,-53.0,199.0,1,left,MISS C. McCollum 20' pullup Shot,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,20.59,,,,,,,,
678,PT01M51.00S,2025-10-29T01:16:44.5Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612755,126,118,2025-10-29T01:16:44Z,6640000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:5),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,677.0,6.0,5.0,1.0,,,,,,,,,
679,PT01M46.00S,2025-10-29T01:16:49.4Z,4,REGULAR,3pt,Jump Shot,[],1629656,67.49342969776609,28.431372549019606,1610612755,126,121,2025-10-29T01:16:57Z,6650000,False,-108.0,253.0,1,right,Q. Grimes 27' 3PT  (18 PTS) (T. Maxey 9 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Made,18.0,,,,,27.51,T. Maxey,1630178.0,9.0,,,,,
681,PT01M35.00S,2025-10-29T01:17:02.9Z,4,REGULAR,turnover,lost ball,[],1642267,,,1610612764,126,121,2025-10-29T01:17:07Z,6670000,False,,,0,,B. Carrington lost ball TURNOVER (2 TO),"[1642267, 1629656]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,Grimes,1629656.0
682,PT01M35.00S,2025-10-29T01:17:02.9Z,4,REGULAR,steal,,[],1629656,,,1610612755,126,121,2025-10-29T01:17:04Z,6680000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
