actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
268,PT04M19.00S,2022-10-27T00:57:52.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,30.831143232588698,62.745098039215684,1610612750,59,48,2022-10-27T00:57:57Z,2670000,-64.0,237.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,24.57,Missed,,,,,,,,,,,,,,,,,,
269,PT04M17.00S,2022-10-27T00:57:54.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,59,48,2022-10-27T00:57:57Z,2680000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,
270,PT04M10.00S,2022-10-27T00:58:01.1Z,2,REGULAR,3pt,Jump Shot,[],1626196,82.07950065703022,5.637254901960785,1610612759,59,48,2022-10-27T00:58:07Z,2690000,-222.0,116.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
271,PT04M06.00S,2022-10-27T00:58:05.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,48,2022-10-27T00:58:07Z,2700000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,,
272,PT04M00.00S,2022-10-27T00:58:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.258212877792378,61.51960784313726,1610612750,59,48,2022-10-27T01:05:26Z,2710000,-58.0,6.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2022-10-27T00:58:13.0Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,59,48,2022-10-27T00:58:32Z,2720000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,272.0,2.0,2.0,0.0,,,,,,,,,,,,,
274,PT03M46.00S,2022-10-27T00:58:25.3Z,2,REGULAR,turnover,bad pass,[],1629640,,,1610612759,59,48,2022-10-27T00:58:35Z,2730000,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1629640, 1630162]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Edwards,1630162.0
275,PT03M46.00S,2022-10-27T00:58:25.3Z,2,REGULAR,steal,,[],1630162,,,1610612750,59,48,2022-10-27T00:58:27Z,2740000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT03M41.00S,2022-10-27T00:58:29.9Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,59,48,2022-10-27T00:58:40Z,2750000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1626196]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Richardson,1626196.0
278,PT03M41.00S,2022-10-27T00:58:29.9Z,2,REGULAR,steal,,[],1626196,,,1610612759,59,48,2022-10-27T00:58:32Z,2760000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M35.00S,2022-10-27T00:58:36.4Z,2,REGULAR,turnover,lost ball,[],1631110,,,1610612759,59,48,2022-10-27T00:59:19Z,2770000,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1626157]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,,,Towns,1626157.0
280,PT03M35.00S,2022-10-27T00:58:36.4Z,2,REGULAR,steal,,[],1626157,,,1610612750,59,48,2022-10-27T00:58:38Z,2780000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
281,PT03M31.00S,2022-10-27T00:58:41.6Z,2,REGULAR,foul,personal,[],1626196,,,1610612750,59,48,2022-10-27T00:58:53Z,2790000,,,0,,J. Richardson personal FOUL (2 PF),"[1626196, 1629669]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,2.0,0.0,Nowell,1629669.0,,,,,
283,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,59,48,2022-10-27T00:59:17Z,2810000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,out,[],1629640,,,1610612750,59,48,2022-10-27T00:59:17Z,2820000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,out,[],1626196,,,1610612750,59,48,2022-10-27T00:59:17Z,2830000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,out,[],1631110,,,1610612750,59,48,2022-10-27T00:59:17Z,2840000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,out,[],1627751,,,1610612750,59,48,2022-10-27T00:59:17Z,2850000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,in,[],203497,,,1610612750,59,48,2022-10-27T00:59:17Z,2860000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,in,[],1629676,,,1610612750,59,48,2022-10-27T00:59:17Z,2870000,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,in,[],1628380,,,1610612750,59,48,2022-10-27T00:59:17Z,2880000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612750,59,48,2022-10-27T00:59:17Z,2890000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M31.00S,2022-10-27T00:58:54.3Z,2,REGULAR,substitution,in,[],1629641,,,1610612750,59,48,2022-10-27T00:59:17Z,2900000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M18.00S,2022-10-27T00:59:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,8.492115637319317,42.40196078431372,1610612750,59,48,2022-10-27T00:59:39Z,2910000,38.0,27.0,1,left,MISS K. Towns cutting Layup,[1626157],1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,,
294,PT03M16.00S,2022-10-27T00:59:36.1Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,59,48,2022-10-27T00:59:39Z,2920000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,,
295,PT03M13.00S,2022-10-27T00:59:40.7Z,2,REGULAR,turnover,out-of-bounds,[],1629676,,,1610612759,59,48,2022-10-27T00:59:47Z,2930000,,,0,,I. Roby lost ball out-of-bounds TURNOVER (1 TO),[1629676],1610612759.0,SAS,lost ball,,,Roby,I. Roby,,,,,Mid-Range,8-16 Center,,,,,,,,,,,204059.0,,,,,1.0,,,,
296,PT02M49.00S,2022-10-27T01:00:17.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,16.90210249671485,49.754901960784316,1610612750,59,48,2022-10-27T01:00:21Z,2940000,1.0,106.0,1,left,MISS A. Edwards 10' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
297,PT02M47.00S,2022-10-27T01:00:19.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,59,48,2022-10-27T01:00:19Z,2950000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,296.0,3.0,2.0,1.0,,,,,,,,,,,,,
298,PT02M43.00S,2022-10-27T01:00:23.3Z,2,REGULAR,turnover,bad pass,[],1630200,,,1610612759,59,48,2022-10-27T01:00:27Z,2960000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 1630162]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Edwards,1630162.0
299,PT02M43.00S,2022-10-27T01:00:23.3Z,2,REGULAR,steal,,[],1630162,,,1610612750,59,48,2022-10-27T01:00:25Z,2970000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
300,PT02M39.00S,2022-10-27T01:00:28.8Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612750,59,48,2022-10-27T01:00:37Z,2980000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628380, 1630162]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,1.0,0.0,Edwards,1630162.0,,,,,
302,PT02M39.00S,2022-10-27T01:00:56.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630162,,,1610612750,60,48,2022-10-27T01:00:56Z,3000000,,,0,,A. Edwards Free Throw 1 of 2 (17 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
303,PT02M39.00S,2022-10-27T01:01:10.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630162,,,1610612750,61,48,2022-10-27T01:01:10Z,3010000,,,0,,A. Edwards Free Throw 2 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2022-10-27T01:01:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,88.12417871222075,42.64705882352941,1610612759,61,48,2022-10-27T01:01:30Z,3020000,-37.0,59.0,1,right,MISS R. Langford 6' Jump Shot - blocked,"[1629641, 203497]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
305,PT02M24.00S,2022-10-27T01:01:26.1Z,2,REGULAR,block,,[],203497,,,1610612759,61,48,2022-10-27T01:01:28Z,3030000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M22.00S,2022-10-27T01:01:28.1Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,61,48,2022-10-27T01:01:30Z,3040000,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,304.0,4.0,2.0,2.0,,,,,,,,,,,,,
307,PT02M20.00S,2022-10-27T01:01:30.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,93.11760840998686,94.85294117647058,1610612759,61,51,2022-10-27T01:01:34Z,3050000,224.0,12.0,1,right,T. Jones 3PT  (9 PTS) (Z. Collins 3 AST),"[1630200, 1628380]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.46,Made,9.0,,,,,Z. Collins,1628380.0,3.0,,,,,,,,,,
309,PT02M06.00S,2022-10-27T01:01:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,7.046649145860711,64.70588235294117,1610612750,63,51,2022-10-27T01:01:49Z,3070000,-74.0,14.0,1,left,D. Russell 7' floating Jump Shot (8 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,8.0,,,,,K. Towns,1626157.0,2.0,,,,,,,,,,
311,PT01M54.00S,2022-10-27T01:01:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,81.553876478318,49.754901960784316,1610612759,63,53,2022-10-27T01:11:45Z,3090000,-1.0,121.0,1,right,R. Langford 12' driving floating Jump Shot (4 PTS) (Z. Collins 4 AST),"[1629641, 1628380]",1610612759.0,SAS,driving floating,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,12.09,Made,4.0,,,,,Z. Collins,1628380.0,4.0,,,,,,,,,,
313,PT01M41.00S,2022-10-27T01:02:11.2Z,2,REGULAR,foul,offensive,[],1630162,,,1610612750,63,53,2022-10-27T01:02:34Z,3110000,,,0,,A. Edwards offensive FOUL (2 PF),"[1630162, 1629641]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,2.0,0.0,Langford,1629641.0,,,,,
315,PT01M41.00S,2022-10-27T01:02:11.2Z,2,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,63,53,2022-10-27T01:02:11Z,3130000,,,0,,A. Edwards offensive foul TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,2.0,,,,
316,PT01M26.00S,2022-10-27T01:02:47.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203926,77.21747700394218,66.66666666666666,1610612759,63,53,2022-10-27T01:02:53Z,3140000,83.0,162.0,1,right,MISS D. McDermott 18' pullup Shot,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right Center,18.19,Missed,,,,,,,,,,,,,,,,,,
317,PT01M23.00S,2022-10-27T01:02:50.6Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,63,53,2022-10-27T01:02:53Z,3150000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,
318,PT01M01.00S,2022-10-27T01:03:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,6.521024967148489,65.44117647058823,1610612750,65,53,2022-10-27T01:12:37Z,3160000,-77.0,9.0,1,left,K. Towns 7' driving floating Jump Shot (9 PTS) (A. Edwards 6 AST),"[1626157, 1630162]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,9.0,,,,,A. Edwards,1630162.0,6.0,,,,,,,,,,
320,PT00M49.80S,2022-10-27T01:03:25.9Z,2,REGULAR,3pt,Jump Shot,[],203926,69.85873850197109,67.40196078431373,1610612759,65,53,2022-10-27T01:03:31Z,3180000,87.0,231.0,1,right,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
321,PT00M46.10S,2022-10-27T01:03:29.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,65,53,2022-10-27T01:04:56Z,3190000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,320.0,3.0,3.0,0.0,,,,,,,,,,,,,
322,PT00M40.80S,2022-10-27T01:03:37.3Z,2,REGULAR,foul,personal,[],203926,,,1610612750,65,53,2022-10-27T01:04:07Z,3200000,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 203497]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Gobert,203497.0,,,,,
324,PT00M38.20S,2022-10-27T01:04:05.7Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,65,53,2022-10-27T01:04:10Z,3220000,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 1628380]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Collins,1628380.0
325,PT00M38.20S,2022-10-27T01:04:05.7Z,2,REGULAR,steal,,[],1628380,,,1610612759,65,53,2022-10-27T01:26:51Z,3230000,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT00M33.60S,2022-10-27T01:04:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629676,90.75229960578186,48.28431372549019,1610612759,65,53,2022-10-27T01:04:18Z,3240000,-9.0,34.0,1,right,MISS I. Roby finger roll Layup,[1629676],1610612759.0,SAS,finger roll,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
327,PT00M30.10S,2022-10-27T01:04:13.8Z,2,REGULAR,rebound,offensive,[],1630200,,,1610612759,65,53,2022-10-27T01:04:13Z,3250000,,,0,,T. Jones REBOUND (Off:2 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,326.0,4.0,2.0,2.0,,,,,,,,,,,,,
376,PT00M30.10S,2022-10-27T01:04:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630200,92.32917214191852,51.225490196078425,1610612759,65,53,2022-10-27T01:28:28Z,3255000,6.0,20.0,1,right,MISS T. Jones Layup - blocked,"[1630200, 1626156]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,Russell,1626156.0,,
377,PT00M30.10S,2022-10-27T01:04:13.8Z,2,REGULAR,block,,[],1626156,,,1610612759,65,53,2022-10-27T01:27:41Z,3257500,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT00M29.60S,2022-10-27T01:04:14.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,65,53,2022-10-27T01:28:28Z,3258750,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,376.0,,,,,,,,,,,,,,,,
330,PT00M19.90S,2022-10-27T01:05:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630183,7.966491458607096,95.34313725490196,1610612750,68,53,2022-10-27T01:28:02Z,3280000,-227.0,22.0,1,left,J. McDaniels 3PT  (13 PTS) (D. Russell 7 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.78,Made,13.0,,,,,D. Russell,1626156.0,7.0,,,,,,,,,,
332,PT00M04.10S,2022-10-27T01:05:50.7Z,2,REGULAR,2pt,Jump Shot,[],1630200,84.1819973718791,29.65686274509804,1610612759,68,53,2022-10-27T01:05:56Z,3300000,-102.0,96.0,1,right,MISS T. Jones 14' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,14.0,Missed,,,,,,,,,,,,,,,,,,
333,PT00M02.30S,2022-10-27T01:05:54.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,68,53,2022-10-27T01:05:54Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Left,,,,332.0,,,,,,,,,,,,,,,,
335,PT00M00.40S,2022-10-27T01:06:13.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628380,76.03482260183968,12.254901960784313,1610612759,68,53,2022-10-27T01:06:21Z,3330000,-189.0,173.0,1,right,MISS Z. Collins 25' step back 3PT,[1628380],1610612759.0,SAS,step back,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
336,PT00M00.40S,2022-10-27T01:06:13.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,68,53,2022-10-27T01:06:21Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,335.0,,,,,,,,,,,,,,,,
337,PT00M00.00S,2022-10-27T01:06:20.4Z,2,REGULAR,period,end,[],0,,,1610612759,68,53,2022-10-27T01:06:20Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,68,53,2022-10-27T01:21:19Z,3360000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],1629676,,,1610612759,68,53,2022-10-27T01:21:19Z,3370000,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,68,53,2022-10-27T01:21:19Z,3380000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612759,68,53,2022-10-27T01:21:19Z,3390000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1629640,,,1610612759,68,53,2022-10-27T01:21:19Z,3400000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612759,68,53,2022-10-27T01:21:19Z,3410000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,68,53,2022-10-27T01:21:19Z,3420000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-27T01:21:04.5Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,68,53,2022-10-27T01:21:19Z,3430000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-27T01:21:25.2Z,3,REGULAR,period,start,[],0,,,1610612759,68,53,2022-10-27T01:21:25Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M52.00S,2022-10-27T01:21:32.8Z,3,REGULAR,3pt,Jump Shot,[],1631110,24.129434954007884,15.686274509803921,1610612759,68,53,2022-10-27T01:21:38Z,3450000,172.0,174.0,1,left,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
348,PT11M48.00S,2022-10-27T01:21:36.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,68,53,2022-10-27T01:21:36Z,3460000,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,347.0,4.0,2.0,2.0,,,,,,,,,,,,,
349,PT11M44.00S,2022-10-27T01:21:40.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,11.777266754270697,46.81372549019608,1610612759,68,55,2022-10-27T01:23:29Z,3470000,16.0,58.0,1,left,K. Johnson 6' driving floating Jump Shot (7 PTS) (J. Poeltl 2 AST),"[1629640, 1627751]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,7.0,,,,,J. Poeltl,1627751.0,2.0,,,,,,,,,,
