actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT00M00.40S,2022-11-22T02:07:12.1Z,2,REGULAR,3pt,Jump Shot,[],1627854,61.18593955321945,45.09803921568628,1610612750,47,60,2022-11-22T02:07:39Z,3490000,False,25.0,523.0,1,left,MISS B. Forbes 52' running 3PT,[1627854],1610612750.0,MIN,running,,,,,,Above the Break 3,24+ Center,52.32,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,
353,PT00M00.10S,2022-11-22T02:07:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,47,60,2022-11-22T02:07:39Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,,,,,,352.0,,,,,,,,,,,,,
354,PT00M00.00S,2022-11-22T02:07:20.6Z,2,REGULAR,period,end,[],0,,,1610612750,47,60,2022-11-22T02:07:20Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612750,47,60,2022-11-22T02:22:37Z,3520000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612750,47,60,2022-11-22T02:22:37Z,3530000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,,,,,,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,out,['startperiod'],1631288,,,1610612750,47,60,2022-11-22T02:22:37Z,3540000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,,,,,,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,47,60,2022-11-22T02:22:37Z,3550000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,47,60,2022-11-22T02:22:37Z,3560000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-11-22T02:22:12.8Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612750,47,60,2022-11-22T02:22:37Z,3570000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-11-22T02:22:39.4Z,3,REGULAR,period,start,[],0,,,1610612750,47,60,2022-11-22T02:22:39Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M50.00S,2022-11-22T02:22:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.30026281208936,49.754901960784316,1610612750,49,60,2022-11-22T02:23:00Z,3590000,False,-1.0,1.0,1,right,A. Edwards driving finger roll Layup (6 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,driving finger roll,,,,,,Restricted Area,0-8 Center,0.16,Made,6.0,Edwards,A. Edwards,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,
364,PT11M28.00S,2022-11-22T02:23:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.5722733245729295,48.529411764705884,1610612748,49,60,2022-11-22T02:23:15Z,3610000,False,7.0,19.0,1,left,MISS M. Strus cutting Layup - blocked,"[1629622, 1626156]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,2.01,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,Russell,1626156.0
365,PT11M28.00S,2022-11-22T02:23:09.8Z,3,REGULAR,block,,[],1626156,,,1610612748,49,60,2022-11-22T02:23:11Z,3620000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
366,PT11M25.00S,2022-11-22T02:23:12.8Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,49,60,2022-11-22T02:25:05Z,3630000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Russell,D. Russell,,,,364.0,2.0,2.0,0.0,,,,,,,,,,
367,PT11M20.00S,2022-11-22T02:23:20.5Z,3,REGULAR,foul,personal,[],1628389,,,1610612750,49,60,2022-11-22T02:23:26Z,3640000,False,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1630183]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left,,,,Adebayo,B. Adebayo,,,,,,,,,,,200832.0,3.0,1.0,McDaniels,1630183.0,,
369,PT11M13.00S,2022-11-22T02:23:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,94.30026281208936,52.69607843137255,1610612750,51,60,2022-11-22T02:23:49Z,3660000,False,13.0,1.0,1,right,J. McDaniels reverse Layup (7 PTS) (K. Towns 5 AST),"[1630183, 1626157]",1610612750.0,MIN,reverse,,,,,,Restricted Area,0-8 Center,1.35,Made,7.0,McDaniels,J. McDaniels,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,
371,PT10M59.00S,2022-11-22T02:23:58.9Z,3,REGULAR,foul,personal,[],203497,,,1610612748,51,60,2022-11-22T02:24:05Z,3680000,False,,,0,,R. Gobert personal FOUL (3 PF),"[203497, 1628389]",1610612750.0,MIN,,,,,,,Mid-Range,8-16 Center,,,,Gobert,R. Gobert,,,,,,,,,,,202007.0,3.0,0.0,Adebayo,1628389.0,,
373,PT10M58.00S,2022-11-22T02:24:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612748,51,60,2022-11-22T02:24:31Z,3700000,False,,,0,,A. Edwards shooting personal FOUL (1 PF) (Martin 2 FT),"[1630162, 1628997]",1610612750.0,MIN,shooting,,,,,,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,,,,,,,,,1627519.0,1.0,0.0,Martin,1628997.0,,
375,PT10M58.00S,2022-11-22T02:24:58.2Z,3,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,51,61,2022-11-22T02:25:37Z,3720000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,,,,,,,Made,1.0,Martin,C. Martin,,,,,,,,,,,,,,,,,
427,PT10M58.00S,2022-11-22T02:24:58.2Z,3,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,51,61,2022-11-22T02:38:37Z,3735000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,,,,,,,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,
428,PT10M58.00S,2022-11-22T02:24:58.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,51,61,2022-11-22T02:38:37Z,3742500,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,
378,PT10M50.00S,2022-11-22T02:25:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,84.83902759526939,41.911764705882355,1610612750,53,61,2022-11-22T02:25:54Z,3750000,False,-40.0,90.0,1,right,K. Towns 9' driving floating Jump Shot (22 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.87,Made,22.0,Towns,K. Towns,D. Russell,1626156.0,5.0,,,,,,,,,,,,,,
380,PT10M32.00S,2022-11-22T02:26:01.3Z,3,REGULAR,3pt,Jump Shot,[],200768,15.588042049934298,3.9215686274509802,1610612748,53,64,2022-11-22T02:26:10Z,3770000,False,230.0,94.0,1,left,K. Lowry 24' 3PT step back (12 PTS),[200768],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Right,24.88,Made,12.0,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
381,PT10M15.00S,2022-11-22T02:26:22.4Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,53,64,2022-11-22T02:26:30Z,3780000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,,,,,,Above the Break 3,24+ Left Center,,,,Edwards,A. Edwards,,,,,,,,2.0,,,200832.0,,,,,,
382,PT09M58.00S,2022-11-22T02:26:49.1Z,3,REGULAR,foul,personal,[],1630183,,,1610612748,53,64,2022-11-22T02:27:00Z,3790000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 200768]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Left Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,1627519.0,2.0,0.0,Lowry,200768.0,,
384,PT09M47.00S,2022-11-22T02:27:20.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,32.40801576872536,24.264705882352942,1610612748,53,64,2022-11-22T02:27:27Z,3810000,False,129.0,252.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
385,PT09M44.00S,2022-11-22T02:27:23.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,53,64,2022-11-22T02:27:27Z,3820000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Gobert,R. Gobert,,,,384.0,5.0,4.0,1.0,,,,,,,,,,
386,PT09M27.00S,2022-11-22T02:27:44.6Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,53,64,2022-11-22T02:28:04Z,3830000,False,,,0,,A. Edwards charge offensive FOUL (2 PF),"[1630162, 200768]",1610612750.0,MIN,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edwards,A. Edwards,,,,,,,,,,,1627519.0,2.0,0.0,Lowry,200768.0,,
388,PT09M27.00S,2022-11-22T02:27:44.6Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,53,64,2022-11-22T02:27:44Z,3850000,False,,,0,,A. Edwards offensive foul TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Edwards,A. Edwards,,,,,,,,3.0,,,1627519.0,,,,,,
389,PT09M27.00S,2022-11-22T02:27:57.2Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612748,53,64,2022-11-22T02:28:04Z,3860000,False,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,1627519.0,2.0,1.0,,,,
390,PT09M27.00S,2022-11-22T02:28:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,53,64,2022-11-22T02:28:16Z,3870000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M27.00S,2022-11-22T02:31:31.4Z,3,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,53,65,2022-11-22T02:31:31Z,3890000,False,,,0,,M. Strus technical Free Throw 1 of 1 (14 PTS),[1629622],1610612748.0,MIA,technical,,,,,,,,,Made,14.0,Strus,M. Strus,,,,,,,,,,,,,,,,,
393,PT09M15.00S,2022-11-22T02:31:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,6.389618922470433,49.01960784313725,1610612748,53,67,2022-11-22T02:32:05Z,3900000,False,5.0,8.0,1,left,C. Martin cutting Layup (3 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,0.9,Made,3.0,Martin,C. Martin,K. Lowry,200768.0,4.0,,,,,,,,,,,,,,
395,PT08M55.00S,2022-11-22T02:32:18.1Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,53,67,2022-11-22T02:32:23Z,3920000,False,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1628997]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,McDaniels,J. McDaniels,,,,,,,,2.0,Martin,1628997.0,,,,,,,
396,PT08M55.00S,2022-11-22T02:32:18.1Z,3,REGULAR,steal,,[],1628997,,,1610612748,53,67,2022-11-22T02:32:19Z,3930000,False,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
397,PT08M48.00S,2022-11-22T02:32:25.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,24.655059132720105,85.04901960784314,1610612748,53,67,2022-11-22T02:32:35Z,3940000,False,-175.0,179.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
398,PT08M44.00S,2022-11-22T02:32:28.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,53,67,2022-11-22T02:32:28Z,3950000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Adebayo,B. Adebayo,,,,397.0,6.0,4.0,2.0,,,,,,,,,,
399,PT08M42.00S,2022-11-22T02:32:30.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,32.276609724047304,56.127450980392155,1610612748,53,67,2022-11-22T02:32:38Z,3960000,False,-31.0,251.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,25.28,Missed,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
400,PT08M39.00S,2022-11-22T02:32:33.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,53,67,2022-11-22T02:32:38Z,3970000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,399.0,7.0,4.0,3.0,,,,,,,,,,
401,PT08M29.00S,2022-11-22T02:32:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,7.30946123521682,51.225490196078425,1610612748,53,67,2022-11-22T02:32:50Z,3980000,False,-6.0,16.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 203497]",1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,1.73,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,Gobert,203497.0
402,PT08M29.00S,2022-11-22T02:32:43.8Z,3,REGULAR,block,,[],203497,,,1610612748,53,67,2022-11-22T02:32:46Z,3990000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,
403,PT08M28.00S,2022-11-22T02:32:44.8Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,53,67,2022-11-22T02:32:50Z,4000000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Adebayo,B. Adebayo,,,,401.0,8.0,4.0,4.0,,,,,,,,,,
404,PT08M28.00S,2022-11-22T02:32:53.1Z,3,REGULAR,foul,personal,[],1626157,,,1610612748,53,67,2022-11-22T02:33:04Z,4010000,False,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 1628389]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Right Center,,,,Towns,K. Towns,,,,,,,,,,,202007.0,2.0,0.0,Adebayo,1628389.0,,
406,PT08M20.00S,2022-11-22T02:33:14.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",200768,16.507884362680684,51.9607843137255,1610612748,53,67,2022-11-22T02:33:25Z,4030000,False,-10.0,103.0,1,left,MISS K. Lowry 10' driving floating Shot,[200768],1610612748.0,MIA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
407,PT08M18.00S,2022-11-22T02:33:16.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,53,67,2022-11-22T02:33:25Z,4040000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Towns,K. Towns,,,,406.0,6.0,5.0,1.0,,,,,,,,,,
408,PT08M15.00S,2022-11-22T02:33:20.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,78.13731931668858,87.74509803921569,1610612750,53,67,2022-11-22T02:35:31Z,4050000,False,189.0,153.0,1,right,MISS K. Towns 24' running pullup 3PT,[1626157],1610612750.0,MIN,running pullup,,,,,,Above the Break 3,24+ Right Center,24.29,Missed,,Towns,K. Towns,,,,,,,,,,,,,,,,,
409,PT08M12.00S,2022-11-22T02:33:23.1Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,53,67,2022-11-22T02:33:31Z,4060000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Edwards,A. Edwards,,,,408.0,3.0,2.0,1.0,,,,,,,,,,
410,PT08M10.00S,2022-11-22T02:33:24.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,93.24901445466492,50.73529411764706,1610612750,55,67,2022-11-22T02:33:38Z,4070000,False,4.0,11.0,1,right,A. Edwards putback Layup (8 PTS),[1630162],1610612750.0,MIN,putback,,,,,,Restricted Area,0-8 Center,1.16,Made,8.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,
411,PT07M56.00S,2022-11-22T02:33:40.4Z,3,REGULAR,turnover,traveling,[],1628997,,,1610612748,55,67,2022-11-22T02:34:01Z,4080000,False,,,0,,C. Martin traveling TURNOVER (1 TO),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,Martin,C. Martin,,,,,,,,1.0,,,202007.0,,,,,,
412,PT07M40.00S,2022-11-22T02:34:09.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,71.56701708278581,24.754901960784316,1610612750,58,67,2022-11-22T02:34:13Z,4090000,False,-126.0,215.0,1,right,J. McDaniels 24' 3PT  (10 PTS) (K. Towns 6 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,24.91,Made,10.0,McDaniels,J. McDaniels,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,
414,PT07M25.00S,2022-11-22T02:34:23.4Z,3,REGULAR,3pt,Jump Shot,[],200768,32.14520367936925,49.754901960784316,1610612748,58,67,2022-11-22T02:34:29Z,4110000,False,1.0,250.0,1,left,MISS K. Lowry 24' step back 3PT,[200768],1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,24.97,Missed,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
415,PT07M23.00S,2022-11-22T02:34:25.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,58,67,2022-11-22T02:34:29Z,4120000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,Gobert,R. Gobert,,,,414.0,6.0,5.0,1.0,,,,,,,,,,
416,PT07M15.00S,2022-11-22T02:34:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.54467805519053,39.46078431372549,1610612750,61,67,2022-11-22T02:34:40Z,4130000,False,-53.0,243.0,1,right,A. Edwards 24' 3PT pullup (11 PTS),[1630162],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,24.88,Made,11.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,
417,PT07M14.00S,2022-11-22T02:34:41.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,61,67,2022-11-22T02:34:41Z,4140000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M49.00S,2022-11-22T02:37:54.8Z,3,REGULAR,2pt,Jump Shot,[],1631107,24.78646517739816,73.52941176470588,1610612748,61,67,2022-11-22T02:38:03Z,4150000,False,-118.0,180.0,1,left,MISS N. Jovic 21' step back Shot,[1631107],1610612748.0,MIA,step back,,,,,,Mid-Range,16-24 Left Center,21.54,Missed,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
419,PT06M45.00S,2022-11-22T02:37:58.8Z,3,REGULAR,rebound,offensive,[],1628997,,,1610612748,61,67,2022-11-22T02:37:58Z,4160000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Left Center,,,,Martin,C. Martin,,,,418.0,3.0,2.0,1.0,,,,,,,,,,
421,PT06M36.00S,2022-11-22T02:38:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.30946123521682,53.67647058823529,1610612748,61,69,2022-11-22T02:38:12Z,4170000,False,-18.0,16.0,1,left,B. Adebayo cutting Layup (15 PTS) (K. Lowry 5 AST),"[1628389, 200768]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,2.45,Made,15.0,Adebayo,B. Adebayo,K. Lowry,200768.0,5.0,,,,,,,,,,,,,,
423,PT06M24.00S,2022-11-22T02:38:18.5Z,3,REGULAR,2pt,Jump Shot,[],1630183,87.86136662286465,27.205882352941174,1610612750,63,69,2022-11-22T02:38:27Z,4190000,False,-114.0,62.0,1,right,J. McDaniels 12' turnaround fadeaway Jump Shot (12 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,12.96,Made,12.0,McDaniels,J. McDaniels,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
425,PT06M14.00S,2022-11-22T02:38:29.3Z,3,REGULAR,3pt,Jump Shot,[],1629622,17.821944809461236,5.88235294117647,1610612748,63,69,2022-11-22T02:38:34Z,4210000,False,221.0,115.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
426,PT06M11.00S,2022-11-22T02:38:32.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,63,69,2022-11-22T02:38:34Z,4220000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Gobert,R. Gobert,,,,425.0,7.0,6.0,1.0,,,,,,,,,,
429,PT06M05.00S,2022-11-22T02:38:42.0Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,63,69,2022-11-22T02:38:52Z,4230000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,bad pass,,,,,,Above the Break 3,24+ Center,,,,Edwards,A. Edwards,,,,,,,,4.0,,,202007.0,,,,,,
430,PT05M57.00S,2022-11-22T02:38:53.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,20.844283837056505,91.17647058823529,1610612748,63,69,2022-11-22T02:40:56Z,4240000,False,-206.0,143.0,1,left,MISS C. Martin 25' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,
431,PT05M54.00S,2022-11-22T02:38:56.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,63,69,2022-11-22T02:38:57Z,4250000,False,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Gobert,R. Gobert,,,,430.0,8.0,7.0,1.0,,,,,,,,,,
432,PT05M47.00S,2022-11-22T02:39:03.6Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612750,63,69,2022-11-22T02:39:12Z,4260000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Towns 2 FT),"[1629622, 1626157]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Strus,M. Strus,,,,,,,,,,,202007.0,2.0,0.0,Towns,1626157.0,,
434,PT05M47.00S,2022-11-22T02:39:39.1Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,64,69,2022-11-22T02:39:39Z,4280000,False,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,23.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
435,PT05M47.00S,2022-11-22T02:39:41.0Z,3,REGULAR,substitution,out,[],203497,,,1610612750,64,69,2022-11-22T02:39:54Z,4290000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,
436,PT05M47.00S,2022-11-22T02:39:41.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,64,69,2022-11-22T02:39:54Z,4300000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
437,PT05M47.00S,2022-11-22T02:39:41.0Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,64,69,2022-11-22T02:39:54Z,4310000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,,,,,,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
438,PT05M47.00S,2022-11-22T02:39:41.0Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,64,69,2022-11-22T02:39:54Z,4320000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,,,,,,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,
439,PT05M47.00S,2022-11-22T02:40:09.1Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,65,69,2022-11-22T02:40:09Z,4330000,False,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,24.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
