actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
338,PT01M21.00S,2023-02-04T02:05:13.4Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,52,59,2023-02-04T02:05:14Z,3370000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,,
339,PT01M18.00S,2023-02-04T02:05:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,7.30946123521682,48.03921568627451,1610612750,54,59,2023-02-04T02:05:24Z,3380000,False,10.0,16.0,1,left,J. McDaniels driving finger roll Layup (7 PTS) (T. Prince 1 AST),"[1630183, 1627752]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,7.0,,,T. Prince,1627752.0,1.0,,,,,,,,
341,PT01M18.00S,2023-02-04T02:05:20.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628964,,,1610612750,54,59,2023-02-04T02:05:30Z,3400000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1628964, 1630183]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,,,1.0,0.0,McDaniels,1630183.0
343,PT01M18.00S,2023-02-04T02:05:50.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630183,,,1610612750,55,59,2023-02-04T02:05:50Z,3420000,False,,,0,,J. McDaniels Free Throw 1 of 1 (8 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
344,PT01M08.00S,2023-02-04T02:06:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612753,55,59,2023-02-04T02:06:14Z,3430000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630183, 1631094]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203591.0,,,,,,,,,1.0,0.0,Banchero,1631094.0
346,PT01M08.00S,2023-02-04T02:06:38.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,55,60,2023-02-04T02:07:04Z,3450000,False,,,0,,P. Banchero Free Throw 1 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
347,PT01M08.00S,2023-02-04T02:06:38.3Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,55,60,2023-02-04T02:07:04Z,3460000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT01M06.00S,2023-02-04T02:06:40.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,55,60,2023-02-04T02:07:04Z,3470000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
350,PT00M46.40S,2023-02-04T02:07:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.360709592641262,48.77450980392157,1610612750,57,60,2023-02-04T02:07:42Z,3490000,False,6.0,26.0,1,left,R. Gobert driving Layup (12 PTS),[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,12.0,,,,,,,,,,,,,
352,PT00M29.10S,2023-02-04T02:08:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612753,57,60,2023-02-04T02:08:08Z,3510000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Suggs 2 FT),"[1629669, 1630591]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Center,,,,,,,,203591.0,,,,,,,,,1.0,0.0,Suggs,1630591.0
354,PT00M29.10S,2023-02-04T02:08:26.0Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,57,61,2023-02-04T02:08:49Z,3530000,False,,,0,,J. Suggs Free Throw 1 of 2 (10 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
355,PT00M29.10S,2023-02-04T02:08:26.0Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,57,61,2023-02-04T02:08:49Z,3540000,False,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
356,PT00M25.30S,2023-02-04T02:08:29.8Z,2,REGULAR,rebound,offensive,[],1630175,,,1610612753,57,61,2023-02-04T02:08:49Z,3550000,False,,,0,,C. Anthony REBOUND (Off:3 Def:0),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,355.0,3.0,0.0,3.0,,,,,,,,,,,,,,
357,PT00M16.20S,2023-02-04T02:08:57.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,66.83639947437582,47.05882352941176,1610612753,57,64,2023-02-04T02:09:02Z,3560000,False,-15.0,259.0,1,right,C. Anthony 25' 3PT pullup (10 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,10.0,,,,,,,,,,,,,
358,PT00M02.40S,2023-02-04T02:09:15.3Z,2,REGULAR,3pt,Jump Shot,[],1627752,7.30946123521682,95.09803921568627,1610612750,57,64,2023-02-04T02:09:31Z,3570000,False,-225.0,16.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
359,PT00M00.20S,2023-02-04T02:09:17.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,57,64,2023-02-04T02:09:31Z,3580000,False,,,0,,C. Anthony REBOUND (Off:3 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,358.0,4.0,1.0,3.0,,,,,,,,,,,,,,
360,PT00M00.00S,2023-02-04T02:09:22.6Z,2,REGULAR,period,end,[],0,,,1610612753,57,64,2023-02-04T02:09:22Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612753,57,64,2023-02-04T02:25:35Z,3600000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612753,57,64,2023-02-04T02:25:35Z,3610000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,57,64,2023-02-04T02:25:35Z,3620000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612753,57,64,2023-02-04T02:25:35Z,3630000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612753,57,64,2023-02-04T02:25:35Z,3640000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],1630233,,,1610612753,57,64,2023-02-04T02:25:35Z,3650000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],203914,,,1610612753,57,64,2023-02-04T02:25:35Z,3660000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-02-04T02:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,57,64,2023-02-04T02:25:35Z,3670000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-02-04T02:25:39.6Z,3,REGULAR,period,start,[],0,,,1610612750,57,64,2023-02-04T02:25:39Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M44.00S,2023-02-04T02:25:55.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,94.03745072273325,50.0,1610612750,59,64,2023-02-04T02:26:02Z,3690000,False,0.0,4.0,1,right,R. Gobert cutting DUNK (14 PTS) (A. Edwards 1 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,14.0,,,A. Edwards,1630162.0,1.0,,,,,,,,
373,PT11M28.00S,2023-02-04T02:26:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628964,23.603810775295663,88.72549019607843,1610612753,59,67,2023-02-04T02:26:24Z,3720000,False,-194.0,169.0,1,left,M. Bamba 25' 3PT  (11 PTS) (F. Wagner 2 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,11.0,,,F. Wagner,1630532.0,2.0,,,,,,,,
375,PT11M05.00S,2023-02-04T02:26:39.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630233,92.72339027595268,39.21568627450981,1610612750,59,67,2023-02-04T02:26:47Z,3740000,False,-54.0,16.0,1,right,MISS N. Knight driving DUNK - blocked,"[1630233, 1628964]",1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,Bamba,1628964.0,,,,
482,PT11M05.00S,2023-02-04T02:26:39.3Z,3,REGULAR,block,,[],1628964,,,1610612750,59,67,2023-02-04T02:47:28Z,3750000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT11M00.00S,2023-02-04T02:26:44.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,59,67,2023-02-04T02:26:47Z,3760000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,375.0,6.0,4.0,2.0,,,,,,,,,,,,,,
378,PT10M57.00S,2023-02-04T02:26:47.2Z,3,REGULAR,3pt,Jump Shot,[],203914,21.50131406044678,89.70588235294117,1610612753,59,70,2023-02-04T02:26:56Z,3770000,False,-199.0,150.0,1,left,G. Harris 24' 3PT pullup (6 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,,,6.0,,,F. Wagner,1630532.0,3.0,,,,,,,,
380,PT10M42.00S,2023-02-04T02:27:01.8Z,3,REGULAR,3pt,Jump Shot,[],1626156,76.16622864651774,85.7843137254902,1610612750,59,70,2023-02-04T02:27:07Z,3790000,False,179.0,172.0,1,right,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
381,PT10M39.00S,2023-02-04T02:27:04.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,59,70,2023-02-04T02:27:07Z,3800000,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,,,
382,PT10M19.00S,2023-02-04T02:27:24.8Z,3,REGULAR,3pt,Jump Shot,[],203914,20.97568988173456,90.68627450980392,1610612753,59,70,2023-02-04T02:27:31Z,3810000,False,-203.0,145.0,1,left,MISS G. Harris 24' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
383,PT10M17.00S,2023-02-04T02:27:26.8Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,59,70,2023-02-04T02:27:31Z,3820000,False,,,0,,M. Fultz REBOUND (Off:2 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,382.0,2.0,0.0,2.0,,,,,,,,,,,,,,
384,PT10M07.00S,2023-02-04T02:27:37.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628365,14.931011826544022,72.30392156862744,1610612753,59,72,2023-02-04T02:27:44Z,3830000,False,-112.0,88.0,1,left,M. Fultz 14' step back Jump Shot (8 PTS),[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,14.2,Made,,,,,8.0,,,,,,,,,,,,,
385,PT09M49.00S,2023-02-04T02:27:54.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,74.98357424441524,83.57843137254902,1610612750,59,72,2023-02-04T02:27:58Z,3840000,False,168.0,183.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
386,PT09M47.00S,2023-02-04T02:27:56.6Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,59,72,2023-02-04T02:27:58Z,3850000,False,,,0,,G. Harris REBOUND (Off:0 Def:3),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,,,385.0,3.0,3.0,0.0,,,,,,,,,,,,,,
387,PT09M41.00S,2023-02-04T02:28:03.6Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,59,72,2023-02-04T02:28:11Z,3860000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 203497]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,Gobert,203497.0,,,,,,
388,PT09M41.00S,2023-02-04T02:28:03.6Z,3,REGULAR,steal,,[],203497,,,1610612750,59,72,2023-02-04T02:32:07Z,3870000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT09M35.00S,2023-02-04T02:28:18.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,67.49342969776609,60.5392156862745,1610612750,59,72,2023-02-04T02:28:28Z,3890000,False,53.0,253.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.85,Missed,,,,,,,,,,,,,,,,,,
391,PT09M32.00S,2023-02-04T02:28:22.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,59,72,2023-02-04T02:28:22Z,3900000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,
392,PT09M09.00S,2023-02-04T02:28:46.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,59,72,2023-02-04T02:28:52Z,3910000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202037.0,,,,,,,,,,,,
393,PT08M57.00S,2023-02-04T02:29:11.5Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612750,59,72,2023-02-04T02:29:32Z,3920000,False,,,0,,P. Banchero shooting personal FOUL (3 PF) (Edwards 2 FT),"[1631094, 1630162]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,,,,,,,,,3.0,0.0,Edwards,1630162.0
395,PT08M57.00S,2023-02-04T02:29:38.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,60,72,2023-02-04T02:29:38Z,3940000,False,,,0,,A. Edwards Free Throw 1 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
396,PT08M57.00S,2023-02-04T02:29:53.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,61,72,2023-02-04T02:29:53Z,3950000,False,,,0,,A. Edwards Free Throw 2 of 2 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
397,PT08M39.00S,2023-02-04T02:30:15.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,17.16491458607096,41.911764705882355,1610612753,61,72,2023-02-04T02:30:20Z,3960000,False,40.0,109.0,1,left,MISS F. Wagner 11' turnaround fadeaway Shot,[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,,,,,,,,,,,,,,,,,
398,PT08M36.00S,2023-02-04T02:30:18.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,61,72,2023-02-04T02:30:20Z,3970000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,,,
399,PT08M26.00S,2023-02-04T02:30:27.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.88764783180025,35.78431372549019,1610612750,61,72,2023-02-04T02:30:33Z,3980000,False,-71.0,249.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
400,PT08M22.00S,2023-02-04T02:30:31.7Z,3,REGULAR,rebound,offensive,[],1630233,,,1610612750,61,72,2023-02-04T02:30:33Z,3990000,False,,,0,,N. Knight REBOUND (Off:1 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Center,,,399.0,2.0,1.0,1.0,,,,,,,,,,,,,,
401,PT08M09.00S,2023-02-04T02:30:44.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630183,93.24901445466492,33.33333333333333,1610612750,61,72,2023-02-04T02:30:48Z,4000000,False,-83.0,11.0,1,right,MISS J. McDaniels 8' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,8.4,Missed,,,,,,,,,,,,,,,,,,
402,PT08M06.00S,2023-02-04T02:30:46.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,72,2023-02-04T02:30:46Z,4010000,False,,,0,,P. Banchero REBOUND (Off:2 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,401.0,7.0,5.0,2.0,,,,,,,,,,,,,,
403,PT07M50.00S,2023-02-04T02:31:02.4Z,3,REGULAR,3pt,Jump Shot,[],1628964,30.699737187910642,30.392156862745097,1610612753,61,72,2023-02-04T02:31:07Z,4020000,False,98.0,236.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
404,PT07M48.00S,2023-02-04T02:31:04.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,61,72,2023-02-04T02:31:07Z,4030000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,403.0,3.0,2.0,1.0,,,,,,,,,,,,,,
405,PT07M33.00S,2023-02-04T02:31:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.5407358738502,51.71568627450981,1610612750,61,72,2023-02-04T02:31:31Z,4040000,False,9.0,27.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
406,PT07M30.00S,2023-02-04T02:31:23.9Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,61,72,2023-02-04T02:31:23Z,4050000,False,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,405.0,6.0,5.0,1.0,,,,,,,,,,,,,,
407,PT07M28.00S,2023-02-04T02:31:29.0Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612750,61,72,2023-02-04T02:31:36Z,4060000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Gobert 2 FT),"[1628964, 203497]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Gobert,203497.0
409,PT07M28.00S,2023-02-04T02:31:57.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,61,72,2023-02-04T02:31:57Z,4080000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT07M28.00S,2023-02-04T02:31:57.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,61,72,2023-02-04T02:31:57Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,,,,,
411,PT07M28.00S,2023-02-04T02:31:58.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,61,72,2023-02-04T02:32:03Z,4100000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M28.00S,2023-02-04T02:31:58.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,61,72,2023-02-04T02:32:03Z,4110000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M28.00S,2023-02-04T02:32:19.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,62,72,2023-02-04T02:32:19Z,4120000,False,,,0,,R. Gobert Free Throw 2 of 2 (15 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
414,PT07M12.00S,2023-02-04T02:32:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.5722733245729295,49.26470588235294,1610612753,62,72,2023-02-04T02:32:44Z,4130000,False,4.0,19.0,1,left,MISS P. Banchero cutting Layup - blocked,"[1631094, 1630233]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,Knight,1630233.0,,,,
415,PT07M12.00S,2023-02-04T02:32:37.8Z,3,REGULAR,block,,[],1630233,,,1610612753,62,72,2023-02-04T02:32:40Z,4140000,False,,,0,,N. Knight BLOCK (1 BLK),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M09.00S,2023-02-04T02:32:40.8Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,62,72,2023-02-04T02:32:44Z,4150000,False,,,0,,D. Russell REBOUND (Off:1 Def:6),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,414.0,7.0,6.0,1.0,,,,,,,,,,,,,,
417,PT07M09.00S,2023-02-04T02:32:51.1Z,3,REGULAR,foul,personal,[],1628964,,,1610612750,62,72,2023-02-04T02:33:08Z,4160000,False,,,0,,M. Bamba personal FOUL (3 PF),"[1628964, 1627752]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Right Center,,,,,,,,202058.0,,,,,,,,,3.0,0.0,Prince,1627752.0
423,PT07M09.00S,2023-02-04T02:33:18.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612750,62,72,2023-02-04T02:33:53Z,4175000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M09.00S,2023-02-04T02:33:18.8Z,3,REGULAR,substitution,in,[],1628371,,,1610612750,62,72,2023-02-04T02:33:53Z,4177500,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M01.00S,2023-02-04T02:33:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630233,94.43166885676742,3.1862745098039214,1610612750,62,72,2023-02-04T02:33:23Z,4180000,False,-234.0,0.0,1,right,MISS N. Knight 3PT,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
420,PT06M58.00S,2023-02-04T02:33:21.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,62,72,2023-02-04T02:33:23Z,4190000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,419.0,4.0,3.0,1.0,,,,,,,,,,,,,,
