actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT05M06.00S,2022-10-29T00:25:26.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201566,23.209592641261498,11.76470588235294,1610612747,21,12,2022-10-29T00:25:30Z,910000,191.0,166.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
92,PT05M03.00S,2022-10-29T00:25:29.5Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,21,12,2022-10-29T00:25:30Z,920000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,
93,PT04M54.00S,2022-10-29T00:25:38.4Z,1,REGULAR,turnover,lost ball,[],1630183,,,1610612750,21,12,2022-10-29T00:27:53Z,930000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 2544]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,James,2544.0
94,PT04M54.00S,2022-10-29T00:25:38.4Z,1,REGULAR,steal,,[],2544,,,1610612747,21,12,2022-10-29T00:25:40Z,940000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M53.00S,2022-10-29T00:25:43.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,8.754927726675426,41.911764705882355,1610612747,21,12,2022-10-29T00:34:37Z,950000,40.0,30.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
97,PT04M51.00S,2022-10-29T00:25:45.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,21,12,2022-10-29T00:26:08Z,970000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,95.0,,,,,,,,,,,
99,PT04M51.00S,2022-10-29T00:25:53.8Z,1,REGULAR,substitution,out,[],1627745,,,1610612747,21,12,2022-10-29T00:26:00Z,990000,,,0,,SUB out: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M51.00S,2022-10-29T00:25:53.8Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,21,12,2022-10-29T00:26:00Z,1000000,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M45.00S,2022-10-29T00:26:13.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,7.046649145860711,50.245098039215684,1610612747,21,12,2022-10-29T00:26:18Z,1010000,-1.0,14.0,1,left,MISS R. Westbrook cutting Layup,[201566],1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
102,PT04M41.00S,2022-10-29T00:26:17.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,21,12,2022-10-29T00:26:18Z,1020000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,
103,PT04M28.00S,2022-10-29T00:26:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.38042049934296,51.470588235294116,1610612750,21,12,2022-10-29T00:26:33Z,1030000,7.0,10.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
104,PT04M26.00S,2022-10-29T00:26:31.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,21,12,2022-10-29T00:26:33Z,1040000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT04M20.00S,2022-10-29T00:26:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,7.178055190538765,48.77450980392157,1610612747,21,14,2022-10-29T00:26:45Z,1050000,6.0,15.0,1,left,W. Gabriel cutting Layup (2 PTS) (L. James 2 AST),"[1629117, 2544]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,
107,PT04M04.00S,2022-10-29T00:26:54.0Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,21,14,2022-10-29T00:26:58Z,1070000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1629117]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Gabriel,1629117.0
108,PT04M04.00S,2022-10-29T00:26:54.0Z,1,REGULAR,steal,,[],1629117,,,1610612747,21,14,2022-10-29T00:26:58Z,1080000,,,0,,W. Gabriel STEAL (1 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT03M58.00S,2022-10-29T00:26:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,7.046649145860711,53.67647058823529,1610612747,21,14,2022-10-29T00:27:07Z,1090000,-18.0,14.0,1,left,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
110,PT03M57.00S,2022-10-29T00:27:00.9Z,1,REGULAR,rebound,offensive,[],2544,,,1610612747,21,14,2022-10-29T00:27:07Z,1100000,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,109.0,2.0,1.0,1.0,,,,,,,,
111,PT03M57.00S,2022-10-29T00:27:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2544,5.590000152587891,50.0,1610612747,21,16,2022-10-29T00:27:04Z,1110000,0.0,0.0,1,left,L. James putback Layup (7 PTS),[2544],1610612747.0,LAL,putback,,,James,L. James,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
112,PT03M57.00S,2022-10-29T00:27:07.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,21,16,2022-10-29T00:27:07Z,1120000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2022-10-29T00:29:33.8Z,1,REGULAR,substitution,out,[],1629022,,,1610612750,21,16,2022-10-29T00:29:49Z,1130000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2022-10-29T00:29:33.8Z,1,REGULAR,substitution,out,[],2544,,,1610612750,21,16,2022-10-29T00:29:49Z,1140000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M57.00S,2022-10-29T00:29:33.8Z,1,REGULAR,substitution,in,[],1628972,,,1610612750,21,16,2022-10-29T00:29:49Z,1150000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M57.00S,2022-10-29T00:29:33.8Z,1,REGULAR,substitution,in,[],1629134,,,1610612750,21,16,2022-10-29T00:29:49Z,1160000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M47.00S,2022-10-29T00:30:09.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,66.83639947437582,53.431372549019606,1610612750,24,16,2022-10-29T00:30:19Z,1170000,17.0,259.0,1,right,K. Towns 25' 3PT  (5 PTS) (A. Rivers 1 AST),"[1626157, 203085]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.98,Made,5.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,
119,PT03M34.00S,2022-10-29T00:30:27.3Z,1,REGULAR,foul,offensive,[],1629117,,,1610612747,24,16,2022-10-29T00:30:35Z,1190000,,,0,,W. Gabriel offensive FOUL (1 PF),"[1629117, 203085]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201639.0,1.0,0.0,Rivers,203085.0,,,
121,PT03M34.00S,2022-10-29T00:30:27.3Z,1,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,24,16,2022-10-29T00:30:27Z,1210000,,,0,,W. Gabriel offensive foul TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201639.0,,,,,1.0,,
122,PT03M34.00S,2022-10-29T00:30:35.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,24,16,2022-10-29T00:30:38Z,1220000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M34.00S,2022-10-29T00:30:35.2Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,24,16,2022-10-29T00:30:38Z,1230000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M20.00S,2022-10-29T00:30:55.2Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,24,16,2022-10-29T00:31:01Z,1240000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 201566]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Westbrook,201566.0
125,PT03M20.00S,2022-10-29T00:30:55.2Z,1,REGULAR,steal,,[],201566,,,1610612747,24,16,2022-10-29T00:30:56Z,1250000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
127,PT03M14.00S,2022-10-29T00:31:18.2Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,24,16,2022-10-29T00:31:24Z,1270000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201639.0,,,,,1.0,,
128,PT02M59.00S,2022-10-29T00:31:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627752,96.92838370565046,94.85294117647058,1610612750,24,16,2022-10-29T00:31:44Z,1280000,224.0,-24.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
129,PT02M56.00S,2022-10-29T00:31:42.3Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,24,16,2022-10-29T00:31:44Z,1290000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT02M52.00S,2022-10-29T00:31:47.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,14.536793692509855,4.901960784313726,1610612747,24,16,2022-10-29T00:31:57Z,1300000,225.0,84.0,1,left,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
131,PT02M49.00S,2022-10-29T00:31:50.0Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,24,16,2022-10-29T00:31:50Z,1310000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,,,,130.0,2.0,1.0,1.0,,,,,,,,
132,PT02M47.00S,2022-10-29T00:31:51.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,6.915243101182654,49.50980392156863,1610612747,24,18,2022-10-29T00:32:00Z,1320000,2.0,13.0,1,left,W. Gabriel Layup (4 PTS) (A. Reaves 1 AST),"[1629117, 1630559]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,
134,PT02M25.00S,2022-10-29T00:32:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.1688567674113,50.0,1610612750,26,18,2022-10-29T00:32:19Z,1340000,0.0,2.0,1,right,A. Edwards driving Layup (6 PTS) (K. Towns 3 AST),"[1630162, 1626157]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.23,Made,6.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,
135,PT02M11.00S,2022-10-29T00:32:27.9Z,1,REGULAR,3pt,Jump Shot,[],1630559,27.677398160315374,78.43137254901961,1610612747,26,21,2022-10-29T00:32:32Z,1350000,-142.0,208.0,1,left,A. Reaves 25' 3PT  (3 PTS) (W. Gabriel 1 AST),"[1630559, 1629117]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.17,Made,3.0,W. Gabriel,1629117.0,1.0,,,,,,,,,,,,,,
137,PT01M59.00S,2022-10-29T00:32:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.77463863337714,48.529411764705884,1610612750,26,21,2022-10-29T00:32:48Z,1370000,-7.0,6.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 201566]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,Westbrook,201566.0,,,,,,,,,,,,
138,PT01M59.00S,2022-10-29T00:32:40.5Z,1,REGULAR,block,,[],201566,,,1610612750,26,21,2022-10-29T00:32:43Z,1380000,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
139,PT01M59.00S,2022-10-29T00:32:40.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,26,21,2022-10-29T00:32:48Z,1390000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,137.0,,,,,,,,,,,
141,PT01M59.00S,2022-10-29T00:32:49.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612747,26,21,2022-10-29T00:32:53Z,1410000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M59.00S,2022-10-29T00:32:49.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612747,26,21,2022-10-29T00:32:53Z,1420000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M59.00S,2022-10-29T00:32:49.4Z,1,REGULAR,substitution,in,[],203497,,,1610612747,26,21,2022-10-29T00:32:53Z,1430000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M59.00S,2022-10-29T00:32:49.4Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,26,21,2022-10-29T00:32:53Z,1440000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M47.00S,2022-10-29T00:33:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,18.74178712220762,37.254901960784316,1610612747,26,23,2022-10-29T00:33:17Z,1450000,64.0,124.0,1,left,K. Nunn 13' driving floating Jump Shot (2 PTS),[1629134],1610612747.0,LAL,driving floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,13.91,Made,2.0,,,,,,,,,,,,,,,,,
146,PT01M32.00S,2022-10-29T00:33:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,94.69448094612353,40.44117647058824,1610612750,26,23,2022-10-29T00:33:30Z,1460000,-48.0,-3.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
147,PT01M30.00S,2022-10-29T00:33:26.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,26,23,2022-10-29T00:33:30Z,1470000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,
148,PT01M18.00S,2022-10-29T00:33:41.4Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612747,26,23,2022-10-29T00:33:52Z,1480000,,,0,,T. Prince shooting personal FOUL (1 PF) (Reaves 2 FT),"[1627752, 1630559]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,1.0,0.0,Reaves,1630559.0,,,
150,PT01M18.00S,2022-10-29T00:34:08.5Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,26,24,2022-10-29T00:34:08Z,1500000,,,0,,A. Reaves Free Throw 1 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
151,PT01M18.00S,2022-10-29T00:34:25.2Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,26,25,2022-10-29T00:34:25Z,1510000,,,0,,A. Reaves Free Throw 2 of 2 (5 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
152,PT01M01.00S,2022-10-29T00:34:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203085,93.11760840998686,56.127450980392155,1610612750,26,25,2022-10-29T00:34:47Z,1520000,31.0,12.0,1,right,MISS A. Rivers driving Layup,[203085],1610612750.0,MIN,driving,,,Rivers,A. Rivers,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
153,PT00M59.90S,2022-10-29T00:34:44.5Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,26,25,2022-10-29T00:34:47Z,1530000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,
154,PT00M56.20S,2022-10-29T00:34:49.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629134,26.888961892247043,80.88235294117648,1610612747,26,25,2022-10-29T00:34:53Z,1540000,-154.0,200.0,1,left,MISS K. Nunn 25' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
155,PT00M53.60S,2022-10-29T00:34:51.6Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,26,25,2022-10-29T00:34:53Z,1550000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,
156,PT00M50.30S,2022-10-29T00:34:55.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627752,93.24901445466492,49.50980392156863,1610612750,28,25,2022-10-29T00:35:03Z,1560000,-2.0,11.0,1,right,T. Prince driving reverse Layup (2 PTS) (J. Nowell 1 AST),"[1627752, 1629669]",1610612750.0,MIN,driving reverse,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,
158,PT00M36.40S,2022-10-29T00:35:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,18.347568988173457,35.294117647058826,1610612747,28,25,2022-10-29T00:35:17Z,1580000,74.0,120.0,1,left,MISS K. Nunn 14' floating Shot,[1629134],1610612747.0,LAL,floating,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Right,14.07,Missed,,,,,,,,,,,,,,,,,,
159,PT00M33.50S,2022-10-29T00:35:14.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,28,25,2022-10-29T00:35:17Z,1590000,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,158.0,4.0,4.0,0.0,,,,,,,,
160,PT00M24.20S,2022-10-29T00:35:23.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,91.27792378449409,42.15686274509804,1610612750,28,25,2022-10-29T00:35:29Z,1600000,-39.0,29.0,1,right,MISS J. Nowell floating Shot,[1629669],1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
161,PT00M22.90S,2022-10-29T00:35:25.2Z,1,REGULAR,rebound,offensive,[],1629669,,,1610612750,28,25,2022-10-29T00:35:44Z,1610000,,,0,,J. Nowell REBOUND (Off:1 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,
162,PT00M21.20S,2022-10-29T00:35:28.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,93.11760840998686,48.529411764705884,1610612750,28,25,2022-10-29T00:35:51Z,1620000,-7.0,12.0,1,right,MISS J. Nowell putback Layup - blocked,"[1629669, 1629117]",1610612750.0,MIN,putback,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,Gabriel,1629117.0,,,,,,,,,,,,
163,PT00M21.20S,2022-10-29T00:35:28.8Z,1,REGULAR,block,,[],1629117,,,1610612750,28,25,2022-10-29T00:36:42Z,1630000,,,0,,W. Gabriel BLOCK (1 BLK),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT00M18.60S,2022-10-29T00:35:31.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,28,25,2022-10-29T00:36:42Z,1640000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,
165,PT00M00.00S,2022-10-29T00:35:48.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,6.652431011826544,52.450980392156865,1610612747,28,25,2022-10-29T00:35:59Z,1650000,-12.0,10.0,1,left,MISS W. Gabriel cutting DUNK,[1629117],1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2022-10-29T00:35:48.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,28,25,2022-10-29T00:35:59Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,165.0,,,,,,,,,,,
167,PT00M00.00S,2022-10-29T00:35:52.7Z,1,REGULAR,period,end,[],0,,,1610612747,28,25,2022-10-29T00:35:52Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,out,['startperiod'],203085,,,1610612747,28,25,2022-10-29T00:38:24Z,1680000,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,28,25,2022-10-29T00:38:24Z,1690000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612747,28,25,2022-10-29T00:38:24Z,1700000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,out,['startperiod'],1629117,,,1610612747,28,25,2022-10-29T00:38:24Z,1710000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,in,['startperiod'],1627854,,,1610612747,28,25,2022-10-29T00:38:24Z,1720000,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-10-29T00:37:55.3Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,28,25,2022-10-29T00:38:24Z,1730000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
