actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
495,PT02M32.00S,2022-10-22T01:43:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.19776609724047,48.77450980392157,1610612762,81,83,2022-10-22T01:47:19Z,4850000,False,-6.0,21.0,1,right,MISS T. Horton-Tucker running Layup - blocked,"[1629659, 1629675]",1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
496,PT02M32.00S,2022-10-22T01:43:48.5Z,3,REGULAR,block,,[],1629675,,,1610612762,81,83,2022-10-22T01:43:51Z,4860000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT02M29.00S,2022-10-22T01:43:51.5Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,81,83,2022-10-22T01:44:28Z,4870000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:4),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,495.0,4.0,4.0,0.0,,,,
498,PT02M27.00S,2022-10-22T01:43:54.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,30.042706964520367,27.450980392156865,1610612750,81,83,2022-10-22T01:44:43Z,4880000,False,113.0,230.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
499,PT02M26.00S,2022-10-22T01:43:55.2Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,81,83,2022-10-22T01:44:43Z,4890000,False,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,
500,PT02M14.00S,2022-10-22T01:44:07.0Z,3,REGULAR,2pt,Jump Shot,[],1629659,91.67214191852825,74.01960784313727,1610612762,81,83,2022-10-22T01:44:47Z,4900000,False,120.0,26.0,1,right,MISS T. Horton-Tucker 12' Jump Shot,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,12.28,Missed,,,,,,,,,,,,,,,,,,
501,PT02M13.00S,2022-10-22T01:44:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,81,83,2022-10-22T01:45:04Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,500.0,,,,,,,
502,PT02M13.00S,2022-10-22T01:44:46.5Z,3,REGULAR,foul,personal,[],1629675,,,1610612762,81,83,2022-10-22T01:45:30Z,4920000,False,,,0,,N. Reid loose ball personal FOUL (1 PF),"[1629675, 200752]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,2714.0,1.0,0.0,Gay,200752.0,,,,,,,,,,,,
505,PT02M03.00S,2022-10-22T01:45:17.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612762,81,83,2022-10-22T01:45:25Z,4950000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Sexton 2 FT),"[1629675, 1629012]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
507,PT02M03.00S,2022-10-22T01:45:41.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612762,81,84,2022-10-22T01:45:41Z,4970000,False,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
508,PT02M03.00S,2022-10-22T01:45:51.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612762,81,85,2022-10-22T01:45:51Z,4980000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
509,PT01M55.00S,2022-10-22T01:46:02.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.597240473061763,23.52941176470588,1610612750,81,85,2022-10-22T01:46:07Z,4990000,False,132.0,216.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
510,PT01M52.00S,2022-10-22T01:46:05.1Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,81,85,2022-10-22T01:46:07Z,5000000,False,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,509.0,3.0,3.0,0.0,,,,
511,PT01M37.00S,2022-10-22T01:46:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,85.49605781865965,46.07843137254902,1610612762,81,85,2022-10-22T01:46:25Z,5010000,False,-20.0,84.0,1,right,MISS R. Gay 8' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
512,PT01M34.00S,2022-10-22T01:46:23.6Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,81,85,2022-10-22T01:46:25Z,5020000,False,,,0,,C. Sexton REBOUND (Off:2 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,511.0,2.0,0.0,2.0,,,,
513,PT01M32.00S,2022-10-22T01:46:25.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,69.07030223390277,36.029411764705884,1610612762,81,85,2022-10-22T01:46:30Z,5030000,False,-70.0,238.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,24.82,Missed,,,,,,,,,,,,,,,,,,
514,PT01M27.00S,2022-10-22T01:46:30.7Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,81,85,2022-10-22T01:46:30Z,5040000,False,,,0,,T. Prince REBOUND (Off:1 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,513.0,5.0,4.0,1.0,,,,
515,PT01M24.00S,2022-10-22T01:46:33.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.915243101182654,48.77450980392157,1610612750,83,85,2022-10-22T01:46:40Z,5050000,False,6.0,13.0,1,left,J. Nowell cutting Layup (16 PTS) (J. McLaughlin 4 AST),"[1629669, 1629162]",1610612750.0,MIN,cutting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.39,Made,16.0,,,,,,,J. McLaughlin,1629162.0,4.0,,,,,,,,
517,PT01M06.00S,2022-10-22T01:46:58.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612762,83,85,2022-10-22T01:47:06Z,5070000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Kessler 2 FT),"[1627752, 1631117]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,1629183.0,3.0,0.0,Kessler,1631117.0,,,,,,,,,,,,
519,PT01M06.00S,2022-10-22T01:47:19.8Z,3,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,83,86,2022-10-22T01:47:35Z,5090000,False,,,0,,W. Kessler Free Throw 1 of 2 (6 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
520,PT01M06.00S,2022-10-22T01:47:19.8Z,3,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,83,86,2022-10-22T01:47:35Z,5100000,False,,,0,,MISS W. Kessler Free Throw 2 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
521,PT01M04.00S,2022-10-22T01:47:21.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,83,86,2022-10-22T01:47:35Z,5110000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,520.0,2.0,1.0,1.0,,,,
522,PT00M56.70S,2022-10-22T01:47:41.7Z,3,REGULAR,3pt,Jump Shot,[],1629669,31.35676741130092,69.6078431372549,1610612750,83,86,2022-10-22T01:47:47Z,5120000,False,-98.0,242.0,1,left,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
523,PT00M54.30S,2022-10-22T01:47:44.1Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612762,83,86,2022-10-22T01:47:47Z,5130000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,522.0,2.0,2.0,0.0,,,,
524,PT00M37.60S,2022-10-22T01:48:01.3Z,3,REGULAR,turnover,lost ball,[],200752,,,1610612762,83,86,2022-10-22T02:04:34Z,5140000,False,,,0,,R. Gay lost ball TURNOVER (1 TO),"[200752, 1629675]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,Reid,1629675.0,,
525,PT00M37.60S,2022-10-22T01:48:01.3Z,3,REGULAR,steal,,[],1629675,,,1610612750,83,86,2022-10-22T01:48:03Z,5150000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
526,PT00M34.50S,2022-10-22T01:48:05.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629669,8.754927726675426,48.529411764705884,1610612750,85,86,2022-10-22T01:48:19Z,5160000,False,7.0,30.0,1,left,J. Nowell running Layup (18 PTS) (A. Edwards 2 AST),"[1629669, 1630162]",1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,3.07,Made,18.0,,,,,,,A. Edwards,1630162.0,2.0,,,,,,,,
528,PT00M34.50S,2022-10-22T01:48:11.5Z,3,REGULAR,foul,personal,['1freethrow'],1629659,,,1610612750,85,86,2022-10-22T01:49:31Z,5180000,False,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Nowell 1 FT),"[1629659, 1629669]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1629183.0,2.0,0.0,Nowell,1629669.0,,,,,,,,,,,,
530,PT00M34.50S,2022-10-22T01:48:40.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629669,,,1610612750,85,86,2022-10-22T01:48:44Z,5200000,False,,,0,,MISS J. Nowell Free Throw 1 of 1,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT00M28.80S,2022-10-22T01:48:46.4Z,3,REGULAR,rebound,offensive,[],1627752,,,1610612750,85,86,2022-10-22T02:06:19Z,5210000,False,,,0,,T. Prince REBOUND (Off:2 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,530.0,6.0,4.0,2.0,,,,
532,PT00M25.70S,2022-10-22T01:48:45.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629669,19.530223390275953,92.15686274509804,1610612750,85,86,2022-10-22T01:48:51Z,5220000,False,-211.0,131.0,1,left,MISS J. Nowell 24' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
533,PT00M23.60S,2022-10-22T01:48:47.8Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,85,86,2022-10-22T01:49:06Z,5230000,False,,,0,,C. Sexton REBOUND (Off:2 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,532.0,3.0,1.0,2.0,,,,
534,PT00M23.30S,2022-10-22T01:48:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612762,85,86,2022-10-22T01:49:01Z,5240000,False,,,0,,J. Nowell personal FOUL (2 PF) (Sexton 2 FT),"[1629669, 1629012]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,1155.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
536,PT00M23.30S,2022-10-22T01:49:19.9Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,85,87,2022-10-22T01:49:19Z,5260000,False,,,0,,C. Sexton Free Throw 1 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
537,PT00M23.30S,2022-10-22T01:49:33.3Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,85,88,2022-10-22T01:49:33Z,5270000,False,,,0,,C. Sexton Free Throw 2 of 2 (11 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
539,PT00M00.30S,2022-10-22T01:50:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.521024967148489,49.01960784313725,1610612750,87,88,2022-10-22T01:50:34Z,5290000,False,5.0,9.0,1,left,J. McLaughlin driving reverse Layup (5 PTS) (J. Nowell 3 AST),"[1629162, 1629669]",1610612750.0,MIN,driving reverse,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.01,Made,5.0,,,,,,,J. Nowell,1629669.0,3.0,,,,,,,,
542,PT00M00.00S,2022-10-22T01:51:35.2Z,3,REGULAR,period,end,[],0,,,1610612762,87,88,2022-10-22T01:51:35Z,5320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612762,87,88,2022-10-22T01:53:10Z,5330000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612762,87,88,2022-10-22T01:53:10Z,5340000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612762,87,88,2022-10-22T01:53:10Z,5350000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1627752,,,1610612762,87,88,2022-10-22T01:53:10Z,5360000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,87,88,2022-10-22T01:53:10Z,5370000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,87,88,2022-10-22T01:53:10Z,5380000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612762,87,88,2022-10-22T01:53:10Z,5390000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612762,87,88,2022-10-22T01:53:10Z,5400000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,87,88,2022-10-22T01:53:10Z,5410000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612762,87,88,2022-10-22T01:53:10Z,5420000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612762,87,88,2022-10-22T01:53:10Z,5430000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-22T01:52:21.1Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612762,87,88,2022-10-22T01:53:10Z,5440000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-22T01:53:37.9Z,4,REGULAR,period,start,[],0,,,1610612750,87,88,2022-10-22T01:53:37Z,5450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT11M46.00S,2022-10-22T01:53:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,8.886333771353483,50.73529411764706,1610612750,87,88,2022-10-22T01:54:12Z,5460000,False,-4.0,31.0,1,left,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
557,PT11M41.00S,2022-10-22T01:53:55.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,87,88,2022-10-22T01:53:55Z,5470000,False,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,556.0,15.0,10.0,5.0,,,,
558,PT11M41.00S,2022-10-22T01:53:55.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,89,88,2022-10-22T01:53:55Z,5480000,False,0.0,0.0,1,left,R. Gobert tip DUNK (4 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
559,PT11M24.00S,2022-10-22T01:54:12.4Z,4,REGULAR,3pt,Jump Shot,[],200752,76.42904073587385,12.5,1610612762,89,88,2022-10-22T01:54:22Z,5490000,False,-188.0,169.0,1,right,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
560,PT11M20.00S,2022-10-22T01:54:16.4Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,89,88,2022-10-22T01:54:27Z,5500000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,559.0,4.0,3.0,1.0,,,,
561,PT11M10.00S,2022-10-22T01:54:26.6Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.670827858081466,49.754901960784316,1610612750,92,88,2022-10-22T01:54:35Z,5510000,False,1.0,255.0,1,left,D. Russell 25' 3PT pullup (18 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.46,Made,18.0,,,,,,,,,,,,,,,,,
563,PT10M55.00S,2022-10-22T01:54:45.6Z,4,REGULAR,foul,personal,[],1629669,,,1610612762,92,88,2022-10-22T01:55:13Z,5530000,False,,,0,,J. Nowell personal FOUL (3 PF),"[1629669, 1627736]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Left Center,,,,2714.0,3.0,0.0,Beasley,1627736.0,,,,,,,,,,,,
565,PT10M48.00S,2022-10-22T01:55:08.4Z,4,REGULAR,3pt,Jump Shot,[],1627736,81.94809461235218,6.61764705882353,1610612762,92,91,2022-10-22T01:55:17Z,5550000,False,-217.0,117.0,1,right,M. Beasley 24' 3PT  (7 PTS) (R. Gay 1 AST),"[1627736, 200752]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.65,Made,7.0,,,,,,,R. Gay,200752.0,1.0,,,,,,,,
567,PT10M37.00S,2022-10-22T01:55:19.4Z,4,REGULAR,3pt,Jump Shot,[],1626157,30.042706964520367,73.52941176470588,1610612750,92,91,2022-10-22T01:55:23Z,5570000,False,-118.0,230.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
568,PT10M35.00S,2022-10-22T01:55:21.4Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,92,91,2022-10-22T01:55:23Z,5580000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,567.0,7.0,6.0,1.0,,,,
569,PT10M25.00S,2022-10-22T01:55:31.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,84.83902759526939,40.68627450980392,1610612762,92,91,2022-10-22T01:55:53Z,5590000,False,-47.0,90.0,1,right,MISS J. Vanderbilt 10' Jump Shot,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,,,,,,,,,,,,,,,,,
570,PT10M23.00S,2022-10-22T01:55:33.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,92,91,2022-10-22T01:55:33Z,5600000,False,,,0,,R. Gobert REBOUND (Off:5 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,569.0,16.0,11.0,5.0,,,,
571,PT10M18.00S,2022-10-22T01:55:38.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,28.07161629434954,76.9607843137255,1610612750,92,91,2022-10-22T01:56:00Z,5610000,False,-135.0,211.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
572,PT10M16.00S,2022-10-22T01:55:40.0Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,92,91,2022-10-22T01:56:01Z,5620000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,571.0,8.0,7.0,1.0,,,,
573,PT10M12.00S,2022-10-22T01:55:44.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,92.72339027595268,52.450980392156865,1610612762,92,93,2022-10-22T02:13:58Z,5630000,False,12.0,16.0,1,right,T. Horton-Tucker Layup (8 PTS) (J. Vanderbilt 2 AST),"[1629659, 1629020]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.01,Made,8.0,,,,,,,J. Vanderbilt,1629020.0,2.0,,,,,,,,
576,PT09M51.00S,2022-10-22T01:56:05.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.017739816031538,60.78431372549019,1610612750,92,93,2022-10-22T01:56:51Z,5650000,False,-54.0,32.0,1,left,MISS K. Towns 6' Hook - blocked,"[1626157, 200752]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,Gay,200752.0
577,PT09M51.00S,2022-10-22T01:56:05.2Z,4,REGULAR,block,,[],200752,,,1610612750,92,93,2022-10-22T01:56:07Z,5660000,False,,,0,,R. Gay BLOCK (1 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
578,PT09M51.00S,2022-10-22T01:56:05.2Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,92,93,2022-10-22T01:56:51Z,5670000,False,,,0,,K. Towns REBOUND (Off:3 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,576.0,5.0,2.0,3.0,,,,
579,PT09M47.00S,2022-10-22T01:56:09.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,9.411957950065702,55.14705882352941,1610612750,94,93,2022-10-22T01:56:55Z,5680000,False,-26.0,36.0,1,left,K. Towns Hook (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,14.0,,,,,,,,,,,,,,,,,
580,PT09M35.00S,2022-10-22T01:56:23.2Z,4,REGULAR,3pt,Jump Shot,[],1627736,69.33311432325887,34.068627450980394,1610612762,94,93,2022-10-22T01:57:11Z,5690000,False,-80.0,236.0,1,right,MISS M. Beasley 24' step back 3PT,[1627736],1610612762.0,UTA,step back,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
