actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
430,PT04M47.00S,2022-11-05T03:46:48.8Z,3,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,64,83,2022-11-05T03:46:48Z,4200000,,,0,,J. Holiday Free Throw 1 of 1 (26 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
431,PT04M41.00S,2022-11-05T03:47:02.7Z,3,REGULAR,foul,technical,[],1626157,,,1610612750,64,83,2022-11-05T04:14:05Z,4210000,,,0,,K. Towns double technical FOUL (1 Tech),[1626157],1610612750.0,MIN,double,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,202007.0,,2.0,1.0,,,,
475,PT04M41.00S,2022-11-05T03:47:02.7Z,3,REGULAR,foul,technical,[],1626171,,,1610612750,64,83,2022-11-05T03:53:41Z,4212500,,,0,,B. Portis double technical FOUL (1 Tech),[1626171],1610612749.0,MIL,double,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
432,PT04M41.00S,2022-11-05T03:47:21.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,64,83,2022-11-05T03:47:32Z,4220000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M41.00S,2022-11-05T03:47:21.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,64,83,2022-11-05T03:47:32Z,4230000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M30.00S,2022-11-05T03:47:42.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,14.799605781865965,56.372549019607845,1610612750,64,83,2022-11-05T03:48:08Z,4240000,-32.0,87.0,1,left,MISS J. Nowell 9' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,9.23,Missed,,,,,,,,,,,,,,,,,,
435,PT04M27.00S,2022-11-05T03:47:45.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,64,83,2022-11-05T03:47:45Z,4250000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,434.0,3.0,3.0,0.0,,,,,,,,,,,,
436,PT04M17.00S,2022-11-05T03:47:55.8Z,3,REGULAR,3pt,Jump Shot,[],201950,96.00854139290408,95.58823529411765,1610612749,64,86,2022-11-05T03:48:04Z,4260000,228.0,-15.0,1,right,J. Holiday 3PT  (29 PTS) (B. Portis 3 AST),"[201950, 1626171]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,22.84,Made,,,,,,,29.0,B. Portis,1626171.0,3.0,,,,,,,,
438,PT04M01.00S,2022-11-05T03:48:11.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,32.802233902759525,64.95098039215686,1610612750,67,86,2022-11-05T03:48:21Z,4280000,-75.0,256.0,1,left,K. Towns 26' 3PT  (17 PTS) (J. Nowell 2 AST),"[1626157, 1629669]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.65,Made,,,,,,,17.0,J. Nowell,1629669.0,2.0,,,,,,,,
441,PT03M48.00S,2022-11-05T03:48:24.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,96.00854139290408,95.58823529411765,1610612749,67,86,2022-11-05T03:48:28Z,4300000,228.0,-15.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,22.84,Missed,,,,,,,,,,,,,,,,,,
442,PT03M48.00S,2022-11-05T03:48:24.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,67,86,2022-11-05T03:48:28Z,4310000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,,,441.0,2.0,2.0,0.0,,,,,,,,,,,,
443,PT03M37.00S,2022-11-05T03:48:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.276609724047304,50.245098039215684,1610612750,67,86,2022-11-05T03:48:39Z,4320000,-1.0,251.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
444,PT03M35.00S,2022-11-05T03:48:38.2Z,3,REGULAR,rebound,offensive,[],1627752,,,1610612750,67,86,2022-11-05T03:48:38Z,4330000,,,0,,T. Prince REBOUND (Off:1 Def:0),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,443.0,1.0,0.0,1.0,,,,,,,,,,,,
445,PT03M29.00S,2022-11-05T03:48:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,9.674770039421814,52.20588235294118,1610612750,67,86,2022-11-05T03:48:48Z,4340000,-11.0,38.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
446,PT03M26.00S,2022-11-05T03:48:46.7Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,67,86,2022-11-05T03:48:46Z,4350000,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,445.0,6.0,5.0,1.0,,,,,,,,,,,,
447,PT03M23.00S,2022-11-05T03:48:49.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,31.225361366622867,65.19607843137256,1610612750,70,86,2022-11-05T03:48:53Z,4360000,-76.0,241.0,1,left,J. Nowell 25' 3PT  (5 PTS) (K. Towns 5 AST),"[1629669, 1626157]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,25.27,Made,,,,,,,5.0,K. Towns,1626157.0,5.0,,,,,,,,
449,PT03M03.00S,2022-11-05T03:49:10.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,85.62746386333771,47.549019607843135,1610612749,70,86,2022-11-05T03:49:18Z,4380000,-12.0,83.0,1,right,MISS J. Holiday 8' driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,8.35,Missed,,,,,,,,,,,,,,,,,,
450,PT03M03.00S,2022-11-05T03:49:13.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,70,86,2022-11-05T03:49:13Z,4390000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,449.0,,,,,,,,,,,,,,,
451,PT03M03.00S,2022-11-05T03:49:14.6Z,3,REGULAR,foul,personal,[],201572,,,1610612750,70,86,2022-11-05T03:49:22Z,4400000,,,0,,B. Lopez loose ball personal FOUL (2 PF),"[201572, 203937]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,2.0,0.0,Anderson,203937.0,,
453,PT03M03.00S,2022-11-05T03:49:20.7Z,3,REGULAR,substitution,out,[],201950,,,1610612750,70,86,2022-11-05T03:49:24Z,4420000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M03.00S,2022-11-05T03:49:20.7Z,3,REGULAR,substitution,in,[],202083,,,1610612750,70,86,2022-11-05T03:49:24Z,4430000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M03.00S,2022-11-05T03:49:32.0Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,70,86,2022-11-05T03:49:36Z,4440000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M03.00S,2022-11-05T03:49:32.0Z,3,REGULAR,substitution,in,[],203497,,,1610612750,70,86,2022-11-05T03:49:36Z,4450000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M50.00S,2022-11-05T03:50:01.9Z,3,REGULAR,2pt,Jump Shot,[],1627752,21.107095926412615,24.754901960784316,1610612750,70,86,2022-11-05T03:50:06Z,4460000,126.0,146.0,1,left,MISS T. Prince 19' pullup Shot,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,19.29,Missed,,,,,,,,,,,,,,,,,,
458,PT02M46.00S,2022-11-05T03:50:05.9Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,70,86,2022-11-05T03:50:06Z,4470000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,
459,PT02M41.00S,2022-11-05T03:50:13.4Z,3,REGULAR,turnover,traveling,[],1629670,,,1610612749,70,86,2022-11-05T03:50:18Z,4480000,,,0,,J. Nwora traveling TURNOVER (1 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,1.0,,,,,,
460,PT02M31.00S,2022-11-05T03:50:36.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,10.988830486202366,64.95098039215686,1610612750,72,86,2022-11-05T03:50:41Z,4490000,-75.0,51.0,1,left,K. Anderson 9' driving floating bank Jump Shot (4 PTS),[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,9.04,Made,,,,,,,4.0,,,,,,,,,,,
461,PT02M17.00S,2022-11-05T03:50:50.8Z,3,REGULAR,violation,kicked ball,[],203497,,,1610612749,72,86,2022-11-05T03:50:55Z,4500000,,,0,,R. Gobert kicked ball VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,2005.0,,,,,,,
462,PT02M17.00S,2022-11-05T03:50:57.0Z,3,REGULAR,substitution,out,[],201572,,,1610612749,72,86,2022-11-05T03:51:07Z,4510000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M17.00S,2022-11-05T03:50:57.0Z,3,REGULAR,substitution,in,[],203507,,,1610612749,72,86,2022-11-05T03:51:07Z,4520000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M08.00S,2022-11-05T03:51:23.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.72339027595268,52.69607843137255,1610612749,72,86,2022-11-05T03:51:29Z,4530000,13.0,16.0,1,right,MISS G. Antetokounmpo DUNK,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
465,PT02M05.00S,2022-11-05T03:51:26.4Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,72,86,2022-11-05T03:51:29Z,4540000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,464.0,2.0,2.0,0.0,,,,,,,,,,,,
466,PT02M03.00S,2022-11-05T03:51:28.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,6.521024967148489,49.26470588235294,1610612750,74,86,2022-11-05T04:23:36Z,4550000,4.0,9.0,1,left,J. Nowell running Layup (7 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,7.0,,,,,,,,,,,
467,PT01M55.00S,2022-11-05T03:51:35.4Z,3,REGULAR,3pt,Jump Shot,[],1626171,94.30026281208936,4.411764705882353,1610612749,74,89,2022-11-05T04:23:58Z,4560000,-228.0,1.0,1,right,B. Portis 3PT running (14 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,,,14.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,
469,PT01M31.00S,2022-11-05T03:52:03.9Z,3,REGULAR,turnover,traveling,[],1629675,,,1610612750,74,89,2022-11-05T03:53:44Z,4580000,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,1.0,,,,,,
470,PT01M27.00S,2022-11-05T03:52:18.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629670,81.02825229960578,91.42156862745098,1610612749,74,89,2022-11-05T04:24:59Z,4590000,207.0,126.0,1,right,MISS J. Nwora 24' running 3PT,[1629670],1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,24.23,Missed,,,,,,,,,,,,,,,,,,
471,PT01M24.00S,2022-11-05T03:52:21.5Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,74,89,2022-11-05T03:52:28Z,4600000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,470.0,2.0,2.0,0.0,,,,,,,,,,,,
472,PT01M22.00S,2022-11-05T03:52:27.5Z,3,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612750,74,89,2022-11-05T03:52:52Z,4610000,,,0,,J. Nwora shooting personal FOUL (2 PF) (Nowell 2 FT),"[1629670, 1629669]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,2.0,0.0,Nowell,1629669.0,,
474,PT01M22.00S,2022-11-05T03:52:51.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,74,89,2022-11-05T03:52:51Z,4630000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M22.00S,2022-11-05T03:54:39.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629669,,,1610612750,75,89,2022-11-05T04:25:41Z,4640000,,,0,,J. Nowell Free Throw 1 of 2 (8 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
477,PT01M22.00S,2022-11-05T03:54:39.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629669,,,1610612750,76,89,2022-11-05T04:25:41Z,4650000,,,0,,J. Nowell Free Throw 2 of 2 (9 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
478,PT01M08.00S,2022-11-05T03:55:06.5Z,3,REGULAR,2pt,Jump Shot,[],1626171,92.90407358738501,9.091605392156863,1610612749,76,91,2022-11-05T03:57:49Z,4660000,-205.0,14.0,1,right,B. Portis 20' Jump Shot (16 PTS) (G. Antetokounmpo 7 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,20.5,Made,,,,,,,16.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,
480,PT00M50.70S,2022-11-05T03:55:24.3Z,3,REGULAR,3pt,Jump Shot,[],1629669,33.85348226018397,59.80392156862745,1610612750,79,91,2022-11-05T03:55:28Z,4680000,-49.0,266.0,1,left,J. Nowell 27' 3PT pullup (12 PTS) (K. Anderson 2 AST),"[1629669, 203937]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,27.02,Made,,,,,,,12.0,K. Anderson,203937.0,2.0,,,,,,,,
482,PT00M38.70S,2022-11-05T03:55:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.64323258869908,50.49019607843137,1610612749,79,93,2022-11-05T03:55:45Z,4700000,2.0,7.0,1,right,G. Antetokounmpo driving Layup (16 PTS) (B. Portis 4 AST),"[203507, 1626171]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,16.0,B. Portis,1626171.0,4.0,,,,,,,,
484,PT00M26.40S,2022-11-05T03:55:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612750,79,93,2022-11-05T03:56:24Z,4720000,,,0,,W. Matthews personal FOUL (3 PF) (Prince 2 FT),"[202083, 1627752]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2004.0,,3.0,0.0,Prince,1627752.0,,
486,PT00M26.40S,2022-11-05T03:56:25.3Z,3,REGULAR,freethrow,1 of 2,[],1627752,,,1610612750,80,93,2022-11-05T03:56:25Z,4740000,,,0,,T. Prince Free Throw 1 of 2 (3 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
487,PT00M26.40S,2022-11-05T03:56:27.3Z,3,REGULAR,substitution,out,[],1629670,,,1610612750,80,93,2022-11-05T03:56:33Z,4750000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M26.40S,2022-11-05T03:56:27.3Z,3,REGULAR,substitution,in,[],1628960,,,1610612750,80,93,2022-11-05T03:56:33Z,4760000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M26.40S,2022-11-05T03:56:45.2Z,3,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,81,93,2022-11-05T03:56:45Z,4770000,,,0,,T. Prince Free Throw 2 of 2 (4 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
490,PT00M08.50S,2022-11-05T03:57:15.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612749,81,93,2022-11-05T03:57:20Z,4780000,,,0,,T. Prince personal FOUL (1 PF) (Allen 2 FT),"[1627752, 1628960]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2004.0,,1.0,0.0,Allen,1628960.0,,
492,PT00M08.50S,2022-11-05T03:58:01.6Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,81,94,2022-11-05T03:58:01Z,4800000,,,0,,G. Allen Free Throw 1 of 2 (9 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
493,PT00M08.50S,2022-11-05T03:58:06.5Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,81,94,2022-11-05T03:58:16Z,4810000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M08.50S,2022-11-05T03:58:06.5Z,3,REGULAR,substitution,in,[],1630162,,,1610612749,81,94,2022-11-05T03:58:16Z,4820000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M08.50S,2022-11-05T03:58:29.1Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,81,95,2022-11-05T03:58:29Z,4830000,,,0,,G. Allen Free Throw 2 of 2 (10 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
496,PT00M01.40S,2022-11-05T03:58:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.754927726675426,52.20588235294118,1610612750,83,95,2022-11-05T03:58:45Z,4840000,-11.0,30.0,1,left,R. Gobert Layup (6 PTS) (A. Edwards 3 AST),"[203497, 1630162]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,6.0,A. Edwards,1630162.0,3.0,,,,,,,,
498,PT00M01.40S,2022-11-05T03:58:42.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203507,,,1610612750,83,95,2022-11-05T03:58:47Z,4860000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Gobert 1 FT),"[203507, 203497]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,1.0,0.0,Gobert,203497.0,,
500,PT00M01.40S,2022-11-05T03:59:07.0Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,84,95,2022-11-05T03:59:07Z,4880000,,,0,,R. Gobert Free Throw 1 of 1 (7 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
501,PT00M00.20S,2022-11-05T03:59:12.5Z,3,REGULAR,3pt,Jump Shot,[],201588,50.936268068331145,15.441176470588236,1610612749,84,95,2022-11-05T03:59:30Z,4890000,-173.0,409.0,1,right,MISS G. Hill 44' running 3PT,[201588],1610612749.0,MIL,running,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,44.37,Missed,,,,,,,,,,,,,,,,,,
502,PT00M00.10S,2022-11-05T03:59:12.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,84,95,2022-11-05T03:59:30Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,501.0,,,,,,,,,,,,,,,
503,PT00M00.00S,2022-11-05T03:59:17.8Z,3,REGULAR,period,end,[],0,,,1610612749,84,95,2022-11-05T03:59:17Z,4910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612749,84,95,2022-11-05T04:02:09Z,4920000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612749,84,95,2022-11-05T04:02:09Z,4930000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,84,95,2022-11-05T04:02:09Z,4940000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,84,95,2022-11-05T04:02:09Z,4950000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,in,['startperiod'],1629162,,,1610612749,84,95,2022-11-05T04:02:09Z,4960000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612749,84,95,2022-11-05T04:02:09Z,4970000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,in,['startperiod'],1630699,,,1610612749,84,95,2022-11-05T04:02:09Z,4980000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-11-05T04:01:56.5Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,84,95,2022-11-05T04:02:09Z,4990000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-11-05T04:02:47.4Z,4,REGULAR,period,start,[],0,,,1610612750,84,95,2022-11-05T04:02:47Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M48.00S,2022-11-05T04:02:58.7Z,4,REGULAR,3pt,Jump Shot,[],1629669,23.47240473061761,87.5,1610612750,84,95,2022-11-05T04:03:02Z,5010000,-188.0,168.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
515,PT11M45.00S,2022-11-05T04:03:01.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,84,95,2022-11-05T04:03:02Z,5020000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,514.0,9.0,9.0,0.0,,,,,,,,,,,,
516,PT11M40.00S,2022-11-05T04:03:12.2Z,4,REGULAR,foul,offensive,[],1630699,,,1610612749,84,95,2022-11-05T04:03:24Z,5030000,,,0,,M. Beauchamp offensive FOUL (2 PF),"[1630699, 1630162]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2004.0,,2.0,0.0,Edwards,1630162.0,,
518,PT11M40.00S,2022-11-05T04:03:12.2Z,4,REGULAR,turnover,offensive foul,[],1630699,,,1610612749,84,95,2022-11-05T04:03:12Z,5050000,,,0,,M. Beauchamp offensive foul TURNOVER (1 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2004.0,1.0,,,,,,
