actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
179,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,out,['startperiod'],1630563,,,1610612759,28,39,2022-10-25T00:39:10Z,1780000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612759,28,39,2022-10-25T00:39:10Z,1790000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612759,28,39,2022-10-25T00:39:10Z,1800000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,28,39,2022-10-25T00:39:10Z,1810000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-10-25T00:38:44.1Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,28,39,2022-10-25T00:39:10Z,1820000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-10-25T00:39:19.4Z,2,REGULAR,period,start,[],0,,,1610612759,28,39,2022-10-25T00:39:19Z,1830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M49.00S,2022-10-25T00:39:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,80.76544021024968,53.431372549019606,1610612759,28,41,2022-10-25T00:39:37Z,1840000,17.0,128.0,1,right,T. Jones 12' driving floating Jump Shot (2 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.94,Made,2.0,,,,,,,,,,,,,,,,,
186,PT11M29.00S,2022-10-25T00:39:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,12.040078843626807,47.549019607843135,1610612750,28,41,2022-10-25T00:39:59Z,1850000,12.0,61.0,1,left,MISS J. Nowell 6' driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
187,PT11M26.00S,2022-10-25T00:39:52.3Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,28,41,2022-10-25T00:39:59Z,1860000,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,
188,PT11M20.00S,2022-10-25T00:39:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,88.25558475689881,39.46078431372549,1610612759,28,41,2022-10-25T00:40:04Z,1870000,-53.0,58.0,1,right,MISS D. McDermott 7' driving finger roll Layup,[203926],1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
189,PT11M20.00S,2022-10-25T00:40:03.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,28,41,2022-10-25T00:40:03Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,188.0,,,,,,,,,,,,,
191,PT11M13.00S,2022-10-25T00:40:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,93.64323258869908,49.26470588235294,1610612759,28,43,2022-10-25T00:40:29Z,1900000,-4.0,7.0,1,right,D. McDermott driving Layup (2 PTS) (Z. Collins 2 AST),"[203926, 1628380]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,,,,
193,PT10M55.00S,2022-10-25T00:40:41.8Z,2,REGULAR,3pt,Jump Shot,[],1629669,31.882391590013142,34.068627450980394,1610612750,28,43,2022-10-25T00:40:48Z,1920000,80.0,247.0,1,left,MISS J. Nowell 25' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
194,PT10M51.00S,2022-10-25T00:40:45.8Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,28,43,2022-10-25T00:40:48Z,1930000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,
195,PT10M43.00S,2022-10-25T00:40:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628380,68.67608409986859,54.90196078431373,1610612759,28,43,2022-10-25T00:41:00Z,1940000,25.0,242.0,1,right,MISS Z. Collins 24' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,24.31,Missed,,,,,,,,,,,,,,,,,,
196,PT10M41.00S,2022-10-25T00:40:56.1Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,28,43,2022-10-25T00:41:00Z,1950000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,
197,PT10M33.00S,2022-10-25T00:41:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.307490144546649,62.72212009803921,1610612750,28,43,2022-10-25T00:41:10Z,1960000,-64.0,7.0,1,left,MISS D. Russell 6' driving finger roll Layup,[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
198,PT10M31.00S,2022-10-25T00:41:06.1Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,28,43,2022-10-25T00:41:10Z,1970000,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,
199,PT10M26.00S,2022-10-25T00:41:10.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,92.9862023653088,94.36274509803921,1610612759,28,43,2022-10-25T00:41:18Z,1980000,222.0,13.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.22,Missed,,,,,,,,,,,,,,,,,,
200,PT10M24.00S,2022-10-25T00:41:14.2Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,28,43,2022-10-25T00:41:14Z,1990000,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,,199.0,2.0,1.0,1.0,,,,,,,,,,
201,PT10M19.00S,2022-10-25T00:41:19.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203926,95.0886990801577,95.34313725490196,1610612759,28,43,2022-10-25T00:41:24Z,2000000,227.0,-6.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
202,PT10M15.00S,2022-10-25T00:41:23.2Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,28,43,2022-10-25T00:41:24Z,2010000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,
203,PT10M15.00S,2022-10-25T00:41:28.8Z,2,REGULAR,foul,personal,[],1631110,,,1610612750,28,43,2022-10-25T00:41:40Z,2020000,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1629669]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1179.0,2.0,0.0,Nowell,1629669.0,,
205,PT10M15.00S,2022-10-25T00:41:33.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612750,28,43,2022-10-25T00:41:45Z,2040000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M15.00S,2022-10-25T00:41:33.3Z,2,REGULAR,substitution,in,[],1627854,,,1610612750,28,43,2022-10-25T00:41:45Z,2050000,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M00.00S,2022-10-25T00:42:10.9Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612750,28,43,2022-10-25T00:42:22Z,2060000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Russell 2 FT),"[1628380, 1626156]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,1.0,0.0,Russell,1626156.0,,
209,PT10M00.00S,2022-10-25T00:42:36.2Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,29,43,2022-10-25T00:42:36Z,2080000,,,0,,D. Russell Free Throw 1 of 2 (6 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
210,PT10M00.00S,2022-10-25T00:42:45.1Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,29,43,2022-10-25T00:42:56Z,2090000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M00.00S,2022-10-25T00:42:45.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,29,43,2022-10-25T00:42:56Z,2100000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M00.00S,2022-10-25T00:43:17.3Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,30,43,2022-10-25T00:43:17Z,2110000,,,0,,D. Russell Free Throw 2 of 2 (7 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
213,PT09M48.00S,2022-10-25T00:43:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,90.01314060446781,41.99601715686275,1610612759,30,45,2022-10-25T00:43:38Z,2120000,-40.0,41.0,1,right,T. Jones driving floating Jump Shot (4 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,4.0,,,,,,,,,,,,,,,,,
214,PT09M32.00S,2022-10-25T00:43:45.9Z,2,REGULAR,2pt,Jump Shot,[],1626157,8.360709592641262,90.44117647058823,1610612750,32,45,2022-10-25T00:44:04Z,2130000,-202.0,26.0,1,left,K. Towns 20' Jump Shot (11 PTS) (D. Russell 2 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,20.39,Made,11.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
216,PT09M23.00S,2022-10-25T00:43:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630200,69.20170827858082,63.23529411764706,1610612759,32,48,2022-10-25T00:44:08Z,2150000,66.0,237.0,1,right,T. Jones 24' 3PT  (7 PTS) (D. Vassell 3 AST),"[1630200, 1630170]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.61,Made,7.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,,
218,PT09M05.00S,2022-10-25T00:44:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,52.20588235294118,1610612750,32,48,2022-10-25T00:44:18Z,2170000,-11.0,11.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,,
219,PT09M04.00S,2022-10-25T00:44:14.4Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,32,48,2022-10-25T00:44:18Z,2180000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,
220,PT08M58.00S,2022-10-25T00:44:20.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628380,92.9862023653088,49.01960784313725,1610612759,32,50,2022-10-25T00:49:21Z,2190000,-5.0,13.0,1,right,Z. Collins running Layup (7 PTS) (T. Jones 3 AST),"[1628380, 1630200]",1610612759.0,SAS,running,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.43,Made,7.0,T. Jones,1630200.0,3.0,,,,,,,,,,,,,,
222,PT08M58.00S,2022-10-25T00:44:28.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,32,50,2022-10-25T00:44:28Z,2210000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M44.00S,2022-10-25T00:47:35.4Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,32,50,2022-10-25T00:47:41Z,2220000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1631110]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Sochan,1631110.0,,,,,,,
224,PT08M44.00S,2022-10-25T00:47:35.4Z,2,REGULAR,steal,,[],1631110,,,1610612759,32,50,2022-10-25T00:47:37Z,2230000,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
225,PT08M40.00S,2022-10-25T00:47:38.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631110,93.38042049934296,50.0,1610612759,32,52,2022-10-25T00:47:45Z,2240000,0.0,10.0,1,right,J. Sochan alley-oop DUNK (10 PTS) (T. Jones 4 AST),"[1631110, 1630200]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.97,Made,10.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
227,PT08M17.00S,2022-10-25T00:48:01.2Z,2,REGULAR,3pt,Jump Shot,[],1626156,9.411957950065702,95.34313725490196,1610612750,32,52,2022-10-25T00:48:09Z,2260000,-227.0,36.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
228,PT08M14.00S,2022-10-25T00:48:04.2Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612750,32,52,2022-10-25T00:48:09Z,2270000,,,0,,D. Russell REBOUND (Off:2 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,227.0,3.0,1.0,2.0,,,,,,,,,,
229,PT08M13.00S,2022-10-25T00:48:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.438896189224705,47.84007352941176,1610612750,34,52,2022-10-25T00:48:17Z,2280000,11.0,8.0,1,left,R. Gobert Layup (4 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.34,Made,4.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,
231,PT07M52.00S,2022-10-25T00:48:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,85.10183968462549,56.61764705882353,1610612759,34,54,2022-10-25T00:48:31Z,2300000,33.0,88.0,1,right,J. Sochan 9' pullup Jump Shot (12 PTS) (Z. Collins 3 AST),"[1631110, 1628380]",1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,9.36,Made,12.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,
233,PT07M42.00S,2022-10-25T00:48:36.0Z,2,REGULAR,2pt,Jump Shot,[],1627854,27.94021024967148,45.09803921568628,1610612750,34,54,2022-10-25T00:48:41Z,2320000,25.0,210.0,1,left,MISS B. Forbes 21' pullup Shot,[1627854],1610612750.0,MIN,pullup,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Center,21.15,Missed,,,,,,,,,,,,,,,,,,
234,PT07M40.00S,2022-10-25T00:48:38.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,34,54,2022-10-25T00:48:41Z,2330000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,
235,PT07M36.00S,2022-10-25T00:48:43.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,71.56701708278581,75.24509803921569,1610612759,34,54,2022-10-25T00:56:15Z,2340000,126.0,215.0,1,right,MISS D. McDermott 24' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
236,PT07M33.00S,2022-10-25T00:48:46.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,34,54,2022-10-25T00:48:50Z,2350000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,
237,PT07M22.00S,2022-10-25T00:48:56.8Z,2,REGULAR,2pt,Jump Shot,[],1626156,12.565703022339028,31.862745098039213,1610612750,36,54,2022-10-25T00:49:01Z,2360000,91.0,66.0,1,left,D. Russell 11' step back bank Jump Shot (9 PTS),[1626156],1610612750.0,MIN,step back bank,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,11.19,Made,9.0,,,,,,,,,,,,,,,,,
238,PT07M11.00S,2022-10-25T00:49:07.5Z,2,REGULAR,3pt,Jump Shot,[],1631110,92.46057818659659,3.6764705882352944,1610612759,36,54,2022-10-25T00:49:13Z,2370000,-232.0,18.0,1,right,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
239,PT07M09.00S,2022-10-25T00:49:09.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,36,54,2022-10-25T00:49:13Z,2380000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,,
240,PT06M59.00S,2022-10-25T00:49:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,19.92444152431012,56.127450980392155,1610612750,38,54,2022-10-25T00:49:26Z,2390000,-31.0,135.0,1,left,D. Russell 13' pullup Jump Shot (11 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,11.0,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2022-10-25T00:49:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,38,54,2022-10-25T00:49:24Z,2400000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,out,[],1627854,,,1610612759,38,54,2022-10-25T00:52:16Z,2410000,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,38,54,2022-10-25T00:52:16Z,2420000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,38,54,2022-10-25T00:52:16Z,2430000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,in,[],1629669,,,1610612759,38,54,2022-10-25T00:52:16Z,2440000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,38,54,2022-10-25T00:52:16Z,2450000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M59.00S,2022-10-25T00:51:53.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,38,54,2022-10-25T00:52:16Z,2460000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M40.00S,2022-10-25T00:52:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.46057818659659,51.71568627450981,1610612759,38,56,2022-10-25T00:52:47Z,2470000,9.0,18.0,1,right,J. Poeltl reverse Layup (8 PTS),[1627751],1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.03,Made,8.0,,,,,,,,,,,,,,,,,
251,PT06M22.00S,2022-10-25T00:52:58.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.783837056504599,49.754901960784316,1610612750,40,56,2022-10-25T00:58:12Z,2480000,1.0,11.0,1,left,R. Gobert cutting DUNK (6 PTS) (K. Towns 4 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.14,Made,6.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,
253,PT06M06.00S,2022-10-25T00:53:14.7Z,2,REGULAR,2pt,Jump Shot,[],1630200,87.99277266754271,28.186274509803923,1610612759,40,56,2022-10-25T00:53:20Z,2500000,-109.0,60.0,1,right,MISS T. Jones 12' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,12.47,Missed,,,,,,,,,,,,,,,,,,
254,PT06M04.00S,2022-10-25T00:53:16.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,40,56,2022-10-25T00:53:20Z,2510000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,253.0,4.0,3.0,1.0,,,,,,,,,,
255,PT05M54.00S,2022-10-25T00:53:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.389618922470433,50.49019607843137,1610612750,42,56,2022-10-25T00:53:32Z,2520000,-2.0,8.0,1,left,K. Towns cutting Layup (13 PTS) (D. Russell 3 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.8,Made,13.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
257,PT05M39.00S,2022-10-25T00:53:43.8Z,2,REGULAR,foul,offensive,[],1631110,,,1610612759,42,56,2022-10-25T00:53:50Z,2540000,,,0,,J. Sochan offensive FOUL (3 PF),"[1631110, 1629669]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628168.0,3.0,0.0,Nowell,1629669.0,,
259,PT05M39.00S,2022-10-25T00:53:43.8Z,2,REGULAR,turnover,offensive foul,[],1631110,,,1610612759,42,56,2022-10-25T00:53:43Z,2560000,,,0,,J. Sochan offensive foul TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,1628168.0,,,,,,
260,PT05M39.00S,2022-10-25T00:53:49.3Z,2,REGULAR,substitution,out,[],1631110,,,1610612750,42,56,2022-10-25T00:54:01Z,2570000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M39.00S,2022-10-25T00:53:49.3Z,2,REGULAR,substitution,out,[],1630200,,,1610612750,42,56,2022-10-25T00:54:01Z,2580000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M39.00S,2022-10-25T00:53:49.3Z,2,REGULAR,substitution,in,[],1630563,,,1610612750,42,56,2022-10-25T00:54:01Z,2590000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M39.00S,2022-10-25T00:53:49.3Z,2,REGULAR,substitution,in,[],1629676,,,1610612750,42,56,2022-10-25T00:54:01Z,2600000,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M24.00S,2022-10-25T00:54:21.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,12.171484888304862,59.068627450980394,1610612750,44,56,2022-10-25T00:54:28Z,2610000,-45.0,62.0,1,left,K. Towns 7' driving Hook (15 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,15.0,,,,,,,,,,,,,,,,,
265,PT05M22.00S,2022-10-25T00:54:27.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,44,56,2022-10-25T00:54:27Z,2620000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
