actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
255,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1629634,,,1610612750,53,43,2023-01-28T01:24:25Z,2550000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M00.00S,2023-01-28T01:21:07.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612750,53,43,2023-01-28T01:24:25Z,2560000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M00.00S,2023-01-28T01:21:31.9Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,53,43,2023-01-28T01:24:25Z,2565000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M00.00S,2023-01-28T01:21:31.9Z,2,REGULAR,substitution,in,[],203937,,,1610612750,53,43,2023-01-28T01:24:25Z,2567500,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M42.00S,2023-01-28T01:21:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203937,73.01248357424441,77.45098039215686,1610612750,53,43,2023-01-28T01:21:55Z,2600000,False,137.0,201.0,1,right,MISS K. Anderson 24' 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
260,PT04M42.00S,2023-01-28T01:21:49.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,53,43,2023-01-28T01:21:55Z,2610000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,259.0,,,,,,4.0,4.0,0.0,,,,,,,,,
261,PT04M32.00S,2023-01-28T01:21:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.966491458607096,49.754901960784316,1610612763,53,45,2023-01-28T01:22:06Z,2620000,False,1.0,22.0,1,left,D. Brooks driving Layup (12 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.24,Made,,12.0,,,,,,,,,,,,,,,,
262,PT04M14.00S,2023-01-28T01:22:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,92.32917214191852,34.55882352941176,1610612750,53,45,2023-01-28T01:22:23Z,2630000,False,-77.0,20.0,1,right,MISS K. Anderson 7' driving bank Shot,[203937],1610612750.0,MIN,driving bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
263,PT04M11.00S,2023-01-28T01:22:19.5Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,53,45,2023-01-28T01:22:23Z,2640000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,,,,,,1.0,1.0,0.0,,,,,,,,,
264,PT04M10.00S,2023-01-28T01:22:23.8Z,2,REGULAR,foul,personal,[],203937,,,1610612763,53,45,2023-01-28T01:22:38Z,2650000,False,,,0,,K. Anderson personal FOUL (3 PF),"[203937, 1630533]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1626300.0,,,,,3.0,0.0,Williams,1630533.0,,,,
266,PT04M10.00S,2023-01-28T01:22:48.3Z,2,REGULAR,substitution,out,[],203937,,,1610612763,53,45,2023-01-28T01:22:54Z,2670000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M10.00S,2023-01-28T01:22:48.3Z,2,REGULAR,substitution,in,[],1630233,,,1610612763,53,45,2023-01-28T01:22:54Z,2680000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M02.00S,2023-01-28T01:23:09.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,6.652431011826544,62.99019607843137,1610612763,53,45,2023-01-28T01:23:15Z,2690000,False,-65.0,10.0,1,left,MISS B. Clarke 6' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
269,PT03M59.00S,2023-01-28T01:23:12.6Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,53,45,2023-01-28T01:23:12Z,2700000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,268.0,,,,,,1.0,1.0,0.0,,,,,,,,,
270,PT03M52.00S,2023-01-28T01:23:20.8Z,2,REGULAR,turnover,bad pass,[],1629669,,,1610612750,53,45,2023-01-28T01:23:24Z,2710000,False,,,0,,J. Nowell bad pass TURNOVER (2 TO),"[1629669, 1629634]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,2.0,,,,,,,Clarke,1629634.0
271,PT03M52.00S,2023-01-28T01:23:20.8Z,2,REGULAR,steal,,[],1629634,,,1610612763,53,45,2023-01-28T01:23:22Z,2720000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
272,PT03M47.00S,2023-01-28T01:23:26.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630583,24.655059132720105,85.29411764705883,1610612763,53,45,2023-01-28T01:23:34Z,2730000,False,-176.0,179.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
273,PT03M44.00S,2023-01-28T01:23:29.2Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,53,45,2023-01-28T01:23:34Z,2740000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,272.0,,,,,,2.0,2.0,0.0,,,,,,,,,
274,PT03M44.00S,2023-01-28T01:23:34.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,53,45,2023-01-28T01:23:34Z,2750000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M44.00S,2023-01-28T01:26:11.9Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,53,45,2023-01-28T01:26:14Z,2760000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M44.00S,2023-01-28T01:26:11.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,53,45,2023-01-28T01:26:14Z,2770000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M27.00S,2023-01-28T01:26:44.2Z,2,REGULAR,turnover,traveling,[],1630233,,,1610612750,53,45,2023-01-28T01:26:50Z,2780000,False,,,0,,N. Knight traveling TURNOVER (1 TO),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Mid-Range,16-24 Right,,,,,,,,1162.0,,,,1.0,,,,,,,,
278,PT03M13.00S,2023-01-28T01:27:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,16.245072273324574,94.85294117647058,1610612763,53,48,2023-01-28T01:27:11Z,2790000,False,-224.0,100.0,1,left,J. Morant 24' 3PT  (12 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,24.57,Made,,12.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,
280,PT03M02.00S,2023-01-28T01:27:17.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,84.44480946123521,93.38235294117648,1610612750,56,48,2023-01-28T01:27:23Z,2810000,False,217.0,94.0,1,right,D. Russell 3PT  (17 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right,23.63,Made,,17.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,
282,PT02M49.00S,2023-01-28T01:27:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.2161629434954,49.754901960784316,1610612763,56,48,2023-01-28T01:27:36Z,2830000,False,1.0,119.0,1,left,MISS J. Morant 11' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.87,Missed,,,,,,,,,,,,,,,,,,
283,PT02M48.00S,2023-01-28T01:27:31.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,56,48,2023-01-28T01:27:36Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,282.0,,,,,,,,,,,,,,,,,
285,PT02M41.00S,2023-01-28T01:27:56.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,27.414586070959263,79.41176470588235,1610612763,56,48,2023-01-28T01:32:38Z,2860000,False,-147.0,205.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
286,PT02M39.00S,2023-01-28T01:27:58.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,56,48,2023-01-28T01:28:01Z,2870000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,285.0,,,,,,3.0,3.0,0.0,,,,,,,,,
287,PT02M32.00S,2023-01-28T01:28:07.6Z,2,REGULAR,foul,personal,[],1628415,,,1610612750,56,48,2023-01-28T01:28:15Z,2880000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 203497]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,1162.0,,,,,1.0,0.0,Gobert,203497.0,,,,
289,PT02M32.00S,2023-01-28T01:28:15.5Z,2,REGULAR,substitution,out,[],1630583,,,1610612750,56,48,2023-01-28T01:28:20Z,2900000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M32.00S,2023-01-28T01:28:15.5Z,2,REGULAR,substitution,in,[],1631222,,,1610612750,56,48,2023-01-28T01:28:20Z,2910000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M26.00S,2023-01-28T01:28:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,72.35545335085413,76.22549019607843,1610612750,56,48,2023-01-28T01:28:42Z,2920000,False,131.0,207.0,1,right,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
292,PT02M23.00S,2023-01-28T01:28:41.3Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,56,48,2023-01-28T01:28:42Z,2930000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,291.0,,,,,,2.0,2.0,0.0,,,,,,,,,
293,PT02M16.00S,2023-01-28T01:28:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628415,31.882391590013142,38.23529411764706,1610612763,56,48,2023-01-28T01:33:42Z,2940000,False,59.0,247.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
294,PT02M12.00S,2023-01-28T01:28:52.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,56,48,2023-01-28T01:28:53Z,2950000,False,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,293.0,,,,,,4.0,4.0,0.0,,,,,,,,,
295,PT01M57.00S,2023-01-28T01:29:07.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,70.90998685939553,72.79411764705883,1610612750,56,48,2023-01-28T01:34:08Z,2960000,False,114.0,221.0,1,right,MISS D. Russell 24' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
296,PT01M55.00S,2023-01-28T01:29:09.1Z,2,REGULAR,rebound,offensive,[],1630233,,,1610612750,56,48,2023-01-28T01:37:53Z,2970000,False,,,0,,N. Knight REBOUND (Off:2 Def:0),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Right Center,,,295.0,,,,,,2.0,0.0,2.0,,,,,,,,,
318,PT01M47.00S,2023-01-28T01:29:48.6Z,2,REGULAR,turnover,offensive goaltending,[],203497,,,1610612750,56,48,2023-01-28T01:35:37Z,2990000,False,,,0,,R. Gobert offensive goaltending TURNOVER (2 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,,,,2.0,,,,,,,,
300,PT01M35.00S,2023-01-28T01:30:30.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,9.543363994743759,49.26470588235294,1610612763,56,50,2023-01-28T01:38:53Z,3010000,False,4.0,37.0,1,left,J. Morant driving floating Jump Shot (14 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.74,Made,,14.0,,,,,,,,,,,,,,,,
302,PT01M10.00S,2023-01-28T01:30:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.51182654402102,48.529411764705884,1610612750,58,50,2023-01-28T01:31:09Z,3030000,False,-7.0,8.0,1,right,A. Edwards Layup (8 PTS) (J. McDaniels 3 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.13,Made,,8.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,
304,PT00M57.60S,2023-01-28T01:31:10.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612763,58,50,2023-01-28T01:34:50Z,3050000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Brooks 2 FT),"[203497, 1628415]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,1627534.0,,,,,2.0,0.0,Brooks,1628415.0,,,,
306,PT00M57.60S,2023-01-28T01:31:37.8Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,58,50,2023-01-28T01:32:38Z,3070000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT00M57.60S,2023-01-28T01:31:37.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,58,50,2023-01-28T01:32:38Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,
312,PT00M57.60S,2023-01-28T01:31:37.8Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,58,51,2023-01-28T01:32:38Z,3085000,False,,,0,,D. Brooks Free Throw 2 of 2 (13 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
308,PT00M37.60S,2023-01-28T01:32:18.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,75.77201051248358,84.31372549019608,1610612750,58,51,2023-01-28T01:32:47Z,3090000,False,172.0,175.0,1,right,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.52,Missed,,,,,,,,,,,,,,,,,,
309,PT00M33.80S,2023-01-28T01:32:22.7Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,58,51,2023-01-28T01:32:22Z,3100000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,308.0,,,,,,2.0,1.0,1.0,,,,,,,,,
310,PT00M33.80S,2023-01-28T01:32:23.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630183,86.28449408672799,48.529411764705884,1610612750,60,51,2023-01-28T01:32:51Z,3110000,False,-7.0,76.0,1,right,J. McDaniels 7' Jump Shot (2 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,,2.0,,,,,,,,,,,,,,,,
313,PT00M10.70S,2023-01-28T01:32:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.1268068331143235,49.50980392156863,1610612763,60,53,2023-01-28T01:33:00Z,3120000,False,2.0,5.0,1,left,D. Brooks driving Layup (15 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.57,Made,,15.0,,,,,,,,,,,,,,,,
314,PT00M02.90S,2023-01-28T01:33:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.67214191852825,49.50980392156863,1610612750,62,53,2023-01-28T01:40:44Z,3130000,False,-2.0,26.0,1,right,A. Edwards driving Layup (10 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.59,Made,,10.0,,,,,,,,,,,,,,,,
315,PT00M00.00S,2023-01-28T01:33:18.8Z,2,REGULAR,3pt,Jump Shot,[],1631222,51.593298291721425,39.950980392156865,1610612763,62,53,2023-01-28T01:33:35Z,3140000,False,50.0,432.0,1,left,MISS J. LaRavia 43' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,43.54,Missed,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2023-01-28T01:33:18.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,62,53,2023-01-28T01:33:35Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,315.0,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2023-01-28T01:33:37.6Z,2,REGULAR,period,end,[],0,,,1610612763,62,53,2023-01-28T01:33:37Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-01-28T01:48:22.6Z,3,REGULAR,substitution,out,['startperiod'],1630233,,,1610612763,62,53,2023-01-28T01:48:46Z,3170000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-01-28T01:48:22.6Z,3,REGULAR,substitution,out,['startperiod'],1631222,,,1610612763,62,53,2023-01-28T01:48:46Z,3180000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-01-28T01:48:22.6Z,3,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,62,53,2023-01-28T01:48:46Z,3190000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-01-28T01:48:22.6Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,62,53,2023-01-28T01:48:46Z,3200000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-01-28T01:48:52.8Z,3,REGULAR,period,start,[],0,,,1610612750,62,53,2023-01-28T01:48:52Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M39.00S,2023-01-28T01:49:13.7Z,3,REGULAR,3pt,Jump Shot,[],203937,28.728646517739815,75.49019607843137,1610612750,62,53,2023-01-28T01:49:54Z,3220000,False,-127.0,218.0,1,left,MISS K. Anderson 25' pullup 3PT,[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
326,PT11M35.00S,2023-01-28T01:49:17.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,62,53,2023-01-28T01:49:18Z,3230000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,325.0,,,,,,3.0,3.0,0.0,,,,,,,,,
327,PT11M28.00S,2023-01-28T01:49:24.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.07293035479631,50.49019607843137,1610612763,62,53,2023-01-28T01:49:34Z,3240000,False,2.0,69.0,1,right,MISS J. Morant 6' floating Shot - blocked,"[1629630, 203497]",1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
328,PT11M28.00S,2023-01-28T01:49:24.3Z,3,REGULAR,block,,[],203497,,,1610612763,62,53,2023-01-28T01:49:26Z,3250000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT11M24.00S,2023-01-28T01:49:28.3Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,62,53,2023-01-28T01:49:34Z,3260000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,327.0,,,,,,3.0,2.0,1.0,,,,,,,,,
330,PT11M22.00S,2023-01-28T01:49:29.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630162,6.521024967148489,49.50980392156863,1610612750,62,53,2023-01-28T01:49:43Z,3270000,False,2.0,9.0,1,left,MISS A. Edwards DUNK,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.91,Missed,,,,,,,,,,,,,,,,,,
331,PT11M21.00S,2023-01-28T01:49:30.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,62,53,2023-01-28T01:49:43Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,330.0,,,,,,,,,,,,,,,,,
333,PT11M12.00S,2023-01-28T01:49:59.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626156,8.886333771353483,59.068627450980394,1610612750,64,53,2023-01-28T01:50:16Z,3300000,False,-45.0,31.0,1,left,D. Russell driving bank Jump Shot (19 PTS) (K. Anderson 4 AST),"[1626156, 203937]",1610612750.0,MIN,driving bank,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,19.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,
336,PT10M53.00S,2023-01-28T01:50:18.1Z,3,REGULAR,3pt,Jump Shot,[],1629630,76.42904073587385,11.76470588235294,1610612763,64,53,2023-01-28T01:50:24Z,3330000,False,-191.0,169.0,1,right,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
337,PT10M49.00S,2023-01-28T01:50:22.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,64,53,2023-01-28T01:50:24Z,3340000,False,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,336.0,,,,,,5.0,5.0,0.0,,,,,,,,,
338,PT10M34.00S,2023-01-28T01:50:37.2Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,64,53,2023-01-28T01:50:44Z,3350000,False,,,0,,D. Russell lost ball TURNOVER (3 TO),"[1626156, 1630533]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,,,Williams,1630533.0
339,PT10M34.00S,2023-01-28T01:50:37.2Z,3,REGULAR,steal,,[],1630533,,,1610612763,64,53,2023-01-28T01:50:41Z,3360000,False,,,0,,Z. Williams STEAL (2 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
340,PT10M32.00S,2023-01-28T01:50:42.1Z,3,REGULAR,turnover,lost ball,[],1630533,,,1610612763,64,53,2023-01-28T01:53:03Z,3370000,False,,,0,,Z. Williams lost ball TURNOVER (3 TO),"[1630533, 1626156]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,3.0,,,,,,,Russell,1626156.0
341,PT10M32.00S,2023-01-28T01:50:42.1Z,3,REGULAR,steal,,[],1626156,,,1610612750,64,53,2023-01-28T01:50:44Z,3380000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
