actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
430,PT03M54.00S,2023-01-01T02:43:31.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,10.200394218134035,4.166666666666666,1610612750,83,73,2023-01-01T02:43:35Z,4240000,False,229.0,43.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,Missed,,23.33,,,,,,,,,,,,
431,PT03M51.00S,2023-01-01T02:43:34.9Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,83,73,2023-01-01T02:43:35Z,4250000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,430.0,3.0,2.0,1.0,,,,,,,,
432,PT03M48.00S,2023-01-01T02:43:38.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,73.01248357424441,81.37254901960785,1610612765,83,76,2023-01-01T02:43:43Z,4260000,False,157.0,201.0,1,right,B. Bogdanovic 25' 3PT pullup (20 PTS),[202711],1610612765.0,DET,,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,Made,20.0,25.51,,,,,,,,,,,,
433,PT03M23.00S,2023-01-01T02:44:02.4Z,3,REGULAR,2pt,Jump Shot,[],1630183,13.748357424441524,30.14705882352941,1610612750,83,76,2023-01-01T02:44:07Z,4270000,False,99.0,77.0,1,left,MISS J. McDaniels 12' running Shot,[1630183],1610612750.0,MIN,,running,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,Missed,,12.55,,,,,,,,,,,,
434,PT03M20.00S,2023-01-01T02:44:05.4Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,83,76,2023-01-01T02:44:07Z,4280000,False,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Right,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,
435,PT03M18.00S,2023-01-01T02:44:11.3Z,3,REGULAR,foul,personal,[],1629669,,,1610612765,83,76,2023-01-01T02:44:20Z,4290000,False,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 202692]",1610612750.0,MIN,202035.0,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Center,1.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,
437,PT03M18.00S,2023-01-01T02:44:19.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612765,83,76,2023-01-01T02:44:35Z,4310000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M18.00S,2023-01-01T02:44:19.9Z,3,REGULAR,substitution,in,[],203937,,,1610612765,83,76,2023-01-01T02:44:35Z,4320000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M02.00S,2023-01-01T02:45:16.3Z,3,REGULAR,3pt,Jump Shot,[],202711,66.96780551905388,55.63725490196079,1610612765,83,79,2023-01-01T02:45:20Z,4340000,False,28.0,258.0,1,right,B. Bogdanovic 25' 3PT  (23 PTS) (A. Burks 1 AST),"[202711, 202692]",1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,Made,23.0,25.95,,,,,,A. Burks,202692.0,1.0,,,,
442,PT02M44.00S,2023-01-01T02:45:34.0Z,3,REGULAR,3pt,Jump Shot,[],203937,7.30946123521682,4.6568627450980395,1610612750,86,79,2023-01-01T02:45:40Z,4360000,False,227.0,16.0,1,left,K. Anderson 3PT  (10 PTS) (J. Nowell 1 AST),"[203937, 1629669]",1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,Made,10.0,22.73,,,,,,J. Nowell,1629669.0,1.0,,,,
444,PT02M31.00S,2023-01-01T02:45:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,89.04402102496715,57.59803921568627,1610612765,86,79,2023-01-01T02:45:52Z,4380000,False,38.0,50.0,1,right,MISS A. Burks 6' running Shot,[202692],1610612765.0,DET,,running,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,Missed,,6.32,,,,,,,,,,,,
445,PT02M28.00S,2023-01-01T02:45:51.3Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,86,79,2023-01-01T02:45:52Z,4390000,False,,,0,,N. Reid REBOUND (Off:2 Def:6),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,444.0,8.0,6.0,2.0,,,,,,,,
446,PT02M24.00S,2023-01-01T02:45:54.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,8.886333771353483,56.372549019607845,1610612750,86,79,2023-01-01T02:46:01Z,4400000,False,-32.0,31.0,1,left,MISS J. Nowell cutting Layup - blocked,"[1629669, 1628963]",1610612750.0,MIN,,cutting,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,Missed,,4.45,,,,,,,,,Bagley III,1628963.0,,
447,PT02M24.00S,2023-01-01T02:45:54.3Z,3,REGULAR,block,,[],1628963,,,1610612750,86,79,2023-01-01T02:45:56Z,4410000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
448,PT02M22.00S,2023-01-01T02:45:56.3Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,86,79,2023-01-01T02:46:01Z,4420000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,446.0,4.0,3.0,1.0,,,,,,,,
449,PT02M18.00S,2023-01-01T02:46:01.4Z,3,REGULAR,3pt,Jump Shot,[],202692,96.27135348226018,3.431372549019608,1610612765,86,79,2023-01-01T02:46:08Z,4430000,False,-233.0,-17.0,1,right,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,,Missed,,23.35,,,,,,,,,,,,
450,PT02M14.00S,2023-01-01T02:46:05.6Z,3,REGULAR,rebound,offensive,[],202711,,,1610612765,86,79,2023-01-01T02:46:05Z,4440000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:3),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,,449.0,5.0,3.0,2.0,,,,,,,,
451,PT02M13.00S,2023-01-01T02:46:06.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,95.48291721419186,96.81372549019608,1610612765,86,82,2023-01-01T02:46:12Z,4450000,False,234.0,-10.0,1,right,B. Bogdanovic 3PT  (26 PTS),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,Made,26.0,23.43,,,,,,,,,,,,
452,PT01M58.00S,2023-01-01T02:46:21.2Z,3,REGULAR,turnover,bad pass,[],1629675,,,1610612750,86,82,2023-01-01T02:46:24Z,4460000,False,,,0,,N. Reid bad pass TURNOVER (3 TO),"[1629675, 203585]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,,McGruder,203585.0
453,PT01M58.00S,2023-01-01T02:46:21.2Z,3,REGULAR,steal,,[],203585,,,1610612765,86,82,2023-01-01T02:46:22Z,4470000,False,,,0,,R. McGruder STEAL (1 STL),[203585],1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
454,PT01M53.00S,2023-01-01T02:46:25.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203585,94.1688567674113,2.450980392156863,1610612765,86,85,2023-01-01T02:46:31Z,4480000,False,-238.0,2.0,1,right,R. McGruder 3PT  (8 PTS) (C. Joseph 3 AST),"[203585, 202709]",1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,Left Corner 3,24+ Left,,,,,Made,8.0,23.77,,,,,,C. Joseph,202709.0,3.0,,,,
456,PT01M32.00S,2023-01-01T02:46:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,9.674770039421814,60.5392156862745,1610612750,86,85,2023-01-01T02:48:52Z,4500000,False,-53.0,38.0,1,left,MISS J. Nowell 6' driving floating Shot,[1629669],1610612750.0,MIN,,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,Missed,,6.52,,,,,,,,,,,,
457,PT01M29.00S,2023-01-01T02:46:49.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,86,85,2023-01-01T02:46:50Z,4510000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,456.0,7.0,5.0,2.0,,,,,,,,
458,PT01M21.00S,2023-01-01T02:46:58.1Z,3,REGULAR,turnover,bad pass,[],202709,,,1610612765,86,85,2023-01-01T02:47:01Z,4520000,False,,,0,,C. Joseph bad pass TURNOVER (2 TO),"[202709, 1629669]",1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,Nowell,1629669.0
459,PT01M21.00S,2023-01-01T02:46:58.1Z,3,REGULAR,steal,,[],1629669,,,1610612750,86,85,2023-01-01T02:47:00Z,4530000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
460,PT01M17.00S,2023-01-01T02:47:01.6Z,3,REGULAR,turnover,bad pass,[],203937,,,1610612750,86,85,2023-01-01T02:47:04Z,4540000,False,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 202711]",1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,Bogdanovic,202711.0
461,PT01M17.00S,2023-01-01T02:47:01.6Z,3,REGULAR,steal,,[],202711,,,1610612765,86,85,2023-01-01T02:47:03Z,4550000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
462,PT01M15.00S,2023-01-01T02:47:03.9Z,3,REGULAR,turnover,lost ball,[],202711,,,1610612765,86,85,2023-01-01T02:47:06Z,4560000,False,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 203937]",1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,Anderson,203937.0
463,PT01M15.00S,2023-01-01T02:47:03.9Z,3,REGULAR,steal,,[],203937,,,1610612750,86,85,2023-01-01T02:47:05Z,4570000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
464,PT01M12.00S,2023-01-01T02:47:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,8.492115637319317,62.5,1610612750,86,85,2023-01-01T02:47:13Z,4580000,False,-62.0,27.0,1,left,MISS K. Anderson 6' running Layup,[203937],1610612750.0,MIN,,running,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,Missed,,6.82,,,,,,,,,,,,
465,PT01M08.00S,2023-01-01T02:47:10.0Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,86,85,2023-01-01T02:47:10Z,4590000,False,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,464.0,3.0,3.0,0.0,,,,,,,,
466,PT01M07.00S,2023-01-01T02:47:17.4Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612765,86,85,2023-01-01T02:47:31Z,4600000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1629675, 1628963]",1610612750.0,MIN,2004.0,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
469,PT01M07.00S,2023-01-01T02:49:03.9Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,86,86,2023-01-01T02:49:29Z,4630000,False,,,0,,M. Bagley III Free Throw 1 of 2 (14 PTS),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
470,PT01M07.00S,2023-01-01T02:49:05.2Z,3,REGULAR,substitution,out,[],1630162,,,1610612765,86,86,2023-01-01T02:49:11Z,4640000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M07.00S,2023-01-01T02:49:05.2Z,3,REGULAR,substitution,in,[],1626156,,,1610612765,86,86,2023-01-01T02:49:11Z,4650000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M07.00S,2023-01-01T02:49:03.9Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,86,86,2023-01-01T02:49:29Z,4660000,False,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,,,,,,,Missed,,,,,,,,,,,,,,
473,PT01M05.00S,2023-01-01T02:49:05.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,86,86,2023-01-01T02:49:29Z,4670000,False,,,0,,N. Reid REBOUND (Off:2 Def:7),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,472.0,9.0,7.0,2.0,,,,,,,,
474,PT00M45.40S,2023-01-01T02:49:48.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612750,86,86,2023-01-01T02:50:03Z,4680000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Anderson 2 FT),"[1628963, 203937]",1610612765.0,DET,202035.0,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,3.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
476,PT00M45.40S,2023-01-01T02:50:27.2Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,87,86,2023-01-01T02:50:27Z,4700000,False,,,0,,K. Anderson Free Throw 1 of 2 (11 PTS),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
477,PT00M45.40S,2023-01-01T02:50:52.7Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,88,86,2023-01-01T02:50:52Z,4710000,False,,,0,,K. Anderson Free Throw 2 of 2 (12 PTS),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
478,PT00M33.20S,2023-01-01T02:51:08.5Z,3,REGULAR,2pt,Jump Shot,[],1628963,95.3515111695138,19.852941176470587,1610612765,88,86,2023-01-01T02:51:12Z,4720000,False,-151.0,-9.0,1,right,MISS M. Bagley III 15' Jump Shot,[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,Missed,,15.1,,,,,,,,,,,,
479,PT00M30.70S,2023-01-01T02:51:11.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,88,86,2023-01-01T02:51:12Z,4730000,False,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,478.0,4.0,2.0,2.0,,,,,,,,
480,PT00M07.40S,2023-01-01T02:51:34.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.4053876478318,56.372549019607845,1610612750,88,86,2023-01-01T02:51:38Z,4740000,False,-32.0,83.0,1,left,MISS K. Anderson 8' fadeaway Shot,[203937],1610612750.0,MIN,,fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,Missed,,8.88,,,,,,,,,,,,
481,PT00M05.50S,2023-01-01T02:51:36.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,88,86,2023-01-01T02:51:36Z,4750000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:6),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,480.0,8.0,6.0,2.0,,,,,,,,
482,PT00M00.40S,2023-01-01T02:51:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202709,94.1688567674113,50.0,1610612765,88,88,2023-01-01T02:51:48Z,4760000,False,0.0,2.0,1,right,C. Joseph running Layup (7 PTS),[202709],1610612765.0,DET,,running,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,Made,7.0,0.23,,,,,,,,,,,,
483,PT00M00.00S,2023-01-01T02:51:54.5Z,3,REGULAR,period,end,[],0,,,1610612750,88,88,2023-01-01T02:51:54Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-01-01T02:53:56.8Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,88,88,2023-01-01T02:54:11Z,4780000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-01-01T02:53:56.8Z,4,REGULAR,substitution,out,['startperiod'],202711,,,1610612750,88,88,2023-01-01T02:54:11Z,4790000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-01-01T02:53:56.8Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,88,88,2023-01-01T02:54:11Z,4800000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-01-01T02:53:56.8Z,4,REGULAR,substitution,in,['startperiod'],1628977,,,1610612750,88,88,2023-01-01T02:54:11Z,4810000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-01-01T02:54:27.4Z,4,REGULAR,period,start,[],0,,,1610612750,88,88,2023-01-01T02:54:27Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M40.00S,2023-01-01T02:54:49.1Z,4,REGULAR,foul,personal,['2freethrow'],203585,,,1610612750,88,88,2023-01-01T02:55:02Z,4830000,False,,,0,,R. McGruder shooting personal FOUL (3 PF) (Russell 2 FT),"[203585, 1626156]",1610612765.0,DET,1628954.0,shooting,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,3.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,
491,PT11M40.00S,2023-01-01T02:55:14.6Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,89,88,2023-01-01T02:55:14Z,4850000,False,,,0,,D. Russell Free Throw 1 of 2 (22 PTS),[1626156],1610612750.0,MIN,,,,,Russell,D. Russell,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
492,PT11M40.00S,2023-01-01T02:55:27.9Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,90,88,2023-01-01T02:55:27Z,4860000,False,,,0,,D. Russell Free Throw 2 of 2 (23 PTS),[1626156],1610612750.0,MIN,,,,,Russell,D. Russell,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
493,PT11M26.00S,2023-01-01T02:55:45.3Z,4,REGULAR,2pt,Jump Shot,[],202692,94.56307490144546,72.30392156862744,1610612765,90,88,2023-01-01T02:55:49Z,4870000,False,112.0,-1.0,1,right,MISS A. Burks 11' turnaround fadeaway Shot,[202692],1610612765.0,DET,,turnaround fadeaway,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,,Missed,,11.15,,,,,,,,,,,,
494,PT11M23.00S,2023-01-01T02:55:48.3Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,90,88,2023-01-01T03:13:13Z,4880000,False,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Right,,,,,,,,493.0,2.0,1.0,1.0,,,,,,,,
495,PT11M21.00S,2023-01-01T02:55:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,93.24901445466492,48.28431372549019,1610612765,90,90,2023-01-01T02:55:59Z,4890000,False,-9.0,11.0,1,right,H. Diallo cutting Layup (2 PTS),[1628977],1610612765.0,DET,,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Made,2.0,1.4,,,,,,,,,,,,
497,PT11M01.00S,2023-01-01T02:56:13.1Z,4,REGULAR,foul,personal,['2freethrow'],203585,,,1610612750,90,90,2023-01-01T02:56:22Z,4910000,False,,,0,,R. McGruder shooting personal FOUL (4 PF) (Gobert 2 FT),"[203585, 203497]",1610612765.0,DET,2004.0,shooting,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,4.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
499,PT11M01.00S,2023-01-01T02:56:40.4Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,90,90,2023-01-01T02:57:05Z,4930000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
500,PT11M01.00S,2023-01-01T02:56:40.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,90,90,2023-01-01T02:57:05Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,
501,PT11M01.00S,2023-01-01T02:56:40.4Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,90,90,2023-01-01T02:57:05Z,4950000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,
502,PT10M58.00S,2023-01-01T02:56:43.4Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,90,90,2023-01-01T02:57:05Z,4960000,False,,,0,,A. Burks REBOUND (Off:1 Def:5),[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,,,,501.0,6.0,5.0,1.0,,,,,,,,
503,PT10M39.00S,2023-01-01T02:57:23.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,91.19579500657031,36.00643382352941,1610612765,90,90,2023-01-01T02:59:25Z,4970000,False,-70.0,30.0,1,right,MISS M. Bagley III 7' driving Hook,[1628963],1610612765.0,DET,,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,Missed,,7.63,,,,,,,,,,,,
504,PT10M38.00S,2023-01-01T02:57:24.7Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,90,90,2023-01-01T02:59:25Z,4980000,False,,,0,,H. Diallo REBOUND (Off:2 Def:1),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,503.0,3.0,1.0,2.0,,,,,,,,
505,PT10M37.00S,2023-01-01T02:57:27.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628977,94.40999984741211,50.0,1610612765,90,92,2023-01-01T02:59:43Z,4990000,False,0.0,0.0,1,right,H. Diallo putback Layup (4 PTS),[1628977],1610612765.0,DET,,putback,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Made,4.0,0.0,,,,,,,,,,,,
506,PT10M17.00S,2023-01-01T02:57:44.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629669,6.258212877792378,53.18627450980392,1610612750,92,92,2023-01-01T02:57:52Z,5000000,False,-16.0,6.0,1,left,J. Nowell driving DUNK (9 PTS) (D. Russell 5 AST),"[1629669, 1626156]",1610612750.0,MIN,,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,Made,9.0,1.71,,,,,,D. Russell,1626156.0,5.0,,,,
508,PT10M12.00S,2023-01-01T02:57:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,94.03745072273325,47.30392156862745,1610612765,92,94,2023-01-01T03:01:19Z,5020000,False,-13.0,4.0,1,right,H. Diallo alley-oop Layup (6 PTS) (A. Burks 2 AST),"[1628977, 202692]",1610612765.0,DET,,alley-oop,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Made,6.0,1.39,,,,,,A. Burks,202692.0,2.0,,,,
510,PT09M53.00S,2023-01-01T02:58:07.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,17.69053876478318,44.11764705882353,1610612750,92,94,2023-01-01T02:58:11Z,5040000,False,29.0,114.0,1,left,MISS D. Russell 11' pullup Shot,[1626156],1610612750.0,MIN,,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,Missed,,11.75,,,,,,,,,,,,
511,PT09M51.00S,2023-01-01T02:58:09.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,92,94,2023-01-01T02:58:11Z,5050000,False,,,0,,H. Diallo REBOUND (Off:2 Def:2),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,510.0,4.0,2.0,2.0,,,,,,,,
