actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
256,PT04M07.00S,2022-12-22T01:55:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.440867279894875,46.568627450980394,1610612750,42,44,2022-12-22T01:55:53Z,2530000,False,17.0,17.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,,,,Restricted Area,0-8 Center,2.45,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
257,PT04M06.00S,2022-12-22T01:55:50.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,42,44,2022-12-22T01:55:50Z,2540000,False,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Gobert,R. Gobert,,,,256.0,9.0,4.0,5.0,,,,,,,,,,,
258,PT04M06.00S,2022-12-22T01:55:50.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.338370565045992,50.245098039215684,1610612750,44,44,2022-12-22T01:55:58Z,2550000,False,-1.0,-2.0,1,left,R. Gobert putback DUNK (12 PTS),[203497],1610612750.0,MIN,putback,,,,,,Restricted Area,0-8 Center,0.26,Made,12.0,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
259,PT04M06.00S,2022-12-22T01:55:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,44,44,2022-12-22T01:55:56Z,2560000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M06.00S,2022-12-22T01:58:17.0Z,2,REGULAR,substitution,out,[],203493,,,1610612742,44,44,2022-12-22T01:58:30Z,2570000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
261,PT04M06.00S,2022-12-22T01:58:17.0Z,2,REGULAR,substitution,in,[],1628373,,,1610612742,44,44,2022-12-22T01:58:30Z,2580000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,
262,PT03M44.00S,2022-12-22T01:59:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,82.7365308804205,39.21568627450981,1610612742,44,44,2022-12-22T01:59:15Z,2590000,False,-54.0,110.0,1,right,MISS C. Wood 12' floating Shot,[1626174],1610612742.0,DAL,floating,,,,,,In The Paint (Non-RA),8-16 Center,12.23,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
263,PT03M41.00S,2022-12-22T01:59:11.1Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,44,44,2022-12-22T01:59:15Z,2600000,False,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gobert,R. Gobert,,,,262.0,10.0,5.0,5.0,,,,,,,,,,,
264,PT03M33.00S,2022-12-22T01:59:18.6Z,2,REGULAR,3pt,Jump Shot,[],1626156,32.53942181340342,51.225490196078425,1610612750,44,44,2022-12-22T01:59:23Z,2610000,False,-6.0,253.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,25.35,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
265,PT03M30.00S,2022-12-22T01:59:21.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,44,44,2022-12-22T01:59:23Z,2620000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Doncic,L. Doncic,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,
266,PT03M22.00S,2022-12-22T01:59:28.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,71.96123521681997,16.666666666666664,1610612742,44,47,2022-12-22T01:59:33Z,2630000,False,-167.0,211.0,1,right,L. Doncic 26' 3PT  (11 PTS),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,26.9,Made,11.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
267,PT03M05.00S,2022-12-22T01:59:45.6Z,2,REGULAR,3pt,Jump Shot,[],203085,6.389618922470433,95.09803921568627,1610612750,47,47,2022-12-22T01:59:49Z,2640000,False,-225.0,8.0,1,left,A. Rivers 3PT  (9 PTS) (A. Edwards 3 AST),"[203085, 1630162]",1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,22.56,Made,9.0,Rivers,A. Rivers,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,,
269,PT02M47.00S,2022-12-22T02:00:07.0Z,2,REGULAR,foul,personal,[],1630183,,,1610612742,47,47,2022-12-22T02:00:14Z,2660000,False,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1629029]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,McDaniels,J. McDaniels,,,,,,,,2005.0,3.0,0.0,Doncic,1629029.0,,,,,,
271,PT02M47.00S,2022-12-22T02:00:32.3Z,2,REGULAR,substitution,out,[],1630183,,,1610612742,47,47,2022-12-22T02:00:39Z,2680000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
272,PT02M47.00S,2022-12-22T02:00:32.3Z,2,REGULAR,substitution,in,[],1629669,,,1610612742,47,47,2022-12-22T02:00:39Z,2690000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
273,PT02M41.00S,2022-12-22T02:00:55.4Z,2,REGULAR,turnover,bad pass,[],1626174,,,1610612742,47,47,2022-12-22T02:00:59Z,2700000,False,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 203497]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Wood,C. Wood,,,,,,,,,,,,,1.0,Gobert,203497.0,,,
274,PT02M41.00S,2022-12-22T02:00:55.4Z,2,REGULAR,steal,,[],203497,,,1610612750,47,47,2022-12-22T02:00:57Z,2710000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
275,PT02M27.00S,2022-12-22T02:01:09.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203085,8.229303547963205,95.58823529411765,1610612750,50,47,2022-12-22T02:01:14Z,2720000,False,-228.0,25.0,1,left,A. Rivers 3PT  (12 PTS) (A. Edwards 4 AST),"[203085, 1630162]",1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,22.93,Made,12.0,Rivers,A. Rivers,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,,,
277,PT02M04.00S,2022-12-22T02:01:32.7Z,2,REGULAR,2pt,Jump Shot,[],1629029,84.05059132720105,32.84313725490196,1610612742,50,47,2022-12-22T02:01:39Z,2740000,False,-86.0,97.0,1,right,MISS L. Doncic 12' floating Shot,[1629029],1610612742.0,DAL,floating,,,,,,Mid-Range,8-16 Left,12.98,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
278,PT01M59.00S,2022-12-22T02:01:37.7Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,50,47,2022-12-22T02:01:39Z,2750000,False,,,0,,C. Wood REBOUND (Off:2 Def:2),[1626174],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Wood,C. Wood,,,,277.0,4.0,2.0,2.0,,,,,,,,,,,
279,PT01M59.00S,2022-12-22T02:01:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,94.40999984741211,50.0,1610612742,50,47,2022-12-22T02:01:37Z,2760000,False,0.0,0.0,1,right,MISS C. Wood tip Layup,[1626174],1610612742.0,DAL,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
280,PT01M58.00S,2022-12-22T02:01:38.4Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,50,47,2022-12-22T02:01:38Z,2770000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Left,,,,Nowell,J. Nowell,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,
281,PT01M58.00S,2022-12-22T02:01:41.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,6.915243101182654,52.94117647058824,1610612750,50,47,2022-12-22T02:02:12Z,2780000,False,-15.0,13.0,1,left,MISS J. Nowell Layup,[1629669],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,1.93,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
282,PT01M56.00S,2022-12-22T02:01:43.2Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,50,47,2022-12-22T02:02:12Z,2790000,False,,,0,,J. Nowell REBOUND (Off:1 Def:1),[1629669],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Nowell,J. Nowell,,,,281.0,2.0,1.0,1.0,,,,,,,,,,,
283,PT01M52.00S,2022-12-22T02:01:44.6Z,2,REGULAR,2pt,Layup,"['fastbreak', '2ndchance']",1629669,14.14257555847569,22.54901960784314,1610612750,50,47,2022-12-22T02:04:48Z,2800000,False,137.0,80.0,1,left,MISS J. Nowell 15' Layup,[1629669],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,15.91,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
284,PT01M50.00S,2022-12-22T02:01:46.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,50,47,2022-12-22T02:01:59Z,2810000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Dinwiddie,S. Dinwiddie,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT01M34.00S,2022-12-22T02:02:02.7Z,2,REGULAR,2pt,Jump Shot,[],1629029,92.19776609724047,31.61764705882353,1610612742,50,49,2022-12-22T02:02:16Z,2820000,False,-92.0,21.0,1,right,L. Doncic 9' Jump Shot (13 PTS),[1629029],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,9.42,Made,13.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
286,PT01M18.00S,2022-12-22T02:02:18.1Z,2,REGULAR,2pt,Jump Shot,[],1630162,23.078186596583443,43.38235294117647,1610612750,52,49,2022-12-22T02:02:36Z,2830000,False,33.0,164.0,1,left,A. Edwards 16' Jump Shot (8 PTS),[1630162],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,16.77,Made,8.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
287,PT00M54.90S,2022-12-22T02:02:42.7Z,2,REGULAR,3pt,Jump Shot,[],1626174,67.62483574244416,52.20588235294118,1610612742,52,49,2022-12-22T02:02:49Z,2840000,False,11.0,252.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.2,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
288,PT00M51.90S,2022-12-22T02:02:45.7Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,52,49,2022-12-22T02:02:49Z,2850000,False,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Doncic,L. Doncic,,,,287.0,4.0,3.0,1.0,,,,,,,,,,,
289,PT00M47.30S,2022-12-22T02:02:50.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629029,86.67871222076215,32.1078431372549,1610612742,52,51,2022-12-22T02:03:01Z,2860000,False,-89.0,73.0,1,right,L. Doncic 11' pullup bank Jump Shot (15 PTS),[1629029],1610612742.0,DAL,pullup bank,,,,,,Mid-Range,8-16 Left,11.53,Made,15.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
290,PT00M34.40S,2022-12-22T02:03:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.835085413929041,51.470588235294116,1610612750,52,51,2022-12-22T02:03:13Z,2870000,False,-7.0,21.0,1,left,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,,,,Restricted Area,0-8 Center,2.24,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
291,PT00M31.50S,2022-12-22T02:03:11.0Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,52,51,2022-12-22T02:03:13Z,2880000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Ntilikina,F. Ntilikina,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,
292,PT00M23.00S,2022-12-22T02:03:19.4Z,2,REGULAR,turnover,bad pass,[],1626174,,,1610612742,52,51,2022-12-22T02:03:23Z,2890000,False,,,0,,C. Wood bad pass TURNOVER (2 TO),"[1626174, 1629669]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wood,C. Wood,,,,,,,,,,,,,2.0,Nowell,1629669.0,,,
293,PT00M23.00S,2022-12-22T02:03:19.4Z,2,REGULAR,steal,,[],1629669,,,1610612750,52,51,2022-12-22T02:03:21Z,2900000,False,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
295,PT00M02.90S,2022-12-22T02:03:43.6Z,2,REGULAR,substitution,out,[],203915,,,1610612750,52,51,2022-12-22T02:03:52Z,2920000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
296,PT00M02.90S,2022-12-22T02:03:43.6Z,2,REGULAR,substitution,out,[],1629029,,,1610612750,52,51,2022-12-22T02:03:52Z,2930000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
297,PT00M02.90S,2022-12-22T02:03:43.6Z,2,REGULAR,substitution,in,[],203493,,,1610612750,52,51,2022-12-22T02:03:52Z,2940000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
298,PT00M02.90S,2022-12-22T02:03:43.6Z,2,REGULAR,substitution,in,[],203939,,,1610612750,52,51,2022-12-22T02:03:52Z,2950000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
299,PT00M00.30S,2022-12-22T02:04:16.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203497,14.011169513797633,30.392156862745097,1610612750,52,51,2022-12-22T02:04:29Z,2960000,False,98.0,79.0,1,left,MISS R. Gobert 12' floating Shot,[203497],1610612750.0,MIN,floating,,,,,,Mid-Range,8-16 Right,12.6,Missed,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
300,PT00M00.10S,2022-12-22T02:04:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,52,51,2022-12-22T02:04:29Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,,,,,,299.0,,,,,,,,,,,,,,
301,PT00M00.00S,2022-12-22T02:04:32.0Z,2,REGULAR,period,end,[],0,,,1610612750,52,51,2022-12-22T02:04:32Z,2980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612750,52,51,2022-12-22T02:19:32Z,2990000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,out,['startperiod'],1628373,,,1610612750,52,51,2022-12-22T02:19:32Z,3000000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,out,['startperiod'],203939,,,1610612750,52,51,2022-12-22T02:19:32Z,3010000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,52,51,2022-12-22T02:19:32Z,3020000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,in,['startperiod'],203915,,,1610612750,52,51,2022-12-22T02:19:32Z,3030000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2022-12-22T02:18:55.2Z,3,REGULAR,substitution,in,['startperiod'],1629029,,,1610612750,52,51,2022-12-22T02:19:32Z,3040000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-12-22T02:19:36.0Z,3,REGULAR,period,start,[],0,,,1610612742,52,51,2022-12-22T02:19:36Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M45.00S,2022-12-22T02:19:51.0Z,3,REGULAR,turnover,bad pass,[],203493,,,1610612742,52,51,2022-12-22T02:23:22Z,3060000,False,,,0,,R. Bullock bad pass TURNOVER (1 TO),"[203493, 203085]",1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Bullock,R. Bullock,,,,,,,,,,,,,1.0,Rivers,203085.0,,,
310,PT11M45.00S,2022-12-22T02:19:51.0Z,3,REGULAR,steal,,[],203085,,,1610612750,52,51,2022-12-22T02:23:22Z,3070000,False,,,0,,A. Rivers STEAL (2 STL),[203085],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
311,PT11M42.00S,2022-12-22T02:19:58.1Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612750,52,51,2022-12-22T02:20:09Z,3080000,False,,,0,,S. Dinwiddie shooting personal FOUL (3 PF) (Rivers 2 FT),"[203915, 203085]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Dinwiddie,S. Dinwiddie,,,,,,,,1628951.0,3.0,0.0,Rivers,203085.0,,,,,,
313,PT11M42.00S,2022-12-22T02:20:24.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203085,,,1610612750,53,51,2022-12-22T02:20:24Z,3100000,False,,,0,,A. Rivers Free Throw 1 of 2 (13 PTS),[203085],1610612750.0,MIN,,,,,,,,,,Made,13.0,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
314,PT11M42.00S,2022-12-22T02:20:40.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203085,,,1610612750,54,51,2022-12-22T02:20:40Z,3110000,False,,,0,,A. Rivers Free Throw 2 of 2 (14 PTS),[203085],1610612750.0,MIN,,,,,,,,,,Made,14.0,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
315,PT11M17.00S,2022-12-22T02:21:07.1Z,3,REGULAR,3pt,Jump Shot,[],1626174,11.383048620236531,5.147058823529411,1610612742,54,51,2022-12-22T02:21:31Z,3120000,False,224.0,55.0,1,left,MISS C. Wood 3PT,[1626174],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.08,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
316,PT11M14.00S,2022-12-22T02:21:10.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,54,51,2022-12-22T02:21:10Z,3130000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,,,,Gobert,R. Gobert,,,,315.0,11.0,6.0,5.0,,,,,,,,,,,
317,PT11M06.00S,2022-12-22T02:21:19.0Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,54,51,2022-12-22T02:21:37Z,3140000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (2 TO),[1626156],1610612750.0,MIN,bad pass,,,,,,In The Paint (Non-RA),0-8 Center,,,,Russell,D. Russell,,,,,,,,2005.0,,,,,2.0,,,,,
318,PT10M52.00S,2022-12-22T02:21:43.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,30.042706964520367,75.0,1610612742,54,51,2022-12-22T02:21:52Z,3150000,False,-125.0,230.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
319,PT10M47.00S,2022-12-22T02:21:47.7Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,54,51,2022-12-22T02:21:47Z,3160000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Russell,D. Russell,,,,318.0,3.0,3.0,0.0,,,,,,,,,,,
320,PT10M40.00S,2022-12-22T02:21:54.9Z,3,REGULAR,3pt,Jump Shot,[],1630183,91.40932982917214,4.6568627450980395,1610612750,54,51,2022-12-22T02:22:02Z,3170000,False,-227.0,28.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,22.85,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
321,PT10M37.00S,2022-12-22T02:21:57.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,54,51,2022-12-22T02:21:57Z,3180000,False,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,,Doncic,L. Doncic,,,,320.0,5.0,4.0,1.0,,,,,,,,,,,
322,PT10M26.00S,2022-12-22T02:22:12.9Z,3,REGULAR,3pt,Jump Shot,[],203501,29.25427069645204,25.245098039215684,1610612742,54,51,2022-12-22T02:22:22Z,3190000,False,124.0,222.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
323,PT10M26.00S,2022-12-22T02:22:16.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,54,51,2022-12-22T02:22:16Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,322.0,,,,,,,,,,,,,,
325,PT10M14.00S,2022-12-22T02:22:36.1Z,3,REGULAR,2pt,Jump Shot,[],1630162,82.7365308804205,77.45098039215686,1610612750,56,51,2022-12-22T02:22:43Z,3220000,False,137.0,110.0,1,right,A. Edwards 17' step back Jump Shot (10 PTS),[1630162],1610612750.0,MIN,step back,,,,,,Mid-Range,16-24 Right Center,17.58,Made,10.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
326,PT10M00.00S,2022-12-22T02:22:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.5722733245729295,49.50980392156863,1610612742,56,51,2022-12-22T02:22:57Z,3230000,False,2.0,19.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612742.0,DAL,driving finger roll,,,,,,Restricted Area,0-8 Center,1.89,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
327,PT09M56.00S,2022-12-22T02:22:53.5Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,56,51,2022-12-22T02:22:57Z,3240000,False,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Russell,D. Russell,,,,326.0,4.0,4.0,0.0,,,,,,,,,,,
328,PT09M49.00S,2022-12-22T02:23:00.0Z,3,REGULAR,3pt,Jump Shot,[],1626156,67.62483574244416,34.80392156862745,1610612750,56,51,2022-12-22T02:23:08Z,3250000,False,-76.0,252.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,26.3,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
329,PT09M45.00S,2022-12-22T02:23:04.0Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,56,51,2022-12-22T02:23:08Z,3260000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Bullock,R. Bullock,,,,328.0,3.0,3.0,0.0,,,,,,,,,,,
330,PT09M37.00S,2022-12-22T02:23:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.178055190538765,46.81372549019608,1610612742,56,53,2022-12-22T02:23:29Z,3270000,False,16.0,15.0,1,left,L. Doncic driving Layup (17 PTS),[1629029],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.19,Made,17.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
331,PT09M18.00S,2022-12-22T02:23:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.51182654402102,51.470588235294116,1610612750,58,53,2022-12-22T02:23:37Z,3280000,False,7.0,8.0,1,right,A. Edwards driving reverse Layup (12 PTS),[1630162],1610612750.0,MIN,driving reverse,,,,,,Restricted Area,0-8 Center,1.13,Made,12.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
332,PT08M53.00S,2022-12-22T02:23:58.9Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,58,53,2022-12-22T02:24:05Z,3290000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (4 TO),[1629029],1610612742.0,DAL,bad pass,,,,,,Mid-Range,16-24 Center,,,,Doncic,L. Doncic,,,,,,,,1628951.0,,,,,4.0,,,,,
