actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
87,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,out,[],203937,,,1610612750,22,16,2023-03-11T01:24:05Z,860000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,out,[],203497,,,1610612750,22,16,2023-03-11T01:24:05Z,870000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,out,[],1627827,,,1610612750,22,16,2023-03-11T01:24:05Z,880000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612750,22,16,2023-03-11T01:24:05Z,890000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,22,16,2023-03-11T01:24:05Z,900000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,22,16,2023-03-11T01:24:05Z,910000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,in,[],1630560,,,1610612750,22,16,2023-03-11T01:24:05Z,920000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M18.00S,2023-03-11T01:23:46.3Z,1,REGULAR,substitution,in,[],1626220,,,1610612750,22,16,2023-03-11T01:24:05Z,930000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M18.00S,2023-03-11T01:24:12.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630183,,,1610612750,22,16,2023-03-11T01:24:16Z,940000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
96,PT05M16.00S,2023-03-11T01:24:14.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,22,16,2023-03-11T01:24:16Z,950000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,95.0,4.0,3.0,1.0,,,,,,,,,
97,PT04M59.00S,2023-03-11T01:24:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.2910643889619,40.931372549019606,1610612751,22,16,2023-03-11T01:24:36Z,960000,False,-45.0,123.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.15,Missed,,,,,,,,,,,,,
98,PT04M55.00S,2023-03-11T01:24:35.2Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,22,16,2023-03-11T01:24:36Z,970000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT04M40.00S,2023-03-11T01:24:49.4Z,1,REGULAR,3pt,Jump Shot,[],201144,32.933639947437584,40.931372549019606,1610612750,22,16,2023-03-11T01:24:54Z,980000,False,45.0,257.0,1,left,MISS M. Conley 26' step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,26.11,Missed,,,,,,,,,,,,,
100,PT04M37.00S,2023-03-11T01:24:52.4Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,22,16,2023-03-11T01:24:54Z,990000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,
101,PT04M28.00S,2023-03-11T01:25:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.02168199737189,40.931372549019606,1610612751,22,18,2023-03-11T01:25:06Z,1000000,False,-45.0,79.0,1,right,M. Bridges 9' fadeaway Jump Shot (10 PTS) (R. O'Neale 1 AST),"[1628969, 1626220]",1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.1,Made,,,,,,,,10.0,,,R. O'Neale,1626220.0,1.0
102,PT04M16.00S,2023-03-11T01:25:13.6Z,1,REGULAR,3pt,Jump Shot,[],1627752,31.61957950065703,30.637254901960787,1610612750,22,18,2023-03-11T01:32:45Z,1010000,False,97.0,245.0,1,left,MISS T. Prince 26' pullup 3PT,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,26.32,Missed,,,,,,,,,,,,,
103,PT04M12.00S,2023-03-11T01:25:17.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,22,18,2023-03-11T01:25:24Z,1020000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,102.0,5.0,4.0,1.0,,,,,,,,,
105,PT03M59.00S,2023-03-11T01:25:32.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203915,91.40932982917214,54.65686274509803,1610612751,22,18,2023-03-11T01:33:22Z,1030000,False,23.0,28.0,1,right,MISS S. Dinwiddie driving Hook,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,3.67,Missed,,,,,,,,,,,,,
106,PT03M58.00S,2023-03-11T01:25:33.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,22,18,2023-03-11T01:25:43Z,1040000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,105.0,,,,,,,,,,,,
107,PT03M58.00S,2023-03-11T01:25:37.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612750,22,18,2023-03-11T01:25:48Z,1050000,False,,,0,,S. Dinwiddie loose ball personal FOUL (1 PF) (McDaniels 2 FT),"[203915, 1630183]",1610612751.0,BKN,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,2003.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
109,PT03M58.00S,2023-03-11T01:26:17.3Z,1,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,23,18,2023-03-11T01:26:17Z,1070000,False,,,0,,J. McDaniels Free Throw 1 of 2 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
110,PT03M58.00S,2023-03-11T01:26:17.8Z,1,REGULAR,substitution,out,[],201144,,,1610612750,23,18,2023-03-11T01:26:25Z,1080000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M58.00S,2023-03-11T01:26:17.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612750,23,18,2023-03-11T01:26:25Z,1090000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M58.00S,2023-03-11T01:26:17.8Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,23,18,2023-03-11T01:26:25Z,1100000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M58.00S,2023-03-11T01:26:17.8Z,1,REGULAR,substitution,in,[],1627827,,,1610612750,23,18,2023-03-11T01:26:25Z,1110000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M58.00S,2023-03-11T01:26:37.9Z,1,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,23,18,2023-03-11T01:26:37Z,1120000,False,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
115,PT03M56.00S,2023-03-11T01:26:38.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,23,18,2023-03-11T01:26:38Z,1130000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,
116,PT03M45.00S,2023-03-11T01:26:50.0Z,1,REGULAR,3pt,Jump Shot,[],1627827,71.56701708278581,74.01960784313727,1610612751,23,18,2023-03-11T01:27:14Z,1140000,False,120.0,215.0,1,right,MISS D. Finney-Smith 24' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,24.61,Missed,,,,,,,,,,,,,
117,PT03M41.00S,2023-03-11T01:26:52.9Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,23,18,2023-03-11T01:26:52Z,1150000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,
118,PT03M37.00S,2023-03-11T01:26:59.5Z,1,REGULAR,foul,offensive,[],1629675,,,1610612750,23,18,2023-03-11T01:27:09Z,1160000,False,,,0,,N. Reid offensive FOUL (1 PF),"[1629675, 1626220]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,2003.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
120,PT03M37.00S,2023-03-11T01:26:59.5Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,23,18,2023-03-11T01:26:59Z,1180000,False,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,2003.0,,,,,,,,,,,1.0,,,,,,,,
121,PT03M25.00S,2023-03-11T01:27:26.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,81.94809461235218,59.068627450980394,1610612751,23,18,2023-03-11T01:35:09Z,1190000,False,45.0,117.0,1,right,MISS C. Thomas 12' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.57,Missed,,,,,,,,,,,,,
122,PT03M21.00S,2023-03-11T01:27:30.0Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,23,18,2023-03-11T01:27:30Z,1200000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,
123,PT03M14.00S,2023-03-11T01:27:36.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,39.950980392156865,1610612750,26,18,2023-03-11T01:27:42Z,1210000,False,50.0,247.0,1,left,A. Edwards 25' 3PT step back (6 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,25.22,Made,,,,,,,,6.0,,,,,
124,PT03M03.00S,2023-03-11T01:27:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.14651773981603,56.127450980392155,1610612751,26,18,2023-03-11T01:36:05Z,1220000,False,31.0,31.0,1,right,MISS S. Dinwiddie driving floating Shot,[203915],1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.33,Missed,,,,,,,,,,,,,
126,PT03M02.00S,2023-03-11T01:27:48.5Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,26,18,2023-03-11T01:28:01Z,1240000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,
127,PT02M58.00S,2023-03-11T01:27:54.6Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,26,18,2023-03-11T01:28:09Z,1250000,False,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,1627526.0,,,,,,,,,,,1.0,,,,,,,,
128,PT02M58.00S,2023-03-11T01:28:00.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,26,18,2023-03-11T01:28:00Z,1260000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M58.00S,2023-03-11T01:30:08.5Z,1,REGULAR,substitution,out,[],1630183,,,1610612751,26,18,2023-03-11T01:30:44Z,1270000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M58.00S,2023-03-11T01:30:08.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612751,26,18,2023-03-11T01:30:44Z,1280000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2023-03-11T01:31:06.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,81.94809461235218,58.82352941176471,1610612751,26,20,2023-03-11T01:31:12Z,1290000,False,44.0,117.0,1,right,M. Bridges 12' turnaround fadeaway Jump Shot (12 PTS),[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.52,Made,,,,,,,,12.0,,,,,
132,PT02M31.00S,2023-03-11T01:31:18.7Z,1,REGULAR,violation,kicked ball,[],1627827,,,1610612750,26,20,2023-03-11T01:38:15Z,1300000,False,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
133,PT02M31.00S,2023-03-11T01:31:27.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612750,26,20,2023-03-11T01:31:44Z,1310000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M31.00S,2023-03-11T01:31:27.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612750,26,20,2023-03-11T01:31:44Z,1320000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M31.00S,2023-03-11T01:31:27.8Z,1,REGULAR,substitution,in,[],1629651,,,1610612750,26,20,2023-03-11T01:31:44Z,1330000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M31.00S,2023-03-11T01:31:27.8Z,1,REGULAR,substitution,in,[],203552,,,1610612750,26,20,2023-03-11T01:31:44Z,1340000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M25.00S,2023-03-11T01:31:57.7Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,26,20,2023-03-11T01:32:04Z,1350000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1627526.0,,,,,,,,,,,1.0,,,,,,,,
138,PT02M04.00S,2023-03-11T01:32:28.4Z,1,REGULAR,turnover,bad pass,[],1630560,,,1610612751,26,20,2023-03-11T01:32:32Z,1360000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1627752]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Prince,1627752.0,,,,,,
139,PT02M04.00S,2023-03-11T01:32:28.4Z,1,REGULAR,steal,,[],1627752,,,1610612750,26,20,2023-03-11T01:32:30Z,1370000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
140,PT01M59.00S,2023-03-11T01:32:32.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,6.915243101182654,50.49019607843137,1610612750,26,20,2023-03-11T01:32:50Z,1380000,False,-2.0,13.0,1,left,MISS N. Alexander-Walker running Layup,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,1.27,Missed,,,,,,,,,,,,,
141,PT01M55.00S,2023-03-11T01:32:36.7Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,26,20,2023-03-11T01:32:39Z,1390000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,140.0,6.0,5.0,1.0,,,,,,,,,
143,PT01M43.00S,2023-03-11T01:33:09.9Z,1,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612751,26,20,2023-03-11T01:33:28Z,1410000,False,,,0,,N. Alexander-Walker away-from-play personal FOUL (1 PF) (Thomas 1 FT),"[1629638, 1630560]",1610612750.0,MIN,away-from-play,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,2003.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
145,PT01M43.00S,2023-03-11T01:33:32.1Z,1,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,26,21,2023-03-11T01:33:32Z,1430000,False,,,0,,C. Thomas away-from-play Free Throw 1 of 1 (1 PTS),[1630560],1610612751.0,BKN,away-from-play,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,,,,,,,,1.0,,,,,
146,PT01M38.00S,2023-03-11T01:33:49.9Z,1,REGULAR,2pt,Jump Shot,[],203552,89.96386333771353,85.29411764705883,1610612751,26,23,2023-03-11T01:34:02Z,1440000,False,176.0,42.0,1,right,S. Curry 18' Jump Shot (2 PTS) (S. Dinwiddie 4 AST),"[203552, 203915]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,18.14,Made,,,,,,,,2.0,,,S. Dinwiddie,203915.0,4.0
147,PT01M25.00S,2023-03-11T01:34:10.3Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203552,,,1610612750,26,23,2023-03-11T01:34:16Z,1450000,False,,,0,,S. Curry defensive-3-second technical FOUL (1 Tech),[203552],1610612751.0,BKN,defensive-3-second,,,Curry,S. Curry,,,,,,,1627526.0,0.0,1.0,,,,,,,,,,,,,,,,,
149,PT01M25.00S,2023-03-11T01:34:29.8Z,1,REGULAR,freethrow,1 of 1,[],1627752,,,1610612750,27,23,2023-03-11T01:34:29Z,1460000,False,,,0,,T. Prince technical Free Throw 1 of 1 (1 PTS),[1627752],1610612750.0,MIN,technical,,,Prince,T. Prince,,,,,,,,,,,,,Made,,,,,,,,1.0,,,,,
150,PT01M16.00S,2023-03-11T01:34:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.438896189224707,45.93290441176471,1610612750,27,23,2023-03-11T01:42:06Z,1470000,False,20.0,8.0,1,left,MISS T. Prince reverse Layup,[1627752],1610612750.0,MIN,reverse,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,2.18,Missed,,,,,,,,,,,,,
151,PT01M12.00S,2023-03-11T01:34:55.7Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,27,23,2023-03-11T01:34:57Z,1480000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,150.0,1.0,0.0,1.0,,,,,,,,,
152,PT01M12.00S,2023-03-11T01:34:55.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629638,5.590000152587891,50.0,1610612750,29,23,2023-03-11T01:35:02Z,1490000,False,0.0,0.0,1,left,N. Alexander-Walker tip Layup (2 PTS),[1629638],1610612750.0,MIN,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,,2.0,,,,,
153,PT01M03.00S,2023-03-11T01:35:06.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612751,29,23,2023-03-11T01:35:14Z,1500000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Claxton 2 FT),"[1629675, 1629651]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,1151.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
155,PT01M03.00S,2023-03-11T01:35:36.6Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,29,23,2023-03-11T01:35:36Z,1520000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
156,PT01M03.00S,2023-03-11T01:35:36.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,29,23,2023-03-11T01:35:36Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,
157,PT01M03.00S,2023-03-11T01:35:37.3Z,1,REGULAR,substitution,out,[],1629675,,,1610612751,29,23,2023-03-11T01:35:41Z,1540000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M03.00S,2023-03-11T01:35:37.3Z,1,REGULAR,substitution,in,[],203497,,,1610612751,29,23,2023-03-11T01:35:41Z,1550000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M03.00S,2023-03-11T01:35:57.8Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,29,24,2023-03-11T01:35:57Z,1560000,False,,,0,,N. Claxton Free Throw 2 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
160,PT00M54.30S,2023-03-11T01:36:11.7Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,29,24,2023-03-11T01:36:18Z,1570000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (1 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,1627526.0,,,,,,,,,,,1.0,,,,,,,,
161,PT00M42.30S,2023-03-11T01:36:30.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,67.49342969776609,42.40196078431372,1610612751,29,24,2023-03-11T01:36:36Z,1580000,False,-38.0,253.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,25.59,Missed,,,,,,,,,,,,,
162,PT00M39.20S,2023-03-11T01:36:33.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,29,24,2023-03-11T01:36:36Z,1590000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,
163,PT00M33.80S,2023-03-11T01:36:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.966491458607096,48.529411764705884,1610612750,31,24,2023-03-11T01:36:44Z,1600000,False,7.0,22.0,1,left,R. Gobert cutting Layup (10 PTS) (N. Alexander-Walker 1 AST),"[203497, 1629638]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,2.36,Made,,,,,,,,10.0,,,N. Alexander-Walker,1629638.0,1.0
166,PT00M13.40S,2023-03-11T01:37:21.6Z,1,REGULAR,2pt,Jump Shot,[],203552,79.31997371879106,70.34313725490196,1610612751,31,26,2023-03-11T01:43:35Z,1630000,False,102.0,142.0,1,right,S. Curry 17' pullup Jump Shot (4 PTS) (S. Dinwiddie 5 AST),"[203552, 203915]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,17.46,Made,,,,,,,,4.0,,,S. Dinwiddie,203915.0,5.0
168,PT00M02.20S,2023-03-11T01:37:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.046649145860711,49.754901960784316,1610612750,33,26,2023-03-11T01:37:46Z,1650000,False,1.0,14.0,1,left,A. Edwards driving Layup (8 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.38,Made,,,,,,,,8.0,,,,,
