actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
187,PT11M08.00S,2022-11-06T00:42:12.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,75.1149802890933,83.33333333333334,1610612745,40,36,2022-11-06T00:42:19Z,1850000,167.0,181.0,1,right,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
188,PT11M05.00S,2022-11-06T00:42:18.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,40,36,2022-11-06T00:42:18Z,1860000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,187.0,,,,,,,,
190,PT10M51.00S,2022-11-06T00:42:38.2Z,2,REGULAR,3pt,Jump Shot,[],1627752,9.280551905387648,94.85294117647058,1610612750,43,36,2022-11-06T00:42:43Z,1880000,-224.0,35.0,1,left,T. Prince 3PT  (5 PTS) (J. McLaughlin 5 AST),"[1627752, 1629162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.7,Made,5.0,J. McLaughlin,1629162.0,5.0,,,,,,,,,,,,,,
192,PT10M37.00S,2022-11-06T00:42:51.5Z,2,REGULAR,3pt,Jump Shot,[],201569,84.1819973718791,5.637254901960785,1610612745,43,36,2022-11-06T00:42:56Z,1900000,-222.0,96.0,1,right,MISS E. Gordon 24' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,24.18,Missed,,,,,,,,,,,,,,,,,,
193,PT10M35.00S,2022-11-06T00:42:53.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,43,36,2022-11-06T00:42:56Z,1910000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,192.0,3.0,2.0,1.0,,,,,
194,PT10M26.00S,2022-11-06T00:43:04.1Z,2,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,43,36,2022-11-06T00:43:13Z,1920000,,,0,,J. Nowell bad pass out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,bad pass,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,,,,1.0,,,,
195,PT10M11.00S,2022-11-06T00:43:23.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,87.86136662286465,54.41176470588235,1610612745,43,36,2022-11-06T00:43:30Z,1930000,22.0,62.0,1,right,MISS A. Sengun 6' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
196,PT10M09.00S,2022-11-06T00:43:25.6Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,43,36,2022-11-06T00:43:30Z,1940000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,
197,PT10M07.00S,2022-11-06T00:43:29.2Z,2,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612750,43,36,2022-11-06T00:43:38Z,1950000,,,0,,T. Prince bad pass out-of-bounds TURNOVER (1 TO),[1627752],1610612750.0,MIN,bad pass,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,,,101283.0,,,,,,,,,1.0,,,,
198,PT09M53.00S,2022-11-06T00:43:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201569,92.32917214191852,49.754901960784316,1610612745,43,38,2022-11-06T00:43:51Z,1960000,-1.0,20.0,1,right,E. Gordon driving finger roll Layup (6 PTS),[201569],1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,1.96,Made,6.0,,,,,,,,,,,,,,,,,
199,PT09M44.00S,2022-11-06T00:43:56.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,33.722076215505915,49.01960784313725,1610612750,43,38,2022-11-06T00:44:07Z,1970000,5.0,264.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
200,PT09M43.00S,2022-11-06T00:43:57.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,38,2022-11-06T00:44:07Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,199.0,,,,,,,,
202,PT09M32.00S,2022-11-06T00:44:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,89.96386333771353,52.69607843137255,1610612745,43,38,2022-11-06T00:44:19Z,2000000,13.0,42.0,1,right,MISS G. Mathews driving finger roll Layup,[1629726],1610612745.0,HOU,driving finger roll,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2022-11-06T00:44:15.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,43,38,2022-11-06T00:44:19Z,2010000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202.0,,,,,,,,
205,PT09M23.00S,2022-11-06T00:44:35.6Z,2,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612750,43,38,2022-11-06T00:44:42Z,2030000,,,0,,D. Nix shooting personal FOUL (1 PF) (Towns 2 FT),"[1630227, 1626157]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
207,PT09M23.00S,2022-11-06T00:45:09.9Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,44,38,2022-11-06T00:45:09Z,2050000,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
208,PT09M23.00S,2022-11-06T00:45:10.5Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,44,38,2022-11-06T00:45:21Z,2060000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M23.00S,2022-11-06T00:45:10.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,44,38,2022-11-06T00:45:21Z,2080000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M23.00S,2022-11-06T00:45:10.5Z,2,REGULAR,substitution,in,[],203937,,,1610612750,44,38,2022-11-06T00:45:21Z,2090000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M23.00S,2022-11-06T00:45:10.5Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,44,38,2022-11-06T00:45:37Z,2100000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M23.00S,2022-11-06T00:45:39.2Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,45,38,2022-11-06T00:45:39Z,2110000,,,0,,K. Towns Free Throw 2 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
214,PT09M06.00S,2022-11-06T00:45:57.8Z,2,REGULAR,2pt,Jump Shot,[],1630578,90.09526938239159,29.65686274509804,1610612745,45,40,2022-11-06T00:46:03Z,2120000,-102.0,41.0,1,right,A. Sengun 10' turnaround fadeaway Jump Shot (6 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,10.95,Made,6.0,,,,,,,,,,,,,,,,,
215,PT08M51.00S,2022-11-06T00:46:15.5Z,2,REGULAR,foul,offensive,[],1626156,,,1610612750,45,40,2022-11-06T00:46:23Z,2130000,,,0,,D. Russell charge offensive FOUL (2 PF),"[1626156, 1629726]",1610612750.0,MIN,charge,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,2.0,0.0,Mathews,1629726.0,,,,,,,,,
217,PT08M51.00S,2022-11-06T00:46:15.5Z,2,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,45,40,2022-11-06T00:46:15Z,2150000,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,,1.0,,,,
218,PT08M34.00S,2022-11-06T00:46:49.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,65.65374507227332,21.568627450980394,1610612745,45,40,2022-11-06T00:46:56Z,2160000,-142.0,270.0,1,right,MISS E. Gordon 30' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,30.55,Missed,,,,,,,,,,,,,,,,,,
219,PT08M29.00S,2022-11-06T00:46:54.9Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,45,40,2022-11-06T00:46:56Z,2170000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,
220,PT08M26.00S,2022-11-06T00:47:01.3Z,2,REGULAR,foul,personal,[],1630578,,,1610612750,45,40,2022-11-06T00:47:10Z,2180000,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 203937]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,3.0,0.0,Anderson,203937.0,,,,,,,,,
222,PT08M26.00S,2022-11-06T00:47:07.9Z,2,REGULAR,substitution,out,[],1629726,,,1610612750,45,40,2022-11-06T00:47:11Z,2200000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M26.00S,2022-11-06T00:47:07.9Z,2,REGULAR,substitution,out,[],1630578,,,1610612750,45,40,2022-11-06T00:47:11Z,2210000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M26.00S,2022-11-06T00:47:07.9Z,2,REGULAR,substitution,in,[],1630528,,,1610612750,45,40,2022-11-06T00:47:11Z,2220000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M26.00S,2022-11-06T00:47:07.9Z,2,REGULAR,substitution,in,[],1630586,,,1610612750,45,40,2022-11-06T00:47:11Z,2230000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M16.00S,2022-11-06T00:47:30.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.488173455978973,31.372549019607842,1610612750,45,40,2022-11-06T00:47:38Z,2240000,93.0,243.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
227,PT08M15.00S,2022-11-06T00:47:31.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,45,40,2022-11-06T00:47:38Z,2250000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,226.0,,,,,,,,
229,PT08M01.00S,2022-11-06T00:47:54.0Z,2,REGULAR,3pt,Jump Shot,[],1630528,92.85479632063075,96.32352941176471,1610612745,45,40,2022-11-06T00:47:58Z,2270000,232.0,15.0,1,right,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
230,PT07M58.00S,2022-11-06T00:47:57.0Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,45,40,2022-11-06T00:47:58Z,2280000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,229.0,2.0,1.0,1.0,,,,,
231,PT07M54.00S,2022-11-06T00:48:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,9.411957950065702,4.411764705882353,1610612750,48,40,2022-11-06T00:48:11Z,2290000,228.0,36.0,1,left,T. Prince 3PT  (8 PTS) (K. Anderson 2 AST),"[1627752, 203937]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.07,Made,8.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
233,PT07M52.00S,2022-11-06T00:48:08.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,48,40,2022-11-06T00:48:08Z,2310000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M52.00S,2022-11-06T00:50:05.3Z,2,REGULAR,substitution,out,[],201569,,,1610612745,48,40,2022-11-06T00:50:16Z,2320000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M52.00S,2022-11-06T00:50:05.3Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,48,40,2022-11-06T00:50:16Z,2330000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M52.00S,2022-11-06T00:50:05.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,48,40,2022-11-06T00:50:16Z,2340000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M52.00S,2022-11-06T00:50:05.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,48,40,2022-11-06T00:50:16Z,2350000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M52.00S,2022-11-06T00:50:17.7Z,2,REGULAR,substitution,out,[],1629669,,,1610612745,48,40,2022-11-06T00:50:50Z,2360000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M52.00S,2022-11-06T00:50:17.7Z,2,REGULAR,substitution,in,[],1630162,,,1610612745,48,40,2022-11-06T00:50:50Z,2370000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M35.00S,2022-11-06T00:51:19.1Z,2,REGULAR,3pt,Jump Shot,[],1630224,94.69448094612353,4.6568627450980395,1610612745,48,40,2022-11-06T00:51:38Z,2380000,-227.0,-3.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
241,PT07M32.00S,2022-11-06T00:51:22.1Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,48,40,2022-11-06T00:51:38Z,2390000,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,240.0,3.0,2.0,1.0,,,,,
242,PT07M22.00S,2022-11-06T00:51:32.5Z,2,REGULAR,3pt,Jump Shot,[],1627752,4.418528252299605,94.6078431372549,1610612750,48,40,2022-11-06T00:51:42Z,2400000,-223.0,-11.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
243,PT07M18.00S,2022-11-06T00:51:36.5Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,48,40,2022-11-06T00:51:42Z,2410000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,,
244,PT06M59.00S,2022-11-06T00:51:54.4Z,2,REGULAR,2pt,Jump Shot,[],1629645,94.30026281208936,78.67647058823529,1610612745,48,40,2022-11-06T00:52:01Z,2420000,143.0,1.0,1,right,MISS K. Porter Jr. 14' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,14.34,Missed,,,,,,,,,,,,,,,,,,
245,PT06M56.00S,2022-11-06T00:51:57.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,48,40,2022-11-06T00:52:01Z,2430000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,244.0,1.0,1.0,0.0,,,,,
246,PT06M53.00S,2022-11-06T00:52:00.7Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,48,40,2022-11-06T00:52:07Z,2440000,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1630231]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,
247,PT06M53.00S,2022-11-06T00:52:00.7Z,2,REGULAR,steal,,[],1630231,,,1610612745,48,40,2022-11-06T00:52:02Z,2450000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M48.00S,2022-11-06T00:52:07.8Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612745,48,40,2022-11-06T00:52:22Z,2460000,,,0,,D. Russell shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1626156, 1629645]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,3.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
250,PT06M48.00S,2022-11-06T00:52:45.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612745,48,41,2022-11-06T00:52:45Z,2480000,,,0,,K. Porter Jr. Free Throw 1 of 2 (9 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
251,PT06M48.00S,2022-11-06T00:52:46.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,48,41,2022-11-06T00:52:48Z,2490000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M48.00S,2022-11-06T00:52:46.5Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,48,41,2022-11-06T00:52:48Z,2500000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M48.00S,2022-11-06T00:53:03.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612745,48,42,2022-11-06T00:53:03Z,2510000,,,0,,K. Porter Jr. Free Throw 2 of 2 (10 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
254,PT06M40.00S,2022-11-06T00:53:24.3Z,2,REGULAR,foul,offensive,[],203937,,,1610612750,48,42,2022-11-06T00:54:07Z,2520000,,,0,,K. Anderson offensive FOUL (1 PF),"[203937, 1629645]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,101283.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
256,PT06M40.00S,2022-11-06T00:53:24.3Z,2,REGULAR,turnover,offensive foul,[],203937,,,1610612750,48,42,2022-11-06T00:53:58Z,2540000,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,101283.0,,,,,,,,,1.0,,,,
257,PT06M25.00S,2022-11-06T00:54:14.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,76.82325886990802,87.99019607843137,1610612745,48,45,2022-11-06T00:54:19Z,2550000,190.0,165.0,1,right,K. Porter Jr. 25' 3PT  (13 PTS) (J. Green 3 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.19,Made,13.0,J. Green,1630224.0,3.0,,,,,,,,,,,,,,
259,PT06M11.00S,2022-11-06T00:54:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.278580814717477,44.87591911764706,1610612750,50,45,2022-11-06T00:54:35Z,2570000,26.0,25.0,1,left,A. Edwards Layup (10 PTS) (K. Anderson 3 AST),"[1630162, 203937]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.6,Made,10.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,
261,PT06M01.00S,2022-11-06T00:54:37.5Z,2,REGULAR,2pt,Jump Shot,[],1629645,76.16622864651774,51.225490196078425,1610612745,50,45,2022-11-06T00:54:43Z,2590000,6.0,172.0,1,right,MISS K. Porter Jr. 17' Jump Shot,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,17.16,Missed,,,,,,,,,,,,,,,,,,
262,PT05M57.00S,2022-11-06T00:54:41.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,50,45,2022-11-06T00:54:43Z,2600000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,261.0,4.0,3.0,1.0,,,,,
263,PT05M46.00S,2022-11-06T00:54:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,28.676470588235293,1610612750,50,45,2022-11-06T00:54:58Z,2610000,107.0,247.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
264,PT05M43.00S,2022-11-06T00:54:56.3Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,50,45,2022-11-06T00:54:58Z,2620000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,263.0,3.0,3.0,0.0,,,,,
265,PT05M38.00S,2022-11-06T00:55:01.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629645,92.06636005256242,53.431372549019606,1610612745,50,45,2022-11-06T00:55:10Z,2630000,17.0,22.0,1,right,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1626157]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
266,PT05M38.00S,2022-11-06T00:55:01.6Z,2,REGULAR,block,,[],1626157,,,1610612745,50,45,2022-11-06T00:55:03Z,2640000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT05M38.00S,2022-11-06T00:55:01.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,50,45,2022-11-06T00:55:07Z,2650000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,265.0,,,,,,,,
269,PT05M31.00S,2022-11-06T00:55:26.7Z,2,REGULAR,turnover,traveling,[],1630528,,,1610612745,50,45,2022-11-06T00:55:33Z,2670000,,,0,,J. Christopher traveling TURNOVER (1 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,16-24 Left Center,,,,,,,201245.0,,,,,,,,,1.0,,,,
270,PT05M22.00S,2022-11-06T00:55:49.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,11.908672798948752,48.77450980392157,1610612750,52,45,2022-11-06T00:55:57Z,2680000,6.0,59.0,1,left,K. Towns driving bank Jump Shot (11 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,driving bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,11.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
272,PT05M09.00S,2022-11-06T00:56:00.3Z,2,REGULAR,3pt,Jump Shot,[],1629645,74.98357424441524,14.705882352941178,1610612745,52,45,2022-11-06T00:56:12Z,2700000,-176.0,183.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
273,PT05M07.00S,2022-11-06T00:56:04.0Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,52,45,2022-11-06T00:56:04Z,2710000,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,272.0,3.0,2.0,1.0,,,,,
274,PT05M05.00S,2022-11-06T00:56:06.2Z,2,REGULAR,turnover,offensive goaltending,[],1630586,,,1610612745,52,45,2022-11-06T00:56:23Z,2720000,,,0,,U. Garuba offensive goaltending TURNOVER (2 TO),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,,,2.0,,,,
