actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
428,PT06M41.00S,2022-11-12T04:14:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.77463863337714,52.69607843137255,1610612763,83,76,2022-11-12T04:14:11Z,4260000,False,13.0,6.0,1,right,D. Brooks driving finger roll Layup (21 PTS) (D. Bane 4 AST),"[1628415, 1630217]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,1.48,Made,,,,,21.0,D. Bane,1630217.0,4.0,,,,,
430,PT06M23.00S,2022-11-12T04:14:30.5Z,3,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612750,83,76,2022-11-12T04:14:58Z,4280000,False,,,0,,J. Morant shooting personal FOUL (4 PF) (McDaniels 2 FT),"[1629630, 1630183]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,202041.0,4.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
432,PT06M23.00S,2022-11-12T04:14:56.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,83,76,2022-11-12T04:14:56Z,4300000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M23.00S,2022-11-12T04:17:24.8Z,3,REGULAR,substitution,out,[],1629630,,,1610612750,83,76,2022-11-12T04:18:12Z,4320000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M23.00S,2022-11-12T04:17:24.8Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,83,76,2022-11-12T04:18:12Z,4330000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M23.00S,2022-11-12T04:17:24.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612750,83,76,2022-11-12T04:18:12Z,4340000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M23.00S,2022-11-12T04:17:24.8Z,3,REGULAR,substitution,in,[],203937,,,1610612750,83,76,2022-11-12T04:18:12Z,4350000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M23.00S,2022-11-12T04:18:34.3Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,83,77,2022-11-12T04:18:34Z,4360000,False,,,0,,J. McDaniels Free Throw 1 of 2 (9 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
439,PT06M23.00S,2022-11-12T04:18:46.5Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,83,78,2022-11-12T04:18:46Z,4370000,False,,,0,,J. McDaniels Free Throw 2 of 2 (10 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
440,PT06M10.00S,2022-11-12T04:19:00.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,94.1688567674113,50.98039215686274,1610612763,85,78,2022-11-12T04:19:04Z,4380000,False,5.0,2.0,1,right,S. Aldama alley-oop DUNK (9 PTS) (S. Adams 3 AST),"[1630583, 203500]",1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,0.54,Made,,,,,9.0,S. Adams,203500.0,3.0,,,,,
442,PT05M57.00S,2022-11-12T04:19:15.9Z,3,REGULAR,turnover,traveling,[],203937,,,1610612750,85,78,2022-11-12T04:19:23Z,4400000,False,,,0,,K. Anderson traveling TURNOVER (1 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,202041.0,,,,,,,,,,,,,,,,,1.0,,
443,PT05M42.00S,2022-11-12T04:19:40.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630217,76.42904073587385,60.5392156862745,1610612763,87,78,2022-11-12T04:19:43Z,4410000,False,53.0,169.0,1,right,D. Bane 17' pullup Jump Shot (17 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,17.71,Made,,,,,17.0,,,,,,,,
444,PT05M17.00S,2022-11-12T04:20:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,7.30946123521682,46.81372549019608,1610612750,87,80,2022-11-12T04:20:10Z,4420000,False,16.0,16.0,1,left,K. Anderson driving finger roll Layup (7 PTS) (A. Edwards 4 AST),"[203937, 1630162]",1610612750.0,MIN,driving finger roll,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,2.27,Made,,,,,7.0,A. Edwards,1630162.0,4.0,,,,,
446,PT04M53.00S,2022-11-12T04:20:28.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,89.04402102496715,3.9215686274509802,1610612763,87,80,2022-11-12T04:20:37Z,4440000,False,-230.0,50.0,1,right,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,23.59,Missed,,,,,,,,,,,,,
447,PT04M51.00S,2022-11-12T04:20:31.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,87,80,2022-11-12T04:20:31Z,4450000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,446.0,4.0,4.0,0.0,,,,,,,,,
448,PT04M41.00S,2022-11-12T04:20:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,47.794117647058826,1610612750,87,80,2022-11-12T04:20:44Z,4460000,False,11.0,16.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.96,Missed,,,,,,,,,,,,,
449,PT04M38.00S,2022-11-12T04:20:44.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,87,80,2022-11-12T04:20:44Z,4470000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,448.0,3.0,3.0,0.0,,,,,,,,,
450,PT04M32.00S,2022-11-12T04:20:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,93.38042049934296,46.568627450980394,1610612763,89,80,2022-11-12T04:20:53Z,4480000,False,-17.0,10.0,1,right,T. Jones driving Layup (4 PTS) (D. Bane 5 AST),"[1626145, 1630217]",1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,1.97,Made,,,,,4.0,D. Bane,1630217.0,5.0,,,,,
452,PT04M18.00S,2022-11-12T04:21:14.5Z,3,REGULAR,foul,personal,[],1630583,,,1610612750,89,80,2022-11-12T04:21:26Z,4500000,False,,,0,,S. Aldama personal FOUL (2 PF),"[1630583, 1626157]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,202035.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
455,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,89,80,2022-11-12T04:22:04Z,4515000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,89,80,2022-11-12T04:22:04Z,4517500,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,89,80,2022-11-12T04:22:04Z,4518750,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,89,80,2022-11-12T04:22:04Z,4519375,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,out,[],1630583,,,1610612750,89,80,2022-11-12T04:22:17Z,4519687,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M18.00S,2022-11-12T04:21:35.8Z,3,REGULAR,substitution,in,[],1631222,,,1610612750,89,80,2022-11-12T04:22:17Z,4519843,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M11.00S,2022-11-12T04:21:57.2Z,3,REGULAR,turnover,traveling,[],203937,,,1610612750,89,80,2022-11-12T04:22:10Z,4520000,False,,,0,,K. Anderson traveling TURNOVER (2 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,,,,2.0,,
461,PT03M57.00S,2022-11-12T04:22:24.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631222,67.09921156373193,52.20588235294118,1610612763,89,80,2022-11-12T04:22:27Z,4530000,False,11.0,257.0,1,right,MISS J. LaRavia 25' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,25.7,Missed,,,,,,,,,,,,,
462,PT03M53.00S,2022-11-12T04:22:28.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,89,80,2022-11-12T04:22:27Z,4540000,False,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,461.0,4.0,4.0,0.0,,,,,,,,,
463,PT03M46.00S,2022-11-12T04:22:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.732588699080158,49.50980392156863,1610612750,89,82,2022-11-12T04:22:39Z,4550000,False,2.0,1.0,1,left,A. Edwards cutting Layup (25 PTS) (K. Anderson 4 AST),"[1630162, 203937]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,0.29,Made,,,,,25.0,K. Anderson,203937.0,4.0,,,,,
465,PT03M31.00S,2022-11-12T04:22:49.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,75.50919842312747,12.745098039215685,1610612763,89,82,2022-11-12T04:22:53Z,4570000,False,-186.0,178.0,1,right,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,25.75,Missed,,,,,,,,,,,,,
466,PT03M28.00S,2022-11-12T04:22:52.5Z,3,REGULAR,rebound,offensive,[],1626145,,,1610612763,89,82,2022-11-12T04:22:53Z,4580000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,465.0,1.0,0.0,1.0,,,,,,,,,
467,PT03M22.00S,2022-11-12T04:23:00.7Z,3,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,89,82,2022-11-12T04:23:05Z,4590000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (3 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,202041.0,,,,,,,,,,,,,,,,,3.0,,
468,PT03M05.00S,2022-11-12T04:23:27.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629669,22.815374507227332,30.637254901960787,1610612750,89,82,2022-11-12T04:23:30Z,4600000,False,97.0,162.0,1,left,MISS J. Nowell 18' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Right Center,,,,,,18.87,Missed,,,,,,,,,,,,,
469,PT03M02.00S,2022-11-12T04:23:30.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,89,82,2022-11-12T04:23:30Z,4610000,False,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,,,,,,,,468.0,7.0,4.0,3.0,,,,,,,,,
470,PT02M53.00S,2022-11-12T04:23:38.6Z,3,REGULAR,2pt,Jump Shot,[],1626145,79.58278580814718,46.81372549019608,1610612763,91,82,2022-11-12T04:23:42Z,4620000,False,-16.0,139.0,1,right,T. Jones 14' driving floating Jump Shot (6 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,14.03,Made,,,,,6.0,,,,,,,,
471,PT02M48.00S,2022-11-12T04:23:47.0Z,3,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,91,82,2022-11-12T04:23:52Z,4630000,False,,,0,,J. Nowell lost ball out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,lost ball,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,202041.0,,,,,,,,,,,,,,,,,1.0,,
472,PT02M48.00S,2022-11-12T04:23:55.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,91,82,2022-11-12T04:23:56Z,4640000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M48.00S,2022-11-12T04:23:55.2Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,91,82,2022-11-12T04:23:56Z,4650000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M32.00S,2022-11-12T04:24:26.1Z,3,REGULAR,foul,personal,[],1627752,,,1610612763,91,82,2022-11-12T04:24:30Z,4660000,False,,,0,,T. Prince personal FOUL (3 PF),"[1627752, 203500]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,202041.0,3.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
476,PT02M27.00S,2022-11-12T04:24:50.5Z,3,REGULAR,foul,personal,['3freethrow'],1627752,,,1610612763,91,82,2022-11-12T04:25:03Z,4680000,False,,,0,,T. Prince shooting personal FOUL (4 PF) (Bane 3 FT),"[1627752, 1630217]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,202041.0,4.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
478,PT02M27.00S,2022-11-12T04:25:24.5Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],1630217,,,1610612763,92,82,2022-11-12T04:25:24Z,4700000,False,,,0,,D. Bane Free Throw 1 of 3 (18 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
479,PT02M27.00S,2022-11-12T04:25:42.3Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],1630217,,,1610612763,93,82,2022-11-12T04:25:42Z,4710000,False,,,0,,D. Bane Free Throw 2 of 3 (19 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
480,PT02M27.00S,2022-11-12T04:25:55.8Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],1630217,,,1610612763,94,82,2022-11-12T04:25:55Z,4720000,False,,,0,,D. Bane Free Throw 3 of 3 (20 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
481,PT02M27.00S,2022-11-12T04:26:00.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,94,82,2022-11-12T04:26:06Z,4730000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M18.00S,2022-11-12T04:27:59.2Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,94,82,2022-11-12T04:28:01Z,4740000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1631222]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,LaRavia,1631222.0
483,PT02M18.00S,2022-11-12T04:27:59.2Z,3,REGULAR,steal,,[],1631222,,,1610612763,94,82,2022-11-12T04:28:00Z,4750000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT02M03.00S,2022-11-12T04:28:13.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,69.72733245729303,24.754901960784316,1610612763,94,82,2022-11-12T04:28:17Z,4760000,False,-126.0,232.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,26.42,Missed,,,,,,,,,,,,,
485,PT02M00.00S,2022-11-12T04:28:16.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,94,82,2022-11-12T04:28:17Z,4770000,False,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,484.0,8.0,4.0,4.0,,,,,,,,,
486,PT01M55.00S,2022-11-12T04:28:22.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629723,83.52496714848883,4.6568627450980395,1610612763,94,82,2022-11-12T04:28:24Z,4780000,False,-227.0,102.0,1,right,MISS J. Konchar 24' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,24.88,Missed,,,,,,,,,,,,,
487,PT01M52.00S,2022-11-12T04:28:25.1Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,94,82,2022-11-12T04:28:24Z,4790000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,,
488,PT01M44.00S,2022-11-12T04:28:33.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203937,11.383048620236531,36.27450980392157,1610612750,94,84,2022-11-12T04:28:42Z,4800000,False,69.0,55.0,1,left,K. Anderson 8' bank Hook (9 PTS) (A. Edwards 5 AST),"[203937, 1630162]",1610612750.0,MIN,bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.76,Made,,,,,9.0,A. Edwards,1630162.0,5.0,,,,,
490,PT01M31.00S,2022-11-12T04:28:49.0Z,3,REGULAR,foul,offensive,[],203500,,,1610612763,94,84,2022-11-12T04:28:55Z,4820000,False,,,0,,S. Adams offensive FOUL (4 PF),"[203500, 1627752]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,202041.0,4.0,0.0,Prince,1627752.0,,,,,,,,,,,,,,,
492,PT01M31.00S,2022-11-12T04:28:49.0Z,3,REGULAR,turnover,offensive foul,[],203500,,,1610612763,94,84,2022-11-12T04:28:49Z,4840000,False,,,0,,S. Adams offensive foul TURNOVER (1 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,202041.0,,,,,,,,,,,,,,,,,1.0,,
493,PT01M31.00S,2022-11-12T04:28:59.2Z,3,REGULAR,substitution,out,[],203500,,,1610612750,94,84,2022-11-12T04:29:01Z,4850000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M31.00S,2022-11-12T04:28:59.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612750,94,84,2022-11-12T04:29:01Z,4860000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M14.00S,2022-11-12T04:29:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,7.835085413929041,47.549019607843135,1610612750,94,84,2022-11-12T04:29:36Z,4870000,False,12.0,21.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.44,Missed,,,,,,,,,,,,,
496,PT01M12.00S,2022-11-12T04:29:35.3Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,94,84,2022-11-12T04:29:36Z,4880000,False,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,495.0,6.0,4.0,2.0,,,,,,,,,
497,PT01M02.00S,2022-11-12T04:29:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,65.78515111695138,36.27450980392157,1610612763,94,84,2022-11-12T04:29:49Z,4890000,False,-69.0,269.0,1,right,MISS D. Bane 27' pullup 3PT - blocked,"[1630217, 1627752]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,27.77,Missed,,,,,,,,,Prince,1627752.0,,,
498,PT01M02.00S,2022-11-12T04:29:45.1Z,3,REGULAR,block,,[],1627752,,,1610612763,94,84,2022-11-12T04:29:48Z,4900000,False,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
499,PT00M59.00S,2022-11-12T04:29:48.1Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612763,94,84,2022-11-12T04:29:49Z,4910000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:0),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,497.0,2.0,0.0,2.0,,,,,,,,,
500,PT00M55.90S,2022-11-12T04:29:51.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,83.919185282523,45.588235294117645,1610612763,96,84,2022-11-12T04:29:55Z,4920000,False,-22.0,99.0,1,right,D. Bane 10' floating Jump Shot (22 PTS) (B. Clarke 3 AST),"[1630217, 1629634]",1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.11,Made,,,,,22.0,B. Clarke,1629634.0,3.0,,,,,
502,PT00M46.10S,2022-11-12T04:30:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.543363994743759,36.029411764705884,1610612750,96,84,2022-11-12T04:30:07Z,4940000,False,70.0,37.0,1,left,MISS K. Anderson 7' driving floating bank Shot,[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.92,Missed,,,,,,,,,,,,,
503,PT00M43.50S,2022-11-12T04:30:06.4Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,96,84,2022-11-12T04:30:07Z,4950000,False,,,0,,J. Konchar REBOUND (Off:2 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,502.0,7.0,5.0,2.0,,,,,,,,,
504,PT00M39.20S,2022-11-12T04:30:10.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,71.96123521681997,16.911764705882355,1610612763,96,84,2022-11-12T04:30:15Z,4960000,False,-165.0,211.0,1,right,MISS J. LaRavia 26' running 3PT,[1631222],1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,26.82,Missed,,,,,,,,,,,,,
505,PT00M35.90S,2022-11-12T04:30:14.1Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,96,84,2022-11-12T04:30:15Z,4970000,False,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,504.0,5.0,5.0,0.0,,,,,,,,,
506,PT00M27.40S,2022-11-12T04:30:22.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,11.645860709592641,43.627450980392155,1610612750,96,84,2022-11-12T04:30:28Z,4980000,False,32.0,57.0,1,left,MISS J. Nowell 6' turnaround fadeaway Shot,[1629669],1610612750.0,MIN,turnaround fadeaway,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.53,Missed,,,,,,,,,,,,,
507,PT00M24.40S,2022-11-12T04:30:25.5Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,96,84,2022-11-12T04:30:25Z,4990000,False,,,0,,A. Edwards REBOUND (Off:1 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,506.0,6.0,5.0,1.0,,,,,,,,,
508,PT00M24.10S,2022-11-12T04:30:29.7Z,3,REGULAR,foul,personal,[],1630217,,,1610612750,96,84,2022-11-12T04:30:34Z,5000000,False,,,0,,D. Bane personal FOUL (3 PF),"[1630217, 1630162]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,202041.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
510,PT00M15.80S,2022-11-12T04:31:06.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203937,31.09395532194481,37.00980392156863,1610612750,96,84,2022-11-12T04:31:12Z,5020000,False,65.0,240.0,1,left,MISS K. Anderson 24' pullup 3PT,[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,24.85,Missed,,,,,,,,,,,,,
511,PT00M13.80S,2022-11-12T04:31:11.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,96,84,2022-11-12T04:31:11Z,5030000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,510.0,,,,,,,,,,,,
