shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
00:00,568,PT00M00.50S,2022-12-10T02:53:33.9Z,3,REGULAR,rebound,defensive,[],1628995,,,1610612765,98,78,2022-12-10T02:53:33Z,5530000,False,,,0,,K. Knox II REBOUND (Off:0 Def:3),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,567.0,3.0,3.0,0.0,,,,,,,
00:00,569,PT00M00.00S,2022-12-10T02:53:39.0Z,3,REGULAR,period,end,[],0,,,1610612765,98,78,2022-12-10T02:53:38Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,570,PT12M00.00S,2022-12-10T02:55:18.5Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612765,98,78,2022-12-10T02:56:08Z,5550000,False,,,0,,SUB out: J. Morant,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,571,PT12M00.00S,2022-12-10T02:55:18.5Z,4,REGULAR,substitution,out,['startperiod'],1631223,,,1610612765,98,78,2022-12-10T02:56:08Z,5560000,False,,,0,,SUB out: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,572,PT12M00.00S,2022-12-10T02:55:18.5Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612765,98,78,2022-12-10T02:56:08Z,5570000,False,,,0,,SUB in: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,573,PT12M00.00S,2022-12-10T02:55:18.5Z,4,REGULAR,substitution,in,['startperiod'],1630533,,,1610612765,98,78,2022-12-10T02:56:08Z,5580000,False,,,0,,SUB in: Z. Williams,[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,574,PT12M00.00S,2022-12-10T02:56:17.2Z,4,REGULAR,period,start,[],0,,,1610612763,98,78,2022-12-10T02:56:17Z,5590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:49,575,PT11M49.00S,2022-12-10T02:56:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.9862023653088,50.98039215686274,1610612763,100,78,2022-12-10T02:56:30Z,5600000,False,5.0,13.0,1,right,B. Clarke alley-oop Layup (10 PTS) (T. Jones 5 AST),"[1629634, 1626145]",15,1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.43,Made,10.0,T. Jones,1626145.0,5.0,,,,,,,,,,,,,,
11:34,579,PT11M34.00S,2022-12-10T02:56:45.0Z,4,REGULAR,foul,technical,['1freethrow'],1630533,,,1610612765,100,78,2022-12-10T02:57:01Z,5640000,False,,,0,,Z. Williams defensive-3-second technical FOUL (1 Tech),[1630533],8,1610612763.0,MEM,defensive-3-second,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,,,
11:34,580,PT11M34.00S,2022-12-10T02:57:04.9Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612765,100,79,2022-12-10T02:57:04Z,5650000,False,,,0,,S. Bey technical Free Throw 1 of 1 (4 PTS),[1630180],41,1610612765.0,DET,technical,,,Bey,S. Bey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
11:21,581,PT11M21.00S,2022-12-10T02:57:30.7Z,4,REGULAR,2pt,Jump Shot,[],1630180,14.011169513797633,32.84313725490196,1610612765,100,79,2022-12-10T02:57:34Z,5660000,False,86.0,79.0,1,left,MISS S. Bey 11' turnaround fadeaway bank Shot,[1630180],41,1610612765.0,DET,turnaround fadeaway bank,,,Bey,S. Bey,,,,,Mid-Range,8-16 Right,11.68,Missed,,,,,,,,,,,,,,,,,,
11:18,582,PT11M18.00S,2022-12-10T02:57:33.7Z,4,REGULAR,rebound,offensive,[],1628995,,,1610612765,100,79,2022-12-10T02:57:34Z,5670000,False,,,0,,K. Knox II REBOUND (Off:1 Def:3),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Right,,,,,,,,,,581.0,4.0,3.0,1.0,,,,,,,
11:13,583,PT11M13.00S,2022-12-10T02:57:39.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628963,6.389618922470433,68.87254901960785,1610612765,100,79,2022-12-10T02:57:44Z,5680000,False,-94.0,8.0,1,left,MISS M. Bagley III 9' fadeaway Shot,[1628963],35,1610612765.0,DET,fadeaway,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,9.47,Missed,,,,,,,,,,,,,,,,,,
11:10,584,PT11M10.00S,2022-12-10T02:57:42.5Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,100,79,2022-12-10T02:57:44Z,5690000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,583.0,3.0,3.0,0.0,,,,,,,
10:53,585,PT10M53.00S,2022-12-10T02:57:59.3Z,4,REGULAR,2pt,Jump Shot,[],1629634,93.24901445466492,71.56862745098039,1610612763,100,79,2022-12-10T02:58:04Z,5700000,False,108.0,11.0,1,right,MISS B. Clarke 10' Jump Shot,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Right,10.84,Missed,,,,,,,,,,,,,,,,,,
10:51,586,PT10M51.00S,2022-12-10T02:58:01.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,100,79,2022-12-10T02:58:04Z,5710000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,585.0,,,,,,,,,,
10:51,587,PT10M51.00S,2022-12-10T02:58:03.4Z,4,REGULAR,foul,personal,[],1628995,,,1610612763,100,79,2022-12-10T02:58:09Z,5720000,False,,,0,,K. Knox II loose ball personal FOUL (4 PF),"[1628995, 1628991]",20,1610612765.0,DET,loose ball,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,4.0,0.0,Jackson Jr.,1628991.0,,
10:51,589,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,out,[],202709,,,1610612763,100,79,2022-12-10T02:58:30Z,5740000,False,,,0,,SUB out: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51,590,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,out,[],1628995,,,1610612763,100,79,2022-12-10T02:58:30Z,5750000,False,,,0,,SUB out: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51,591,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,out,[],1628963,,,1610612763,100,79,2022-12-10T02:58:30Z,5760000,False,,,0,,SUB out: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51,592,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,in,[],1631105,,,1610612763,100,79,2022-12-10T02:58:30Z,5770000,False,,,0,,SUB in: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51,593,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,in,[],1630191,,,1610612763,100,79,2022-12-10T02:58:30Z,5780000,False,,,0,,SUB in: I. Stewart,[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51,594,PT10M51.00S,2022-12-10T02:58:11.9Z,4,REGULAR,substitution,in,[],1630165,,,1610612763,100,79,2022-12-10T02:58:30Z,5790000,False,,,0,,SUB in: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
10:45,595,PT10M45.00S,2022-12-10T02:58:42.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,70.12155059132719,25.735294117647058,1610612763,100,79,2022-12-10T03:08:40Z,5800000,False,-121.0,228.0,1,right,MISS T. Jones 25' pullup 3PT,[1626145],21,1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
10:45,596,PT10M45.00S,2022-12-10T02:58:42.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,100,79,2022-12-10T02:59:25Z,5810000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,595.0,,,,,,,,,,
10:45,597,PT10M45.00S,2022-12-10T02:58:47.4Z,4,REGULAR,foul,personal,[],1629634,,,1610612765,100,79,2022-12-10T02:58:52Z,5820000,False,,,0,,B. Clarke loose ball personal FOUL (3 PF),"[1629634, 202692]",15,1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,3.0,0.0,Burks,202692.0,,
10:32,599,PT10M32.00S,2022-12-10T02:59:11.3Z,4,REGULAR,3pt,Jump Shot,[],1630191,30.962549277266753,58.57843137254902,1610612765,100,82,2022-12-10T02:59:15Z,5840000,False,-43.0,239.0,1,left,I. Stewart 24' 3PT  (10 PTS) (A. Burks 4 AST),"[1630191, 202692]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,24.23,Made,10.0,A. Burks,202692.0,4.0,,,,,,,,,,,,,,
10:16,602,PT10M16.00S,2022-12-10T02:59:48.1Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612763,100,82,2022-12-10T02:59:57Z,5870000,False,,,0,,K. Hayes shooting personal FOUL (5 PF) (Clarke 2 FT),"[1630165, 1629634]",7,1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,5.0,0.0,Clarke,1629634.0,,
10:16,604,PT10M16.00S,2022-12-10T03:00:10.8Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,101,82,2022-12-10T03:00:10Z,5890000,False,,,0,,B. Clarke Free Throw 1 of 2 (11 PTS),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
10:16,611,PT10M16.00S,2022-12-10T03:00:11.4Z,4,REGULAR,substitution,out,[],202692,,,1610612763,101,82,2022-12-10T03:00:54Z,5895000,False,,,0,,SUB out: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
10:16,612,PT10M16.00S,2022-12-10T03:00:11.4Z,4,REGULAR,substitution,in,[],1631093,,,1610612763,101,82,2022-12-10T03:00:54Z,5897500,False,,,0,,SUB in: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
10:16,605,PT10M16.00S,2022-12-10T03:00:30.9Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,101,82,2022-12-10T03:00:30Z,5900000,False,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
10:10,606,PT10M10.00S,2022-12-10T03:00:31.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,101,82,2022-12-10T03:00:31Z,5910000,False,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,605.0,5.0,3.0,2.0,,,,,,,
10:04,607,PT10M04.00S,2022-12-10T03:00:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,16.507884362680684,50.0,1610612765,101,82,2022-12-10T03:00:59Z,5920000,False,0.0,103.0,1,left,MISS J. Ivey 10' driving floating Shot,[1631093],23,1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,10.27,Missed,,,,,,,,,,,,,,,,,,
10:00,608,PT10M00.00S,2022-12-10T03:00:41.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,101,82,2022-12-10T03:00:41Z,5930000,False,,,0,,B. Clarke REBOUND (Off:2 Def:4),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,607.0,6.0,4.0,2.0,,,,,,,
09:56,609,PT09M56.00S,2022-12-10T03:00:45.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,70.51576872536137,15.931372549019606,1610612763,101,82,2022-12-10T03:01:02Z,5940000,False,-170.0,225.0,1,right,MISS D. Brooks 28' running 3PT,[1628415],24,1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
09:51,610,PT09M51.00S,2022-12-10T03:00:50.5Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,101,82,2022-12-10T03:01:02Z,5950000,False,,,0,,J. Ivey REBOUND (Off:0 Def:3),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,609.0,3.0,3.0,0.0,,,,,,,
09:45,613,PT09M45.00S,2022-12-10T03:00:56.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.521024967148489,51.225490196078425,1610612765,101,84,2022-12-10T03:01:04Z,5960000,False,-6.0,9.0,1,left,J. Duren cutting DUNK (6 PTS) (J. Ivey 3 AST),"[1631105, 1631093]",0,1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.07,Made,6.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
09:37,615,PT09M37.00S,2022-12-10T03:01:09.8Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612763,101,84,2022-12-10T03:01:15Z,5980000,False,,,0,,I. Stewart shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1630191, 1628991]",28,1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,3.0,0.0,Jackson Jr.,1628991.0,,
09:37,617,PT09M37.00S,2022-12-10T03:01:34.0Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,101,84,2022-12-10T03:01:34Z,6000000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
09:37,618,PT09M37.00S,2022-12-10T03:01:34.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,101,84,2022-12-10T03:01:34Z,6010000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,
09:37,619,PT09M37.00S,2022-12-10T03:01:52.6Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,101,84,2022-12-10T03:01:52Z,6020000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
09:35,620,PT09M35.00S,2022-12-10T03:01:53.4Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,101,84,2022-12-10T03:01:53Z,6030000,False,,,0,,J. Duren REBOUND (Off:1 Def:6),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,619.0,7.0,6.0,1.0,,,,,,,
09:25,621,PT09M25.00S,2022-12-10T03:02:03.6Z,4,REGULAR,turnover,bad pass,[],1631093,,,1610612765,101,84,2022-12-10T03:02:06Z,6040000,False,,,0,,J. Ivey bad pass TURNOVER (5 TO),"[1631093, 1626145]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,,,,,,,5.0,Jones,1626145.0,,,,,,,,,,,
09:25,622,PT09M25.00S,2022-12-10T03:02:03.6Z,4,REGULAR,steal,,[],1626145,,,1610612763,101,84,2022-12-10T03:02:05Z,6050000,False,,,0,,T. Jones STEAL (1 STL),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
09:21,623,PT09M21.00S,2022-12-10T03:02:07.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,94.30026281208936,50.73529411764706,1610612763,103,84,2022-12-10T03:02:12Z,6060000,False,4.0,1.0,1,right,Z. Williams running alley-oop DUNK (2 PTS) (T. Jones 6 AST),"[1630533, 1626145]",8,1610612763.0,MEM,running alley-oop,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.39,Made,2.0,T. Jones,1626145.0,6.0,,,,,,,,,,,,,,
09:21,625,PT09M21.00S,2022-12-10T03:02:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,103,84,2022-12-10T03:02:12Z,6080000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:12,628,PT09M12.00S,2022-12-10T03:05:12.2Z,4,REGULAR,2pt,Jump Shot,[],1630165,13.091327201051248,68.62745098039215,1610612765,103,84,2022-12-10T03:05:15Z,6090000,False,-93.0,71.0,1,left,MISS K. Hayes 11' pullup Shot,[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,11.68,Missed,,,,,,,,,,,,,,,,,,
09:10,629,PT09M10.00S,2022-12-10T03:05:14.2Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,103,84,2022-12-10T03:05:15Z,6100000,False,,,0,,T. Jones REBOUND (Off:1 Def:4),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,628.0,5.0,4.0,1.0,,,,,,,
08:56,630,PT08M56.00S,2022-12-10T03:05:30.9Z,4,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,103,84,2022-12-10T03:05:34Z,6110000,False,,,0,,Z. Williams lost ball out-of-bounds TURNOVER (2 TO),[1630533],8,1610612763.0,MEM,lost ball,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,1628951.0,,,,,,
08:47,631,PT08M47.00S,2022-12-10T03:05:45.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,32.276609724047304,50.98039215686274,1610612765,103,84,2022-12-10T03:05:49Z,6120000,False,-5.0,251.0,1,left,MISS J. Ivey 25' pullup 3PT,[1631093],23,1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
08:43,632,PT08M43.00S,2022-12-10T03:05:49.3Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,103,84,2022-12-10T03:05:49Z,6130000,False,,,0,,T. Jones REBOUND (Off:1 Def:5),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,631.0,6.0,5.0,1.0,,,,,,,
08:34,633,PT08M34.00S,2022-12-10T03:05:58.1Z,4,REGULAR,3pt,Jump Shot,[],1628415,74.72076215505913,15.196078431372548,1610612763,103,84,2022-12-10T03:06:02Z,6140000,False,-174.0,185.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
08:31,634,PT08M31.00S,2022-12-10T03:06:01.1Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,103,84,2022-12-10T03:06:02Z,6150000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,633.0,6.0,4.0,2.0,,,,,,,
08:18,635,PT08M18.00S,2022-12-10T03:06:14.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.995400788436268,50.245098039215684,1610612765,103,86,2022-12-10T03:06:17Z,6160000,False,-1.0,4.0,1,left,J. Duren cutting DUNK (8 PTS) (S. Bey 3 AST),"[1631105, 1630180]",0,1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.41,Made,8.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,
07:55,637,PT07M55.00S,2022-12-10T03:06:36.5Z,4,REGULAR,3pt,Jump Shot,[],1628415,66.96780551905388,46.568627450980394,1610612763,103,86,2022-12-10T03:06:40Z,6180000,False,-17.0,258.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
07:53,638,PT07M53.00S,2022-12-10T03:06:38.5Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,103,86,2022-12-10T03:06:40Z,6190000,False,,,0,,J. Duren REBOUND (Off:1 Def:7),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,637.0,8.0,7.0,1.0,,,,,,,
07:43,639,PT07M43.00S,2022-12-10T03:06:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.389618922470433,51.470588235294116,1610612765,103,86,2022-12-10T03:07:28Z,6200000,False,-7.0,8.0,1,left,MISS S. Bey driving finger roll Layup - blocked,"[1630180, 1628991]",41,1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.06,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
07:43,640,PT07M43.00S,2022-12-10T03:06:49.3Z,4,REGULAR,block,,[],1628991,,,1610612765,103,86,2022-12-10T03:06:53Z,6210000,False,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
07:38,641,PT07M38.00S,2022-12-10T03:06:54.3Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,103,86,2022-12-10T03:06:55Z,6220000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],8,1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,639.0,4.0,4.0,0.0,,,,,,,
07:36,642,PT07M36.00S,2022-12-10T03:06:56.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629634,94.03745072273325,51.9607843137255,1610612763,105,86,2022-12-10T03:07:00Z,6230000,False,10.0,4.0,1,right,B. Clarke floating Jump Shot (13 PTS) (T. Jones 7 AST),"[1629634, 1626145]",15,1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.04,Made,13.0,T. Jones,1626145.0,7.0,,,,,,,,,,,,,,
07:21,644,PT07M21.00S,2022-12-10T03:07:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630191,29.38567674113009,22.794117647058822,1610612765,105,89,2022-12-10T03:07:15Z,6250000,False,136.0,224.0,1,left,I. Stewart 26' 3PT  (13 PTS) (J. Ivey 4 AST),"[1630191, 1631093]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.18,Made,13.0,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
06:56,646,PT06M56.00S,2022-12-10T03:07:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,87.20433639947439,49.01960784313725,1610612763,107,89,2022-12-10T03:07:40Z,6270000,False,-5.0,68.0,1,right,J. Jackson Jr. 6' driving floating Jump Shot (19 PTS),[1628991],13,1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,19.0,,,,,,,,,,,,,,,,,
06:54,648,PT06M54.00S,2022-12-10T03:07:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,107,89,2022-12-10T03:07:51Z,6290000,False,,,0,,DET Timeout,[],,1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,649,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,out,[],1628991,,,1610612765,107,89,2022-12-10T03:10:26Z,6300000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,650,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,out,[],1629634,,,1610612765,107,89,2022-12-10T03:10:26Z,6310000,False,,,0,,SUB out: B. Clarke,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,651,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,107,89,2022-12-10T03:10:26Z,6320000,False,,,0,,SUB out: K. Hayes,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,652,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,in,[],203500,,,1610612765,107,89,2022-12-10T03:10:26Z,6330000,False,,,0,,SUB in: S. Adams,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,653,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,in,[],1630583,,,1610612765,107,89,2022-12-10T03:10:26Z,6340000,False,,,0,,SUB in: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
06:54,654,PT06M54.00S,2022-12-10T03:10:00.0Z,4,REGULAR,substitution,in,[],203585,,,1610612765,107,89,2022-12-10T03:10:26Z,6350000,False,,,0,,SUB in: R. McGruder,[203585],17,1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
