actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
423,PT06M11.00S,2022-11-05T01:33:47.0Z,3,REGULAR,foul,personal,[],203500,,,1610612766,87,56,2022-11-05T01:34:18Z,4200000,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 1629023]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Washington,1629023.0,,
425,PT06M11.00S,2022-11-05T01:33:54.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612766,87,56,2022-11-05T01:34:03Z,4220000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M11.00S,2022-11-05T01:33:54.2Z,3,REGULAR,substitution,out,[],1630583,,,1610612766,87,56,2022-11-05T01:34:03Z,4230000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M11.00S,2022-11-05T01:33:54.2Z,3,REGULAR,substitution,in,[],1629723,,,1610612766,87,56,2022-11-05T01:34:03Z,4240000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M11.00S,2022-11-05T01:33:54.2Z,3,REGULAR,substitution,in,[],1631223,,,1610612766,87,56,2022-11-05T01:34:03Z,4250000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M58.00S,2022-11-05T01:34:20.1Z,3,REGULAR,2pt,Jump Shot,[],203486,21.369908015768726,43.38235294117647,1610612766,87,58,2022-11-05T01:34:26Z,4260000,33.0,148.0,1,left,M. Plumlee 15' pullup Jump Shot (7 PTS) (J. McDaniels 2 AST),"[203486, 1629667]",1610612766.0,CHA,pullup,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Center,15.2,Made,,,,,7.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,
431,PT05M45.00S,2022-11-05T01:34:36.4Z,3,REGULAR,foul,personal,[],203486,,,1610612763,87,58,2022-11-05T01:34:57Z,4280000,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 1631223]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Roddy,1631223.0,,
433,PT05M45.00S,2022-11-05T01:34:51.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612763,87,58,2022-11-05T01:35:01Z,4300000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M45.00S,2022-11-05T01:34:51.4Z,3,REGULAR,substitution,in,[],1630550,,,1610612763,87,58,2022-11-05T01:35:01Z,4310000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M41.00S,2022-11-05T01:35:07.5Z,3,REGULAR,foul,personal,[],1626162,,,1610612763,87,58,2022-11-05T01:35:13Z,4320000,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1628415]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202058.0,3.0,0.0,Brooks,1628415.0,,
437,PT05M37.00S,2022-11-05T01:35:25.3Z,3,REGULAR,2pt,Jump Shot,[],1628415,78.0059132720105,61.029411764705884,1610612763,89,58,2022-11-05T01:35:31Z,4340000,55.0,154.0,1,right,D. Brooks 16' pullup Jump Shot (23 PTS) (J. Morant 9 AST),"[1628415, 1629630]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,16.37,Made,,,,,23.0,J. Morant,1629630.0,9.0,,,,,,,,,,
439,PT05M20.00S,2022-11-05T01:35:41.7Z,3,REGULAR,3pt,Jump Shot,[],1626162,23.47240473061761,85.7843137254902,1610612766,89,58,2022-11-05T01:35:46Z,4360000,-179.0,168.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
440,PT05M17.00S,2022-11-05T01:35:44.7Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,89,58,2022-11-05T01:35:46Z,4370000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,439.0,2.0,1.0,1.0,,,,,,,,,,,,,,
441,PT05M07.00S,2022-11-05T01:35:55.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,68.15045992115637,37.254901960784316,1610612763,89,58,2022-11-05T01:36:03Z,4380000,-64.0,247.0,1,right,MISS J. Morant 25' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
442,PT05M05.00S,2022-11-05T01:35:57.0Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,89,58,2022-11-05T01:36:03Z,4390000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,441.0,1.0,1.0,0.0,,,,,,,,,,,,,,
443,PT04M53.00S,2022-11-05T01:36:09.2Z,3,REGULAR,3pt,Jump Shot,[],1630550,6.521024967148489,3.431372549019608,1610612766,89,61,2022-11-05T01:36:14Z,4400000,233.0,9.0,1,left,J. Thor 3PT  (3 PTS) (D. Smith Jr. 4 AST),"[1630550, 1628372]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,3.0,D. Smith Jr.,1628372.0,4.0,,,,,,,,,,
445,PT04M42.00S,2022-11-05T01:36:24.2Z,3,REGULAR,turnover,palming,[],1629630,,,1610612763,89,61,2022-11-05T01:36:32Z,4420000,,,0,,J. Morant palming TURNOVER (4 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,4.0,,,202058.0,,,,,,
446,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,out,[],203500,,,1610612766,89,61,2022-11-05T01:36:37Z,4430000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,out,[],1628372,,,1610612766,89,61,2022-11-05T01:36:37Z,4440000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,out,[],203486,,,1610612766,89,61,2022-11-05T01:36:37Z,4450000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612766,89,61,2022-11-05T01:36:37Z,4460000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,in,[],1630177,,,1610612766,89,61,2022-11-05T01:36:37Z,4470000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M42.00S,2022-11-05T01:36:26.2Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,89,61,2022-11-05T01:36:37Z,4480000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M28.00S,2022-11-05T01:36:56.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,26.231931668856767,81.12745098039215,1610612766,89,61,2022-11-05T01:37:01Z,4490000,-156.0,194.0,1,left,MISS J. Thor 24' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,,
453,PT04M25.00S,2022-11-05T01:36:59.5Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,89,61,2022-11-05T01:37:01Z,4500000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,452.0,3.0,2.0,1.0,,,,,,,,,,,,,,
454,PT04M21.00S,2022-11-05T01:37:07.1Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,89,61,2022-11-05T01:37:13Z,4510000,,,0,,J. Morant lost ball out-of-bounds TURNOVER (5 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,5.0,,,202058.0,,,,,,
455,PT04M18.00S,2022-11-05T01:37:21.6Z,3,REGULAR,foul,personal,[],1628415,,,1610612766,89,61,2022-11-05T01:37:53Z,4520000,,,0,,D. Brooks take personal FOUL (4 PF),"[1628415, 1629667]",1610612763.0,MEM,take,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627961.0,4.0,0.0,McDaniels,1629667.0,,
457,PT04M18.00S,2022-11-05T01:37:56.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,89,61,2022-11-05T01:37:56Z,4540000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M18.00S,2022-11-05T01:40:14.4Z,3,REGULAR,substitution,out,[],1628415,,,1610612766,89,61,2022-11-05T01:40:33Z,4550000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M18.00S,2022-11-05T01:40:14.4Z,3,REGULAR,substitution,in,[],1630217,,,1610612766,89,61,2022-11-05T01:40:33Z,4560000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M12.00S,2022-11-05T01:40:56.3Z,3,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,89,61,2022-11-05T01:41:04Z,4570000,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (2 TO),[1626162],1610612766.0,CHA,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,202058.0,,,,,,
461,PT03M57.00S,2022-11-05T01:41:21.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,84.05059132720105,39.950980392156865,1610612763,91,61,2022-11-05T01:41:27Z,4580000,-50.0,97.0,1,right,D. Bane 10' driving floating Jump Shot (16 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,10.96,Made,,,,,16.0,,,,,,,,,,,,,
462,PT03M46.00S,2022-11-05T01:41:33.2Z,3,REGULAR,3pt,Jump Shot,[],1630177,26.888961892247043,16.176470588235293,1610612766,91,61,2022-11-05T01:41:41Z,4590000,169.0,200.0,1,left,MISS T. Maledon 26' pullup 3PT,[1630177],1610612766.0,CHA,pullup,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
463,PT03M43.00S,2022-11-05T01:41:36.2Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612766,91,61,2022-11-05T01:41:41Z,4600000,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,462.0,2.0,1.0,1.0,,,,,,,,,,,,,,
464,PT03M41.00S,2022-11-05T01:41:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612766,91,61,2022-11-05T01:41:50Z,4610000,,,0,,D. Bane personal FOUL (3 PF) (McDaniels 2 FT),"[1630217, 1629667]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626301.0,3.0,0.0,McDaniels,1629667.0,,
466,PT03M41.00S,2022-11-05T01:42:03.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629667,,,1610612766,91,62,2022-11-05T01:42:03Z,4630000,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
467,PT03M41.00S,2022-11-05T01:42:20.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629667,,,1610612766,91,63,2022-11-05T01:42:20Z,4640000,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
468,PT03M31.00S,2022-11-05T01:42:36.9Z,3,REGULAR,3pt,Jump Shot,[],1629723,94.56307490144546,3.431372549019608,1610612763,94,63,2022-11-05T01:42:41Z,4650000,-233.0,-1.0,1,right,J. Konchar 3PT  (3 PTS) (J. Morant 10 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,3.0,J. Morant,1629630.0,10.0,,,,,,,,,,
470,PT03M20.00S,2022-11-05T01:42:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.30946123521682,59.068627450980394,1610612766,94,63,2022-11-05T01:42:53Z,4670000,-45.0,16.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
471,PT03M17.00S,2022-11-05T01:42:52.0Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,94,63,2022-11-05T01:42:52Z,4680000,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,470.0,5.0,3.0,2.0,,,,,,,,,,,,,,
472,PT03M17.00S,2022-11-05T01:42:52.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,94,63,2022-11-05T01:42:52Z,4690000,0.0,0.0,1,left,MISS N. Richards tip DUNK,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
473,PT03M16.00S,2022-11-05T01:42:52.9Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,94,63,2022-11-05T01:42:53Z,4700000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,,,472.0,4.0,4.0,0.0,,,,,,,,,,,,,,
474,PT03M13.00S,2022-11-05T01:42:56.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629634,91.93495400788436,54.90196078431373,1610612763,96,63,2022-11-05T01:44:13Z,4710000,25.0,23.0,1,right,B. Clarke cutting Layup (8 PTS) (J. Morant 11 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,8.0,J. Morant,1629630.0,11.0,,,,,,,,,,
476,PT03M13.00S,2022-11-05T01:42:58.6Z,3,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612763,96,63,2022-11-05T01:44:20Z,4730000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Clarke 1 FT),"[1629667, 1629634]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,2.0,0.0,Clarke,1629634.0,,
478,PT03M13.00S,2022-11-05T01:43:15.4Z,3,REGULAR,substitution,out,[],1629667,,,1610612763,96,63,2022-11-05T01:43:29Z,4750000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M13.00S,2022-11-05T01:43:15.4Z,3,REGULAR,substitution,out,[],1626162,,,1610612763,96,63,2022-11-05T01:43:29Z,4760000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M13.00S,2022-11-05T01:43:15.4Z,3,REGULAR,substitution,in,[],1629023,,,1610612763,96,63,2022-11-05T01:43:29Z,4770000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M13.00S,2022-11-05T01:43:15.4Z,3,REGULAR,substitution,in,[],1630547,,,1610612763,96,63,2022-11-05T01:43:29Z,4780000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M13.00S,2022-11-05T01:44:07.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629634,,,1610612763,97,63,2022-11-05T01:44:54Z,4790000,,,0,,B. Clarke Free Throw 1 of 1 (9 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
483,PT02M55.00S,2022-11-05T01:44:28.3Z,3,REGULAR,turnover,traveling,[],1630550,,,1610612766,97,63,2022-11-05T01:44:45Z,4800000,,,0,,J. Thor traveling TURNOVER (2 TO),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,1627961.0,,,,,,
484,PT02M55.00S,2022-11-05T01:44:32.3Z,3,REGULAR,substitution,out,[],1629630,,,1610612763,97,63,2022-11-05T01:44:36Z,4810000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M55.00S,2022-11-05T01:44:32.3Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,97,63,2022-11-05T01:44:36Z,4820000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M46.00S,2022-11-05T01:44:53.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629723,91.67214191852825,47.549019607843135,1610612763,99,63,2022-11-05T01:44:58Z,4830000,-12.0,26.0,1,right,J. Konchar alley-oop DUNK (5 PTS) (B. Clarke 2 AST),"[1629723, 1629634]",1610612763.0,MEM,alley-oop,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,5.0,B. Clarke,1629634.0,2.0,,,,,,,,,,
488,PT02M45.00S,2022-11-05T01:45:00.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,99,63,2022-11-05T01:45:00Z,4850000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M31.00S,2022-11-05T01:46:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,6.652431011826544,54.90196078431373,1610612766,99,63,2022-11-05T01:46:44Z,4860000,-25.0,10.0,1,left,MISS N. Richards cutting Layup - blocked,"[1630208, 1629634]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0
490,PT02M31.00S,2022-11-05T01:46:37.9Z,3,REGULAR,block,,[],1629634,,,1610612766,99,63,2022-11-05T01:46:40Z,4870000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT02M31.00S,2022-11-05T01:46:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,99,63,2022-11-05T01:46:44Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,489.0,,,,,,,,,,,,,,,,,
493,PT02M25.00S,2022-11-05T01:46:59.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630550,9.149145860709593,53.92156862745098,1610612766,99,63,2022-11-05T01:47:06Z,4900000,-20.0,34.0,1,left,MISS J. Thor turnaround Shot - blocked,"[1630550, 1629634]",1610612766.0,CHA,turnaround,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0
494,PT02M25.00S,2022-11-05T01:46:59.2Z,3,REGULAR,block,,[],1629634,,,1610612766,99,63,2022-11-05T01:47:01Z,4910000,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT02M22.00S,2022-11-05T01:47:02.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,99,63,2022-11-05T01:47:06Z,4920000,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,493.0,4.0,4.0,0.0,,,,,,,,,,,,,,
496,PT02M16.00S,2022-11-05T01:47:08.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,75.77201051248358,13.725490196078432,1610612763,99,63,2022-11-05T01:47:13Z,4930000,-181.0,175.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
497,PT02M12.00S,2022-11-05T01:47:12.8Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,99,63,2022-11-05T01:47:13Z,4940000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,496.0,3.0,2.0,1.0,,,,,,,,,,,,,,
498,PT02M06.00S,2022-11-05T01:47:19.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612766,99,63,2022-11-05T01:47:28Z,4950000,,,0,,B. Clarke shooting personal FOUL (3 PF) (Richards 2 FT),"[1629634, 1630208]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626301.0,3.0,0.0,Richards,1630208.0,,
500,PT02M06.00S,2022-11-05T01:47:48.1Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,99,63,2022-11-05T01:47:48Z,4970000,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
501,PT02M06.00S,2022-11-05T01:47:48.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,99,63,2022-11-05T01:47:48Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
502,PT02M06.00S,2022-11-05T01:48:04.6Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,99,64,2022-11-05T01:48:04Z,4990000,,,0,,N. Richards Free Throw 2 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
503,PT01M51.00S,2022-11-05T01:48:22.1Z,3,REGULAR,3pt,Jump Shot,[],1630217,64.73390275952694,51.225490196078425,1610612763,102,64,2022-11-05T01:48:27Z,5000000,6.0,279.0,1,right,D. Bane 27' 3PT  (19 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.91,Made,,,,,19.0,T. Jones,1626145.0,2.0,,,,,,,,,,
505,PT01M38.00S,2022-11-05T01:48:34.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,33.196452036793694,49.754901960784316,1610612766,102,64,2022-11-05T01:48:40Z,5020000,1.0,260.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
506,PT01M35.00S,2022-11-05T01:48:37.6Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,102,64,2022-11-05T01:48:40Z,5030000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,505.0,5.0,5.0,0.0,,,,,,,,,,,,,,
507,PT01M31.00S,2022-11-05T01:48:42.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,68.9388961892247,67.64705882352942,1610612763,102,64,2022-11-05T01:48:49Z,5040000,88.0,239.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
508,PT01M27.00S,2022-11-05T01:48:46.8Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,102,64,2022-11-05T01:48:46Z,5050000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,507.0,6.0,5.0,1.0,,,,,,,,,,,,,,
509,PT01M12.00S,2022-11-05T01:49:00.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629634,79.97700394218134,49.26470588235294,1610612763,102,64,2022-11-05T01:50:00Z,5060000,-4.0,136.0,1,right,MISS B. Clarke 13' Jump Shot,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,13.58,Missed,,,,,,,,,,,,,,,,,,
