actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
256,PT07M32.00S,2022-12-16T01:52:48.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630533,94.1688567674113,51.470588235294116,1610612763,50,25,2022-12-16T02:21:05Z,2530000,False,7.0,2.0,1,right,Z. Williams running Layup (4 PTS) (D. Brooks 3 AST),"[1630533, 1628415]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,4.0,,,,,,D. Brooks,1628415.0,3.0
258,PT07M16.00S,2022-12-16T01:53:02.7Z,2,REGULAR,3pt,Jump Shot,[],203507,30.56833114323259,70.34313725490196,1610612749,50,25,2022-12-16T01:53:06Z,2550000,False,-102.0,235.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
259,PT07M14.00S,2022-12-16T01:53:04.7Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,50,25,2022-12-16T01:53:06Z,2560000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT07M00.00S,2022-12-16T01:53:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630533,89.83245729303549,96.07843137254902,1610612763,50,25,2022-12-16T01:53:26Z,2570000,False,230.0,43.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
261,PT06M59.00S,2022-12-16T01:53:20.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,50,25,2022-12-16T01:53:26Z,2580000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,260.0,,,,,,,,,,,,,,,,,
262,PT06M59.00S,2022-12-16T01:53:25.0Z,2,REGULAR,foul,personal,[],1628991,,,1610612749,50,25,2022-12-16T01:53:29Z,2590000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (3 PF),"[1628991, 1626171]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,3.0,0.0,Portis,1626171.0,,,,,,,,,
264,PT06M59.00S,2022-12-16T01:53:30.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612749,50,25,2022-12-16T01:53:37Z,2610000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M59.00S,2022-12-16T01:53:30.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612749,50,25,2022-12-16T01:53:37Z,2620000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M46.00S,2022-12-16T01:53:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.732588699080158,52.20588235294118,1610612749,50,27,2022-12-16T02:05:40Z,2630000,False,-11.0,1.0,1,left,G. Antetokounmpo cutting finger roll Layup (10 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,10.0,,,,,,K. Middleton,203114.0,2.0
268,PT06M26.00S,2022-12-16T01:54:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,83.26215505913272,41.17647058823529,1610612763,52,27,2022-12-16T01:54:19Z,2650000,False,-44.0,105.0,1,right,T. Jones 11' driving floating Jump Shot (11 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.37,Made,,,,,,,,,,11.0,,,,,,,,
269,PT06M11.00S,2022-12-16T01:54:30.5Z,2,REGULAR,3pt,Jump Shot,[],203114,28.991458607095925,28.676470588235293,1610612749,52,27,2022-12-16T01:54:35Z,2660000,False,107.0,220.0,1,left,MISS K. Middleton 24' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
270,PT06M08.00S,2022-12-16T01:54:33.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,52,27,2022-12-16T01:54:35Z,2670000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,,,
271,PT06M01.00S,2022-12-16T01:54:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,93.77463863337714,52.20588235294118,1610612763,54,27,2022-12-16T01:55:23Z,2680000,False,11.0,6.0,1,right,T. Jones driving floating bank Jump Shot (13 PTS),[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,13.0,,,,,,,,
272,PT06M01.00S,2022-12-16T01:54:46.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,54,27,2022-12-16T01:54:46Z,2690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M01.00S,2022-12-16T01:56:51.4Z,2,REGULAR,substitution,out,[],1628415,,,1610612749,54,27,2022-12-16T01:57:18Z,2700000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M01.00S,2022-12-16T01:56:51.4Z,2,REGULAR,substitution,out,[],203114,,,1610612749,54,27,2022-12-16T01:57:18Z,2710000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M01.00S,2022-12-16T01:56:51.4Z,2,REGULAR,substitution,in,[],1631223,,,1610612749,54,27,2022-12-16T01:57:18Z,2720000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M01.00S,2022-12-16T01:56:51.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,54,27,2022-12-16T01:57:18Z,2730000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M43.00S,2022-12-16T01:57:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,7.046649145860711,54.41176470588235,1610612749,54,27,2022-12-16T01:57:57Z,2740000,False,-22.0,14.0,1,left,MISS G. Allen driving floating bank Shot,[1628960],1610612749.0,MIL,driving floating bank,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
281,PT05M40.00S,2022-12-16T01:57:55.3Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,54,27,2022-12-16T01:57:57Z,2750000,False,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT05M28.00S,2022-12-16T01:58:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,94.30026281208936,49.754901960784316,1610612763,54,27,2022-12-16T01:58:11Z,2760000,False,-1.0,1.0,1,right,MISS S. Aldama driving reverse Layup,[1630583],1610612763.0,MEM,driving reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.16,Missed,,,,,,,,,,,,,,,,,,
283,PT05M25.00S,2022-12-16T01:58:09.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,27,2022-12-16T01:58:11Z,2770000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,282.0,2.0,1.0,1.0,,,,,,,,,,,,,,
284,PT05M19.00S,2022-12-16T01:58:16.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,30.699737187910642,59.068627450980394,1610612749,54,30,2022-12-16T01:58:19Z,2780000,False,-45.0,236.0,1,left,B. Portis 24' 3PT  (10 PTS) (J. Carter 1 AST),"[1626171, 1628975]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,24.04,Made,,,,,,,,,,10.0,,,,,,J. Carter,1628975.0,1.0
286,PT04M53.00S,2022-12-16T01:58:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,81.42247043363994,56.61764705882353,1610612763,56,30,2022-12-16T01:58:47Z,2800000,False,33.0,122.0,1,right,D. Roddy 12' turnaround fadeaway Jump Shot (8 PTS),[1631223],1610612763.0,MEM,turnaround fadeaway,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,12.65,Made,,,,,,,,,,8.0,,,,,,,,
287,PT04M40.00S,2022-12-16T01:58:55.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,30.17411300919842,29.901960784313726,1610612749,56,30,2022-12-16T01:59:00Z,2810000,False,100.0,231.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
288,PT04M38.00S,2022-12-16T01:58:57.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,56,30,2022-12-16T01:59:00Z,2820000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,287.0,,,,,,,,,,,,,,,,,
290,PT04M38.00S,2022-12-16T01:59:00.4Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,56,30,2022-12-16T01:59:11Z,2840000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M38.00S,2022-12-16T01:59:00.4Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,56,30,2022-12-16T01:59:11Z,2850000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M38.00S,2022-12-16T01:59:00.4Z,2,REGULAR,substitution,in,[],203500,,,1610612763,56,30,2022-12-16T01:59:11Z,2860000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M38.00S,2022-12-16T01:59:00.4Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,56,30,2022-12-16T01:59:11Z,2870000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M17.00S,2022-12-16T01:59:36.5Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,56,30,2022-12-16T01:59:40Z,2880000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 203507]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,
295,PT04M17.00S,2022-12-16T01:59:36.5Z,2,REGULAR,steal,,[],203507,,,1610612749,56,30,2022-12-16T01:59:38Z,2890000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
296,PT04M14.00S,2022-12-16T01:59:41.6Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612749,56,30,2022-12-16T01:59:49Z,2900000,False,,,0,,J. Morant shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629630, 203507]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
298,PT04M14.00S,2022-12-16T02:00:17.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,56,31,2022-12-16T02:00:17Z,2920000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
299,PT04M14.00S,2022-12-16T02:00:18.6Z,2,REGULAR,substitution,out,[],1630533,,,1610612749,56,31,2022-12-16T02:00:24Z,2930000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M14.00S,2022-12-16T02:00:18.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,56,31,2022-12-16T02:00:24Z,2940000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M14.00S,2022-12-16T02:00:18.6Z,2,REGULAR,substitution,in,[],1629723,,,1610612749,56,31,2022-12-16T02:00:24Z,2950000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M14.00S,2022-12-16T02:00:18.6Z,2,REGULAR,substitution,in,[],201572,,,1610612749,56,31,2022-12-16T02:00:24Z,2960000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M14.00S,2022-12-16T02:00:38.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,56,32,2022-12-16T02:00:38Z,2970000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
304,PT03M59.00S,2022-12-16T02:00:54.6Z,2,REGULAR,3pt,Jump Shot,[],1629630,69.20170827858082,31.61764705882353,1610612763,59,32,2022-12-16T02:00:59Z,2980000,False,-92.0,237.0,1,right,J. Morant 25' 3PT pullup (12 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,,,,12.0,,,,,,S. Aldama,1630583.0,1.0
306,PT03M40.00S,2022-12-16T02:01:12.8Z,2,REGULAR,2pt,Jump Shot,[],203507,20.05584756898817,74.50980392156863,1610612749,59,34,2022-12-16T02:01:21Z,3000000,False,-123.0,136.0,1,left,G. Antetokounmpo 18' pullup Jump Shot (14 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.3,Made,,,,,,,,,,14.0,,,,,,,,
307,PT03M28.00S,2022-12-16T02:01:24.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.5473061760841,50.98039215686274,1610612763,59,34,2022-12-16T02:01:28Z,3010000,False,5.0,74.0,1,right,MISS J. Morant 7' driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
308,PT03M25.00S,2022-12-16T02:01:27.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,59,34,2022-12-16T02:01:28Z,3020000,False,,,0,,S. Adams REBOUND (Off:2 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,307.0,2.0,0.0,2.0,,,,,,,,,,,,,,
309,PT03M25.00S,2022-12-16T02:01:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,59,34,2022-12-16T02:01:27Z,3030000,False,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
310,PT03M25.00S,2022-12-16T02:01:27.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,59,34,2022-12-16T02:01:27Z,3040000,False,,,0,,S. Adams REBOUND (Off:3 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,309.0,3.0,0.0,3.0,,,,,,,,,,,,,,
311,PT03M24.00S,2022-12-16T02:01:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.56307490144546,46.07843137254902,1610612763,59,34,2022-12-16T02:01:34Z,3050000,False,-20.0,-1.0,1,right,MISS S. Adams reverse Layup,[203500],1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
312,PT03M21.00S,2022-12-16T02:01:32.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,59,34,2022-12-16T02:01:34Z,3060000,False,,,0,,S. Adams REBOUND (Off:4 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,311.0,4.0,0.0,4.0,,,,,,,,,,,,,,
313,PT03M21.00S,2022-12-16T02:01:32.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,59,34,2022-12-16T02:01:36Z,3070000,False,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
314,PT03M20.00S,2022-12-16T02:01:33.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,59,34,2022-12-16T02:01:36Z,3080000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,313.0,2.0,1.0,1.0,,,,,,,,,,,,,,
315,PT03M17.00S,2022-12-16T02:01:37.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612749,59,34,2022-12-16T02:01:46Z,3090000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630583, 203507]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
317,PT03M17.00S,2022-12-16T02:02:14.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,59,34,2022-12-16T02:02:14Z,3110000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT03M17.00S,2022-12-16T02:02:14.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,59,34,2022-12-16T02:02:14Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,
319,PT03M17.00S,2022-12-16T02:02:16.0Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,59,34,2022-12-16T02:02:18Z,3130000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M17.00S,2022-12-16T02:02:16.0Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,59,34,2022-12-16T02:02:18Z,3140000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M17.00S,2022-12-16T02:02:39.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,59,35,2022-12-16T02:02:39Z,3150000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
322,PT03M03.00S,2022-12-16T02:02:56.2Z,2,REGULAR,3pt,Jump Shot,[],1629630,68.01905387647832,63.23529411764706,1610612763,59,35,2022-12-16T02:03:01Z,3160000,False,66.0,248.0,1,right,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
323,PT03M02.00S,2022-12-16T02:02:57.2Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,59,35,2022-12-16T02:03:01Z,3170000,False,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,322.0,7.0,5.0,2.0,,,,,,,,,,,,,,
324,PT02M57.00S,2022-12-16T02:03:02.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631223,88.64980289093299,63.48039215686274,1610612763,61,35,2022-12-16T02:03:09Z,3180000,False,67.0,54.0,1,right,D. Roddy 8' driving floating bank Jump Shot (10 PTS) (J. Morant 4 AST),"[1631223, 1629630]",1610612763.0,MEM,driving floating bank,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Right,8.65,Made,,,,,,,,,,10.0,,,,,,J. Morant,1629630.0,4.0
326,PT02M43.00S,2022-12-16T02:03:19.8Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,61,35,2022-12-16T02:03:25Z,3200000,False,,,0,,G. Antetokounmpo charge offensive FOUL (1 PF),"[203507, 1630583]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627526.0,1.0,0.0,Aldama,1630583.0,,,,,,,,,
328,PT02M43.00S,2022-12-16T02:03:19.8Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,61,35,2022-12-16T02:03:19Z,3220000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627526.0,,,,,,,,1.0,,,,,
329,PT02M43.00S,2022-12-16T02:03:32.4Z,2,REGULAR,substitution,out,[],1628975,,,1610612763,61,35,2022-12-16T02:03:38Z,3230000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M43.00S,2022-12-16T02:03:32.4Z,2,REGULAR,substitution,in,[],203114,,,1610612763,61,35,2022-12-16T02:03:38Z,3240000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M23.00S,2022-12-16T02:04:05.1Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612763,61,35,2022-12-16T02:04:16Z,3250000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Morant 2 FT),"[1626171, 1629630]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,2.0,0.0,Morant,1629630.0,,,,,,,,,
333,PT02M23.00S,2022-12-16T02:04:39.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,62,35,2022-12-16T02:10:57Z,3270000,False,,,0,,J. Morant Free Throw 1 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
336,PT02M23.00S,2022-12-16T02:04:39.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,62,35,2022-12-16T02:10:57Z,3275000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
337,PT02M23.00S,2022-12-16T02:04:39.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,62,35,2022-12-16T02:13:10Z,3277500,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,336.0,3.0,2.0,1.0,,,,,,,,,,,,,,
334,PT02M23.00S,2022-12-16T02:04:41.7Z,2,REGULAR,substitution,out,[],1631223,,,1610612749,62,35,2022-12-16T02:10:57Z,3280000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M23.00S,2022-12-16T02:04:41.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612749,62,35,2022-12-16T02:10:57Z,3290000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M05.00S,2022-12-16T02:06:11.9Z,2,REGULAR,jumpball,recovered,[],1628960,,,1610612749,62,35,2022-12-16T02:10:38Z,3295000,False,,,0,,Jump Ball G. Antetokounmpo vs. S. Adams: Tip to G. Allen,"[1628960, 203507, 203500]",1610612749.0,MIL,heldball,G. Allen,1628960.0,Allen,G. Allen,Antetokounmpo,203507.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
341,PT02M00.00S,2022-12-16T02:06:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,8.623521681997373,51.71568627450981,1610612749,62,35,2022-12-16T02:50:50Z,3320000,False,-9.0,29.0,1,left,MISS G. Allen driving finger roll Layup,[1628960],1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
342,PT01M54.00S,2022-12-16T02:06:22.0Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,62,35,2022-12-16T02:12:18Z,3330000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,341.0,3.0,1.0,2.0,,,,,,,,,,,,,,
