actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
678,PT00M28.90S,2022-10-20T01:59:11.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628392,,,1610612752,106,105,2022-10-20T01:59:11Z,6690000,,,0,,I. Hartenstein Free Throw 1 of 1 (14 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
679,PT00M28.90S,2022-10-20T01:59:15.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,106,105,2022-10-20T01:59:15Z,6700000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M28.90S,2022-10-20T02:00:10.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,106,105,2022-10-20T02:00:47Z,6710000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M28.90S,2022-10-20T02:00:10.5Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,106,105,2022-10-20T02:00:47Z,6720000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M08.40S,2022-10-20T02:01:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.64323258869908,49.01960784313725,1610612763,108,105,2022-10-20T02:01:34Z,6730000,-5.0,7.0,1,right,J. Morant driving finger roll Layup (32 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.88,Made,32.0,,,,,,,,,,,,,,,,,
683,PT00M08.40S,2022-10-20T02:01:34.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,108,105,2022-10-20T02:01:34Z,6740000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M08.40S,2022-10-20T02:02:29.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612752,108,105,2022-10-20T02:03:09Z,6750000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M08.40S,2022-10-20T02:02:29.1Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,108,105,2022-10-20T02:03:09Z,6760000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M08.40S,2022-10-20T02:02:29.1Z,4,REGULAR,substitution,in,[],1631223,,,1610612752,108,105,2022-10-20T02:03:09Z,6770000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M08.40S,2022-10-20T02:02:29.1Z,4,REGULAR,substitution,in,[],203095,,,1610612752,108,105,2022-10-20T02:03:09Z,6780000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M03.30S,2022-10-20T02:03:27.4Z,4,REGULAR,3pt,Jump Shot,[],1629629,6.652431011826544,95.34313725490196,1610612752,108,108,2022-10-20T02:03:30Z,6790000,-227.0,10.0,1,left,C. Reddish 3PT  (20 PTS) (J. Brunson 9 AST),"[1629629, 1628973]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,22.69,Made,20.0,J. Brunson,1628973.0,9.0,,,,,,,,,,,,,,
690,PT00M03.00S,2022-10-20T02:03:34.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,108,108,2022-10-20T02:03:34Z,6810000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,out,[],203500,,,1610612763,108,108,2022-10-20T02:04:52Z,6820000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,108,108,2022-10-20T02:04:52Z,6830000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,out,[],203095,,,1610612763,108,108,2022-10-20T02:04:52Z,6840000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,108,108,2022-10-20T02:04:52Z,6850000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,108,108,2022-10-20T02:04:52Z,6860000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M03.00S,2022-10-20T02:04:21.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612763,108,108,2022-10-20T02:04:52Z,6870000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.50S,2022-10-20T02:05:21.3Z,4,REGULAR,foul,offensive,['inpenalty'],1629630,,,1610612763,108,108,2022-10-20T02:05:35Z,6880000,,,0,,J. Morant charge offensive FOUL (3 PF),"[1629630, 1628973]",1610612763.0,MEM,charge,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,3.0,0.0,Brunson,1628973.0,,,,,
699,PT00M00.50S,2022-10-20T02:05:21.3Z,4,REGULAR,turnover,offensive foul,[],1629630,,,1610612763,108,108,2022-10-20T02:05:21Z,6900000,,,0,,J. Morant offensive foul TURNOVER (4 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,,4.0,,,,
700,PT00M00.50S,2022-10-20T02:05:51.1Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,108,108,2022-10-20T02:06:43Z,6910000,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1629723]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,Konchar,1629723.0
701,PT00M00.50S,2022-10-20T02:05:51.1Z,4,REGULAR,steal,,[],1629723,,,1610612763,108,108,2022-10-20T02:06:01Z,6920000,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
702,PT00M00.00S,2022-10-20T02:06:11.5Z,4,REGULAR,period,end,[],0,,,1610612763,108,108,2022-10-20T02:06:11Z,6930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT05M00.00S,2022-10-20T02:07:52.4Z,5,OVERTIME,substitution,out,['startperiod'],1629634,,,1610612763,108,108,2022-10-20T02:08:31Z,6940000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT05M00.00S,2022-10-20T02:07:52.4Z,5,OVERTIME,substitution,out,['startperiod'],1629011,,,1610612763,108,108,2022-10-20T02:08:31Z,6950000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M00.00S,2022-10-20T02:07:52.4Z,5,OVERTIME,substitution,in,['startperiod'],203500,,,1610612763,108,108,2022-10-20T02:08:31Z,6960000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT05M00.00S,2022-10-20T02:07:52.4Z,5,OVERTIME,substitution,in,['startperiod'],1628392,,,1610612763,108,108,2022-10-20T02:08:31Z,6970000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT05M00.00S,2022-10-20T02:08:47.6Z,5,OVERTIME,period,start,[],0,,,0,108,108,2022-10-20T02:08:47Z,6980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT04M56.00S,2022-10-20T02:08:49.9Z,5,OVERTIME,jumpball,recovered,[],1629630,,,1610612763,108,108,2022-10-20T02:08:49Z,7000000,,,0,,Jump Ball S. Adams vs. I. Hartenstein: Tip to J. Morant,"[1629630, 203500, 1628392]",1610612763.0,MEM,startperiod,J. Morant,1629630.0,Morant,J. Morant,Adams,203500.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
712,PT04M50.00S,2022-10-20T02:08:59.5Z,5,OVERTIME,turnover,traveling,[],1629630,,,1610612763,108,108,2022-10-20T02:09:04Z,7030000,,,0,,J. Morant traveling TURNOVER (5 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200832.0,,,,,5.0,,,,
714,PT04M36.00S,2022-10-20T02:09:23.5Z,5,OVERTIME,foul,offensive,[],203944,,,1610612752,108,108,2022-10-20T02:09:35Z,7050000,,,0,,J. Randle charge offensive FOUL (6 PF),"[203944, 203500]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,6.0,0.0,Adams,203500.0,,,,,
716,PT04M36.00S,2022-10-20T02:09:23.5Z,5,OVERTIME,turnover,offensive foul,[],203944,,,1610612752,108,108,2022-10-20T02:09:23Z,7070000,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,,,,,3.0,,,,
717,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,out,[],203500,,,1610612763,108,108,2022-10-20T02:09:59Z,7080000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,out,[],203944,,,1610612763,108,108,2022-10-20T02:09:59Z,7090000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,in,[],1629634,,,1610612763,108,108,2022-10-20T02:09:59Z,7100000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,in,[],203095,,,1610612763,108,108,2022-10-20T02:09:59Z,7110000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,out,[],1626145,,,1610612763,108,108,2022-10-20T02:10:59Z,7115000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT04M36.00S,2022-10-20T02:09:43.9Z,5,OVERTIME,substitution,in,[],1630217,,,1610612763,108,108,2022-10-20T02:10:59Z,7117500,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT04M17.00S,2022-10-20T02:10:27.5Z,5,OVERTIME,turnover,lost ball,[],1630217,,,1610612763,108,108,2022-10-20T02:10:31Z,7120000,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 1629629]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Reddish,1629629.0
722,PT04M17.00S,2022-10-20T02:10:27.5Z,5,OVERTIME,steal,,[],1629629,,,1610612752,108,108,2022-10-20T02:10:30Z,7130000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
723,PT04M13.00S,2022-10-20T02:10:31.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,7.178055190538765,50.73529411764706,1610612752,108,108,2022-10-20T02:10:38Z,7140000,-4.0,15.0,1,left,MISS J. Brunson running reverse Layup - blocked,"[1628973, 1629630]",1610612752.0,NYK,running reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.54,Missed,,,,,,,,,,,,,,,Morant,1629630.0,,
724,PT04M13.00S,2022-10-20T02:10:31.4Z,5,OVERTIME,block,,[],1629630,,,1610612752,108,108,2022-10-20T02:10:35Z,7150000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
725,PT04M08.00S,2022-10-20T02:10:36.4Z,5,OVERTIME,rebound,defensive,[],1629723,,,1610612763,108,108,2022-10-20T02:10:38Z,7160000,,,0,,J. Konchar REBOUND (Off:2 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,723.0,9.0,7.0,2.0,,,,,,,,,,
726,PT04M05.00S,2022-10-20T02:10:39.4Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629634,93.38042049934296,49.754901960784316,1610612763,110,108,2022-10-20T02:10:44Z,7170000,-1.0,10.0,1,right,B. Clarke alley-oop DUNK (8 PTS) (J. Morant 8 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.98,Made,8.0,J. Morant,1629630.0,8.0,,,,,,,,,,,,,,
730,PT04M04.00S,2022-10-20T02:11:10.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612752,110,108,2022-10-20T02:11:10Z,7190000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT03M52.00S,2022-10-20T02:12:44.9Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1628392,15.588042049934298,48.77450980392157,1610612752,110,110,2022-10-20T02:12:49Z,7200000,6.0,94.0,1,left,I. Hartenstein 9' Hook (16 PTS) (R. Barrett 3 AST),"[1628392, 1629628]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.42,Made,16.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
733,PT03M33.00S,2022-10-20T02:13:03.1Z,5,OVERTIME,3pt,Jump Shot,[],1630217,69.59592641261499,22.058823529411764,1610612763,110,110,2022-10-20T02:13:06Z,7220000,-140.0,233.0,1,right,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
734,PT03M30.00S,2022-10-20T02:13:06.1Z,5,OVERTIME,rebound,defensive,[],1629628,,,1610612752,110,110,2022-10-20T02:13:06Z,7230000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,733.0,4.0,3.0,1.0,,,,,,,,,,
735,PT03M19.00S,2022-10-20T02:13:17.2Z,5,OVERTIME,3pt,Jump Shot,[],1628973,6.521024967148489,96.07843137254902,1610612752,110,110,2022-10-20T02:13:21Z,7240000,-230.0,9.0,1,left,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
736,PT03M16.00S,2022-10-20T02:13:20.2Z,5,OVERTIME,rebound,defensive,[],1629634,,,1610612763,110,110,2022-10-20T02:13:21Z,7250000,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Left Corner 3,24+ Left,,,,,,,735.0,5.0,4.0,1.0,,,,,,,,,,
737,PT03M03.00S,2022-10-20T02:13:36.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629630,85.49605781865965,62.5,1610612763,112,110,2022-10-20T02:13:42Z,7260000,62.0,84.0,1,right,J. Morant 10' driving floating Jump Shot (34 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,10.45,Made,34.0,,,,,,,,,,,,,,,,,
738,PT03M03.00S,2022-10-20T02:13:38.3Z,5,OVERTIME,foul,personal,['1freethrow'],1628392,,,1610612763,112,110,2022-10-20T02:13:50Z,7270000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Morant 1 FT),"[1628392, 1629630]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2534.0,3.0,0.0,Morant,1629630.0,,,,,
740,PT03M03.00S,2022-10-20T02:14:06.4Z,5,OVERTIME,freethrow,1 of 1,[],1629630,,,1610612763,112,110,2022-10-20T02:14:06Z,7290000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
741,PT03M00.00S,2022-10-20T02:14:07.9Z,5,OVERTIME,rebound,defensive,[],1629628,,,1610612752,112,110,2022-10-20T02:14:07Z,7300000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,740.0,5.0,4.0,1.0,,,,,,,,,,
742,PT02M53.00S,2022-10-20T02:14:14.8Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629628,11.777266754270697,36.76470588235294,1610612752,112,110,2022-10-20T02:14:22Z,7310000,66.0,58.0,1,left,MISS R. Barrett 8' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,8.81,Missed,,,,,,,,,,,,,,,,,,
743,PT02M48.00S,2022-10-20T02:14:19.8Z,5,OVERTIME,rebound,defensive,[],1630583,,,1610612763,112,110,2022-10-20T02:14:22Z,7320000,,,0,,S. Aldama REBOUND (Off:2 Def:9),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,742.0,11.0,9.0,2.0,,,,,,,,,,
744,PT02M34.00S,2022-10-20T02:14:33.8Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629630,84.31340341655716,49.754901960784316,1610612763,112,110,2022-10-20T02:14:38Z,7330000,-1.0,95.0,1,right,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
745,PT02M31.00S,2022-10-20T02:14:36.8Z,5,OVERTIME,rebound,offensive,[],1629723,,,1610612763,112,110,2022-10-20T02:14:38Z,7340000,,,0,,J. Konchar REBOUND (Off:3 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,744.0,10.0,7.0,3.0,,,,,,,,,,
746,PT02M28.00S,2022-10-20T02:14:39.9Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1630217,71.56701708278581,21.323529411764707,1610612763,112,110,2022-10-20T02:14:43Z,7350000,-143.0,215.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
747,PT02M25.00S,2022-10-20T02:14:42.9Z,5,OVERTIME,rebound,defensive,[],1629628,,,1610612752,112,110,2022-10-20T02:14:43Z,7360000,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,746.0,6.0,5.0,1.0,,,,,,,,,,
748,PT02M20.00S,2022-10-20T02:14:48.0Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629628,7.30946123521682,53.67647058823529,1610612752,112,110,2022-10-20T02:14:52Z,7370000,-18.0,16.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
749,PT02M16.00S,2022-10-20T02:14:52.0Z,5,OVERTIME,rebound,defensive,[],1629723,,,1610612763,112,110,2022-10-20T02:14:52Z,7380000,,,0,,J. Konchar REBOUND (Off:3 Def:8),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,748.0,11.0,8.0,3.0,,,,,,,,,,
750,PT01M59.00S,2022-10-20T02:15:09.6Z,5,OVERTIME,turnover,bad pass,[],1629630,,,1610612763,112,110,2022-10-20T02:15:12Z,7390000,,,0,,J. Morant bad pass TURNOVER (6 TO),"[1629630, 1629629]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,6.0,,,Reddish,1629629.0
751,PT01M59.00S,2022-10-20T02:15:09.6Z,5,OVERTIME,steal,,[],1629629,,,1610612752,112,110,2022-10-20T02:15:11Z,7400000,,,0,,C. Reddish STEAL (3 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
752,PT01M55.00S,2022-10-20T02:15:14.0Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,5.601182654402102,49.26470588235294,1610612752,112,112,2022-10-20T02:15:18Z,7410000,4.0,0.0,1,left,C. Reddish running DUNK (22 PTS),[1629629],1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.37,Made,22.0,,,,,,,,,,,,,,,,,
753,PT01M31.00S,2022-10-20T02:15:43.1Z,5,OVERTIME,3pt,Jump Shot,[],1629630,61.0545335085414,83.33333333333334,1610612763,112,112,2022-10-20T02:15:56Z,7420000,167.0,314.0,1,right,MISS J. Morant 35' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,35.52,Missed,,,,,,,,,,,,,,,,,,
754,PT01M31.00S,2022-10-20T02:15:43.1Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612763,112,112,2022-10-20T02:15:56Z,7430000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,753.0,,,,,,,,,,,,,
755,PT01M31.00S,2022-10-20T02:15:49.8Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612763,112,112,2022-10-20T02:16:03Z,7440000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,,,,,,,,,
756,PT01M31.00S,2022-10-20T02:15:51.9Z,5,OVERTIME,substitution,out,[],1630217,,,1610612752,112,112,2022-10-20T02:15:55Z,7450000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
757,PT01M31.00S,2022-10-20T02:15:51.9Z,5,OVERTIME,substitution,in,[],1626145,,,1610612752,112,112,2022-10-20T02:15:55Z,7460000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
758,PT01M15.00S,2022-10-20T02:16:18.8Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,11.908672798948752,60.78431372549019,1610612752,112,112,2022-10-20T02:16:23Z,7470000,-54.0,59.0,1,left,MISS J. Brunson 8' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
759,PT01M12.00S,2022-10-20T02:16:21.8Z,5,OVERTIME,rebound,offensive,[],1629628,,,1610612752,112,112,2022-10-20T02:16:23Z,7480000,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,758.0,7.0,5.0,2.0,,,,,,,,,,
760,PT01M09.00S,2022-10-20T02:16:25.4Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,8.492115637319317,4.901960784313726,1610612752,112,112,2022-10-20T02:16:29Z,7490000,225.0,27.0,1,left,MISS J. Brunson step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
761,PT01M06.00S,2022-10-20T02:16:28.4Z,5,OVERTIME,rebound,defensive,[],1629630,,,1610612763,112,112,2022-10-20T02:16:29Z,7500000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,,760.0,4.0,3.0,1.0,,,,,,,,,,
762,PT00M47.80S,2022-10-20T02:16:46.9Z,5,OVERTIME,3pt,Jump Shot,[],1626145,69.85873850197109,25.245098039215684,1610612763,115,112,2022-10-20T02:16:50Z,7510000,-124.0,231.0,1,right,T. Jones 26' 3PT  (15 PTS) (J. Morant 9 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.19,Made,15.0,J. Morant,1629630.0,9.0,,,,,,,,,,,,,,
