shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
05:58,253,PT05M58.00S,2022-12-06T01:52:02.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,12.565703022339028,41.911764705882355,1610612763,38,38,2022-12-06T01:52:07Z,2490000,False,40.0,66.0,1,left,D. Roddy 7' turnaround Hook (4 PTS) (S. Aldama 1 AST),"[1631223, 1630583]",27,1610612763.0,MEM,turnaround,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,4.0,,,,,S. Aldama,1630583.0,1.0,,,,,,,,,,
05:35,254,PT05M35.00S,2022-12-06T01:52:23.6Z,2,REGULAR,3pt,Jump Shot,[],1628997,92.72339027595268,2.941176470588235,1610612748,38,38,2022-12-06T01:52:27Z,2500000,False,-235.0,16.0,1,right,MISS C. Martin 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
05:34,255,PT05M34.00S,2022-12-06T01:52:24.6Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,38,38,2022-12-06T01:52:27Z,2510000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,
05:28,256,PT05M28.00S,2022-12-06T01:52:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.0335085413929,49.754901960784316,1610612763,40,38,2022-12-06T01:52:36Z,2520000,False,1.0,108.0,1,left,T. Jones 10' driving floating Jump Shot (11 PTS),[1626145],21,1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,11.0,,,,,,,,,,,,,,,,,
05:17,257,PT05M17.00S,2022-12-06T01:52:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.03745072273325,51.470588235294116,1610612748,40,40,2022-12-06T01:52:47Z,2530000,False,7.0,4.0,1,right,C. Martin driving Layup (14 PTS) (K. Lowry 2 AST),"[1628997, 200768]",16,1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,0.82,Made,14.0,,,,,K. Lowry,200768.0,2.0,,,,,,,,,,
05:07,258,PT05M07.00S,2022-12-06T01:52:52.3Z,2,REGULAR,2pt,Jump Shot,[],1626145,13.61695137976347,67.64705882352942,1610612763,40,40,2022-12-06T01:52:58Z,2540000,False,-88.0,75.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],21,1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,11.61,Missed,,,,,,,,,,,,,,,,,,
05:04,259,PT05M04.00S,2022-12-06T01:52:55.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,40,40,2022-12-06T01:52:58Z,2550000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,258.0,1.0,1.0,0.0,,,,,,,,,,,,,
04:51,260,PT04M51.00S,2022-12-06T01:53:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.9862023653088,51.225490196078425,1610612748,40,40,2022-12-06T01:54:42Z,2560000,False,6.0,13.0,1,right,MISS J. Butler driving finger roll Layup,[202710],22,1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
04:51,261,PT04M51.00S,2022-12-06T01:53:07.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,40,40,2022-12-06T01:54:42Z,2570000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,260.0,,,,,,,,,,,,,,,,
04:47,263,PT04M47.00S,2022-12-06T01:53:30.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203473,67.36202365308804,65.93137254901961,1610612748,40,40,2022-12-06T01:53:34Z,2590000,False,80.0,254.0,1,right,MISS D. Dedmon 26' 3PT,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
04:44,264,PT04M44.00S,2022-12-06T01:53:33.4Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,40,40,2022-12-06T01:53:34Z,2600000,False,,,0,,S. Aldama REBOUND (Off:0 Def:5),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,263.0,5.0,5.0,0.0,,,,,,,,,,,,,
04:42,265,PT04M42.00S,2022-12-06T01:53:38.3Z,2,REGULAR,foul,personal,[],203473,,,1610612763,40,40,2022-12-06T01:53:49Z,2610000,False,,,0,,D. Dedmon personal FOUL (4 PF),"[203473, 203500]",21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,4.0,0.0,Adams,203500.0,,
04:42,267,PT04M42.00S,2022-12-06T01:53:51.3Z,2,REGULAR,substitution,out,[],203473,,,1610612763,40,40,2022-12-06T01:53:56Z,2630000,False,,,0,,SUB out: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
04:42,268,PT04M42.00S,2022-12-06T01:53:51.3Z,2,REGULAR,substitution,in,[],1628389,,,1610612763,40,40,2022-12-06T01:53:56Z,2640000,False,,,0,,SUB in: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
04:29,269,PT04M29.00S,2022-12-06T01:54:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631113,6.389618922470433,48.77450980392157,1610612763,42,40,2022-12-06T01:54:18Z,2650000,False,6.0,8.0,1,left,K. Chandler driving finger roll Layup (4 PTS) (T. Jones 4 AST),"[1631113, 1626145]",1,1610612763.0,MEM,driving finger roll,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,T. Jones,1626145.0,4.0,,,,,,,,,,
04:17,271,PT04M17.00S,2022-12-06T01:54:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.60512483574244,38.970588235294116,1610612748,42,40,2022-12-06T01:54:31Z,2670000,False,-55.0,111.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],13,1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.39,Missed,,,,,,,,,,,,,,,,,,
04:14,272,PT04M14.00S,2022-12-06T01:54:29.1Z,2,REGULAR,rebound,defensive,[],1631113,,,1610612763,42,40,2022-12-06T01:54:31Z,2680000,False,,,0,,K. Chandler REBOUND (Off:0 Def:2),[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,
04:09,273,PT04M09.00S,2022-12-06T01:54:34.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631113,32.276609724047304,47.549019607843135,1610612763,45,40,2022-12-06T01:58:42Z,2690000,False,12.0,251.0,1,left,K. Chandler 25' 3PT  (7 PTS) (T. Jones 5 AST),"[1631113, 1626145]",1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Above the Break 3,24+ Center,25.12,Made,7.0,,,,,T. Jones,1626145.0,5.0,,,,,,,,,,
03:45,275,PT03M45.00S,2022-12-06T01:54:58.2Z,2,REGULAR,3pt,Jump Shot,[],200768,95.0886990801577,3.6764705882352944,1610612748,45,40,2022-12-06T01:55:02Z,2710000,False,-232.0,-6.0,1,right,MISS K. Lowry 3PT,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
03:43,276,PT03M43.00S,2022-12-06T01:55:00.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,45,40,2022-12-06T01:55:02Z,2720000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,,275.0,2.0,2.0,0.0,,,,,,,,,,,,,
03:37,277,PT03M37.00S,2022-12-06T01:55:07.4Z,2,REGULAR,3pt,Jump Shot,[],1631113,28.465834428383708,71.81372549019608,1610612763,45,40,2022-12-06T01:55:16Z,2730000,False,-109.0,215.0,1,left,MISS K. Chandler 24' 3PT,[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Above the Break 3,24+ Left Center,24.12,Missed,,,,,,,,,,,,,,,,,,
03:34,278,PT03M34.00S,2022-12-06T01:55:10.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,45,40,2022-12-06T01:55:16Z,2740000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,277.0,,,,,,,,,,,,,,,,
03:23,280,PT03M23.00S,2022-12-06T01:55:45.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630583,12.302890932982917,17.15686274509804,1610612763,45,40,2022-12-06T01:55:50Z,2760000,False,164.0,63.0,1,left,MISS S. Aldama 17' turnaround fadeaway Shot,[1630583],7,1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right,17.59,Missed,,,,,,,,,,,,,,,,,,
03:19,281,PT03M19.00S,2022-12-06T01:55:49.2Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,45,40,2022-12-06T01:55:50Z,2770000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right,,,,280.0,3.0,2.0,1.0,,,,,,,,,,,,,
03:00,282,PT03M00.00S,2022-12-06T01:56:07.2Z,2,REGULAR,3pt,Jump Shot,[],202710,88.38699080157687,95.34313725490196,1610612748,45,43,2022-12-06T01:56:12Z,2780000,False,227.0,57.0,1,right,J. Butler 3PT  (3 PTS) (K. Lowry 3 AST),"[202710, 200768]",22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.37,Made,3.0,,,,,K. Lowry,200768.0,3.0,,,,,,,,,,
02:52,284,PT02M52.00S,2022-12-06T01:56:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,45,43,2022-12-06T01:56:18Z,2800000,False,,,0,,MEM Timeout,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:52,287,PT02M52.00S,2022-12-06T01:58:33.6Z,2,REGULAR,substitution,out,[],1631113,,,1610612763,45,43,2022-12-06T01:59:09Z,2810000,False,,,0,,SUB out: K. Chandler,[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
02:52,288,PT02M52.00S,2022-12-06T01:58:33.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612763,45,43,2022-12-06T01:59:09Z,2820000,False,,,0,,SUB out: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
02:52,289,PT02M52.00S,2022-12-06T01:58:33.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,45,43,2022-12-06T01:59:09Z,2830000,False,,,0,,SUB in: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
02:52,290,PT02M52.00S,2022-12-06T01:58:33.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612763,45,43,2022-12-06T01:59:09Z,2840000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
02:45,291,PT02M45.00S,2022-12-06T01:59:19.4Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.25427069645204,24.264705882352942,1610612763,45,43,2022-12-06T01:59:23Z,2850000,False,129.0,222.0,1,left,MISS D. Brooks 25' 3PT,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
02:42,292,PT02M42.00S,2022-12-06T01:59:21.8Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,45,43,2022-12-06T01:59:21Z,2860000,False,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,291.0,4.0,3.0,1.0,,,,,,,,,,,,,
02:26,293,PT02M26.00S,2022-12-06T01:59:37.1Z,2,REGULAR,2pt,Jump Shot,[],202710,83.78777923784494,70.83333333333334,1610612748,45,43,2022-12-06T01:59:50Z,2870000,False,104.0,100.0,1,right,MISS J. Butler 14' turnaround Shot,[202710],22,1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,14.44,Missed,,,,,,,,,,,,,,,,,,
02:24,294,PT02M24.00S,2022-12-06T01:59:39.1Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,45,43,2022-12-06T01:59:50Z,2880000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,
02:02,296,PT02M02.00S,2022-12-06T02:00:20.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,32.933639947437584,29.166666666666668,1610612763,48,43,2022-12-06T02:00:24Z,2900000,False,104.0,257.0,1,left,T. Jones 27' 3PT  (14 PTS) (D. Roddy 1 AST),"[1626145, 1631223]",21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.74,Made,14.0,,,,,D. Roddy,1631223.0,1.0,,,,,,,,,,
01:32,298,PT01M32.00S,2022-12-06T02:00:49.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,78.53153745072274,89.4607843137255,1610612748,48,46,2022-12-06T02:00:54Z,2920000,False,197.0,149.0,1,right,T. Herro 24' 3PT pullup (15 PTS) (J. Butler 5 AST),"[1629639, 202710]",14,1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,24.74,Made,15.0,,,,,J. Butler,202710.0,5.0,,,,,,,,,,
01:20,300,PT01M20.00S,2022-12-06T02:01:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.258212877792378,52.69607843137255,1610612763,48,46,2022-12-06T02:01:05Z,2940000,False,-13.0,6.0,1,left,MISS D. Brooks driving finger roll Layup,[1628415],24,1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
01:17,301,PT01M17.00S,2022-12-06T02:01:04.0Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612763,48,46,2022-12-06T02:01:04Z,2950000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,300.0,2.0,1.0,1.0,,,,,,,,,,,,,
01:17,302,PT01M17.00S,2022-12-06T02:01:04.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631223,6.915243101182654,49.50980392156863,1610612763,50,46,2022-12-06T02:01:10Z,2960000,False,2.0,13.0,1,left,D. Roddy putback DUNK (6 PTS),[1631223],27,1610612763.0,MEM,putback,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.27,Made,6.0,,,,,,,,,,,,,,,,,
00:59,303,PT00M59.90S,2022-12-06T02:01:21.7Z,2,REGULAR,3pt,Jump Shot,[],200768,95.87713534822602,4.6568627450980395,1610612748,50,49,2022-12-06T02:01:25Z,2970000,False,-227.0,-14.0,1,right,K. Lowry 3PT  (6 PTS) (B. Adebayo 3 AST),"[200768, 1628389]",7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,22.71,Made,6.0,,,,,B. Adebayo,1628389.0,3.0,,,,,,,,,,
00:52,305,PT00M52.90S,2022-12-06T02:01:32.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630583,9.149145860709593,45.588235294117645,1610612763,52,49,2022-12-06T02:01:36Z,2990000,False,22.0,34.0,1,left,S. Aldama driving bank Hook (6 PTS) (T. Jones 6 AST),"[1630583, 1626145]",7,1610612763.0,MEM,driving bank,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,4.01,Made,6.0,,,,,T. Jones,1626145.0,6.0,,,,,,,,,,
00:39,307,PT00M39.30S,2022-12-06T02:01:50.4Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612748,52,49,2022-12-06T02:01:56Z,3010000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Butler 2 FT),"[1628415, 202710]",24,1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1162.0,2.0,0.0,Butler,202710.0,,
00:39,309,PT00M39.30S,2022-12-06T02:02:16.8Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,52,50,2022-12-06T02:02:38Z,3030000,False,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
00:39,310,PT00M39.30S,2022-12-06T02:02:16.8Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,52,50,2022-12-06T02:02:38Z,3040000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:38,311,PT00M38.00S,2022-12-06T02:02:18.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,52,50,2022-12-06T02:02:38Z,3050000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,
00:32,312,PT00M32.40S,2022-12-06T02:02:43.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,32.013797634691194,49.26470588235294,1610612763,55,50,2022-12-06T02:02:47Z,3060000,False,4.0,248.0,1,left,T. Jones 24' 3PT pullup (17 PTS),[1626145],21,1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,24.84,Made,17.0,,,,,,,,,,,,,,,,,
00:28,313,PT00M28.20S,2022-12-06T02:02:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612748,55,50,2022-12-06T02:03:03Z,3070000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Lowry 2 FT),"[1630583, 200768]",7,1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1155.0,2.0,0.0,Lowry,200768.0,,
00:28,315,PT00M28.20S,2022-12-06T02:03:33.1Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,55,50,2022-12-06T02:03:33Z,3090000,False,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:28,316,PT00M28.20S,2022-12-06T02:03:33.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,55,50,2022-12-06T02:03:33Z,3100000,False,,,0,,TEAM offensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,
00:28,317,PT00M28.20S,2022-12-06T02:03:48.7Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,55,51,2022-12-06T02:03:48Z,3110000,False,,,0,,K. Lowry Free Throw 2 of 2 (7 PTS),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
00:08,318,PT00M08.40S,2022-12-06T02:04:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630583,5.732588699080158,96.32352941176471,1610612763,58,51,2022-12-06T02:04:16Z,3120000,False,-232.0,1.0,1,left,S. Aldama 3PT  (9 PTS) (T. Jones 7 AST),"[1630583, 1626145]",7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.16,Made,9.0,,,,,T. Jones,1626145.0,7.0,,,,,,,,,,
00:01,320,PT00M01.00S,2022-12-06T02:04:27.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,87.86136662286465,95.58823529411765,1610612748,58,51,2022-12-06T02:05:03Z,3140000,False,228.0,62.0,1,right,MISS T. Herro fadeaway 3PT - blocked,"[1629639, 1631223]",14,1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,Roddy,1631223.0
00:01,323,PT00M01.00S,2022-12-06T02:04:27.5Z,2,REGULAR,block,,[],1631223,,,1610612748,58,51,2022-12-06T02:05:19Z,3145000,False,,,0,,D. Roddy BLOCK (2 BLK),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
00:01,321,PT00M01.00S,2022-12-06T02:04:27.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,58,51,2022-12-06T02:05:19Z,3150000,False,,,0,,S. Aldama REBOUND (Off:0 Def:6),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,320.0,6.0,6.0,0.0,,,,,,,,,,,,,
00:00,322,PT00M00.00S,2022-12-06T02:04:38.1Z,2,REGULAR,period,end,[],0,,,1610612763,58,51,2022-12-06T02:04:38Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,324,PT12M00.00S,2022-12-06T02:19:47.1Z,3,REGULAR,period,start,[],0,,,1610612748,58,51,2022-12-06T02:19:47Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:48,325,PT11M48.00S,2022-12-06T02:19:58.1Z,3,REGULAR,2pt,Jump Shot,[],202710,4.812746386333772,70.83333333333334,1610612748,58,53,2022-12-06T02:20:02Z,3180000,False,-104.0,-7.0,1,left,J. Butler 10' turnaround Jump Shot (6 PTS) (B. Adebayo 4 AST),"[202710, 1628389]",22,1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,10.45,Made,6.0,,,,,B. Adebayo,1628389.0,4.0,,,,,,,,,,
11:33,327,PT11M33.00S,2022-12-06T02:20:12.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,93.64323258869908,50.98039215686274,1610612763,60,53,2022-12-06T02:20:17Z,3200000,False,5.0,7.0,1,right,S. Aldama alley-oop DUNK (11 PTS) (T. Jones 8 AST),"[1630583, 1626145]",7,1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.88,Made,11.0,,,,,T. Jones,1626145.0,8.0,,,,,,,,,,
11:15,329,PT11M15.00S,2022-12-06T02:20:31.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.389618922470433,47.30392156862745,1610612748,60,55,2022-12-06T02:20:34Z,3220000,False,13.0,8.0,1,left,J. Butler Layup (8 PTS) (K. Lowry 4 AST),"[202710, 200768]",22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.55,Made,8.0,,,,,K. Lowry,200768.0,4.0,,,,,,,,,,
11:04,331,PT11M04.00S,2022-12-06T02:20:42.2Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612763,60,55,2022-12-06T02:20:46Z,3240000,False,,,0,,D. Brooks bad pass TURNOVER (4 TO),"[1628415, 1629639]",24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,4.0,Herro,1629639.0,,,,,,,
11:04,332,PT11M04.00S,2022-12-06T02:20:42.2Z,3,REGULAR,steal,,[],1629639,,,1610612748,60,55,2022-12-06T02:20:44Z,3250000,False,,,0,,T. Herro STEAL (1 STL),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
10:56,333,PT10M56.00S,2022-12-06T02:20:52.1Z,3,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612748,60,55,2022-12-06T02:21:02Z,3260000,False,,,0,,S. Aldama shooting personal FOUL (3 PF) (Butler 2 FT),"[1630583, 202710]",7,1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,3.0,0.0,Butler,202710.0,,
10:56,335,PT10M56.00S,2022-12-06T02:21:16.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,60,56,2022-12-06T02:21:16Z,3280000,False,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
10:56,336,PT10M56.00S,2022-12-06T02:21:31.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,60,57,2022-12-06T02:21:31Z,3290000,False,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
10:43,337,PT10M43.00S,2022-12-06T02:21:45.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,90.75229960578186,3.9215686274509802,1610612763,60,57,2022-12-06T02:21:50Z,3300000,False,-230.0,34.0,1,right,MISS S. Aldama 3PT,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
10:39,338,PT10M39.00S,2022-12-06T02:21:49.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,60,57,2022-12-06T02:21:50Z,3310000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,,,
