actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
345,PT00M32.30S,2023-02-08T02:07:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.06636005256242,45.83333333333333,1610612763,49,39,2023-02-08T02:07:42Z,3390000,False,-21.0,22.0,1,right,J. Morant driving reverse Layup (14 PTS),[1629630],1610612763.0,MEM,driving reverse,,,,,,Restricted Area,0-8 Center,3.03,Made,Morant,J. Morant,,,,,14.0,,,,,,,,,,,,,,
346,PT00M24.00S,2023-02-08T02:07:47.9Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,49,39,2023-02-08T02:07:52Z,3400000,False,,,0,,A. Dosunmu lost ball TURNOVER (3 TO),"[1630245, 1630214]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,3.0,,,Tillman,1630214.0,
347,PT00M24.00S,2023-02-08T02:07:47.9Z,2,REGULAR,steal,,[],1630214,,,1610612763,49,39,2023-02-08T02:07:49Z,3410000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,
348,PT00M02.10S,2023-02-08T02:08:09.9Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,49,39,2023-02-08T02:08:19Z,3420000,False,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 202696]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Center,,,Morant,J. Morant,,,,,,,,,,,,,,3.0,,,Vucevic,202696.0,
349,PT00M02.10S,2023-02-08T02:08:09.9Z,2,REGULAR,steal,,[],202696,,,1610612741,49,39,2023-02-08T02:08:11Z,3430000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2023-02-08T02:08:14.7Z,2,REGULAR,period,end,[],0,,,1610612741,49,39,2023-02-08T02:08:14Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-02-08T02:23:15.4Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612741,49,39,2023-02-08T02:23:25Z,3450000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-02-08T02:23:15.4Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,49,39,2023-02-08T02:23:25Z,3460000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-02-08T02:23:15.4Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612741,49,39,2023-02-08T02:23:25Z,3470000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-02-08T02:23:15.4Z,3,REGULAR,substitution,in,['startperiod'],1627936,,,1610612741,49,39,2023-02-08T02:23:25Z,3480000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-02-08T02:23:37.9Z,3,REGULAR,period,start,[],0,,,1610612741,49,39,2023-02-08T02:23:37Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M41.00S,2023-02-08T02:23:56.5Z,3,REGULAR,3pt,Jump Shot,[],202696,67.23061760840999,39.705882352941174,1610612741,49,42,2023-02-08T02:24:00Z,3500000,False,-51.0,256.0,1,right,N. Vucevic 26' 3PT  (13 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.06,Made,Vucevic,N. Vucevic,,,,,13.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,
359,PT11M19.00S,2023-02-08T02:24:17.0Z,3,REGULAR,3pt,Jump Shot,[],1628991,26.49474375821288,79.41176470588235,1610612763,49,42,2023-02-08T02:24:21Z,3520000,False,-147.0,197.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,24.55,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
360,PT11M17.00S,2023-02-08T02:24:19.0Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,49,42,2023-02-08T02:24:21Z,3530000,False,,,0,,P. Williams REBOUND (Off:1 Def:2),[1630172],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Williams,P. Williams,359.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
361,PT11M15.00S,2023-02-08T02:24:22.0Z,3,REGULAR,turnover,lost ball,[],1627936,,,1610612741,49,42,2023-02-08T02:24:25Z,3540000,False,,,0,,A. Caruso lost ball TURNOVER (3 TO),"[1627936, 1630217]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Caruso,A. Caruso,,,,,,,,,,,,,,3.0,,,Bane,1630217.0,
362,PT11M15.00S,2023-02-08T02:24:22.0Z,3,REGULAR,steal,,[],1630217,,,1610612763,49,42,2023-02-08T02:24:24Z,3550000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
363,PT11M11.00S,2023-02-08T02:24:25.5Z,3,REGULAR,turnover,lost ball,[],1630214,,,1610612763,49,42,2023-02-08T02:25:28Z,3560000,False,,,0,,X. Tillman lost ball TURNOVER (2 TO),"[1630214, 1630172]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Center,,,Tillman,X. Tillman,,,,,,,,,,,,,,2.0,,,Williams,1630172.0,
364,PT11M11.00S,2023-02-08T02:24:25.5Z,3,REGULAR,steal,,[],1630172,,,1610612741,49,42,2023-02-08T02:24:27Z,3570000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
365,PT11M05.00S,2023-02-08T02:24:31.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,90.88370565045992,42.15686274509804,1610612741,49,42,2023-02-08T02:24:36Z,3580000,False,-39.0,33.0,1,right,MISS N. Vucevic turnaround Hook - blocked,"[202696, 1628991]",1610612741.0,CHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.14,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,,
366,PT11M05.00S,2023-02-08T02:24:31.6Z,3,REGULAR,block,,[],1628991,,,1610612741,49,42,2023-02-08T02:24:34Z,3590000,False,,,0,,J. Jackson Jr. BLOCK (5 BLK),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
367,PT11M02.00S,2023-02-08T02:24:34.6Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,49,42,2023-02-08T02:24:36Z,3600000,False,,,0,,P. Williams REBOUND (Off:2 Def:2),[1630172],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,P. Williams,365.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
368,PT11M00.00S,2023-02-08T02:24:36.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203897,74.06373193166885,16.176470588235293,1610612741,49,45,2023-02-08T02:24:40Z,3610000,False,-169.0,191.0,1,right,Z. LaVine 25' 3PT  (12 PTS) (P. Williams 1 AST),"[203897, 1630172]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.53,Made,LaVine,Z. LaVine,,,,,12.0,P. Williams,1630172.0,1.0,,,,,,,,,,,
370,PT10M57.00S,2023-02-08T02:24:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,49,45,2023-02-08T02:24:44Z,3630000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M40.00S,2023-02-08T02:27:49.5Z,3,REGULAR,2pt,Jump Shot,[],1630217,7.30946123521682,74.75490196078431,1610612763,51,45,2023-02-08T02:27:54Z,3640000,False,-124.0,16.0,1,left,D. Bane 12' pullup Jump Shot (10 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,,,,Mid-Range,8-16 Left,12.49,Made,Bane,D. Bane,,,,,10.0,J. Morant,1629630.0,2.0,,,,,,,,,,,
373,PT10M19.00S,2023-02-08T02:28:09.8Z,3,REGULAR,2pt,Jump Shot,[],203897,70.51576872536137,62.99019607843137,1610612741,51,47,2023-02-08T02:28:16Z,3660000,False,65.0,225.0,1,right,Z. LaVine 23' pullup Jump Shot (14 PTS),[203897],1610612741.0,CHI,pullup,,,,,,Mid-Range,16-24 Center,23.39,Made,LaVine,Z. LaVine,,,,,14.0,,,,,,,,,,,,,,
374,PT10M11.00S,2023-02-08T02:28:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629630,31.488173455978973,40.68627450980392,1610612763,54,47,2023-02-08T02:28:22Z,3670000,False,47.0,243.0,1,left,J. Morant 24' 3PT pullup (17 PTS),[1629630],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Center,24.79,Made,Morant,J. Morant,,,,,17.0,,,,,,,,,,,,,,
375,PT09M58.00S,2023-02-08T02:28:31.2Z,3,REGULAR,2pt,Jump Shot,[],203897,77.34888304862024,19.607843137254903,1610612741,54,49,2023-02-08T02:30:03Z,3680000,False,-152.0,160.0,1,right,Z. LaVine 22' step back Jump Shot (16 PTS) (N. Vucevic 3 AST),"[203897, 202696]",1610612741.0,CHI,step back,,,,,,Mid-Range,16-24 Left Center,22.1,Made,LaVine,Z. LaVine,,,,,16.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,
376,PT09M48.00S,2023-02-08T02:28:41.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,25.443495400788436,14.460784313725492,1610612763,54,49,2023-02-08T02:28:46Z,3690000,False,178.0,187.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.77,Missed,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
377,PT09M45.00S,2023-02-08T02:28:44.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,49,2023-02-08T02:28:46Z,3700000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Vucevic,N. Vucevic,376.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
378,PT09M26.00S,2023-02-08T02:29:04.2Z,3,REGULAR,3pt,Jump Shot,[],202696,75.64060446780552,13.480392156862745,1610612741,54,49,2023-02-08T02:29:13Z,3710000,False,-183.0,176.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.4,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
379,PT09M22.00S,2023-02-08T02:29:08.2Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,54,49,2023-02-08T02:29:13Z,3720000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,Morant,J. Morant,378.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
380,PT09M11.00S,2023-02-08T02:29:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.966491458607096,52.94117647058824,1610612763,56,49,2023-02-08T02:29:24Z,3730000,False,-15.0,22.0,1,left,D. Bane driving finger roll Layup (12 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,2.68,Made,Bane,D. Bane,,,,,12.0,J. Morant,1629630.0,3.0,,,,,,,,,,,
382,PT08M55.00S,2023-02-08T02:29:34.8Z,3,REGULAR,2pt,Jump Shot,[],1630172,75.24638633377135,35.294117647058826,1610612741,56,51,2023-02-08T02:29:40Z,3750000,False,-74.0,180.0,1,right,P. Williams 19' pullup Jump Shot (4 PTS) (A. Dosunmu 4 AST),"[1630172, 1630245]",1610612741.0,CHI,pullup,,,,,,Mid-Range,16-24 Left Center,19.46,Made,Williams,P. Williams,,,,,4.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,,,
384,PT08M42.00S,2023-02-08T02:29:47.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,31.09395532194481,60.78431372549019,1610612763,56,51,2023-02-08T02:29:53Z,3770000,False,-54.0,240.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,24.58,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
385,PT08M38.00S,2023-02-08T02:29:51.4Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,56,51,2023-02-08T02:29:53Z,3780000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Dosunmu,A. Dosunmu,384.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
386,PT08M19.00S,2023-02-08T02:30:10.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,92.32917214191852,49.754901960784316,1610612741,56,53,2023-02-08T02:30:14Z,3790000,False,-1.0,20.0,1,right,N. Vucevic cutting DUNK (15 PTS) (P. Williams 2 AST),"[202696, 1630172]",1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,1.96,Made,Vucevic,N. Vucevic,,,,,15.0,P. Williams,1630172.0,2.0,,,,,,,,,,,
389,PT07M58.00S,2023-02-08T02:30:31.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,7.30946123521682,94.11764705882352,1610612763,59,53,2023-02-08T02:30:35Z,3810000,False,-221.0,16.0,1,left,J. Morant 3PT step back (20 PTS) (D. Bane 3 AST),"[1629630, 1630217]",1610612763.0,MEM,step back,,,,,,Left Corner 3,24+ Left,22.12,Made,Morant,J. Morant,,,,,20.0,D. Bane,1630217.0,3.0,,,,,,,,,,,
391,PT07M46.00S,2023-02-08T02:30:43.2Z,3,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612741,59,53,2023-02-08T02:31:05Z,3830000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630214, 203897]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Tillman,X. Tillman,,,,,,,,,2003.0,1.0,0.0,LaVine,203897.0,,,,,,
393,PT07M46.00S,2023-02-08T02:31:15.1Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,59,53,2023-02-08T02:31:15Z,3850000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,,,,,,,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
394,PT07M46.00S,2023-02-08T02:31:15.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,59,53,2023-02-08T02:31:15Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,,
395,PT07M46.00S,2023-02-08T02:31:31.6Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,59,54,2023-02-08T02:31:31Z,3870000,False,,,0,,Z. LaVine Free Throw 2 of 2 (17 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,17.0,,,,,,,,,,,,,,
396,PT07M32.00S,2023-02-08T02:31:47.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.85742444152431,49.26470588235294,1610612763,59,54,2023-02-08T02:31:52Z,3880000,False,4.0,50.0,1,left,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
397,PT07M29.00S,2023-02-08T02:31:50.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,59,54,2023-02-08T02:31:52Z,3890000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,396.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
398,PT07M23.00S,2023-02-08T02:31:56.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,94.03745072273325,52.69607843137255,1610612741,59,56,2023-02-08T02:31:59Z,3900000,False,13.0,4.0,1,right,P. Williams driving DUNK (6 PTS) (A. Caruso 4 AST),"[1630172, 1627936]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.39,Made,Williams,P. Williams,,,,,6.0,A. Caruso,1627936.0,4.0,,,,,,,,,,,
400,PT07M08.00S,2023-02-08T02:32:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612763,59,56,2023-02-08T02:32:56Z,3920000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Bane 2 FT),"[1630245, 1630217]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,2003.0,1.0,0.0,Bane,1630217.0,,,,,,
402,PT07M08.00S,2023-02-08T02:32:34.9Z,3,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,60,56,2023-02-08T02:32:54Z,3940000,False,,,0,,D. Bane Free Throw 1 of 2 (13 PTS),[1630217],1610612763.0,MEM,,,,,,,,,,Made,Bane,D. Bane,,,,,13.0,,,,,,,,,,,,,,
403,PT07M08.00S,2023-02-08T02:32:34.9Z,3,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,61,56,2023-02-08T02:32:54Z,3950000,False,,,0,,D. Bane Free Throw 2 of 2 (14 PTS),[1630217],1610612763.0,MEM,,,,,,,,,,Made,Bane,D. Bane,,,,,14.0,,,,,,,,,,,,,,
404,PT06M54.00S,2023-02-08T02:33:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.80354796320631,53.67647058823529,1610612741,61,56,2023-02-08T02:33:15Z,3960000,False,18.0,25.0,1,right,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,3.06,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
405,PT06M52.00S,2023-02-08T02:33:06.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,61,56,2023-02-08T02:33:15Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,,404.0,,,,,,,,,,,,,,,,,,
406,PT06M52.00S,2023-02-08T02:33:13.9Z,3,REGULAR,foul,personal,[],1630214,,,1610612741,61,56,2023-02-08T02:33:20Z,3980000,False,,,0,,X. Tillman loose ball personal FOUL (2 PF),"[1630214, 202696]",1610612763.0,MEM,loose ball,,,,,,Restricted Area,0-8 Center,,,Tillman,X. Tillman,,,,,,,,,2003.0,2.0,0.0,Vucevic,202696.0,,,,,,
408,PT06M47.00S,2023-02-08T02:33:34.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,92.19776609724047,4.6568627450980395,1610612741,61,56,2023-02-08T02:33:39Z,4000000,False,-227.0,21.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,22.77,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
409,PT06M42.00S,2023-02-08T02:33:39.7Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,61,56,2023-02-08T02:33:39Z,4010000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,Vucevic,N. Vucevic,408.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
410,PT06M42.00S,2023-02-08T02:33:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,61,58,2023-02-08T02:33:39Z,4020000,False,0.0,0.0,1,right,N. Vucevic tip Layup (17 PTS),[202696],1610612741.0,CHI,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,Vucevic,N. Vucevic,,,,,17.0,,,,,,,,,,,,,,
411,PT06M16.00S,2023-02-08T02:34:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.1268068331143235,51.71568627450981,1610612763,61,58,2023-02-08T02:34:10Z,4030000,False,-9.0,5.0,1,left,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,,,,Restricted Area,0-8 Center,1.0,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
412,PT06M13.00S,2023-02-08T02:34:08.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,58,2023-02-08T02:34:10Z,4040000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,411.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
413,PT06M10.00S,2023-02-08T02:34:11.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,90.3580814717477,94.36274509803921,1610612741,61,58,2023-02-08T02:34:17Z,4050000,False,222.0,38.0,1,right,MISS P. Williams running 3PT,[1630172],1610612741.0,CHI,running,,,,,,Right Corner 3,24+ Right,22.5,Missed,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
414,PT06M06.00S,2023-02-08T02:34:15.9Z,3,REGULAR,rebound,offensive,[],1627936,,,1610612741,61,58,2023-02-08T02:34:15Z,4060000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Caruso,A. Caruso,413.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
415,PT05M58.00S,2023-02-08T02:34:24.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202696,90.48948751642575,31.127450980392158,1610612741,61,60,2023-02-08T02:34:30Z,4070000,False,-94.0,37.0,1,right,N. Vucevic 10' turnaround fadeaway Jump Shot (19 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,10.14,Made,Vucevic,N. Vucevic,,,,,19.0,,,,,,,,,,,,,,
416,PT05M57.00S,2023-02-08T02:34:29.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,61,60,2023-02-08T02:37:22Z,4080000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,61,60,2023-02-08T02:37:06Z,4090000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
419,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,61,60,2023-02-08T02:37:06Z,4100000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
420,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,out,[],1627936,,,1610612763,61,60,2023-02-08T02:37:06Z,4110000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
421,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,61,60,2023-02-08T02:37:06Z,4120000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,
422,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,61,60,2023-02-08T02:37:06Z,4130000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
423,PT05M57.00S,2023-02-08T02:35:59.2Z,3,REGULAR,substitution,in,[],1629632,,,1610612763,61,60,2023-02-08T02:37:06Z,4140000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
424,PT05M43.00S,2023-02-08T02:37:37.0Z,3,REGULAR,3pt,Jump Shot,[],1628415,25.443495400788436,82.1078431372549,1610612763,61,60,2023-02-08T02:37:41Z,4150000,False,-161.0,187.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,24.62,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
425,PT05M40.00S,2023-02-08T02:37:40.0Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,61,60,2023-02-08T02:37:41Z,4160000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,White,C. White,424.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
426,PT05M27.00S,2023-02-08T02:37:52.2Z,3,REGULAR,turnover,bad pass,[],1630245,,,1610612741,61,60,2023-02-08T02:37:55Z,4170000,False,,,0,,A. Dosunmu bad pass TURNOVER (4 TO),"[1630245, 1630583]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,4.0,,,Aldama,1630583.0,
427,PT05M27.00S,2023-02-08T02:37:52.2Z,3,REGULAR,steal,,[],1630583,,,1610612763,61,60,2023-02-08T02:37:54Z,4180000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
