actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
413,PT05M44.00S,2023-04-01T01:34:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.959921156373195,38.72549019607843,1610612763,69,62,2023-04-01T01:34:24Z,4030000,False,56.0,69.0,1,left,D. Brooks 8' fadeaway Jump Shot (5 PTS) (D. Bane 7 AST),"[1628415, 1630217]",1610612763.0,MEM,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,8.94,Made,5.0,,D. Bane,1630217.0,7.0,,,,,,,,,,
415,PT05M35.00S,2023-04-01T01:34:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.11760840998686,55.14705882352941,1610612746,69,62,2023-04-01T01:34:31Z,4050000,False,26.0,12.0,1,right,MISS R. Westbrook driving finger roll Layup,[201566],1610612746.0,LAC,driving finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,2.84,Missed,,,,,,,,,,,,,,,
416,PT05M33.00S,2023-04-01T01:34:30.0Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,69,62,2023-04-01T01:34:31Z,4060000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,
417,PT05M25.00S,2023-04-01T01:34:38.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,8.754927726675426,44.36274509803921,1610612763,69,62,2023-04-01T01:41:20Z,4070000,False,28.0,30.0,1,left,MISS J. Morant cutting DUNK - blocked,"[1629630, 201566]",1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,4.1,Missed,,,,,,,,,,Westbrook,201566.0,,,,
645,PT05M25.00S,2023-04-01T01:34:38.1Z,3,REGULAR,block,,[],201566,,,1610612763,69,62,2023-04-01T02:23:06Z,4075000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT05M21.00S,2023-04-01T01:34:42.1Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,69,62,2023-04-01T01:34:42Z,4080000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,417.0,4.0,4.0,0.0,,,,,,
419,PT05M16.00S,2023-04-01T01:34:45.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,91.27792378449409,95.09803921568627,1610612746,69,62,2023-04-01T01:34:50Z,4090000,False,225.0,29.0,1,right,MISS T. Mann running 3PT,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,22.74,Missed,,,,,,,,,,,,,,,
420,PT05M14.00S,2023-04-01T01:34:47.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,69,62,2023-04-01T01:34:50Z,4100000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,419.0,3.0,3.0,0.0,,,,,,
421,PT05M12.00S,2023-04-01T01:34:50.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,22.026938239159,10.53921568627451,1610612763,72,62,2023-04-01T01:34:55Z,4110000,False,197.0,155.0,1,left,D. Bane 25' 3PT running (15 PTS) (D. Brooks 1 AST),"[1630217, 1628415]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,25.07,Made,15.0,,D. Brooks,1628415.0,1.0,,,,,,,,,,
423,PT05M11.00S,2023-04-01T01:35:06.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,72,62,2023-04-01T01:35:06Z,4130000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,out,[],1630217,,,1610612746,72,62,2023-04-01T01:37:53Z,4140000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,out,[],201566,,,1610612746,72,62,2023-04-01T01:37:53Z,4150000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,out,[],201587,,,1610612746,72,62,2023-04-01T01:37:53Z,4160000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,72,62,2023-04-01T01:37:53Z,4170000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,in,[],1630538,,,1610612746,72,62,2023-04-01T01:37:53Z,4180000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M11.00S,2023-04-01T01:37:12.3Z,3,REGULAR,substitution,in,[],203496,,,1610612746,72,62,2023-04-01T01:37:53Z,4190000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M58.00S,2023-04-01T01:38:05.5Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,72,62,2023-04-01T01:38:10Z,4200000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1628991]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
431,PT04M58.00S,2023-04-01T01:38:05.5Z,3,REGULAR,steal,,[],1628991,,,1610612763,72,62,2023-04-01T01:38:07Z,4210000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
432,PT04M54.00S,2023-04-01T01:38:10.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,6.389618922470433,50.0,1610612763,74,62,2023-04-01T01:38:14Z,4220000,False,0.0,8.0,1,left,D. Brooks running DUNK (7 PTS),[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,0.76,Made,7.0,,,,,,,,,,,,,,
433,PT04M39.00S,2023-04-01T01:38:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,82.47371879106439,36.029411764705884,1610612746,74,62,2023-04-01T01:38:28Z,4230000,False,-70.0,112.0,1,right,MISS R. Covington 13' driving floating Shot,[203496],1610612746.0,LAC,driving floating,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Left,,,,13.22,Missed,,,,,,,,,,,,,,,
434,PT04M39.00S,2023-04-01T01:38:24.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,74,62,2023-04-01T01:38:28Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,433.0,,,,,,,,,
436,PT04M23.00S,2023-04-01T01:38:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,47.05882352941176,1610612763,76,62,2023-04-01T01:38:55Z,4260000,False,15.0,19.0,1,left,J. Morant driving finger roll Layup (8 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,2.38,Made,8.0,,,,,,,,,,,,,,
437,PT04M03.00S,2023-04-01T01:39:11.2Z,3,REGULAR,2pt,Jump Shot,[],1630538,85.23324572930355,32.35294117647059,1610612746,76,62,2023-04-01T01:39:15Z,4270000,False,-88.0,86.0,1,right,MISS B. Hyland 12' driving floating Shot - blocked,"[1630538, 1628991]",1610612746.0,LAC,driving floating,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,,,,12.34,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,
438,PT04M03.00S,2023-04-01T01:39:11.2Z,3,REGULAR,block,,[],1628991,,,1610612746,76,62,2023-04-01T01:39:14Z,4280000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
439,PT04M02.00S,2023-04-01T01:39:12.2Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,76,62,2023-04-01T01:39:15Z,4290000,False,,,0,,S. Aldama REBOUND (Off:0 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,437.0,5.0,5.0,0.0,,,,,,
440,PT04M01.00S,2023-04-01T01:39:34.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612763,76,62,2023-04-01T01:39:57Z,4300000,False,,,0,,B. Hyland personal FOUL (1 PF) (Brooks 2 FT),"[1630538, 1628415]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,,,,,,1.0,0.0,Brooks,1628415.0
442,PT04M01.00S,2023-04-01T01:39:58.8Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,77,62,2023-04-01T01:39:58Z,4320000,False,,,0,,D. Brooks Free Throw 1 of 2 (8 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
443,PT04M01.00S,2023-04-01T01:40:01.7Z,3,REGULAR,substitution,out,[],1627826,,,1610612763,77,62,2023-04-01T01:40:06Z,4330000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M01.00S,2023-04-01T01:40:01.7Z,3,REGULAR,substitution,in,[],203486,,,1610612763,77,62,2023-04-01T01:40:06Z,4340000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M01.00S,2023-04-01T01:40:19.9Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,78,62,2023-04-01T01:40:19Z,4350000,False,,,0,,D. Brooks Free Throw 2 of 2 (9 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
446,PT03M51.00S,2023-04-01T01:40:35.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626181,90.93298291721419,58.739276960784316,1610612746,78,62,2023-04-01T01:46:10Z,4360000,False,44.0,33.0,1,right,MISS N. Powell driving bank Hook,[1626181],1610612746.0,LAC,driving bank,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Missed,,,,,,,,,,,,,,,
447,PT03M45.00S,2023-04-01T01:40:41.2Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,78,62,2023-04-01T01:40:42Z,4370000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,446.0,2.0,0.0,2.0,,,,,,
448,PT03M45.00S,2023-04-01T01:40:40.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203486,94.40999984741211,50.0,1610612746,78,62,2023-04-01T01:40:40Z,4380000,False,0.0,0.0,1,right,MISS M. Plumlee tip DUNK,[203486],1610612746.0,LAC,tip,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
449,PT03M44.00S,2023-04-01T01:40:41.6Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,78,62,2023-04-01T01:40:41Z,4390000,False,,,0,,S. Aldama REBOUND (Off:0 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,448.0,6.0,6.0,0.0,,,,,,
450,PT03M42.00S,2023-04-01T01:40:44.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,31.61957950065703,68.38235294117648,1610612763,78,62,2023-04-01T01:40:52Z,4400000,False,-92.0,245.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.14,Missed,,,,,,,,,,,,,,,
451,PT03M39.00S,2023-04-01T01:40:47.2Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,78,62,2023-04-01T01:40:52Z,4410000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,450.0,3.0,3.0,0.0,,,,,,
452,PT03M32.00S,2023-04-01T01:40:54.0Z,3,REGULAR,3pt,Jump Shot,[],203496,67.49342969776609,66.42156862745098,1610612746,78,62,2023-04-01T01:41:00Z,4420000,False,82.0,253.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,,,,26.61,Missed,,,,,,,,,,,,,,,
453,PT03M28.00S,2023-04-01T01:40:58.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,78,62,2023-04-01T01:41:00Z,4430000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,452.0,4.0,2.0,2.0,,,,,,
454,PT03M24.00S,2023-04-01T01:41:02.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,27.808804204993432,10.784313725490197,1610612763,78,62,2023-04-01T01:41:07Z,4440000,False,196.0,209.0,1,left,MISS L. Kennard 28' running pullup 3PT,[1628379],1610612763.0,MEM,running pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,28.65,Missed,,,,,,,,,,,,,,,
455,PT03M19.00S,2023-04-01T01:41:07.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612746,78,62,2023-04-01T01:55:00Z,4450000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,454.0,2.0,2.0,0.0,,,,,,
456,PT03M08.00S,2023-04-01T01:41:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,91.14651773981603,43.13725490196079,1610612746,78,62,2023-04-01T01:41:25Z,4460000,False,-34.0,31.0,1,right,MISS N. Powell driving floating Shot - blocked,"[1626181, 1628991]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.6,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,
457,PT03M08.00S,2023-04-01T01:41:19.1Z,3,REGULAR,block,,[],1628991,,,1610612746,78,62,2023-04-01T01:41:21Z,4470000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT03M08.00S,2023-04-01T01:41:19.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,78,62,2023-04-01T01:41:25Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,456.0,,,,,,,,,
460,PT03M08.00S,2023-04-01T01:41:25.9Z,3,REGULAR,substitution,out,[],1629630,,,1610612746,78,62,2023-04-01T01:41:39Z,4500000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M08.00S,2023-04-01T01:41:25.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612746,78,62,2023-04-01T01:41:39Z,4510000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M08.00S,2023-04-01T01:41:25.9Z,3,REGULAR,substitution,in,[],1626145,,,1610612746,78,62,2023-04-01T01:41:39Z,4520000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M08.00S,2023-04-01T01:41:25.9Z,3,REGULAR,substitution,in,[],1630217,,,1610612746,78,62,2023-04-01T01:41:39Z,4530000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M03.00S,2023-04-01T01:41:56.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,70.38436268068331,77.69607843137256,1610612746,78,62,2023-04-01T01:42:02Z,4540000,False,138.0,226.0,1,right,MISS T. Mann 26' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,26.5,Missed,,,,,,,,,,,,,,,
465,PT02M58.00S,2023-04-01T01:42:01.5Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,78,62,2023-04-01T01:42:02Z,4550000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,464.0,5.0,3.0,2.0,,,,,,
466,PT02M55.00S,2023-04-01T01:42:03.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,33.85348226018397,50.73529411764706,1610612763,78,62,2023-04-01T01:42:10Z,4560000,False,-4.0,266.0,1,left,MISS D. Bane 26' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,26.57,Missed,,,,,,,,,,,,,,,
467,PT02M50.00S,2023-04-01T01:42:08.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612746,78,62,2023-04-01T01:42:10Z,4570000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,,466.0,3.0,1.0,2.0,,,,,,
468,PT02M40.00S,2023-04-01T01:42:19.4Z,3,REGULAR,3pt,Jump Shot,[],1626181,87.72996057818659,96.32352941176471,1610612746,78,65,2023-04-01T01:42:24Z,4580000,False,232.0,63.0,1,right,N. Powell 24' 3PT  (12 PTS) (R. Covington 1 AST),"[1626181, 203496]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,24.0,Made,12.0,,R. Covington,203496.0,1.0,,,,,,,,,,
470,PT02M16.00S,2023-04-01T01:42:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628379,6.521024967148489,2.696078431372549,1610612763,78,65,2023-04-01T01:42:54Z,4600000,False,237.0,9.0,1,left,MISS L. Kennard step back 3PT,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,23.67,Missed,,,,,,,,,,,,,,,
471,PT02M12.00S,2023-04-01T01:42:46.9Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,78,65,2023-04-01T01:42:46Z,4610000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,,,,,,,,,470.0,1.0,1.0,0.0,,,,,,
472,PT02M06.00S,2023-04-01T01:42:52.8Z,3,REGULAR,turnover,bad pass,[],1629611,,,1610612746,78,65,2023-04-01T01:42:59Z,4620000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1626145]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
473,PT02M06.00S,2023-04-01T01:42:52.8Z,3,REGULAR,steal,,[],1626145,,,1610612763,78,65,2023-04-01T01:42:54Z,4630000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
474,PT01M51.00S,2023-04-01T01:43:07.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628991,7.835085413929041,52.20588235294118,1610612763,78,65,2023-04-01T01:43:11Z,4640000,False,-11.0,21.0,1,left,MISS J. Jackson Jr. cutting DUNK - blocked,"[1628991, 203486]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,2.38,Missed,,,,,,,,,,Plumlee,203486.0,,,,
475,PT01M51.00S,2023-04-01T01:43:07.3Z,3,REGULAR,block,,[],203486,,,1610612763,78,65,2023-04-01T01:43:09Z,4650000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT01M48.00S,2023-04-01T01:43:10.3Z,3,REGULAR,rebound,offensive,[],1626145,,,1610612763,78,65,2023-04-01T01:43:10Z,4660000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,474.0,2.0,1.0,1.0,,,,,,
477,PT01M43.00S,2023-04-01T01:43:16.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630217,7.30946123521682,47.05882352941176,1610612763,80,65,2023-04-01T01:43:20Z,4670000,False,15.0,16.0,1,left,D. Bane driving Layup (17 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.19,Made,17.0,,T. Jones,1626145.0,4.0,,,,,,,,,,
479,PT01M27.00S,2023-04-01T01:43:33.9Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612746,80,65,2023-04-01T01:44:02Z,4690000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Powell 2 FT),"[1630217, 1626181]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Powell,1626181.0
481,PT01M27.00S,2023-04-01T01:44:02.9Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,80,66,2023-04-01T01:44:02Z,4710000,False,,,0,,N. Powell Free Throw 1 of 2 (13 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
482,PT01M27.00S,2023-04-01T01:44:04.4Z,3,REGULAR,substitution,out,[],1628991,,,1610612746,80,66,2023-04-01T01:44:06Z,4720000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M27.00S,2023-04-01T01:44:04.4Z,3,REGULAR,substitution,in,[],1631223,,,1610612746,80,66,2023-04-01T01:44:06Z,4730000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M27.00S,2023-04-01T01:44:29.3Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,80,67,2023-04-01T01:44:29Z,4740000,False,,,0,,N. Powell Free Throw 2 of 2 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
485,PT01M10.00S,2023-04-01T01:44:53.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,5.732588699080158,49.50980392156863,1610612763,82,67,2023-04-01T01:44:59Z,4750000,False,2.0,1.0,1,left,S. Aldama cutting DUNK (7 PTS) (D. Roddy 1 AST),"[1630583, 1631223]",1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,0.29,Made,7.0,,D. Roddy,1631223.0,1.0,,,,,,,,,,
487,PT01M10.00S,2023-04-01T01:44:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630538,,,1610612763,82,67,2023-04-01T01:45:21Z,4770000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (Aldama 1 FT),"[1630538, 1630583]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Aldama,1630583.0
489,PT01M10.00S,2023-04-01T01:45:22.2Z,3,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,83,67,2023-04-01T01:45:22Z,4790000,False,,,0,,S. Aldama Free Throw 1 of 1 (8 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
490,PT01M00.00S,2023-04-01T01:45:36.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.11760840998686,49.01960784313725,1610612746,83,69,2023-04-01T01:57:29Z,4800000,False,-5.0,12.0,1,right,M. Plumlee cutting DUNK (4 PTS) (N. Powell 1 AST),"[203486, 1626181]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1.31,Made,4.0,,N. Powell,1626181.0,1.0,,,,,,,,,,
