actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT06M12.00S,2023-02-02T00:56:29.9Z,2,REGULAR,3pt,Jump Shot,[],201980,14.931011826544022,96.32352941176471,1610612763,44,41,2023-02-02T00:56:34Z,2580000,False,-232.0,88.0,1,left,MISS D. Green 24' 3PT,[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,24.77,Missed,,,,,,,,,,,,,,,,,,
260,PT06M10.00S,2023-02-02T00:56:31.9Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,44,41,2023-02-02T00:56:34Z,2590000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,
261,PT06M04.00S,2023-02-02T00:56:38.6Z,2,REGULAR,3pt,Jump Shot,[],203924,72.7496714848883,16.666666666666664,1610612757,44,41,2023-02-02T00:56:43Z,2600000,False,-167.0,204.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
262,PT05M59.00S,2023-02-02T00:56:43.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,44,41,2023-02-02T00:56:43Z,2610000,False,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,261.0,6.0,5.0,1.0,,,,,,,,,
263,PT05M56.00S,2023-02-02T00:56:54.2Z,2,REGULAR,foul,personal,[],1631101,,,1610612763,44,41,2023-02-02T00:56:59Z,2620000,False,,,0,,S. Sharpe personal FOUL (3 PF),"[1631101, 1629630]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,3.0,0.0,Morant,1629630.0,,
265,PT05M47.00S,2023-02-02T00:57:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.995400788436268,50.245098039215684,1610612763,44,41,2023-02-02T00:57:26Z,2640000,False,-1.0,4.0,1,left,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 1629234]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,Eubanks,1629234.0
266,PT05M47.00S,2023-02-02T00:57:19.3Z,2,REGULAR,block,,[],1629234,,,1610612763,44,41,2023-02-02T00:57:21Z,2650000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT05M42.00S,2023-02-02T00:57:24.3Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,44,41,2023-02-02T00:57:26Z,2660000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,
268,PT05M35.00S,2023-02-02T00:57:30.6Z,2,REGULAR,3pt,Jump Shot,[],1631101,70.90998685939553,73.2843137254902,1610612757,44,41,2023-02-02T00:57:36Z,2670000,False,116.0,221.0,1,right,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
269,PT05M32.00S,2023-02-02T00:57:33.6Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,44,41,2023-02-02T01:47:12Z,2680000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,268.0,1.0,0.0,1.0,,,,,,,,,
488,PT05M32.00S,2023-02-02T00:57:36.9Z,2,REGULAR,turnover,bad pass,[],1629234,,,1610612757,44,41,2023-02-02T01:47:03Z,2685000,False,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1630214]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
489,PT05M32.00S,2023-02-02T00:57:36.9Z,2,REGULAR,steal,,[],1630214,,,1610612763,44,41,2023-02-02T01:47:03Z,2687500,False,,,0,,X. Tillman STEAL (3 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
270,PT05M24.00S,2023-02-02T00:57:43.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,30.436925098554536,31.862745098039213,1610612763,44,41,2023-02-02T01:47:03Z,2690000,False,91.0,234.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
271,PT05M21.00S,2023-02-02T00:57:46.3Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,44,41,2023-02-02T01:04:00Z,2700000,False,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,270.0,7.0,5.0,2.0,,,,,,,,,
272,PT05M21.00S,2023-02-02T00:57:47.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629630,5.590000152587891,50.0,1610612763,44,41,2023-02-02T01:47:03Z,2710000,False,0.0,0.0,1,left,MISS J. Morant tip Layup,[1629630],1610612763.0,MEM,tip,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
273,PT05M20.00S,2023-02-02T00:57:48.7Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,44,41,2023-02-02T01:04:31Z,2720000,False,,,0,,X. Tillman REBOUND (Off:3 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,272.0,7.0,4.0,3.0,,,,,,,,,
274,PT05M20.00S,2023-02-02T00:57:49.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630214,5.590000152587891,50.0,1610612763,44,41,2023-02-02T01:47:03Z,2730000,False,0.0,0.0,1,left,MISS X. Tillman tip Layup,[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
275,PT05M19.00S,2023-02-02T00:57:50.1Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,44,41,2023-02-02T01:04:49Z,2740000,False,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,,,
276,PT05M05.00S,2023-02-02T00:58:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.1688567674113,52.450980392156865,1610612757,44,41,2023-02-02T00:58:07Z,2750000,False,12.0,2.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
277,PT05M02.00S,2023-02-02T00:58:04.1Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,44,41,2023-02-02T00:58:07Z,2760000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,276.0,2.0,0.0,2.0,,,,,,,,,
278,PT05M02.00S,2023-02-02T00:58:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,92.06636005256242,49.754901960784316,1610612757,44,41,2023-02-02T00:58:08Z,2770000,False,-1.0,22.0,1,right,MISS D. Eubanks putback Layup,[1629234],1610612757.0,POR,putback,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
280,PT05M02.00S,2023-02-02T00:58:04.6Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,44,41,2023-02-02T00:58:08Z,2790000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,278.0,3.0,0.0,3.0,,,,,,,,,
281,PT04M56.00S,2023-02-02T00:58:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,91.80354796320631,52.94117647058824,1610612757,44,41,2023-02-02T00:58:13Z,2800000,False,15.0,25.0,1,right,MISS D. Eubanks reverse Layup,[1629234],1610612757.0,POR,reverse,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
282,PT04M53.00S,2023-02-02T00:58:11.8Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,44,41,2023-02-02T00:58:11Z,2810000,False,,,0,,X. Tillman REBOUND (Off:3 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,281.0,8.0,5.0,3.0,,,,,,,,,
284,PT04M53.00S,2023-02-02T00:58:16.5Z,2,REGULAR,foul,offensive,['inpenalty'],201980,,,1610612763,44,41,2023-02-02T00:58:22Z,2830000,False,,,0,,D. Green offensive FOUL (2 PF),"[201980, 1628404]",1610612763.0,MEM,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200834.0,,,,,,,,2.0,0.0,Hart,1628404.0,,
286,PT04M53.00S,2023-02-02T00:58:16.5Z,2,REGULAR,turnover,offensive foul,[],201980,,,1610612763,44,41,2023-02-02T00:58:16Z,2850000,False,,,0,,D. Green offensive foul TURNOVER (1 TO),[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200834.0,,,,,1.0,,,,,,,,
287,PT04M53.00S,2023-02-02T00:58:23.9Z,2,REGULAR,substitution,out,[],201980,,,1610612757,44,41,2023-02-02T00:58:31Z,2860000,False,,,0,,SUB out: D. Green,[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M53.00S,2023-02-02T00:58:23.9Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,44,41,2023-02-02T00:58:31Z,2870000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M53.00S,2023-02-02T00:58:23.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612757,44,41,2023-02-02T00:58:31Z,2880000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M53.00S,2023-02-02T00:58:23.9Z,2,REGULAR,substitution,in,[],203081,,,1610612757,44,41,2023-02-02T00:58:31Z,2890000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M47.00S,2023-02-02T00:58:50.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612757,44,41,2023-02-02T00:58:59Z,2900000,False,,,0,,D. Brooks personal FOUL (2 PF) (Lillard 2 FT),"[1628415, 203081]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,200834.0,,,,,,,,2.0,0.0,Lillard,203081.0,,
293,PT04M47.00S,2023-02-02T00:59:24.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203081,,,1610612757,44,42,2023-02-02T00:59:24Z,2920000,False,,,0,,D. Lillard Free Throw 1 of 2 (15 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
294,PT04M47.00S,2023-02-02T00:59:38.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203081,,,1610612757,44,43,2023-02-02T00:59:38Z,2930000,False,,,0,,D. Lillard Free Throw 2 of 2 (16 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
295,PT04M31.00S,2023-02-02T00:59:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,14.668199737187912,40.44117647058824,1610612763,46,43,2023-02-02T00:59:58Z,2940000,False,48.0,85.0,1,left,S. Aldama 9' driving floating Jump Shot (6 PTS) (J. Morant 5 AST),"[1630583, 1629630]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,6.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
297,PT04M15.00S,2023-02-02T01:00:10.6Z,2,REGULAR,3pt,Jump Shot,[],203924,75.90341655716163,87.25490196078431,1610612757,46,46,2023-02-02T01:00:14Z,2960000,False,186.0,174.0,1,right,J. Grant 25' 3PT  (14 PTS) (J. Hart 2 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.49,Made,14.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
299,PT04M03.00S,2023-02-02T01:00:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,14.931011826544022,40.19607843137255,1610612763,46,46,2023-02-02T01:00:26Z,2980000,False,49.0,88.0,1,left,MISS X. Tillman 10' floating Shot - blocked,"[1630214, 203924]",1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,10.06,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
300,PT04M03.00S,2023-02-02T01:00:23.4Z,2,REGULAR,block,,[],203924,,,1610612763,46,46,2023-02-02T01:00:25Z,2990000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
301,PT04M01.00S,2023-02-02T01:00:25.4Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,46,46,2023-02-02T01:00:26Z,3000000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,
302,PT03M57.00S,2023-02-02T01:00:29.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203924,93.51182654402102,51.225490196078425,1610612757,46,48,2023-02-02T01:00:33Z,3010000,False,6.0,8.0,1,right,J. Grant running DUNK (16 PTS) (A. Simons 3 AST),"[203924, 1629014]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.05,Made,16.0,A. Simons,1629014.0,3.0,,,,,,,,,,,,,,
305,PT03M37.00S,2023-02-02T01:01:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630533,11.12023653088042,3.6764705882352944,1610612763,46,48,2023-02-02T01:01:18Z,3040000,False,232.0,52.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
306,PT03M33.00S,2023-02-02T01:01:18.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,46,48,2023-02-02T01:01:18Z,3050000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,,,,,305.0,4.0,1.0,3.0,,,,,,,,,
307,PT03M19.00S,2023-02-02T01:01:31.7Z,2,REGULAR,3pt,Jump Shot,[],203081,66.3107752956636,61.029411764705884,1610612757,46,48,2023-02-02T01:01:49Z,3060000,False,55.0,264.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
308,PT03M18.00S,2023-02-02T01:01:32.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,46,48,2023-02-02T01:01:49Z,3070000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,307.0,,,,,,,,,,,,
309,PT03M18.00S,2023-02-02T01:01:39.4Z,2,REGULAR,foul,personal,[],1629234,,,1610612763,46,48,2023-02-02T01:01:51Z,3080000,False,,,0,,D. Eubanks loose ball personal FOUL (1 PF),"[1629234, 1630583]",1610612757.0,POR,loose ball,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,,,,,,,,1.0,0.0,Aldama,1630583.0,,
311,PT03M05.00S,2023-02-02T01:02:03.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,32.14520367936925,48.77450980392157,1610612763,46,48,2023-02-02T01:02:06Z,3100000,False,6.0,250.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
312,PT03M02.00S,2023-02-02T01:02:06.0Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,46,48,2023-02-02T01:02:06Z,3110000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,311.0,5.0,2.0,3.0,,,,,,,,,
313,PT02M54.00S,2023-02-02T01:02:18.2Z,2,REGULAR,foul,offensive,[],1629014,,,1610612757,46,48,2023-02-02T01:02:22Z,3120000,False,,,0,,A. Simons offensive FOUL (1 PF),"[1629014, 1629630]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Morant,1629630.0,,
315,PT02M54.00S,2023-02-02T01:02:18.2Z,2,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,46,48,2023-02-02T01:02:18Z,3140000,False,,,0,,A. Simons offensive foul TURNOVER (2 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,,,,,2.0,,,,,,,,
316,PT02M54.00S,2023-02-02T01:02:24.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,46,48,2023-02-02T01:02:30Z,3150000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M54.00S,2023-02-02T01:02:24.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,46,48,2023-02-02T01:02:30Z,3160000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M44.00S,2023-02-02T01:02:51.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,30.305519053876477,67.64705882352942,1610612763,46,48,2023-02-02T01:02:57Z,3170000,False,-88.0,232.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
319,PT02M41.00S,2023-02-02T01:02:54.7Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,46,48,2023-02-02T01:02:54Z,3180000,False,,,0,,X. Tillman REBOUND (Off:4 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,318.0,9.0,5.0,4.0,,,,,,,,,
320,PT02M41.00S,2023-02-02T01:02:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630214,5.732588699080158,52.20588235294118,1610612763,48,48,2023-02-02T01:03:00Z,3190000,False,-11.0,1.0,1,left,X. Tillman putback Layup (2 PTS),[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,,,,,,,,,,,,,,,,,
321,PT02M41.00S,2023-02-02T01:02:57.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629234,,,1610612763,48,48,2023-02-02T01:03:05Z,3200000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Tillman 1 FT),"[1629234, 1630214]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,2.0,0.0,Tillman,1630214.0,,
323,PT02M41.00S,2023-02-02T01:03:28.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630214,,,1610612763,49,48,2023-02-02T01:03:28Z,3220000,False,,,0,,X. Tillman Free Throw 1 of 1 (3 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
324,PT02M33.00S,2023-02-02T01:03:41.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612757,49,48,2023-02-02T01:03:48Z,3230000,False,,,0,,J. Jackson Jr. personal FOUL (1 PF) (Grant 2 FT),"[1628991, 203924]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,200834.0,,,,,,,,1.0,0.0,Grant,203924.0,,
326,PT02M33.00S,2023-02-02T01:04:05.0Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,49,49,2023-02-02T01:04:05Z,3250000,False,,,0,,J. Grant Free Throw 1 of 2 (17 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
327,PT02M33.00S,2023-02-02T01:04:18.5Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,49,50,2023-02-02T01:04:18Z,3260000,False,,,0,,J. Grant Free Throw 2 of 2 (18 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
328,PT02M18.00S,2023-02-02T01:04:38.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203081,,,1610612763,49,50,2023-02-02T01:04:46Z,3270000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Morant 2 FT),"[203081, 1629630]",1610612757.0,POR,shooting,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,200834.0,,,,,,,,1.0,0.0,Morant,1629630.0,,
330,PT02M18.00S,2023-02-02T01:05:01.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,49,50,2023-02-02T01:05:01Z,3290000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT02M18.00S,2023-02-02T01:05:01.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,49,50,2023-02-02T01:05:01Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,
332,PT02M18.00S,2023-02-02T01:05:24.5Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,49,50,2023-02-02T01:05:24Z,3310000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT02M16.00S,2023-02-02T01:05:25.8Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,49,50,2023-02-02T01:05:25Z,3320000,False,,,0,,D. Eubanks REBOUND (Off:3 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,332.0,6.0,3.0,3.0,,,,,,,,,
335,PT02M00.00S,2023-02-02T01:05:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.28186596583443,26.715686274509803,1610612757,49,50,2023-02-02T01:06:02Z,3340000,False,-116.0,246.0,1,right,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
336,PT01M56.00S,2023-02-02T01:06:02.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,49,50,2023-02-02T01:06:02Z,3350000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,335.0,3.0,3.0,0.0,,,,,,,,,
337,PT01M52.00S,2023-02-02T01:06:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,6.1268068331143235,47.794117647058826,1610612763,51,50,2023-02-02T01:06:09Z,3360000,False,11.0,5.0,1,left,J. Jackson Jr. running Layup (8 PTS),[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.21,Made,8.0,,,,,,,,,,,,,,,,,
338,PT01M35.00S,2023-02-02T01:06:22.5Z,2,REGULAR,3pt,Jump Shot,[],1628404,66.70499342969777,60.29411764705882,1610612757,51,50,2023-02-02T01:06:27Z,3370000,False,51.0,260.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
339,PT01M30.00S,2023-02-02T01:06:27.5Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,51,50,2023-02-02T01:06:27Z,3380000,False,,,0,,D. Eubanks REBOUND (Off:4 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,338.0,7.0,3.0,4.0,,,,,,,,,
340,PT01M30.00S,2023-02-02T01:06:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612757,51,52,2023-02-02T01:06:26Z,3390000,False,0.0,0.0,1,right,D. Eubanks tip Layup (4 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
