actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT05M26.00S,2022-11-02T22:55:32.1Z,2,REGULAR,substitution,in,[],1628420,,,1610612755,39,47,2022-11-02T22:55:41Z,2590000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M07.00S,2022-11-02T22:56:05.8Z,2,REGULAR,2pt,Jump Shot,[],201935,22.158344283837057,48.529411764705884,1610612755,39,47,2022-11-02T22:56:10Z,2600000,7.0,156.0,1,left,MISS J. Harden 15' step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,15.6,Missed,,,,,,,,,,,,,,,,,,
262,PT05M05.00S,2022-11-02T22:56:07.8Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,39,47,2022-11-02T22:56:10Z,2610000,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Center,,,,,,,261.0,1.0,0.0,1.0,,,,,,,,,,
263,PT05M04.00S,2022-11-02T22:56:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,30.56833114323259,27.696078431372552,1610612755,42,47,2022-11-02T22:56:12Z,2620000,112.0,235.0,1,left,J. Harden 25' 3PT  (12 PTS) (P. Reed 1 AST),"[201935, 1630194]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.99,Made,12.0,P. Reed,1630194.0,1.0,,,,,,,,,,,,,,
265,PT04M48.00S,2022-11-02T22:56:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.80354796320631,49.01960784313725,1610612764,42,47,2022-11-02T22:56:33Z,2640000,-5.0,25.0,1,right,MISS B. Beal driving finger roll Layup,[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
266,PT04M46.00S,2022-11-02T22:56:27.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,42,47,2022-11-02T22:56:33Z,2650000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,265.0,6.0,6.0,0.0,,,,,,,,,,
267,PT04M41.00S,2022-11-02T22:56:32.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,5.338370565045992,50.245098039215684,1610612755,44,47,2022-11-02T22:58:45Z,2660000,-1.0,-2.0,1,left,P. Reed running DUNK (2 PTS) (M. Thybulle 2 AST),"[1630194, 1629680]",1610612755.0,PHI,running,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,M. Thybulle,1629680.0,2.0,,,,,,,,,,,,,,
269,PT04M41.00S,2022-11-02T22:56:39.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,44,47,2022-11-02T22:56:39Z,2680000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M41.00S,2022-11-02T22:59:17.9Z,2,REGULAR,substitution,out,[],1628420,,,1610612764,44,47,2022-11-02T22:59:24Z,2690000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M41.00S,2022-11-02T22:59:17.9Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,44,47,2022-11-02T22:59:24Z,2700000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M26.00S,2022-11-02T22:59:54.2Z,2,REGULAR,foul,personal,[],1629680,,,1610612764,44,47,2022-11-02T23:00:08Z,2710000,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 204001]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Porzingis,204001.0,,
274,PT04M13.00S,2022-11-02T23:00:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.56307490144546,52.94117647058824,1610612764,44,49,2022-11-02T23:00:42Z,2730000,15.0,-1.0,1,right,B. Beal cutting finger roll Layup (6 PTS) (K. Porzingis 1 AST),"[203078, 204001]",1610612764.0,WAS,cutting finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.48,Made,6.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,
276,PT03M54.00S,2022-11-02T23:00:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,6.258212877792378,54.41176470588235,1610612755,44,49,2022-11-02T23:00:56Z,2750000,-22.0,6.0,1,left,MISS P. Reed Layup,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
277,PT03M52.00S,2022-11-02T23:00:55.4Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,44,49,2022-11-02T23:00:55Z,2760000,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,276.0,4.0,4.0,0.0,,,,,,,,,,
278,PT03M49.00S,2022-11-02T23:00:58.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,91.27792378449409,4.6568627450980395,1610612764,44,49,2022-11-02T23:01:36Z,2770000,-227.0,29.0,1,right,MISS D. Avdija running 3PT,[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
279,PT03M47.00S,2022-11-02T23:01:00.8Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,44,49,2022-11-02T23:01:06Z,2780000,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Left Corner 3,24+ Left,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,
281,PT03M26.00S,2022-11-02T23:01:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.623521681997373,53.18627450980392,1610612755,44,49,2022-11-02T23:01:37Z,2800000,-16.0,29.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
282,PT03M23.00S,2022-11-02T23:01:36.2Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,44,49,2022-11-02T23:01:36Z,2810000,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,281.0,7.0,6.0,1.0,,,,,,,,,,
283,PT03M23.00S,2022-11-02T23:01:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,5.590000152587891,50.0,1610612755,46,49,2022-11-02T23:01:36Z,2820000,0.0,0.0,1,left,T. Harris tip Layup (8 PTS),[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
284,PT03M08.00S,2022-11-02T23:01:54.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612764,46,49,2022-11-02T23:02:04Z,2830000,,,0,,T. Maxey personal FOUL (1 PF) (Beal 2 FT),"[1630178, 203078]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200832.0,1.0,0.0,Beal,203078.0,,
286,PT03M08.00S,2022-11-02T23:02:24.4Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,46,50,2022-11-02T23:02:43Z,2850000,,,0,,B. Beal Free Throw 1 of 2 (7 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2022-11-02T23:02:24.4Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,46,50,2022-11-02T23:02:43Z,2860000,,,0,,MISS B. Beal Free Throw 2 of 2,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT03M05.00S,2022-11-02T23:02:27.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,46,50,2022-11-02T23:02:43Z,2870000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,287.0,3.0,3.0,0.0,,,,,,,,,,
289,PT02M48.00S,2022-11-02T23:03:05.4Z,2,REGULAR,foul,technical,['1freethrow'],204001,,,1610612755,46,50,2022-11-02T23:03:17Z,2880000,,,0,,K. Porzingis defensive-3-second technical FOUL (1 Tech),[204001],1610612764.0,WAS,defensive-3-second,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,1.0,1.0,,,,
290,PT02M48.00S,2022-11-02T23:03:25.6Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,47,50,2022-11-02T23:03:25Z,2890000,,,0,,J. Harden technical Free Throw 1 of 1 (13 PTS),[201935],1610612755.0,PHI,technical,,,Harden,J. Harden,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
291,PT02M38.00S,2022-11-02T23:03:49.9Z,2,REGULAR,foul,personal,[],1630264,,,1610612755,47,50,2022-11-02T23:03:56Z,2900000,,,0,,A. Gill personal FOUL (2 PF),"[1630264, 202699]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,200832.0,2.0,0.0,Harris,202699.0,,
293,PT02M38.00S,2022-11-02T23:03:59.3Z,2,REGULAR,substitution,out,[],1630264,,,1610612755,47,50,2022-11-02T23:04:05Z,2920000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M38.00S,2022-11-02T23:03:59.3Z,2,REGULAR,substitution,in,[],1629060,,,1610612755,47,50,2022-11-02T23:04:05Z,2930000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M26.00S,2022-11-02T23:04:23.2Z,2,REGULAR,2pt,Jump Shot,[],202699,6.258212877792378,68.38235294117648,1610612755,47,50,2022-11-02T23:04:33Z,2940000,-92.0,6.0,1,left,MISS T. Harris 9' step back Shot,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,9.21,Missed,,,,,,,,,,,,,,,,,,
296,PT02M24.00S,2022-11-02T23:04:25.2Z,2,REGULAR,rebound,defensive,[],203078,,,1610612764,47,50,2022-11-02T23:04:33Z,2950000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,,
297,PT02M24.00S,2022-11-02T23:04:32.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612764,47,50,2022-11-02T23:04:39Z,2960000,,,0,,P. Reed personal FOUL (1 PF) (Beal 2 FT),"[1630194, 203078]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Beal,203078.0,,
299,PT02M24.00S,2022-11-02T23:05:28.7Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,47,51,2022-11-02T23:05:28Z,2980000,,,0,,B. Beal Free Throw 1 of 2 (8 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
300,PT02M24.00S,2022-11-02T23:05:44.2Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,47,52,2022-11-02T23:05:44Z,2990000,,,0,,B. Beal Free Throw 2 of 2 (9 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
301,PT02M08.00S,2022-11-02T23:06:01.8Z,2,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,35.78431372549019,1610612755,47,52,2022-11-02T23:06:06Z,3000000,71.0,248.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
302,PT02M05.00S,2022-11-02T23:06:04.8Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,47,52,2022-11-02T23:06:06Z,3010000,,,0,,R. Hachimura REBOUND (Off:2 Def:5),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,301.0,7.0,5.0,2.0,,,,,,,,,,
303,PT01M51.00S,2022-11-02T23:06:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,79.97700394218134,58.82352941176471,1610612764,47,54,2022-11-02T23:06:22Z,3020000,44.0,136.0,1,right,W. Barton 14' Jump Shot (7 PTS),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,14.27,Made,7.0,,,,,,,,,,,,,,,,,
304,PT01M39.00S,2022-11-02T23:06:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,7.703679369250986,46.568627450980394,1610612755,47,54,2022-11-02T23:06:35Z,3030000,17.0,20.0,1,left,MISS P. Reed driving Layup - blocked,"[1630194, 203115]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Barton,203115.0
305,PT01M39.00S,2022-11-02T23:06:30.1Z,2,REGULAR,block,,[],203115,,,1610612755,47,54,2022-11-02T23:06:47Z,3040000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT01M37.00S,2022-11-02T23:06:32.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,47,54,2022-11-02T23:06:35Z,3050000,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,,,
307,PT01M33.00S,2022-11-02T23:06:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,92.19776609724047,52.20588235294118,1610612764,47,54,2022-11-02T23:06:44Z,3060000,11.0,21.0,1,right,MISS W. Barton running finger roll Layup,[203115],1610612764.0,WAS,running finger roll,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
308,PT01M31.00S,2022-11-02T23:06:38.6Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,47,54,2022-11-02T23:06:44Z,3070000,,,0,,T. Harris REBOUND (Off:1 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,307.0,8.0,7.0,1.0,,,,,,,,,,
309,PT01M24.00S,2022-11-02T23:06:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,4.812746386333772,51.470588235294116,1610612755,49,54,2022-11-02T23:06:51Z,3080000,-7.0,-7.0,1,left,T. Harris running Layup (10 PTS) (J. Harden 2 AST),"[202699, 201935]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.04,Made,10.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
311,PT01M08.00S,2022-11-02T23:07:01.3Z,2,REGULAR,3pt,Jump Shot,[],204001,65.25952693823915,43.872549019607845,1610612764,49,57,2022-11-02T23:07:05Z,3100000,-31.0,274.0,1,right,K. Porzingis 27' 3PT  (14 PTS) (D. Avdija 1 AST),"[204001, 1630166]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.58,Made,14.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
313,PT00M54.20S,2022-11-02T23:07:19.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612755,49,57,2022-11-02T23:07:26Z,3120000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Maxey 2 FT),"[1630166, 1630178]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Maxey,1630178.0,,
315,PT00M54.20S,2022-11-02T23:08:03.7Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,49,57,2022-11-02T23:08:03Z,3140000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT00M54.20S,2022-11-02T23:08:03.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,49,57,2022-11-02T23:08:03Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,
317,PT00M54.20S,2022-11-02T23:08:05.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,49,57,2022-11-02T23:08:13Z,3160000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M54.20S,2022-11-02T23:08:05.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612755,49,57,2022-11-02T23:08:13Z,3170000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M54.20S,2022-11-02T23:08:05.2Z,2,REGULAR,substitution,in,[],1627863,,,1610612755,49,57,2022-11-02T23:08:13Z,3180000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M54.20S,2022-11-02T23:08:05.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612755,49,57,2022-11-02T23:08:13Z,3190000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M54.20S,2022-11-02T23:08:03.7Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,49,57,2022-11-02T23:08:30Z,3200000,,,0,,MISS T. Maxey Free Throw 2 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT00M52.80S,2022-11-02T23:08:05.1Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,49,57,2022-11-02T23:08:30Z,3210000,,,0,,R. Hachimura REBOUND (Off:2 Def:6),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,321.0,8.0,6.0,2.0,,,,,,,,,,
323,PT00M42.10S,2022-11-02T23:08:39.7Z,2,REGULAR,2pt,Jump Shot,[],203078,84.83902759526939,28.186274509803923,1610612764,49,57,2022-11-02T23:08:47Z,3220000,-109.0,90.0,1,right,MISS B. Beal 14' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,14.14,Missed,,,,,,,,,,,,,,,,,,
324,PT00M38.90S,2022-11-02T23:08:42.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,49,57,2022-11-02T23:08:47Z,3230000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,323.0,4.0,4.0,0.0,,,,,,,,,,
325,PT00M36.00S,2022-11-02T23:08:48.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612755,49,57,2022-11-02T23:08:55Z,3240000,,,0,,W. Barton shooting personal FOUL (1 PF) (Maxey 2 FT),"[203115, 1630178]",1610612764.0,WAS,shooting,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Maxey,1630178.0,,
327,PT00M36.00S,2022-11-02T23:09:29.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,50,57,2022-11-02T23:09:29Z,3260000,,,0,,T. Maxey Free Throw 1 of 2 (13 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
328,PT00M36.00S,2022-11-02T23:09:49.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,51,57,2022-11-02T23:09:49Z,3270000,,,0,,T. Maxey Free Throw 2 of 2 (14 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
329,PT00M16.00S,2022-11-02T23:10:11.2Z,2,REGULAR,2pt,Jump Shot,[],204001,80.23981603153744,28.921568627450984,1610612764,51,57,2022-11-02T23:10:16Z,3280000,-105.0,133.0,1,right,MISS K. Porzingis 16' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,16.99,Missed,,,,,,,,,,,,,,,,,,
330,PT00M13.30S,2022-11-02T23:10:13.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,51,57,2022-11-02T23:10:13Z,3290000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,329.0,5.0,5.0,0.0,,,,,,,,,,
331,PT00M01.10S,2022-11-02T23:10:26.1Z,2,REGULAR,3pt,Jump Shot,[],1627863,29.38567674113009,25.49019607843137,1610612755,51,57,2022-11-02T23:10:33Z,3300000,123.0,224.0,1,left,MISS D. House Jr. 25' 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.10S,2022-11-02T23:10:26.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,51,57,2022-11-02T23:11:51Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,331.0,,,,,,,,,,,,,
333,PT00M00.00S,2022-11-02T23:10:34.2Z,2,REGULAR,period,end,[],0,,,1610612755,51,57,2022-11-02T23:11:51Z,3320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612755,51,57,2022-11-02T23:25:49Z,3330000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,out,['startperiod'],1627863,,,1610612755,51,57,2022-11-02T23:25:49Z,3340000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,out,['startperiod'],203115,,,1610612755,51,57,2022-11-02T23:25:49Z,3350000,,,0,,SUB out: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612755,51,57,2022-11-02T23:25:49Z,3360000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612755,51,57,2022-11-02T23:25:49Z,3370000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612755,51,57,2022-11-02T23:25:49Z,3380000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,in,['startperiod'],1630264,,,1610612755,51,57,2022-11-02T23:25:49Z,3390000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-11-02T23:23:25.8Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612755,51,57,2022-11-02T23:25:49Z,3400000,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-11-02T23:25:56.7Z,3,REGULAR,period,start,[],0,,,1610612755,51,57,2022-11-02T23:25:56Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M43.00S,2022-11-02T23:26:13.2Z,3,REGULAR,3pt,Jump Shot,[],1630178,72.48685939553219,12.745098039215685,1610612755,54,57,2022-11-02T23:26:18Z,3420000,-186.0,206.0,1,right,T. Maxey 27' 3PT  (17 PTS) (J. Harden 3 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.78,Made,17.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
345,PT11M19.00S,2022-11-02T23:26:37.0Z,3,REGULAR,3pt,Jump Shot,[],204001,31.61957950065703,71.32352941176471,1610612764,54,57,2022-11-02T23:26:42Z,3440000,-107.0,245.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
