actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
432,PT00M33.20S,2023-02-11T01:48:07.7Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,92,93,2023-02-11T01:48:32Z,4310000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,,,,,,,Missed,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
433,PT00M33.20S,2023-02-11T01:48:07.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,92,93,2023-02-11T01:48:32Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,
434,PT00M33.20S,2023-02-11T01:48:08.5Z,3,REGULAR,substitution,out,[],1629003,,,1610612755,92,93,2023-02-11T01:48:11Z,4330000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,
435,PT00M33.20S,2023-02-11T01:48:08.5Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,92,93,2023-02-11T01:48:11Z,4340000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
436,PT00M33.20S,2023-02-11T01:48:07.7Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,92,93,2023-02-11T01:48:32Z,4350000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,,,,,,,Missed,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
437,PT00M31.50S,2023-02-11T01:48:09.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,92,93,2023-02-11T01:48:32Z,4360000,False,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,,,,,,,,,Randle,J. Randle,436.0,7.0,7.0,0.0,,,,,,,,,,,,,
438,PT00M18.00S,2023-02-11T01:48:44.1Z,3,REGULAR,3pt,Jump Shot,[],203944,33.98488830486202,45.588235294117645,1610612752,92,93,2023-02-11T01:48:49Z,4370000,False,22.0,267.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,26.79,Missed,,Randle,J. Randle,,,,,,,,,,,,,,,,,
439,PT00M15.50S,2023-02-11T01:48:46.8Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,92,93,2023-02-11T01:48:46Z,4380000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Niang,G. Niang,438.0,3.0,3.0,0.0,,,,,,,,,,,,,
440,PT00M00.10S,2023-02-11T01:49:02.1Z,3,REGULAR,3pt,Jump Shot,[],203954,62.5,55.392156862745104,1610612755,92,93,2023-02-11T01:49:12Z,4390000,False,27.0,300.0,1,right,MISS J. Embiid 30' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,30.12,Missed,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
441,PT00M00.10S,2023-02-11T01:49:02.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,92,93,2023-02-11T01:49:12Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,,440.0,,,,,,,,,,,,,,,,
442,PT00M00.00S,2023-02-11T01:49:19.0Z,3,REGULAR,period,end,[],0,,,1610612755,92,93,2023-02-11T01:49:19Z,4410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],200782,,,1610612755,92,93,2023-02-11T01:51:27Z,4420000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,92,93,2023-02-11T01:51:27Z,4430000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,92,93,2023-02-11T01:51:27Z,4440000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,92,93,2023-02-11T01:51:27Z,4450000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612755,92,93,2023-02-11T01:51:27Z,4460000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612755,92,93,2023-02-11T01:51:27Z,4470000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,92,93,2023-02-11T01:51:27Z,4480000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,92,93,2023-02-11T01:51:27Z,4490000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,92,93,2023-02-11T01:51:27Z,4500000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612755,92,93,2023-02-11T01:51:27Z,4510000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630540,,,1610612755,92,93,2023-02-11T01:51:27Z,4520000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2023-02-11T01:49:22.4Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612755,92,93,2023-02-11T01:51:27Z,4530000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-02-11T01:51:43.8Z,4,REGULAR,period,start,[],0,,,1610612752,92,93,2023-02-11T01:51:43Z,4540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT11M44.00S,2023-02-11T01:51:59.5Z,4,REGULAR,2pt,Jump Shot,[],1629628,23.603810775295663,62.00980392156863,1610612752,92,93,2023-02-11T01:52:05Z,4550000,False,-60.0,169.0,1,left,MISS R. Barrett 17' Jump Shot,[1629628],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Left Center,17.97,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
457,PT11M39.00S,2023-02-11T01:52:04.5Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,92,93,2023-02-11T02:03:16Z,4560000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Harris,T. Harris,456.0,4.0,4.0,0.0,,,,,,,,,,,,,
458,PT11M25.00S,2023-02-11T01:52:17.3Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,92,93,2023-02-11T01:52:25Z,4570000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612755.0,PHI,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,,,,,,,,200832.0,,,,,2.0,,,,
459,PT11M10.00S,2023-02-11T01:52:37.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630540,6.521024967148489,57.107843137254896,1610612752,92,93,2023-02-11T01:52:44Z,4580000,False,-36.0,9.0,1,left,MISS M. McBride driving floating bank Shot,[1630540],1610612752.0,NYK,driving floating bank,,,,,,Restricted Area,0-8 Center,3.66,Missed,,McBride,M. McBride,,,,,,,,,,,,,,,,,
460,PT11M09.00S,2023-02-11T01:52:38.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,92,93,2023-02-11T01:52:44Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,,,459.0,,,,,,,,,,,,,,,,
462,PT11M02.00S,2023-02-11T01:53:08.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,26.757555847568987,14.705882352941178,1610612752,92,93,2023-02-11T01:53:13Z,4610000,False,176.0,199.0,1,left,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,McBride,M. McBride,,,,,,,,,,,,,,,,,
463,PT10M59.00S,2023-02-11T01:53:11.4Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,92,93,2023-02-11T01:53:13Z,4620000,False,,,0,,P. Reed REBOUND (Off:0 Def:4),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Reed,P. Reed,462.0,4.0,4.0,0.0,,,,,,,,,,,,,
464,PT10M45.00S,2023-02-11T01:53:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,82.7365308804205,47.30392156862745,1610612755,94,93,2023-02-11T01:53:34Z,4630000,False,-13.0,110.0,1,right,J. Harden 11' driving floating bank Jump Shot (15 PTS),[201935],1610612755.0,PHI,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,11.06,Made,15.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
465,PT10M22.00S,2023-02-11T01:53:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,5.995400788436268,52.69607843137255,1610612752,94,95,2023-02-11T01:53:54Z,4640000,False,-13.0,4.0,1,left,I. Hartenstein driving Layup (6 PTS),[1628392],1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,1.41,Made,6.0,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
466,PT10M08.00S,2023-02-11T01:54:02.7Z,4,REGULAR,3pt,Jump Shot,[],201935,67.88764783180025,66.66666666666666,1610612755,97,95,2023-02-11T01:54:08Z,4650000,False,83.0,249.0,1,right,J. Harden 26' 3PT pullup (18 PTS),[201935],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,26.29,Made,18.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
467,PT09M49.00S,2023-02-11T01:54:22.1Z,4,REGULAR,3pt,Jump Shot,[],1629628,30.699737187910642,25.98039215686275,1610612752,97,95,2023-02-11T01:54:29Z,4660000,False,120.0,236.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
468,PT09M45.00S,2023-02-11T01:54:26.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,97,95,2023-02-11T01:54:29Z,4670000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,467.0,5.0,5.0,0.0,,,,,,,,,,,,,
469,PT09M41.00S,2023-02-11T01:54:29.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,74.98357424441524,86.76470588235294,1610612755,100,95,2023-02-11T01:54:36Z,4680000,False,184.0,183.0,1,right,T. Maxey 25' 3PT running (21 PTS) (T. Harris 4 AST),"[1630178, 202699]",1610612755.0,PHI,running,,,,,,Above the Break 3,24+ Right Center,25.92,Made,21.0,Maxey,T. Maxey,,,,,T. Harris,202699.0,4.0,,,,,,,,,,
471,PT09M39.00S,2023-02-11T01:54:38.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,100,95,2023-02-11T01:54:38Z,4700000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M39.00S,2023-02-11T01:57:16.8Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,100,95,2023-02-11T01:57:19Z,4710000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,
473,PT09M39.00S,2023-02-11T01:57:16.8Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,100,95,2023-02-11T01:57:19Z,4720000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
474,PT09M17.00S,2023-02-11T01:57:49.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,32.802233902759525,60.5392156862745,1610612752,100,98,2023-02-11T01:57:54Z,4730000,False,-53.0,256.0,1,left,I. Quickley 26' 3PT  (12 PTS) (J. Brunson 8 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,26.12,Made,12.0,Quickley,I. Quickley,,,,,J. Brunson,1628973.0,8.0,,,,,,,,,,
476,PT08M55.00S,2023-02-11T01:58:11.3Z,4,REGULAR,3pt,Jump Shot,[],202699,87.86136662286465,2.941176470588235,1610612755,100,98,2023-02-11T01:58:16Z,4750000,False,-235.0,62.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.32,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
477,PT08M52.00S,2023-02-11T01:58:14.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,100,98,2023-02-11T01:58:16Z,4760000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,,Toppin,O. Toppin,476.0,1.0,1.0,0.0,,,,,,,,,,,,,
478,PT08M45.00S,2023-02-11T01:58:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612752,100,98,2023-02-11T01:58:29Z,4770000,False,,,0,,T. Maxey shooting personal FOUL (3 PF) (Quickley 2 FT),"[1630178, 1630193]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,,Maxey,T. Maxey,,,,,,,,1627961.0,3.0,0.0,Quickley,1630193.0,,,,,
480,PT08M45.00S,2023-02-11T01:59:01.3Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,100,98,2023-02-11T01:59:01Z,4790000,False,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,,,,,,,Missed,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
481,PT08M45.00S,2023-02-11T01:59:01.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,100,98,2023-02-11T01:59:01Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,,
482,PT08M45.00S,2023-02-11T01:59:24.2Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,100,99,2023-02-11T01:59:24Z,4810000,False,,,0,,I. Quickley Free Throw 2 of 2 (13 PTS),[1630193],1610612752.0,NYK,,,,,,,,,,Made,13.0,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
483,PT08M28.00S,2023-02-11T01:59:41.7Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612755,100,99,2023-02-11T01:59:46Z,4820000,False,,,0,,J. Harden lost ball TURNOVER (3 TO),"[201935, 1630193]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Harden,J. Harden,,,,,,,,,,,,,3.0,Quickley,1630193.0,,
484,PT08M28.00S,2023-02-11T01:59:41.7Z,4,REGULAR,steal,,[],1630193,,,1610612752,100,99,2023-02-11T01:59:43Z,4830000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
485,PT08M15.00S,2023-02-11T01:59:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,6.652431011826544,54.65686274509803,1610612752,100,99,2023-02-11T01:59:59Z,4840000,False,-23.0,10.0,1,left,MISS R. Barrett driving reverse Layup,[1629628],1610612752.0,NYK,driving reverse,,,,,,Restricted Area,0-8 Center,2.54,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
486,PT08M13.00S,2023-02-11T01:59:57.5Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,100,99,2023-02-11T01:59:59Z,4850000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Hartenstein,I. Hartenstein,485.0,6.0,4.0,2.0,,,,,,,,,,,,,
487,PT08M12.00S,2023-02-11T01:59:58.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630193,30.699737187910642,71.56862745098039,1610612752,100,99,2023-02-11T02:00:03Z,4860000,False,-108.0,236.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
488,PT08M08.00S,2023-02-11T02:00:02.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,100,99,2023-02-11T02:10:06Z,4870000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Harden,J. Harden,487.0,6.0,6.0,0.0,,,,,,,,,,,,,
489,PT08M03.00S,2023-02-11T02:00:06.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,73.01248357424441,16.666666666666664,1610612755,103,99,2023-02-11T02:00:14Z,4880000,False,-167.0,201.0,1,right,T. Maxey 26' 3PT running pullup (24 PTS) (J. Harden 11 AST),"[1630178, 201935]",1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Left Center,26.13,Made,24.0,Maxey,T. Maxey,,,,,J. Harden,201935.0,11.0,,,,,,,,,,
491,PT07M42.00S,2023-02-11T02:00:28.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.0335085413929,51.71568627450981,1610612752,103,101,2023-02-11T02:00:37Z,4900000,False,-9.0,108.0,1,left,R. Barrett 10' floating Jump Shot (16 PTS) (O. Toppin 2 AST),"[1629628, 1630167]",1610612752.0,NYK,floating,,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,16.0,Barrett,R. Barrett,,,,,O. Toppin,1630167.0,2.0,,,,,,,,,,
493,PT07M23.00S,2023-02-11T02:00:47.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,65.91655716162943,53.431372549019606,1610612755,106,101,2023-02-11T02:00:52Z,4920000,False,17.0,268.0,1,right,G. Niang 26' 3PT  (10 PTS) (J. Harden 12 AST),"[1627777, 201935]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,26.85,Made,10.0,Niang,G. Niang,,,,,J. Harden,201935.0,12.0,,,,,,,,,,
495,PT07M06.00S,2023-02-11T02:01:03.9Z,4,REGULAR,turnover,lost ball,[],1628973,,,1610612752,106,101,2023-02-11T02:01:13Z,4940000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1630194]",1610612752.0,NYK,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Brunson,J. Brunson,,,,,,,,,,,,,2.0,Reed,1630194.0,,
496,PT07M06.00S,2023-02-11T02:01:03.9Z,4,REGULAR,steal,,[],1630194,,,1610612755,106,101,2023-02-11T02:01:13Z,4950000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
497,PT06M59.00S,2023-02-11T02:01:11.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,67.09921156373193,68.13725490196079,1610612755,106,101,2023-02-11T02:01:39Z,4960000,False,91.0,257.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
498,PT06M58.00S,2023-02-11T02:01:23.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,106,101,2023-02-11T02:01:23Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,,,497.0,,,,,,,,,,,,,,,,
499,PT06M58.00S,2023-02-11T02:01:23.8Z,4,REGULAR,foul,personal,[],1629628,,,1610612755,106,101,2023-02-11T02:01:28Z,4980000,False,,,0,,R. Barrett loose ball personal FOUL (2 PF),"[1629628, 202699]",1610612752.0,NYK,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barrett,R. Barrett,,,,,,,,1627961.0,2.0,0.0,Harris,202699.0,,,,,
501,PT06M58.00S,2023-02-11T02:01:31.2Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,106,101,2023-02-11T02:01:35Z,5000000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
502,PT06M58.00S,2023-02-11T02:01:31.2Z,4,REGULAR,substitution,in,[],203954,,,1610612755,106,101,2023-02-11T02:01:35Z,5010000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
503,PT06M58.00S,2023-02-11T02:01:37.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612755,106,101,2023-02-11T02:01:51Z,5020000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,
504,PT06M58.00S,2023-02-11T02:01:37.1Z,4,REGULAR,substitution,out,[],1629628,,,1610612755,106,101,2023-02-11T02:01:51Z,5030000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
505,PT06M58.00S,2023-02-11T02:01:37.1Z,4,REGULAR,substitution,in,[],203944,,,1610612755,106,101,2023-02-11T02:01:51Z,5040000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,
506,PT06M58.00S,2023-02-11T02:01:37.1Z,4,REGULAR,substitution,in,[],1629656,,,1610612755,106,101,2023-02-11T02:01:51Z,5050000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
507,PT06M45.00S,2023-02-11T02:01:58.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201935,65.52233902759527,54.65686274509803,1610612755,106,101,2023-02-11T02:02:03Z,5060000,False,23.0,272.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Center,27.26,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
508,PT06M42.00S,2023-02-11T02:02:00.5Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,106,101,2023-02-11T02:02:00Z,5070000,False,,,0,,J. Embiid REBOUND (Off:2 Def:7),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Embiid,J. Embiid,507.0,9.0,7.0,2.0,,,,,,,,,,,,,
509,PT06M40.00S,2023-02-11T02:02:01.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630178,93.64323258869908,13.725490196078432,1610612755,106,101,2023-02-11T02:02:09Z,5080000,False,-181.0,7.0,1,right,MISS T. Maxey 18' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Left,18.15,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
510,PT06M38.00S,2023-02-11T02:02:03.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,106,101,2023-02-11T02:02:09Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,,,509.0,,,,,,,,,,,,,,,,
512,PT06M38.00S,2023-02-11T02:02:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,106,101,2023-02-11T02:02:34Z,5110000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M38.00S,2023-02-11T02:02:42.0Z,4,REGULAR,substitution,out,[],1628392,,,1610612755,106,101,2023-02-11T02:02:44Z,5120000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
514,PT06M38.00S,2023-02-11T02:02:42.0Z,4,REGULAR,substitution,in,[],1630579,,,1610612755,106,101,2023-02-11T02:02:44Z,5130000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
515,PT06M24.00S,2023-02-11T02:05:30.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",201935,90.88370565045992,73.2843137254902,1610612755,106,101,2023-02-11T02:05:39Z,5140000,False,116.0,33.0,1,right,MISS J. Harden 12' step back Shot,[201935],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,12.1,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
