actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT08M01.00S,2022-10-21T01:23:39.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201935,70.48291721419186,24.019607843137265,1610612755,73,80,2022-10-21T01:23:44Z,5060000,-130.0,225.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
511,PT07M58.00S,2022-10-21T01:23:42.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,73,80,2022-10-21T01:23:44Z,5070000,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,510.0,10.0,9.0,1.0,,,,,,,,,,,,,,
512,PT07M57.00S,2022-10-21T01:23:44.9Z,4,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,73,80,2022-10-21T01:23:50Z,5080000,,,0,,B. Portis bad pass out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,bad pass,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627964.0,,,,,1.0,,,,
513,PT07M44.00S,2022-10-21T01:24:06.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202699,67.59198423127464,58.088235294117645,1610612755,76,80,2022-10-21T01:24:15Z,5090000,40.0,252.0,1,right,T. Harris 25' 3PT pullup (9 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.53,Made,,,,,9.0,,,,,,,,,,,,,
515,PT07M25.00S,2022-10-21T01:24:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,10.95597897503285,41.17647058823529,1610612749,76,80,2022-10-21T01:24:36Z,5110000,44.0,50.0,1,left,MISS J. Holiday 6' pullup Shot - blocked,"[201950, 202699]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,Harris,202699.0
516,PT07M25.00S,2022-10-21T01:24:25.4Z,4,REGULAR,block,,[],202699,,,1610612749,76,80,2022-10-21T01:24:29Z,5120000,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
517,PT07M22.00S,2022-10-21T01:24:28.4Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,76,80,2022-10-21T01:24:47Z,5130000,,,0,,T. Harris REBOUND (Off:1 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,515.0,8.0,7.0,1.0,,,,,,,,,,,,,,
518,PT07M14.00S,2022-10-21T01:24:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,93.74178712220763,52.94117647058824,1610612755,78,80,2022-10-21T01:24:43Z,5140000,15.0,6.0,1,right,D. House Jr. alley-oop Layup (4 PTS) (J. Harden 9 AST),"[1627863, 201935]",1610612755.0,PHI,alley-oop,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,4.0,J. Harden,201935.0,9.0,,,,,,,,,,
520,PT06M56.00S,2022-10-21T01:24:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,13.84691195795007,47.30392156862745,1610612749,78,80,2022-10-21T01:24:58Z,5160000,13.0,78.0,1,left,MISS J. Holiday 7' driving Layup - blocked,"[201950, 200782]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,Tucker,200782.0
521,PT06M56.00S,2022-10-21T01:24:54.2Z,4,REGULAR,block,,[],200782,,,1610612749,78,80,2022-10-21T01:24:56Z,5170000,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT06M53.00S,2022-10-21T01:24:57.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,78,80,2022-10-21T01:24:58Z,5180000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,520.0,7.0,7.0,0.0,,,,,,,,,,,,,,
523,PT06M51.00S,2022-10-21T01:25:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,90.8508541392904,48.774509803921575,1610612755,78,80,2022-10-21T01:25:07Z,5190000,-6.0,34.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
524,PT06M48.00S,2022-10-21T01:25:03.0Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,78,80,2022-10-21T01:25:07Z,5200000,,,0,,J. Carter REBOUND (Off:1 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,523.0,3.0,2.0,1.0,,,,,,,,,,,,,,
525,PT06M44.00S,2022-10-21T01:25:06.7Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,78,80,2022-10-21T01:25:10Z,5210000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 200782]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Tucker,200782.0,,
526,PT06M44.00S,2022-10-21T01:25:06.7Z,4,REGULAR,steal,,[],200782,,,1610612755,78,80,2022-10-21T01:25:08Z,5220000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
527,PT06M42.00S,2022-10-21T01:25:09.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,93.47897503285151,48.0392156862745,1610612755,80,80,2022-10-21T01:25:17Z,5230000,-10.0,9.0,1,right,J. Harden running Layup (25 PTS) (P. Tucker 1 AST),"[201935, 200782]",1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,25.0,P. Tucker,200782.0,1.0,,,,,,,,,,
529,PT06M41.00S,2022-10-21T01:25:19.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,80,80,2022-10-21T01:25:19Z,5250000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M41.00S,2022-10-21T01:28:16.0Z,4,REGULAR,substitution,out,[],201572,,,1610612749,80,80,2022-10-21T01:28:19Z,5260000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M41.00S,2022-10-21T01:28:16.0Z,4,REGULAR,substitution,in,[],203507,,,1610612749,80,80,2022-10-21T01:28:19Z,5270000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M30.00S,2022-10-21T01:28:32.6Z,4,REGULAR,turnover,bad pass,[],1628960,,,1610612749,80,80,2022-10-21T01:32:49Z,5275000,,,0,,G. Allen bad pass TURNOVER (3 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,3.0,,,,
532,PT06M30.00S,2022-10-21T01:28:49.2Z,4,REGULAR,foul,personal,[],203507,,,1610612755,80,80,2022-10-21T01:32:49Z,5280000,,,0,,G. Antetokounmpo loose ball personal FOUL (3 PF),"[203507, 200782]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202058.0,3.0,0.0,Tucker,200782.0,,,,,
535,PT06M19.00S,2022-10-21T01:29:09.9Z,4,REGULAR,foul,offensive,[],200782,,,1610612755,80,80,2022-10-21T01:29:19Z,5310000,,,0,,P. Tucker offensive FOUL (4 PF),"[200782, 201950]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,4.0,0.0,Holiday,201950.0,,,,,
537,PT06M19.00S,2022-10-21T01:29:09.9Z,4,REGULAR,turnover,offensive foul,[],200782,,,1610612755,80,80,2022-10-21T01:29:09Z,5330000,,,0,,P. Tucker offensive foul TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,,,,1.0,,,,
538,PT06M07.00S,2022-10-21T01:29:35.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203507,9.641918528252305,49.26470588235294,1610612749,80,82,2022-10-21T01:29:40Z,5340000,4.0,38.0,1,left,G. Antetokounmpo turnaround Hook (21 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.83,Made,,,,,21.0,,,,,,,,,,,,,
539,PT05M48.00S,2022-10-21T01:29:53.7Z,4,REGULAR,3pt,Jump Shot,[],202699,67.85479632063075,57.1078431372549,1610612755,80,82,2022-10-21T01:29:58Z,5350000,36.0,250.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
540,PT05M45.00S,2022-10-21T01:29:56.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,80,82,2022-10-21T01:29:58Z,5360000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,539.0,11.0,11.0,0.0,,,,,,,,,,,,,,
541,PT05M39.00S,2022-10-21T01:30:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.539421813403408,52.94117647058824,1610612749,80,82,2022-10-21T01:30:10Z,5370000,-15.0,18.0,1,left,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
542,PT05M38.00S,2022-10-21T01:30:04.8Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612755,80,82,2022-10-21T01:30:10Z,5380000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,,,
543,PT05M38.00S,2022-10-21T01:30:11.9Z,4,REGULAR,foul,personal,[],1628975,,,1610612755,80,82,2022-10-21T01:30:17Z,5390000,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 1629001]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627962.0,2.0,0.0,Melton,1629001.0,,,,,
546,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612755,80,82,2022-10-21T01:30:33Z,5420000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,out,[],1628960,,,1610612755,80,82,2022-10-21T01:30:33Z,5430000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,in,[],203954,,,1610612755,80,82,2022-10-21T01:30:33Z,5440000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,in,[],201572,,,1610612755,80,82,2022-10-21T01:30:33Z,5450000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,in,[],202083,,,1610612755,80,82,2022-10-21T01:30:33Z,5460000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M38.00S,2022-10-21T01:30:21.1Z,4,REGULAR,substitution,out,[],1629001,,,1610612755,80,82,2022-10-21T01:31:12Z,5465000,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M24.00S,2022-10-21T01:30:47.9Z,4,REGULAR,2pt,Jump Shot,[],201935,80.07555847568989,72.79411764705883,1610612755,82,82,2022-10-21T01:30:55Z,5470000,114.0,135.0,1,right,J. Harden 17' step back Jump Shot (27 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,17.65,Made,,,,,27.0,,,,,,,,,,,,,
552,PT05M11.00S,2022-10-21T01:31:00.6Z,4,REGULAR,3pt,Jump Shot,[],201950,27.90735873850197,79.41176470588235,1610612749,82,82,2022-10-21T01:31:05Z,5480000,-147.0,210.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
553,PT05M09.00S,2022-10-21T01:31:02.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,82,82,2022-10-21T01:31:05Z,5490000,,,0,,J. Embiid REBOUND (Off:1 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,552.0,12.0,11.0,1.0,,,,,,,,,,,,,,
555,PT04M54.00S,2022-10-21T01:31:17.8Z,4,REGULAR,3pt,Jump Shot,[],201935,68.9060446780552,64.2156862745098,1610612755,82,82,2022-10-21T01:31:23Z,5500000,71.0,240.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.01,Missed,,,,,,,,,,,,,,,,,,
556,PT04M50.00S,2022-10-21T01:31:21.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,82,82,2022-10-21T01:31:23Z,5510000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,555.0,12.0,12.0,0.0,,,,,,,,,,,,,,
557,PT04M37.00S,2022-10-21T01:31:34.0Z,4,REGULAR,3pt,Jump Shot,[],1628975,8.459264126149804,97.05882352941177,1610612749,82,82,2022-10-21T01:31:39Z,5520000,-235.0,27.0,1,left,MISS J. Carter 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
558,PT04M34.00S,2022-10-21T01:31:37.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,82,82,2022-10-21T01:31:39Z,5530000,,,0,,T. Harris REBOUND (Off:1 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,557.0,9.0,8.0,1.0,,,,,,,,,,,,,,
559,PT04M14.00S,2022-10-21T01:31:58.1Z,4,REGULAR,3pt,Jump Shot,[],201935,70.48291721419186,80.3921568627451,1610612755,82,82,2022-10-21T01:32:04Z,5540000,152.0,225.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
560,PT04M11.00S,2022-10-21T01:32:01.1Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612749,82,82,2022-10-21T01:32:04Z,5550000,,,0,,J. Carter REBOUND (Off:1 Def:3),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,559.0,4.0,3.0,1.0,,,,,,,,,,,,,,
561,PT04M01.00S,2022-10-21T01:32:13.3Z,4,REGULAR,foul,personal,['2freethrow'],203954,,,1610612749,82,82,2022-10-21T01:32:19Z,5560000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Holiday 2 FT),"[203954, 201950]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Holiday,201950.0,,,,,
563,PT04M01.00S,2022-10-21T01:32:40.4Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,82,83,2022-10-21T01:32:40Z,5580000,,,0,,J. Holiday Free Throw 1 of 2 (5 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
564,PT04M01.00S,2022-10-21T01:32:41.8Z,4,REGULAR,substitution,out,[],1627863,,,1610612749,82,83,2022-10-21T01:32:45Z,5590000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M01.00S,2022-10-21T01:32:41.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,82,83,2022-10-21T01:32:45Z,5600000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M01.00S,2022-10-21T01:32:41.8Z,4,REGULAR,substitution,in,[],1630178,,,1610612749,82,83,2022-10-21T01:32:45Z,5610000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M01.00S,2022-10-21T01:32:41.8Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,82,83,2022-10-21T01:32:45Z,5620000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M01.00S,2022-10-21T01:33:03.9Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,82,84,2022-10-21T01:33:03Z,5630000,,,0,,J. Holiday Free Throw 2 of 2 (6 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
570,PT03M44.00S,2022-10-21T01:33:23.4Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,82,84,2022-10-21T01:33:27Z,5640000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 201950]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,
571,PT03M44.00S,2022-10-21T01:33:23.4Z,4,REGULAR,steal,,[],201950,,,1610612749,82,84,2022-10-21T01:33:25Z,5650000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
572,PT03M30.00S,2022-10-21T01:33:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201572,33.295006570302235,26.715686274509807,1610612749,82,84,2022-10-21T01:33:42Z,5660000,116.0,260.0,1,left,MISS B. Lopez 28' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,28.53,Missed,,,,,,,,,,,,,,,,,,
573,PT03M26.00S,2022-10-21T01:33:41.3Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,82,84,2022-10-21T01:33:42Z,5670000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,572.0,8.0,8.0,0.0,,,,,,,,,,,,,,
574,PT03M23.00S,2022-10-21T01:33:48.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,82,84,2022-10-21T01:33:48Z,5680000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M15.00S,2022-10-21T01:35:36.4Z,4,REGULAR,foul,personal,[],201572,,,1610612755,82,84,2022-10-21T01:35:44Z,5690000,,,0,,B. Lopez personal FOUL (2 PF),"[201572, 200782]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202058.0,2.0,0.0,Tucker,200782.0,,,,,
577,PT03M06.00S,2022-10-21T01:36:20.6Z,4,REGULAR,2pt,Jump Shot,[],201935,77.31603153745073,41.666666666666664,1610612755,84,84,2022-10-21T01:36:26Z,5710000,-42.0,161.0,1,right,J. Harden 16' fadeaway Jump Shot (29 PTS) (J. Embiid 2 AST),"[201935, 203954]",1610612755.0,PHI,fadeaway,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,16.6,Made,,,,,29.0,J. Embiid,203954.0,2.0,,,,,,,,,,
579,PT02M52.00S,2022-10-21T01:36:34.0Z,4,REGULAR,3pt,Jump Shot,[],201572,8.196452036793687,96.32352941176471,1610612749,84,84,2022-10-21T01:36:37Z,5730000,-232.0,25.0,1,left,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
580,PT02M50.00S,2022-10-21T01:36:36.0Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,84,84,2022-10-21T01:36:37Z,5740000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,,
581,PT02M28.00S,2022-10-21T01:36:58.4Z,4,REGULAR,3pt,Jump Shot,[],203954,67.85479632063075,57.1078431372549,1610612755,84,84,2022-10-21T01:37:02Z,5750000,36.0,250.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
582,PT02M25.00S,2022-10-21T01:37:01.4Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,84,84,2022-10-21T01:37:02Z,5760000,,,0,,G. Allen REBOUND (Off:0 Def:3),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,581.0,3.0,3.0,0.0,,,,,,,,,,,,,,
583,PT02M07.00S,2022-10-21T01:37:21.3Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612749,84,84,2022-10-21T01:37:27Z,5770000,,,0,,T. Harris shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202699, 203507]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1627964.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
585,PT02M07.00S,2022-10-21T01:38:09.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,84,84,2022-10-21T01:38:43Z,5790000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT02M07.00S,2022-10-21T01:38:09.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,84,84,2022-10-21T01:38:43Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT02M07.00S,2022-10-21T01:38:09.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,84,84,2022-10-21T01:38:43Z,5810000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
588,PT02M05.00S,2022-10-21T01:38:11.9Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,84,84,2022-10-21T01:38:43Z,5820000,,,0,,T. Harris REBOUND (Off:1 Def:9),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,587.0,10.0,9.0,1.0,,,,,,,,,,,,,,
589,PT01M43.00S,2022-10-21T01:39:03.3Z,4,REGULAR,2pt,Jump Shot,[],201935,79.81274638633377,34.06862745098039,1610612755,86,84,2022-10-21T01:39:08Z,5830000,-80.0,137.0,1,right,J. Harden 15' pullup Jump Shot (31 PTS) (J. Embiid 3 AST),"[201935, 203954]",1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,15.88,Made,,,,,31.0,J. Embiid,203954.0,3.0,,,,,,,,,,
591,PT01M24.00S,2022-10-21T01:39:26.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,8.327858081471746,53.67647058823529,1610612749,86,84,2022-10-21T01:39:32Z,5850000,-18.0,26.0,1,left,MISS G. Allen driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,,,
592,PT01M22.00S,2022-10-21T01:39:29.3Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,86,84,2022-10-21T01:39:29Z,5860000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,591.0,4.0,3.0,1.0,,,,,,,,,,,,,,
593,PT01M19.00S,2022-10-21T01:39:31.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,31.586727989487514,73.77450980392157,1610612749,86,84,2022-10-21T01:39:38Z,5870000,-119.0,244.0,1,left,MISS G. Allen 27' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
594,PT01M16.00S,2022-10-21T01:39:34.9Z,4,REGULAR,rebound,offensive,[],202083,,,1610612749,86,84,2022-10-21T01:39:38Z,5880000,,,0,,W. Matthews REBOUND (Off:3 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,,,593.0,4.0,1.0,3.0,,,,,,,,,,,,,,
