actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT03M50.00S,2023-04-05T00:46:41.0Z,2,REGULAR,substitution,in,[],1629684,,,1610612755,40,37,2023-04-05T00:46:43Z,2520000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M38.00S,2023-04-05T00:47:03.0Z,2,REGULAR,foul,offensive,[],202699,,,1610612755,40,37,2023-04-05T00:47:08Z,2530000,False,,,0,,T. Harris offensive FOUL (2 PF),"[202699, 1628401]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,2715.0,,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,
259,PT03M38.00S,2023-04-05T00:47:03.0Z,2,REGULAR,turnover,offensive foul,[],202699,,,1610612755,40,37,2023-04-05T00:47:03Z,2550000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,,,,,,,,,,,,,,,,,,
261,PT03M38.00S,2023-04-05T00:47:10.4Z,2,REGULAR,substitution,in,[],203935,,,1610612738,40,37,2023-04-05T00:47:12Z,2570000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M38.00S,2023-04-05T00:47:10.4Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,40,37,2023-04-05T00:47:19Z,2580000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M19.00S,2023-04-05T00:47:41.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,96.66557161629436,4.411764705882353,1610612738,40,40,2023-04-05T00:49:54Z,2590000,False,-228.0,-21.0,1,right,G. Williams 3PT pullup (5 PTS) (A. Horford 3 AST),"[1629684, 201143]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,,Made,5.0,22.89,,,,,A. Horford,201143.0,3.0,,,,
265,PT02M54.00S,2023-04-05T00:48:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.770696452036795,35.53921568627451,1610612755,42,40,2023-04-05T00:48:11Z,2610000,False,72.0,105.0,1,left,J. Embiid 12' fadeaway Jump Shot (20 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Made,20.0,12.76,,,,,,,,,,,
266,PT02M44.00S,2023-04-05T00:48:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,91.93495400788436,49.754901960784316,1610612738,42,42,2023-04-05T00:48:19Z,2620000,False,-1.0,23.0,1,right,M. Smart driving Layup (5 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,Made,5.0,2.33,,,,,,,,,,,
267,PT02M28.00S,2023-04-05T00:48:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.886333771353483,49.26470588235294,1610612755,44,42,2023-04-05T00:48:38Z,2630000,False,4.0,31.0,1,left,J. Embiid cutting finger roll Layup (22 PTS) (J. Harden 3 AST),"[203954, 201935]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,Made,22.0,3.12,,,,,J. Harden,201935.0,3.0,,,,
269,PT02M10.00S,2023-04-05T00:48:49.6Z,2,REGULAR,3pt,Jump Shot,[],203935,68.80749014454665,30.637254901960787,1610612738,44,42,2023-04-05T00:50:50Z,2650000,False,-97.0,241.0,1,right,MISS M. Smart 25' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.94,,,,,,,,,,,
270,PT02M08.00S,2023-04-05T00:48:51.6Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,44,42,2023-04-05T00:48:54Z,2660000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,269.0,4.0,2.0,2.0,,,,,,,
271,PT02M06.00S,2023-04-05T00:48:54.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201143,73.27529566360053,14.705882352941178,1610612738,44,42,2023-04-05T00:48:58Z,2670000,False,-176.0,199.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.58,,,,,,,,,,,
272,PT02M03.00S,2023-04-05T00:48:57.2Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,44,42,2023-04-05T00:48:58Z,2680000,False,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,271.0,2.0,1.0,1.0,,,,,,,
273,PT01M54.00S,2023-04-05T00:49:05.7Z,2,REGULAR,3pt,Jump Shot,[],201935,33.722076215505915,36.27450980392157,1610612755,47,42,2023-04-05T00:49:09Z,2690000,False,69.0,264.0,1,left,J. Harden 27' 3PT pullup (13 PTS),[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,Made,13.0,27.33,,,,,,,,,,,
274,PT01M39.00S,2023-04-05T00:49:21.2Z,2,REGULAR,3pt,Jump Shot,[],201143,74.72076215505913,10.294117647058822,1610612738,47,42,2023-04-05T00:49:25Z,2700000,False,-199.0,185.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,27.14,,,,,,,,,,,
275,PT01M36.00S,2023-04-05T00:49:23.7Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,47,42,2023-04-05T00:49:23Z,2710000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,
276,PT01M29.00S,2023-04-05T00:49:38.4Z,2,REGULAR,foul,personal,[],1628401,,,1610612755,47,42,2023-04-05T00:51:50Z,2720000,False,,,0,,D. White personal FOUL (2 PF),"[1628401, 203954]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Center,2715.0,,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,
278,PT01M29.00S,2023-04-05T00:49:48.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,47,42,2023-04-05T00:49:48Z,2740000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M29.00S,2023-04-05T00:52:32.9Z,2,REGULAR,substitution,out,[],1628401,,,1610612755,47,42,2023-04-05T00:52:44Z,2750000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M29.00S,2023-04-05T00:52:32.9Z,2,REGULAR,substitution,in,[],1627763,,,1610612755,47,42,2023-04-05T00:52:44Z,2760000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M15.00S,2023-04-05T00:53:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200782,5.338370565045992,53.431372549019606,1610612755,49,42,2023-04-05T00:53:21Z,2770000,False,-17.0,-2.0,1,left,P. Tucker Layup (2 PTS) (J. Embiid 3 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,1.74,,,,,J. Embiid,203954.0,3.0,,,,
283,PT00M58.00S,2023-04-05T00:53:39.0Z,2,REGULAR,foul,personal,[],203954,,,1610612738,49,42,2023-04-05T00:53:47Z,2790000,False,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1629684]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,202037.0,,2.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,
285,PT00M51.40S,2023-04-05T00:54:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.24901445466492,47.794117647058826,1610612738,49,44,2023-04-05T00:54:06Z,2810000,False,-11.0,11.0,1,right,J. Tatum driving Layup (12 PTS) (M. Brogdon 2 AST),"[1628369, 1627763]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,1.56,,,,,M. Brogdon,1627763.0,2.0,,,,
287,PT00M37.10S,2023-04-05T00:54:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.469776609724048,50.73529411764706,1610612755,51,44,2023-04-05T00:54:38Z,2830000,False,-4.0,-1.0,1,left,J. Embiid cutting finger roll Layup (24 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,Made,24.0,0.39,,,,,J. Harden,201935.0,4.0,,,,
289,PT00M27.70S,2023-04-05T00:54:38.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,79.31997371879106,8.088235294117647,1610612738,51,44,2023-04-05T00:54:44Z,2850000,False,-210.0,142.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.31,,,,,,,,,,,
290,PT00M24.40S,2023-04-05T00:54:42.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,51,44,2023-04-05T00:54:44Z,2860000,False,,,0,,J. Embiid REBOUND (Off:2 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,289.0,10.0,8.0,2.0,,,,,,,
291,PT00M08.60S,2023-04-05T00:55:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612755,51,44,2023-04-05T00:55:16Z,2870000,False,,,0,,M. Smart personal FOUL (2 PF) (Harden 2 FT),"[203935, 201935]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,1155.0,,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
293,PT00M08.60S,2023-04-05T00:55:32.7Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,52,44,2023-04-05T00:55:32Z,2890000,False,,,0,,J. Harden Free Throw 1 of 2 (14 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
294,PT00M08.60S,2023-04-05T00:55:35.7Z,2,REGULAR,substitution,out,[],203954,,,1610612755,52,44,2023-04-05T00:55:41Z,2900000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M08.60S,2023-04-05T00:55:35.7Z,2,REGULAR,substitution,in,[],1627863,,,1610612755,52,44,2023-04-05T00:55:41Z,2910000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M08.60S,2023-04-05T00:55:54.2Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,52,44,2023-04-05T00:55:58Z,2920000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT00M08.60S,2023-04-05T00:55:54.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,52,44,2023-04-05T00:55:58Z,2930000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M08.60S,2023-04-05T00:56:13.1Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,53,44,2023-04-05T00:56:13Z,2940000,False,,,0,,J. Harden Free Throw 2 of 2 (15 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
299,PT00M02.00S,2023-04-05T00:56:22.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203935,92.46057818659659,49.50980392156863,1610612738,53,46,2023-04-05T00:56:44Z,2950000,False,-2.0,18.0,1,right,M. Smart running finger roll Layup (7 PTS),[203935],1610612738.0,BOS,running finger roll,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,1.86,,,,,,,,,,,
300,PT00M00.10S,2023-04-05T00:56:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,60.397503285151124,16.176470588235293,1610612755,53,46,2023-04-05T00:57:15Z,2960000,False,169.0,515.0,1,left,MISS D. Melton 54' running pullup 3PT,[1629001],1610612755.0,PHI,running pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,54.22,,,,,,,,,,,
301,PT00M00.10S,2023-04-05T00:56:35.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,53,46,2023-04-05T00:57:15Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,300.0,,,,,,,,,,
302,PT00M00.00S,2023-04-05T00:56:41.2Z,2,REGULAR,period,end,[],0,,,1610612755,53,46,2023-04-05T00:56:41Z,2980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,out,['startperiod'],1627863,,,1610612755,53,46,2023-04-05T01:12:17Z,2990000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,53,46,2023-04-05T01:12:17Z,3000000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612755,53,46,2023-04-05T01:12:17Z,3010000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,53,46,2023-04-05T01:12:17Z,3020000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,53,46,2023-04-05T01:12:17Z,3030000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-04-05T00:58:14.9Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612755,53,46,2023-04-05T01:12:17Z,3040000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-04-05T01:12:40.6Z,3,REGULAR,period,start,[],0,,,1610612755,53,46,2023-04-05T01:12:40Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT11M42.00S,2023-04-05T01:12:58.3Z,3,REGULAR,3pt,Jump Shot,[],202699,92.9862023653088,5.147058823529411,1610612755,53,46,2023-04-05T01:13:02Z,3060000,False,-224.0,13.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,22.47,,,,,,,,,,,
311,PT11M38.00S,2023-04-05T01:13:02.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,53,46,2023-04-05T01:13:02Z,3070000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,,,,310.0,4.0,4.0,0.0,,,,,,,
312,PT11M25.00S,2023-04-05T01:13:14.4Z,3,REGULAR,3pt,Jump Shot,[],203935,8.886333771353483,97.05882352941177,1610612738,53,46,2023-04-05T01:13:19Z,3080000,False,-235.0,31.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.73,,,,,,,,,,,
313,PT11M22.00S,2023-04-05T01:13:17.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,53,46,2023-04-05T01:13:19Z,3090000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,312.0,4.0,4.0,0.0,,,,,,,
314,PT11M12.00S,2023-04-05T01:13:27.6Z,3,REGULAR,2pt,Jump Shot,[],201935,84.70762155059133,23.03921568627451,1610612755,53,46,2023-04-05T01:13:32Z,3100000,False,-135.0,91.0,1,right,MISS J. Harden 16' pullup Shot,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,16.28,,,,,,,,,,,
315,PT11M09.00S,2023-04-05T01:13:30.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,53,46,2023-04-05T01:13:32Z,3110000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,,,,,,,,314.0,3.0,2.0,1.0,,,,,,,
316,PT10M59.00S,2023-04-05T01:13:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,5.732588699080158,50.0,1610612738,53,46,2023-04-05T01:13:45Z,3120000,False,0.0,1.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 201935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,0.14,,,,,,,,,,Harden,201935.0
633,PT10M59.00S,2023-04-05T01:13:41.0Z,3,REGULAR,block,,[],201935,,,1610612738,53,46,2023-04-05T02:22:36Z,3130000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT10M56.00S,2023-04-05T01:13:44.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,53,46,2023-04-05T01:13:45Z,3140000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,316.0,2.0,2.0,0.0,,,,,,,
319,PT10M53.00S,2023-04-05T01:13:48.2Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,53,46,2023-04-05T01:14:15Z,3150000,False,,,0,,T. Maxey offensive FOUL (2 PF),"[1630178, 1628401]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,1155.0,,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,
321,PT10M53.00S,2023-04-05T01:13:48.2Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,53,46,2023-04-05T01:13:48Z,3170000,False,,,0,,T. Maxey offensive foul TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,1155.0,1.0,,,,,,,,,,,,,,,,,,
323,PT10M39.00S,2023-04-05T01:14:26.7Z,3,REGULAR,foul,technical,['1freethrow'],203954,,,1610612738,53,46,2023-04-05T01:14:35Z,3190000,False,,,0,,J. Embiid defensive-3-second technical FOUL (1 Tech),[203954],1610612755.0,PHI,defensive-3-second,,,Embiid,J. Embiid,,,,,,,202037.0,,2.0,1.0,,,,,,,,,,,,,,,,
324,PT10M39.00S,2023-04-05T01:14:38.0Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,53,47,2023-04-05T01:14:38Z,3200000,False,,,0,,J. Tatum technical Free Throw 1 of 1 (13 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
325,PT10M31.00S,2023-04-05T01:15:00.6Z,3,REGULAR,turnover,lost ball,[],1628401,,,1610612738,53,47,2023-04-05T01:15:10Z,3210000,False,,,0,,D. White lost ball TURNOVER (2 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,,
327,PT10M31.00S,2023-04-05T01:15:04.7Z,3,REGULAR,foul,personal,[],1628401,,,1610612755,53,47,2023-04-05T01:32:39Z,3230000,False,,,0,,D. White loose ball personal FOUL (3 PF),"[1628401, 201935]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,Mid-Range,16-24 Center,202037.0,,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
329,PT10M13.00S,2023-04-05T01:15:32.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,89.17542706964521,98.77450980392157,1610612755,53,47,2023-04-05T01:15:37Z,3250000,False,244.0,49.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,24.88,,,,,,,,,,,
330,PT10M09.00S,2023-04-05T01:15:36.6Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,53,47,2023-04-05T01:15:37Z,3260000,False,,,0,,A. Horford REBOUND (Off:2 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,,,,329.0,5.0,3.0,2.0,,,,,,,
331,PT09M51.00S,2023-04-05T01:15:54.3Z,3,REGULAR,3pt,Jump Shot,[],201143,25.706307490144546,16.911764705882355,1610612738,53,50,2023-04-05T01:15:59Z,3270000,False,165.0,189.0,1,left,A. Horford 25' 3PT  (5 PTS) (J. Tatum 3 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,5.0,25.12,,,,,J. Tatum,1628369.0,3.0,,,,
333,PT09M32.00S,2023-04-05T01:16:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.48948751642575,55.14705882352941,1610612755,55,50,2023-04-05T01:16:19Z,3290000,False,26.0,37.0,1,right,J. Embiid driving Layup (26 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,26.0,4.5,,,,,T. Harris,202699.0,1.0,,,,
335,PT09M08.00S,2023-04-05T01:16:37.3Z,3,REGULAR,3pt,Jump Shot,[],201143,20.71287779237845,7.598039215686274,1610612738,55,50,2023-04-05T01:19:37Z,3310000,False,212.0,142.0,1,left,MISS A. Horford 25' pullup 3PT,[201143],1610612738.0,BOS,pullup,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.53,,,,,,,,,,,
336,PT09M05.00S,2023-04-05T01:16:40.3Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,55,50,2023-04-05T01:16:44Z,3320000,False,,,0,,A. Horford REBOUND (Off:3 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,335.0,6.0,3.0,3.0,,,,,,,
337,PT09M04.00S,2023-04-05T01:16:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,6.1268068331143235,50.49019607843137,1610612738,55,52,2023-04-05T01:16:47Z,3330000,False,-2.0,5.0,1,left,D. White Layup (9 PTS) (A. Horford 4 AST),"[1628401, 201143]",1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,0.57,,,,,A. Horford,201143.0,4.0,,,,
339,PT08M42.00S,2023-04-05T01:17:03.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,91.67214191852825,4.901960784313726,1610612755,58,52,2023-04-05T01:19:57Z,3350000,False,-225.0,26.0,1,right,T. Maxey 3PT  (5 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,,Made,5.0,22.7,,,,,T. Harris,202699.0,2.0,,,,
341,PT08M36.00S,2023-04-05T01:17:11.3Z,3,REGULAR,foul,personal,[],200782,,,1610612738,58,52,2023-04-05T01:17:20Z,3370000,False,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 203935]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,1155.0,,2.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
343,PT08M21.00S,2023-04-05T01:17:45.3Z,3,REGULAR,3pt,Jump Shot,[],1629684,13.485545335085414,3.1862745098039214,1610612738,58,52,2023-04-05T01:17:49Z,3390000,False,234.0,74.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,24.56,,,,,,,,,,,
344,PT08M17.00S,2023-04-05T01:17:49.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,58,52,2023-04-05T01:31:57Z,3400000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,,,,,343.0,5.0,5.0,0.0,,,,,,,
345,PT07M59.00S,2023-04-05T01:18:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,79.97700394218134,50.73529411764706,1610612755,60,52,2023-04-05T01:18:13Z,3410000,False,4.0,136.0,1,right,J. Embiid 13' fadeaway Jump Shot (28 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,28.0,13.58,,,,,,,,,,,
