actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
170,PT01M24.00S,2023-02-24T01:02:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,84.28055190538765,59.31372549019608,1610612763,19,30,2023-02-24T01:02:10Z,1660000,False,47.0,95.0,1,right,X. Tillman 10' driving floating Jump Shot (4 PTS) (D. Bane 1 AST),"[1630214, 1630217]",1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,,,,,,,,,,,,,4.0,D. Bane,1630217.0,1.0,,
171,PT01M05.00S,2023-02-24T01:02:25.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,6.750985545335084,48.28431372549019,1610612755,21,30,2023-02-24T01:02:29Z,1670000,False,9.0,11.0,1,left,J. Embiid driving DUNK (6 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,,,,6.0,,,,,
172,PT00M59.20S,2023-02-24T01:02:32.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,88.61695137976346,96.07843137254902,1610612763,21,33,2023-02-24T01:02:37Z,1680000,False,230.0,55.0,1,right,D. Bane 3PT pullup (17 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,23.68,Made,,,,,,,,,,,,,17.0,T. Jones,1626145.0,1.0,,
174,PT00M47.40S,2023-02-24T01:02:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,27.90735873850197,82.1078431372549,1610612755,21,33,2023-02-24T01:02:57Z,1700000,False,-161.0,210.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
175,PT00M44.00S,2023-02-24T01:02:55.7Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,21,33,2023-02-24T01:02:57Z,1710000,False,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,,
176,PT00M29.00S,2023-02-24T01:03:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,88.61695137976346,56.127450980392155,1610612763,21,35,2023-02-24T01:03:14Z,1720000,False,31.0,55.0,1,right,S. Aldama 6' driving floating Jump Shot (2 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,,,,,,,,,2.0,D. Bane,1630217.0,2.0,,
178,PT00M08.30S,2023-02-24T01:03:36.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612755,21,35,2023-02-24T01:03:43Z,1740000,False,,,0,,J. Konchar shooting personal FOUL (2 PF) (Embiid 2 FT),"[1629723, 203954]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,2.0,0.0,Embiid,203954.0,,,,,,,
180,PT00M08.30S,2023-02-24T01:04:00.9Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,21,35,2023-02-24T01:04:00Z,1760000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
181,PT00M08.30S,2023-02-24T01:04:00.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,21,35,2023-02-24T01:04:00Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
182,PT00M08.30S,2023-02-24T01:04:04.0Z,1,REGULAR,substitution,out,[],1629003,,,1610612755,21,35,2023-02-24T01:04:09Z,1780000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M08.30S,2023-02-24T01:04:04.0Z,1,REGULAR,substitution,out,[],1630214,,,1610612755,21,35,2023-02-24T01:04:09Z,1790000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M08.30S,2023-02-24T01:04:04.0Z,1,REGULAR,substitution,in,[],1629001,,,1610612755,21,35,2023-02-24T01:04:09Z,1800000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M08.30S,2023-02-24T01:04:04.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612755,21,35,2023-02-24T01:04:09Z,1810000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M08.30S,2023-02-24T01:04:26.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,22,35,2023-02-24T01:04:26Z,1820000,False,,,0,,J. Embiid Free Throw 2 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
187,PT00M01.60S,2023-02-24T01:04:36.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630217,93.08475689881735,55.63725490196079,1610612763,22,37,2023-02-24T01:04:45Z,1830000,False,28.0,13.0,1,right,D. Bane driving bank Hook (19 PTS),[1630217],1610612763.0,MEM,driving bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.08,Made,,,,,,,,,,,,,19.0,,,,,
188,PT00M00.30S,2023-02-24T01:04:43.3Z,1,REGULAR,3pt,Jump Shot,[],203954,55.50262812089356,47.05882352941176,1610612755,22,37,2023-02-24T01:05:28Z,1840000,False,15.0,469.0,1,left,MISS J. Embiid 46' running 3PT,[203954],1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,46.94,Missed,,,,,,,,,,,,,,,,,,
189,PT00M00.20S,2023-02-24T01:04:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,22,37,2023-02-24T01:05:28Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,188.0,,,,,,,,,,,,,,,,,
190,PT00M00.00S,2023-02-24T01:04:50.9Z,1,REGULAR,period,end,[],0,,,1610612755,22,37,2023-02-24T01:04:50Z,1860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,22,37,2023-02-24T01:08:24Z,1870000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,22,37,2023-02-24T01:08:24Z,1880000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612755,22,37,2023-02-24T01:08:24Z,1890000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612755,22,37,2023-02-24T01:08:24Z,1900000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,22,37,2023-02-24T01:08:24Z,1910000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,22,37,2023-02-24T01:08:24Z,1920000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,in,['startperiod'],1629634,,,1610612755,22,37,2023-02-24T01:08:24Z,1930000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2023-02-24T01:08:07.2Z,2,REGULAR,substitution,in,['startperiod'],1631223,,,1610612755,22,37,2023-02-24T01:08:24Z,1940000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2023-02-24T01:08:34.3Z,2,REGULAR,period,start,[],0,,,1610612755,22,37,2023-02-24T01:08:34Z,1950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT11M41.00S,2023-02-24T01:08:52.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,8.327858081471746,44.607843137254896,1610612755,24,37,2023-02-24T01:09:01Z,1960000,False,27.0,26.0,1,left,G. Niang turnaround bank Hook (5 PTS) (T. Maxey 1 AST),"[1627777, 1630178]",1610612755.0,PHI,turnaround bank,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,,,,5.0,T. Maxey,1630178.0,1.0,,
202,PT11M18.00S,2023-02-24T01:09:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.79303547963207,53.431372549019606,1610612763,24,37,2023-02-24T01:09:25Z,1980000,False,17.0,-4.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1630194]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,Reed,1630194.0,,,,,,,,,,,,
203,PT11M18.00S,2023-02-24T01:09:15.4Z,2,REGULAR,block,,[],1630194,,,1610612763,24,37,2023-02-24T01:09:22Z,1990000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT11M18.00S,2023-02-24T01:09:15.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,24,37,2023-02-24T01:09:25Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,202.0,,,,,,,,,,,,,,,,,
206,PT11M15.00S,2023-02-24T01:09:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,93.34756898817345,45.09803921568627,1610612763,24,39,2023-02-24T01:09:41Z,2020000,False,-25.0,10.0,1,right,J. Konchar cutting Layup (2 PTS) (T. Jones 2 AST),"[1629723, 1626145]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,,,,2.0,T. Jones,1626145.0,2.0,,
208,PT10M50.00S,2023-02-24T01:10:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,8.459264126149804,41.42156862745098,1610612755,26,39,2023-02-24T01:10:05Z,2040000,False,43.0,27.0,1,left,T. Maxey driving floating bank Jump Shot (2 PTS) (J. McDaniels 1 AST),"[1630178, 1629667]",1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,,,,,,,,,,2.0,J. McDaniels,1629667.0,1.0,,
210,PT10M37.00S,2023-02-24T01:10:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,67.32917214191853,53.18627450980392,1610612763,26,39,2023-02-24T01:10:20Z,2060000,False,16.0,255.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
211,PT10M33.00S,2023-02-24T01:10:18.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,26,39,2023-02-24T01:10:20Z,2070000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT10M22.00S,2023-02-24T01:10:33.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.430354796320628,50.245098039215684,1610612755,28,39,2023-02-24T01:10:39Z,2080000,False,-1.0,46.0,1,left,J. Harden driving floating Jump Shot (8 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.55,Made,,,,,,,,,,,,,8.0,,,,,
213,PT10M22.00S,2023-02-24T01:10:38.3Z,2,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612755,28,39,2023-02-24T01:10:48Z,2090000,False,,,0,,J. Konchar shooting personal FOUL (3 PF) (Harden 1 FT),"[1629723, 201935]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,3.0,0.0,Harden,201935.0,,,,,,,
215,PT10M22.00S,2023-02-24T01:11:03.6Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,29,39,2023-02-24T01:11:03Z,2110000,False,,,0,,J. Harden Free Throw 1 of 1 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
216,PT10M12.00S,2023-02-24T01:11:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.25821287779237,48.529411764705884,1610612763,29,41,2023-02-24T01:11:21Z,2120000,False,-7.0,124.0,1,right,T. Jones 12' step back Jump Shot (2 PTS),[1626145],1610612763.0,MEM,step back,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.39,Made,,,,,,,,,,,,,2.0,,,,,
217,PT09M59.00S,2023-02-24T01:11:31.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201935,12.401445466491452,53.431372549019606,1610612755,29,41,2023-02-24T01:11:35Z,2130000,False,-17.0,64.0,1,left,MISS J. Harden 6' driving Hook,[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
218,PT09M56.00S,2023-02-24T01:11:34.0Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,29,41,2023-02-24T01:11:35Z,2140000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT09M46.00S,2023-02-24T01:11:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612763,29,41,2023-02-24T01:11:56Z,2150000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627777, 1628991]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,
221,PT09M46.00S,2023-02-24T01:12:10.9Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,29,42,2023-02-24T01:12:10Z,2170000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
222,PT09M46.00S,2023-02-24T01:12:21.2Z,2,REGULAR,substitution,out,[],1629667,,,1610612763,29,42,2023-02-24T01:12:25Z,2180000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M46.00S,2023-02-24T01:12:21.2Z,2,REGULAR,substitution,in,[],202699,,,1610612763,29,42,2023-02-24T01:12:25Z,2190000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M46.00S,2023-02-24T01:12:37.8Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,29,43,2023-02-24T01:12:37Z,2200000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
225,PT09M33.00S,2023-02-24T01:12:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,32.90078843626807,72.79411764705883,1610612755,29,43,2023-02-24T01:12:57Z,2210000,False,-114.0,257.0,1,left,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,28.1,Missed,,,,,,,,,,,,,,,,,,
226,PT09M29.00S,2023-02-24T01:12:56.2Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,29,43,2023-02-24T01:12:57Z,2220000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,225.0,1.0,1.0,0.0,,,,,,,,,,,,,,
227,PT09M23.00S,2023-02-24T01:13:01.4Z,2,REGULAR,3pt,Jump Shot,[],1631223,67.59198423127464,37.00980392156863,1610612763,29,43,2023-02-24T01:13:17Z,2230000,False,-65.0,252.0,1,right,MISS D. Roddy 26' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
228,PT09M20.00S,2023-02-24T01:13:08.1Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,29,43,2023-02-24T01:13:08Z,2240000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,227.0,2.0,1.0,1.0,,,,,,,,,,,,,,
229,PT09M20.00S,2023-02-24T01:13:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612763,29,43,2023-02-24T01:13:19Z,2250000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Konchar 2 FT),"[1630194, 1629723]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,1.0,0.0,Konchar,1629723.0,,,,,,,
231,PT09M20.00S,2023-02-24T01:13:35.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629723,,,1610612763,29,44,2023-02-24T01:13:46Z,2270000,False,,,0,,J. Konchar Free Throw 1 of 2 (3 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
232,PT09M20.00S,2023-02-24T01:13:35.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629723,,,1610612763,29,44,2023-02-24T01:13:46Z,2280000,False,,,0,,MISS J. Konchar Free Throw 2 of 2,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT09M17.00S,2023-02-24T01:13:38.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,29,44,2023-02-24T01:13:46Z,2290000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT09M04.00S,2023-02-24T01:13:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,8.984888304862025,41.42156862745098,1610612755,29,44,2023-02-24T01:14:03Z,2300000,False,43.0,32.0,1,left,MISS P. Reed Layup,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
235,PT09M01.00S,2023-02-24T01:13:59.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,29,44,2023-02-24T01:57:01Z,2310000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,234.0,4.0,4.0,0.0,,,,,,,,,,,,,,
238,PT08M58.00S,2023-02-24T01:14:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.08475689881735,44.607843137254896,1610612763,29,44,2023-02-24T01:27:26Z,2340000,False,-27.0,13.0,1,right,MISS J. Jackson Jr. running Layup,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
239,PT08M58.00S,2023-02-24T01:14:03.8Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,29,44,2023-02-24T01:14:21Z,2350000,False,,,0,,J. Konchar REBOUND (Off:2 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,238.0,3.0,1.0,2.0,,,,,,,,,,,,,,
240,PT08M58.00S,2023-02-24T01:14:17.3Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612763,29,44,2023-02-24T01:15:01Z,2360000,False,,,0,,J. Harden shooting personal FOUL (1 PF) (Konchar 2 FT),"[201935, 1629723]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,1.0,0.0,Konchar,1629723.0,,,,,,,
242,PT08M58.00S,2023-02-24T01:15:03.6Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1629723,,,1610612763,29,45,2023-02-24T01:15:03Z,2380000,False,,,0,,J. Konchar Free Throw 1 of 2 (4 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
243,PT08M58.00S,2023-02-24T01:15:20.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1629723,,,1610612763,29,46,2023-02-24T01:15:20Z,2390000,False,,,0,,J. Konchar Free Throw 2 of 2 (5 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
244,PT08M39.00S,2023-02-24T01:15:40.7Z,2,REGULAR,3pt,Jump Shot,[],201935,33.6892247043364,50.73529411764706,1610612755,32,46,2023-02-24T01:15:44Z,2400000,False,-4.0,264.0,1,left,J. Harden 26' 3PT  (12 PTS) (T. Maxey 2 AST),"[201935, 1630178]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.42,Made,,,,,,,,,,,,,12.0,T. Maxey,1630178.0,2.0,,
246,PT08M22.00S,2023-02-24T01:15:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,94.13600525624179,50.73529411764706,1610612763,32,48,2023-02-24T01:16:02Z,2420000,False,4.0,3.0,1,right,J. Konchar cutting Layup (7 PTS) (B. Clarke 1 AST),"[1629723, 1629634]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,,,,,7.0,B. Clarke,1629634.0,1.0,,
248,PT08M03.00S,2023-02-24T01:16:16.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,6.8823915900131425,49.01960784313726,1610612755,34,48,2023-02-24T01:16:19Z,2440000,False,5.0,12.0,1,left,P. Reed DUNK (2 PTS) (G. Niang 1 AST),"[1630194, 1627777]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,,,,2.0,G. Niang,1627777.0,1.0,,
250,PT07M47.00S,2023-02-24T01:16:36.0Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612763,34,48,2023-02-24T01:16:44Z,2460000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[202699, 1628991]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,
252,PT07M47.00S,2023-02-24T01:16:57.3Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,34,49,2023-02-24T01:16:57Z,2480000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
253,PT07M47.00S,2023-02-24T01:17:12.2Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,34,50,2023-02-24T01:17:12Z,2490000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
254,PT07M38.00S,2023-02-24T01:17:27.2Z,2,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612755,34,50,2023-02-24T01:17:33Z,2500000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Harden 2 FT),"[1631223, 201935]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,1.0,0.0,Harden,201935.0,,,,,,,
256,PT07M38.00S,2023-02-24T01:17:59.4Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,34,50,2023-02-24T01:17:59Z,2520000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
257,PT07M38.00S,2023-02-24T01:17:59.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,34,50,2023-02-24T01:17:59Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,
