actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
518,PT07M39.00S,2022-12-20T02:01:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,7.440867279894875,49.26470588235294,1610612761,84,88,2022-12-20T02:02:01Z,5130000,False,4.0,17.0,1,left,C. Boucher cutting Layup (13 PTS) (T. Young 2 AST),"[1628449, 201152]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,13.0,,,,,T. Young,201152.0,2.0,,,,
520,PT07M29.00S,2022-12-20T02:01:36.6Z,4,REGULAR,foul,personal,[],1627783,,,1610612755,84,88,2022-12-20T02:01:45Z,5150000,False,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 201935]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2003.0,,,,1.0,1.0,Harden,201935.0
522,PT07M29.00S,2022-12-20T02:01:46.7Z,4,REGULAR,substitution,out,[],1630201,,,1610612755,84,88,2022-12-20T02:01:54Z,5170000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M29.00S,2022-12-20T02:01:46.7Z,4,REGULAR,substitution,out,[],1627823,,,1610612755,84,88,2022-12-20T02:01:54Z,5180000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M29.00S,2022-12-20T02:01:46.7Z,4,REGULAR,substitution,in,[],1628384,,,1610612755,84,88,2022-12-20T02:01:54Z,5190000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M29.00S,2022-12-20T02:01:46.7Z,4,REGULAR,substitution,in,[],1627832,,,1610612755,84,88,2022-12-20T02:01:54Z,5200000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M13.00S,2022-12-20T02:02:19.8Z,4,REGULAR,3pt,Jump Shot,[],203954,65.91655716162943,45.34313725490196,1610612755,84,88,2022-12-20T02:02:25Z,5210000,False,-23.0,268.0,1,right,MISS J. Embiid 26' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
527,PT07M09.00S,2022-12-20T02:02:23.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,84,88,2022-12-20T02:02:25Z,5220000,False,,,0,,P. Siakam REBOUND (Off:0 Def:12),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,526.0,12.0,12.0,0.0,,,,,,,,,,,,,,
528,PT06M57.00S,2022-12-20T02:02:37.9Z,4,REGULAR,foul,personal,[],201935,,,1610612761,84,88,2022-12-20T02:02:42Z,5230000,False,,,0,,J. Harden personal FOUL (2 PF),"[201935, 1627783]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202037.0,,,,2.0,0.0,Siakam,1627783.0
530,PT06M46.00S,2022-12-20T02:03:16.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201152,5.732588699080158,47.549019607843135,1610612761,84,90,2022-12-20T02:03:20Z,5250000,False,12.0,1.0,1,left,T. Young Layup (6 PTS) (C. Boucher 2 AST),"[201152, 1628449]",1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,6.0,,,,,C. Boucher,1628449.0,2.0,,,,
532,PT06M36.00S,2022-12-20T02:03:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612755,84,90,2022-12-20T02:03:33Z,5270000,False,,,0,,O. Anunoby personal FOUL (2 PF) (Harden 2 FT),"[1628384, 201935]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2003.0,,,,2.0,0.0,Harden,201935.0
534,PT06M36.00S,2022-12-20T02:03:54.9Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,85,90,2022-12-20T02:03:54Z,5290000,False,,,0,,J. Harden Free Throw 1 of 2 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
535,PT06M36.00S,2022-12-20T02:04:13.2Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,86,90,2022-12-20T02:04:13Z,5300000,False,,,0,,J. Harden Free Throw 2 of 2 (12 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
536,PT06M18.00S,2022-12-20T02:04:33.4Z,4,REGULAR,2pt,Jump Shot,[],1627783,27.414586070959263,50.49019607843137,1610612761,86,92,2022-12-20T02:04:39Z,5310000,False,-2.0,205.0,1,left,P. Siakam 20' step back Jump Shot (35 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,20.52,Made,,,,,,,35.0,,,,,,,,,,,
537,PT05M52.00S,2022-12-20T02:05:00.3Z,4,REGULAR,2pt,Jump Shot,[],203954,73.66951379763469,29.411764705882355,1610612755,88,92,2022-12-20T02:05:06Z,5320000,False,-103.0,195.0,1,right,J. Embiid 22' fadeaway Jump Shot (23 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,22.05,Made,,,,,,,23.0,,,,,,,,,,,
538,PT05M29.00S,2022-12-20T02:05:25.3Z,4,REGULAR,foul,offensive,['inpenalty'],1627783,,,1610612761,88,92,2022-12-20T02:05:46Z,5330000,False,,,0,,P. Siakam offensive FOUL (2 PF),"[1627783, 200782]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202037.0,,,,2.0,1.0,Tucker,200782.0
540,PT05M29.00S,2022-12-20T02:05:25.3Z,4,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,88,92,2022-12-20T02:05:25Z,5350000,False,,,0,,P. Siakam offensive foul TURNOVER (4 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,4.0,,,202037.0,,,,,,,
541,PT05M08.00S,2022-12-20T02:06:08.0Z,4,REGULAR,turnover,3-second-violation,[],200782,,,1610612755,88,92,2022-12-20T02:06:40Z,5360000,False,,,0,,P. Tucker 3-second-violation TURNOVER (2 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,202037.0,,,,,,,
542,PT05M08.00S,2022-12-20T02:06:17.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,88,92,2022-12-20T02:06:17Z,5370000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M52.00S,2022-12-20T02:09:21.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201152,11.251642575558476,49.50980392156863,1610612761,88,94,2022-12-20T02:09:28Z,5380000,False,2.0,53.0,1,left,T. Young driving Hook (8 PTS) (F. VanVleet 2 AST),"[201152, 1627832]",1610612761.0,TOR,driving,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,,,,,,,8.0,,,,,F. VanVleet,1627832.0,2.0,,,,
544,PT04M37.00S,2022-12-20T02:09:37.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612755,88,94,2022-12-20T02:09:50Z,5390000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Embiid 2 FT),"[201152, 203954]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2003.0,,,,3.0,0.0,Embiid,203954.0
546,PT04M37.00S,2022-12-20T02:10:02.6Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,88,94,2022-12-20T02:10:02Z,5410000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT04M37.00S,2022-12-20T02:10:02.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,88,94,2022-12-20T02:10:02Z,5420000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,
548,PT04M37.00S,2022-12-20T02:10:16.8Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,89,94,2022-12-20T02:10:16Z,5430000,False,,,0,,J. Embiid Free Throw 2 of 2 (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
549,PT04M15.00S,2022-12-20T02:10:41.3Z,4,REGULAR,2pt,Jump Shot,[],1628384,21.50131406044678,47.549019607843135,1610612761,89,96,2022-12-20T02:10:47Z,5440000,False,12.0,150.0,1,left,O. Anunoby 15' driving floating Jump Shot (13 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,driving floating,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,15.01,Made,,,,,,,13.0,,,,,F. VanVleet,1627832.0,3.0,,,,
551,PT03M49.00S,2022-12-20T02:11:07.2Z,4,REGULAR,3pt,Jump Shot,[],202699,84.83902759526939,97.05882352941177,1610612755,92,96,2022-12-20T02:11:12Z,5460000,False,235.0,90.0,1,right,T. Harris 25' 3PT  (18 PTS) (J. Embiid 4 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right,25.19,Made,,,,,,,18.0,,,,,J. Embiid,203954.0,4.0,,,,
554,PT03M25.00S,2022-12-20T02:11:31.2Z,4,REGULAR,2pt,Jump Shot,[],1627783,25.706307490144546,61.76470588235294,1610612761,92,96,2022-12-20T02:11:37Z,5480000,False,-59.0,189.0,1,left,MISS P. Siakam 19' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,19.8,Missed,,,,,,,,,,,,,,,,,,
555,PT03M22.00S,2022-12-20T02:11:34.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,92,96,2022-12-20T02:11:37Z,5490000,False,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,554.0,7.0,7.0,0.0,,,,,,,,,,,,,,
556,PT03M11.00S,2022-12-20T02:11:44.7Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,92,96,2022-12-20T02:11:47Z,5500000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1628384]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,4.0,Anunoby,1628384.0,,,,,,,,
557,PT03M11.00S,2022-12-20T02:11:44.7Z,4,REGULAR,steal,,[],1628384,,,1610612761,92,96,2022-12-20T02:11:46Z,5510000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
558,PT03M00.00S,2022-12-20T02:11:55.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,30.17411300919842,21.07843137254902,1610612761,92,96,2022-12-20T02:12:00Z,5520000,False,145.0,231.0,1,left,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
559,PT02M56.00S,2022-12-20T02:11:59.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,92,96,2022-12-20T02:16:42Z,5530000,False,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,558.0,10.0,10.0,0.0,,,,,,,,,,,,,,
560,PT02M42.00S,2022-12-20T02:12:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629001,84.83902759526939,95.09803921568627,1610612755,95,96,2022-12-20T02:12:17Z,5540000,False,225.0,90.0,1,right,D. Melton 24' 3PT  (8 PTS) (J. Harden 7 AST),"[1629001, 201935]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right,24.28,Made,,,,,,,8.0,,,,,J. Harden,201935.0,7.0,,,,
562,PT02M15.00S,2022-12-20T02:12:41.0Z,4,REGULAR,3pt,Jump Shot,[],1627832,31.61957950065703,69.11764705882352,1610612761,95,96,2022-12-20T02:12:45Z,5560000,False,-96.0,245.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
563,PT02M12.00S,2022-12-20T02:12:44.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,95,96,2022-12-20T02:12:45Z,5570000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,562.0,3.0,3.0,0.0,,,,,,,,,,,,,,
564,PT02M02.00S,2022-12-20T02:12:56.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612755,95,96,2022-12-20T02:13:06Z,5580000,False,,,0,,T. Young personal FOUL (4 PF) (Embiid 2 FT),"[201152, 203954]",1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2003.0,,,,4.0,0.0,Embiid,203954.0
566,PT02M02.00S,2022-12-20T02:13:22.7Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,96,96,2022-12-20T02:13:22Z,5600000,False,,,0,,J. Embiid Free Throw 1 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
567,PT02M02.00S,2022-12-20T02:13:32.2Z,4,REGULAR,substitution,out,[],201152,,,1610612755,96,96,2022-12-20T02:13:37Z,5610000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M02.00S,2022-12-20T02:13:32.2Z,4,REGULAR,substitution,in,[],1630567,,,1610612755,96,96,2022-12-20T02:13:37Z,5620000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M02.00S,2022-12-20T02:13:50.4Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,97,96,2022-12-20T02:13:50Z,5630000,False,,,0,,J. Embiid Free Throw 2 of 2 (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
570,PT01M41.00S,2022-12-20T02:14:14.0Z,4,REGULAR,3pt,Jump Shot,[],1627832,32.933639947437584,49.50980392156863,1610612761,97,96,2022-12-20T02:14:19Z,5640000,False,2.0,257.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
571,PT01M36.00S,2022-12-20T02:14:19.0Z,4,REGULAR,rebound,defensive,[],200782,,,1610612755,97,96,2022-12-20T02:14:19Z,5650000,False,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,570.0,4.0,2.0,2.0,,,,,,,,,,,,,,
572,PT01M32.00S,2022-12-20T02:14:23.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,94.43166885676742,46.81372549019608,1610612755,99,96,2022-12-20T02:14:29Z,5660000,False,-16.0,0.0,1,right,J. Harden running Layup (14 PTS) (P. Tucker 2 AST),"[201935, 200782]",1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,14.0,,,,,P. Tucker,200782.0,2.0,,,,
574,PT01M19.00S,2022-12-20T02:14:41.7Z,4,REGULAR,turnover,lost ball,[],1627783,,,1610612761,99,96,2022-12-20T02:14:45Z,5680000,False,,,0,,P. Siakam lost ball TURNOVER (5 TO),"[1627783, 203954]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,5.0,Embiid,203954.0,,,,,,,,
575,PT01M19.00S,2022-12-20T02:14:41.7Z,4,REGULAR,steal,,[],203954,,,1610612755,99,96,2022-12-20T02:14:43Z,5690000,False,,,0,,J. Embiid STEAL (2 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
576,PT01M00.00S,2022-12-20T02:15:01.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203954,74.98357424441524,35.78431372549019,1610612755,99,96,2022-12-20T02:15:08Z,5700000,False,-71.0,183.0,1,right,MISS J. Embiid 19' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,19.6,Missed,,,,,,,,,,,,,,,,,,
577,PT00M58.00S,2022-12-20T02:15:03.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,96,2022-12-20T02:15:08Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,576.0,,,,,,,,,,,,,,,,,
579,PT00M47.10S,2022-12-20T02:15:32.0Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203954,87.59855453350855,19.11764705882353,1610612755,99,96,2022-12-20T02:15:38Z,5730000,False,-154.0,64.0,1,right,MISS J. Embiid 16' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,16.72,Missed,,,,,,,,,,,,,,,,,,
580,PT00M44.00S,2022-12-20T02:15:35.1Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,99,96,2022-12-20T02:15:38Z,5740000,False,,,0,,P. Siakam REBOUND (Off:0 Def:13),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,,,579.0,13.0,13.0,0.0,,,,,,,,,,,,,,
581,PT00M38.20S,2022-12-20T02:15:59.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612761,99,96,2022-12-20T02:16:22Z,5750000,False,,,0,,P. Tucker shooting personal FOUL (4 PF) (Siakam 2 FT),"[200782, 1627783]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,,,4.0,1.0,Siakam,1627783.0
584,PT00M38.20S,2022-12-20T02:18:06.2Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,99,96,2022-12-20T02:18:06Z,5780000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT00M38.20S,2022-12-20T02:18:06.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,99,96,2022-12-20T02:18:06Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,
586,PT00M38.20S,2022-12-20T02:18:06.2Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,99,97,2022-12-20T02:19:27Z,5800000,False,,,0,,P. Siakam Free Throw 2 of 2 (36 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,36.0,,,,,,,,,,,
587,PT00M16.50S,2022-12-20T02:18:51.5Z,4,REGULAR,2pt,Jump Shot,[],201935,76.69185282522996,30.14705882352941,1610612755,99,97,2022-12-20T02:18:57Z,5810000,False,-99.0,167.0,1,right,MISS J. Harden 19' step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,19.39,Missed,,,,,,,,,,,,,,,,,,
588,PT00M13.00S,2022-12-20T02:18:55.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,99,97,2022-12-20T02:18:57Z,5820000,False,,,0,,P. Siakam REBOUND (Off:0 Def:14),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,587.0,14.0,14.0,0.0,,,,,,,,,,,,,,
589,PT00M05.10S,2022-12-20T02:19:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.835085413929041,43.627450980392155,1610612761,99,99,2022-12-20T02:19:09Z,5830000,False,32.0,21.0,1,left,P. Siakam driving finger roll Layup (38 PTS),[1627783],1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,38.0,,,,,,,,,,,
590,PT00M05.10S,2022-12-20T02:19:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,99,99,2022-12-20T02:19:13Z,5840000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M05.10S,2022-12-20T02:20:22.7Z,4,REGULAR,substitution,out,[],200782,,,1610612755,99,99,2022-12-20T02:20:24Z,5850000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M05.10S,2022-12-20T02:20:22.7Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,99,99,2022-12-20T02:20:24Z,5860000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M00.40S,2022-12-20T02:20:53.3Z,4,REGULAR,2pt,Jump Shot,[],203954,72.48685939553219,28.921568627450984,1610612755,99,99,2022-12-20T02:21:00Z,5870000,False,-105.0,206.0,1,right,MISS J. Embiid 23' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,23.15,Missed,,,,,,,,,,,,,,,,,,
594,PT00M00.40S,2022-12-20T02:20:53.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,99,2022-12-20T02:21:00Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,593.0,,,,,,,,,,,,,,,,,
595,PT00M00.00S,2022-12-20T02:21:04.2Z,4,REGULAR,period,end,[],0,,,1610612755,99,99,2022-12-20T02:21:04Z,5890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M00.00S,2022-12-20T02:21:19.1Z,5,OVERTIME,substitution,out,['startperiod'],1627777,,,1610612755,99,99,2022-12-20T02:23:47Z,5900000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M00.00S,2022-12-20T02:21:19.1Z,5,OVERTIME,substitution,in,['startperiod'],200782,,,1610612755,99,99,2022-12-20T02:23:47Z,5910000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M00.00S,2022-12-20T02:24:04.9Z,5,OVERTIME,period,start,[],0,,,0,99,99,2022-12-20T02:24:04Z,5920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M00.00S,2022-12-20T02:24:10.1Z,5,OVERTIME,jumpball,recovered,[],201935,,,1610612755,99,99,2022-12-20T02:24:10Z,5940000,False,,,0,,Jump Ball J. Embiid vs. S. Barnes: Tip to J. Harden,"[201935, 203954, 1630567]",1610612755.0,PHI,startperiod,J. Harden,201935.0,Harden,J. Harden,Embiid,203954.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
605,PT04M44.00S,2022-12-20T02:24:40.7Z,5,OVERTIME,foul,personal,['2freethrow'],1628449,,,1610612755,99,99,2022-12-20T02:24:47Z,5990000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628449, 203954]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628953.0,,,,2.0,0.0,Embiid,203954.0
607,PT04M44.00S,2022-12-20T02:24:48.0Z,5,OVERTIME,freethrow,1 of 2,[],203954,,,1610612755,100,99,2022-12-20T02:24:48Z,6010000,False,,,0,,J. Embiid Free Throw 1 of 2 (27 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
608,PT04M44.00S,2022-12-20T02:25:03.5Z,5,OVERTIME,freethrow,2 of 2,[],203954,,,1610612755,101,99,2022-12-20T02:25:03Z,6020000,False,,,0,,J. Embiid Free Throw 2 of 2 (28 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
609,PT04M22.00S,2022-12-20T02:25:28.6Z,5,OVERTIME,2pt,Jump Shot,[],1627783,25.837713534822605,37.254901960784316,1610612761,101,99,2022-12-20T02:25:33Z,6030000,False,64.0,190.0,1,left,MISS P. Siakam 20' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,20.08,Missed,,,,,,,,,,,,,,,,,,
610,PT04M20.00S,2022-12-20T02:25:30.6Z,5,OVERTIME,rebound,defensive,[],203954,,,1610612755,101,99,2022-12-20T02:25:33Z,6040000,False,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,609.0,11.0,11.0,0.0,,,,,,,,,,,,,,
