actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
522,PT00M39.10S,2022-11-05T00:46:36.8Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612752,81,74,2022-11-05T00:46:41Z,5080000,,,0,,I. Quickley bad pass TURNOVER (4 TO),"[1630193, 1630194]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,4.0,Reed,1630194.0,,,,,,,,,,,,,,,,,
523,PT00M39.10S,2022-11-05T00:46:36.8Z,3,REGULAR,steal,,[],1630194,,,1610612755,81,74,2022-11-05T00:46:38Z,5090000,,,0,,P. Reed STEAL (5 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
524,PT00M35.60S,2022-11-05T00:46:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629003,94.1688567674113,49.01960784313725,1610612755,83,74,2022-11-05T00:46:48Z,5100000,-5.0,2.0,1,right,S. Milton running finger roll Layup (6 PTS) (T. Maxey 6 AST),"[1629003, 1630178]",1610612755.0,PHI,running finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,0.54,Made,,,,,6.0,T. Maxey,1630178.0,6.0,,
526,PT00M10.80S,2022-11-05T00:47:08.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,19.004599211563733,4.901960784313726,1610612752,83,74,2022-11-05T00:47:13Z,5120000,225.0,126.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.84,Missed,,,,,,,,,,
527,PT00M07.20S,2022-11-05T00:47:12.5Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612755,83,74,2022-11-05T00:47:12Z,5130000,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,526.0,2.0,2.0,0.0,,,,,,
528,PT00M02.50S,2022-11-05T00:47:17.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,65.91655716162943,50.73529411764706,1610612755,83,74,2022-11-05T00:47:25Z,5140000,4.0,268.0,1,right,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,26.79,Missed,,,,,,,,,,
529,PT00M02.50S,2022-11-05T00:47:17.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,83,74,2022-11-05T00:47:25Z,5150000,,,0,,R. Barrett REBOUND (Off:0 Def:9),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,528.0,9.0,9.0,0.0,,,,,,
530,PT00M00.00S,2022-11-05T00:47:26.4Z,3,REGULAR,period,end,[],0,,,1610612752,83,74,2022-11-05T00:47:26Z,5160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-11-05T00:48:01.3Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612752,83,74,2022-11-05T00:50:01Z,5170000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-11-05T00:48:01.3Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612752,83,74,2022-11-05T00:50:01Z,5180000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-11-05T00:48:01.3Z,4,REGULAR,substitution,in,['startperiod'],1627788,,,1610612752,83,74,2022-11-05T00:50:01Z,5190000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-11-05T00:48:01.3Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,83,74,2022-11-05T00:50:01Z,5200000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-11-05T00:50:00.5Z,4,REGULAR,period,start,[],0,,,1610612752,83,74,2022-11-05T00:50:01Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M43.00S,2022-11-05T00:50:17.0Z,4,REGULAR,3pt,Jump Shot,[],1630167,29.38567674113009,21.323529411764707,1610612752,83,74,2022-11-05T00:50:23Z,5220000,143.0,224.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.57,Missed,,,,,,,,,,
537,PT11M38.00S,2022-11-05T00:50:22.0Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,83,74,2022-11-05T00:50:23Z,5230000,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,536.0,1.0,0.0,1.0,,,,,,
538,PT11M35.00S,2022-11-05T00:50:24.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,24.52365308804205,12.5,1610612752,83,74,2022-11-05T00:50:28Z,5240000,188.0,178.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.85,Missed,,,,,,,,,,
539,PT11M32.00S,2022-11-05T00:50:27.6Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,83,74,2022-11-05T00:50:28Z,5250000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,538.0,3.0,2.0,1.0,,,,,,
540,PT11M23.00S,2022-11-05T00:50:39.4Z,4,REGULAR,foul,personal,[],1630193,,,1610612755,83,74,2022-11-05T00:50:45Z,5260000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1627777]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,101284.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,
542,PT11M23.00S,2022-11-05T00:51:01.8Z,4,REGULAR,foul,offensive,[],1629003,,,1610612755,83,74,2022-11-05T00:51:09Z,5280000,,,0,,S. Milton offensive FOUL (4 PF),"[1629003, 1630193]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,101284.0,4.0,1.0,Quickley,1630193.0,,,,,,,,,,,,
544,PT11M23.00S,2022-11-05T00:51:01.8Z,4,REGULAR,turnover,offensive foul,[],1629003,,,1610612755,83,74,2022-11-05T00:51:01Z,5300000,,,0,,S. Milton offensive foul TURNOVER (1 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,1.0,,,101284.0,,,,,,,,,,,,,,,,
545,PT11M07.00S,2022-11-05T00:51:29.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,13.87976346911958,36.51960784313725,1610612752,83,74,2022-11-05T00:51:33Z,5310000,67.0,78.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,10.31,Missed,,,,,,,,,,
546,PT11M05.00S,2022-11-05T00:51:31.6Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,83,74,2022-11-05T00:51:33Z,5320000,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,545.0,3.0,3.0,0.0,,,,,,
547,PT11M02.00S,2022-11-05T00:51:34.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627788,68.80749014454665,22.058823529411764,1610612755,83,74,2022-11-05T00:51:41Z,5330000,-140.0,241.0,1,right,MISS F. Korkmaz 27' running 3PT,[1627788],1610612755.0,PHI,running,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.83,Missed,,,,,,,,,,
548,PT10M58.00S,2022-11-05T00:51:38.6Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,83,74,2022-11-05T00:51:41Z,5340000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,547.0,2.0,2.0,0.0,,,,,,
549,PT10M48.00S,2022-11-05T00:51:48.2Z,4,REGULAR,turnover,bad pass,[],1630167,,,1610612752,83,74,2022-11-05T00:51:51Z,5350000,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1630194]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,1.0,Reed,1630194.0,,,,,,,,,,,,,,,,,
550,PT10M48.00S,2022-11-05T00:51:48.2Z,4,REGULAR,steal,,[],1630194,,,1610612755,83,74,2022-11-05T00:51:50Z,5360000,,,0,,P. Reed STEAL (6 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
551,PT10M38.00S,2022-11-05T00:51:58.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,74.19513797634691,11.519607843137255,1610612755,86,74,2022-11-05T00:52:03Z,5370000,-192.0,190.0,1,right,F. Korkmaz 27' 3PT  (3 PTS) (G. Niang 1 AST),"[1627788, 1627777]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.05,Made,,,,,3.0,G. Niang,1627777.0,1.0,,
553,PT10M36.00S,2022-11-05T00:52:05.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,86,74,2022-11-05T00:52:06Z,5390000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M36.00S,2022-11-05T00:54:36.0Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,86,74,2022-11-05T00:54:38Z,5400000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M36.00S,2022-11-05T00:54:36.0Z,4,REGULAR,substitution,in,[],203944,,,1610612752,86,74,2022-11-05T00:54:38Z,5410000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M24.00S,2022-11-05T00:55:07.8Z,4,REGULAR,foul,personal,[],1629680,,,1610612752,86,74,2022-11-05T00:55:13Z,5420000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1628973]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,203593.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
558,PT10M15.00S,2022-11-05T00:55:35.7Z,4,REGULAR,3pt,Jump Shot,[],1630167,33.065045992115635,60.78431372549019,1610612752,86,77,2022-11-05T00:55:40Z,5440000,-54.0,258.0,1,left,O. Toppin 26' 3PT  (7 PTS) (J. Brunson 6 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,26.39,Made,,,,,7.0,J. Brunson,1628973.0,6.0,,
560,PT09M59.00S,2022-11-05T00:55:51.4Z,4,REGULAR,3pt,Jump Shot,[],1627777,72.48685939553219,21.813725490196077,1610612755,86,77,2022-11-05T00:55:57Z,5460000,-141.0,206.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.97,Missed,,,,,,,,,,
561,PT09M55.00S,2022-11-05T00:55:55.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,86,77,2022-11-05T00:55:57Z,5470000,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,560.0,6.0,3.0,3.0,,,,,,
562,PT09M47.00S,2022-11-05T00:56:06.0Z,4,REGULAR,foul,personal,[],1629680,,,1610612752,86,77,2022-11-05T00:56:10Z,5480000,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 203944]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
564,PT09M37.00S,2022-11-05T00:56:36.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.1268068331143235,51.470588235294116,1610612752,86,79,2022-11-05T00:56:41Z,5500000,-7.0,5.0,1,left,O. Toppin alley-oop DUNK (9 PTS) (E. Fournier 2 AST),"[1630167, 203095]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,0.9,Made,,,,,9.0,E. Fournier,203095.0,2.0,,
566,PT09M20.00S,2022-11-05T00:56:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,85.62746386333771,56.86274509803921,1610612755,86,79,2022-11-05T00:56:59Z,5520000,34.0,83.0,1,right,MISS S. Milton 8' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.94,Missed,,,,,,,,,,
567,PT09M18.00S,2022-11-05T00:56:54.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,86,79,2022-11-05T00:59:01Z,5530000,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,566.0,6.0,6.0,0.0,,,,,,
568,PT09M06.00S,2022-11-05T00:57:06.1Z,4,REGULAR,2pt,Jump Shot,[],1630193,24.392247043363994,27.450980392156865,1610612752,86,79,2022-11-05T00:57:26Z,5540000,113.0,177.0,1,left,MISS I. Quickley 20' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,20.97,Missed,,,,,,,,,,
569,PT09M02.00S,2022-11-05T00:57:10.1Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,86,79,2022-11-05T00:57:26Z,5550000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,568.0,3.0,3.0,0.0,,,,,,
570,PT08M59.00S,2022-11-05T00:57:18.9Z,4,REGULAR,foul,personal,[],1628973,,,1610612755,86,79,2022-11-05T00:57:21Z,5560000,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 1627777]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,203054.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,
572,PT08M59.00S,2022-11-05T00:57:23.3Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,86,79,2022-11-05T00:57:26Z,5580000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M59.00S,2022-11-05T00:57:23.3Z,4,REGULAR,substitution,in,[],1629001,,,1610612755,86,79,2022-11-05T00:57:26Z,5590000,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M51.00S,2022-11-05T00:57:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,91.80354796320631,52.20588235294118,1610612755,88,79,2022-11-05T00:57:50Z,5600000,11.0,25.0,1,right,P. Reed driving Layup (2 PTS) (S. Milton 2 AST),"[1630194, 1629003]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,2.69,Made,,,,,2.0,S. Milton,1629003.0,2.0,,
576,PT08M31.00S,2022-11-05T00:58:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,7.5722733245729295,49.01960784313725,1610612752,88,81,2022-11-05T00:58:11Z,5620000,5.0,19.0,1,left,E. Fournier driving Layup (2 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,,,1.93,Made,,,,,2.0,,,,,
577,PT08M21.00S,2022-11-05T00:58:14.4Z,4,REGULAR,3pt,Jump Shot,[],1627777,80.89684625492772,93.38235294117648,1610612755,88,81,2022-11-05T00:58:20Z,5630000,217.0,127.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.14,Missed,,,,,,,,,,
578,PT08M18.00S,2022-11-05T00:58:17.4Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,88,81,2022-11-05T00:58:20Z,5640000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,577.0,2.0,2.0,0.0,,,,,,
579,PT08M04.00S,2022-11-05T00:58:31.6Z,4,REGULAR,3pt,Jump Shot,[],1630167,32.40801576872536,23.774509803921568,1610612752,88,81,2022-11-05T00:58:38Z,5650000,131.0,252.0,1,left,MISS O. Toppin 28' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,28.42,Missed,,,,,,,,,,
580,PT08M02.00S,2022-11-05T00:58:33.6Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,88,81,2022-11-05T00:58:38Z,5660000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,579.0,1.0,1.0,0.0,,,,,,
581,PT08M02.00S,2022-11-05T00:58:37.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,88,81,2022-11-05T00:58:37Z,5670000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M02.00S,2022-11-05T01:01:02.1Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,88,81,2022-11-05T01:01:14Z,5680000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M02.00S,2022-11-05T01:01:02.1Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,88,81,2022-11-05T01:01:14Z,5690000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M02.00S,2022-11-05T01:01:02.1Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,88,81,2022-11-05T01:01:14Z,5700000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M02.00S,2022-11-05T01:01:02.1Z,4,REGULAR,substitution,in,[],202699,,,1610612755,88,81,2022-11-05T01:01:14Z,5710000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M55.00S,2022-11-05T01:01:34.3Z,4,REGULAR,turnover,bad pass,[],1629001,,,1610612755,88,81,2022-11-05T01:01:40Z,5720000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1630193]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Center,2.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
587,PT07M55.00S,2022-11-05T01:01:34.3Z,4,REGULAR,steal,,[],1630193,,,1610612752,88,81,2022-11-05T01:01:36Z,5730000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
588,PT07M51.00S,2022-11-05T01:01:37.7Z,4,REGULAR,turnover,illegal assist,[],1630167,,,1610612752,88,81,2022-11-05T01:04:37Z,5740000,,,0,,O. Toppin illegal assist TURNOVER (2 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.0,,,101284.0,,,,,,,,,,,,,,,,
589,PT07M28.00S,2022-11-05T01:02:20.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,65.65374507227332,29.65686274509804,1610612755,88,81,2022-11-05T01:02:27Z,5750000,-102.0,270.0,1,right,MISS D. Melton 28' pullup 3PT,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,28.89,Missed,,,,,,,,,,
590,PT07M25.00S,2022-11-05T01:02:23.1Z,4,REGULAR,rebound,offensive,[],1627788,,,1610612755,88,81,2022-11-05T01:08:20Z,5760000,,,0,,F. Korkmaz REBOUND (Off:1 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,589.0,2.0,1.0,1.0,,,,,,
591,PT07M24.00S,2022-11-05T01:02:28.8Z,4,REGULAR,turnover,traveling,[],1627788,,,1610612755,88,81,2022-11-05T01:02:43Z,5770000,,,0,,F. Korkmaz traveling TURNOVER (2 TO),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Center,2.0,,,203054.0,,,,,,,,,,,,,,,,
592,PT07M05.00S,2022-11-05T01:02:57.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203095,18.610381077529567,51.71568627450981,1610612752,88,81,2022-11-05T01:03:03Z,5780000,-9.0,122.0,1,left,MISS E. Fournier 12' driving Hook - blocked,"[203095, 1630194]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,12.27,Missed,,,,,,,,,Reed,1630194.0
593,PT07M05.00S,2022-11-05T01:02:57.2Z,4,REGULAR,block,,[],1630194,,,1610612752,88,81,2022-11-05T01:02:59Z,5790000,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
594,PT07M02.00S,2022-11-05T01:03:00.2Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,88,81,2022-11-05T01:03:03Z,5800000,,,0,,T. Harris REBOUND (Off:2 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,592.0,9.0,7.0,2.0,,,,,,
595,PT06M57.00S,2022-11-05T01:03:05.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,88.25558475689881,3.6764705882352944,1610612755,91,81,2022-11-05T01:03:18Z,5810000,-232.0,58.0,1,right,D. Melton 3PT running (12 PTS) (T. Maxey 7 AST),"[1629001, 1630178]",1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,,,,23.87,Made,,,,,12.0,T. Maxey,1630178.0,7.0,,
597,PT06M42.00S,2022-11-05T01:03:23.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,91,81,2022-11-05T01:03:23Z,5830000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M42.00S,2022-11-05T01:04:45.3Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,91,81,2022-11-05T01:04:50Z,5840000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M42.00S,2022-11-05T01:04:45.3Z,4,REGULAR,substitution,out,[],203095,,,1610612752,91,81,2022-11-05T01:04:50Z,5850000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M42.00S,2022-11-05T01:04:45.3Z,4,REGULAR,substitution,in,[],1629629,,,1610612752,91,81,2022-11-05T01:04:50Z,5860000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M42.00S,2022-11-05T01:04:45.3Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,91,81,2022-11-05T01:04:50Z,5870000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M35.00S,2022-11-05T01:05:09.7Z,4,REGULAR,turnover,traveling,[],1630167,,,1610612752,91,81,2022-11-05T01:05:18Z,5880000,,,0,,O. Toppin traveling TURNOVER (3 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,3.0,,,203593.0,,,,,,,,,,,,,,,,
603,PT06M24.00S,2022-11-05T01:05:30.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202699,65.25952693823915,60.049019607843135,1610612755,91,81,2022-11-05T01:05:43Z,5890000,50.0,274.0,1,right,MISS T. Harris 27' step back 3PT,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,27.87,Missed,,,,,,,,,,
604,PT06M23.00S,2022-11-05T01:05:31.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,91,81,2022-11-05T01:05:43Z,5900000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,603.0,,,,,,,,,
605,PT06M23.00S,2022-11-05T01:05:39.2Z,4,REGULAR,foul,personal,[],1630194,,,1610612752,91,81,2022-11-05T01:05:46Z,5910000,,,0,,P. Reed loose ball personal FOUL (2 PF),"[1630194, 203944]",1610612755.0,PHI,loose ball,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,203593.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
