actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
535,PT00M56.10S,2022-10-25T00:52:43.7Z,3,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,88,74,2022-10-25T00:52:43Z,5260000,,,0,,G. Bitadze Free Throw 2 of 2 (1 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
536,PT00M40.10S,2022-10-25T00:53:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.9060446780552,64.2156862745098,1610612755,88,74,2022-10-25T00:53:08Z,5270000,71.0,5.0,1,right,MISS T. Maxey 7' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
537,PT00M37.20S,2022-10-25T00:53:04.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,88,74,2022-10-25T00:53:04Z,5280000,,,0,,G. Bitadze REBOUND (Off:0 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,536.0,3.0,3.0,0.0,,,,,,,,,,,,,,
538,PT00M31.20S,2022-10-25T00:53:10.4Z,3,REGULAR,3pt,Jump Shot,[],1630537,29.911300919842315,78.92156862745098,1610612754,88,74,2022-10-25T00:53:15Z,5290000,-145.0,229.0,1,left,MISS C. Duarte 27' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
539,PT00M27.40S,2022-10-25T00:53:14.2Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,88,74,2022-10-25T00:53:14Z,5300000,,,0,,B. Mathurin REBOUND (Off:2 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,538.0,4.0,2.0,2.0,,,,,,,,,,,,,,
540,PT00M26.70S,2022-10-25T00:53:16.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631097,6.521024967148489,50.98039215686274,1610612754,88,76,2022-10-25T00:53:21Z,5310000,-5.0,9.0,1,left,B. Mathurin Jump Shot (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,6.0,,,,,,,,,,,,,
541,PT00M04.00S,2022-10-25T00:53:42.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612755,88,76,2022-10-25T00:54:40Z,5320000,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Embiid 2 FT),"[1631097, 203954]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,,,2.0,0.0,Embiid,203954.0
543,PT00M04.00S,2022-10-25T00:54:13.8Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,89,76,2022-10-25T00:54:13Z,5340000,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
544,PT00M04.00S,2022-10-25T00:54:34.3Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,90,76,2022-10-25T00:54:34Z,5350000,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
545,PT00M00.00S,2022-10-25T00:54:43.3Z,3,REGULAR,2pt,Jump Shot,[],204456,26.62614980289093,37.00980392156863,1610612754,90,76,2022-10-25T00:54:51Z,5360000,65.0,198.0,1,left,MISS T. McConnell 20' running pullup Shot,[204456],1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,20.82,Missed,,,,,,,,,,,,,,,,,,
547,PT00M00.00S,2022-10-25T00:54:43.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,90,76,2022-10-25T00:54:51Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,16-24 Right Center,,,545.0,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2022-10-25T00:55:00.7Z,3,REGULAR,period,end,[],0,,,1610612754,90,76,2022-10-25T00:55:00Z,5390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-10-25T00:56:01.1Z,4,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,90,76,2022-10-25T00:57:25Z,5420000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-25T00:56:01.1Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,90,76,2022-10-25T00:57:25Z,5450000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-25T00:57:26.5Z,4,REGULAR,period,start,[],0,,,1610612755,90,76,2022-10-25T00:57:26Z,5460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT11M42.00S,2022-10-25T00:57:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.99014454664915,18.872549019607842,1610612755,93,76,2022-10-25T00:58:02Z,5480000,-156.0,230.0,1,right,T. Maxey 27' 3PT  (5 PTS) (D. Melton 1 AST),"[1630178, 1629001]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.74,Made,,,,,5.0,D. Melton,1629001.0,1.0,,,,,,,,,,
559,PT11M20.00S,2022-10-25T00:58:19.2Z,4,REGULAR,3pt,Jump Shot,[],1629614,32.40801576872536,42.64705882352941,1610612754,93,79,2022-10-25T00:58:26Z,5500000,37.0,252.0,1,left,A. Nembhard 25' 3PT  (5 PTS) (T. McConnell 1 AST),"[1629614, 204456]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.48,Made,,,,,5.0,T. McConnell,204456.0,1.0,,,,,,,,,,
561,PT11M13.00S,2022-10-25T00:58:25.9Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,93,79,2022-10-25T00:58:30Z,5520000,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 204456]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,McConnell,204456.0,,,,,,,
562,PT11M13.00S,2022-10-25T00:58:25.9Z,4,REGULAR,steal,,[],204456,,,1610612754,93,79,2022-10-25T00:58:28Z,5530000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
563,PT11M12.00S,2022-10-25T00:58:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,6.258212877792378,51.9607843137255,1610612754,93,81,2022-10-25T00:58:37Z,5540000,-10.0,6.0,1,left,B. Mathurin cutting finger roll Layup (8 PTS) (T. McConnell 2 AST),"[1631097, 204456]",1610612754.0,IND,cutting finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,8.0,T. McConnell,204456.0,2.0,,,,,,,,,,
565,PT11M12.00S,2022-10-25T00:58:34.5Z,4,REGULAR,foul,personal,['1freethrow'],203954,,,1610612754,93,81,2022-10-25T00:58:48Z,5560000,,,0,,J. Embiid shooting personal FOUL (4 PF) (Mathurin 1 FT),"[203954, 1631097]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,,,4.0,0.0,Mathurin,1631097.0
567,PT11M12.00S,2022-10-25T00:58:58.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1631097,,,1610612754,93,82,2022-10-25T00:58:58Z,5580000,,,0,,B. Mathurin Free Throw 1 of 1 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
568,PT10M56.00S,2022-10-25T00:59:16.7Z,4,REGULAR,2pt,Jump Shot,[],203954,78.0059132720105,32.59803921568628,1610612755,95,82,2022-10-25T00:59:22Z,5590000,-87.0,154.0,1,right,J. Embiid 17' fadeaway Jump Shot (22 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,17.7,Made,,,,,22.0,T. Maxey,1630178.0,3.0,,,,,,,,,,
570,PT10M43.00S,2022-10-25T00:59:29.6Z,4,REGULAR,3pt,Jump Shot,[],1630537,11.12023653088042,3.6764705882352944,1610612754,95,85,2022-10-25T00:59:35Z,5610000,232.0,52.0,1,left,C. Duarte 3PT  (7 PTS) (B. Mathurin 1 AST),"[1630537, 1631097]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,23.74,Made,,,,,7.0,B. Mathurin,1631097.0,1.0,,,,,,,,,,
572,PT10M22.00S,2022-10-25T00:59:52.5Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,95,85,2022-10-25T01:00:06Z,5630000,,,0,,J. Embiid lost ball TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,,,,,
573,PT10M22.00S,2022-10-25T01:00:03.5Z,4,REGULAR,foul,personal,[],203954,,,1610612754,95,85,2022-10-25T01:00:10Z,5640000,,,0,,J. Embiid loose ball personal FOUL (5 PF),"[203954, 1630543]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203177.0,,,5.0,0.0,Jackson,1630543.0
575,PT10M22.00S,2022-10-25T01:00:11.4Z,4,REGULAR,substitution,out,[],203954,,,1610612754,95,85,2022-10-25T01:00:14Z,5660000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M22.00S,2022-10-25T01:00:11.4Z,4,REGULAR,substitution,in,[],1630194,,,1610612754,95,85,2022-10-25T01:00:14Z,5670000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT10M22.00S,2022-10-25T01:00:11.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612754,95,85,2022-10-25T01:00:26Z,5680000,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT10M22.00S,2022-10-25T01:00:11.4Z,4,REGULAR,substitution,in,[],201935,,,1610612754,95,85,2022-10-25T01:00:26Z,5690000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT10M02.00S,2022-10-25T01:00:54.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,15.062417871222076,58.82352941176471,1610612754,95,85,2022-10-25T01:21:44Z,5700000,-44.0,89.0,1,left,MISS T. McConnell 9' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,9.94,Missed,,,,,,,,,,,,,,,,,,
580,PT10M00.00S,2022-10-25T01:00:56.2Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612755,95,85,2022-10-25T01:01:00Z,5710000,,,0,,D. House Jr. REBOUND (Off:1 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,579.0,2.0,1.0,1.0,,,,,,,,,,,,,,
582,PT09M46.00S,2022-10-25T01:01:21.1Z,4,REGULAR,3pt,Jump Shot,[],201935,68.01905387647832,25.49019607843137,1610612755,98,85,2022-10-25T01:01:27Z,5730000,-123.0,248.0,1,right,J. Harden 27' 3PT step back (21 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,27.67,Made,,,,,21.0,,,,,,,,,,,,,
583,PT09M31.00S,2022-10-25T01:01:35.9Z,4,REGULAR,turnover,bad pass,[],204456,,,1610612754,98,85,2022-10-25T01:01:41Z,5740000,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630178]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Maxey,1630178.0,,,,,,,
584,PT09M31.00S,2022-10-25T01:01:35.9Z,4,REGULAR,steal,,[],1630178,,,1610612755,98,85,2022-10-25T01:01:38Z,5750000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
585,PT09M28.00S,2022-10-25T01:01:41.0Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612755,98,85,2022-10-25T01:01:46Z,5760000,,,0,,C. Duarte shooting personal FOUL (2 PF) (House Jr. 2 FT),"[1630537, 1627863]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1148.0,,,2.0,0.0,House Jr.,1627863.0
587,PT09M28.00S,2022-10-25T01:02:16.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612755,98,85,2022-10-25T01:02:16Z,5780000,,,0,,MISS D. House Jr. Free Throw 1 of 2,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
588,PT09M28.00S,2022-10-25T01:02:16.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,98,85,2022-10-25T01:02:16Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,
589,PT09M28.00S,2022-10-25T01:02:29.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627863,,,1610612755,99,85,2022-10-25T01:02:29Z,5800000,,,0,,D. House Jr. Free Throw 2 of 2 (6 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
590,PT09M12.00S,2022-10-25T01:02:46.6Z,4,REGULAR,2pt,Jump Shot,[],1630537,6.915243101182654,21.568627450980394,1610612754,99,85,2022-10-25T01:02:56Z,5810000,142.0,13.0,1,left,MISS C. Duarte 14' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,14.27,Missed,,,,,,,,,,,,,,,,,,
591,PT09M06.00S,2022-10-25T01:02:52.6Z,4,REGULAR,rebound,offensive,[],1630537,,,1610612754,99,85,2022-10-25T01:02:56Z,5820000,,,0,,C. Duarte REBOUND (Off:3 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Right,,,590.0,4.0,1.0,3.0,,,,,,,,,,,,,,
592,PT08M57.00S,2022-10-25T01:03:01.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630537,5.469776609724048,66.42156862745098,1610612754,99,87,2022-10-25T01:25:02Z,5830000,-82.0,-1.0,1,left,C. Duarte 8' step back Jump Shot (9 PTS),[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,Mid-Range,8-16 Left,8.21,Made,,,,,9.0,,,,,,,,,,,,,
593,PT08M38.00S,2022-10-25T01:03:20.2Z,4,REGULAR,3pt,Jump Shot,[],201935,66.17936925098554,33.82352941176471,1610612755,99,87,2022-10-25T01:03:25Z,5840000,-81.0,265.0,1,right,MISS J. Harden 27' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.75,Missed,,,,,,,,,,,,,,,,,,
594,PT08M35.00S,2022-10-25T01:03:23.2Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,99,87,2022-10-25T01:03:25Z,5850000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,593.0,1.0,1.0,0.0,,,,,,,,,,,,,,
595,PT08M28.00S,2022-10-25T01:03:30.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,6.915243101182654,53.67647058823529,1610612754,99,87,2022-10-25T01:03:34Z,5860000,-18.0,13.0,1,left,MISS C. Duarte driving Layup - blocked,"[1630537, 1630194]",1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,Reed,1630194.0,,,,
596,PT08M28.00S,2022-10-25T01:03:30.0Z,4,REGULAR,block,,[],1630194,,,1610612754,99,87,2022-10-25T01:03:32Z,5870000,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT08M26.00S,2022-10-25T01:03:32.0Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,99,87,2022-10-25T01:03:34Z,5880000,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,595.0,1.0,1.0,0.0,,,,,,,,,,,,,,
598,PT08M21.00S,2022-10-25T01:03:37.8Z,4,REGULAR,3pt,Jump Shot,[],1627863,69.59592641261499,75.24509803921569,1610612755,99,87,2022-10-25T01:03:47Z,5890000,126.0,233.0,1,right,MISS D. House Jr. 26' 3PT,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
599,PT08M18.00S,2022-10-25T01:03:40.8Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,99,87,2022-10-25T01:03:47Z,5900000,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,598.0,2.0,2.0,0.0,,,,,,,,,,,,,,
600,PT08M12.00S,2022-10-25T01:03:46.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,32.802233902759525,55.63725490196079,1610612754,99,90,2022-10-25T01:26:13Z,5910000,-28.0,256.0,1,left,B. Mathurin 25' 3PT running (12 PTS) (A. Nembhard 3 AST),"[1631097, 1629614]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.73,Made,,,,,12.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
602,PT08M11.00S,2022-10-25T01:03:52.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,99,90,2022-10-25T01:03:52Z,5930000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M11.00S,2022-10-25T01:06:23.1Z,4,REGULAR,substitution,out,[],1630537,,,1610612755,99,90,2022-10-25T01:06:30Z,5940000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M11.00S,2022-10-25T01:06:23.1Z,4,REGULAR,substitution,in,[],1630174,,,1610612755,99,90,2022-10-25T01:06:30Z,5950000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M50.00S,2022-10-25T01:07:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,92.85479632063075,54.41176470588235,1610612755,101,90,2022-10-25T01:07:06Z,5960000,22.0,15.0,1,right,G. Niang Layup (13 PTS) (D. House Jr. 2 AST),"[1627777, 1627863]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,13.0,D. House Jr.,1627863.0,2.0,,,,,,,,,,
607,PT07M33.00S,2022-10-25T01:07:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.601182654402102,48.529411764705884,1610612754,101,92,2022-10-25T01:07:35Z,5980000,7.0,0.0,1,left,B. Mathurin driving reverse Layup (14 PTS) (A. Nesmith 1 AST),"[1631097, 1630174]",1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,14.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,
609,PT07M33.00S,2022-10-25T01:07:23.4Z,4,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612754,101,92,2022-10-25T01:07:54Z,6000000,,,0,,P. Reed shooting personal FOUL (1 PF) (Mathurin 1 FT),"[1630194, 1631097]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,1.0,0.0,Mathurin,1631097.0
611,PT07M33.00S,2022-10-25T01:07:38.2Z,4,REGULAR,substitution,out,[],1627863,,,1610612754,101,92,2022-10-25T01:07:40Z,6020000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M33.00S,2022-10-25T01:07:38.2Z,4,REGULAR,substitution,in,[],202699,,,1610612754,101,92,2022-10-25T01:07:40Z,6030000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M33.00S,2022-10-25T01:07:56.3Z,4,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,101,93,2022-10-25T01:07:56Z,6040000,,,0,,B. Mathurin Free Throw 1 of 1 (15 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
614,PT07M10.00S,2022-10-25T01:08:21.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,81.68528252299606,61.274509803921575,1610612755,101,93,2022-10-25T01:08:26Z,6050000,56.0,120.0,1,right,MISS P. Reed 13' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
615,PT07M07.00S,2022-10-25T01:08:24.2Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,101,93,2022-10-25T01:08:26Z,6060000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,614.0,2.0,2.0,0.0,,,,,,,,,,,,,,
616,PT07M02.00S,2022-10-25T01:08:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629614,11.251642575558476,4.411764705882353,1610612754,101,93,2022-10-25T01:08:47Z,6070000,228.0,53.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
617,PT06M59.00S,2022-10-25T01:08:32.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,101,93,2022-10-25T01:08:32Z,6080000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,616.0,8.0,8.0,0.0,,,,,,,,,,,,,,
618,PT06M49.00S,2022-10-25T01:09:13.2Z,4,REGULAR,jumpball,recovered,[],202699,,,1610612755,101,93,2022-10-25T01:09:13Z,6090000,,,0,,Jump Ball T. Maxey vs. I. Jackson: Tip to T. Harris,"[202699, 1630178, 1630543]",1610612755.0,PHI,heldball,T. Harris,202699.0,Harris,T. Harris,Maxey,1630178.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,,,,,,
621,PT06M38.00S,2022-10-25T01:09:24.0Z,4,REGULAR,2pt,Jump Shot,[],201935,74.98357424441524,61.51960784313726,1610612755,103,93,2022-10-25T01:09:29Z,6120000,58.0,183.0,1,right,J. Harden 19' step back Jump Shot (23 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,19.16,Made,,,,,23.0,,,,,,,,,,,,,
622,PT06M27.00S,2022-10-25T01:09:36.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,5.206964520367937,51.470588235294116,1610612754,103,95,2022-10-25T01:09:43Z,6130000,-7.0,-4.0,1,left,I. Jackson alley-oop DUNK (5 PTS) (B. Mathurin 2 AST),"[1630543, 1631097]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,5.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,
624,PT06M08.00S,2022-10-25T01:09:56.9Z,4,REGULAR,foul,personal,[],1630543,,,1610612755,103,95,2022-10-25T01:10:02Z,6150000,,,0,,I. Jackson personal FOUL (5 PF),"[1630543, 1630178]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203177.0,,,5.0,0.0,Maxey,1630178.0
626,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,103,95,2022-10-25T01:10:28Z,6170000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,out,[],1630543,,,1610612755,103,95,2022-10-25T01:10:28Z,6180000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,out,[],1630174,,,1610612755,103,95,2022-10-25T01:10:28Z,6190000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,in,[],203954,,,1610612755,103,95,2022-10-25T01:10:28Z,6200000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
