actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
434,PT04M49.00S,2022-11-13T02:16:50.4Z,3,REGULAR,substitution,out,[],200782,,,1610612755,89,63,2022-11-13T02:16:54Z,4280000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2022-11-13T02:16:50.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,89,63,2022-11-13T02:16:54Z,4290000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M49.00S,2022-11-13T02:16:50.4Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,89,63,2022-11-13T02:17:10Z,4300000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M49.00S,2022-11-13T02:16:50.4Z,3,REGULAR,substitution,in,[],1627863,,,1610612755,89,63,2022-11-13T02:17:10Z,4310000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M41.00S,2022-11-13T02:17:32.3Z,3,REGULAR,turnover,traveling,[],1629003,,,1610612755,89,63,2022-11-13T02:17:41Z,4320000,False,,,0,,S. Milton traveling TURNOVER (1 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Left,,,,202037.0,,,,,,,,1.0,,,,,,,,
440,PT04M32.00S,2022-11-13T02:18:04.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,5.863994743758213,56.61764705882353,1610612737,89,65,2022-11-13T02:18:16Z,4340000,False,-33.0,3.0,1,left,D. Hunter driving bank Jump Shot (10 PTS) (T. Young 5 AST),"[1629631, 1629027]",1610612737.0,ATL,driving bank,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.32,Made,10.0,,,,,,T. Young,1629027.0,5.0,,,,,,,,,
442,PT04M32.00S,2022-11-13T02:18:06.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630194,,,1610612737,89,65,2022-11-13T02:18:12Z,4360000,False,,,0,,P. Reed shooting personal FOUL (4 PF) (Hunter 1 FT),"[1630194, 1629631]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,204059.0,4.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
444,PT04M32.00S,2022-11-13T02:18:22.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629631,,,1610612737,89,66,2022-11-13T02:18:22Z,4380000,False,,,0,,D. Hunter Free Throw 1 of 1 (11 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
445,PT04M22.00S,2022-11-13T02:18:34.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,93.77463863337714,51.71568627450981,1610612755,91,66,2022-11-13T02:18:40Z,4390000,False,9.0,6.0,1,right,T. Harris cutting DUNK (17 PTS) (G. Niang 2 AST),"[202699, 1627777]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.05,Made,17.0,,,,,,G. Niang,1627777.0,2.0,,,,,,,,,
447,PT04M09.00S,2022-11-13T02:18:48.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612737,91,66,2022-11-13T02:19:00Z,4410000,False,,,0,,T. Harris personal FOUL (2 PF) (Hunter 2 FT),"[202699, 1629631]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,204059.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
449,PT04M09.00S,2022-11-13T02:19:12.8Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,91,67,2022-11-13T02:19:12Z,4430000,False,,,0,,D. Hunter Free Throw 1 of 2 (12 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
450,PT04M09.00S,2022-11-13T02:19:13.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,91,67,2022-11-13T02:19:20Z,4440000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M09.00S,2022-11-13T02:19:13.6Z,3,REGULAR,substitution,in,[],1626163,,,1610612737,91,67,2022-11-13T02:19:20Z,4450000,False,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M09.00S,2022-11-13T02:19:31.8Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,91,68,2022-11-13T02:19:31Z,4460000,False,,,0,,D. Hunter Free Throw 2 of 2 (13 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
453,PT03M49.00S,2022-11-13T02:19:53.0Z,3,REGULAR,3pt,Jump Shot,[],202699,68.80749014454665,26.96078431372549,1610612755,91,68,2022-11-13T02:19:58Z,4470000,False,-115.0,241.0,1,right,MISS T. Harris 26' step back 3PT,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
454,PT03M47.00S,2022-11-13T02:19:55.0Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,91,68,2022-11-13T02:19:58Z,4480000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,453.0,4.0,3.0,1.0,,,,
455,PT03M41.00S,2022-11-13T02:20:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,12.434296977660972,50.245098039215684,1610612737,91,68,2022-11-13T02:20:29Z,4490000,False,-1.0,64.0,1,left,MISS D. Hunter 6' driving Layup - blocked,"[1629631, 1627777]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,Niang,1627777.0
456,PT03M41.00S,2022-11-13T02:20:03.2Z,3,REGULAR,block,,[],1627777,,,1610612737,91,68,2022-11-13T02:20:07Z,4500000,False,,,0,,G. Niang BLOCK (1 BLK),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT03M38.00S,2022-11-13T02:20:06.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,68,2022-11-13T02:20:29Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,455.0,,,,,,,
457,PT03M38.00S,2022-11-13T02:20:28.4Z,3,REGULAR,jumpball,recovered,[],1628988,,,1610612737,91,68,2022-11-13T02:20:28Z,4520000,False,,,0,,Jump Ball D. Hunter vs. G. Niang: Tip to A. Holiday,"[1628988, 1629631, 1627777]",1610612737.0,ATL,heldball,A. Holiday,1628988.0,Holiday,A. Holiday,Hunter,1629631.0,Niang,1627777.0,,,,,,,,,,,,,,,,,,,,,,
461,PT03M36.00S,2022-11-13T02:20:32.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612737,91,68,2022-11-13T02:20:41Z,4550000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Hunter 2 FT),"[1627777, 1629631]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left,,,,202037.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
463,PT03M36.00S,2022-11-13T02:21:11.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629631,,,1610612737,91,69,2022-11-13T02:21:11Z,4570000,False,,,0,,D. Hunter Free Throw 1 of 2 (14 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
464,PT03M36.00S,2022-11-13T02:21:29.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629631,,,1610612737,91,70,2022-11-13T02:21:29Z,4580000,False,,,0,,D. Hunter Free Throw 2 of 2 (15 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
465,PT03M18.00S,2022-11-13T02:21:49.7Z,3,REGULAR,3pt,Jump Shot,[],1627863,89.30683311432325,4.6568627450980395,1610612755,91,70,2022-11-13T02:21:56Z,4590000,False,-227.0,48.0,1,right,MISS D. House Jr. pullup 3PT,[1627863],1610612755.0,PHI,pullup,,,House Jr.,D. House Jr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
466,PT03M14.00S,2022-11-13T02:21:53.7Z,3,REGULAR,rebound,defensive,[],1626163,,,1610612737,91,70,2022-11-13T02:21:56Z,4600000,False,,,0,,F. Kaminsky REBOUND (Off:0 Def:2),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,465.0,2.0,2.0,0.0,,,,
467,PT03M09.00S,2022-11-13T02:21:57.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,28.203022339027594,19.11764705882353,1610612737,91,73,2022-11-13T02:33:41Z,4610000,False,154.0,213.0,1,left,A. Holiday 26' 3PT  (3 PTS) (T. Young 6 AST),"[1628988, 1629027]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.28,Made,3.0,,,,,,T. Young,1629027.0,6.0,,,,,,,,,
469,PT03M08.00S,2022-11-13T02:22:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,91,73,2022-11-13T02:22:03Z,4630000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M08.00S,2022-11-13T02:24:41.4Z,3,REGULAR,substitution,out,[],1629631,,,1610612755,91,73,2022-11-13T02:24:45Z,4640000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M08.00S,2022-11-13T02:24:41.4Z,3,REGULAR,substitution,in,[],1630552,,,1610612755,91,73,2022-11-13T02:24:45Z,4650000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M08.00S,2022-11-13T02:24:50.3Z,3,REGULAR,substitution,out,[],1630194,,,1610612755,91,73,2022-11-13T02:24:53Z,4660000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M08.00S,2022-11-13T02:24:50.3Z,3,REGULAR,substitution,in,[],203954,,,1610612755,91,73,2022-11-13T02:24:53Z,4670000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M54.00S,2022-11-13T02:25:09.7Z,3,REGULAR,foul,personal,['2freethrow'],1626163,,,1610612755,91,73,2022-11-13T02:25:16Z,4680000,False,,,0,,F. Kaminsky shooting personal FOUL (2 PF) (Embiid 2 FT),"[1626163, 203954]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,Mid-Range,16-24 Center,,,,204059.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,
476,PT02M54.00S,2022-11-13T02:25:35.5Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,92,73,2022-11-13T02:25:58Z,4700000,False,,,0,,J. Embiid Free Throw 1 of 2 (31 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
477,PT02M54.00S,2022-11-13T02:25:35.5Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,92,73,2022-11-13T02:25:58Z,4710000,False,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT02M52.00S,2022-11-13T02:25:37.5Z,3,REGULAR,rebound,defensive,[],1626163,,,1610612737,92,73,2022-11-13T02:25:58Z,4720000,False,,,0,,F. Kaminsky REBOUND (Off:0 Def:3),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,477.0,3.0,3.0,0.0,,,,
479,PT02M44.00S,2022-11-13T02:26:05.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,34.641918528252305,46.32352941176471,1610612737,92,76,2022-11-13T02:26:12Z,4730000,False,18.0,273.0,1,left,T. Young 27' 3PT pullup (23 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.37,Made,23.0,,,,,,,,,,,,,,,,,
480,PT02M25.00S,2022-11-13T02:26:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,81.02825229960578,38.970588235294116,1610612755,92,76,2022-11-13T02:26:28Z,4740000,False,-55.0,126.0,1,right,MISS S. Milton 13' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,13.73,Missed,,,,,,,,,,,,,,,,,,
481,PT02M23.00S,2022-11-13T02:26:26.1Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,92,76,2022-11-13T02:26:28Z,4750000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,480.0,2.0,2.0,0.0,,,,
482,PT02M15.00S,2022-11-13T02:26:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,5.732588699080158,50.98039215686274,1610612737,92,78,2022-11-13T02:26:39Z,4760000,False,-5.0,1.0,1,left,A. Holiday driving finger roll Layup (5 PTS),[1628988],1610612737.0,ATL,driving finger roll,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,0.51,Made,5.0,,,,,,,,,,,,,,,,,
483,PT02M04.00S,2022-11-13T02:26:45.7Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,92,78,2022-11-13T02:26:49Z,4770000,False,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1629027]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,3.0,,,,,Young,1629027.0,,
484,PT02M04.00S,2022-11-13T02:26:45.7Z,3,REGULAR,steal,,[],1629027,,,1610612737,92,78,2022-11-13T02:26:47Z,4780000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
485,PT01M59.00S,2022-11-13T02:26:50.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,5.338370565045992,49.26470588235294,1610612737,92,80,2022-11-13T02:27:07Z,4790000,False,4.0,-2.0,1,left,J. Johnson running reverse Layup (4 PTS) (T. Young 7 AST),"[1630552, 1629027]",1610612737.0,ATL,running reverse,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.44,Made,4.0,,,,,,T. Young,1629027.0,7.0,,,,,,,,,
487,PT01M43.00S,2022-11-13T02:27:07.1Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,92,80,2022-11-13T02:27:23Z,4810000,False,,,0,,T. Harris bad pass out-of-bounds TURNOVER (2 TO),[202699],1610612755.0,PHI,bad pass,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,202007.0,,,,,,,,2.0,,,,,,,,
488,PT01M43.00S,2022-11-13T02:27:13.1Z,3,REGULAR,substitution,out,[],1629003,,,1610612737,92,80,2022-11-13T02:27:16Z,4820000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M43.00S,2022-11-13T02:27:13.1Z,3,REGULAR,substitution,in,[],1630178,,,1610612737,92,80,2022-11-13T02:27:16Z,4830000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M31.00S,2022-11-13T02:27:39.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626163,6.521024967148489,50.73529411764706,1610612737,92,82,2022-11-13T02:27:45Z,4840000,False,-4.0,9.0,1,left,F. Kaminsky driving DUNK (6 PTS) (T. Young 8 AST),"[1626163, 1629027]",1610612737.0,ATL,driving,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,0.95,Made,6.0,,,,,,T. Young,1629027.0,8.0,,,,,,,,,
492,PT01M14.00S,2022-11-13T02:27:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.85479632063075,50.245098039215684,1610612755,94,82,2022-11-13T02:28:05Z,4860000,False,1.0,15.0,1,right,J. Embiid cutting finger roll Layup (33 PTS) (T. Maxey 7 AST),"[203954, 1630178]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.47,Made,33.0,,,,,,T. Maxey,1630178.0,7.0,,,,,,,,,
494,PT01M14.00S,2022-11-13T02:28:01.2Z,3,REGULAR,foul,personal,['1freethrow'],1626163,,,1610612755,94,82,2022-11-13T02:28:05Z,4880000,False,,,0,,F. Kaminsky shooting personal FOUL (3 PF) (Embiid 1 FT),"[1626163, 203954]",1610612737.0,ATL,shooting,,,Kaminsky,F. Kaminsky,,,,,Restricted Area,0-8 Center,,,,202007.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,
496,PT01M14.00S,2022-11-13T02:28:32.4Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,95,82,2022-11-13T02:28:32Z,4900000,False,,,0,,J. Embiid Free Throw 1 of 1 (34 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
497,PT01M03.00S,2022-11-13T02:28:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,7.440867279894875,49.50980392156863,1610612737,95,84,2022-11-13T02:28:52Z,4910000,False,2.0,17.0,1,left,T. Young driving Layup (25 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.76,Made,25.0,,,,,,,,,,,,,,,,,
498,PT00M49.80S,2022-11-13T02:29:01.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,69.85873850197109,29.166666666666668,1610612755,95,84,2022-11-13T02:29:06Z,4920000,False,-104.0,231.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
499,PT00M47.40S,2022-11-13T02:29:03.5Z,3,REGULAR,rebound,defensive,[],203200,,,1610612737,95,84,2022-11-13T02:29:06Z,4930000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,
500,PT00M35.10S,2022-11-13T02:29:15.9Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,95,84,2022-11-13T02:29:19Z,4940000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 202699]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,3.0,,,,,Harris,202699.0,,
501,PT00M35.10S,2022-11-13T02:29:15.9Z,3,REGULAR,steal,,[],202699,,,1610612755,95,84,2022-11-13T02:29:17Z,4950000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
502,PT00M29.70S,2022-11-13T02:29:22.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627777,66.3107752956636,66.42156862745098,1610612755,98,84,2022-11-13T02:29:30Z,4960000,False,82.0,264.0,1,right,G. Niang 27' 3PT running (3 PTS) (T. Harris 2 AST),"[1627777, 202699]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,27.67,Made,3.0,,,,,,T. Harris,202699.0,2.0,,,,,,,,,
504,PT00M29.70S,2022-11-13T02:29:26.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612755,98,84,2022-11-13T02:29:33Z,4980000,False,,,0,,A. Holiday shooting personal FOUL (2 PF) (Niang 1 FT),"[1628988, 1627777]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,202007.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,
506,PT00M29.70S,2022-11-13T02:30:00.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627777,,,1610612755,99,84,2022-11-13T02:30:00Z,5000000,False,,,0,,G. Niang Free Throw 1 of 1 (4 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
507,PT00M07.60S,2022-11-13T02:30:23.7Z,3,REGULAR,3pt,Jump Shot,[],1628988,13.354139290407357,3.1862745098039214,1610612737,99,84,2022-11-13T02:30:30Z,5010000,False,234.0,73.0,1,left,MISS A. Holiday 24' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
508,PT00M06.00S,2022-11-13T02:30:25.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,99,84,2022-11-13T02:30:30Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,507.0,,,,,,,
511,PT00M06.00S,2022-11-13T02:30:36.9Z,3,REGULAR,substitution,in,[],1629680,,,1610612737,99,84,2022-11-13T02:30:41Z,5050000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M06.00S,2022-11-13T02:30:36.9Z,3,REGULAR,substitution,out,[],1630178,,,1610612737,99,84,2022-11-13T02:30:44Z,5060000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M00.00S,2022-11-13T02:31:13.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,10.068988173455978,12.009803921568627,1610612737,99,84,2022-11-13T02:31:19Z,5080000,False,190.0,42.0,1,left,MISS T. Young 19' Jump Shot,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right,19.46,Missed,,,,,,,,,,,,,,,,,,
515,PT00M00.00S,2022-11-13T02:31:13.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,99,84,2022-11-13T02:31:19Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,514.0,,,,,,,
516,PT00M00.00S,2022-11-13T02:31:19.9Z,3,REGULAR,period,end,[],0,,,1610612737,99,84,2022-11-13T02:31:19Z,5100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612737,99,84,2022-11-13T02:33:59Z,5110000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612737,99,84,2022-11-13T02:33:59Z,5120000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612737,99,84,2022-11-13T02:33:59Z,5130000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,99,84,2022-11-13T02:33:59Z,5140000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612737,99,84,2022-11-13T02:33:59Z,5150000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,in,['startperiod'],1629003,,,1610612737,99,84,2022-11-13T02:33:59Z,5160000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,99,84,2022-11-13T02:33:59Z,5170000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-11-13T02:31:50.8Z,4,REGULAR,substitution,in,['startperiod'],1631100,,,1610612737,99,84,2022-11-13T02:33:59Z,5180000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-13T02:34:02.6Z,4,REGULAR,period,start,[],0,,,1610612737,99,84,2022-11-13T02:34:02Z,5190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
