actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
452,PT02M32.00S,2024-11-16T01:50:00.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.01511169513797,42.15686274509804,1610612753,64,69,2024-11-16T01:50:05Z,4400000,False,-39.0,32.0,1,right,M. Wagner driving Layup (7 PTS),[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,5.06,,,,,,,,,,,,
453,PT02M12.00S,2024-11-16T01:50:19.6Z,3,REGULAR,3pt,Jump Shot,[],1628997,10.85742444152431,4.6568627450980395,1610612755,64,72,2024-11-16T01:50:26Z,4410000,False,227.0,50.0,1,left,C. Martin 3PT  (3 PTS) (P. George 5 AST),"[1628997, 202331]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.21,,,,,,,P. George,202331.0,5.0,,,
455,PT01M54.00S,2024-11-16T01:50:40.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612753,64,72,2024-11-16T01:51:11Z,4430000,False,,,0,,G. Yabusele personal FOUL (2 PF) (Wagner 2 FT),"[1627824, 1629021]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,202007.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
457,PT01M54.00S,2024-11-16T01:51:14.3Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,65,72,2024-11-16T01:51:14Z,4450000,False,,,0,,M. Wagner Free Throw 1 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
458,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,out,[],203484,,,1610612753,65,72,2024-11-16T01:51:27Z,4460000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,out,[],202331,,,1610612753,65,72,2024-11-16T01:51:27Z,4470000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,out,[],1628997,,,1610612753,65,72,2024-11-16T01:51:27Z,4480000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,in,[],203914,,,1610612753,65,72,2024-11-16T01:51:27Z,4490000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,in,[],203954,,,1610612753,65,72,2024-11-16T01:51:27Z,4500000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M54.00S,2024-11-16T01:51:15.2Z,3,REGULAR,substitution,in,[],200768,,,1610612753,65,72,2024-11-16T01:51:27Z,4510000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M54.00S,2024-11-16T01:51:56.0Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,66,72,2024-11-16T01:51:56Z,4520000,False,,,0,,M. Wagner Free Throw 2 of 2 (9 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
465,PT01M32.00S,2024-11-16T01:52:18.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200768,11.251642575558476,38.48039215686275,1610612755,66,72,2024-11-16T01:52:22Z,4530000,False,58.0,53.0,1,left,MISS K. Lowry 7' driving Hook,[200768],1610612755.0,PHI,driving,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.85,,,,,,,,,,,,
466,PT01M29.00S,2024-11-16T01:52:21.1Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,66,72,2024-11-16T01:52:22Z,4540000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,465.0,2.0,1.0,1.0,,,,,,,,
467,PT01M25.00S,2024-11-16T01:52:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,92.19776609724047,62.254901960784316,1610612753,68,72,2024-11-16T01:52:30Z,4550000,False,61.0,21.0,1,right,A. Black 6' running Layup (2 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.47,,,,,,,,,,,,
468,PT01M06.00S,2024-11-16T01:52:43.9Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,68,72,2024-11-16T01:52:48Z,4560000,False,,,0,,J. Embiid lost ball TURNOVER (6 TO),"[203954, 1641710]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,6.0,Black,1641710.0
469,PT01M06.00S,2024-11-16T01:52:43.9Z,3,REGULAR,steal,,[],1641710,,,1610612753,68,72,2024-11-16T01:52:45Z,4570000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
470,PT01M03.00S,2024-11-16T01:52:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,92.72339027595268,44.85294117647059,1610612753,70,72,2024-11-16T01:52:52Z,4580000,False,-26.0,16.0,1,right,A. Black running Layup (4 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.02,,,,,,,,,,,,
471,PT00M37.70S,2024-11-16T01:53:12.6Z,3,REGULAR,2pt,Jump Shot,[],203954,23.603810775295663,40.68627450980392,1610612755,70,72,2024-11-16T01:53:18Z,4590000,False,47.0,169.0,1,left,MISS J. Embiid 17' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.57,,,,,,,,,,,,
472,PT00M35.60S,2024-11-16T01:53:14.7Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,70,72,2024-11-16T01:53:18Z,4600000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,
473,PT00M30.90S,2024-11-16T01:53:19.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,66.5735873850197,71.32352941176471,1610612753,70,72,2024-11-16T03:29:08Z,4610000,False,107.0,262.0,1,right,MISS F. Wagner 28' running pullup 3PT,[1630532],1610612753.0,ORL,running pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.26,,,,,,,,,,,,
475,PT00M28.30S,2024-11-16T01:53:22.0Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,70,72,2024-11-16T01:54:03Z,4630000,False,,,0,,J. Isaac REBOUND (Off:2 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,473.0,5.0,3.0,2.0,,,,,,,,
476,PT00M28.30S,2024-11-16T01:53:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612753,70,72,2024-11-16T01:53:46Z,4640000,False,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Isaac 2 FT),"[1626162, 1628371]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,1627963.0,3.0,0.0,Isaac,1628371.0,,,,,,,,,,,,,,,
478,PT00M28.30S,2024-11-16T01:53:53.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,71,72,2024-11-16T01:53:53Z,4660000,False,,,0,,J. Isaac Free Throw 1 of 2 (8 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
479,PT00M28.30S,2024-11-16T01:53:57.2Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,71,72,2024-11-16T01:54:00Z,4670000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M28.30S,2024-11-16T01:53:57.2Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,71,72,2024-11-16T01:54:00Z,4680000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M28.30S,2024-11-16T01:53:53.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,71,72,2024-11-16T01:54:35Z,4690000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
482,PT00M27.00S,2024-11-16T01:53:55.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,71,72,2024-11-16T01:54:35Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,481.0,,,,,,,,,,,
484,PT00M27.00S,2024-11-16T01:54:27.9Z,3,REGULAR,substitution,out,[],1641710,,,1610612753,71,72,2024-11-16T01:54:33Z,4720000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M27.00S,2024-11-16T01:54:27.9Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,71,72,2024-11-16T01:54:33Z,4730000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M25.20S,2024-11-16T01:54:48.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612753,71,72,2024-11-16T01:55:04Z,4740000,False,,,0,,K. Oubre Jr. personal FOUL (4 PF) (Wagner 2 FT),"[1626162, 1630532]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,202007.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
488,PT00M25.20S,2024-11-16T01:55:19.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,72,72,2024-11-16T01:55:19Z,4760000,False,,,0,,F. Wagner Free Throw 1 of 2 (27 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
489,PT00M25.20S,2024-11-16T01:55:35.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,73,72,2024-11-16T01:55:35Z,4770000,False,,,0,,F. Wagner Free Throw 2 of 2 (28 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
490,PT00M05.20S,2024-11-16T01:56:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,8.492115637319317,37.745098039215684,1610612755,73,72,2024-11-16T01:56:20Z,4780000,False,61.0,27.0,1,left,MISS K. Lowry 6' driving Layup - blocked,"[200768, 1630591]",1610612755.0,PHI,driving,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.71,,,,,Suggs,1630591.0,,,,,,
491,PT00M05.20S,2024-11-16T01:56:05.3Z,3,REGULAR,block,,[],1630591,,,1610612755,73,72,2024-11-16T01:56:07Z,4790000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT00M05.20S,2024-11-16T01:56:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,73,72,2024-11-16T01:56:20Z,4800000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,490.0,,,,,,,,,,,
493,PT00M00.00S,2024-11-16T01:56:26.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,84.51461892247043,51.49356617647059,1610612753,73,72,2024-11-16T01:56:41Z,4810000,False,7.0,93.0,1,right,MISS G. Harris 9' floating Shot,[203914],1610612753.0,ORL,floating,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.34,,,,,,,,,,,,
494,PT00M00.00S,2024-11-16T01:56:26.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,72,2024-11-16T01:56:41Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,493.0,,,,,,,,,,,
495,PT00M00.00S,2024-11-16T01:56:37.7Z,3,REGULAR,period,end,[],0,,,1610612753,73,72,2024-11-16T01:56:37Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-11-16T01:56:42.8Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,73,72,2024-11-16T01:59:17Z,4840000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-11-16T01:56:42.8Z,4,REGULAR,substitution,out,['startperiod'],201569,,,1610612753,73,72,2024-11-16T01:59:17Z,4850000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-11-16T01:56:42.8Z,4,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,73,72,2024-11-16T01:59:17Z,4860000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-11-16T01:56:42.8Z,4,REGULAR,substitution,in,['startperiod'],1642272,,,1610612753,73,72,2024-11-16T01:59:17Z,4870000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-11-16T01:59:28.2Z,4,REGULAR,period,start,[],0,,,1610612755,73,72,2024-11-16T01:59:28Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M36.00S,2024-11-16T02:00:07.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203954,13.61695137976347,56.372549019607845,1610612755,73,72,2024-11-16T02:00:11Z,4900000,False,-32.0,75.0,1,left,MISS J. Embiid 8' turnaround Hook,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.2,,,,,,,,,,,,
503,PT11M34.00S,2024-11-16T02:00:09.6Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,73,72,2024-11-16T02:00:11Z,4910000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,502.0,1.0,1.0,0.0,,,,,,,,
504,PT11M29.00S,2024-11-16T02:00:14.4Z,4,REGULAR,3pt,Jump Shot,[],1629021,66.70499342969777,39.21568627450981,1610612753,76,72,2024-11-16T02:03:31Z,4920000,False,-54.0,260.0,1,right,M. Wagner 26' 3PT  (12 PTS) (A. Black 1 AST),"[1629021, 1641710]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,26.6,,,,,,,A. Black,1641710.0,1.0,,,
507,PT11M02.00S,2024-11-16T02:01:04.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,76,72,2024-11-16T02:01:11Z,4950000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,1155.0,,,,,,,,,,,,,,,,,,,
508,PT10M56.00S,2024-11-16T02:01:24.7Z,4,REGULAR,foul,personal,[],1627824,,,1610612753,76,72,2024-11-16T02:01:35Z,4960000,False,,,0,,G. Yabusele personal FOUL (3 PF),"[1627824, 1629021]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Center,202007.0,3.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
510,PT10M46.00S,2024-11-16T02:01:52.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,92.32917214191852,62.5,1610612753,76,72,2024-11-16T02:01:58Z,4980000,False,62.0,20.0,1,right,MISS A. Black 6' driving Layup,[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.55,,,,,,,,,,,,
511,PT10M43.00S,2024-11-16T02:01:55.1Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,76,72,2024-11-16T02:01:55Z,4990000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,510.0,1.0,0.0,1.0,,,,,,,,
512,PT10M39.00S,2024-11-16T02:01:58.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641710,94.03745072273325,3.9215686274509802,1610612753,76,72,2024-11-16T02:02:05Z,5000000,False,-230.0,4.0,1,right,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.04,,,,,,,,,,,,
513,PT10M37.00S,2024-11-16T02:02:00.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,76,72,2024-11-16T02:02:05Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,512.0,,,,,,,,,,,
515,PT10M31.00S,2024-11-16T02:02:42.5Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,76,72,2024-11-16T02:02:47Z,5030000,False,,,0,,J. Suggs bad pass TURNOVER (4 TO),"[1630591, 203954]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,4.0,Embiid,203954.0
516,PT10M31.00S,2024-11-16T02:02:42.5Z,4,REGULAR,steal,,[],203954,,,1610612755,76,72,2024-11-16T02:04:29Z,5040000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
517,PT10M16.00S,2024-11-16T02:02:57.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642272,9.806176084099869,4.901960784313726,1610612755,76,72,2024-11-16T02:03:04Z,5050000,False,225.0,40.0,1,left,MISS J. McCain 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.9,,,,,,,,,,,,
518,PT10M11.00S,2024-11-16T02:03:02.5Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,76,72,2024-11-16T02:03:04Z,5060000,False,,,0,,J. Isaac REBOUND (Off:2 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,,,,,,517.0,6.0,4.0,2.0,,,,,,,,
519,PT09M56.00S,2024-11-16T02:03:17.5Z,4,REGULAR,turnover,lost ball,[],1628371,,,1610612753,76,72,2024-11-16T02:03:24Z,5070000,False,,,0,,J. Isaac lost ball TURNOVER (1 TO),"[1628371, 1626162]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
520,PT09M56.00S,2024-11-16T02:03:17.5Z,4,REGULAR,steal,,[],1626162,,,1610612755,76,72,2024-11-16T02:03:19Z,5080000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
521,PT09M51.00S,2024-11-16T02:03:22.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642272,14.14257555847569,3.1862745098039214,1610612755,76,72,2024-11-16T02:03:27Z,5090000,False,234.0,80.0,1,left,MISS J. McCain 24' running 3PT,[1642272],1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.75,,,,,,,,,,,,
522,PT09M48.00S,2024-11-16T02:03:25.3Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,76,72,2024-11-16T02:03:27Z,5100000,False,,,0,,J. Suggs REBOUND (Off:3 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,,521.0,7.0,4.0,3.0,,,,,,,,
523,PT09M37.00S,2024-11-16T02:03:36.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.9862023653088,42.8921568627451,1610612753,78,72,2024-11-16T02:03:41Z,5110000,False,-36.0,13.0,1,right,J. Suggs driving Layup (10 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,3.79,,,,,,,,,,,,
524,PT09M20.00S,2024-11-16T02:03:56.5Z,4,REGULAR,foul,personal,[],1641710,,,1610612755,78,72,2024-11-16T02:04:06Z,5120000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1627824]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Yabusele,1627824.0,,,,,,,,,,,,,,,
526,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,out,[],1628371,,,1610612755,78,72,2024-11-16T02:04:36Z,5140000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,out,[],1629021,,,1610612755,78,72,2024-11-16T02:04:36Z,5150000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,out,[],200768,,,1610612755,78,72,2024-11-16T02:04:36Z,5160000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,out,[],1627824,,,1610612755,78,72,2024-11-16T02:04:36Z,5170000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,in,[],1630532,,,1610612755,78,72,2024-11-16T02:04:36Z,5180000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,in,[],1629048,,,1610612755,78,72,2024-11-16T02:04:36Z,5190000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,in,[],1628997,,,1610612755,78,72,2024-11-16T02:04:36Z,5200000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M20.00S,2024-11-16T02:04:06.1Z,4,REGULAR,substitution,in,[],202331,,,1610612755,78,72,2024-11-16T02:04:36Z,5210000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M20.00S,2024-11-16T02:04:52.3Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612755,78,72,2024-11-16T02:05:01Z,5220000,False,,,0,,PHI 5-second-violation Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,202007.0,,,,,,,,,,,,,,,,,,,
535,PT09M10.00S,2024-11-16T02:05:17.9Z,4,REGULAR,foul,personal,['2freethrow'],203954,,,1610612753,78,72,2024-11-16T02:05:31Z,5230000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Suggs 2 FT),"[203954, 1630591]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
537,PT09M10.00S,2024-11-16T02:05:49.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,79,72,2024-11-16T02:05:49Z,5250000,False,,,0,,J. Suggs Free Throw 1 of 2 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
538,PT09M10.00S,2024-11-16T02:06:10.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,80,72,2024-11-16T02:06:10Z,5260000,False,,,0,,J. Suggs Free Throw 2 of 2 (12 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
