actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
330,PT00M01.40S,2025-02-13T01:02:31.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,18.76847897503285,96.54564950980392,1610612753,44,46,2025-02-13T01:06:05Z,3250000,False,-233.0,124.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
331,PT00M00.10S,2025-02-13T01:02:32.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,44,46,2025-02-13T01:06:05Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,330.0,,,,,,,,,,,,,
332,PT00M00.00S,2025-02-13T01:02:36.6Z,2,REGULAR,period,end,[],0,,,1610612753,44,46,2025-02-13T01:02:36Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,out,['startperiod'],1641733,,,1610612753,44,46,2025-02-13T01:17:52Z,3280000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,out,['startperiod'],1641878,,,1610612753,44,46,2025-02-13T01:17:52Z,3290000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612753,44,46,2025-02-13T01:17:52Z,3300000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612753,44,46,2025-02-13T01:17:52Z,3310000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,in,['startperiod'],203901,,,1610612753,44,46,2025-02-13T01:17:52Z,3320000,False,,,0,,SUB in: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-02-13T01:15:09.3Z,3,REGULAR,substitution,in,['startperiod'],1630182,,,1610612753,44,46,2025-02-13T01:17:52Z,3330000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-02-13T01:18:13.8Z,3,REGULAR,period,start,[],0,,,1610612753,44,46,2025-02-13T01:18:13Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-02-13T01:18:14.4Z,3,REGULAR,foul,technical,['1freethrow'],1641733,,,1610612753,44,46,2025-02-13T01:35:25Z,3370625,False,,,0,,N. Smith Jr. technical FOUL (2 Tech),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,1626300.0,,,,,,,,,0.0,2.0,,
347,PT12M00.00S,2025-02-13T01:18:15.5Z,3,REGULAR,ejection,other,[],1641733,,,1610612753,44,46,2025-02-13T01:35:32Z,3370937,False,,,0,,Ejection N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,
342,PT12M00.00S,2025-02-13T01:18:16.6Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,45,46,2025-02-13T01:35:38Z,3371250,False,,,0,,F. Wagner technical Free Throw 1 of 1 (9 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
344,PT11M39.00S,2025-02-13T01:18:35.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,64.60249671484888,40.19607843137255,1610612753,45,46,2025-02-13T01:20:12Z,3380000,False,-49.0,280.0,1,right,MISS F. Wagner 28' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,28.45,Missed,,,,,,,,,,,,,,,,,,
345,PT11M36.00S,2025-02-13T01:18:38.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,45,46,2025-02-13T01:20:12Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,344.0,,,,,,,,,,,,,
348,PT11M33.00S,2025-02-13T01:19:02.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,65.44636990801577,70.3201593137255,1610612753,45,46,2025-02-13T01:20:34Z,3410000,False,102.0,272.0,1,right,MISS P. Banchero 29' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,29.06,Missed,,,,,,,,,,,,,,,,,,
349,PT11M30.00S,2025-02-13T01:19:05.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,45,46,2025-02-13T01:20:34Z,3420000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:6),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,348.0,,7.0,6.0,1.0,,,,,,,,,
350,PT11M23.00S,2025-02-13T01:19:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,22.733245729303547,91.15349264705883,1610612766,45,46,2025-02-13T01:20:55Z,3430000,False,-206.0,161.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
351,PT11M20.00S,2025-02-13T01:19:16.0Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,45,46,2025-02-13T01:20:55Z,3440000,False,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,,,350.0,,5.0,4.0,1.0,,,,,,,,,
352,PT11M06.00S,2025-02-13T01:19:29.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.88830486202366,54.1015625,1610612753,47,46,2025-02-13T01:21:15Z,3450000,False,21.0,90.0,1,right,P. Banchero 9' turnaround Jump Shot (14 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,9.18,Made,14.0,,,,,,,,,,,,,,,,,
353,PT10M48.00S,2025-02-13T01:19:47.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203901,15.76872536136662,54.434742647058826,1610612766,47,46,2025-02-13T01:21:38Z,3460000,False,-22.0,96.0,1,left,MISS E. Payton 9' driving Hook - blocked,"[203901, 1629048]",1610612766.0,CHA,driving,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,9.82,Missed,,,,,,,,,,Bitadze,1629048.0,,,,,,,
354,PT10M48.00S,2025-02-13T01:19:47.9Z,3,REGULAR,block,,[],1629048,,,1610612766,47,46,2025-02-13T01:19:50Z,3470000,False,,,0,,G. Bitadze BLOCK (4 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
355,PT10M46.00S,2025-02-13T01:19:49.9Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,47,46,2025-02-13T01:21:38Z,3480000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,353.0,,6.0,3.0,3.0,,,,,,,,,
356,PT10M29.00S,2025-02-13T01:20:06.6Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612753,47,46,2025-02-13T01:21:49Z,3490000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630182, 1631094]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,,,,,1.0,0.0,Banchero,1631094.0
358,PT10M29.00S,2025-02-13T01:20:37.8Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,48,46,2025-02-13T01:21:06Z,3510000,False,,,0,,P. Banchero Free Throw 1 of 2 (15 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
359,PT10M29.00S,2025-02-13T01:20:37.8Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,48,46,2025-02-13T01:21:06Z,3520000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
360,PT10M28.00S,2025-02-13T01:20:38.8Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,48,46,2025-02-13T01:22:00Z,3530000,False,,,0,,T. Salaün REBOUND (Off:0 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,359.0,,2.0,2.0,0.0,,,,,,,,,
361,PT10M20.00S,2025-02-13T01:21:11.7Z,3,REGULAR,violation,kicked ball,[],1630175,,,1610612766,48,46,2025-02-13T01:21:54Z,3540000,False,,,0,,C. Anthony kicked ball VIOLATION,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,200832.0,,,,,,,,,,,,
362,PT10M13.00S,2025-02-13T01:21:38.3Z,3,REGULAR,turnover,traveling,[],1628970,,,1610612766,48,46,2025-02-13T01:21:46Z,3550000,False,,,0,,M. Bridges traveling TURNOVER (1 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628480.0,,,,,,1.0,,,,,,
363,PT10M00.00S,2025-02-13T01:22:05.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,82.26018396846254,57.739736519607845,1610612753,48,46,2025-02-13T01:22:34Z,3560000,False,39.0,114.0,1,right,MISS P. Banchero 12' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,,
364,PT09M57.00S,2025-02-13T01:22:08.5Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,48,46,2025-02-13T01:22:34Z,3570000,False,,,0,,T. Salaün REBOUND (Off:0 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,363.0,,3.0,3.0,0.0,,,,,,,,,
365,PT09M49.00S,2025-02-13T01:22:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642275,13.534822601839679,42.317708333333336,1610612766,48,46,2025-02-13T01:23:01Z,3580000,False,38.0,75.0,1,left,MISS T. Salaün 8' driving Layup,[1642275],1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),8-16 Center,8.4,Missed,,,,,,,,,,,,,,,,,,
366,PT09M47.00S,2025-02-13T01:22:20.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,48,46,2025-02-13T01:23:01Z,3590000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,365.0,,6.0,4.0,2.0,,,,,,,,,
367,PT09M33.00S,2025-02-13T01:22:33.9Z,3,REGULAR,3pt,Jump Shot,[],1641724,81.73455978975034,5.859375,1610612753,48,46,2025-02-13T01:23:35Z,3600000,False,-221.0,119.0,1,right,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
368,PT09M30.00S,2025-02-13T01:22:36.9Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,48,46,2025-02-13T01:23:35Z,3610000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,367.0,,7.0,3.0,4.0,,,,,,,,,
369,PT09M30.00S,2025-02-13T01:22:37.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630175,87.64783180026281,42.37898284313726,1610612753,48,46,2025-02-13T01:23:56Z,3620000,False,-38.0,64.0,1,right,MISS C. Anthony 7' Jump Shot,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
370,PT09M29.00S,2025-02-13T01:22:38.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612766,48,46,2025-02-13T01:23:56Z,3630000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:7),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,369.0,,8.0,7.0,1.0,,,,,,,,,
371,PT09M16.00S,2025-02-13T01:22:48.3Z,3,REGULAR,2pt,Jump Shot,[],1628970,19.053876478318003,12.477022058823522,1610612766,48,48,2025-02-13T01:24:15Z,3640000,False,188.0,127.0,1,left,M. Bridges 22' Jump Shot (14 PTS) (J. Nurkić 1 AST),"[1628970, 203994]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,22.63,Made,14.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
373,PT09M01.00S,2025-02-13T01:23:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,93.5611038107753,42.72748161764706,1610612753,48,48,2025-02-13T01:24:43Z,3660000,False,-36.0,8.0,1,right,MISS G. Bitadze cutting Layup - blocked,"[1629048, 203994]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,Nurkić,203994.0,,,,,,,
374,PT09M01.00S,2025-02-13T01:23:04.6Z,3,REGULAR,block,,[],203994,,,1610612753,48,48,2025-02-13T01:23:07Z,3670000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT08M59.00S,2025-02-13T01:23:06.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,48,48,2025-02-13T01:24:43Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,373.0,,,,,,,,,,,,,
377,PT08M43.00S,2025-02-13T01:23:34.0Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612766,48,48,2025-02-13T01:24:58Z,3700000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630175, 1628970]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,,,,,,,,,1.0,0.0,Bridges,1628970.0
379,PT08M43.00S,2025-02-13T01:24:02.6Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,48,49,2025-02-13T01:24:02Z,3720000,False,,,0,,M. Bridges Free Throw 1 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
380,PT08M43.00S,2025-02-13T01:24:19.6Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,48,50,2025-02-13T01:24:19Z,3730000,False,,,0,,M. Bridges Free Throw 2 of 2 (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
381,PT08M29.00S,2025-02-13T01:24:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,79.7634691195795,57.65165441176471,1610612753,48,50,2025-02-13T01:25:34Z,3740000,False,38.0,138.0,1,right,MISS C. Anthony 14' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,14.29,Missed,,,,,,,,,,,,,,,,,,
382,PT08M25.00S,2025-02-13T01:24:44.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,48,50,2025-02-13T01:25:34Z,3750000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,381.0,,7.0,7.0,0.0,,,,,,,,,
383,PT08M20.00S,2025-02-13T01:24:48.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,5.601182654402102,96.56862745098039,1610612766,48,53,2025-02-13T01:25:41Z,3760000,False,-233.0,0.0,1,left,J. Green 3PT running (12 PTS) (M. Bridges 4 AST),"[1630182, 1628970]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.28,Made,12.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,,
385,PT08M19.00S,2025-02-13T01:24:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,48,53,2025-02-13T01:24:53Z,3780000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M19.00S,2025-02-13T01:25:40.8Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,48,53,2025-02-13T01:27:39Z,3790000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M19.00S,2025-02-13T01:25:40.8Z,3,REGULAR,substitution,in,[],1628976,,,1610612753,48,53,2025-02-13T01:27:39Z,3800000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M59.00S,2025-02-13T01:28:06.7Z,3,REGULAR,3pt,Jump Shot,[],1641724,75.3777923784494,84.06862745098039,1610612753,51,53,2025-02-13T01:28:26Z,3810000,False,170.0,179.0,1,right,J. Howard 24' 3PT  (6 PTS) (P. Banchero 3 AST),"[1641724, 1631094]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,24.7,Made,6.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,
390,PT07M41.00S,2025-02-13T01:28:26.1Z,3,REGULAR,foul,personal,[],1631094,,,1610612766,51,53,2025-02-13T01:28:43Z,3830000,False,,,0,,P. Banchero personal FOUL (2 PF),"[1631094, 203994]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,,,,,2.0,0.0,Nurkić,203994.0
392,PT07M41.00S,2025-02-13T01:28:41.6Z,3,REGULAR,substitution,out,[],203994,,,1610612766,51,53,2025-02-13T01:28:46Z,3850000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M41.00S,2025-02-13T01:28:41.6Z,3,REGULAR,substitution,in,[],201959,,,1610612766,51,53,2025-02-13T01:28:46Z,3860000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M28.00S,2025-02-13T01:29:09.2Z,3,REGULAR,turnover,lost ball,[],1630182,,,1610612766,51,53,2025-02-13T01:29:32Z,3870000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630182, 1641724]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Howard,1641724.0,,,,
395,PT07M28.00S,2025-02-13T01:29:09.2Z,3,REGULAR,steal,,[],1641724,,,1610612753,51,53,2025-02-13T01:29:11Z,3880000,False,,,0,,J. Howard STEAL (2 STL),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
396,PT07M23.00S,2025-02-13T01:29:14.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,87.64783180026281,58.92310049019608,1610612753,53,53,2025-02-13T01:29:53Z,3890000,False,45.0,64.0,1,right,F. Wagner 7' running alley-oop Layup (11 PTS) (J. Howard 3 AST),"[1630532, 1641724]",1610612753.0,ORL,running alley-oop,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,11.0,J. Howard,1641724.0,3.0,,,,,,,,,,,,,,
398,PT07M06.00S,2025-02-13T01:29:31.8Z,3,REGULAR,3pt,Jump Shot,[],1630182,30.964602496714846,20.810355392156865,1610612766,53,53,2025-02-13T01:30:07Z,3910000,False,146.0,239.0,1,left,MISS J. Green 27' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
399,PT07M04.00S,2025-02-13T01:29:33.8Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,53,53,2025-02-13T01:30:07Z,3920000,False,,,0,,C. Anthony REBOUND (Off:1 Def:5),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,398.0,,6.0,5.0,1.0,,,,,,,,,
400,PT06M59.00S,2025-02-13T01:29:40.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641724,93.5611038107753,3.8985906862745026,1610612753,53,53,2025-02-13T01:30:44Z,3930000,False,-231.0,8.0,1,right,MISS J. Howard running 3PT,[1641724],1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
401,PT06M55.00S,2025-02-13T01:29:44.3Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,53,53,2025-02-13T01:30:44Z,3940000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,400.0,,3.0,2.0,1.0,,,,,,,,,
402,PT06M41.00S,2025-02-13T01:29:59.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,53,53,2025-02-13T01:30:53Z,3950000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,200832.0,,,,,,,,,,,,
403,PT06M41.00S,2025-02-13T01:30:05.0Z,3,REGULAR,substitution,out,[],1630182,,,1610612766,53,53,2025-02-13T01:30:09Z,3960000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M41.00S,2025-02-13T01:30:05.0Z,3,REGULAR,substitution,in,[],1629610,,,1610612766,53,53,2025-02-13T01:30:09Z,3970000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M24.00S,2025-02-13T01:30:33.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,15.505913272010503,53.16329656862745,1610612766,53,53,2025-02-13T01:31:40Z,3980000,False,-16.0,93.0,1,left,MISS M. Bridges 9' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.46,Missed,,,,,,,,,,,,,,,,,,
406,PT06M23.00S,2025-02-13T01:30:34.2Z,3,REGULAR,rebound,offensive,[],201959,,,1610612766,53,53,2025-02-13T01:31:40Z,3990000,False,,,0,,T. Gibson REBOUND (Off:3 Def:6),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,405.0,,9.0,6.0,3.0,,,,,,,,,
407,PT06M23.00S,2025-02-13T01:30:39.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201959,6.307490144546648,55.24662990196079,1610612766,53,55,2025-02-13T01:31:50Z,4000000,False,-26.0,7.0,1,left,T. Gibson tip DUNK (4 PTS),[201959],1610612766.0,CHA,tip,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,2.71,Made,4.0,,,,,,,,,,,,,,,,,
408,PT06M02.00S,2025-02-13T01:30:54.0Z,3,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612753,53,55,2025-02-13T01:32:02Z,4010000,False,,,0,,D. Jeffries shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629610, 1630532]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,,,,,2.0,0.0,Wagner,1630532.0
410,PT06M02.00S,2025-02-13T01:31:29.3Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,54,55,2025-02-13T01:31:29Z,4030000,False,,,0,,F. Wagner Free Throw 1 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
411,PT06M02.00S,2025-02-13T01:31:31.5Z,3,REGULAR,substitution,out,[],203901,,,1610612753,54,55,2025-02-13T01:31:35Z,4040000,False,,,0,,SUB out: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M02.00S,2025-02-13T01:31:31.5Z,3,REGULAR,substitution,in,[],1641878,,,1610612753,54,55,2025-02-13T01:31:35Z,4050000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M02.00S,2025-02-13T01:31:49.2Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,55,55,2025-02-13T01:31:49Z,4060000,False,,,0,,F. Wagner Free Throw 2 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
