actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT05M51.00S,2024-11-28T01:36:58.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,85.62746386333771,50.73529411764706,1610612741,90,68,2024-11-28T01:37:03Z,4230000,False,4.0,83.0,1,right,N. Vučević 8' turnaround Hook (19 PTS) (Z. LaVine 10 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,8.27,Made,19.0,,,,,,,Z. LaVine,203897.0,10.0,,,,,,,,
431,PT05M36.00S,2024-11-28T01:37:13.0Z,3,REGULAR,turnover,bad pass,[],1630532,,,1610612753,90,68,2024-11-28T01:37:17Z,4250000,False,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1628366]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,Ball,1628366.0,,,,,
432,PT05M36.00S,2024-11-28T01:37:13.0Z,3,REGULAR,steal,,[],1628366,,,1610612741,90,68,2024-11-28T01:37:15Z,4260000,False,,,0,,L. Ball STEAL (4 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT05M32.00S,2024-11-28T01:37:17.3Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,90,68,2024-11-28T01:37:24Z,4270000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 1630532]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,,
434,PT05M32.00S,2024-11-28T01:37:17.3Z,3,REGULAR,steal,,[],1630532,,,1610612753,90,68,2024-11-28T01:37:19Z,4280000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
435,PT05M22.00S,2024-11-28T01:37:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,11.251642575558476,50.0,1610612753,92,68,2024-11-28T01:37:30Z,4290000,False,0.0,53.0,1,left,F. Wagner Layup (17 PTS) (J. Isaac 1 AST),"[1630532, 1628371]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,17.0,,,,,,,J. Isaac,1628371.0,1.0,,,,,,,,
437,PT05M16.00S,2024-11-28T01:37:35.6Z,3,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612741,92,68,2024-11-28T01:37:51Z,4310000,False,,,0,,A. Black shooting personal FOUL (2 PF) (LaVine 2 FT),"[1641710, 203897]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,LaVine,203897.0
439,PT05M16.00S,2024-11-28T01:38:07.4Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,92,68,2024-11-28T01:38:07Z,4330000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT05M16.00S,2024-11-28T01:38:07.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,92,68,2024-11-28T01:38:07Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,,
441,PT05M16.00S,2024-11-28T01:38:08.6Z,3,REGULAR,substitution,out,[],1629048,,,1610612741,92,68,2024-11-28T01:38:21Z,4350000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M16.00S,2024-11-28T01:38:08.6Z,3,REGULAR,substitution,in,[],1629021,,,1610612741,92,68,2024-11-28T01:38:21Z,4360000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M16.00S,2024-11-28T01:38:29.5Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,92,69,2024-11-28T01:38:29Z,4370000,False,,,0,,Z. LaVine Free Throw 2 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
444,PT05M02.00S,2024-11-28T01:38:45.0Z,3,REGULAR,3pt,Jump Shot,[],203484,21.76412614980289,91.91176470588235,1610612753,92,69,2024-11-28T01:39:04Z,4380000,False,-210.0,152.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
445,PT05M02.00S,2024-11-28T01:38:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,92,69,2024-11-28T01:39:04Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,444.0,,,,,,,,,,,,,,
446,PT05M02.00S,2024-11-28T01:38:50.0Z,3,REGULAR,foul,personal,[],1641824,,,1610612753,92,69,2024-11-28T01:39:17Z,4400000,False,,,0,,M. Buzelis loose ball personal FOUL (3 PF),"[1641824, 1628371]",1610612741.0,CHI,loose ball,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Isaac,1628371.0
448,PT05M02.00S,2024-11-28T01:39:01.4Z,3,REGULAR,substitution,out,[],203897,,,1610612753,92,69,2024-11-28T01:39:08Z,4420000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M02.00S,2024-11-28T01:39:01.4Z,3,REGULAR,substitution,in,[],1630581,,,1610612753,92,69,2024-11-28T01:39:08Z,4430000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M56.00S,2024-11-28T01:39:19.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,27.151773981603156,84.55882352941177,1610612753,92,69,2024-11-28T01:39:28Z,4440000,False,-173.0,203.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
451,PT04M52.00S,2024-11-28T01:39:23.9Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,92,69,2024-11-28T01:39:28Z,4450000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,450.0,1.0,0.0,1.0,,,,,,,,,,,
452,PT04M41.00S,2024-11-28T01:39:34.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628371,5.469776609724048,50.98039215686274,1610612753,92,69,2024-11-28T01:39:40Z,4460000,False,-5.0,-1.0,1,left,MISS J. Isaac DUNK,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.5,Missed,,,,,,,,,,,,,,,,,,
453,PT04M38.00S,2024-11-28T01:39:37.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,92,69,2024-11-28T01:39:37Z,4470000,False,,,0,,N. Vučević REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,452.0,6.0,6.0,0.0,,,,,,,,,,,
454,PT04M30.00S,2024-11-28T01:39:45.7Z,3,REGULAR,3pt,Jump Shot,[],1628366,66.04796320630749,52.20588235294118,1610612741,92,72,2024-11-28T01:39:51Z,4480000,False,11.0,267.0,1,right,L. Ball 26' 3PT step back (6 PTS),[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.68,Made,6.0,,,,,,,,,,,,,,,,,
455,PT04M07.00S,2024-11-28T01:40:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.521024967148489,52.94117647058824,1610612753,94,72,2024-11-28T01:40:30Z,4490000,False,-15.0,9.0,1,left,M. Wagner alley-oop Layup (11 PTS) (F. Wagner 6 AST),"[1629021, 1630532]",1610612753.0,ORL,alley-oop,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.71,Made,11.0,,,,,,,F. Wagner,1630532.0,6.0,,,,,,,,
457,PT03M42.00S,2024-11-28T01:40:33.7Z,3,REGULAR,3pt,Jump Shot,[],1641824,94.56307490144546,3.9215686274509802,1610612741,94,72,2024-11-28T01:40:41Z,4510000,False,-230.0,-1.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
458,PT03M39.00S,2024-11-28T01:40:37.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,94,72,2024-11-28T01:40:37Z,4520000,False,,,0,,N. Vučević REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,457.0,7.0,6.0,1.0,,,,,,,,,,,
459,PT03M37.00S,2024-11-28T01:40:38.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,68.41327201051249,77.45098039215686,1610612741,94,72,2024-11-28T01:40:56Z,4530000,False,137.0,244.0,1,right,MISS L. Ball 28' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,28.03,Missed,,,,,,,,,,,,,,,,,,
460,PT03M37.00S,2024-11-28T01:40:38.6Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,94,72,2024-11-28T01:40:56Z,4540000,False,,,0,,J. Isaac REBOUND (Off:1 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,459.0,5.0,4.0,1.0,,,,,,,,,,,
461,PT03M23.00S,2024-11-28T01:40:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629021,32.276609724047304,47.05882352941176,1610612753,94,72,2024-11-28T01:40:59Z,4550000,False,15.0,251.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
462,PT03M19.00S,2024-11-28T01:40:57.0Z,3,REGULAR,rebound,defensive,[],1641763,,,1610612741,94,72,2024-11-28T01:40:59Z,4560000,False,,,0,,J. Phillips REBOUND (Off:1 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,461.0,2.0,1.0,1.0,,,,,,,,,,,
463,PT03M14.00S,2024-11-28T01:41:01.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630581,85.89027595269383,3.9215686274509802,1610612741,94,75,2024-11-28T01:41:11Z,4570000,False,-230.0,80.0,1,right,J. Giddey 24' 3PT running (5 PTS) (L. Ball 3 AST),"[1630581, 1628366]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,24.39,Made,5.0,,,,,,,L. Ball,1628366.0,3.0,,,,,,,,
465,PT02M57.00S,2024-11-28T01:41:19.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,50.49019607843137,1610612753,96,75,2024-11-28T01:41:50Z,4590000,False,-2.0,6.0,1,left,F. Wagner Layup (19 PTS) (M. Wagner 3 AST),"[1630532, 1629021]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.68,Made,19.0,,,,,,,M. Wagner,1629021.0,3.0,,,,,,,,
467,PT02M57.00S,2024-11-28T01:41:28.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,96,75,2024-11-28T01:42:00Z,4610000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,out,[],203484,,,1610612741,96,75,2024-11-28T01:42:59Z,4620000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612741,96,75,2024-11-28T01:42:59Z,4630000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,out,[],1628366,,,1610612741,96,75,2024-11-28T01:42:59Z,4640000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,96,75,2024-11-28T01:42:59Z,4650000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,in,[],1641783,,,1610612741,96,75,2024-11-28T01:42:59Z,4660000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,in,[],1630591,,,1610612741,96,75,2024-11-28T01:42:59Z,4670000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,in,[],1630604,,,1610612741,96,75,2024-11-28T01:42:59Z,4680000,False,,,0,,SUB in: E. Liddell,[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M57.00S,2024-11-28T01:42:12.8Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,96,75,2024-11-28T01:42:59Z,4690000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M48.00S,2024-11-28T01:43:05.1Z,3,REGULAR,3pt,Jump Shot,[],1641824,92.06636005256242,4.901960784313726,1610612741,96,75,2024-11-28T01:43:13Z,4700000,False,-225.0,22.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,22.66,Missed,,,,,,,,,,,,,,,,,,
477,PT02M45.00S,2024-11-28T01:43:08.2Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,96,75,2024-11-28T01:43:08Z,4710000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,476.0,2.0,1.0,1.0,,,,,,,,,,,
478,PT02M43.00S,2024-11-28T01:43:11.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,91.5407358738502,49.50980392156863,1610612741,96,75,2024-11-28T01:43:20Z,4720000,False,-2.0,27.0,1,right,MISS M. Buzelis driving DUNK - blocked,"[1641824, 1628371]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.71,Missed,,Isaac,1628371.0,,,,,,,,,,,,,,,
479,PT02M43.00S,2024-11-28T01:43:11.3Z,3,REGULAR,block,,[],1628371,,,1610612741,96,75,2024-11-28T01:43:15Z,4730000,False,,,0,,J. Isaac BLOCK (2 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT02M43.00S,2024-11-28T01:43:11.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,96,75,2024-11-28T01:43:20Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,478.0,,,,,,,,,,,,,,
482,PT02M42.00S,2024-11-28T01:43:38.3Z,3,REGULAR,3pt,Jump Shot,[],1628371,4.5499342969776615,2.696078431372549,1610612753,96,75,2024-11-28T01:43:43Z,4760000,False,237.0,-10.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
483,PT02M38.00S,2024-11-28T01:43:42.0Z,3,REGULAR,rebound,defensive,[],1630604,,,1610612741,96,75,2024-11-28T01:43:42Z,4770000,False,,,0,,E. Liddell REBOUND (Off:1 Def:1),[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Right Corner 3,24+ Right,,,,,,482.0,2.0,1.0,1.0,,,,,,,,,,,
484,PT02M26.00S,2024-11-28T01:43:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.24901445466492,48.28431372549019,1610612741,96,77,2024-11-28T01:43:59Z,4780000,False,-9.0,11.0,1,right,J. Giddey driving Layup (7 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.4,Made,7.0,,,,,,,,,,,,,,,,,
486,PT02M17.00S,2024-11-28T01:44:06.5Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,96,77,2024-11-28T01:44:17Z,4800000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2.0,,,1162.0,,,,
487,PT02M06.00S,2024-11-28T01:44:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,92.59198423127464,44.85294117647059,1610612741,96,79,2024-11-28T01:44:32Z,4810000,False,-26.0,17.0,1,right,A. Dosunmu driving reverse Layup (17 PTS),[1630245],1610612741.0,CHI,driving reverse,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.09,Made,17.0,,,,,,,,,,,,,,,,,
488,PT01M59.00S,2024-11-28T01:44:33.0Z,3,REGULAR,foul,personal,[],1630604,,,1610612753,96,79,2024-11-28T01:44:43Z,4820000,False,,,0,,E. Liddell personal FOUL (3 PF),"[1630604, 1629021]",1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Wagner,1629021.0
490,PT01M50.00S,2024-11-28T01:44:59.3Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,96,79,2024-11-28T01:45:04Z,4840000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1630581]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,,,
491,PT01M50.00S,2024-11-28T01:44:59.3Z,3,REGULAR,steal,,[],1630581,,,1610612741,96,79,2024-11-28T01:45:01Z,4850000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
492,PT01M46.00S,2024-11-28T01:45:03.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,92.59198423127464,48.77450980392157,1610612741,96,81,2024-11-28T01:45:10Z,4860000,False,-6.0,17.0,1,right,A. Dosunmu running Layup (19 PTS) (J. Giddey 2 AST),"[1630245, 1630581]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.82,Made,19.0,,,,,,,J. Giddey,1630581.0,2.0,,,,,,,,
494,PT01M23.00S,2024-11-28T01:45:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612753,96,81,2024-11-28T01:45:37Z,4880000,False,,,0,,M. Buzelis shooting personal FOUL (4 PF) (Suggs 2 FT),"[1641824, 1630591]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Suggs,1630591.0
496,PT01M23.00S,2024-11-28T01:45:57.9Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,97,81,2024-11-28T01:45:57Z,4900000,False,,,0,,J. Suggs Free Throw 1 of 2 (21 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
497,PT01M23.00S,2024-11-28T01:46:18.3Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,98,81,2024-11-28T01:46:18Z,4910000,False,,,0,,J. Suggs Free Throw 2 of 2 (22 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
498,PT01M14.00S,2024-11-28T01:46:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630245,68.41327201051249,71.32352941176471,1610612741,98,81,2024-11-28T01:47:01Z,4920000,False,107.0,244.0,1,right,MISS A. Dosunmu 26' step back 3PT,[1630245],1610612741.0,CHI,step back,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
499,PT01M10.00S,2024-11-28T01:46:32.5Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,98,81,2024-11-28T01:46:34Z,4930000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,498.0,3.0,3.0,0.0,,,,,,,,,,,
500,PT00M58.10S,2024-11-28T01:46:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630591,32.53942181340342,57.107843137254896,1610612753,98,81,2024-11-28T01:46:50Z,4940000,False,-36.0,253.0,1,left,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
501,PT00M54.70S,2024-11-28T01:46:48.8Z,3,REGULAR,rebound,defensive,[],1630604,,,1610612741,98,81,2024-11-28T01:46:50Z,4950000,False,,,0,,E. Liddell REBOUND (Off:1 Def:2),[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Center,,,,,,500.0,3.0,2.0,1.0,,,,,,,,,,,
502,PT00M42.90S,2024-11-28T01:47:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.9862023653088,48.03921568627451,1610612741,98,83,2024-11-28T01:47:05Z,4960000,False,-10.0,13.0,1,right,A. Dosunmu Layup (21 PTS) (J. Giddey 3 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.66,Made,21.0,,,,,,,J. Giddey,1630581.0,3.0,,,,,,,,
504,PT00M34.20S,2024-11-28T01:47:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.915243101182654,49.50980392156863,1610612753,100,83,2024-11-28T01:47:18Z,4980000,False,2.0,13.0,1,left,A. Black driving Layup (4 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,,,,,,,,,,,,,,,,,
505,PT00M28.80S,2024-11-28T01:47:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.06636005256242,48.03921568627451,1610612741,100,85,2024-11-28T01:48:13Z,4990000,False,-10.0,22.0,1,right,J. Giddey cutting Layup (9 PTS) (A. Dosunmu 2 AST),"[1630581, 1630245]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.42,Made,9.0,,,,,,,A. Dosunmu,1630245.0,2.0,,,,,,,,
507,PT00M08.60S,2024-11-28T01:47:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.178055190538765,50.73529411764706,1610612753,102,85,2024-11-28T01:47:52Z,5010000,False,-4.0,15.0,1,left,J. Suggs driving Layup (24 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.54,Made,24.0,,,,,,,,,,,,,,,,,
508,PT00M05.70S,2024-11-28T01:47:51.3Z,3,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612741,102,85,2024-11-28T01:48:30Z,5020000,False,,,0,,M. Wagner transition take personal FOUL (2 PF) (Giddey 1 FT),"[1629021, 1630581]",1610612753.0,ORL,transition take,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Giddey,1630581.0
510,PT00M05.70S,2024-11-28T01:48:33.2Z,3,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,102,86,2024-11-28T01:48:33Z,5040000,False,,,0,,J. Giddey transition take Free Throw 1 of 1 (10 PTS),[1630581],1610612741.0,CHI,transition take,,,Giddey,J. Giddey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
511,PT00M04.00S,2024-11-28T01:48:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630604,80.76544021024968,51.470588235294116,1610612741,102,88,2024-11-28T01:48:52Z,5050000,False,7.0,128.0,1,right,E. Liddell 12' floating Jump Shot (2 PTS) (J. Giddey 4 AST),"[1630604, 1630581]",1610612741.0,CHI,floating,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,12.85,Made,2.0,,,,,,,J. Giddey,1630581.0,4.0,,,,,,,,
513,PT00M00.80S,2024-11-28T01:48:57.2Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630581,,,1610612753,102,88,2024-11-28T01:51:17Z,5070000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Suggs 3 FT),"[1630581, 1630591]",1610612741.0,CHI,shooting,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Suggs,1630591.0
