actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
345,PT01M45.00S,2025-03-07T01:14:10.9Z,2,REGULAR,substitution,in,[],1641763,,,1610612741,61,65,2025-03-07T01:14:16Z,3370000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M45.00S,2025-03-07T01:14:30.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628989,,,1610612741,61,66,2025-03-07T01:14:30Z,3380000,False,,,0,,K. Huerter Free Throw 2 of 2 (7 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
347,PT01M34.00S,2025-03-07T01:14:45.6Z,2,REGULAR,turnover,bad pass,[],1641783,,,1610612753,61,66,2025-03-07T01:14:50Z,3390000,False,,,0,,T. da Silva bad pass TURNOVER (1 TO),"[1641783, 1628989]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Huerter,1628989.0,,
348,PT01M34.00S,2025-03-07T01:14:45.6Z,2,REGULAR,steal,,[],1628989,,,1610612741,61,66,2025-03-07T01:15:09Z,3400000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT01M28.00S,2025-03-07T01:14:51.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,24.52365308804205,84.55882352941177,1610612741,61,69,2025-03-07T01:15:00Z,3410000,False,-173.0,178.0,1,left,K. Huerter 24' 3PT running (10 PTS) (J. Giddey 3 AST),"[1628989, 1630581]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.81,Made,,,,,,,,,,,10.0,J. Giddey,1630581.0,3.0,,,,
351,PT01M07.00S,2025-03-07T01:15:11.3Z,2,REGULAR,3pt,Jump Shot,[],202709,68.54467805519053,27.450980392156865,1610612753,61,69,2025-03-07T01:15:15Z,3430000,False,-113.0,243.0,1,right,MISS C. Joseph 26' pullup 3PT,[202709],1610612753.0,ORL,pullup,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
352,PT01M04.00S,2025-03-07T01:15:14.3Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,61,69,2025-03-07T01:15:15Z,3440000,False,,,0,,P. Banchero REBOUND (Off:2 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,351.0,5.0,3.0,2.0,,,,,,,,,,,,,,
353,PT01M02.00S,2025-03-07T01:15:16.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631094,93.51182654402102,49.754901960784316,1610612753,63,69,2025-03-07T01:15:30Z,3450000,False,-1.0,8.0,1,right,P. Banchero putback DUNK (15 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,15.0,,,,,,,
354,PT00M58.50S,2025-03-07T01:15:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,7.703679369250986,56.127450980392155,1610612741,63,69,2025-03-07T01:16:12Z,3460000,False,-31.0,20.0,1,left,MISS J. Giddey driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
355,PT00M56.50S,2025-03-07T01:15:25.4Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,63,69,2025-03-07T01:16:12Z,3470000,False,,,0,,P. Banchero REBOUND (Off:2 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,354.0,6.0,4.0,2.0,,,,,,,,,,,,,,
356,PT00M48.40S,2025-03-07T01:15:31.5Z,2,REGULAR,3pt,Jump Shot,[],1631094,69.85873850197109,23.774509803921568,1610612753,63,69,2025-03-07T01:16:51Z,3480000,False,-131.0,231.0,1,right,MISS P. Banchero 26' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
357,PT00M45.70S,2025-03-07T01:15:34.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,63,69,2025-03-07T01:16:46Z,3490000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,356.0,,,,,,,,,,,,,,,,,
359,PT00M45.70S,2025-03-07T01:15:46.2Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,63,69,2025-03-07T01:16:01Z,3510000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M45.70S,2025-03-07T01:15:46.2Z,2,REGULAR,substitution,out,[],1641763,,,1610612753,63,69,2025-03-07T01:16:01Z,3520000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M45.70S,2025-03-07T01:15:46.2Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,63,69,2025-03-07T01:16:01Z,3530000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M45.70S,2025-03-07T01:15:46.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612753,63,69,2025-03-07T01:16:01Z,3540000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M43.80S,2025-03-07T01:16:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,82.47371879106439,95.34313725490196,1610612753,66,69,2025-03-07T01:16:22Z,3550000,False,227.0,112.0,1,right,K. Caldwell-Pope 25' 3PT  (12 PTS) (C. Joseph 2 AST),"[203484, 202709]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,,,,,12.0,C. Joseph,202709.0,2.0,,,,
365,PT00M36.60S,2025-03-07T01:16:32.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,26.231931668856767,15.931372549019606,1610612741,66,69,2025-03-07T01:17:21Z,3570000,False,170.0,194.0,1,left,MISS K. Huerter 25' step back 3PT,[1628989],1610612741.0,CHI,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
366,PT00M31.90S,2025-03-07T01:16:37.0Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,66,69,2025-03-07T01:16:38Z,3580000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,365.0,2.0,2.0,0.0,,,,,,,,,,,,,,
367,PT00M19.10S,2025-03-07T01:16:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,91.80354796320631,47.549019607843135,1610612753,66,69,2025-03-07T01:17:54Z,3590000,False,-12.0,25.0,1,right,MISS T. da Silva driving finger roll Layup,[1641783],1610612753.0,ORL,driving finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
368,PT00M16.70S,2025-03-07T01:16:52.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,66,69,2025-03-07T01:16:52Z,3600000,False,,,0,,J. Giddey REBOUND (Off:4 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,367.0,8.0,4.0,4.0,,,,,,,,,,,,,,
369,PT00M01.70S,2025-03-07T01:17:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629632,28.597240473061763,19.852941176470587,1610612741,66,69,2025-03-07T01:18:11Z,3610000,False,151.0,216.0,1,left,MISS C. White 26' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
370,PT00M01.70S,2025-03-07T01:17:07.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612753,66,69,2025-03-07T01:17:13Z,3620000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,,,
371,PT00M00.00S,2025-03-07T01:17:15.6Z,2,REGULAR,period,end,[],0,,,1610612753,66,69,2025-03-07T01:17:15Z,3630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,out,['startperiod'],202709,,,1610612753,66,69,2025-03-07T01:32:36Z,3640000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,out,['startperiod'],1641783,,,1610612753,66,69,2025-03-07T01:32:36Z,3650000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612753,66,69,2025-03-07T01:32:36Z,3660000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,66,69,2025-03-07T01:32:36Z,3670000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,66,69,2025-03-07T01:32:36Z,3680000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-03-07T01:31:44.4Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612753,66,69,2025-03-07T01:32:36Z,3690000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-03-07T01:32:35.5Z,3,REGULAR,period,start,[],0,,,1610612753,66,69,2025-03-07T01:32:36Z,3700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M44.00S,2025-03-07T01:32:51.0Z,3,REGULAR,3pt,Jump Shot,[],1630532,12.302890932982917,3.431372549019608,1610612753,66,69,2025-03-07T01:33:00Z,3710000,False,233.0,63.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
380,PT11M43.00S,2025-03-07T01:32:52.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,66,69,2025-03-07T01:33:00Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,379.0,,,,,,,,,,,,,,,,,
382,PT11M43.00S,2025-03-07T01:32:57.4Z,3,REGULAR,foul,personal,[],1629632,,,1610612753,66,69,2025-03-07T01:33:08Z,3740000,False,,,0,,C. White loose ball personal FOUL (2 PF),"[1629632, 203484]",1610612741.0,CHI,loose ball,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,
384,PT11M34.00S,2025-03-07T01:33:20.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,16.63929040735874,50.49019607843137,1610612753,68,69,2025-03-07T01:33:25Z,3760000,False,-2.0,104.0,1,left,F. Wagner 10' driving floating Jump Shot (6 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.39,Made,,,,,,,,,,,6.0,,,,,,,
385,PT11M21.00S,2025-03-07T01:33:38.3Z,3,REGULAR,violation,kicked ball,[],1630532,,,1610612741,68,69,2025-03-07T01:33:56Z,3770000,False,,,0,,F. Wagner kicked ball VIOLATION,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,1627534.0,,,,,,,,,,,,,
386,PT11M07.00S,2025-03-07T01:34:03.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,73.14388961892247,82.84313725490196,1610612741,68,69,2025-03-07T01:34:16Z,3780000,False,164.0,200.0,1,right,MISS J. Giddey 25' step back 3PT,[1630581],1610612741.0,CHI,step back,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
387,PT11M07.00S,2025-03-07T01:34:03.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,68,69,2025-03-07T01:34:16Z,3790000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,386.0,3.0,2.0,1.0,,,,,,,,,,,,,,
388,PT11M01.00S,2025-03-07T01:34:12.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628976,7.835085413929041,51.225490196078425,1610612753,70,69,2025-03-07T01:34:48Z,3800000,False,-6.0,21.0,1,left,W. Carter Jr. running Layup (11 PTS) (C. Anthony 2 AST),"[1628976, 1630175]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,,,11.0,C. Anthony,1630175.0,2.0,,,,
390,PT11M01.00S,2025-03-07T01:34:14.9Z,3,REGULAR,foul,personal,['1freethrow'],1641824,,,1610612753,70,69,2025-03-07T01:34:38Z,3820000,False,,,0,,M. Buzelis shooting personal FOUL (3 PF) (Carter Jr. 1 FT),"[1641824, 1628976]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,
392,PT11M01.00S,2025-03-07T01:34:45.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628976,,,1610612753,71,69,2025-03-07T01:34:45Z,3840000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (12 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
393,PT10M43.00S,2025-03-07T01:35:04.2Z,3,REGULAR,3pt,Jump Shot,[],1628380,88.38699080157687,95.34313725490196,1610612741,71,69,2025-03-07T01:35:16Z,3850000,False,227.0,57.0,1,right,MISS Z. Collins 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
394,PT10M40.00S,2025-03-07T01:35:07.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,71,69,2025-03-07T01:35:16Z,3860000,False,,,0,,P. Banchero REBOUND (Off:2 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,393.0,7.0,5.0,2.0,,,,,,,,,,,,,,
395,PT10M32.00S,2025-03-07T01:35:16.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,5.995400788436268,96.07843137254902,1610612753,74,69,2025-03-07T01:35:58Z,3870000,False,-230.0,4.0,1,left,C. Anthony 3PT  (10 PTS) (W. Carter Jr. 2 AST),"[1630175, 1628976]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,,,,,10.0,W. Carter Jr.,1628976.0,2.0,,,,
397,PT10M30.00S,2025-03-07T01:35:21.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,74,69,2025-03-07T01:35:21Z,3890000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT10M30.00S,2025-03-07T01:37:08.4Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,74,69,2025-03-07T01:37:51Z,3900000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT10M30.00S,2025-03-07T01:37:08.4Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,74,69,2025-03-07T01:37:51Z,3910000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT10M08.00S,2025-03-07T01:38:34.2Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612741,74,69,2025-03-07T01:38:46Z,3920000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Giddey 2 FT),"[1628976, 1630581]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,,3.0,0.0,Giddey,1630581.0,,,,,,,,
402,PT10M08.00S,2025-03-07T01:39:00.1Z,3,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,74,69,2025-03-07T01:39:00Z,3940000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT10M08.00S,2025-03-07T01:39:00.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,74,69,2025-03-07T01:39:00Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT10M08.00S,2025-03-07T01:39:18.0Z,3,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,74,70,2025-03-07T01:39:18Z,3960000,False,,,0,,J. Giddey Free Throw 2 of 2 (11 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
405,PT09M47.00S,2025-03-07T01:39:40.9Z,3,REGULAR,3pt,Jump Shot,[],1631094,27.54599211563732,77.69607843137256,1610612753,74,70,2025-03-07T01:40:11Z,3970000,False,-138.0,206.0,1,left,MISS P. Banchero 24' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
406,PT09M43.00S,2025-03-07T01:39:44.9Z,3,REGULAR,rebound,offensive,[],203484,,,1610612753,74,70,2025-03-07T01:40:11Z,3980000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,405.0,3.0,2.0,1.0,,,,,,,,,,,,,,
407,PT09M30.00S,2025-03-07T01:39:58.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203484,5.863994743758213,82.1078431372549,1610612753,76,70,2025-03-07T01:40:49Z,3990000,False,-161.0,3.0,1,left,K. Caldwell-Pope 16' step back Jump Shot (14 PTS),[203484],1610612753.0,ORL,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,16.05,Made,,,,,,,,,,,14.0,,,,,,,
408,PT09M23.00S,2025-03-07T01:40:07.4Z,3,REGULAR,foul,personal,[],203484,,,1610612741,76,70,2025-03-07T01:40:11Z,4000000,False,,,0,,K. Caldwell-Pope personal FOUL (3 PF),"[203484, 1629632]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,200832.0,,3.0,0.0,White,1629632.0,,,,,,,,
410,PT09M17.00S,2025-03-07T01:40:27.4Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612741,76,70,2025-03-07T01:40:37Z,4020000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (White 2 FT),"[1628976, 1629632]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,4.0,0.0,White,1629632.0,,,,,,,,
412,PT09M17.00S,2025-03-07T01:40:54.8Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,76,71,2025-03-07T01:40:54Z,4040000,False,,,0,,C. White Free Throw 1 of 2 (17 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
413,PT09M17.00S,2025-03-07T01:40:59.5Z,3,REGULAR,substitution,out,[],1628976,,,1610612741,76,71,2025-03-07T01:41:02Z,4050000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT09M17.00S,2025-03-07T01:40:59.5Z,3,REGULAR,substitution,in,[],1629048,,,1610612741,76,71,2025-03-07T01:41:02Z,4060000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M17.00S,2025-03-07T01:41:12.9Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,76,72,2025-03-07T01:41:12Z,4070000,False,,,0,,C. White Free Throw 2 of 2 (18 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,18.0,,,,,,,
416,PT09M07.00S,2025-03-07T01:41:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,16.245072273324574,62.99019607843137,1610612753,76,72,2025-03-07T01:41:29Z,4080000,False,-65.0,100.0,1,left,MISS P. Banchero 11' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,11.94,Missed,,,,,,,,,,,,,,,,,,
417,PT09M03.00S,2025-03-07T01:41:28.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,76,72,2025-03-07T01:41:29Z,4090000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,,416.0,2.0,2.0,0.0,,,,,,,,,,,,,,
418,PT08M59.00S,2025-03-07T01:41:33.1Z,3,REGULAR,turnover,lost ball,[],1641763,,,1610612741,76,72,2025-03-07T01:41:38Z,4100000,False,,,0,,J. Phillips lost ball TURNOVER (1 TO),"[1641763, 203484]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Caldwell-Pope,203484.0,,
419,PT08M59.00S,2025-03-07T01:41:33.1Z,3,REGULAR,steal,,[],203484,,,1610612753,76,72,2025-03-07T01:41:36Z,4110000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
420,PT08M54.00S,2025-03-07T01:41:37.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,7.703679369250986,50.98039215686274,1610612753,78,72,2025-03-07T01:42:06Z,4120000,False,-5.0,20.0,1,left,F. Wagner running finger roll Layup (8 PTS) (K. Caldwell-Pope 1 AST),"[1630532, 203484]",1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,,,,,,,8.0,K. Caldwell-Pope,203484.0,1.0,,,,
422,PT08M41.00S,2025-03-07T01:41:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612741,78,72,2025-03-07T01:42:01Z,4140000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Collins 2 FT),"[1629048, 1628380]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,1.0,0.0,Collins,1628380.0,,,,,,,,
424,PT08M41.00S,2025-03-07T01:42:18.1Z,3,REGULAR,freethrow,1 of 2,[],1628380,,,1610612741,78,72,2025-03-07T01:42:18Z,4160000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT08M41.00S,2025-03-07T01:42:18.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,78,72,2025-03-07T01:42:18Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,
426,PT08M41.00S,2025-03-07T01:42:37.6Z,3,REGULAR,freethrow,2 of 2,[],1628380,,,1610612741,78,73,2025-03-07T01:42:37Z,4180000,False,,,0,,Z. Collins Free Throw 2 of 2 (3 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
427,PT08M27.00S,2025-03-07T01:42:52.7Z,3,REGULAR,3pt,Jump Shot,[],1631094,33.98488830486202,54.41176470588235,1610612753,78,73,2025-03-07T01:43:14Z,4190000,False,-22.0,267.0,1,left,MISS P. Banchero 26' pullup 3PT - blocked,"[1631094, 1641763]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,Phillips,1641763.0
428,PT08M27.00S,2025-03-07T01:42:52.7Z,3,REGULAR,block,,[],1641763,,,1610612753,78,73,2025-03-07T01:42:56Z,4200000,False,,,0,,J. Phillips BLOCK (1 BLK),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
