actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
444,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,62,62,2025-03-05T01:48:15Z,4380000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,in,[],1641724,,,1610612761,62,62,2025-03-05T01:48:15Z,4390000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,in,[],1641783,,,1610612761,62,62,2025-03-05T01:48:15Z,4400000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,62,62,2025-03-05T01:48:15Z,4410000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,in,[],1631197,,,1610612761,62,62,2025-03-05T01:48:15Z,4420000,False,,,0,,SUB in: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M34.00S,2025-03-05T01:48:33.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629628,,,1610612761,62,63,2025-03-05T01:48:33Z,4430000,False,,,0,,R. Barrett flagrant Free Throw 1 of 2 (16 PTS),[1629628],1610612761.0,TOR,flagrant,,,Barrett,R. Barrett,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
450,PT06M34.00S,2025-03-05T01:48:33.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629628,,,1610612761,62,63,2025-03-05T01:48:38Z,4440000,False,,,0,,MISS R. Barrett flagrant Free Throw 2 of 2,[1629628],1610612761.0,TOR,flagrant,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
451,PT06M34.00S,2025-03-05T01:48:33.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,62,63,2025-03-05T01:48:38Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,
452,PT06M28.00S,2025-03-05T01:48:45.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629628,8.722076215505908,46.32352941176471,1610612761,62,65,2025-03-05T01:48:49Z,4460000,False,18.0,29.0,1,left,R. Barrett turnaround Hook (18 PTS) (J. Poeltl 2 AST),"[1629628, 1627751]",1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.48,Made,18.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
453,PT06M06.00S,2025-03-05T01:49:07.0Z,3,REGULAR,turnover,lost ball,[],203484,,,1610612753,62,65,2025-03-05T01:49:12Z,4470000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1627751]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,Poeltl,1627751.0,,,,,,,
454,PT06M06.00S,2025-03-05T01:49:07.0Z,3,REGULAR,steal,,[],1627751,,,1610612761,62,65,2025-03-05T01:49:09Z,4480000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
455,PT06M01.00S,2025-03-05T01:49:12.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642347,8.065045992115643,2.941176470588232,1610612761,62,65,2025-03-05T01:49:19Z,4490000,False,235.0,23.0,1,left,MISS J. Shead running 3PT,[1642347],1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
456,PT05M58.00S,2025-03-05T01:49:15.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,65,2025-03-05T01:49:19Z,4500000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,455.0,6.0,4.0,2.0,,,,,,,,,
457,PT05M51.00S,2025-03-05T01:49:26.7Z,3,REGULAR,foul,personal,[],1629628,,,1610612753,62,65,2025-03-05T01:49:34Z,4510000,False,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1628976]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202037.0,2.0,0.0,Carter Jr.,1628976.0,,
459,PT05M40.00S,2025-03-05T01:49:57.6Z,3,REGULAR,3pt,Jump Shot,[],1641724,89.6681997371879,4.656862745098039,1610612753,62,65,2025-03-05T01:50:02Z,4530000,False,-227.0,45.0,1,right,MISS J. Howard 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
460,PT05M37.00S,2025-03-05T01:50:00.6Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,62,65,2025-03-05T01:50:02Z,4540000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,,459.0,6.0,5.0,1.0,,,,,,,,,
461,PT05M27.00S,2025-03-05T01:50:12.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612761,62,65,2025-03-05T01:51:07Z,4550000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Walter 2 FT),"[1628976, 1642266]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,4.0,0.0,Walter,1642266.0,,
464,PT05M27.00S,2025-03-05T01:52:21.0Z,3,REGULAR,foul,technical,['1freethrow'],1627751,,,1610612761,62,65,2025-03-05T01:52:35Z,4580000,False,,,0,,J. Poeltl technical FOUL (1 Tech),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,202049.0,4.0,1.0,,,,
465,PT05M27.00S,2025-03-05T01:52:44.2Z,3,REGULAR,freethrow,1 of 1,[],203484,,,1610612761,63,65,2025-03-05T01:52:44Z,4590000,False,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (12 PTS),[203484],1610612753.0,ORL,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
466,PT05M27.00S,2025-03-05T01:53:14.2Z,3,REGULAR,freethrow,1 of 2,[],1642266,,,1610612761,63,66,2025-03-05T01:53:14Z,4600000,False,,,0,,J. Walter Free Throw 1 of 2 (9 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
467,PT05M27.00S,2025-03-05T01:53:18.7Z,3,REGULAR,substitution,out,[],1628976,,,1610612761,63,66,2025-03-05T01:53:23Z,4610000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M27.00S,2025-03-05T01:53:18.7Z,3,REGULAR,substitution,in,[],1629048,,,1610612761,63,66,2025-03-05T01:53:23Z,4620000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M27.00S,2025-03-05T01:53:36.7Z,3,REGULAR,freethrow,2 of 2,[],1642266,,,1610612761,63,67,2025-03-05T01:53:36Z,4630000,False,,,0,,J. Walter Free Throw 2 of 2 (10 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
470,PT05M09.00S,2025-03-05T01:53:56.4Z,3,REGULAR,turnover,lost ball,[],1641724,,,1610612753,63,67,2025-03-05T01:54:01Z,4640000,False,,,0,,J. Howard lost ball TURNOVER (1 TO),"[1641724, 1642347]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,Shead,1642347.0,,,,,,,
471,PT05M09.00S,2025-03-05T01:53:56.4Z,3,REGULAR,steal,,[],1642347,,,1610612761,63,67,2025-03-05T01:53:58Z,4650000,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
472,PT05M05.00S,2025-03-05T01:54:01.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,7.802233902759525,3.9215686274509807,1610612761,63,67,2025-03-05T01:54:12Z,4660000,False,230.0,21.0,1,left,MISS R. Barrett running 3PT,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
473,PT05M03.00S,2025-03-05T01:54:03.8Z,3,REGULAR,rebound,offensive,[],1642266,,,1610612761,63,67,2025-03-05T01:54:03Z,4670000,False,,,0,,J. Walter REBOUND (Off:1 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,,,,,472.0,3.0,2.0,1.0,,,,,,,,,
474,PT05M03.00S,2025-03-05T01:54:05.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641724,,,1610612761,63,67,2025-03-05T01:54:16Z,4680000,False,,,0,,J. Howard shooting personal FOUL (1 PF) (Walter 2 FT),"[1641724, 1642266]",1610612753.0,ORL,shooting,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202037.0,1.0,0.0,Walter,1642266.0,,
476,PT05M03.00S,2025-03-05T01:54:30.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642266,,,1610612761,63,68,2025-03-05T01:54:30Z,4700000,False,,,0,,J. Walter Free Throw 1 of 2 (11 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
477,PT05M03.00S,2025-03-05T01:54:45.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642266,,,1610612761,63,69,2025-03-05T01:54:45Z,4710000,False,,,0,,J. Walter Free Throw 2 of 2 (12 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
478,PT04M52.00S,2025-03-05T01:55:00.8Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612753,63,69,2025-03-05T01:55:14Z,4720000,False,,,0,,J. Poeltl shooting personal FOUL (5 PF) (Banchero 2 FT),"[1627751, 1631094]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627519.0,5.0,1.0,Banchero,1631094.0,,
480,PT04M52.00S,2025-03-05T01:55:37.1Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,64,69,2025-03-05T01:56:03Z,4740000,False,,,0,,P. Banchero Free Throw 1 of 2 (14 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
489,PT04M52.00S,2025-03-05T01:55:56.4Z,3,REGULAR,substitution,out,[],1627751,,,1610612753,64,69,2025-03-05T01:56:59Z,4745000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M52.00S,2025-03-05T01:55:56.4Z,3,REGULAR,substitution,in,[],1631115,,,1610612753,64,69,2025-03-05T01:56:59Z,4747500,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M52.00S,2025-03-05T01:55:37.1Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,64,69,2025-03-05T01:56:03Z,4750000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT04M49.00S,2025-03-05T01:55:40.1Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612761,64,69,2025-03-05T01:56:03Z,4760000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:1),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,481.0,1.0,1.0,0.0,,,,,,,,,
483,PT04M34.00S,2025-03-05T01:56:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,7.670827858081481,47.79411764705882,1610612761,64,71,2025-03-05T01:59:10Z,4770000,False,11.0,20.0,1,left,J. Shead cutting Layup (5 PTS) (O. Robinson 1 AST),"[1642347, 1631115]",1610612761.0,TOR,cutting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.25,Made,5.0,O. Robinson,1631115.0,1.0,,,,,,,,,,,,,,
485,PT04M20.00S,2025-03-05T01:56:29.8Z,3,REGULAR,3pt,Jump Shot,[],1641724,66.27792378449408,62.745098039215684,1610612753,64,71,2025-03-05T01:56:34Z,4790000,False,64.0,264.0,1,right,MISS J. Howard 27' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
486,PT04M17.00S,2025-03-05T01:56:32.8Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,64,71,2025-03-05T01:56:35Z,4800000,False,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,485.0,6.0,6.0,0.0,,,,,,,,,
487,PT04M12.00S,2025-03-05T01:56:37.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631197,32.50657030223391,32.84313725490196,1610612761,64,71,2025-03-05T01:59:40Z,4810000,False,86.0,253.0,1,left,MISS J. Rhoden 26' running 3PT,[1631197],1610612761.0,TOR,running,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
488,PT04M07.00S,2025-03-05T01:56:41.9Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,64,71,2025-03-05T01:56:41Z,4820000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,487.0,4.0,4.0,0.0,,,,,,,,,
492,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,out,[],203484,,,1610612753,64,71,2025-03-05T01:57:24Z,4840000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,out,[],1641724,,,1610612753,64,71,2025-03-05T01:57:24Z,4850000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612753,64,71,2025-03-05T01:57:24Z,4860000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,out,[],1642266,,,1610612753,64,71,2025-03-05T01:57:24Z,4870000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,64,71,2025-03-05T01:57:24Z,4880000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,64,71,2025-03-05T01:57:24Z,4890000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,in,[],1630639,,,1610612753,64,71,2025-03-05T01:57:24Z,4900000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M51.00S,2025-03-05T01:57:01.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612753,64,71,2025-03-05T01:57:24Z,4910000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M43.00S,2025-03-05T01:57:35.6Z,3,REGULAR,3pt,Jump Shot,[],1630532,70.22010512483574,32.1078431372549,1610612753,64,71,2025-03-05T01:57:40Z,4920000,False,-89.0,227.0,1,right,MISS F. Wagner 24' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,24.44,Missed,,,,,,,,,,,,,,,,,,
501,PT03M43.00S,2025-03-05T01:57:35.6Z,3,REGULAR,rebound,offensive,[],1641710,,,1610612753,64,71,2025-03-05T01:57:40Z,4930000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,500.0,1.0,0.0,1.0,,,,,,,,,
502,PT03M43.00S,2025-03-05T01:57:39.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642347,,,1610612753,64,71,2025-03-05T01:57:50Z,4940000,False,,,0,,J. Shead shooting personal FOUL (3 PF) (Black 2 FT),"[1642347, 1641710]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202049.0,3.0,0.0,Black,1641710.0,,
504,PT03M43.00S,2025-03-05T01:58:03.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641710,,,1610612753,65,71,2025-03-05T01:58:03Z,4960000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
505,PT03M43.00S,2025-03-05T01:58:03.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641710,,,1610612753,65,71,2025-03-05T01:58:23Z,4970000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
506,PT03M40.00S,2025-03-05T01:58:06.0Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612761,65,71,2025-03-05T01:58:23Z,4980000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:2),[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,
507,PT03M28.00S,2025-03-05T01:58:35.3Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,65,71,2025-03-05T01:58:41Z,4990000,False,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 1631094]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,3.0,,,,,Banchero,1631094.0,,,,,,,
508,PT03M28.00S,2025-03-05T01:58:35.3Z,3,REGULAR,steal,,[],1631094,,,1610612753,65,71,2025-03-05T01:58:38Z,5000000,False,,,0,,P. Banchero STEAL (4 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
509,PT03M17.00S,2025-03-05T01:58:52.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631115,,,1610612753,65,71,2025-03-05T01:59:04Z,5010000,False,,,0,,O. Robinson personal FOUL (1 PF) (Bitadze 2 FT),"[1631115, 1629048]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Bitadze,1629048.0,,
511,PT03M17.00S,2025-03-05T01:59:23.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629048,,,1610612753,66,71,2025-03-05T01:59:42Z,5030000,False,,,0,,G. Bitadze Free Throw 1 of 2 (2 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
512,PT03M17.00S,2025-03-05T01:59:23.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629048,,,1610612753,66,71,2025-03-05T01:59:42Z,5040000,False,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT03M15.00S,2025-03-05T01:59:25.1Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,66,71,2025-03-05T01:59:42Z,5050000,False,,,0,,S. Barnes REBOUND (Off:4 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,512.0,11.0,7.0,4.0,,,,,,,,,
514,PT03M06.00S,2025-03-05T01:59:48.1Z,3,REGULAR,3pt,Jump Shot,[],1642347,33.03219448094612,44.85294117647059,1610612761,66,74,2025-03-05T01:59:54Z,5060000,False,26.0,258.0,1,left,J. Shead 25' 3PT pullup (8 PTS) (O. Robinson 2 AST),"[1642347, 1631115]",1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,25.93,Made,8.0,O. Robinson,1631115.0,2.0,,,,,,,,,,,,,,
515,PT02M50.00S,2025-03-05T02:00:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.16491458607096,45.833333333333336,1610612753,66,74,2025-03-05T02:03:21Z,5070000,False,-21.0,21.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
516,PT02M49.00S,2025-03-05T02:00:04.8Z,3,REGULAR,rebound,offensive,[],1641710,,,1610612753,66,74,2025-03-05T02:00:04Z,5080000,False,,,0,,A. Black REBOUND (Off:2 Def:0),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,515.0,2.0,0.0,2.0,,,,,,,,,
517,PT02M48.00S,2025-03-05T02:00:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,91.63929040735874,48.529411764705884,1610612753,66,74,2025-03-05T02:00:54Z,5090000,False,-7.0,26.0,1,right,MISS A. Black tip Layup - blocked,"[1641710, 1630639]",1610612753.0,ORL,tip,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,Lawson,1630639.0
518,PT02M48.00S,2025-03-05T02:00:05.6Z,3,REGULAR,block,,[],1630639,,,1610612753,66,74,2025-03-05T02:00:07Z,5100000,False,,,0,,A. Lawson BLOCK (2 BLK),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT02M45.00S,2025-03-05T02:00:08.6Z,3,REGULAR,rebound,defensive,[],1642347,,,1610612761,66,74,2025-03-05T02:00:20Z,5110000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,517.0,1.0,1.0,0.0,,,,,,,,,
520,PT02M45.00S,2025-03-05T02:00:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,7.408015768725363,51.96078431372549,1610612761,66,76,2025-03-05T02:00:39Z,5120000,False,-10.0,17.0,1,left,S. Barnes running Layup (11 PTS) (J. Shead 3 AST),"[1630567, 1642347]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.97,Made,11.0,J. Shead,1642347.0,3.0,,,,,,,,,,,,,,
522,PT02M45.00S,2025-03-05T02:00:21.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,66,76,2025-03-05T02:00:21Z,5140000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M45.00S,2025-03-05T02:01:13.8Z,3,REGULAR,substitution,out,[],1642347,,,1610612753,66,76,2025-03-05T02:02:42Z,5150000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT02M45.00S,2025-03-05T02:01:13.8Z,3,REGULAR,substitution,in,[],1630193,,,1610612753,66,76,2025-03-05T02:02:42Z,5160000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT02M18.00S,2025-03-05T02:03:31.0Z,3,REGULAR,3pt,Jump Shot,[],1641783,87.56570302233902,5.882352941176478,1610612753,66,76,2025-03-05T02:03:38Z,5170000,False,-221.0,64.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
528,PT02M16.00S,2025-03-05T02:03:33.7Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,66,76,2025-03-05T02:03:33Z,5180000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,527.0,4.0,3.0,1.0,,,,,,,,,
