actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
361,PT00M32.10S,2025-01-20T00:12:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,91.5407358738502,56.127450980392155,1610612743,52,54,2025-01-20T00:12:12Z,3420000,False,31.0,27.0,1,right,MISS N. Jokić running Layup,[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
362,PT00M30.60S,2025-01-20T00:12:05.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,52,54,2025-01-20T00:12:05Z,3430000,False,,,0,,N. Jokić REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,361.0,12.0,11.0,1.0,,,,,,,,,,,,,
363,PT00M30.40S,2025-01-20T00:12:06.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,93.58163600525624,54.614736519607845,1610612743,52,54,2025-01-20T00:29:46Z,3440000,False,23.0,8.0,1,right,MISS N. Jokić putback Layup - blocked,"[203999, 1631094]",1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,Banchero,1631094.0,,,,,,,,
364,PT00M30.40S,2025-01-20T00:12:06.0Z,2,REGULAR,block,,[],1631094,,,1610612743,52,54,2025-01-20T00:12:08Z,3450000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT00M30.40S,2025-01-20T00:12:06.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,52,54,2025-01-20T00:12:17Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,363.0,,,,,,,,,,,,,,,,
367,PT00M26.10S,2025-01-20T00:12:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631128,87.07293035479631,95.83333333333334,1610612743,52,54,2025-01-20T00:12:28Z,3480000,False,229.0,69.0,1,right,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.94,Missed,,,,,,,,,,,,,,,,,,
368,PT00M23.20S,2025-01-20T00:12:26.7Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,52,54,2025-01-20T00:12:28Z,3490000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,
369,PT00M00.00S,2025-01-20T00:12:50.9Z,2,REGULAR,3pt,Jump Shot,[],1628976,6.389618922470433,95.09803921568627,1610612753,52,54,2025-01-20T00:12:57Z,3500000,False,-225.0,8.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
370,PT00M00.00S,2025-01-20T00:12:50.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,52,54,2025-01-20T00:12:57Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,369.0,,,,,,,,,,,,,,,,
371,PT00M00.00S,2025-01-20T00:12:57.0Z,2,REGULAR,period,end,[],0,,,1610612753,52,54,2025-01-20T00:12:57Z,3520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-01-20T00:27:03.2Z,3,REGULAR,substitution,out,['startperiod'],1630243,,,1610612753,52,54,2025-01-20T00:27:55Z,3530000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-01-20T00:27:03.2Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612753,52,54,2025-01-20T00:27:55Z,3540000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-01-20T00:27:03.2Z,3,REGULAR,substitution,in,['startperiod'],1641783,,,1610612753,52,54,2025-01-20T00:27:55Z,3550000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-01-20T00:27:03.2Z,3,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,52,54,2025-01-20T00:27:55Z,3560000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-01-20T00:28:07.0Z,3,REGULAR,period,start,[],0,,,1610612743,52,54,2025-01-20T00:28:07Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT11M44.00S,2025-01-20T00:28:22.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,31.64216491458607,37.182138480392155,1610612743,52,57,2025-01-20T00:28:33Z,3580000,False,64.0,245.0,1,left,M. Porter Jr. 25' 3PT  (8 PTS) (N. Jokić 4 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.31,Made,8.0,,,,,N. Jokić,203999.0,4.0,,,,,,,,,,
380,PT11M24.00S,2025-01-20T00:28:41.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,89.43823915900131,36.27450980392157,1610612753,52,57,2025-01-20T00:28:47Z,3600000,False,-69.0,47.0,1,right,MISS P. Banchero 8' turnaround Hook,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,8.3,Missed,,,,,,,,,,,,,,,,,,
381,PT11M21.00S,2025-01-20T00:28:44.9Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,52,57,2025-01-20T00:28:47Z,3610000,False,,,0,,C. Braun REBOUND (Off:3 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,380.0,5.0,2.0,3.0,,,,,,,,,,,,,
382,PT11M16.00S,2025-01-20T00:28:49.9Z,3,REGULAR,3pt,Jump Shot,[],1631128,31.488173455978973,62.99019607843137,1610612743,52,57,2025-01-20T00:33:35Z,3620000,False,-65.0,243.0,1,left,MISS C. Braun 25' pullup 3PT,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
383,PT11M12.00S,2025-01-20T00:28:53.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,52,57,2025-01-20T00:28:57Z,3630000,False,,,0,,C. Anthony REBOUND (Off:2 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,382.0,5.0,3.0,2.0,,,,,,,,,,,,,
384,PT11M06.00S,2025-01-20T00:29:00.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,90.09526938239159,47.30392156862745,1610612753,54,57,2025-01-20T00:29:06Z,3640000,False,-13.0,41.0,1,right,C. Anthony turnaround Hook (4 PTS),[1630175],1610612753.0,ORL,turnaround,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,4.28,Made,4.0,,,,,,,,,,,,,,,,,
385,PT10M46.00S,2025-01-20T00:29:20.1Z,3,REGULAR,turnover,lost ball,[],1629008,,,1610612743,54,57,2025-01-20T00:29:26Z,3650000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1630175]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,
386,PT10M46.00S,2025-01-20T00:29:20.1Z,3,REGULAR,steal,,[],1630175,,,1610612753,54,57,2025-01-20T00:29:23Z,3660000,False,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
387,PT10M43.00S,2025-01-20T00:29:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,94.30026281208936,52.450980392156865,1610612753,56,57,2025-01-20T00:29:30Z,3670000,False,12.0,1.0,1,right,C. Anthony running Layup (6 PTS),[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.23,Made,6.0,,,,,,,,,,,,,,,,,
388,PT10M25.00S,2025-01-20T00:29:43.3Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612743,56,57,2025-01-20T00:29:55Z,3680000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Braun 2 FT),"[1630175, 1631128]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Braun,1631128.0
390,PT10M25.00S,2025-01-20T00:30:12.3Z,3,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,56,58,2025-01-20T00:30:12Z,3700000,False,,,0,,C. Braun Free Throw 1 of 2 (10 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
391,PT10M25.00S,2025-01-20T00:30:30.4Z,3,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,56,59,2025-01-20T00:30:30Z,3710000,False,,,0,,C. Braun Free Throw 2 of 2 (11 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
392,PT10M11.00S,2025-01-20T00:30:46.8Z,3,REGULAR,2pt,Jump Shot,[],1628976,78.26872536136662,57.59803921568627,1610612753,56,59,2025-01-20T00:30:51Z,3720000,False,38.0,152.0,1,right,MISS W. Carter Jr. 15' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,15.65,Missed,,,,,,,,,,,,,,,,,,
393,PT10M08.00S,2025-01-20T00:30:48.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,56,59,2025-01-20T00:30:48Z,3730000,False,,,0,,C. Braun REBOUND (Off:3 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Center,,,,392.0,6.0,3.0,3.0,,,,,,,,,,,,,
394,PT09M52.00S,2025-01-20T00:31:05.0Z,3,REGULAR,3pt,Jump Shot,[],1629008,6.652431011826544,95.34313725490196,1610612743,56,59,2025-01-20T00:31:10Z,3740000,False,-227.0,10.0,1,left,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
395,PT09M48.00S,2025-01-20T00:31:09.0Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,56,59,2025-01-20T00:31:10Z,3750000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,394.0,2.0,2.0,0.0,,,,,,,,,,,,,
396,PT09M28.00S,2025-01-20T00:31:29.8Z,3,REGULAR,3pt,Jump Shot,[],203484,70.25295663600527,78.67647058823529,1610612753,59,59,2025-01-20T00:31:35Z,3760000,False,143.0,227.0,1,right,K. Caldwell-Pope 26' 3PT pullup (12 PTS) (C. Anthony 4 AST),"[203484, 1630175]",1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.86,Made,12.0,,,,,C. Anthony,1630175.0,4.0,,,,,,,,,,
398,PT09M15.00S,2025-01-20T00:31:41.2Z,3,REGULAR,3pt,Jump Shot,[],1627750,28.203022339027594,75.0,1610612743,59,59,2025-01-20T00:37:32Z,3780000,False,-125.0,213.0,1,left,MISS J. Murray 24' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
399,PT09M12.00S,2025-01-20T00:31:44.2Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,59,59,2025-01-20T00:31:46Z,3790000,False,,,0,,C. Anthony REBOUND (Off:2 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,398.0,6.0,4.0,2.0,,,,,,,,,,,,,
400,PT09M07.00S,2025-01-20T00:31:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,91.14651773981603,49.01960784313725,1610612753,59,59,2025-01-20T00:31:58Z,3800000,False,-5.0,31.0,1,right,MISS C. Anthony running Layup,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
401,PT09M05.00S,2025-01-20T00:31:52.0Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,59,59,2025-01-20T00:31:58Z,3810000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,400.0,5.0,3.0,2.0,,,,,,,,,,,,,
402,PT09M04.00S,2025-01-20T00:31:52.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,90.48948751642575,50.0,1610612753,61,59,2025-01-20T00:32:03Z,3820000,False,0.0,37.0,1,right,W. Carter Jr. putback DUNK (11 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.69,Made,11.0,,,,,,,,,,,,,,,,,
403,PT08M47.00S,2025-01-20T00:32:09.7Z,3,REGULAR,3pt,Jump Shot,[],1629008,30.962549277266753,68.87254901960785,1610612743,61,59,2025-01-20T00:32:13Z,3830000,False,-94.0,239.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
404,PT08M44.00S,2025-01-20T00:32:12.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,59,2025-01-20T00:32:13Z,3840000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,403.0,6.0,4.0,2.0,,,,,,,,,,,,,
405,PT08M32.00S,2025-01-20T00:32:24.7Z,3,REGULAR,3pt,Jump Shot,[],203484,92.46057818659659,3.1862745098039214,1610612753,61,59,2025-01-20T00:32:29Z,3850000,False,-234.0,18.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
406,PT08M30.00S,2025-01-20T00:32:26.7Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,61,59,2025-01-20T00:32:29Z,3860000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,405.0,3.0,3.0,0.0,,,,,,,,,,,,,
407,PT08M21.00S,2025-01-20T00:32:38.2Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612743,61,59,2025-01-20T00:32:46Z,3870000,False,,,0,,C. Anthony shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1630175, 201566]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Westbrook,201566.0
409,PT08M21.00S,2025-01-20T00:33:04.1Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612743,61,59,2025-01-20T00:33:04Z,3890000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
410,PT08M21.00S,2025-01-20T00:33:04.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,61,59,2025-01-20T00:33:04Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,,,,
411,PT08M21.00S,2025-01-20T00:33:21.6Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612743,61,60,2025-01-20T00:33:21Z,3910000,False,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
412,PT08M03.00S,2025-01-20T00:33:42.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641783,91.67214191852825,54.41176470588235,1610612753,63,60,2025-01-20T00:33:47Z,3920000,False,22.0,26.0,1,right,T. da Silva cutting DUNK (7 PTS) (W. Carter Jr. 4 AST),"[1641783, 1628976]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,3.4,Made,7.0,,,,,W. Carter Jr.,1628976.0,4.0,,,,,,,,,,
414,PT07M50.00S,2025-01-20T00:33:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.411957950065702,52.94117647058824,1610612743,63,62,2025-01-20T00:33:58Z,3940000,False,-15.0,36.0,1,left,R. Westbrook cutting Layup (12 PTS) (N. Jokić 5 AST),"[201566, 203999]",1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.89,Made,12.0,,,,,N. Jokić,203999.0,5.0,,,,,,,,,,
416,PT07M40.00S,2025-01-20T00:34:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.59198423127464,53.67647058823529,1610612753,63,62,2025-01-20T00:34:09Z,3960000,False,18.0,17.0,1,right,MISS K. Caldwell-Pope driving reverse Layup,[203484],1610612753.0,ORL,driving reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.51,Missed,,,,,,,,,,,,,,,,,,
417,PT07M37.00S,2025-01-20T00:34:07.0Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612743,63,62,2025-01-20T00:34:07Z,3970000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,416.0,4.0,4.0,0.0,,,,,,,,,,,,,
418,PT07M31.00S,2025-01-20T00:34:13.6Z,3,REGULAR,3pt,Jump Shot,[],1631128,9.937582128777924,5.392156862745098,1610612743,63,65,2025-01-20T00:34:19Z,3980000,False,223.0,41.0,1,left,C. Braun 3PT  (14 PTS) (R. Westbrook 4 AST),"[1631128, 201566]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,22.67,Made,14.0,,,,,R. Westbrook,201566.0,4.0,,,,,,,,,,
420,PT07M11.00S,2025-01-20T00:34:33.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,71.30420499342969,21.568627450980394,1610612753,63,65,2025-01-20T00:34:40Z,4000000,False,-142.0,217.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
421,PT07M08.00S,2025-01-20T00:34:36.2Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,63,65,2025-01-20T00:34:40Z,4010000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,420.0,7.0,4.0,3.0,,,,,,,,,,,,,
422,PT07M07.00S,2025-01-20T00:34:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,92.32917214191852,50.0,1610612753,63,65,2025-01-20T00:34:51Z,4020000,False,0.0,20.0,1,right,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 1629008]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,Porter Jr.,1629008.0,,,,,,,,
423,PT07M07.00S,2025-01-20T00:34:37.4Z,3,REGULAR,block,,[],1629008,,,1610612753,63,65,2025-01-20T00:34:40Z,4030000,False,,,0,,M. Porter Jr. BLOCK (2 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT07M07.00S,2025-01-20T00:34:37.4Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,63,65,2025-01-20T00:34:51Z,4040000,False,,,0,,C. Braun REBOUND (Off:3 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,422.0,7.0,4.0,3.0,,,,,,,,,,,,,
425,PT07M02.00S,2025-01-20T00:34:42.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,12.302890932982917,97.30392156862744,1610612743,63,65,2025-01-20T00:34:54Z,4050000,False,-237.0,63.0,1,left,MISS J. Murray 24' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,24.48,Missed,,,,,,,,,,,,,,,,,,
426,PT07M00.00S,2025-01-20T00:34:45.0Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,63,65,2025-01-20T00:34:44Z,4060000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,425.0,5.0,4.0,1.0,,,,,,,,,,,,,
427,PT06M59.00S,2025-01-20T00:34:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,10.068988173455978,44.36274509803921,1610612743,63,67,2025-01-20T00:34:59Z,4070000,False,28.0,42.0,1,left,M. Porter Jr. putback Layup (10 PTS),[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,10.0,,,,,,,,,,,,,,,,,
428,PT06M59.00S,2025-01-20T00:34:54.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,63,67,2025-01-20T00:34:54Z,4080000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M59.00S,2025-01-20T00:36:22.8Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,63,67,2025-01-20T00:37:35Z,4090000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M59.00S,2025-01-20T00:36:22.8Z,3,REGULAR,substitution,in,[],1630243,,,1610612753,63,67,2025-01-20T00:37:35Z,4100000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M40.00S,2025-01-20T00:38:00.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,81.8166885676741,48.28431372549019,1610612753,65,67,2025-01-20T00:38:08Z,4110000,False,-9.0,118.0,1,right,W. Carter Jr. 11' Hook (13 PTS) (C. Anthony 5 AST),"[1628976, 1630175]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,13.0,,,,,C. Anthony,1630175.0,5.0,,,,,,,,,,
433,PT06M23.00S,2025-01-20T00:38:17.9Z,3,REGULAR,3pt,Jump Shot,[],1629008,29.38567674113009,72.05882352941177,1610612743,65,70,2025-01-20T00:38:23Z,4130000,False,-110.0,224.0,1,left,M. Porter Jr. 24' 3PT  (13 PTS) (N. Jokić 6 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.94,Made,13.0,,,,,N. Jokić,203999.0,6.0,,,,,,,,,,
435,PT06M02.00S,2025-01-20T00:38:39.3Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612753,65,70,2025-01-20T00:38:48Z,4150000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 203999]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Jokić,203999.0,,,,,
436,PT06M02.00S,2025-01-20T00:38:39.3Z,3,REGULAR,steal,,[],203999,,,1610612743,65,70,2025-01-20T00:38:41Z,4160000,False,,,0,,N. Jokić STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
437,PT05M57.00S,2025-01-20T00:38:44.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631128,5.732588699080158,48.28431372549019,1610612743,65,72,2025-01-20T00:38:56Z,4170000,False,9.0,1.0,1,left,C. Braun running alley-oop DUNK (16 PTS) (R. Westbrook 5 AST),"[1631128, 201566]",1610612743.0,DEN,running alley-oop,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.87,Made,16.0,,,,,R. Westbrook,201566.0,5.0,,,,,,,,,,
439,PT05M37.00S,2025-01-20T00:39:03.6Z,3,REGULAR,2pt,Jump Shot,[],1630243,74.85216819973719,36.51960784313725,1610612753,65,72,2025-01-20T00:39:08Z,4190000,False,-67.0,184.0,1,right,MISS T. Queen 19' pullup Shot,[1630243],1610612753.0,ORL,pullup,,,Queen,T. Queen,,,,,Mid-Range,16-24 Left Center,19.59,Missed,,,,,,,,,,,,,,,,,,
440,PT05M35.00S,2025-01-20T00:39:05.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,72,2025-01-20T00:39:08Z,4200000,False,,,0,,N. Jokić REBOUND (Off:1 Def:12),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,439.0,13.0,12.0,1.0,,,,,,,,,,,,,
