actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
372,PT07M59.00S,2021-12-09T01:38:03.3Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,58,61,2021-12-09T01:38:07Z,3640000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,371.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
373,PT07M59.00S,2021-12-09T01:38:06.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612755,58,61,2021-12-09T01:38:17Z,3650000,,,0,,P. Washington shooting personal FOUL (3 PF) (Embiid 2 FT),"[1629023, 203954]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,202026.0,3.0,0.0,Embiid,203954.0,,,,,,
375,PT07M59.00S,2021-12-09T01:38:47.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,58,62,2021-12-09T01:38:47Z,3670000,,,0,,J. Embiid Free Throw 1 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
376,PT07M59.00S,2021-12-09T01:39:08.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,58,63,2021-12-09T01:39:08Z,3680000,,,0,,J. Embiid Free Throw 2 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
377,PT07M47.00S,2021-12-09T01:39:21.6Z,3,REGULAR,2pt,Jump Shot,[],202330,19.398817345597898,30.392156862745097,1610612766,60,63,2021-12-09T01:43:15Z,3690000,98.0,130.0,1,left,G. Hayward 16' pullup Jump Shot (19 PTS),[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,16.26,Made,,,,,19.0,,,,,,,,,,,,,,
378,PT07M20.00S,2021-12-09T01:39:48.0Z,3,REGULAR,3pt,Jump Shot,[],203552,71.04139290407359,76.47058823529412,1610612755,60,66,2021-12-09T01:43:59Z,3700000,132.0,220.0,1,right,S. Curry 25' 3PT pullup (16 PTS) (D. Green 3 AST),"[203552, 201980]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.65,Made,,,,,16.0,D. Green,201980.0,3.0,,,,,,,,,,,
380,PT07M03.00S,2021-12-09T01:40:05.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,23.99802890932983,86.51960784313727,1610612766,63,66,2021-12-09T01:44:41Z,3720000,-183.0,173.0,1,left,M. Bridges 25' 3PT pullup (15 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.16,Made,,,,,15.0,,,,,,,,,,,,,,
381,PT06M48.00S,2021-12-09T01:40:23.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612755,63,66,2021-12-09T01:43:18Z,3730000,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Embiid 2 FT),"[1626162, 203954]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1204.0,3.0,0.0,Embiid,203954.0,,,,,,
383,PT06M48.00S,2021-12-09T01:40:43.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,63,66,2021-12-09T01:40:43Z,3750000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M48.00S,2021-12-09T01:43:00.8Z,3,REGULAR,substitution,out,[],1628998,,,1610612755,63,66,2021-12-09T01:43:15Z,3760000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M48.00S,2021-12-09T01:43:00.8Z,3,REGULAR,substitution,in,[],1630550,,,1610612755,63,66,2021-12-09T01:43:15Z,3770000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M48.00S,2021-12-09T01:43:34.9Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,63,67,2021-12-09T01:43:34Z,3780000,,,0,,J. Embiid Free Throw 1 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
387,PT06M48.00S,2021-12-09T01:43:53.8Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,63,68,2021-12-09T01:43:53Z,3790000,,,0,,J. Embiid Free Throw 2 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
388,PT06M39.00S,2021-12-09T01:44:08.3Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612766,63,68,2021-12-09T01:44:17Z,3800000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Hayward 2 FT),"[1630178, 202330]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1204.0,2.0,0.0,Hayward,202330.0,,,,,,
390,PT06M39.00S,2021-12-09T01:44:29.2Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,64,68,2021-12-09T01:44:29Z,3820000,,,0,,G. Hayward Free Throw 1 of 2 (20 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
391,PT06M39.00S,2021-12-09T01:44:42.1Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,65,68,2021-12-09T01:44:42Z,3830000,,,0,,G. Hayward Free Throw 2 of 2 (21 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
392,PT06M15.00S,2021-12-09T01:45:06.1Z,3,REGULAR,2pt,Jump Shot,[],203954,84.31340341655716,30.637254901960787,1610612755,65,68,2021-12-09T01:46:08Z,3840000,-97.0,95.0,1,right,MISS J. Embiid 13' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,13.56,Missed,,,,,,,,,,,,,,,,,,,
393,PT06M13.00S,2021-12-09T01:45:08.1Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,65,68,2021-12-09T01:45:11Z,3850000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,392.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
394,PT05M56.00S,2021-12-09T01:45:25.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,32.933639947437584,60.29411764705882,1610612766,65,68,2021-12-09T01:45:30Z,3860000,-51.0,257.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M53.00S,2021-12-09T01:45:28.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,68,2021-12-09T01:45:30Z,3870000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,394.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
396,PT05M40.00S,2021-12-09T01:45:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,88.78120893561103,52.69607843137255,1610612755,65,68,2021-12-09T01:47:04Z,3880000,13.0,53.0,1,right,MISS J. Embiid driving Layup - blocked,"[203954, 1629023]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,5.47,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,,
397,PT05M40.00S,2021-12-09T01:45:41.3Z,3,REGULAR,block,,[],1629023,,,1610612755,65,68,2021-12-09T01:45:44Z,3890000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M36.00S,2021-12-09T01:45:45.3Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,65,68,2021-12-09T01:45:49Z,3900000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,396.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
399,PT05M35.00S,2021-12-09T01:45:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,7.835085413929041,50.49019607843137,1610612766,65,68,2021-12-09T01:47:35Z,3910000,-2.0,21.0,1,left,MISS M. Bridges running Layup,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,2.12,Missed,,,,,,,,,,,,,,,,,,,
400,PT05M32.00S,2021-12-09T01:45:49.4Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,65,68,2021-12-09T01:45:49Z,3920000,,,0,,S. Curry REBOUND (Off:1 Def:3),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,399.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
401,PT05M21.00S,2021-12-09T01:46:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.11760840998686,52.20588235294118,1610612755,65,70,2021-12-09T01:46:08Z,3930000,11.0,12.0,1,right,J. Embiid DUNK (15 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.64,Made,,,,,15.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,
403,PT05M21.00S,2021-12-09T01:46:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202330,,,1610612755,65,70,2021-12-09T01:46:15Z,3950000,,,0,,G. Hayward shooting personal FOUL (3 PF) (Embiid 1 FT),"[202330, 203954]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1204.0,3.0,0.0,Embiid,203954.0,,,,,,
405,PT05M21.00S,2021-12-09T01:46:33.8Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,65,70,2021-12-09T01:46:47Z,3970000,,,0,,MISS J. Embiid Free Throw 1 of 1,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M19.00S,2021-12-09T01:46:35.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,65,70,2021-12-09T01:46:47Z,3980000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,,
407,PT05M19.00S,2021-12-09T01:46:41.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,65,70,2021-12-09T01:46:41Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M12.00S,2021-12-09T01:46:53.8Z,3,REGULAR,foul,personal,[],201980,,,1610612766,65,70,2021-12-09T01:47:05Z,4000000,,,0,,D. Green personal FOUL (3 PF),"[201980, 1628970]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,202026.0,3.0,0.0,Bridges,1628970.0,,,,,,
410,PT05M12.00S,2021-12-09T01:46:59.8Z,3,REGULAR,substitution,out,[],201980,,,1610612766,65,70,2021-12-09T01:47:12Z,4020000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M12.00S,2021-12-09T01:46:59.8Z,3,REGULAR,substitution,in,[],1629680,,,1610612766,65,70,2021-12-09T01:47:12Z,4030000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M03.00S,2021-12-09T01:47:25.7Z,3,REGULAR,2pt,Jump Shot,[],202330,8.09789750328515,27.205882352941174,1610612766,67,70,2021-12-09T01:47:34Z,4040000,114.0,24.0,1,left,G. Hayward 11' turnaround Jump Shot (23 PTS),[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,11.64,Made,,,,,23.0,,,,,,,,,,,,,,
413,PT04M52.00S,2021-12-09T01:47:40.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612755,67,70,2021-12-09T01:48:01Z,4050000,,,0,,P. Washington personal FOUL (4 PF) (Embiid 2 FT),"[1629023, 203954]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,202026.0,4.0,0.0,Embiid,203954.0,,,,,,
415,PT04M52.00S,2021-12-09T01:48:04.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629023,,,1610612755,67,70,2021-12-09T01:48:10Z,4070000,,,0,,P. Washington technical FOUL (1 Tech),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,202026.0,4.0,1.0,,,,,,,,
416,PT04M52.00S,2021-12-09T01:48:10.9Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,67,70,2021-12-09T01:48:10Z,4080000,,,0,,MISS S. Curry technical Free Throw 1 of 1,[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
417,PT04M52.00S,2021-12-09T01:48:10.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,67,70,2021-12-09T01:48:10Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,,,,
418,PT04M52.00S,2021-12-09T01:48:40.8Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,67,71,2021-12-09T01:48:40Z,4100000,,,0,,J. Embiid Free Throw 1 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
419,PT04M52.00S,2021-12-09T01:48:42.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612755,67,71,2021-12-09T01:48:53Z,4110000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M52.00S,2021-12-09T01:48:42.4Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,67,71,2021-12-09T01:48:53Z,4120000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M52.00S,2021-12-09T01:48:42.4Z,3,REGULAR,substitution,in,[],1628998,,,1610612755,67,71,2021-12-09T01:48:53Z,4130000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M52.00S,2021-12-09T01:48:42.4Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,67,71,2021-12-09T01:48:53Z,4140000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M52.00S,2021-12-09T01:49:08.1Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,67,72,2021-12-09T01:49:08Z,4150000,,,0,,J. Embiid Free Throw 2 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
424,PT04M39.00S,2021-12-09T01:49:25.4Z,3,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,67,72,2021-12-09T01:50:09Z,4160000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (2 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,,,,,,,,202026.0,,,,,2.0,,,,,
425,PT04M32.00S,2021-12-09T01:49:46.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612755,67,72,2021-12-09T01:49:52Z,4170000,,,0,,M. Bridges personal FOUL (2 PF) (Embiid 2 FT),"[1628970, 203954]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1662.0,2.0,1.0,Embiid,203954.0,,,,,,
427,PT04M32.00S,2021-12-09T01:50:11.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,67,72,2021-12-09T01:50:11Z,4190000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M32.00S,2021-12-09T01:50:11.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,67,72,2021-12-09T01:50:11Z,4200000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,
429,PT04M32.00S,2021-12-09T01:50:28.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,67,73,2021-12-09T01:50:28Z,4210000,,,0,,J. Embiid Free Throw 2 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
430,PT04M16.00S,2021-12-09T01:50:47.8Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612766,67,73,2021-12-09T01:50:58Z,4220000,,,0,,T. Harris shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[202699, 1626162]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,1662.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
432,PT04M16.00S,2021-12-09T01:51:12.6Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,68,73,2021-12-09T01:51:12Z,4240000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (13 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
433,PT04M16.00S,2021-12-09T01:51:13.5Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,68,73,2021-12-09T01:51:18Z,4250000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M16.00S,2021-12-09T01:51:13.5Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,68,73,2021-12-09T01:51:18Z,4260000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M16.00S,2021-12-09T01:51:42.1Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,69,73,2021-12-09T01:51:42Z,4270000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (14 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
436,PT04M06.00S,2021-12-09T01:51:59.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612755,69,73,2021-12-09T01:52:06Z,4280000,,,0,,N. Richards personal FOUL (4 PF) (Embiid 2 FT),"[1630208, 203954]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,1662.0,4.0,1.0,Embiid,203954.0,,,,,,
438,PT04M06.00S,2021-12-09T01:52:24.8Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,69,74,2021-12-09T01:52:24Z,4300000,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
439,PT04M06.00S,2021-12-09T01:52:42.1Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,69,75,2021-12-09T01:52:42Z,4310000,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
440,PT03M55.00S,2021-12-09T01:52:55.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,31.225361366622867,66.66666666666666,1610612766,69,75,2021-12-09T01:53:00Z,4320000,-83.0,241.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
441,PT03M52.00S,2021-12-09T01:52:58.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,69,75,2021-12-09T01:53:00Z,4330000,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,440.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
442,PT03M34.00S,2021-12-09T01:53:16.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.89684625492772,52.20588235294118,1610612755,69,77,2021-12-09T01:53:47Z,4340000,11.0,127.0,1,right,J. Embiid 12' pullup Jump Shot (22 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,12.76,Made,,,,,22.0,,,,,,,,,,,,,,
443,PT03M09.00S,2021-12-09T01:53:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.258212877792378,47.794117647058826,1610612766,71,77,2021-12-09T01:54:22Z,4350000,11.0,6.0,1,left,M. Bridges driving Layup (17 PTS) (K. Oubre Jr. 3 AST),"[1628970, 1626162]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.27,Made,,,,,17.0,K. Oubre Jr.,1626162.0,3.0,,,,,,,,,,,
445,PT02M57.00S,2021-12-09T01:53:52.3Z,3,REGULAR,3pt,Jump Shot,[],203552,74.98357424441524,85.29411764705883,1610612755,71,80,2021-12-09T01:53:57Z,4370000,176.0,183.0,1,right,S. Curry 25' 3PT  (19 PTS) (J. Embiid 4 AST),"[203552, 203954]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.4,Made,,,,,19.0,J. Embiid,203954.0,4.0,,,,,,,,,,,
447,PT02M42.00S,2021-12-09T01:54:09.9Z,3,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,71,80,2021-12-09T01:54:24Z,4390000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (3 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1662.0,,,,,3.0,,,,,
448,PT02M42.00S,2021-12-09T01:54:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,71,80,2021-12-09T01:54:18Z,4400000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M42.00S,2021-12-09T01:55:47.3Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,71,80,2021-12-09T01:56:59Z,4410000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M42.00S,2021-12-09T01:55:47.3Z,3,REGULAR,substitution,out,[],202699,,,1610612755,71,80,2021-12-09T01:56:59Z,4420000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M42.00S,2021-12-09T01:55:47.3Z,3,REGULAR,substitution,in,[],1630547,,,1610612755,71,80,2021-12-09T01:56:59Z,4430000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M42.00S,2021-12-09T01:55:47.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,71,80,2021-12-09T01:56:59Z,4440000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M20.00S,2021-12-09T01:57:28.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,72.09264126149803,80.3921568627451,1610612755,71,80,2021-12-09T01:57:34Z,4450000,152.0,210.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
454,PT02M17.00S,2021-12-09T01:57:31.6Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,71,80,2021-12-09T01:57:34Z,4460000,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,453.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
455,PT02M00.00S,2021-12-09T01:57:48.9Z,3,REGULAR,3pt,Jump Shot,[],1628998,23.866622864651774,88.48039215686273,1610612766,74,80,2021-12-09T01:58:03Z,4470000,-192.0,172.0,1,left,C. Martin 25' 3PT pullup (9 PTS),[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,25.79,Made,,,,,9.0,,,,,,,,,,,,,,
456,PT01M48.00S,2021-12-09T01:58:00.1Z,3,REGULAR,3pt,Jump Shot,[],203552,75.1149802890933,87.99019607843137,1610612755,74,80,2021-12-09T01:58:05Z,4480000,190.0,181.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
457,PT01M45.00S,2021-12-09T01:58:03.1Z,3,REGULAR,rebound,defensive,[],1630547,,,1610612766,74,80,2021-12-09T01:58:05Z,4490000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,456.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
458,PT01M36.00S,2021-12-09T01:58:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,7.703679369250986,53.431372549019606,1610612766,74,80,2021-12-09T01:58:45Z,4500000,-17.0,20.0,1,left,MISS J. Bouknight finger roll Layup,[1630547],1610612766.0,CHA,finger roll,,,Bouknight,J. Bouknight,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M31.00S,2021-12-09T01:58:17.5Z,3,REGULAR,rebound,offensive,[],1630547,,,1610612766,74,80,2021-12-09T01:58:17Z,4510000,,,0,,J. Bouknight REBOUND (Off:1 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,458.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
460,PT01M31.00S,2021-12-09T01:58:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630547,5.590000152587891,50.0,1610612766,76,80,2021-12-09T01:58:17Z,4520000,0.0,0.0,1,left,J. Bouknight tip Layup (2 PTS),[1630547],1610612766.0,CHA,tip,,,Bouknight,J. Bouknight,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
