actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
454,PT02M50.00S,2021-10-26T00:36:21.1Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,86,92,2021-10-26T00:36:21Z,4470000,,,0,,C. Martin REBOUND (Off:2 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,453.0,2.0,0.0,2.0,,,,,,
455,PT02M50.00S,2021-10-26T00:36:27.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612766,86,92,2021-10-26T00:36:36Z,4480000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Martin 2 FT),"[1626196, 1628998]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Martin,1628998.0,,
457,PT02M50.00S,2021-10-26T00:36:47.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628998,,,1610612766,86,92,2021-10-26T00:36:47Z,4500000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT02M50.00S,2021-10-26T00:36:47.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,86,92,2021-10-26T00:36:47Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,457.0,,,,,,,,,
459,PT02M50.00S,2021-10-26T00:36:50.1Z,3,REGULAR,substitution,out,[],1627759,,,1610612766,86,92,2021-10-26T00:36:54Z,4520000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M50.00S,2021-10-26T00:36:50.1Z,3,REGULAR,substitution,in,[],1630202,,,1610612766,86,92,2021-10-26T00:36:54Z,4530000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M50.00S,2021-10-26T00:36:47.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628998,,,1610612766,86,92,2021-10-26T00:37:06Z,4540000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
462,PT02M46.00S,2021-10-26T00:36:51.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,86,92,2021-10-26T00:39:37Z,4550000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,461.0,1.0,1.0,0.0,,,,,,
463,PT02M39.00S,2021-10-26T00:37:12.5Z,3,REGULAR,3pt,Jump Shot,[],1629684,32.40801576872536,41.42156862745098,1610612738,86,92,2021-10-26T00:37:17Z,4560000,43.0,252.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
464,PT02M37.00S,2021-10-26T00:37:14.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,86,92,2021-10-26T00:37:17Z,4570000,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,463.0,3.0,1.0,2.0,,,,,,
465,PT02M31.00S,2021-10-26T00:37:22.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202397,86.28449408672799,48.03921568627451,1610612766,88,92,2021-10-26T00:37:27Z,4580000,-10.0,76.0,1,right,I. Smith 7' pullup Jump Shot (8 PTS),[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,7.7,Made,8.0,,,,,,,,,,,,,,,,,
466,PT02M04.00S,2021-10-26T00:37:47.9Z,3,REGULAR,2pt,Jump Shot,[],1628369,22.421156373193167,26.715686274509803,1610612738,88,94,2021-10-26T00:37:52Z,4590000,116.0,158.0,1,left,J. Tatum 19' fadeaway Jump Shot (28 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,19.65,Made,28.0,,,,,,,,,,,,,,,,,
467,PT01M56.00S,2021-10-26T00:37:59.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630202,,,1610612766,88,94,2021-10-26T00:38:13Z,4600000,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Smith 2 FT),"[1630202, 202397]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,2004.0,,,,,,,,2.0,0.0,Smith,202397.0,,
469,PT01M56.00S,2021-10-26T00:38:22.6Z,3,REGULAR,freethrow,1 of 2,[],202397,,,1610612766,89,94,2021-10-26T00:38:22Z,4620000,,,0,,I. Smith Free Throw 1 of 2 (9 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
470,PT01M56.00S,2021-10-26T00:38:24.2Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,89,94,2021-10-26T00:38:34Z,4630000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M56.00S,2021-10-26T00:38:24.2Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,89,94,2021-10-26T00:38:34Z,4640000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M56.00S,2021-10-26T00:38:42.6Z,3,REGULAR,freethrow,2 of 2,[],202397,,,1610612766,90,94,2021-10-26T00:38:42Z,4650000,,,0,,I. Smith Free Throw 2 of 2 (10 PTS),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
473,PT01M44.00S,2021-10-26T00:38:56.0Z,3,REGULAR,3pt,Jump Shot,[],1629684,30.831143232588698,68.87254901960785,1610612738,90,94,2021-10-26T00:39:01Z,4660000,-94.0,237.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
474,PT01M41.00S,2021-10-26T00:38:59.0Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,90,94,2021-10-26T00:39:01Z,4670000,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,473.0,5.0,5.0,0.0,,,,,,
475,PT01M35.00S,2021-10-26T00:39:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202397,92.72339027595268,50.73529411764706,1610612766,90,94,2021-10-26T00:39:09Z,4680000,4.0,16.0,1,right,MISS I. Smith running Layup,[202397],1610612766.0,CHA,running,,,Smith,I. Smith,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,
476,PT01M35.00S,2021-10-26T00:39:04.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,90,94,2021-10-26T00:39:09Z,4690000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,
477,PT01M35.00S,2021-10-26T00:39:09.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,90,94,2021-10-26T00:39:09Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M18.00S,2021-10-26T00:39:31.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.327858081471746,47.794117647058826,1610612738,90,94,2021-10-26T00:39:43Z,4710000,11.0,261.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
479,PT01M14.00S,2021-10-26T00:39:35.2Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,90,94,2021-10-26T00:39:35Z,4720000,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,478.0,2.0,1.0,1.0,,,,,,
480,PT01M04.00S,2021-10-26T00:39:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,87.59855453350855,45.09803921568628,1610612766,92,94,2021-10-26T00:40:04Z,4730000,-25.0,64.0,1,right,N. Richards 6' fadeaway Jump Shot (6 PTS) (L. Ball 8 AST),"[1630208, 1630163]",1610612766.0,CHA,fadeaway,,,Richards,N. Richards,,,,,6.86,Made,6.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,,,
482,PT01M04.00S,2021-10-26T00:40:00.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612766,92,94,2021-10-26T00:40:08Z,4750000,,,0,,G. Williams shooting personal FOUL (2 PF) (Richards 1 FT),"[1629684, 1630208]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Richards,1630208.0,,
484,PT01M04.00S,2021-10-26T00:40:18.8Z,3,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,93,94,2021-10-26T00:40:18Z,4770000,,,0,,N. Richards Free Throw 1 of 1 (7 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
485,PT00M48.10S,2021-10-26T00:40:36.7Z,3,REGULAR,turnover,lost ball,[],1626196,,,1610612738,93,94,2021-10-26T00:40:41Z,4780000,,,0,,J. Richardson lost ball TURNOVER (1 TO),"[1626196, 202397]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,1.0,,,,,,,,,,,Smith,202397.0
486,PT00M48.10S,2021-10-26T00:40:36.7Z,3,REGULAR,steal,,[],202397,,,1610612766,93,94,2021-10-26T00:40:39Z,4790000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M41.60S,2021-10-26T00:40:43.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,89.83245729303549,3.1862745098039214,1610612766,96,94,2021-10-26T00:40:56Z,4800000,-234.0,43.0,1,right,J. McDaniels 3PT  (5 PTS) (I. Smith 4 AST),"[1629667, 202397]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,23.8,Made,5.0,I. Smith,202397.0,4.0,,,,,,,,,,,,,,
490,PT00M33.20S,2021-10-26T00:41:08.3Z,3,REGULAR,foul,offensive,['inpenalty'],1628369,,,1610612738,96,94,2021-10-26T00:41:23Z,4830000,,,0,,J. Tatum charge offensive FOUL (2 PF),"[1628369, 1630208]",1610612738.0,BOS,charge,,,Tatum,J. Tatum,,,,,,,,,,,202901.0,,,,,,,,2.0,0.0,Richards,1630208.0,,
492,PT00M33.20S,2021-10-26T00:41:08.3Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,96,94,2021-10-26T00:41:08Z,4850000,,,0,,J. Tatum offensive foul TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,202901.0,1.0,,,,,,,,,,,,
493,PT00M12.10S,2021-10-26T00:41:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,89.56964520367937,39.705882352941174,1610612766,96,94,2021-10-26T00:41:41Z,4860000,-51.0,46.0,1,right,MISS L. Ball 6' driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,
494,PT00M11.10S,2021-10-26T00:41:37.2Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612766,96,94,2021-10-26T00:41:37Z,4870000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,493.0,3.0,1.0,2.0,,,,,,
495,PT00M11.10S,2021-10-26T00:41:45.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612766,96,94,2021-10-26T00:42:07Z,4880000,,,0,,J. Richardson shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1626196, 1626162]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,2004.0,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,
497,PT00M11.10S,2021-10-26T00:42:09.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612766,96,94,2021-10-26T00:42:09Z,4900000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT00M11.10S,2021-10-26T00:42:09.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,96,94,2021-10-26T00:42:09Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,
499,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,96,94,2021-10-26T00:42:28Z,4920000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,96,94,2021-10-26T00:42:28Z,4930000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,out,[],1626196,,,1610612766,96,94,2021-10-26T00:42:28Z,4940000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,out,[],1629684,,,1610612766,96,94,2021-10-26T00:42:28Z,4950000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,in,[],1628970,,,1610612766,96,94,2021-10-26T00:42:28Z,4960000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,96,94,2021-10-26T00:42:28Z,4970000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,in,[],203471,,,1610612766,96,94,2021-10-26T00:42:28Z,4980000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M11.10S,2021-10-26T00:42:18.3Z,3,REGULAR,substitution,in,[],1627759,,,1610612766,96,94,2021-10-26T00:42:28Z,4990000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M11.10S,2021-10-26T00:42:33.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612766,97,94,2021-10-26T00:42:33Z,5000000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (16 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2021-10-26T00:42:47.5Z,3,REGULAR,3pt,Jump Shot,[],1630202,20.844283837056505,91.91176470588235,1610612738,97,94,2021-10-26T00:42:52Z,5010000,-210.0,143.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2021-10-26T00:42:47.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,97,94,2021-10-26T00:42:52Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,508.0,,,,,,,,,
510,PT00M00.00S,2021-10-26T00:43:19.6Z,3,REGULAR,period,end,[],0,,,1610612738,97,94,2021-10-26T00:43:19Z,5030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612738,97,94,2021-10-26T00:45:30Z,5040000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612738,97,94,2021-10-26T00:45:30Z,5050000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,97,94,2021-10-26T00:45:30Z,5060000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,97,94,2021-10-26T00:45:30Z,5070000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612738,97,94,2021-10-26T00:45:30Z,5080000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612738,97,94,2021-10-26T00:45:30Z,5090000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,97,94,2021-10-26T00:45:30Z,5100000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-10-26T00:43:29.4Z,4,REGULAR,substitution,in,['startperiod'],1626196,,,1610612738,97,94,2021-10-26T00:45:30Z,5110000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-10-26T00:45:28.3Z,4,REGULAR,period,start,[],0,,,1610612738,97,94,2021-10-26T00:45:31Z,5120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M35.00S,2021-10-26T00:45:52.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203953,9.017739816031538,51.71568627450981,1610612738,97,94,2021-10-26T00:46:00Z,5130000,-9.0,32.0,1,left,MISS J. Parker driving Layup - blocked,"[203953, 1630208]",1610612738.0,BOS,driving,,,Parker,J. Parker,,,,,3.34,Missed,,,,,,,Richards,1630208.0,,,,,,,,,,
521,PT11M35.00S,2021-10-26T00:45:52.0Z,4,REGULAR,block,,[],1630208,,,1610612738,97,94,2021-10-26T00:45:57Z,5140000,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M28.00S,2021-10-26T00:45:59.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,97,94,2021-10-26T00:46:00Z,5150000,,,0,,M. Bridges REBOUND (Off:1 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,520.0,8.0,7.0,1.0,,,,,,
523,PT11M26.00S,2021-10-26T00:46:00.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628970,93.64323258869908,49.754901960784316,1610612766,99,94,2021-10-26T00:46:17Z,5160000,-1.0,7.0,1,right,M. Bridges running DUNK (21 PTS),[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,0.74,Made,21.0,,,,,,,,,,,,,,,,,
524,PT11M22.00S,2021-10-26T00:46:05.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,31.61957950065703,62.00980392156863,1610612738,99,97,2021-10-26T00:47:11Z,5170000,-60.0,245.0,1,left,J. Tatum 25' 3PT step back (31 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.19,Made,31.0,,,,,,,,,,,,,,,,,
525,PT10M55.00S,2021-10-26T00:46:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.75229960578186,52.450980392156865,1610612766,101,97,2021-10-26T00:46:36Z,5180000,12.0,34.0,1,right,K. Oubre Jr. driving Layup (18 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.65,Made,18.0,,,,,,,,,,,,,,,,,
526,PT10M35.00S,2021-10-26T00:46:52.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,29.25427069645204,73.2843137254902,1610612738,101,100,2021-10-26T00:46:56Z,5190000,-116.0,222.0,1,left,J. Tatum 25' 3PT  (34 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.11,Made,34.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
528,PT10M26.00S,2021-10-26T00:47:08.1Z,4,REGULAR,foul,personal,[],1630202,,,1610612766,101,100,2021-10-26T00:47:18Z,5210000,,,0,,P. Pritchard personal FOUL (3 PF),"[1630202, 1630208]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,2005.0,,,,,,,,3.0,0.0,Richards,1630208.0,,
530,PT10M15.00S,2021-10-26T00:47:28.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,87.07293035479631,51.225490196078425,1610612766,103,100,2021-10-26T00:47:32Z,5230000,6.0,69.0,1,right,M. Bridges 6' turnaround fadeaway Jump Shot (23 PTS),[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,6.93,Made,23.0,,,,,,,,,,,,,,,,,
531,PT10M00.00S,2021-10-26T00:47:43.5Z,4,REGULAR,3pt,Jump Shot,[],203953,7.966491458607096,2.450980392156863,1610612738,103,100,2021-10-26T00:47:48Z,5240000,238.0,22.0,1,left,MISS J. Parker 3PT,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,
532,PT09M59.00S,2021-10-26T00:47:44.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,103,100,2021-10-26T00:47:48Z,5250000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,531.0,4.0,2.0,2.0,,,,,,
533,PT09M59.00S,2021-10-26T00:47:50.0Z,4,REGULAR,foul,personal,[],1628369,,,1610612766,103,100,2021-10-26T00:48:00Z,5260000,,,0,,J. Tatum personal FOUL (3 PF),"[1628369, 1626162]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,2005.0,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,
535,PT09M46.00S,2021-10-26T00:48:24.2Z,4,REGULAR,foul,personal,['2freethrow'],203953,,,1610612766,103,100,2021-10-26T00:48:43Z,5280000,,,0,,J. Parker shooting personal FOUL (1 PF) (McDaniels 2 FT),"[203953, 1629667]",1610612738.0,BOS,shooting,,,Parker,J. Parker,,,,,,,,,,,2004.0,,,,,,,,1.0,0.0,McDaniels,1629667.0,,
537,PT09M46.00S,2021-10-26T00:48:44.9Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,104,100,2021-10-26T00:48:44Z,5300000,,,0,,J. McDaniels Free Throw 1 of 2 (6 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
538,PT09M46.00S,2021-10-26T00:48:54.3Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,105,100,2021-10-26T00:48:54Z,5310000,,,0,,J. McDaniels Free Throw 2 of 2 (7 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
539,PT09M34.00S,2021-10-26T00:49:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.440867279894875,45.34313725490196,1610612738,105,100,2021-10-26T00:49:12Z,5320000,23.0,17.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1630208]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.91,Missed,,,,,,,Richards,1630208.0,,,,,,,,,,
540,PT09M34.00S,2021-10-26T00:49:07.5Z,4,REGULAR,block,,[],1630208,,,1610612738,105,100,2021-10-26T00:49:10Z,5330000,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M30.00S,2021-10-26T00:49:11.5Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,105,100,2021-10-26T00:49:12Z,5340000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,539.0,3.0,2.0,1.0,,,,,,
542,PT09M25.00S,2021-10-26T00:49:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,93.38042049934296,47.794117647058826,1610612766,107,100,2021-10-26T00:49:23Z,5350000,-11.0,10.0,1,right,J. McDaniels running Layup (9 PTS) (L. Ball 9 AST),"[1629667, 1630163]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,1.47,Made,9.0,L. Ball,1630163.0,9.0,,,,,,,,,,,,,,
