actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
352,PT07M56.00S,2022-02-26T01:22:01.0Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612761,77,52,2022-02-26T01:24:12Z,3440000,,,0,,TEAM foul technical,[203606],1610612761.0,TOR,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,
353,PT07M56.00S,2022-02-26T01:24:28.6Z,3,REGULAR,freethrow,1 of 1,[],1630163,,,1610612761,78,52,2022-02-26T01:24:28Z,3450000,,,0,,L. Ball technical Free Throw 1 of 1 (13 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
354,PT07M42.00S,2022-02-26T01:24:51.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.01905387647832,67.40196078431373,1610612761,78,52,2022-02-26T01:24:58Z,3460000,87.0,248.0,1,right,MISS F. VanVleet 26' pullup 3PT - blocked,"[1627832, 203486]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.29,Missed,,,,,,,,,,,,,,,,,Plumlee,203486.0
355,PT07M42.00S,2022-02-26T01:24:51.9Z,3,REGULAR,block,,[],203486,,,1610612761,78,52,2022-02-26T01:24:55Z,3470000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M38.00S,2022-02-26T01:24:55.9Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,78,52,2022-02-26T01:24:58Z,3480000,,,0,,M. Bridges REBOUND (Off:2 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,354.0,9.0,7.0,2.0,,,,,,,,,,,,,,
357,PT07M26.00S,2022-02-26T01:25:07.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.046649145860711,50.0,1610612766,80,52,2022-02-26T01:25:11Z,3490000,0.0,14.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (L. Ball 4 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,1.37,Made,,,,,,,,,6.0,L. Ball,1630163.0,4.0,,,,,,
359,PT07M07.00S,2022-02-26T01:25:27.1Z,3,REGULAR,3pt,Jump Shot,[],1629018,73.14388961892247,14.215686274509803,1610612761,80,52,2022-02-26T01:25:31Z,3510000,-179.0,200.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,
360,PT07M05.00S,2022-02-26T01:25:29.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,80,52,2022-02-26T01:25:31Z,3520000,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,359.0,6.0,4.0,2.0,,,,,,,,,,,,,,
361,PT06M57.00S,2022-02-26T01:25:37.2Z,3,REGULAR,2pt,Jump Shot,[],1626179,22.552562417871222,62.99019607843137,1610612766,80,52,2022-02-26T01:25:41Z,3530000,-65.0,159.0,1,left,MISS T. Rozier 17' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.22,Missed,,,,,,,,,,,,,,,,,,
362,PT06M55.00S,2022-02-26T01:25:39.2Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,80,52,2022-02-26T01:25:41Z,3540000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,361.0,1.0,1.0,0.0,,,,,,,,,,,,,,
363,PT06M34.00S,2022-02-26T01:25:59.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629018,85.75886990801577,54.65686274509803,1610612761,80,52,2022-02-26T01:26:05Z,3550000,23.0,81.0,1,right,MISS G. Trent Jr. 8' Hook,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,8.47,Missed,,,,,,,,,,,,,,,,,,
364,PT06M32.00S,2022-02-26T01:26:01.6Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,80,52,2022-02-26T01:26:05Z,3560000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,,,,,
365,PT06M18.00S,2022-02-26T01:26:16.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,24.392247043363994,84.80392156862744,1610612766,83,52,2022-02-26T01:26:23Z,3570000,-174.0,177.0,1,left,T. Rozier 24' 3PT  (19 PTS) (P. Washington 2 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.81,Made,,,,,,,,,19.0,P. Washington,1629023.0,2.0,,,,,,
367,PT06M01.00S,2022-02-26T01:26:37.2Z,3,REGULAR,foul,personal,[],203486,,,1610612761,83,52,2022-02-26T01:26:43Z,3590000,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 203920]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Birch,203920.0,,
369,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],1628970,,,1610612761,83,52,2022-02-26T01:27:01Z,3610000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],1630163,,,1610612761,83,52,2022-02-26T01:27:01Z,3620000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],203486,,,1610612761,83,52,2022-02-26T01:27:01Z,3630000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,83,52,2022-02-26T01:27:01Z,3640000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],203920,,,1610612761,83,52,2022-02-26T01:27:01Z,3650000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,83,52,2022-02-26T01:27:01Z,3660000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],1628998,,,1610612761,83,52,2022-02-26T01:27:01Z,3670000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],1626149,,,1610612761,83,52,2022-02-26T01:27:01Z,3680000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612761,83,52,2022-02-26T01:27:01Z,3690000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,83,52,2022-02-26T01:27:01Z,3700000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,83,52,2022-02-26T01:27:01Z,3710000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M01.00S,2022-02-26T01:26:41.9Z,3,REGULAR,substitution,in,[],201152,,,1610612761,83,52,2022-02-26T01:27:01Z,3720000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M49.00S,2022-02-26T01:27:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.72339027595268,46.07843137254902,1610612761,83,52,2022-02-26T01:28:39Z,3730000,-20.0,16.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
382,PT05M46.00S,2022-02-26T01:27:24.0Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,83,52,2022-02-26T01:28:39Z,3740000,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,381.0,1.0,0.0,1.0,,,,,,,,,,,,,,
383,PT05M46.00S,2022-02-26T01:27:26.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,83,52,2022-02-26T01:28:49Z,3750000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,
384,PT05M35.00S,2022-02-26T01:27:45.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,9.017739816031538,3.431372549019608,1610612766,86,52,2022-02-26T01:27:50Z,3760000,233.0,32.0,1,left,K. Oubre Jr. 3PT  (13 PTS) (C. Martin 1 AST),"[1626162, 1628998]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.5,Made,,,,,,,,,13.0,C. Martin,1628998.0,1.0,,,,,,
386,PT05M23.00S,2022-02-26T01:27:56.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,66.83639947437582,43.627450980392155,1610612761,86,52,2022-02-26T01:50:15Z,3780000,-32.0,259.0,1,right,MISS F. VanVleet 26' 3PT - blocked,"[1627832, 1626179]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.12,Missed,,,,,,,,,,,,,,,,,Rozier,1626179.0
387,PT05M23.00S,2022-02-26T01:27:56.6Z,3,REGULAR,block,,[],1626179,,,1610612761,86,52,2022-02-26T01:27:59Z,3790000,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M20.00S,2022-02-26T01:27:59.6Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612766,86,52,2022-02-26T01:28:00Z,3800000,,,0,,M. Harrell REBOUND (Off:3 Def:4),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,386.0,7.0,4.0,3.0,,,,,,,,,,,,,,
389,PT05M13.00S,2022-02-26T01:28:07.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,6.258212877792378,50.49019607843137,1610612766,88,52,2022-02-26T01:50:22Z,3810000,-2.0,6.0,1,left,T. Rozier driving bank Jump Shot (21 PTS),[1626179],1610612766.0,CHA,driving bank,,,Rozier,T. Rozier,,,,,0.68,Made,,,,,,,,,21.0,,,,,,,,,
390,PT04M53.00S,2022-02-26T01:28:27.9Z,3,REGULAR,turnover,bad pass,[],1629018,,,1610612761,88,52,2022-02-26T01:28:35Z,3820000,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1626162]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,
391,PT04M53.00S,2022-02-26T01:28:27.9Z,3,REGULAR,steal,,[],1626162,,,1610612766,88,52,2022-02-26T01:28:29Z,3830000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M47.00S,2022-02-26T01:28:33.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626149,8.09789750328515,50.73529411764706,1610612766,88,52,2022-02-26T01:28:48Z,3840000,-4.0,24.0,1,left,MISS M. Harrell cutting Layup,[1626149],1610612766.0,CHA,cutting,,,Harrell,M. Harrell,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,
393,PT04M45.00S,2022-02-26T01:28:35.7Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,88,52,2022-02-26T01:28:48Z,3850000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,392.0,2.0,1.0,1.0,,,,,,,,,,,,,,
394,PT04M43.00S,2022-02-26T01:28:49.1Z,3,REGULAR,foul,personal,[],1628998,,,1610612761,88,52,2022-02-26T01:29:11Z,3860000,,,0,,C. Martin take personal FOUL (2 PF),"[1628998, 1628449]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Boucher,1628449.0,,
396,PT04M43.00S,2022-02-26T01:29:09.1Z,3,REGULAR,substitution,out,[],1629023,,,1610612761,88,52,2022-02-26T01:29:14Z,3880000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M43.00S,2022-02-26T01:29:09.1Z,3,REGULAR,substitution,in,[],1630550,,,1610612761,88,52,2022-02-26T01:29:14Z,3890000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M39.00S,2022-02-26T01:29:16.1Z,3,REGULAR,foul,offensive,[],1629018,,,1610612761,88,52,2022-02-26T01:29:26Z,3900000,,,0,,G. Trent Jr. offensive FOUL (2 PF),"[1629018, 1628998]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,201640.0,,,,,,,,2.0,0.0,Martin,1628998.0,,
400,PT04M39.00S,2022-02-26T01:29:16.1Z,3,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,88,52,2022-02-26T01:29:16Z,3920000,,,0,,G. Trent Jr. offensive foul TURNOVER (2 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,201640.0,2.0,,,,,,,,,,,,
401,PT04M22.00S,2022-02-26T01:29:42.0Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612766,88,52,2022-02-26T01:29:48Z,3930000,,,0,,K. Oubre Jr. lost ball TURNOVER (2 TO),"[1626162, 1629018]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,2.0,Trent Jr.,1629018.0,,,,,,,,,,
402,PT04M22.00S,2022-02-26T01:29:42.0Z,3,REGULAR,steal,,[],1629018,,,1610612761,88,52,2022-02-26T01:29:44Z,3940000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M18.00S,2022-02-26T01:29:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,91.40932982917214,50.73529411764706,1610612761,88,52,2022-02-26T01:29:55Z,3950000,4.0,28.0,1,right,MISS G. Trent Jr. running Layup,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,2.85,Missed,,,,,,,,,,,,,,,,,,
404,PT04M16.00S,2022-02-26T01:29:48.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,88,52,2022-02-26T01:29:48Z,3960000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,403.0,1.0,1.0,0.0,,,,,,,,,,,,,,
405,PT04M08.00S,2022-02-26T01:29:56.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,32.933639947437584,48.03921568627451,1610612766,88,52,2022-02-26T01:30:01Z,3970000,10.0,257.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
406,PT04M05.00S,2022-02-26T01:29:59.4Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612766,88,52,2022-02-26T01:29:59Z,3980000,,,0,,M. Harrell REBOUND (Off:4 Def:4),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,405.0,8.0,4.0,4.0,,,,,,,,,,,,,,
407,PT04M03.00S,2022-02-26T01:30:01.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628998,27.283180026281208,17.15686274509804,1610612766,91,52,2022-02-26T01:30:05Z,3990000,164.0,204.0,1,left,C. Martin 26' 3PT  (6 PTS) (M. Harrell 3 AST),"[1628998, 1626149]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,26.19,Made,,,,,,,,,6.0,M. Harrell,1626149.0,3.0,,,,,,
409,PT03M40.00S,2022-02-26T01:30:24.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201152,92.9862023653088,43.627450980392155,1610612761,91,52,2022-02-26T01:30:30Z,4010000,-32.0,13.0,1,right,MISS T. Young turnaround Hook,[201152],1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
410,PT03M35.00S,2022-02-26T01:30:29.7Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,91,52,2022-02-26T01:30:30Z,4020000,,,0,,J. Thor REBOUND (Off:0 Def:3),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,,,,,,,
411,PT03M32.00S,2022-02-26T01:30:33.7Z,3,REGULAR,foul,personal,[],1627832,,,1610612766,91,52,2022-02-26T01:30:50Z,4030000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 1626149]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,200833.0,,,,,,,,3.0,0.0,Harrell,1626149.0,,
413,PT03M32.00S,2022-02-26T01:30:49.6Z,3,REGULAR,substitution,out,[],1627832,,,1610612766,91,52,2022-02-26T01:31:05Z,4050000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M32.00S,2022-02-26T01:30:49.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612766,91,52,2022-02-26T01:31:05Z,4060000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M32.00S,2022-02-26T01:30:49.6Z,3,REGULAR,substitution,in,[],1630567,,,1610612766,91,52,2022-02-26T01:31:05Z,4070000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M32.00S,2022-02-26T01:30:49.6Z,3,REGULAR,substitution,in,[],1630625,,,1610612766,91,52,2022-02-26T01:31:05Z,4080000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M24.00S,2022-02-26T01:31:19.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628998,8.360709592641262,52.69607843137255,1610612766,93,52,2022-02-26T01:31:24Z,4090000,-13.0,26.0,1,left,C. Martin driving DUNK (8 PTS) (K. Oubre Jr. 1 AST),"[1628998, 1626162]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.94,Made,,,,,,,,,8.0,K. Oubre Jr.,1626162.0,1.0,,,,,,
419,PT03M04.00S,2022-02-26T01:31:41.0Z,3,REGULAR,foul,personal,[],1626179,,,1610612761,93,52,2022-02-26T01:31:48Z,4110000,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1630625]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Banton,1630625.0,,
421,PT03M04.00S,2022-02-26T01:31:58.0Z,3,REGULAR,substitution,out,[],1626179,,,1610612761,93,52,2022-02-26T01:32:01Z,4130000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M04.00S,2022-02-26T01:31:58.0Z,3,REGULAR,substitution,in,[],1630163,,,1610612761,93,52,2022-02-26T01:32:01Z,4140000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M53.00S,2022-02-26T01:32:21.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,87.86136662286465,45.588235294117645,1610612761,93,54,2022-02-26T01:32:25Z,4150000,-22.0,62.0,1,right,S. Barnes 6' turnaround Hook (18 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,6.54,Made,,,,,,,,,18.0,,,,,,,,,
424,PT02M40.00S,2022-02-26T01:32:34.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,9.280551905387648,2.696078431372549,1610612766,93,54,2022-02-26T01:32:39Z,4160000,237.0,35.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
425,PT02M38.00S,2022-02-26T01:32:36.4Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,93,54,2022-02-26T01:32:39Z,4170000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,,,
426,PT02M34.00S,2022-02-26T01:32:40.7Z,3,REGULAR,turnover,lost ball,[],1630173,,,1610612761,93,54,2022-02-26T01:32:47Z,4180000,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1628998]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,1.0,Martin,1628998.0,,,,,,,,,,
427,PT02M34.00S,2022-02-26T01:32:40.7Z,3,REGULAR,steal,,[],1628998,,,1610612766,93,54,2022-02-26T01:32:42Z,4190000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M31.00S,2022-02-26T01:32:43.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626162,6.783837056504599,48.529411764705884,1610612766,95,54,2022-02-26T01:32:57Z,4200000,7.0,11.0,1,left,K. Oubre Jr. driving DUNK (15 PTS) (C. Martin 2 AST),"[1626162, 1628998]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.35,Made,,,,,,,,,15.0,C. Martin,1628998.0,2.0,,,,,,
430,PT02M16.00S,2022-02-26T01:32:59.2Z,3,REGULAR,turnover,bad pass,[],1630625,,,1610612761,95,54,2022-02-26T01:33:02Z,4220000,,,0,,D. Banton bad pass TURNOVER (1 TO),"[1630625, 1628998]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,1.0,Martin,1628998.0,,,,,,,,,,
431,PT02M16.00S,2022-02-26T01:32:59.2Z,3,REGULAR,steal,,[],1628998,,,1610612766,95,54,2022-02-26T01:33:01Z,4230000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M05.00S,2022-02-26T01:33:11.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,95,54,2022-02-26T01:33:11Z,4240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M05.00S,2022-02-26T01:33:17.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,95,54,2022-02-26T01:33:17Z,4250000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M59.00S,2022-02-26T01:36:22.1Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,95,54,2022-02-26T01:36:28Z,4260000,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1630173]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,4.0,Achiuwa,1630173.0,,,,,,,,,,
435,PT01M59.00S,2022-02-26T01:36:22.1Z,3,REGULAR,steal,,[],1630173,,,1610612761,95,54,2022-02-26T01:36:23Z,4270000,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M40.00S,2022-02-26T01:36:42.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,92.06636005256242,53.92156862745098,1610612761,95,54,2022-02-26T01:36:49Z,4280000,20.0,22.0,1,right,MISS P. Achiuwa driving DUNK,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,
437,PT01M36.00S,2022-02-26T01:36:46.2Z,3,REGULAR,rebound,offensive,[],201152,,,1610612761,95,54,2022-02-26T01:36:49Z,4290000,,,0,,T. Young REBOUND (Off:2 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,436.0,2.0,0.0,2.0,,,,,,,,,,,,,,
438,PT01M36.00S,2022-02-26T01:36:47.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201152,93.51182654402102,49.754901960784316,1610612761,95,56,2022-02-26T01:36:52Z,4300000,-1.0,8.0,1,right,T. Young Layup (4 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,0.86,Made,,,,,,,,,4.0,,,,,,,,,
439,PT01M36.00S,2022-02-26T01:36:49.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630550,,,1610612761,95,56,2022-02-26T01:37:01Z,4310000,,,0,,J. Thor shooting personal FOUL (2 PF) (Young 1 FT),"[1630550, 201152]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,,,,,,,200833.0,,,,,,,,2.0,0.0,Young,201152.0,,
