actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
452,PT02M18.00S,2022-03-22T00:43:26.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,79.97700394218134,8.088235294117647,1610612766,75,80,2022-03-22T00:43:31Z,4420000,-210.0,136.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
453,PT02M14.00S,2022-03-22T00:43:29.5Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,75,80,2022-03-22T00:43:29Z,4430000,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,
454,PT02M02.00S,2022-03-22T00:43:41.6Z,3,REGULAR,2pt,Jump Shot,[],203468,7.046649145860711,23.03921568627451,1610612740,75,80,2022-03-22T00:43:46Z,4440000,135.0,14.0,1,left,MISS C. McCollum 13' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,13.55,Missed,,,,,,,,,,,,,,,,,,,
455,PT01M59.00S,2022-03-22T00:43:44.6Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,75,80,2022-03-22T00:48:43Z,4450000,,,0,,W. Hernangomez REBOUND (Off:3 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,454.0,5.0,2.0,3.0,,,,,,,,,,,
485,PT01M59.00S,2022-03-22T00:43:47.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,7.966491458607096,47.794117647058826,1610612740,75,80,2022-03-22T00:48:56Z,4455000,11.0,22.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
486,PT01M59.00S,2022-03-22T00:43:47.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,75,80,2022-03-22T00:48:56Z,4457500,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,
456,PT01M50.00S,2022-03-22T00:43:54.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,73.27529566360053,84.31372549019608,1610612766,75,80,2022-03-22T00:43:58Z,4460000,172.0,199.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
457,PT01M47.00S,2022-03-22T00:43:57.2Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,75,80,2022-03-22T00:46:53Z,4470000,,,0,,W. Hernangomez REBOUND (Off:3 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,456.0,6.0,3.0,3.0,,,,,,,,,,,
458,PT01M41.00S,2022-03-22T00:44:02.3Z,3,REGULAR,3pt,Jump Shot,[],1630631,7.440867279894875,3.431372549019608,1610612740,75,80,2022-03-22T00:44:08Z,4480000,233.0,17.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M38.00S,2022-03-22T00:44:06.5Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,75,80,2022-03-22T00:44:06Z,4490000,,,0,,J. Alvarado REBOUND (Off:3 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,458.0,3.0,0.0,3.0,,,,,,,,,,,
460,PT01M28.00S,2022-03-22T00:44:16.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,10.726018396846255,44.6078431372549,1610612740,75,82,2022-03-22T00:49:02Z,4500000,27.0,48.0,1,left,C. McCollum driving floating Jump Shot (23 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,5.53,Made,23.0,,,,,,,,,,,,,,,,,,
461,PT01M05.00S,2022-03-22T00:44:39.0Z,3,REGULAR,3pt,Jump Shot,[],1630163,73.01248357424441,15.196078431372548,1610612766,75,82,2022-03-22T00:50:23Z,4510000,-174.0,201.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M01.00S,2022-03-22T00:44:43.0Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,75,82,2022-03-22T00:44:44Z,4520000,,,0,,W. Hernangomez REBOUND (Off:3 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,461.0,7.0,4.0,3.0,,,,,,,,,,,
463,PT00M48.60S,2022-03-22T00:45:01.6Z,3,REGULAR,foul,offensive,[],1629637,,,1610612740,75,82,2022-03-22T00:45:10Z,4530000,,,0,,J. Hayes charge offensive FOUL (1 PF),"[1629637, 1626149]",1610612740.0,NOP,charge,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Harrell,1626149.0,
465,PT00M48.60S,2022-03-22T00:45:01.6Z,3,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,75,82,2022-03-22T00:45:01Z,4550000,,,0,,J. Hayes offensive foul TURNOVER (3 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,3.0,,,2003.0,,,,,
467,PT00M48.60S,2022-03-22T00:45:28.8Z,3,REGULAR,foul,technical,['1freethrow'],1629637,,,1610612766,75,82,2022-03-22T00:46:22Z,4570000,,,0,,J. Hayes technical FOUL (1 Tech),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,2003.0,1.0,1.0,,,
468,PT00M48.60S,2022-03-22T00:46:23.9Z,3,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,76,82,2022-03-22T00:46:23Z,4580000,,,0,,L. Ball technical Free Throw 1 of 1 (15 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
469,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,76,82,2022-03-22T00:46:37Z,4590000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,76,82,2022-03-22T00:46:37Z,4600000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,out,[],1629637,,,1610612766,76,82,2022-03-22T00:46:37Z,4610000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,in,[],202738,,,1610612766,76,82,2022-03-22T00:46:37Z,4620000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,76,82,2022-03-22T00:46:37Z,4630000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M48.60S,2022-03-22T00:46:25.2Z,3,REGULAR,substitution,in,[],1630530,,,1610612766,76,82,2022-03-22T00:46:37Z,4640000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M39.50S,2022-03-22T00:46:59.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626195,,,1610612766,76,82,2022-03-22T00:51:55Z,4650000,,,0,,W. Hernangomez personal FOUL (1 PF) (Thomas 2 FT),"[1626195, 202738]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Thomas,202738.0,
477,PT00M39.50S,2022-03-22T00:47:23.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202738,,,1610612766,77,82,2022-03-22T00:47:23Z,4670000,,,0,,I. Thomas Free Throw 1 of 2 (12 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
478,PT00M39.50S,2022-03-22T00:47:29.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202738,,,1610612766,78,82,2022-03-22T00:47:29Z,4680000,,,0,,I. Thomas Free Throw 2 of 2 (13 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
479,PT00M33.30S,2022-03-22T00:47:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,12.828515111695138,49.26470588235294,1610612740,78,84,2022-03-22T00:52:32Z,4690000,4.0,68.0,1,left,C. McCollum 6' driving floating Jump Shot (25 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,6.82,Made,25.0,,,,,,,,,,,,,,,,,,
480,PT00M21.90S,2022-03-22T00:47:57.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,75.24638633377135,12.5,1610612766,78,84,2022-03-22T00:49:06Z,4700000,-188.0,180.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M17.70S,2022-03-22T00:48:01.6Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,78,84,2022-03-22T00:48:01Z,4710000,,,0,,P. Washington REBOUND (Off:2 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,480.0,3.0,1.0,2.0,,,,,,,,,,,
482,PT00M16.50S,2022-03-22T00:48:08.9Z,3,REGULAR,foul,offensive,['inpenalty'],1626162,,,1610612766,78,84,2022-03-22T00:48:14Z,4720000,,,0,,K. Oubre Jr. charge offensive FOUL (2 PF),"[1626162, 1630230]",1610612766.0,CHA,charge,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Marshall,1630230.0,
484,PT00M16.50S,2022-03-22T00:48:08.9Z,3,REGULAR,turnover,offensive foul,[],1626162,,,1610612766,78,84,2022-03-22T00:48:08Z,4740000,,,0,,K. Oubre Jr. offensive foul TURNOVER (1 TO),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,1.0,,,2003.0,,,,,
487,PT00M03.30S,2022-03-22T00:48:41.4Z,3,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,78,84,2022-03-22T00:49:38Z,4750000,,,0,,C. McCollum step out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,step,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,3.0,,,1627961.0,,,,,
488,PT00M03.30S,2022-03-22T00:48:48.0Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,78,84,2022-03-22T00:48:55Z,4760000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M03.30S,2022-03-22T00:48:48.0Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,78,84,2022-03-22T00:48:55Z,4770000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M03.30S,2022-03-22T00:49:01.4Z,3,REGULAR,substitution,out,[],203468,,,1610612766,78,84,2022-03-22T00:49:08Z,4780000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M03.30S,2022-03-22T00:49:01.4Z,3,REGULAR,substitution,in,[],1627820,,,1610612766,78,84,2022-03-22T00:49:08Z,4790000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-03-22T00:49:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,42.69259198423128,1.0033700980392157,1610612766,78,84,2022-03-22T01:36:54Z,4800000,-245.0,486.0,1,right,MISS L. Ball 54' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,54.44,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-03-22T00:49:18.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,78,84,2022-03-22T00:49:54Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,
494,PT00M00.00S,2022-03-22T00:49:24.3Z,3,REGULAR,period,end,[],0,,,1610612766,78,84,2022-03-22T00:49:24Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-22T00:49:59.2Z,4,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,78,84,2022-03-22T00:51:58Z,4830000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-03-22T00:49:59.2Z,4,REGULAR,substitution,out,['startperiod'],1626195,,,1610612766,78,84,2022-03-22T00:51:58Z,4840000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-03-22T00:49:59.2Z,4,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,78,84,2022-03-22T00:51:58Z,4850000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-03-22T00:49:59.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612766,78,84,2022-03-22T00:51:58Z,4860000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-03-22T00:51:52.6Z,4,REGULAR,period,start,[],0,,,1610612740,78,84,2022-03-22T00:51:58Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M40.00S,2022-03-22T00:52:11.7Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612740,78,84,2022-03-22T00:52:16Z,4880000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1626149]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,1.0,Harrell,1626149.0,,,,,,
501,PT11M40.00S,2022-03-22T00:52:11.7Z,4,REGULAR,steal,,[],1626149,,,1610612766,78,84,2022-03-22T00:52:13Z,4890000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M34.00S,2022-03-22T00:52:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,92.9862023653088,48.77450980392157,1610612766,80,84,2022-03-22T00:52:23Z,4900000,-6.0,13.0,1,right,P. Washington running Layup (4 PTS) (I. Thomas 1 AST),"[1629023, 202738]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,1.47,Made,4.0,I. Thomas,202738.0,1.0,,,,,,,,,,,,,,,
504,PT11M17.00S,2022-03-22T00:52:40.7Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,80,84,2022-03-22T00:52:50Z,4920000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,1.0,,,,,,,,
505,PT11M17.00S,2022-03-22T00:52:50.4Z,4,REGULAR,foul,personal,[],202685,,,1610612766,80,84,2022-03-22T00:53:01Z,4930000,,,0,,J. Valanciunas loose ball personal FOUL (3 PF),"[202685, 1626149]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Harrell,1626149.0,
507,PT11M07.00S,2022-03-22T00:53:13.4Z,4,REGULAR,foul,offensive,[],202738,,,1610612766,80,84,2022-03-22T00:53:31Z,4950000,,,0,,I. Thomas offensive FOUL (2 PF),"[202738, 1630631]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Alvarado,1630631.0,
509,PT11M07.00S,2022-03-22T00:53:13.4Z,4,REGULAR,turnover,offensive foul,[],202738,,,1610612766,80,84,2022-03-22T00:53:31Z,4970000,,,0,,I. Thomas offensive foul TURNOVER (2 TO),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,2.0,,,203592.0,,,,,
510,PT10M47.00S,2022-03-22T00:53:38.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,13.748357424441524,40.44117647058824,1610612740,80,86,2022-03-22T00:53:43Z,4980000,48.0,77.0,1,left,J. Valanciunas 9' turnaround fadeaway Jump Shot (20 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,9.04,Made,20.0,,,,,,,,,,,,,,,,,,
511,PT10M30.00S,2022-03-22T00:53:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,92.85479632063075,48.77450980392157,1610612766,82,86,2022-03-22T00:53:58Z,4990000,-6.0,15.0,1,right,M. Harrell Layup (12 PTS) (C. Martin 4 AST),"[1626149, 1628998]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.59,Made,12.0,C. Martin,1628998.0,4.0,,,,,,,,,,,,,,,
513,PT10M12.00S,2022-03-22T00:54:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.389618922470433,51.9607843137255,1610612740,82,88,2022-03-22T00:54:15Z,5010000,-10.0,8.0,1,left,N. Marshall driving Layup (14 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,1.24,Made,14.0,,,,,,,,,,,,,,,,,,
514,PT09M52.00S,2022-03-22T00:54:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202738,92.06636005256242,45.34313725490196,1610612766,82,88,2022-03-22T00:54:39Z,5020000,-23.0,22.0,1,right,MISS I. Thomas driving Layup,[202738],1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
515,PT09M47.00S,2022-03-22T00:54:37.2Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,82,88,2022-03-22T00:54:37Z,5030000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,,
516,PT09M47.00S,2022-03-22T00:54:37.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,94.40999984741211,50.0,1610612766,82,88,2022-03-22T00:54:37Z,5040000,0.0,0.0,1,right,MISS M. Harrell tip DUNK,[1626149],1610612766.0,CHA,tip,,,Harrell,M. Harrell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
517,PT09M46.00S,2022-03-22T00:54:37.9Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,82,88,2022-03-22T00:54:38Z,5050000,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,516.0,5.0,5.0,0.0,,,,,,,,,,,
518,PT09M45.00S,2022-03-22T00:54:41.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,22.946780551905388,88.48039215686273,1610612740,82,91,2022-03-22T01:27:56Z,5060000,-192.0,163.0,1,left,J. Alvarado 25' 3PT running (5 PTS) (T. Murphy III 3 AST),"[1630631, 1630530]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,25.23,Made,5.0,T. Murphy III,1630530.0,3.0,,,,,,,,,,,,,,,
519,PT09M45.00S,2022-03-22T00:54:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,82,91,2022-03-22T00:54:49Z,5070000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M45.00S,2022-03-22T00:54:52.7Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,82,91,2022-03-22T00:57:17Z,5080000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M45.00S,2022-03-22T00:54:52.7Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,82,91,2022-03-22T00:57:17Z,5090000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M29.00S,2022-03-22T00:57:50.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,71.43561103810775,20.588235294117645,1610612766,85,91,2022-03-22T00:57:55Z,5100000,-147.0,216.0,1,right,T. Rozier 26' 3PT  (13 PTS) (M. Harrell 2 AST),"[1626179, 1626149]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.13,Made,13.0,M. Harrell,1626149.0,2.0,,,,,,,,,,,,,,,
525,PT09M07.00S,2022-03-22T00:58:17.8Z,4,REGULAR,foul,personal,[],1629023,,,1610612740,85,91,2022-03-22T00:58:33Z,5120000,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 202685]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,2003.0,4.0,0.0,Valanciunas,202685.0,
527,PT09M07.00S,2022-03-22T00:58:27.8Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,85,91,2022-03-22T00:58:35Z,5140000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M07.00S,2022-03-22T00:58:27.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,85,91,2022-03-22T00:58:35Z,5150000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M07.00S,2022-03-22T00:58:27.8Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,85,91,2022-03-22T00:58:35Z,5160000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M07.00S,2022-03-22T00:58:27.8Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,85,91,2022-03-22T00:58:35Z,5170000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M03.00S,2022-03-22T00:58:52.4Z,4,REGULAR,foul,personal,[],202738,,,1610612740,85,91,2022-03-22T00:59:02Z,5180000,,,0,,I. Thomas personal FOUL (3 PF),"[202738, 1627820]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Wallace,1627820.0,
533,PT08M54.00S,2022-03-22T00:59:12.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,7.30946123521682,51.470588235294116,1610612740,85,93,2022-03-22T00:59:18Z,5200000,-7.0,16.0,1,left,J. Valanciunas cutting DUNK (22 PTS) (D. Graham 3 AST),"[202685, 1628984]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,1.78,Made,22.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,,,,
535,PT08M39.00S,2022-03-22T00:59:27.2Z,4,REGULAR,2pt,Jump Shot,[],202738,76.03482260183968,60.049019607843135,1610612766,87,93,2022-03-22T01:28:10Z,5220000,50.0,173.0,1,right,I. Thomas 17' pullup Jump Shot (15 PTS) (P. Washington 5 AST),"[202738, 1629023]",1610612766.0,CHA,pullup,,,Thomas,I. Thomas,,,,,17.99,Made,15.0,P. Washington,1629023.0,5.0,,,,,,,,,,,,,,,
537,PT08M24.00S,2022-03-22T00:59:42.4Z,4,REGULAR,2pt,Jump Shot,[],202685,15.588042049934298,75.24509803921569,1610612740,87,93,2022-03-22T00:59:48Z,5240000,-126.0,94.0,1,left,MISS J. Valanciunas 15' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,,
538,PT08M22.00S,2022-03-22T00:59:44.5Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,87,93,2022-03-22T00:59:44Z,5250000,,,0,,J. Hayes REBOUND (Off:3 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,537.0,7.0,4.0,3.0,,,,,,,,,,,
539,PT08M20.00S,2022-03-22T00:59:46.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,26.231931668856767,83.57843137254902,1610612740,87,93,2022-03-22T00:59:51Z,5260000,-168.0,194.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M20.00S,2022-03-22T00:59:46.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,87,93,2022-03-22T00:59:51Z,5270000,,,0,,J. Valanciunas REBOUND (Off:4 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,539.0,15.0,11.0,4.0,,,,,,,,,,,
