actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
351,PT02M42.00S,2022-02-13T01:04:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,93.11760840998686,53.18627450980392,1610612763,35,68,2022-02-13T01:04:53Z,3420000,16.0,12.0,1,right,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
352,PT02M39.00S,2022-02-13T01:04:52.8Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,35,68,2022-02-13T01:04:53Z,3430000,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,351.0,4.0,3.0,1.0,,,,,,,,,,,,,,
353,PT02M37.00S,2022-02-13T01:04:54.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,65.52233902759527,49.754901960784316,1610612763,35,68,2022-02-13T01:04:58Z,3440000,-1.0,272.0,1,right,MISS J. Morant 27' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
354,PT02M34.00S,2022-02-13T01:04:57.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,35,68,2022-02-13T01:04:58Z,3450000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,,,
355,PT02M29.00S,2022-02-13T01:05:04.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612766,35,68,2022-02-13T01:05:21Z,3460000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Rozier 2 FT),"[203937, 1626179]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Rozier,1626179.0,,,
357,PT02M29.00S,2022-02-13T01:05:32.3Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,36,68,2022-02-13T01:05:32Z,3480000,,,0,,T. Rozier Free Throw 1 of 2 (10 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
358,PT02M29.00S,2022-02-13T01:05:33.1Z,2,REGULAR,substitution,out,[],1629001,,,1610612766,36,68,2022-02-13T01:05:42Z,3490000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT02M29.00S,2022-02-13T01:05:33.1Z,2,REGULAR,substitution,out,[],203937,,,1610612766,36,68,2022-02-13T01:05:42Z,3500000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT02M29.00S,2022-02-13T01:05:33.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612766,36,68,2022-02-13T01:05:42Z,3510000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT02M29.00S,2022-02-13T01:05:33.1Z,2,REGULAR,substitution,in,[],1630217,,,1610612766,36,68,2022-02-13T01:05:42Z,3520000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT02M29.00S,2022-02-13T01:05:57.4Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,37,68,2022-02-13T01:05:57Z,3530000,,,0,,T. Rozier Free Throw 2 of 2 (11 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
363,PT02M08.00S,2022-02-13T01:06:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,89.70105124835742,36.76470588235294,1610612763,37,70,2022-02-13T01:06:24Z,3540000,-66.0,44.0,1,right,B. Clarke 7' Jump Shot (10 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,7.97,Made,10.0,,,,,,,,,,,,,,,,,,
364,PT01M52.00S,2022-02-13T01:06:34.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,10.5946123521682,96.81372549019608,1610612766,40,70,2022-02-13T01:06:39Z,3550000,-234.0,47.0,1,left,T. Rozier 3PT  (14 PTS) (M. Bridges 2 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.88,Made,14.0,,,,,,,,,M. Bridges,1628970.0,2.0,,,,,,,
366,PT01M36.00S,2022-02-13T01:06:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.5407358738502,50.98039215686274,1610612763,40,70,2022-02-13T01:06:56Z,3570000,5.0,27.0,1,right,MISS J. Jackson Jr. alley-oop Layup,[1628991],1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
367,PT01M36.00S,2022-02-13T01:06:51.8Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,40,70,2022-02-13T01:06:56Z,3580000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,366.0,5.0,3.0,2.0,,,,,,,,,,,,,,
368,PT01M36.00S,2022-02-13T01:06:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612763,40,70,2022-02-13T01:07:03Z,3590000,,,0,,P. Washington shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1629023, 1628991]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,1627964.0,,,,1.0,0.0,Jackson Jr.,1628991.0,,,
370,PT01M36.00S,2022-02-13T01:07:30.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,40,71,2022-02-13T01:07:30Z,3610000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
371,PT01M36.00S,2022-02-13T01:07:45.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,40,71,2022-02-13T01:07:45Z,3620000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
372,PT01M34.00S,2022-02-13T01:07:46.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,40,71,2022-02-13T01:07:46Z,3630000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,371.0,5.0,4.0,1.0,,,,,,,,,,,,,,
375,PT01M22.00S,2022-02-13T01:07:58.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,6.258212877792378,45.83333333333333,1610612766,40,71,2022-02-13T01:10:31Z,3640000,21.0,6.0,1,left,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
376,PT01M20.00S,2022-02-13T01:07:59.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,40,71,2022-02-13T01:07:59Z,3650000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,375.0,4.0,4.0,0.0,,,,,,,,,,,,,,
377,PT01M15.00S,2022-02-13T01:08:05.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,73.80091984231275,73.0392156862745,1610612763,40,71,2022-02-13T01:08:11Z,3660000,115.0,194.0,1,right,MISS D. Bane 22' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
378,PT01M11.00S,2022-02-13T01:08:08.6Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,40,71,2022-02-13T01:08:08Z,3670000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,377.0,6.0,3.0,3.0,,,,,,,,,,,,,,
379,PT01M07.00S,2022-02-13T01:08:13.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,75.90341655716163,86.27450980392157,1610612763,40,74,2022-02-13T01:08:17Z,3680000,181.0,174.0,1,right,J. Jackson Jr. 25' 3PT  (15 PTS) (D. Bane 5 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.14,Made,15.0,,,,,,,,,D. Bane,1630217.0,5.0,,,,,,,
381,PT00M47.10S,2022-02-13T01:08:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630547,26.62614980289093,80.14705882352942,1610612766,43,74,2022-02-13T01:08:38Z,3700000,-151.0,198.0,1,left,J. Bouknight 24' 3PT  (9 PTS) (M. Bridges 3 AST),"[1630547, 1628970]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,24.87,Made,9.0,,,,,,,,,M. Bridges,1628970.0,3.0,,,,,,,
383,PT00M44.00S,2022-02-13T01:08:50.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612763,43,74,2022-02-13T01:08:50Z,3720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M32.90S,2022-02-13T01:09:21.2Z,2,REGULAR,foul,offensive,['inpenalty'],1629634,,,1610612763,43,74,2022-02-13T01:09:33Z,3730000,,,0,,B. Clarke offensive FOUL (2 PF),"[1629634, 1626179]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,204058.0,,,,2.0,0.0,Rozier,1626179.0,,,
386,PT00M32.90S,2022-02-13T01:09:21.2Z,2,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,43,74,2022-02-13T01:09:21Z,3750000,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,1.0,,,204058.0,,,,,,,,,,
387,PT00M32.90S,2022-02-13T01:09:32.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612766,43,74,2022-02-13T01:09:39Z,3760000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT00M32.90S,2022-02-13T01:09:32.8Z,2,REGULAR,substitution,out,[],1630217,,,1610612766,43,74,2022-02-13T01:09:39Z,3770000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT00M32.90S,2022-02-13T01:09:32.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612766,43,74,2022-02-13T01:09:39Z,3780000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT00M32.90S,2022-02-13T01:09:32.8Z,2,REGULAR,substitution,in,[],203937,,,1610612766,43,74,2022-02-13T01:09:39Z,3790000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT00M15.40S,2022-02-13T01:09:55.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,34.37910643889619,46.568627450980394,1610612766,43,74,2022-02-13T01:10:00Z,3800000,17.0,271.0,1,left,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
392,PT00M12.50S,2022-02-13T01:09:58.3Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,43,74,2022-02-13T01:09:58Z,3810000,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,391.0,5.0,4.0,1.0,,,,,,,,,,,,,,
393,PT00M00.00S,2022-02-13T01:10:13.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,74.32654402102497,9.803921568627452,1610612763,43,74,2022-02-13T01:10:16Z,3820000,-201.0,189.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,,
394,PT00M00.00S,2022-02-13T01:10:13.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,43,74,2022-02-13T01:10:16Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,
395,PT00M00.00S,2022-02-13T01:10:16.8Z,2,REGULAR,period,end,[],0,,,1610612763,43,74,2022-02-13T01:10:16Z,3840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612763,43,74,2022-02-13T01:25:22Z,3850000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612763,43,74,2022-02-13T01:25:22Z,3860000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,43,74,2022-02-13T01:25:22Z,3870000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,43,74,2022-02-13T01:25:22Z,3880000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,43,74,2022-02-13T01:25:22Z,3890000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612763,43,74,2022-02-13T01:25:22Z,3900000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612763,43,74,2022-02-13T01:25:22Z,3910000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,43,74,2022-02-13T01:25:22Z,3920000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,43,74,2022-02-13T01:25:22Z,3930000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT12M00.00S,2022-02-13T01:24:22.2Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,43,74,2022-02-13T01:25:22Z,3940000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT12M00.00S,2022-02-13T01:25:32.2Z,3,REGULAR,period,start,[],0,,,1610612766,43,74,2022-02-13T01:25:32Z,3950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT11M42.00S,2022-02-13T01:25:48.9Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,43,74,2022-02-13T01:25:53Z,3960000,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1628991]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,
408,PT11M42.00S,2022-02-13T01:25:48.9Z,3,REGULAR,steal,,[],1628991,,,1610612763,43,74,2022-02-13T01:25:51Z,3970000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT11M34.00S,2022-02-13T01:25:59.2Z,3,REGULAR,foul,personal,[],1626162,,,1610612763,43,74,2022-02-13T01:26:11Z,3980000,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 203500]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1627964.0,,,,2.0,0.0,Adams,203500.0,,,
411,PT11M27.00S,2022-02-13T01:26:23.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,6.652431011826544,49.50980392156863,1610612763,43,76,2022-02-13T01:26:26Z,4000000,2.0,10.0,1,left,S. Adams cutting Layup (11 PTS) (J. Morant 5 AST),"[203500, 1629630]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,1.03,Made,11.0,,,,,,,,,J. Morant,1629630.0,5.0,,,,,,,
413,PT11M13.00S,2022-02-13T01:26:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,86.41590013140605,48.77450980392157,1610612766,45,76,2022-02-13T01:26:42Z,4020000,-6.0,75.0,1,right,K. Oubre Jr. 7' pullup Jump Shot (4 PTS) (M. Plumlee 1 AST),"[1626162, 203486]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,7.54,Made,4.0,,,,,,,,,M. Plumlee,203486.0,1.0,,,,,,,
415,PT10M49.00S,2022-02-13T01:27:00.2Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,45,76,2022-02-13T01:27:05Z,4040000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1628970]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,,,,,,,
416,PT10M49.00S,2022-02-13T01:27:00.2Z,3,REGULAR,steal,,[],1628970,,,1610612766,45,76,2022-02-13T01:27:01Z,4050000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT10M46.00S,2022-02-13T01:27:04.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,77.21747700394218,88.72549019607843,1610612766,45,76,2022-02-13T01:27:09Z,4060000,194.0,162.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
418,PT10M45.00S,2022-02-13T01:27:05.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,45,76,2022-02-13T01:27:09Z,4070000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,
419,PT10M45.00S,2022-02-13T01:27:10.4Z,3,REGULAR,foul,personal,[],203486,,,1610612763,45,76,2022-02-13T01:27:19Z,4080000,,,0,,M. Plumlee loose ball personal FOUL (2 PF),"[203486, 203500]",1610612766.0,CHA,loose ball,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Adams,203500.0,,,
421,PT10M45.00S,2022-02-13T01:27:37.7Z,3,REGULAR,foul,technical,[],1630533,,,1610612763,45,76,2022-02-13T01:28:12Z,4100000,,,0,,Z. Williams double technical FOUL (1 Tech),[1630533],1610612763.0,MEM,double,,,Williams,Z. Williams,,,,,,,,,,,,,,,202058.0,,,,2.0,1.0,,,,,
422,PT10M45.00S,2022-02-13T01:27:37.7Z,3,REGULAR,foul,technical,[],203486,,,1610612763,45,76,2022-02-13T01:28:12Z,4110000,,,0,,M. Plumlee double technical FOUL (1 Tech),[203486],1610612766.0,CHA,double,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,
423,PT10M45.00S,2022-02-13T01:28:22.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612763,45,76,2022-02-13T01:30:25Z,4120000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,Common Foul Upheld
424,PT10M38.00S,2022-02-13T01:30:53.5Z,3,REGULAR,foul,personal,[],1626162,,,1610612763,45,76,2022-02-13T01:31:18Z,4130000,,,0,,K. Oubre Jr. personal FOUL (3 PF),"[1626162, 1630217]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,202058.0,,,,3.0,0.0,Bane,1630217.0,,,
426,PT10M32.00S,2022-02-13T01:31:13.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,6.1268068331143235,49.26470588235294,1610612763,45,78,2022-02-13T01:31:41Z,4150000,4.0,5.0,1,left,J. Morant DUNK (14 PTS) (S. Adams 4 AST),"[1629630, 203500]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,0.63,Made,14.0,,,,,,,,,S. Adams,203500.0,4.0,,,,,,,
427,PT10M32.00S,2022-02-13T01:31:18.2Z,3,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612763,45,78,2022-02-13T01:31:27Z,4160000,,,0,,L. Ball shooting personal FOUL (4 PF) (Morant 1 FT),"[1630163, 1629630]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,1627964.0,,,,4.0,0.0,Morant,1629630.0,,,
430,PT10M32.00S,2022-02-13T01:31:54.7Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,45,78,2022-02-13T01:31:54Z,4180000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
431,PT10M32.00S,2022-02-13T01:31:54.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,45,78,2022-02-13T01:31:59Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,
432,PT10M32.00S,2022-02-13T01:31:56.8Z,3,REGULAR,foul,personal,['1freethrow'],203500,,,1610612766,45,78,2022-02-13T01:34:52Z,4200000,,,0,,S. Adams loose ball personal FOUL (4 PF) (Plumlee 1 FT),"[203500, 203486]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,202058.0,,,,4.0,0.0,Plumlee,203486.0,,,
434,PT10M20.00S,2022-02-13T01:32:30.0Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612766,45,78,2022-02-13T01:32:50Z,4220000,,,0,,S. Adams shooting personal FOUL (5 PF) (Rozier 2 FT),"[203500, 1626179]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,1627964.0,,,,5.0,0.0,Rozier,1626179.0,,,
436,PT10M20.00S,2022-02-13T01:32:59.0Z,3,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,46,78,2022-02-13T01:32:59Z,4240000,,,0,,T. Rozier Free Throw 1 of 2 (15 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
437,PT10M20.00S,2022-02-13T01:33:00.2Z,3,REGULAR,substitution,out,[],203500,,,1610612766,46,78,2022-02-13T01:33:04Z,4250000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT10M20.00S,2022-02-13T01:33:00.2Z,3,REGULAR,substitution,in,[],1629634,,,1610612766,46,78,2022-02-13T01:33:04Z,4260000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT10M20.00S,2022-02-13T01:33:22.0Z,3,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,47,78,2022-02-13T01:33:22Z,4270000,,,0,,T. Rozier Free Throw 2 of 2 (16 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
440,PT10M09.00S,2022-02-13T01:33:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.492115637319317,47.30392156862745,1610612763,47,78,2022-02-13T01:33:42Z,4280000,13.0,27.0,1,left,MISS J. Morant Layup,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,3.05,Missed,,,,,,,,,,,,,,,,,,,
442,PT10M06.00S,2022-02-13T01:33:37.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,47,78,2022-02-13T01:33:42Z,4300000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,440.0,6.0,5.0,1.0,,,,,,,,,,,,,,
443,PT10M05.00S,2022-02-13T01:33:38.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626179,92.85479632063075,49.50980392156863,1610612766,49,78,2022-02-13T01:33:49Z,4310000,-2.0,15.0,1,right,T. Rozier running DUNK (18 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,1.49,Made,18.0,,,,,,,,,M. Plumlee,203486.0,2.0,,,,,,,
445,PT09M42.00S,2022-02-13T01:34:01.0Z,3,REGULAR,turnover,lost ball,[],1630217,,,1610612763,49,78,2022-02-13T01:34:07Z,4330000,,,0,,D. Bane lost ball TURNOVER (4 TO),"[1630217, 1630163]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,4.0,Ball,1630163.0,,,,,,,,,,,
446,PT09M42.00S,2022-02-13T01:34:01.0Z,3,REGULAR,steal,,[],1630163,,,1610612766,49,78,2022-02-13T01:34:02Z,4340000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
