actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
363,PT10M48.00S,2021-11-27T01:22:04.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,68,59,2021-11-27T01:22:04Z,3530000,,,0,,A. Edwards Free Throw 2 of 2 (11 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
364,PT10M35.00S,2021-11-27T01:22:23.4Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.35676741130092,67.40196078431373,1610612766,68,59,2021-11-27T01:22:28Z,3540000,-87.0,242.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
365,PT10M33.00S,2021-11-27T01:22:25.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,68,59,2021-11-27T01:22:28Z,3550000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,364.0,5.0,5.0,0.0,,,,,,,,,,,,,,
366,PT10M21.00S,2021-11-27T01:22:40.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,68,59,2021-11-27T01:22:40Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M16.00S,2021-11-27T01:23:00.1Z,3,REGULAR,2pt,Jump Shot,[],1630162,82.47371879106439,26.715686274509803,1610612750,68,59,2021-11-27T01:23:09Z,3570000,-116.0,112.0,1,right,MISS A. Edwards 16' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,16.17,Missed,,,,,,,,,,,,,,,,,,
368,PT10M11.00S,2021-11-27T01:23:05.1Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,68,59,2021-11-27T01:23:09Z,3580000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,,,,,,
369,PT10M10.00S,2021-11-27T01:23:05.7Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,68,59,2021-11-27T01:23:14Z,3590000,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 1630162]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,
370,PT10M10.00S,2021-11-27T01:23:05.7Z,3,REGULAR,steal,,[],1630162,,,1610612750,68,59,2021-11-27T01:23:07Z,3600000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M00.00S,2021-11-27T01:23:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629020,93.24901445466492,55.392156862745104,1610612750,68,59,2021-11-27T01:23:21Z,3610000,27.0,11.0,1,right,MISS J. Vanderbilt Layup - blocked,"[1629020, 202330]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,2.92,Missed,,,,,,,,,,,,,Hayward,202330.0,,,,
372,PT10M00.00S,2021-11-27T01:23:16.0Z,3,REGULAR,block,,[],202330,,,1610612750,68,59,2021-11-27T01:23:18Z,3620000,,,0,,G. Hayward BLOCK (3 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M57.00S,2021-11-27T01:23:19.0Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,68,59,2021-11-27T01:23:21Z,3630000,,,0,,D. Russell REBOUND (Off:1 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,,,,,
374,PT09M55.00S,2021-11-27T01:23:20.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630183,71.82982917214193,84.06862745098039,1610612750,68,59,2021-11-27T01:27:05Z,3640000,170.0,212.0,1,right,MISS J. McDaniels 27' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,
375,PT09M55.00S,2021-11-27T01:23:20.4Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,68,59,2021-11-27T01:23:24Z,3650000,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,374.0,6.0,3.0,3.0,,,,,,,,,,,,,,
376,PT09M53.00S,2021-11-27T01:23:23.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,92.72339027595268,54.166666666666664,1610612750,68,61,2021-11-27T01:28:13Z,3660000,21.0,16.0,1,right,J. McDaniels driving finger roll Layup (4 PTS),[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,2.62,Made,,,,,4.0,,,,,,,,,,,,,
377,PT09M32.00S,2021-11-27T01:23:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.754927726675426,47.794117647058826,1610612766,68,61,2021-11-27T01:28:50Z,3670000,11.0,30.0,1,left,MISS P. Washington reverse Layup - blocked,"[1629023, 1630183]",1610612766.0,CHA,reverse,,,Washington,P. Washington,,,,,3.18,Missed,,,,,,,,,,,,,McDaniels,1630183.0,,,,
378,PT09M32.00S,2021-11-27T01:23:44.7Z,3,REGULAR,block,,[],1630183,,,1610612766,68,61,2021-11-27T01:23:46Z,3680000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M29.00S,2021-11-27T01:23:47.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,68,61,2021-11-27T01:23:48Z,3690000,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,377.0,5.0,3.0,2.0,,,,,,,,,,,,,,
380,PT09M22.00S,2021-11-27T01:23:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,89.30683311432325,54.65686274509803,1610612750,68,61,2021-11-27T01:29:44Z,3700000,23.0,48.0,1,right,MISS D. Russell driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,
381,PT09M20.00S,2021-11-27T01:23:56.3Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,68,61,2021-11-27T01:23:56Z,3710000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,380.0,6.0,5.0,1.0,,,,,,,,,,,,,,
382,PT09M19.00S,2021-11-27T01:23:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,91.80354796320631,53.431372549019606,1610612750,68,61,2021-11-27T01:24:02Z,3720000,17.0,25.0,1,right,MISS J. Vanderbilt Layup,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,
383,PT09M19.00S,2021-11-27T01:23:57.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,68,61,2021-11-27T01:24:02Z,3730000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,382.0,5.0,4.0,1.0,,,,,,,,,,,,,,
384,PT09M14.00S,2021-11-27T01:24:02.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202330,7.440867279894875,51.225490196078425,1610612766,70,61,2021-11-27T01:30:47Z,3740000,-6.0,17.0,1,left,G. Hayward running alley-oop DUNK (16 PTS) (T. Rozier 1 AST),"[202330, 1626179]",1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,1.84,Made,,,,,16.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
386,PT08M57.00S,2021-11-27T01:24:19.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,94.43166885676742,52.20588235294118,1610612750,70,63,2021-11-27T01:24:24Z,3760000,11.0,0.0,1,right,K. Towns Hook (12 PTS) (D. Russell 4 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1.1,Made,,,,,12.0,D. Russell,1626156.0,4.0,,,,,,,,,,
388,PT08M38.00S,2021-11-27T01:24:38.5Z,3,REGULAR,3pt,Jump Shot,[],1626179,7.835085413929041,96.32352941176471,1610612766,73,63,2021-11-27T01:24:42Z,3780000,-232.0,21.0,1,left,T. Rozier 3PT  (13 PTS) (G. Hayward 5 AST),"[1626179, 202330]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.26,Made,,,,,13.0,G. Hayward,202330.0,5.0,,,,,,,,,,
390,PT08M27.00S,2021-11-27T01:24:52.2Z,3,REGULAR,foul,personal,[],1629023,,,1610612750,73,63,2021-11-27T01:25:09Z,3800000,,,0,,P. Washington personal FOUL (3 PF),"[1629023, 1626157]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,1628480.0,,,,,,3.0,0.0,Towns,1626157.0
392,PT08M15.00S,2021-11-27T01:25:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.09526938239159,52.94117647058824,1610612750,73,65,2021-11-27T01:25:22Z,3820000,15.0,41.0,1,right,K. Towns driving Layup (14 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.32,Made,,,,,14.0,,,,,,,,,,,,,
393,PT07M52.00S,2021-11-27T01:25:41.0Z,3,REGULAR,2pt,Jump Shot,[],1626179,16.770696452036795,88.97058823529412,1610612766,73,65,2021-11-27T01:32:00Z,3830000,-195.0,105.0,1,left,MISS T. Rozier 22' turnaround Shot,[1626179],1610612766.0,CHA,turnaround,,,Rozier,T. Rozier,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,
394,PT07M50.00S,2021-11-27T01:25:43.0Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,73,65,2021-11-27T01:25:47Z,3840000,,,0,,G. Hayward REBOUND (Off:2 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,393.0,5.0,3.0,2.0,,,,,,,,,,,,,,
395,PT07M48.00S,2021-11-27T01:25:45.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,28.597240473061763,20.833333333333336,1610612766,76,65,2021-11-27T01:25:49Z,3850000,146.0,216.0,1,left,M. Bridges 26' 3PT  (7 PTS) (G. Hayward 6 AST),"[1628970, 202330]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.09,Made,,,,,7.0,G. Hayward,202330.0,6.0,,,,,,,,,,
397,PT07M33.00S,2021-11-27T01:26:02.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,76,65,2021-11-27T01:26:02Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M33.00S,2021-11-27T01:26:03.4Z,3,REGULAR,substitution,out,[],1629023,,,1610612750,76,65,2021-11-27T01:26:12Z,3880000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M33.00S,2021-11-27T01:26:03.4Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,76,65,2021-11-27T01:26:12Z,3890000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M33.00S,2021-11-27T01:26:03.4Z,3,REGULAR,substitution,in,[],1630208,,,1610612750,76,65,2021-11-27T01:26:12Z,3900000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M33.00S,2021-11-27T01:26:03.4Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,76,65,2021-11-27T01:26:12Z,3910000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M29.00S,2021-11-27T01:26:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.67214191852825,53.18627450980392,1610612750,76,67,2021-11-27T01:26:41Z,3920000,16.0,26.0,1,right,K. Towns driving Layup (16 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,3.03,Made,,,,,16.0,,,,,,,,,,,,,
403,PT07M29.00S,2021-11-27T01:26:37.1Z,3,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612750,76,67,2021-11-27T01:26:54Z,3930000,,,0,,N. Richards shooting personal FOUL (2 PF) (Towns 1 FT),"[1630208, 1626157]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,,,1198.0,,,,,,2.0,0.0,Towns,1626157.0
405,PT07M29.00S,2021-11-27T01:27:29.2Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,76,68,2021-11-27T01:27:29Z,3950000,,,0,,K. Towns Free Throw 1 of 1 (17 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
406,PT07M18.00S,2021-11-27T01:27:44.6Z,3,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612766,76,68,2021-11-27T01:27:54Z,3960000,,,0,,K. Towns shooting personal FOUL (2 PF) (Bridges 2 FT),"[1626157, 1628970]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Bridges,1628970.0
408,PT07M18.00S,2021-11-27T01:28:09.2Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,77,68,2021-11-27T01:28:31Z,3980000,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
409,PT07M18.00S,2021-11-27T01:28:10.1Z,3,REGULAR,substitution,out,[],202330,,,1610612766,77,68,2021-11-27T01:28:13Z,3990000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M18.00S,2021-11-27T01:28:10.1Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,77,68,2021-11-27T01:28:13Z,4000000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M18.00S,2021-11-27T01:28:09.2Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,77,68,2021-11-27T01:28:31Z,4010000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT07M13.00S,2021-11-27T01:28:14.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,77,68,2021-11-27T01:28:31Z,4020000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,411.0,6.0,4.0,2.0,,,,,,,,,,,,,,
413,PT06M57.00S,2021-11-27T01:28:47.2Z,3,REGULAR,3pt,Jump Shot,[],1627736,91.80354796320631,3.1862745098039214,1610612750,77,68,2021-11-27T01:28:51Z,4030000,-234.0,25.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
414,PT06M55.00S,2021-11-27T01:28:49.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,77,68,2021-11-27T01:28:51Z,4040000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,413.0,6.0,5.0,1.0,,,,,,,,,,,,,,
415,PT06M48.00S,2021-11-27T01:28:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.411957950065702,49.754901960784316,1610612766,77,68,2021-11-27T01:33:54Z,4050000,1.0,36.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,
416,PT06M45.00S,2021-11-27T01:28:59.2Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,77,68,2021-11-27T01:29:27Z,4060000,,,0,,D. Russell REBOUND (Off:1 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,,,,,,
417,PT06M36.00S,2021-11-27T01:29:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612750,77,68,2021-11-27T01:29:36Z,4070000,,,0,,N. Richards shooting personal FOUL (3 PF) (Towns 2 FT),"[1630208, 1626157]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,,,1628480.0,,,,,,3.0,0.0,Towns,1626157.0
419,PT06M36.00S,2021-11-27T01:29:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,77,68,2021-11-27T01:29:44Z,4090000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M36.00S,2021-11-27T01:31:10.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,77,68,2021-11-27T01:31:58Z,4100000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M36.00S,2021-11-27T01:31:10.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,77,68,2021-11-27T01:31:58Z,4110000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M36.00S,2021-11-27T01:31:10.7Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,77,68,2021-11-27T01:31:58Z,4120000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M36.00S,2021-11-27T01:31:10.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,77,68,2021-11-27T01:31:58Z,4130000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M36.00S,2021-11-27T01:32:28.5Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,77,69,2021-11-27T01:32:28Z,4140000,,,0,,K. Towns Free Throw 1 of 2 (18 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
425,PT06M36.00S,2021-11-27T01:32:47.0Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,77,70,2021-11-27T01:32:47Z,4150000,,,0,,K. Towns Free Throw 2 of 2 (19 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
426,PT06M26.00S,2021-11-27T01:33:01.8Z,3,REGULAR,foul,personal,[],1629020,,,1610612766,77,70,2021-11-27T01:33:10Z,4160000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 1630163]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,1162.0,,,,,,2.0,0.0,Ball,1630163.0
428,PT06M18.00S,2021-11-27T01:33:27.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,24.78646517739816,11.519607843137255,1610612766,77,70,2021-11-27T01:33:32Z,4180000,192.0,180.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
429,PT06M15.00S,2021-11-27T01:33:30.7Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,77,70,2021-11-27T01:33:32Z,4190000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:6),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,428.0,7.0,6.0,1.0,,,,,,,,,,,,,,
430,PT06M05.00S,2021-11-27T01:33:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,93.11760840998686,50.98039215686274,1610612750,77,72,2021-11-27T01:33:46Z,4200000,5.0,12.0,1,right,J. Vanderbilt reverse Layup (2 PTS) (K. Towns 5 AST),"[1629020, 1626157]",1610612750.0,MIN,reverse,,,Vanderbilt,J. Vanderbilt,,,,,1.31,Made,,,,,2.0,K. Towns,1626157.0,5.0,,,,,,,,,,
432,PT05M51.00S,2021-11-27T01:33:53.8Z,3,REGULAR,3pt,Jump Shot,[],1628970,27.94021024967148,78.92156862745098,1610612766,80,72,2021-11-27T01:33:57Z,4220000,-145.0,210.0,1,left,M. Bridges 25' 3PT  (11 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.51,Made,,,,,11.0,C. Martin,1628998.0,4.0,,,,,,,,,,
434,PT05M34.00S,2021-11-27T01:34:11.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.64323258869908,53.431372549019606,1610612750,80,74,2021-11-27T01:34:18Z,4240000,17.0,7.0,1,right,J. Vanderbilt DUNK (4 PTS) (K. Towns 6 AST),"[1629020, 1626157]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.87,Made,,,,,4.0,K. Towns,1626157.0,6.0,,,,,,,,,,
436,PT05M19.00S,2021-11-27T01:34:27.2Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,80,74,2021-11-27T01:34:31Z,4260000,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1629020]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,
437,PT05M19.00S,2021-11-27T01:34:27.2Z,3,REGULAR,steal,,[],1629020,,,1610612750,80,74,2021-11-27T01:34:28Z,4270000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M16.00S,2021-11-27T01:34:30.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629020,92.06636005256242,50.245098039215684,1610612750,80,74,2021-11-27T01:36:15Z,4280000,1.0,22.0,1,right,MISS J. Vanderbilt running Layup - blocked,"[1629020, 1628970]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,2.21,Missed,,,,,,,,,,,,,Bridges,1628970.0,,,,
439,PT05M16.00S,2021-11-27T01:34:30.5Z,3,REGULAR,block,,[],1628970,,,1610612750,80,74,2021-11-27T01:34:32Z,4290000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M11.00S,2021-11-27T01:34:35.5Z,3,REGULAR,rebound,offensive,[],1627752,,,1610612750,80,74,2021-11-27T01:34:36Z,4300000,,,0,,T. Prince REBOUND (Off:2 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,438.0,3.0,1.0,2.0,,,,,,,,,,,,,,
441,PT05M04.00S,2021-11-27T01:34:41.7Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,89.04402102496715,20.34313725490196,1610612750,80,74,2021-11-27T01:34:47Z,4310000,-148.0,50.0,1,right,MISS K. Towns 15' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,15.67,Missed,,,,,,,,,,,,,,,,,,
442,PT05M01.00S,2021-11-27T01:34:44.7Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,80,74,2021-11-27T01:34:47Z,4320000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,441.0,3.0,3.0,0.0,,,,,,,,,,,,,,
443,PT04M51.00S,2021-11-27T01:34:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628998,10.200394218134035,3.9215686274509802,1610612766,80,74,2021-11-27T01:34:59Z,4330000,230.0,43.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,
444,PT04M49.00S,2021-11-27T01:34:56.8Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,80,74,2021-11-27T01:34:56Z,4340000,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,443.0,7.0,5.0,2.0,,,,,,,,,,,,,,
445,PT04M47.00S,2021-11-27T01:34:57.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,6.521024967148489,52.94117647058824,1610612766,82,74,2021-11-27T01:35:04Z,4350000,-15.0,9.0,1,left,M. Bridges reverse Layup (13 PTS),[1628970],1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,1.71,Made,,,,,13.0,,,,,,,,,,,,,
446,PT04M34.00S,2021-11-27T01:35:10.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,67.36202365308804,50.0,1610612750,82,74,2021-11-27T01:35:20Z,4360000,0.0,254.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
447,PT04M34.00S,2021-11-27T01:35:10.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,82,74,2021-11-27T01:38:04Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,,,
448,PT04M34.00S,2021-11-27T01:35:18.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612750,82,74,2021-11-27T01:38:12Z,4380000,,,0,,N. Richards loose ball personal FOUL (4 PF) (Vanderbilt 2 FT),"[1630208, 1629020]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,,,,,,,,,,,1162.0,,,,,,4.0,0.0,Vanderbilt,1629020.0
450,PT04M34.00S,2021-11-27T01:35:44.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,82,74,2021-11-27T01:35:44Z,4400000,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Missed,,,,,,,,,,,,,,,,,,
