actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
356,PT09M19.00S,2021-11-20T01:29:54.9Z,3,REGULAR,substitution,in,[],203200,,,1610612766,72,53,2021-11-20T01:30:08Z,3510000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M19.00S,2021-11-20T01:30:07.9Z,3,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,73,53,2021-11-20T01:30:08Z,3520000,,,0,,G. Hayward Free Throw 1 of 1 (20 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
358,PT09M06.00S,2021-11-20T01:30:26.1Z,3,REGULAR,foul,offensive,[],1627734,,,1610612754,73,53,2021-11-20T01:30:36Z,3530000,,,0,,D. Sabonis offensive FOUL (2 PF),"[1627734, 1626179]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,203593.0,,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,
360,PT09M06.00S,2021-11-20T01:30:26.1Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,73,53,2021-11-20T01:30:26Z,3550000,,,0,,D. Sabonis offensive foul TURNOVER (4 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,203593.0,4.0,,,,,,,,,,,,,,,,
361,PT08M51.00S,2021-11-20T01:30:52.6Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,73,53,2021-11-20T01:30:56Z,3560000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1627734]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,1.0,Sabonis,1627734.0,,,,,,,,,,,,,,
362,PT08M51.00S,2021-11-20T01:30:52.6Z,3,REGULAR,steal,,[],1627734,,,1610612754,73,53,2021-11-20T01:32:28Z,3570000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT08M46.00S,2021-11-20T01:30:57.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626167,27.677398160315374,78.92156862745098,1610612754,73,53,2021-11-20T01:31:03Z,3580000,-145.0,208.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
364,PT08M42.00S,2021-11-20T01:31:01.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,73,53,2021-11-20T01:31:03Z,3590000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,363.0,5.0,4.0,1.0,,,,,,,,,,
365,PT08M32.00S,2021-11-20T01:31:15.0Z,3,REGULAR,turnover,3-second-violation,[],203486,,,1610612766,73,53,2021-11-20T01:31:24Z,3600000,,,0,,M. Plumlee 3-second-violation TURNOVER (2 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,203593.0,2.0,,,,,,,,,,,,,,,,
366,PT08M15.00S,2021-11-20T01:31:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626167,8.09789750328515,50.49019607843137,1610612754,73,53,2021-11-20T01:31:55Z,3610000,-2.0,24.0,1,left,MISS M. Turner driving finger roll Layup,[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M13.00S,2021-11-20T01:31:45.8Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,73,53,2021-11-20T01:31:55Z,3620000,,,0,,L. Ball REBOUND (Off:1 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,366.0,7.0,6.0,1.0,,,,,,,,,,
368,PT08M08.00S,2021-11-20T01:31:51.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,72.22404730617609,7.107843137254902,1610612766,76,53,2021-11-20T01:31:58Z,3630000,-214.0,209.0,1,right,L. Ball 29' 3PT  (24 PTS) (T. Rozier 2 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,29.92,Made,24.0,,,,,,,,,,,,,T. Rozier,1626179.0,2.0,,,
370,PT08M06.00S,2021-11-20T01:32:03.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,76,53,2021-11-20T01:32:03Z,3650000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,76,53,2021-11-20T01:34:02Z,3660000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,out,[],1627763,,,1610612754,76,53,2021-11-20T01:34:02Z,3670000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,76,53,2021-11-20T01:34:02Z,3680000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,76,53,2021-11-20T01:34:02Z,3690000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,in,[],1629048,,,1610612754,76,53,2021-11-20T01:34:02Z,3700000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,in,[],202954,,,1610612754,76,53,2021-11-20T01:34:02Z,3710000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,in,[],204456,,,1610612754,76,53,2021-11-20T01:34:02Z,3720000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M06.00S,2021-11-20T01:33:23.5Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,76,53,2021-11-20T01:34:02Z,3730000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M50.00S,2021-11-20T01:35:04.7Z,3,REGULAR,2pt,Jump Shot,[],204456,7.835085413929041,21.568627450980394,1610612754,76,55,2021-11-20T01:35:09Z,3740000,142.0,21.0,1,left,T. McConnell 14' pullup Jump Shot (2 PTS) (J. Holiday 1 AST),"[204456, 203200]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,14.38,Made,2.0,,,,,,,,,,,,,J. Holiday,203200.0,1.0,,,
381,PT07M21.00S,2021-11-20T01:35:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.40932982917214,51.71568627450981,1610612766,76,55,2021-11-20T01:35:38Z,3760000,9.0,28.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M20.00S,2021-11-20T01:35:34.7Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612754,76,55,2021-11-20T01:35:34Z,3770000,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,,
383,PT07M07.00S,2021-11-20T01:35:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.5722733245729295,52.450980392156865,1610612754,76,55,2021-11-20T01:35:52Z,3780000,-12.0,19.0,1,left,MISS G. Bitadze cutting Layup,[1629048],1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M04.00S,2021-11-20T01:35:51.2Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612754,76,55,2021-11-20T01:35:52Z,3790000,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,383.0,4.0,3.0,1.0,,,,,,,,,,
385,PT06M59.00S,2021-11-20T01:35:55.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],204456,9.674770039421814,22.30392156862745,1610612754,76,55,2021-11-20T01:35:59Z,3800000,138.0,38.0,1,left,MISS T. McConnell 14' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,14.37,Missed,,,,,,,,,,,,,,,,,,,
386,PT06M56.00S,2021-11-20T01:35:58.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,76,55,2021-11-20T01:35:59Z,3810000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,385.0,3.0,3.0,0.0,,,,,,,,,,
387,PT06M55.00S,2021-11-20T01:36:03.8Z,3,REGULAR,turnover,traveling,[],1630163,,,1610612766,76,55,2021-11-20T01:36:23Z,3820000,,,0,,L. Ball traveling TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,201245.0,2.0,,,,,,,,,,,,,,,,
388,PT06M55.00S,2021-11-20T01:36:07.4Z,3,REGULAR,substitution,out,[],1626179,,,1610612754,76,55,2021-11-20T01:36:21Z,3830000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M55.00S,2021-11-20T01:36:07.4Z,3,REGULAR,substitution,out,[],203486,,,1610612754,76,55,2021-11-20T01:36:21Z,3840000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M55.00S,2021-11-20T01:36:07.4Z,3,REGULAR,substitution,in,[],1628998,,,1610612754,76,55,2021-11-20T01:36:21Z,3850000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M55.00S,2021-11-20T01:36:07.4Z,3,REGULAR,substitution,in,[],1626162,,,1610612754,76,55,2021-11-20T01:36:21Z,3860000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M53.00S,2021-11-20T01:36:29.8Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612754,76,55,2021-11-20T01:36:37Z,3870000,,,0,,L. Ball shooting personal FOUL (1 PF) (Wanamaker 2 FT),"[1630163, 202954]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,201245.0,,,,,,,,1.0,0.0,Wanamaker,202954.0,,,,,,
394,PT06M53.00S,2021-11-20T01:36:52.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202954,,,1610612754,76,56,2021-11-20T01:36:52Z,3890000,,,0,,B. Wanamaker Free Throw 1 of 2 (1 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
395,PT06M53.00S,2021-11-20T01:37:12.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202954,,,1610612754,76,57,2021-11-20T01:37:12Z,3900000,,,0,,B. Wanamaker Free Throw 2 of 2 (2 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
396,PT06M42.00S,2021-11-20T01:37:24.8Z,3,REGULAR,3pt,Jump Shot,[],202330,70.12155059132719,24.509803921568626,1610612766,79,57,2021-11-20T01:37:29Z,3910000,-127.0,228.0,1,right,G. Hayward 26' 3PT  (23 PTS) (L. Ball 5 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.16,Made,23.0,,,,,,,,,,,,,L. Ball,1630163.0,5.0,,,
398,PT06M21.00S,2021-11-20T01:37:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,13.485545335085414,50.0,1610612754,79,57,2021-11-20T02:16:19Z,3930000,0.0,74.0,1,left,MISS T. Craig 7' turnaround Shot,[1628470],1610612754.0,IND,turnaround,,,Craig,T. Craig,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,,
399,PT06M19.00S,2021-11-20T01:37:48.1Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,79,57,2021-11-20T01:38:01Z,3940000,,,0,,L. Ball REBOUND (Off:1 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,398.0,8.0,7.0,1.0,,,,,,,,,,
400,PT06M10.00S,2021-11-20T01:37:56.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,94.69448094612353,0.9803921568627451,1610612766,82,57,2021-11-20T01:38:06Z,3950000,-245.0,-3.0,1,right,L. Ball 24' 3PT  (27 PTS) (C. Martin 2 AST),"[1630163, 1628998]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,24.51,Made,27.0,,,,,,,,,,,,,C. Martin,1628998.0,2.0,,,
402,PT06M02.00S,2021-11-20T01:38:25.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,82,57,2021-11-20T01:38:25Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M02.00S,2021-11-20T01:38:29.9Z,3,REGULAR,substitution,out,[],202330,,,1610612754,82,57,2021-11-20T01:38:32Z,3980000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M02.00S,2021-11-20T01:38:29.9Z,3,REGULAR,substitution,in,[],1629667,,,1610612754,82,57,2021-11-20T01:38:32Z,3990000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M50.00S,2021-11-20T01:38:53.8Z,3,REGULAR,3pt,Jump Shot,[],202954,29.122864651773984,18.627450980392158,1610612754,82,60,2021-11-20T01:38:57Z,4000000,157.0,221.0,1,left,B. Wanamaker 27' 3PT  (5 PTS) (T. McConnell 1 AST),"[202954, 204456]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,27.13,Made,5.0,,,,,,,,,,,,,T. McConnell,204456.0,1.0,,,
407,PT05M30.00S,2021-11-20T01:39:13.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,73.53810775295663,12.009803921568627,1610612766,82,60,2021-11-20T01:39:19Z,4020000,-190.0,196.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
408,PT05M25.00S,2021-11-20T01:39:18.1Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,82,60,2021-11-20T01:39:19Z,4030000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,407.0,2.0,2.0,0.0,,,,,,,,,,
409,PT05M22.00S,2021-11-20T01:39:21.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",204456,19.004599211563733,47.794117647058826,1610612754,82,62,2021-11-20T01:39:26Z,4040000,11.0,126.0,1,left,T. McConnell 12' pullup Jump Shot (4 PTS) (J. Holiday 2 AST),"[204456, 203200]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,12.66,Made,4.0,,,,,,,,,,,,,J. Holiday,203200.0,2.0,,,
411,PT05M22.00S,2021-11-20T01:39:26.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,82,62,2021-11-20T01:39:26Z,4060000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M22.00S,2021-11-20T01:39:55.6Z,3,REGULAR,substitution,out,[],203200,,,1610612766,82,62,2021-11-20T01:40:45Z,4070000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M22.00S,2021-11-20T01:39:55.6Z,3,REGULAR,substitution,in,[],203087,,,1610612766,82,62,2021-11-20T01:40:45Z,4080000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M16.00S,2021-11-20T01:40:56.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,95.0886990801577,96.56862745098039,1610612766,85,62,2021-11-20T01:41:05Z,4090000,233.0,-6.0,1,right,K. Oubre Jr. 3PT  (9 PTS) (C. Martin 3 AST),"[1626162, 1628998]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.29,Made,9.0,,,,,,,,,,,,,C. Martin,1628998.0,3.0,,,
416,PT05M08.00S,2021-11-20T01:41:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.258212877792378,48.28431372549019,1610612754,85,64,2021-11-20T01:42:07Z,4110000,9.0,6.0,1,left,T. McConnell running Layup (6 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,1.07,Made,6.0,,,,,,,,,,,,,,,,,,
417,PT04M53.00S,2021-11-20T01:41:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.59198423127464,51.9607843137255,1610612766,87,64,2021-11-20T01:42:41Z,4120000,10.0,17.0,1,right,M. Bridges cutting DUNK (5 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,1.97,Made,5.0,,,,,,,,,,,,,L. Ball,1630163.0,6.0,,,
419,PT04M32.00S,2021-11-20T01:41:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612754,87,64,2021-11-20T01:41:49Z,4140000,,,0,,M. Bridges shooting personal FOUL (4 PF) (Bitadze 2 FT),"[1628970, 1629048]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,101283.0,,,,,,,,4.0,0.0,Bitadze,1629048.0,,,,,,
421,PT04M32.00S,2021-11-20T01:42:11.6Z,3,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,87,65,2021-11-20T01:42:11Z,4160000,,,0,,G. Bitadze Free Throw 1 of 2 (1 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
422,PT04M32.00S,2021-11-20T01:42:25.7Z,3,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,87,66,2021-11-20T01:42:25Z,4170000,,,0,,G. Bitadze Free Throw 2 of 2 (2 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
423,PT04M10.00S,2021-11-20T01:42:49.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628998,92.06636005256242,50.0,1610612766,89,66,2021-11-20T01:42:58Z,4180000,0.0,22.0,1,right,C. Martin driving DUNK (8 PTS) (J. McDaniels 2 AST),"[1628998, 1629667]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,2.21,Made,8.0,,,,,,,,,,,,,J. McDaniels,1629667.0,2.0,,,
425,PT04M10.00S,2021-11-20T01:42:55.7Z,3,REGULAR,foul,technical,['1freethrow'],1628998,,,1610612754,89,66,2021-11-20T01:43:09Z,4200000,,,0,,C. Martin technical FOUL (1 Tech),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,101283.0,,,,,,,,0.0,1.0,,,,,,,,
426,PT04M10.00S,2021-11-20T01:43:16.2Z,3,REGULAR,freethrow,1 of 1,[],203087,,,1610612754,89,67,2021-11-20T01:43:16Z,4210000,,,0,,J. Lamb technical Free Throw 1 of 1 (1 PTS),[203087],1610612754.0,IND,technical,,,Lamb,J. Lamb,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
427,PT04M04.00S,2021-11-20T01:43:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202954,6.915243101182654,48.03921568627451,1610612754,89,69,2021-11-20T01:43:53Z,4220000,10.0,13.0,1,left,B. Wanamaker driving reverse Layup (7 PTS),[202954],1610612754.0,IND,driving reverse,,,Wanamaker,B. Wanamaker,,,,,1.59,Made,7.0,,,,,,,,,,,,,,,,,,
428,PT04M04.00S,2021-11-20T01:43:41.8Z,3,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612754,89,69,2021-11-20T01:43:53Z,4230000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Wanamaker 1 FT),"[1629667, 202954]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,201245.0,,,,,,,,2.0,0.0,Wanamaker,202954.0,,,,,,
430,PT04M04.00S,2021-11-20T01:44:15.4Z,3,REGULAR,freethrow,1 of 1,[],202954,,,1610612754,89,70,2021-11-20T01:44:15Z,4250000,,,0,,B. Wanamaker Free Throw 1 of 1 (8 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
431,PT03M51.00S,2021-11-20T01:44:29.5Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612766,89,70,2021-11-20T01:44:34Z,4260000,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1629048]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,1.0,Bitadze,1629048.0,,,,,,,,,,,,,,
432,PT03M51.00S,2021-11-20T01:44:29.5Z,3,REGULAR,steal,,[],1629048,,,1610612754,89,70,2021-11-20T01:45:12Z,4270000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M46.00S,2021-11-20T01:44:35.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203087,9.017739816031538,96.56862745098039,1610612754,89,70,2021-11-20T01:44:45Z,4280000,-233.0,32.0,1,left,MISS J. Lamb 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
434,PT03M44.00S,2021-11-20T01:44:37.7Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,89,70,2021-11-20T01:44:45Z,4290000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,,,
435,PT03M43.00S,2021-11-20T01:44:47.5Z,3,REGULAR,foul,personal,[],204456,,,1610612766,89,70,2021-11-20T01:45:17Z,4300000,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630163]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,201245.0,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,
437,PT03M40.00S,2021-11-20T01:45:20.0Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612766,89,70,2021-11-20T01:45:25Z,4320000,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 203087]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,2.0,Lamb,203087.0,,,,,,,,,,,,,,
438,PT03M40.00S,2021-11-20T01:45:20.0Z,3,REGULAR,steal,,[],203087,,,1610612754,89,70,2021-11-20T01:45:21Z,4330000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M37.00S,2021-11-20T01:45:22.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,7.5722733245729295,51.71568627450981,1610612754,89,72,2021-11-20T01:45:36Z,4340000,-9.0,19.0,1,left,T. Craig running DUNK (7 PTS) (J. Lamb 1 AST),"[1628470, 203087]",1610612754.0,IND,running,,,Craig,T. Craig,,,,,2.06,Made,7.0,,,,,,,,,,,,,J. Lamb,203087.0,1.0,,,
440,PT03M37.00S,2021-11-20T01:45:31.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,89,72,2021-11-20T01:45:31Z,4350000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M25.00S,2021-11-20T01:47:17.3Z,3,REGULAR,foul,personal,['2freethrow'],202954,,,1610612766,89,72,2021-11-20T01:47:42Z,4360000,,,0,,B. Wanamaker shooting personal FOUL (1 PF) (Bridges 2 FT),"[202954, 1628970]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,,,,203593.0,,,,,,,,1.0,0.0,Bridges,1628970.0,,,,,,
444,PT03M25.00S,2021-11-20T01:47:43.1Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,90,72,2021-11-20T01:47:43Z,4380000,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
445,PT03M25.00S,2021-11-20T01:47:44.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,90,72,2021-11-20T01:47:51Z,4390000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M25.00S,2021-11-20T01:47:44.3Z,3,REGULAR,substitution,in,[],1626179,,,1610612766,90,72,2021-11-20T01:47:51Z,4400000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M25.00S,2021-11-20T01:48:07.8Z,3,REGULAR,substitution,out,[],1629048,,,1610612766,90,72,2021-11-20T01:48:16Z,4410000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
