actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
280,PT02M57.00S,2022-01-15T00:58:24.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,26.62614980289093,83.08823529411765,1610612766,55,56,2022-01-15T00:58:30Z,2750000,-165.0,198.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
281,PT02M53.00S,2022-01-15T00:58:28.7Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,55,56,2022-01-15T00:58:30Z,2760000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,280.0,3.0,3.0,0.0,,,,,,,,,,,,,,
282,PT02M44.00S,2022-01-15T00:58:36.7Z,2,REGULAR,3pt,Jump Shot,[],1629643,96.40275952693824,97.54901960784314,1610612753,55,56,2022-01-15T00:58:43Z,2770000,238.0,-19.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.84,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M42.00S,2022-01-15T00:58:38.7Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,55,56,2022-01-15T00:58:43Z,2780000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,,,,
284,PT02M38.00S,2022-01-15T00:58:43.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,5.863994743758213,50.245098039215684,1610612766,57,56,2022-01-15T01:03:37Z,2790000,-1.0,3.0,1,left,G. Hayward running Layup (10 PTS) (C. Martin 1 AST),"[202330, 1628998]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,0.29,Made,10.0,,,,,,,,C. Martin,1628998.0,1.0,,,,,,,,
286,PT02M26.00S,2022-01-15T00:58:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.80354796320631,51.71568627450981,1610612753,57,58,2022-01-15T01:04:05Z,2810000,9.0,25.0,1,right,J. Suggs driving Layup (7 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.6,Made,7.0,,,,,,,,,,,,,,,,,,
287,PT02M02.00S,2022-01-15T00:59:18.8Z,2,REGULAR,turnover,lost ball,[],1628998,,,1610612766,57,58,2022-01-15T00:59:26Z,2820000,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628998, 1630175]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,,,,,,,
288,PT02M02.00S,2022-01-15T00:59:18.8Z,2,REGULAR,steal,,[],1630175,,,1610612753,57,58,2022-01-15T01:01:47Z,2830000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M58.00S,2022-01-15T00:59:23.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,69.07030223390277,25.735294117647058,1610612753,57,58,2022-01-15T01:04:37Z,2840000,-121.0,238.0,1,right,MISS C. Anthony 26' running pullup 3PT,[1630175],1610612753.0,ORL,running pullup,,,Anthony,C. Anthony,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
290,PT01M55.00S,2022-01-15T00:59:25.9Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,57,58,2022-01-15T00:59:25Z,2850000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,289.0,4.0,3.0,1.0,,,,,,,,,,,,,,
291,PT01M47.00S,2022-01-15T00:59:34.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,23.73521681997372,86.51960784313727,1610612766,60,58,2022-01-15T01:05:21Z,2860000,-183.0,171.0,1,left,M. Bridges 24' 3PT step back (9 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,24.99,Made,9.0,,,,,,,,,,,,,,,,,,
292,PT01M22.00S,2022-01-15T00:59:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,87.72996057818659,51.9607843137255,1610612753,60,58,2022-01-15T01:05:46Z,2870000,10.0,63.0,1,right,MISS J. Suggs 6' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,6.36,Missed,,,,,,,,,,,,,,,,,,,
293,PT01M20.00S,2022-01-15T01:00:00.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,60,58,2022-01-15T01:00:03Z,2880000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,292.0,5.0,4.0,1.0,,,,,,,,,,,,,,
294,PT01M17.00S,2022-01-15T01:00:04.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,7.440867279894875,2.941176470588235,1610612766,60,58,2022-01-15T01:06:17Z,2890000,235.0,17.0,1,left,MISS M. Bridges running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M14.00S,2022-01-15T01:00:07.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,60,58,2022-01-15T01:00:10Z,2900000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,294.0,2.0,1.0,1.0,,,,,,,,,,,,,,
296,PT01M09.00S,2022-01-15T01:00:12.1Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,60,58,2022-01-15T01:00:17Z,2910000,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 1628998]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,1.0,Martin,1628998.0,,,,,,,,,,,
297,PT01M09.00S,2022-01-15T01:00:12.1Z,2,REGULAR,steal,,[],1628998,,,1610612766,60,58,2022-01-15T01:08:24Z,2920000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M06.00S,2022-01-15T01:00:15.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626179,24.129434954007884,87.25490196078431,1610612766,63,58,2022-01-15T01:08:47Z,2930000,-186.0,174.0,1,left,T. Rozier 25' 3PT running (16 PTS) (C. Martin 2 AST),"[1626179, 1628998]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,25.51,Made,16.0,,,,,,,,C. Martin,1628998.0,2.0,,,,,,,,
300,PT00M46.60S,2022-01-15T01:00:38.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,88.25558475689881,50.0,1610612753,63,60,2022-01-15T01:00:42Z,2950000,0.0,58.0,1,right,R. Lopez Hook (7 PTS) (J. Suggs 4 AST),"[201577, 1630591]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,5.79,Made,7.0,,,,,,,,J. Suggs,1630591.0,4.0,,,,,,,,
302,PT00M32.70S,2022-01-15T01:00:55.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,31.61957950065703,29.901960784313726,1610612766,63,60,2022-01-15T01:00:59Z,2970000,100.0,245.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
303,PT00M30.40S,2022-01-15T01:00:57.5Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,63,60,2022-01-15T01:00:59Z,2980000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,,,,,,
304,PT00M10.90S,2022-01-15T01:01:21.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612753,63,60,2022-01-15T01:01:26Z,2990000,,,0,,C. Martin personal FOUL (1 PF) (Suggs 2 FT),"[1628998, 1630591]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,1627541.0,,,1.0,0.0,Suggs,1630591.0,
306,PT00M10.90S,2022-01-15T01:01:48.1Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,63,60,2022-01-15T01:01:48Z,3010000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,,
307,PT00M10.90S,2022-01-15T01:01:48.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,63,60,2022-01-15T01:01:48Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,
308,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,out,[],203486,,,1610612753,63,60,2022-01-15T01:02:10Z,3030000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,out,[],1628998,,,1610612753,63,60,2022-01-15T01:02:10Z,3040000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,out,[],201577,,,1610612753,63,60,2022-01-15T01:02:10Z,3050000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,in,[],1630163,,,1610612753,63,60,2022-01-15T01:02:10Z,3060000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,in,[],1629667,,,1610612753,63,60,2022-01-15T01:02:10Z,3070000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M10.90S,2022-01-15T01:01:50.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,63,60,2022-01-15T01:02:10Z,3080000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M10.90S,2022-01-15T01:02:23.9Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,63,61,2022-01-15T01:02:23Z,3090000,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2022-01-15T01:02:42.4Z,2,REGULAR,2pt,Jump Shot,[],1628970,14.4053876478318,9.803921568627452,1610612766,63,61,2022-01-15T01:10:14Z,3100000,201.0,83.0,1,left,MISS M. Bridges 21' fadeaway Shot,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,21.74,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-01-15T01:02:44.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,63,61,2022-01-15T01:02:44Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,,,
317,PT00M00.00S,2022-01-15T01:02:55.0Z,2,REGULAR,period,end,[],0,,,1610612766,63,61,2022-01-15T01:02:55Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-15T01:17:23.7Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,63,61,2022-01-15T01:18:08Z,3130000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-01-15T01:17:23.7Z,3,REGULAR,substitution,out,['startperiod'],1630591,,,1610612766,63,61,2022-01-15T01:18:08Z,3140000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-15T01:17:23.7Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,63,61,2022-01-15T01:18:08Z,3150000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-15T01:17:23.7Z,3,REGULAR,substitution,in,['startperiod'],201577,,,1610612766,63,61,2022-01-15T01:18:08Z,3160000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-15T01:18:08.7Z,3,REGULAR,period,start,[],0,,,1610612766,63,61,2022-01-15T01:18:09Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M47.00S,2022-01-15T01:18:23.3Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612766,63,61,2022-01-15T01:18:30Z,3180000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Ball 2 FT),"[1630175, 1630163]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1628487.0,,,2.0,0.0,Ball,1630163.0,
325,PT11M47.00S,2022-01-15T01:18:47.9Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,64,61,2022-01-15T01:18:47Z,3200000,,,0,,L. Ball Free Throw 1 of 2 (12 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
326,PT11M47.00S,2022-01-15T01:19:03.5Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,65,61,2022-01-15T01:19:03Z,3210000,,,0,,L. Ball Free Throw 2 of 2 (13 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
327,PT11M35.00S,2022-01-15T01:19:19.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,65,61,2022-01-15T01:19:19Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M30.00S,2022-01-15T01:19:34.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203914,8.492115637319317,48.77450980392157,1610612753,65,63,2022-01-15T01:19:40Z,3230000,6.0,27.0,1,left,G. Harris cutting DUNK (10 PTS) (R. Lopez 2 AST),"[203914, 201577]",1610612753.0,ORL,cutting,,,Harris,G. Harris,,,,,2.8,Made,10.0,,,,,,,,R. Lopez,201577.0,2.0,,,,,,,,
330,PT11M10.00S,2022-01-15T01:19:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.14651773981603,51.71568627450981,1610612766,65,63,2022-01-15T01:20:00Z,3250000,9.0,31.0,1,right,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,,
331,PT11M09.00S,2022-01-15T01:19:55.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,65,63,2022-01-15T01:20:00Z,3260000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,330.0,2.0,1.0,1.0,,,,,,,,,,,,,,
332,PT10M59.00S,2022-01-15T01:20:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.806176084099869,52.20588235294118,1610612753,65,65,2022-01-15T01:20:51Z,3270000,-11.0,40.0,1,left,F. Wagner driving finger roll Layup (13 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,4.12,Made,13.0,,,,,,,,,,,,,,,,,,
333,PT10M45.00S,2022-01-15T01:20:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,79.84559789750328,50.98039215686274,1610612766,65,65,2022-01-15T01:20:22Z,3280000,5.0,137.0,1,right,MISS M. Plumlee 13' floating Shot,[203486],1610612766.0,CHA,floating,,,Plumlee,M. Plumlee,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,,
334,PT10M43.00S,2022-01-15T01:20:20.7Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,65,65,2022-01-15T01:20:22Z,3290000,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,333.0,5.0,5.0,0.0,,,,,,,,,,,,,,
335,PT10M32.00S,2022-01-15T01:20:32.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.623521681997373,51.470588235294116,1610612753,65,65,2022-01-15T01:22:17Z,3300000,-7.0,29.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M31.00S,2022-01-15T01:20:33.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,65,65,2022-01-15T01:20:40Z,3310000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,335.0,6.0,5.0,1.0,,,,,,,,,,,,,,
337,PT10M25.00S,2022-01-15T01:20:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,91.80354796320631,54.41176470588235,1610612766,65,65,2022-01-15T01:23:00Z,3320000,22.0,25.0,1,right,MISS G. Hayward running alley-oop Layup,[202330],1610612766.0,CHA,running alley-oop,,,Hayward,G. Hayward,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M23.00S,2022-01-15T01:20:40.2Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,65,65,2022-01-15T01:20:40Z,3330000,,,0,,C. Okeke REBOUND (Off:0 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,337.0,6.0,6.0,0.0,,,,,,,,,,,,,,
339,PT10M19.00S,2022-01-15T01:20:46.3Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,65,65,2022-01-15T01:20:59Z,3340000,,,0,,F. Wagner step out-of-bounds TURNOVER (3 TO),[1630532],1610612753.0,ORL,step,,,Wagner,F. Wagner,,,,,,,,,,,,3.0,,,,,,1628487.0,,,,,,,
340,PT10M10.00S,2022-01-15T01:21:07.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,68.80749014454665,26.225490196078432,1610612766,68,65,2022-01-15T01:21:14Z,3350000,-119.0,241.0,1,right,L. Ball 26' 3PT step back (16 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.85,Made,16.0,,,,,,,,,,,,,,,,,,
341,PT09M57.00S,2022-01-15T01:21:19.7Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,68,65,2022-01-15T01:21:30Z,3360000,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1630163]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,2.0,Ball,1630163.0,,,,,,,,,,,
342,PT09M57.00S,2022-01-15T01:21:19.7Z,3,REGULAR,steal,,[],1630163,,,1610612766,68,65,2022-01-15T01:21:30Z,3370000,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M53.00S,2022-01-15T01:21:23.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628970,91.40932982917214,49.26470588235294,1610612766,70,65,2022-01-15T01:24:07Z,3380000,-4.0,28.0,1,right,M. Bridges running alley-oop DUNK (11 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,2.85,Made,11.0,,,,,,,,L. Ball,1630163.0,6.0,,,,,,,,
345,PT09M52.00S,2022-01-15T01:21:38.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,70,65,2022-01-15T01:21:38Z,3400000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M34.00S,2022-01-15T01:24:38.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,16.113666228646515,2.941176470588235,1610612753,70,65,2022-01-15T01:24:41Z,3410000,235.0,99.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M32.00S,2022-01-15T01:24:40.1Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,70,65,2022-01-15T01:24:41Z,3420000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,346.0,4.0,3.0,1.0,,,,,,,,,,,,,,
348,PT09M25.00S,2022-01-15T01:24:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612766,70,65,2022-01-15T01:24:55Z,3430000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Bridges 2 FT),"[1630175, 1628970]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1628487.0,,,3.0,0.0,Bridges,1628970.0,
350,PT09M25.00S,2022-01-15T01:25:09.0Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,71,65,2022-01-15T01:25:09Z,3450000,,,0,,M. Bridges Free Throw 1 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
351,PT09M25.00S,2022-01-15T01:25:22.3Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,72,65,2022-01-15T01:25:22Z,3460000,,,0,,M. Bridges Free Throw 2 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
352,PT09M15.00S,2022-01-15T01:25:37.0Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612753,72,65,2022-01-15T01:25:50Z,3470000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Lopez 2 FT),"[1628970, 201577]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1627541.0,,,2.0,0.0,Lopez,201577.0,
354,PT09M15.00S,2022-01-15T01:25:57.3Z,3,REGULAR,freethrow,1 of 2,[],201577,,,1610612753,72,65,2022-01-15T01:25:57Z,3490000,,,0,,MISS R. Lopez Free Throw 1 of 2,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M15.00S,2022-01-15T01:25:57.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,72,65,2022-01-15T01:25:57Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,
356,PT09M15.00S,2022-01-15T01:26:10.3Z,3,REGULAR,freethrow,2 of 2,[],201577,,,1610612753,72,66,2022-01-15T01:26:10Z,3510000,,,0,,R. Lopez Free Throw 2 of 2 (8 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
357,PT09M00.00S,2022-01-15T01:26:29.4Z,3,REGULAR,turnover,bad pass,[],202330,,,1610612766,72,66,2022-01-15T01:26:36Z,3520000,,,0,,G. Hayward bad pass TURNOVER (2 TO),"[202330, 203914]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,2.0,Harris,203914.0,,,,,,,,,,,
358,PT09M00.00S,2022-01-15T01:26:29.4Z,3,REGULAR,steal,,[],203914,,,1610612753,72,66,2022-01-15T01:26:31Z,3530000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT08M56.00S,2022-01-15T01:26:33.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,72,66,2022-01-15T01:26:33Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT08M52.00S,2022-01-15T01:27:01.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201577,6.258212877792378,55.14705882352941,1610612753,72,66,2022-01-15T01:27:06Z,3550000,-26.0,6.0,1,left,MISS R. Lopez Layup,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M49.00S,2022-01-15T01:27:04.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,72,66,2022-01-15T01:27:06Z,3560000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,360.0,7.0,6.0,1.0,,,,,,,,,,,,,,
362,PT08M40.00S,2022-01-15T01:27:13.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,90.62089356110381,51.470588235294116,1610612766,74,66,2022-01-15T01:28:30Z,3570000,7.0,36.0,1,right,M. Plumlee cutting finger roll Layup (8 PTS) (T. Rozier 5 AST),"[203486, 1626179]",1610612766.0,CHA,cutting finger roll,,,Plumlee,M. Plumlee,,,,,3.65,Made,8.0,,,,,,,,T. Rozier,1626179.0,5.0,,,,,,,,
364,PT08M33.00S,2022-01-15T01:27:22.1Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612753,74,66,2022-01-15T01:27:32Z,3590000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Anthony 2 FT),"[1628970, 1630175]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,1162.0,,,3.0,0.0,Anthony,1630175.0,
366,PT08M33.00S,2022-01-15T01:27:48.8Z,3,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,74,67,2022-01-15T01:27:48Z,3610000,,,0,,C. Anthony Free Throw 1 of 2 (5 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
