actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
538,PT07M04.00S,2021-12-07T01:59:27.3Z,4,REGULAR,2pt,Jump Shot,[],202699,85.89027595269383,29.901960784313726,1610612755,105,108,2021-12-07T02:00:08Z,5270000,-100.0,80.0,1,right,MISS T. Harris 12' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,12.85,Missed,,,,,,,,,,,,,,,,,,,
539,PT07M04.00S,2021-12-07T01:59:29.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,105,108,2021-12-07T01:59:29Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,
540,PT07M04.00S,2021-12-07T01:59:32.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,105,108,2021-12-07T01:59:32Z,5290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M04.00S,2021-12-07T01:59:36.4Z,4,REGULAR,substitution,out,[],1629023,,,1610612755,105,108,2021-12-07T01:59:44Z,5300000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M04.00S,2021-12-07T01:59:36.4Z,4,REGULAR,substitution,in,[],1628998,,,1610612755,105,108,2021-12-07T01:59:44Z,5310000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M04.00S,2021-12-07T01:59:50.8Z,4,REGULAR,substitution,out,[],203083,,,1610612755,105,108,2021-12-07T02:00:06Z,5320000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M04.00S,2021-12-07T01:59:50.8Z,4,REGULAR,substitution,in,[],203954,,,1610612755,105,108,2021-12-07T02:00:06Z,5340000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M48.00S,2021-12-07T02:00:15.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,73.53810775295663,83.57843137254902,1610612755,105,108,2021-12-07T02:00:22Z,5360000,168.0,196.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
548,PT06M46.00S,2021-12-07T02:00:17.3Z,4,REGULAR,rebound,offensive,[],203552,,,1610612755,105,108,2021-12-07T02:00:17Z,5370000,,,0,,S. Curry REBOUND (Off:2 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,547.0,3.0,1.0,2.0,,,,,,,,,,,,,,
549,PT06M45.00S,2021-12-07T02:00:18.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203552,89.30683311432325,50.98039215686274,1610612755,105,108,2021-12-07T02:00:29Z,5380000,5.0,48.0,1,right,MISS S. Curry Jump Shot,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,4.82,Missed,,,,,,,,,,,,,,,,,,,
550,PT06M44.00S,2021-12-07T02:00:19.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,105,108,2021-12-07T02:00:29Z,5390000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,
551,PT06M44.00S,2021-12-07T02:00:23.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,105,108,2021-12-07T02:00:23Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M37.00S,2021-12-07T02:00:59.9Z,4,REGULAR,foul,personal,[],1627777,,,1610612766,105,108,2021-12-07T02:01:10Z,5420000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1628970]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,1627961.0,,,,1.0,0.0,Bridges,1628970.0,,,
555,PT06M37.00S,2021-12-07T02:01:05.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612766,105,108,2021-12-07T02:01:07Z,5440000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M37.00S,2021-12-07T02:01:05.8Z,4,REGULAR,substitution,in,[],201980,,,1610612766,105,108,2021-12-07T02:01:07Z,5450000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M26.00S,2021-12-07T02:01:17.3Z,4,REGULAR,3pt,Jump Shot,[],202330,25.312089356110377,84.06862745098039,1610612766,105,108,2021-12-07T02:01:46Z,5460000,-170.0,185.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
558,PT06M18.00S,2021-12-07T02:01:25.3Z,4,REGULAR,rebound,offensive,[],1630547,,,1610612766,105,108,2021-12-07T02:01:46Z,5470000,,,0,,J. Bouknight REBOUND (Off:4 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,557.0,5.0,1.0,4.0,,,,,,,,,,,,,,
559,PT06M18.00S,2021-12-07T02:01:25.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630547,5.590000152587891,50.0,1610612766,107,108,2021-12-07T02:01:25Z,5480000,0.0,0.0,1,left,J. Bouknight putback DUNK (11 PTS),[1630547],1610612766.0,CHA,putback,,,Bouknight,J. Bouknight,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
560,PT06M04.00S,2021-12-07T02:01:39.2Z,4,REGULAR,3pt,Jump Shot,[],201980,88.78120893561103,97.79411764705883,1610612755,107,108,2021-12-07T02:01:50Z,5490000,239.0,53.0,1,right,MISS D. Green 24' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,,
561,PT06M02.00S,2021-12-07T02:01:41.2Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,107,108,2021-12-07T02:01:50Z,5500000,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,560.0,5.0,3.0,2.0,,,,,,,,,,,,,,
562,PT05M58.00S,2021-12-07T02:01:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628998,8.360709592641262,48.77450980392157,1610612766,109,108,2021-12-07T02:02:01Z,5510000,6.0,26.0,1,left,C. Martin running Layup (14 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,2.68,Made,14.0,,,,,,,,,,,,,,,,,,
563,PT05M58.00S,2021-12-07T02:01:55.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,109,108,2021-12-07T02:01:55Z,5520000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M41.00S,2021-12-07T02:04:58.8Z,4,REGULAR,3pt,Jump Shot,[],1629003,92.32917214191852,97.79411764705883,1610612755,109,111,2021-12-07T02:05:04Z,5530000,239.0,20.0,1,right,S. Milton 3PT  (16 PTS) (D. Green 3 AST),"[1629003, 201980]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,23.98,Made,16.0,,,,,D. Green,201980.0,3.0,,,,,,,,,,,
566,PT05M21.00S,2021-12-07T02:05:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,7.178055190538765,54.90196078431373,1610612766,109,111,2021-12-07T02:05:26Z,5550000,-25.0,15.0,1,left,MISS G. Hayward Layup - blocked,"[202330, 202699]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.87,Missed,,,,,,,,,,,Harris,202699.0,,,,,,,
567,PT05M21.00S,2021-12-07T02:05:20.6Z,4,REGULAR,block,,[],202699,,,1610612766,109,111,2021-12-07T02:05:54Z,5560000,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M21.00S,2021-12-07T02:05:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,109,111,2021-12-07T02:05:26Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,,,,
569,PT05M21.00S,2021-12-07T02:05:26.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,109,111,2021-12-07T02:05:26Z,5580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M16.00S,2021-12-07T02:05:46.2Z,4,REGULAR,foul,personal,['2freethrow'],202699,,,1610612766,109,111,2021-12-07T02:05:58Z,5590000,,,0,,T. Harris shooting personal FOUL (1 PF) (Bridges 2 FT),"[202699, 1628970]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,1627961.0,,,,1.0,0.0,Bridges,1628970.0,,,
572,PT05M16.00S,2021-12-07T02:06:11.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628970,,,1610612766,109,111,2021-12-07T02:06:11Z,5610000,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
573,PT05M16.00S,2021-12-07T02:06:11.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,109,111,2021-12-07T02:06:11Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,
574,PT05M16.00S,2021-12-07T02:06:25.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628970,,,1610612766,110,111,2021-12-07T02:06:25Z,5630000,,,0,,M. Bridges Free Throw 2 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
575,PT05M02.00S,2021-12-07T02:06:42.4Z,4,REGULAR,foul,personal,[],202330,,,1610612755,110,111,2021-12-07T02:06:57Z,5640000,,,0,,G. Hayward personal FOUL (2 PF),"[202330, 203954]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,201639.0,,,,2.0,0.0,Embiid,203954.0,,,
577,PT04M52.00S,2021-12-07T02:07:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.46057818659659,48.03921568627451,1610612755,110,113,2021-12-07T02:07:50Z,5660000,-10.0,18.0,1,right,J. Embiid driving Layup (32 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.08,Made,32.0,,,,,,,,,,,,,,,,,,
578,PT04M35.00S,2021-12-07T02:07:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,15.193823915900131,47.549019607843135,1610612766,112,113,2021-12-07T02:08:53Z,5670000,12.0,90.0,1,left,J. Thor 9' driving floating Jump Shot (8 PTS) (M. Bridges 6 AST),"[1630550, 1628970]",1610612766.0,CHA,driving floating,,,Thor,J. Thor,,,,,9.11,Made,8.0,,,,,M. Bridges,1628970.0,6.0,,,,,,,,,,,
579,PT04M35.00S,2021-12-07T02:07:36.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203954,,,1610612766,112,113,2021-12-07T02:08:15Z,5680000,,,0,,J. Embiid shooting personal FOUL (3 PF) (Thor 1 FT),"[203954, 1630550]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Thor,1630550.0,,,
581,PT04M35.00S,2021-12-07T02:07:51.7Z,4,REGULAR,substitution,out,[],1630547,,,1610612766,112,113,2021-12-07T02:08:17Z,5700000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M35.00S,2021-12-07T02:07:51.7Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,112,113,2021-12-07T02:08:17Z,5710000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M35.00S,2021-12-07T02:08:16.6Z,4,REGULAR,freethrow,1 of 1,[],1630550,,,1610612766,112,113,2021-12-07T02:08:16Z,5720000,,,0,,MISS J. Thor Free Throw 1 of 1,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
584,PT04M32.00S,2021-12-07T02:08:17.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,112,113,2021-12-07T02:08:17Z,5730000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,583.0,10.0,10.0,0.0,,,,,,,,,,,,,,
585,PT04M11.00S,2021-12-07T02:08:38.6Z,4,REGULAR,3pt,Jump Shot,[],201980,89.30683311432325,4.411764705882353,1610612755,112,113,2021-12-07T02:08:44Z,5740000,-228.0,48.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
586,PT04M09.00S,2021-12-07T02:08:40.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,112,113,2021-12-07T02:08:44Z,5750000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,,,
587,PT04M09.00S,2021-12-07T02:08:43.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,112,113,2021-12-07T02:08:43Z,5760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M09.00S,2021-12-07T02:08:44.3Z,4,REGULAR,substitution,out,[],1630550,,,1610612755,112,113,2021-12-07T02:08:47Z,5770000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M09.00S,2021-12-07T02:08:44.3Z,4,REGULAR,substitution,in,[],1626162,,,1610612755,112,113,2021-12-07T02:08:47Z,5780000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M09.00S,2021-12-07T02:08:51.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,112,113,2021-12-07T02:09:04Z,5790000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M02.00S,2021-12-07T02:10:37.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203954,92.9862023653088,53.431372549019606,1610612755,112,115,2021-12-07T02:10:46Z,5800000,17.0,13.0,1,right,J. Embiid driving DUNK (34 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.18,Made,34.0,,,,,,,,,,,,,,,,,,
594,PT03M42.00S,2021-12-07T02:10:57.3Z,4,REGULAR,3pt,Jump Shot,[],1628970,33.327858081471746,56.127450980392155,1610612766,112,115,2021-12-07T02:11:58Z,5810000,-31.0,261.0,1,left,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
595,PT03M39.00S,2021-12-07T02:11:00.3Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,112,115,2021-12-07T02:11:02Z,5820000,,,0,,D. Green REBOUND (Off:0 Def:4),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,594.0,4.0,4.0,0.0,,,,,,,,,,,,,,
596,PT03M31.00S,2021-12-07T02:11:10.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,112,115,2021-12-07T02:11:10Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M18.00S,2021-12-07T02:11:36.5Z,4,REGULAR,3pt,Jump Shot,[],202699,76.2976346911958,10.049019607843137,1610612755,112,115,2021-12-07T02:11:42Z,5840000,-200.0,170.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
598,PT03M14.00S,2021-12-07T02:11:40.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,112,115,2021-12-07T02:11:42Z,5850000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,597.0,6.0,5.0,1.0,,,,,,,,,,,,,,
599,PT03M03.00S,2021-12-07T02:11:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,7.966491458607096,50.49019607843137,1610612766,112,115,2021-12-07T02:11:55Z,5860000,-2.0,22.0,1,left,MISS G. Hayward Layup - blocked,"[202330, 203552]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.25,Missed,,,,,,,,,,,Curry,203552.0,,,,,,,
600,PT03M03.00S,2021-12-07T02:11:50.6Z,4,REGULAR,block,,[],203552,,,1610612766,112,115,2021-12-07T02:11:53Z,5870000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M01.00S,2021-12-07T02:11:52.6Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,112,115,2021-12-07T02:11:55Z,5880000,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,599.0,4.0,3.0,1.0,,,,,,,,,,,,,,
602,PT02M59.00S,2021-12-07T02:11:55.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,6.915243101182654,95.58823529411765,1610612766,112,115,2021-12-07T02:12:02Z,5890000,-228.0,13.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M57.00S,2021-12-07T02:11:57.8Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,112,115,2021-12-07T02:11:57Z,5900000,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,602.0,11.0,11.0,0.0,,,,,,,,,,,,,,
604,PT02M37.00S,2021-12-07T02:12:17.2Z,4,REGULAR,3pt,Jump Shot,[],201980,95.6143232588699,97.79411764705883,1610612755,112,115,2021-12-07T02:12:26Z,5910000,239.0,-11.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M35.00S,2021-12-07T02:12:19.2Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,112,115,2021-12-07T02:12:26Z,5920000,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,604.0,6.0,4.0,2.0,,,,,,,,,,,,,,
606,PT02M31.00S,2021-12-07T02:12:22.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,8.623521681997373,98.52941176470588,1610612766,112,115,2021-12-07T02:12:33Z,5930000,-243.0,29.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M28.00S,2021-12-07T02:12:25.8Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,112,115,2021-12-07T02:12:33Z,5940000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,606.0,3.0,3.0,0.0,,,,,,,,,,,,,,
608,PT02M13.00S,2021-12-07T02:12:43.8Z,4,REGULAR,foul,personal,[],1629023,,,1610612755,112,115,2021-12-07T02:12:59Z,5950000,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 203954]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,1627962.0,,,,4.0,0.0,Embiid,203954.0,,,
610,PT02M08.00S,2021-12-07T02:13:15.3Z,4,REGULAR,3pt,Jump Shot,[],1629003,70.64717477003943,76.22549019607843,1610612755,112,115,2021-12-07T02:15:24Z,5970000,131.0,223.0,1,right,MISS S. Milton 25' step back 3PT,[1629003],1610612755.0,PHI,step back,,,Milton,S. Milton,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
611,PT02M06.00S,2021-12-07T02:13:17.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,112,115,2021-12-07T02:13:21Z,5980000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,610.0,,,,,,,,,,,,,,,,,
612,PT02M06.00S,2021-12-07T02:13:22.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,112,115,2021-12-07T02:13:22Z,5990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M54.00S,2021-12-07T02:13:38.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.966491458607096,50.0,1610612766,114,115,2021-12-07T02:13:49Z,6000000,0.0,22.0,1,left,M. Bridges finger roll Layup (14 PTS),[1628970],1610612766.0,CHA,finger roll,,,Bridges,M. Bridges,,,,,2.24,Made,14.0,,,,,,,,,,,,,,,,,,
614,PT01M38.00S,2021-12-07T02:14:07.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612755,114,115,2021-12-07T02:14:25Z,6010000,,,0,,C. Martin shooting personal FOUL (1 PF) (Harris 2 FT),"[1628998, 202699]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Harris,202699.0,,,
616,PT01M38.00S,2021-12-07T02:15:00.5Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,114,116,2021-12-07T02:15:26Z,6030000,,,0,,T. Harris Free Throw 1 of 2 (19 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
617,PT01M38.00S,2021-12-07T02:15:00.5Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,114,116,2021-12-07T02:15:26Z,6040000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,,
618,PT01M35.00S,2021-12-07T02:15:03.5Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,114,116,2021-12-07T02:15:26Z,6050000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,617.0,5.0,4.0,1.0,,,,,,,,,,,,,,
619,PT01M22.00S,2021-12-07T02:15:40.1Z,4,REGULAR,2pt,Jump Shot,[],1628970,21.107095926412615,22.058823529411764,1610612766,116,116,2021-12-07T02:16:56Z,6060000,140.0,146.0,1,left,M. Bridges 20' pullup Jump Shot (16 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,20.2,Made,16.0,,,,,,,,,,,,,,,,,,
620,PT01M06.00S,2021-12-07T02:15:58.1Z,4,REGULAR,turnover,bad pass,[],201980,,,1610612755,116,116,2021-12-07T02:16:05Z,6070000,,,0,,D. Green bad pass TURNOVER (3 TO),"[201980, 202330]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,3.0,,,,,,,Hayward,202330.0,
621,PT01M06.00S,2021-12-07T02:15:58.1Z,4,REGULAR,steal,,[],202330,,,1610612766,116,116,2021-12-07T02:15:59Z,6080000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M01.00S,2021-12-07T02:16:03.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626162,18.873193166885677,93.87254901960785,1610612766,119,116,2021-12-07T02:16:21Z,6090000,-219.0,125.0,1,left,K. Oubre Jr. 25' 3PT  (30 PTS) (G. Hayward 8 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.25,Made,30.0,,,,,G. Hayward,202330.0,8.0,,,,,,,,,,,
624,PT01M01.00S,2021-12-07T02:16:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,119,116,2021-12-07T02:16:08Z,6110000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M01.00S,2021-12-07T02:17:00.3Z,4,REGULAR,substitution,out,[],1628998,,,1610612755,119,116,2021-12-07T02:17:49Z,6120000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M01.00S,2021-12-07T02:17:00.3Z,4,REGULAR,substitution,in,[],1630550,,,1610612755,119,116,2021-12-07T02:17:49Z,6130000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M49.10S,2021-12-07T02:18:09.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202330,,,1610612755,119,116,2021-12-07T02:18:21Z,6140000,,,0,,G. Hayward shooting personal FOUL (3 PF) (Embiid 2 FT),"[202330, 203954]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1627961.0,,,,3.0,0.0,Embiid,203954.0,,,
629,PT00M49.10S,2021-12-07T02:18:37.6Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,119,116,2021-12-07T02:18:37Z,6160000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
630,PT00M49.10S,2021-12-07T02:18:37.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,119,116,2021-12-07T02:18:37Z,6170000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,
