actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
438,PT08M22.00S,2021-11-02T00:32:43.2Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612739,58,67,2021-11-02T00:32:49Z,4350000,,,0,,C. Sexton REBOUND (Off:1 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,436.0,3.0,2.0,1.0,,,,,,,,,,,
439,PT08M22.00S,2021-11-02T00:32:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612739,58,67,2021-11-02T00:33:06Z,4360000,,,0,,L. Ball shooting personal FOUL (3 PF) (Sexton 2 FT),"[1630163, 1629012]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,1628171.0,,,,,,,,,,,,,,,,3.0,0.0,Sexton,1629012.0,
441,PT08M22.00S,2021-11-02T00:33:07.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629012,,,1610612739,58,68,2021-11-02T00:33:07Z,4380000,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,
442,PT08M22.00S,2021-11-02T00:33:07.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629012,,,1610612739,58,68,2021-11-02T00:33:25Z,4390000,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,Missed,,,,,,,,,,,,,,,,,
443,PT08M14.00S,2021-11-02T00:33:15.3Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612739,58,68,2021-11-02T00:33:43Z,4400000,,,0,,C. Sexton REBOUND (Off:2 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,442.0,4.0,2.0,2.0,,,,,,,,,,,
445,PT08M14.00S,2021-11-02T00:33:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,93.24901445466492,50.98039215686274,1610612739,58,68,2021-11-02T00:34:37Z,4405000,5.0,11.0,1,right,MISS C. Sexton tip Layup,[1629012],1610612739.0,CLE,tip,,,Sexton,C. Sexton,,,,,,,1.2,Missed,,,,,,,,,,,,,,,,,
446,PT08M14.00S,2021-11-02T00:33:25.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,58,68,2021-11-02T00:34:37Z,4407500,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,445.0,6.0,5.0,1.0,,,,,,,,,,,
444,PT07M56.00S,2021-11-02T00:33:43.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,28.597240473061763,79.41176470588235,1610612766,61,68,2021-11-02T00:34:16Z,4410000,-147.0,216.0,1,left,L. Ball 26' 3PT  (13 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,26.16,Made,,,,,,,,,13.0,,,,,,,,
447,PT07M36.00S,2021-11-02T00:34:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.12417871222075,56.127450980392155,1610612739,61,68,2021-11-02T00:34:53Z,4420000,31.0,59.0,1,right,MISS C. Sexton 6' Jump Shot,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,6.66,Missed,,,,,,,,,,,,,,,,,
448,PT07M34.00S,2021-11-02T00:34:06.8Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,61,68,2021-11-02T00:34:06Z,4430000,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,447.0,8.0,4.0,4.0,,,,,,,,,,,
449,PT07M34.00S,2021-11-02T00:34:08.0Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612739,61,68,2021-11-02T00:34:20Z,4440000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Allen 2 FT),"[203486, 1628386]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,
451,PT07M34.00S,2021-11-02T00:34:32.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,61,68,2021-11-02T00:34:32Z,4460000,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,
452,PT07M34.00S,2021-11-02T00:34:32.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,61,68,2021-11-02T00:34:32Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,451.0,,,,,,,,,,,,,,
453,PT07M34.00S,2021-11-02T00:34:44.2Z,3,REGULAR,substitution,out,[],202330,,,1610612739,61,68,2021-11-02T00:34:47Z,4480000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M34.00S,2021-11-02T00:34:44.2Z,3,REGULAR,substitution,in,[],1628998,,,1610612739,61,68,2021-11-02T00:34:47Z,4490000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M34.00S,2021-11-02T00:34:50.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,61,69,2021-11-02T00:34:50Z,4500000,,,0,,J. Allen Free Throw 2 of 2 (20 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,
456,PT07M24.00S,2021-11-02T00:35:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,17.0335085413929,55.63725490196079,1610612766,63,69,2021-11-02T00:35:09Z,4510000,-28.0,108.0,1,left,L. Ball 11' driving floating Jump Shot (15 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,,,11.12,Made,,,,,,,,,15.0,,,,,,,,
457,PT07M14.00S,2021-11-02T00:35:14.3Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,63,69,2021-11-02T00:35:19Z,4520000,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1630163]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,3.0,,,,,,,,,Ball,1630163.0,,,,,,,,,
458,PT07M14.00S,2021-11-02T00:35:14.3Z,3,REGULAR,steal,,[],1630163,,,1610612766,63,69,2021-11-02T00:35:17Z,4530000,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT07M08.00S,2021-11-02T00:35:22.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630163,6.258212877792378,49.50980392156863,1610612766,65,69,2021-11-02T00:35:58Z,4550000,2.0,6.0,1,left,L. Ball running DUNK (17 PTS),[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,,,0.68,Made,,,,,,,,,17.0,,,,,,,,
461,PT06M54.00S,2021-11-02T00:35:44.9Z,3,REGULAR,foul,technical,['1freethrow'],203486,,,1610612739,65,69,2021-11-02T00:35:59Z,4560000,,,0,,M. Plumlee defensive-3-second technical FOUL (1 Tech),[203486],1610612766.0,CHA,defensive-3-second,,,Plumlee,M. Plumlee,,,,,2003.0,,,,,,,,,,,,,,,,1.0,1.0,,,
462,PT06M54.00S,2021-11-02T00:36:01.0Z,3,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,65,70,2021-11-02T00:36:01Z,4570000,,,0,,D. Garland technical Free Throw 1 of 1 (11 PTS),[1629636],1610612739.0,CLE,technical,,,Garland,D. Garland,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,
463,PT06M54.00S,2021-11-02T00:36:03.0Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,65,70,2021-11-02T00:36:07Z,4580000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M54.00S,2021-11-02T00:36:03.0Z,3,REGULAR,substitution,in,[],201937,,,1610612739,65,70,2021-11-02T00:36:07Z,4590000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M41.00S,2021-11-02T00:36:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,90.48948751642575,36.51960784313725,1610612739,65,70,2021-11-02T00:36:31Z,4600000,-67.0,37.0,1,right,MISS J. Allen 7' Jump Shot - blocked,"[1628386, 1630163]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,7.68,Missed,Ball,1630163.0,,,,,,,,,,,,,,,
466,PT06M41.00S,2021-11-02T00:36:23.2Z,3,REGULAR,block,,[],1630163,,,1610612739,65,70,2021-11-02T00:36:26Z,4610000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M36.00S,2021-11-02T00:36:28.2Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612739,65,70,2021-11-02T00:36:31Z,4620000,,,0,,C. Sexton REBOUND (Off:3 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,465.0,5.0,2.0,3.0,,,,,,,,,,,
468,PT06M33.00S,2021-11-02T00:36:30.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,93.95532194480947,0.0,1610612739,65,73,2021-11-02T00:36:39Z,4630000,-250.0,4.0,1,right,C. Sexton 25' 3PT  (11 PTS),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,25.0,Made,,,,,,,,,11.0,,,,,,,,
469,PT06M19.00S,2021-11-02T00:36:44.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,9.280551905387648,44.11764705882353,1610612766,65,73,2021-11-02T00:36:52Z,4640000,29.0,35.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,,4.55,Missed,,,,,,,,,,,,,,,,,
470,PT06M16.00S,2021-11-02T00:36:51.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,65,73,2021-11-02T00:36:51Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,
471,PT06M16.00S,2021-11-02T00:36:58.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,65,73,2021-11-02T00:36:58Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M12.00S,2021-11-02T00:37:10.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,6.915243101182654,2.941176470588235,1610612766,65,73,2021-11-02T00:37:15Z,4670000,235.0,13.0,1,left,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,23.56,Missed,,,,,,,,,,,,,,,,,
473,PT06M09.00S,2021-11-02T00:37:13.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,73,2021-11-02T00:37:15Z,4680000,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,472.0,9.0,5.0,4.0,,,,,,,,,,,
474,PT06M00.00S,2021-11-02T00:37:22.4Z,3,REGULAR,3pt,Jump Shot,[],201937,75.24638633377135,12.745098039215685,1610612739,65,73,2021-11-02T00:37:27Z,4690000,-186.0,180.0,1,right,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,,
475,PT05M57.00S,2021-11-02T00:37:25.4Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,65,73,2021-11-02T00:37:27Z,4700000,,,0,,E. Mobley REBOUND (Off:3 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,474.0,7.0,4.0,3.0,,,,,,,,,,,
476,PT05M55.00S,2021-11-02T00:37:27.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,94.1688567674113,50.49019607843137,1610612739,65,75,2021-11-02T00:37:41Z,4710000,2.0,2.0,1,right,E. Mobley DUNK (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,0.34,Made,,,,,,,,,11.0,,,,,,,,
477,PT05M44.00S,2021-11-02T00:37:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,15.719448094612352,49.50980392156863,1610612766,65,75,2021-11-02T00:43:03Z,4720000,2.0,95.0,1,left,MISS M. Bridges 9' floating Shot,[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,,,9.53,Missed,,,,,,,,,,,,,,,,,
478,PT05M44.00S,2021-11-02T00:37:38.1Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,65,75,2021-11-02T00:37:45Z,4730000,,,0,,C. Martin REBOUND (Off:5 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,477.0,5.0,0.0,5.0,,,,,,,,,,,
479,PT05M31.00S,2021-11-02T00:37:50.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628998,10.5946123521682,49.01960784313725,1610612766,67,75,2021-11-02T00:37:55Z,4740000,5.0,47.0,1,left,C. Martin Hook (10 PTS) (L. Ball 2 AST),"[1628998, 1630163]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,4.74,Made,,,,,,,,,10.0,L. Ball,1630163.0,2.0,,,,,
481,PT05M04.00S,2021-11-02T00:38:17.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,67.09921156373193,42.15686274509804,1610612739,67,75,2021-11-02T00:38:21Z,4760000,-39.0,257.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,25.98,Missed,,,,,,,,,,,,,,,,,
482,PT05M02.00S,2021-11-02T00:38:19.6Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,67,75,2021-11-02T00:38:21Z,4770000,,,0,,L. Ball REBOUND (Off:3 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,481.0,5.0,2.0,3.0,,,,,,,,,,,
483,PT04M53.00S,2021-11-02T00:38:29.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,33.196452036793694,59.068627450980394,1610612766,67,75,2021-11-02T00:38:34Z,4780000,-45.0,260.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,,
484,PT04M49.00S,2021-11-02T00:38:33.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,67,75,2021-11-02T00:38:34Z,4790000,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,483.0,10.0,6.0,4.0,,,,,,,,,,,
485,PT04M33.00S,2021-11-02T00:38:49.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,53.431372549019606,1610612739,67,77,2021-11-02T00:38:55Z,4800000,17.0,7.0,1,right,E. Mobley Layup (13 PTS) (C. Sexton 1 AST),"[1630596, 1629012]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,1.87,Made,,,,,,,,,13.0,C. Sexton,1629012.0,1.0,,,,,
487,PT04M33.00S,2021-11-02T00:39:06.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,67,77,2021-11-02T00:39:06Z,4820000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,67,77,2021-11-02T00:41:24Z,4830000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,67,77,2021-11-02T00:41:24Z,4840000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,out,[],203486,,,1610612766,67,77,2021-11-02T00:41:24Z,4850000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612766,67,77,2021-11-02T00:41:24Z,4860000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,out,[],1628386,,,1610612766,67,77,2021-11-02T00:41:24Z,4870000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,in,[],202397,,,1610612766,67,77,2021-11-02T00:41:24Z,4880000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,67,77,2021-11-02T00:41:24Z,4890000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,67,77,2021-11-02T00:41:24Z,4900000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,in,[],1629731,,,1610612766,67,77,2021-11-02T00:41:24Z,4910000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M33.00S,2021-11-02T00:39:07.4Z,3,REGULAR,substitution,in,[],1626224,,,1610612766,67,77,2021-11-02T00:41:24Z,4920000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M22.00S,2021-11-02T00:41:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,18.478975032851512,52.450980392156865,1610612766,67,77,2021-11-02T00:41:58Z,4930000,-12.0,121.0,1,left,MISS T. Rozier 12' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,,,12.18,Missed,,,,,,,,,,,,,,,,,
499,PT04M19.00S,2021-11-02T00:41:57.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,67,77,2021-11-02T00:41:58Z,4940000,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,498.0,8.0,5.0,3.0,,,,,,,,,,,
500,PT04M09.00S,2021-11-02T00:42:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.9862023653088,54.41176470588235,1610612739,67,79,2021-11-02T00:42:14Z,4950000,22.0,13.0,1,right,C. Sexton driving Layup (13 PTS),[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,,,2.58,Made,,,,,,,,,13.0,,,,,,,,
501,PT03M56.00S,2021-11-02T00:42:24.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,14.273981603153747,40.19607843137255,1610612766,69,79,2021-11-02T00:42:33Z,4960000,49.0,82.0,1,left,P. Washington 9' Hook (7 PTS) (T. Rozier 2 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,9.53,Made,,,,,,,,,7.0,T. Rozier,1626179.0,2.0,,,,,
503,PT03M46.00S,2021-11-02T00:42:41.4Z,3,REGULAR,foul,offensive,[],1630596,,,1610612739,69,79,2021-11-02T00:42:55Z,4980000,,,0,,E. Mobley offensive FOUL (3 PF),"[1630596, 1628998]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2003.0,,,,,,,,,,,,,,,,3.0,0.0,Martin,1628998.0,
505,PT03M46.00S,2021-11-02T00:42:41.4Z,3,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,69,79,2021-11-02T00:42:41Z,5000000,,,0,,E. Mobley offensive foul TURNOVER (3 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2003.0,3.0,,,,,,,,,,,,,,,,,,,
506,PT03M32.00S,2021-11-02T00:43:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202397,6.915243101182654,52.450980392156865,1610612766,69,79,2021-11-02T00:43:07Z,5010000,-12.0,13.0,1,left,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,,,1.75,Missed,,,,,,,,,,,,,,,,,
507,PT03M27.00S,2021-11-02T00:43:06.4Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612766,69,79,2021-11-02T00:43:06Z,5020000,,,0,,P. Washington REBOUND (Off:3 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,506.0,3.0,0.0,3.0,,,,,,,,,,,
508,PT03M27.00S,2021-11-02T00:43:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,5.590000152587891,50.0,1610612766,71,79,2021-11-02T00:43:06Z,5030000,0.0,0.0,1,left,P. Washington putback Layup (9 PTS),[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,,,0.0,Made,,,,,,,,,9.0,,,,,,,,
509,PT03M25.00S,2021-11-02T00:43:09.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,67.49342969776609,32.1078431372549,1610612739,71,79,2021-11-02T00:43:15Z,5040000,-89.0,253.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,26.85,Missed,,,,,,,,,,,,,,,,,
510,PT03M22.00S,2021-11-02T00:43:12.1Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,71,79,2021-11-02T00:43:15Z,5050000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,509.0,1.0,1.0,0.0,,,,,,,,,,,
511,PT03M09.00S,2021-11-02T00:43:25.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,7.30946123521682,49.26470588235294,1610612766,73,79,2021-11-02T00:43:30Z,5060000,4.0,16.0,1,left,P. Washington DUNK (11 PTS) (C. Martin 2 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,1.66,Made,,,,,,,,,11.0,C. Martin,1628998.0,2.0,,,,,
513,PT02M44.00S,2021-11-02T00:43:49.4Z,3,REGULAR,3pt,Jump Shot,[],201937,91.01511169513797,2.941176470588235,1610612739,73,82,2021-11-02T00:43:54Z,5080000,-235.0,32.0,1,right,R. Rubio 3PT  (4 PTS) (C. Sexton 2 AST),"[201937, 1629012]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,23.75,Made,,,,,,,,,4.0,C. Sexton,1629012.0,2.0,,,,,
515,PT02M34.00S,2021-11-02T00:43:59.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,5.995400788436268,95.34313725490196,1610612766,73,82,2021-11-02T00:44:04Z,5100000,-227.0,4.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,22.67,Missed,,,,,,,,,,,,,,,,,
516,PT02M31.00S,2021-11-02T00:44:02.9Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,73,82,2021-11-02T00:44:04Z,5110000,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,
517,PT02M17.00S,2021-11-02T00:44:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.85479632063075,40.931372549019606,1610612739,73,82,2021-11-02T00:44:22Z,5120000,-45.0,15.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,,,4.76,Missed,,,,,,,,,,,,,,,,,
518,PT02M15.00S,2021-11-02T00:44:19.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,73,82,2021-11-02T00:44:22Z,5130000,,,0,,P. Washington REBOUND (Off:3 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,517.0,4.0,1.0,3.0,,,,,,,,,,,
519,PT02M04.00S,2021-11-02T00:44:30.4Z,3,REGULAR,2pt,Jump Shot,[],1626162,6.521024967148489,22.794117647058822,1610612766,73,82,2021-11-02T00:44:35Z,5140000,136.0,9.0,1,left,MISS K. Oubre Jr. 13' Jump Shot,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,13.63,Missed,,,,,,,,,,,,,,,,,
520,PT02M02.00S,2021-11-02T00:44:32.4Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,73,82,2021-11-02T00:44:35Z,5150000,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,519.0,4.0,4.0,0.0,,,,,,,,,,,
521,PT01M57.00S,2021-11-02T00:44:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,92.85479632063075,46.32352941176471,1610612739,73,84,2021-11-02T00:44:42Z,5160000,-18.0,15.0,1,right,C. Sexton running Layup (15 PTS),[1629012],1610612739.0,CLE,running,,,Sexton,C. Sexton,,,,,,,2.36,Made,,,,,,,,,15.0,,,,,,,,
