actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
346,PT10M31.00S,2022-03-20T00:25:08.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,63,55,2022-03-20T00:25:09Z,3450000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,344.0,1.0,1.0,0.0,,,
347,PT10M22.00S,2022-03-20T00:25:17.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,93.51182654402102,97.05882352941177,1610612742,63,55,2022-03-20T00:25:22Z,3460000,235.0,8.0,1,right,MISS L. Doncic 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M17.00S,2022-03-20T00:25:22.8Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,63,55,2022-03-20T00:25:22Z,3470000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,347.0,4.0,4.0,0.0,,,
349,PT10M14.00S,2022-03-20T00:25:28.1Z,3,REGULAR,foul,offensive,[],203486,,,1610612766,63,55,2022-03-20T00:25:34Z,3480000,,,0,,M. Plumlee charge offensive FOUL (2 PF),"[203486, 1628973]",1610612766.0,CHA,charge,,,Plumlee,M. Plumlee,,,,,,,,,,,1627529.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,
351,PT10M14.00S,2022-03-20T00:25:28.1Z,3,REGULAR,turnover,offensive foul,[],203486,,,1610612766,63,55,2022-03-20T00:25:28Z,3500000,,,0,,M. Plumlee offensive foul TURNOVER (3 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,1627529.0,,,,,3.0,,,,,,,,,
352,PT09M59.00S,2022-03-20T00:26:04.0Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612742,63,55,2022-03-20T00:26:17Z,3510000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Doncic 2 FT),"[203486, 1629029]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,202058.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,
354,PT09M59.00S,2022-03-20T00:26:30.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612742,63,56,2022-03-20T00:26:30Z,3530000,,,0,,L. Doncic Free Throw 1 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
355,PT09M59.00S,2022-03-20T00:26:49.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612742,63,57,2022-03-20T00:26:49Z,3540000,,,0,,L. Doncic Free Throw 2 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
356,PT09M41.00S,2022-03-20T00:27:15.3Z,3,REGULAR,foul,personal,[],1628467,,,1610612766,63,57,2022-03-20T00:27:28Z,3550000,,,0,,M. Kleber personal FOUL (3 PF),"[1628467, 203486]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,202058.0,3.0,0.0,Plumlee,203486.0,,,,,,,,,,
358,PT09M33.00S,2022-03-20T00:27:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.61957950065703,65.68627450980392,1610612766,66,57,2022-03-20T00:27:44Z,3570000,-78.0,245.0,1,left,P. Washington 25' 3PT  (14 PTS) (M. Plumlee 4 AST),"[1629023, 203486]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.7,Made,14.0,M. Plumlee,203486.0,4.0,,,,,,,,,,,,,,,
360,PT09M17.00S,2022-03-20T00:27:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.91261498028909,51.225490196078425,1610612742,66,59,2022-03-20T00:27:59Z,3590000,6.0,52.0,1,right,L. Doncic floating Jump Shot (23 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,5.21,Made,23.0,,,,,,,,,,,,,,,,,,
361,PT09M04.00S,2022-03-20T00:28:08.0Z,3,REGULAR,3pt,Jump Shot,[],1626179,3.1044678055190538,95.83333333333334,1610612766,69,59,2022-03-20T00:28:12Z,3600000,-229.0,-23.0,1,left,T. Rozier 3PT  (13 PTS) (M. Plumlee 5 AST),"[1626179, 203486]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.04,Made,13.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,,,,,
363,PT08M52.00S,2022-03-20T00:28:22.8Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612742,69,59,2022-03-20T00:28:29Z,3620000,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Powell 2 FT),"[203486, 203939]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,1627529.0,4.0,0.0,Powell,203939.0,,,,,,,,,,
365,PT08M52.00S,2022-03-20T00:28:50.1Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,69,60,2022-03-20T00:28:50Z,3640000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
366,PT08M52.00S,2022-03-20T00:29:11.8Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,69,61,2022-03-20T00:29:11Z,3650000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
367,PT08M37.00S,2022-03-20T00:29:30.2Z,3,REGULAR,3pt,Jump Shot,[],1629023,6.521024967148489,2.696078431372549,1610612766,69,61,2022-03-20T00:29:33Z,3660000,237.0,9.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M35.00S,2022-03-20T00:29:32.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,69,61,2022-03-20T00:29:33Z,3670000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,367.0,5.0,5.0,0.0,,,
369,PT08M15.00S,2022-03-20T00:29:52.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,67.23061760840999,40.68627450980392,1610612742,69,64,2022-03-20T00:29:56Z,3680000,-47.0,256.0,1,right,L. Doncic 25' 3PT pullup (26 PTS) (D. Finney-Smith 1 AST),"[1629029, 1627827]",1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.97,Made,26.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,,
371,PT07M57.00S,2022-03-20T00:30:11.9Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612766,69,64,2022-03-20T00:30:27Z,3700000,,,0,,L. Doncic shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629029, 1628970]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,202058.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,
373,PT07M57.00S,2022-03-20T00:30:38.7Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,70,64,2022-03-20T00:30:38Z,3720000,,,0,,M. Bridges Free Throw 1 of 2 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
374,PT07M57.00S,2022-03-20T00:30:40.5Z,3,REGULAR,substitution,out,[],203486,,,1610612766,70,64,2022-03-20T00:30:48Z,3730000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M57.00S,2022-03-20T00:30:40.5Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,70,64,2022-03-20T00:30:48Z,3740000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M57.00S,2022-03-20T00:31:01.6Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,71,64,2022-03-20T00:31:01Z,3750000,,,0,,M. Bridges Free Throw 2 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
377,PT07M48.00S,2022-03-20T00:31:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.80354796320631,50.0,1610612742,71,64,2022-03-20T00:31:25Z,3760000,0.0,25.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M43.00S,2022-03-20T00:31:23.6Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,71,64,2022-03-20T00:33:28Z,3770000,,,0,,M. Kleber REBOUND (Off:1 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,377.0,6.0,5.0,1.0,,,
379,PT07M40.00S,2022-03-20T00:31:26.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,65.39093298291722,47.549019607843135,1610612742,71,67,2022-03-20T00:31:30Z,3780000,-12.0,273.0,1,right,L. Doncic 27' 3PT step back (29 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.31,Made,29.0,,,,,,,,,,,,,,,,,,
380,PT07M29.00S,2022-03-20T00:31:36.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,31.750985545335087,36.76470588235294,1610612766,74,67,2022-03-20T00:31:41Z,3790000,66.0,246.0,1,left,P. Washington 25' 3PT  (17 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.48,Made,17.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
382,PT07M14.00S,2022-03-20T00:31:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.75229960578186,38.72549019607843,1610612742,74,69,2022-03-20T00:31:58Z,3810000,-56.0,34.0,1,right,L. Doncic 6' driving bank Jump Shot (31 PTS),[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,6.61,Made,31.0,,,,,,,,,,,,,,,,,,
383,PT07M06.00S,2022-03-20T00:32:00.0Z,3,REGULAR,3pt,Jump Shot,[],1629023,32.933639947437584,40.44117647058824,1610612766,74,69,2022-03-20T00:32:04Z,3820000,48.0,257.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M03.00S,2022-03-20T00:32:03.0Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,74,69,2022-03-20T00:32:04Z,3830000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,383.0,2.0,2.0,0.0,,,
385,PT06M41.00S,2022-03-20T00:32:25.3Z,3,REGULAR,3pt,Jump Shot,[],1628467,66.70499342969777,34.068627450980394,1610612742,74,72,2022-03-20T00:32:29Z,3840000,-80.0,260.0,1,right,M. Kleber 27' 3PT  (7 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,27.24,Made,7.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,,
387,PT06M40.00S,2022-03-20T00:32:30.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,72,2022-03-20T00:32:30Z,3860000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M22.00S,2022-03-20T00:35:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,21.895532194480946,90.68627450980392,1610612766,77,72,2022-03-20T00:35:51Z,3870000,-203.0,153.0,1,left,L. Ball 25' 3PT  (9 PTS) (T. Rozier 3 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.47,Made,9.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
390,PT05M58.00S,2022-03-20T00:36:14.9Z,3,REGULAR,foul,offensive,[],1629029,,,1610612742,77,72,2022-03-20T00:36:23Z,3890000,,,0,,L. Doncic offensive FOUL (2 PF),"[1629029, 1626179]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,202058.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,
392,PT05M58.00S,2022-03-20T00:36:14.9Z,3,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,77,72,2022-03-20T00:36:14Z,3910000,,,0,,L. Doncic offensive foul TURNOVER (3 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,202058.0,,,,,3.0,,,,,,,,,
393,PT05M42.00S,2022-03-20T00:36:48.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,11.514454664914586,48.529411764705884,1610612766,79,72,2022-03-20T00:36:52Z,3920000,7.0,56.0,1,left,P. Washington floating Jump Shot (19 PTS) (C. Martin 3 AST),"[1629023, 1628998]",1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,5.62,Made,19.0,C. Martin,1628998.0,3.0,,,,,,,,,,,,,,,
395,PT05M30.00S,2022-03-20T00:37:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.32917214191852,49.50980392156863,1610612742,79,72,2022-03-20T00:37:05Z,3940000,-2.0,20.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1628970]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,1.98,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0,
396,PT05M30.00S,2022-03-20T00:37:00.9Z,3,REGULAR,block,,[],1628970,,,1610612742,79,72,2022-03-20T00:37:03Z,3950000,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M27.00S,2022-03-20T00:37:03.9Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,79,72,2022-03-20T00:37:05Z,3960000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,
398,PT05M20.00S,2022-03-20T00:37:10.8Z,3,REGULAR,2pt,Jump Shot,[],1630163,23.209592641261498,54.90196078431373,1610612766,81,72,2022-03-20T00:37:14Z,3970000,-25.0,166.0,1,left,L. Ball 16' step back Jump Shot (11 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,16.75,Made,11.0,,,,,,,,,,,,,,,,,,
399,PT05M03.00S,2022-03-20T00:37:32.1Z,3,REGULAR,foul,personal,[],1630163,,,1610612742,81,72,2022-03-20T00:37:45Z,3980000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1629029]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,1627529.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,
401,PT05M03.00S,2022-03-20T00:37:41.0Z,3,REGULAR,substitution,out,[],203939,,,1610612742,81,72,2022-03-20T00:37:46Z,4000000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M03.00S,2022-03-20T00:37:41.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612742,81,72,2022-03-20T00:37:46Z,4010000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M03.00S,2022-03-20T00:37:41.0Z,3,REGULAR,substitution,in,[],203504,,,1610612742,81,72,2022-03-20T00:37:46Z,4020000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M03.00S,2022-03-20T00:37:41.0Z,3,REGULAR,substitution,in,[],1628373,,,1610612742,81,72,2022-03-20T00:37:46Z,4030000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M55.00S,2022-03-20T00:38:03.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,91.80354796320631,52.94117647058824,1610612742,81,72,2022-03-20T00:38:12Z,4040000,15.0,25.0,1,right,MISS D. Finney-Smith cutting DUNK,[1627827],1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
406,PT04M53.00S,2022-03-20T00:38:05.9Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,72,2022-03-20T00:38:12Z,4050000,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,405.0,7.0,7.0,0.0,,,
407,PT04M39.00S,2022-03-20T00:38:19.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,5.075558475689881,48.529411764705884,1610612766,83,72,2022-03-20T00:38:23Z,4060000,7.0,-5.0,1,left,P. Washington cutting DUNK (21 PTS) (L. Ball 5 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,0.88,Made,21.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
409,PT04M39.00S,2022-03-20T00:38:33.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,83,72,2022-03-20T00:38:33Z,4080000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M20.00S,2022-03-20T00:41:33.4Z,3,REGULAR,3pt,Jump Shot,[],1628373,86.94152431011827,3.1862745098039214,1610612742,83,72,2022-03-20T00:41:42Z,4090000,-234.0,70.0,1,right,MISS F. Ntilikina 24' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M16.00S,2022-03-20T00:41:37.4Z,3,REGULAR,rebound,offensive,[],1628373,,,1610612742,83,72,2022-03-20T00:41:42Z,4100000,,,0,,F. Ntilikina REBOUND (Off:1 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,410.0,2.0,1.0,1.0,,,
412,PT04M15.00S,2022-03-20T00:41:39.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,94.82588699080158,4.166666666666666,1610612742,83,72,2022-03-20T00:41:44Z,4110000,-229.0,-4.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M15.00S,2022-03-20T00:41:39.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,83,72,2022-03-20T00:41:44Z,4120000,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,412.0,8.0,8.0,0.0,,,
414,PT04M02.00S,2022-03-20T00:41:53.6Z,3,REGULAR,foul,personal,['2freethrow'],203504,,,1610612766,83,72,2022-03-20T00:42:01Z,4130000,,,0,,T. Burke shooting personal FOUL (3 PF) (Bridges 2 FT),"[203504, 1628970]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,,,,202026.0,3.0,0.0,Bridges,1628970.0,,,,,,,,,,
416,PT04M02.00S,2022-03-20T00:42:16.4Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,84,72,2022-03-20T00:42:16Z,4150000,,,0,,M. Bridges Free Throw 1 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
417,PT04M02.00S,2022-03-20T00:42:32.3Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,85,72,2022-03-20T00:42:32Z,4160000,,,0,,M. Bridges Free Throw 2 of 2 (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
418,PT03M49.00S,2022-03-20T00:42:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612742,85,72,2022-03-20T00:42:55Z,4170000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Kleber 2 FT),"[1628970, 1628467]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,202026.0,2.0,0.0,Kleber,1628467.0,,,,,,,,,,
420,PT03M49.00S,2022-03-20T00:43:10.5Z,3,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,85,73,2022-03-20T00:43:10Z,4190000,,,0,,M. Kleber Free Throw 1 of 2 (8 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
421,PT03M49.00S,2022-03-20T00:43:24.1Z,3,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,85,74,2022-03-20T00:43:24Z,4200000,,,0,,M. Kleber Free Throw 2 of 2 (9 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
422,PT03M31.00S,2022-03-20T00:43:41.6Z,3,REGULAR,2pt,Jump Shot,[],1628998,6.521024967148489,20.588235294117645,1610612766,87,74,2022-03-20T00:43:48Z,4210000,147.0,9.0,1,left,C. Martin 14' fadeaway Jump Shot (4 PTS) (L. Ball 6 AST),"[1628998, 1630163]",1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,14.74,Made,4.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
424,PT03M18.00S,2022-03-20T00:43:54.8Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,87,74,2022-03-20T00:44:00Z,4230000,,,0,,L. Doncic bad pass TURNOVER (4 TO),"[1629029, 1630163]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,4.0,Ball,1630163.0,,,,,,,
425,PT03M18.00S,2022-03-20T00:43:54.8Z,3,REGULAR,steal,,[],1630163,,,1610612766,87,74,2022-03-20T00:43:56Z,4240000,,,0,,L. Ball STEAL (4 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M17.00S,2022-03-20T00:44:00.7Z,3,REGULAR,foul,personal,[],1628467,,,1610612766,87,74,2022-03-20T00:44:14Z,4250000,,,0,,M. Kleber take personal FOUL (4 PF),"[1628467, 1626179]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,202026.0,4.0,0.0,Rozier,1626179.0,,,,,,,,,,
428,PT03M17.00S,2022-03-20T00:44:09.0Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,87,74,2022-03-20T00:44:22Z,4270000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M17.00S,2022-03-20T00:44:09.0Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,87,74,2022-03-20T00:44:22Z,4280000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M10.00S,2022-03-20T00:44:35.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,22.683968462549277,88.97058823529412,1610612766,87,74,2022-03-20T00:44:40Z,4290000,-195.0,161.0,1,left,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
431,PT03M06.00S,2022-03-20T00:44:39.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,87,74,2022-03-20T00:44:40Z,4300000,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,430.0,7.0,6.0,1.0,,,
432,PT03M00.00S,2022-03-20T00:44:49.7Z,3,REGULAR,2pt,Jump Shot,[],1629029,82.7365308804205,26.47058823529412,1610612742,87,76,2022-03-20T00:45:03Z,4310000,-118.0,110.0,1,right,L. Doncic 16' driving bank Jump Shot (33 PTS),[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,16.09,Made,33.0,,,,,,,,,,,,,,,,,,
433,PT03M00.00S,2022-03-20T00:44:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612742,87,76,2022-03-20T00:45:15Z,4320000,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Doncic 1 FT),"[1626162, 1629029]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,1627529.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,
435,PT03M00.00S,2022-03-20T00:45:06.7Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,87,76,2022-03-20T00:45:59Z,4340000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M00.00S,2022-03-20T00:45:06.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,87,76,2022-03-20T00:45:59Z,4350000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M00.00S,2022-03-20T00:45:30.4Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,87,77,2022-03-20T00:45:30Z,4360000,,,0,,L. Doncic Free Throw 1 of 1 (34 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
438,PT02M37.00S,2022-03-20T00:45:54.2Z,3,REGULAR,2pt,Jump Shot,[],1628970,26.757555847568987,70.09803921568627,1610612766,87,77,2022-03-20T00:47:14Z,4370000,-100.0,199.0,1,left,MISS M. Bridges 22' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,22.29,Missed,,,,,,,,,,,,,,,,,,,
