actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
447,PT00M26.50S,2022-02-10T02:24:45.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630208,93.38042049934296,49.50980392156863,1610612766,76,86,2022-02-10T02:24:53Z,4430000,-2.0,10.0,1,right,N. Richards alley-oop DUNK (7 PTS) (I. Smith 1 AST),"[1630208, 202397]",1610612766.0,CHA,,Richards,N. Richards,alley-oop,,,,,,1.0,Made,,,,,,,,,,7.0,,,I. Smith,202397.0,1.0,,,
449,PT00M01.50S,2022-02-10T02:25:14.7Z,3,REGULAR,3pt,Jump Shot,[],203897,33.98488830486202,63.970588235294116,1610612741,76,89,2022-02-10T02:25:26Z,4450000,-70.0,267.0,1,left,Z. LaVine 27' 3PT  (20 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,27.6,Made,,,,,,,,,,20.0,,,,,,,,
450,PT00M00.00S,2022-02-10T02:25:25.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,42.000657030223394,54.41176470588235,1610612766,76,89,2022-02-10T02:26:28Z,4460000,22.0,493.0,1,right,MISS T. Rozier 49' 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,49.32,Missed,,,,,,,,,,,,,,,,,,
451,PT00M00.00S,2022-02-10T02:25:25.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,76,89,2022-02-10T02:26:28Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT00M00.00S,2022-02-10T02:25:29.7Z,3,REGULAR,period,end,[],0,,,1610612766,76,89,2022-02-10T02:25:29Z,4480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,76,89,2022-02-10T02:28:33Z,4490000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,76,89,2022-02-10T02:28:33Z,4500000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612766,76,89,2022-02-10T02:28:33Z,4510000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,76,89,2022-02-10T02:28:33Z,4520000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,76,89,2022-02-10T02:28:33Z,4530000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2022-02-10T02:25:47.3Z,4,REGULAR,substitution,in,['startperiod'],1628396,,,1610612766,76,89,2022-02-10T02:28:33Z,4540000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2022-02-10T02:28:57.4Z,4,REGULAR,period,start,[],0,,,1610612766,76,89,2022-02-10T02:28:57Z,4550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT11M41.00S,2022-02-10T02:29:15.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,86.94152431011827,50.49019607843137,1610612766,76,89,2022-02-10T02:29:23Z,4560000,2.0,70.0,1,right,MISS P. Washington 7' driving Hook,[1629023],1610612766.0,CHA,,Washington,P. Washington,driving,,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,
461,PT11M38.00S,2022-02-10T02:29:18.4Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,76,89,2022-02-10T02:29:23Z,4570000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,460.0,5.0,5.0,0.0,,,,,,,,,,,,,,
462,PT11M34.00S,2022-02-10T02:29:25.9Z,4,REGULAR,foul,personal,[],1626162,,,1610612741,76,89,2022-02-10T02:29:47Z,4580000,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 203897]",1610612766.0,CHA,1193.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,,,,,,,,
464,PT11M28.00S,2022-02-10T02:29:48.2Z,4,REGULAR,2pt,Jump Shot,[],201942,22.946780551905388,52.69607843137255,1610612741,76,89,2022-02-10T02:30:00Z,4600000,-13.0,163.0,1,left,MISS D. DeRozan 16' Jump Shot,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,16.38,Missed,,,,,,,,,,,,,,,,,,
465,PT11M26.00S,2022-02-10T02:29:50.2Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,76,89,2022-02-10T02:30:00Z,4610000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,,464.0,1.0,0.0,1.0,,,,,,,,,,,,,,
466,PT11M26.00S,2022-02-10T02:29:58.6Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612741,76,89,2022-02-10T02:30:09Z,4620000,,,0,,P. Washington shooting personal FOUL (1 PF) (Bradley 2 FT),"[1629023, 1628396]",1610612766.0,CHA,1204.0,Washington,P. Washington,shooting,,,,,,,,,,,,,1.0,0.0,Bradley,1628396.0,,,,,,,,,
468,PT11M26.00S,2022-02-10T02:30:22.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628396,,,1610612741,76,89,2022-02-10T02:30:22Z,4640000,,,0,,MISS T. Bradley Free Throw 1 of 2,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
469,PT11M26.00S,2022-02-10T02:30:22.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,76,89,2022-02-10T02:30:22Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,468.0,,,,,,,,,,,,,,,,,
470,PT11M26.00S,2022-02-10T02:30:22.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628396,,,1610612741,76,89,2022-02-10T02:30:51Z,4660000,,,0,,MISS T. Bradley Free Throw 2 of 2,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT11M24.00S,2022-02-10T02:30:24.3Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,76,89,2022-02-10T02:30:51Z,4670000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,,,,,,,,
472,PT11M18.00S,2022-02-10T02:30:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,70.12155059132719,86.02941176470588,1610612766,76,89,2022-02-10T02:30:55Z,4680000,180.0,228.0,1,right,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,29.09,Missed,,,,,,,,,,,,,,,,,,
473,PT11M16.00S,2022-02-10T02:30:45.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,76,89,2022-02-10T02:30:45Z,4690000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,
474,PT11M16.00S,2022-02-10T02:30:46.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,76,89,2022-02-10T02:30:46Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M56.00S,2022-02-10T02:31:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,6.389618922470433,47.05882352941176,1610612741,76,91,2022-02-10T02:31:16Z,4710000,15.0,8.0,1,left,T. Bradley Layup (2 PTS) (D. DeRozan 3 AST),"[1628396, 201942]",1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,1.65,Made,,,,,,,,,,2.0,,,D. DeRozan,201942.0,3.0,,,
477,PT10M48.00S,2022-02-10T02:31:19.0Z,4,REGULAR,3pt,Jump Shot,[],1630163,71.04139290407359,18.872549019607842,1610612766,79,91,2022-02-10T02:31:26Z,4730000,-156.0,220.0,1,right,L. Ball 26' 3PT  (26 PTS) (I. Smith 2 AST),"[1630163, 202397]",1610612766.0,CHA,,Ball,L. Ball,,,,,,,26.92,Made,,,,,,,,,,26.0,,,I. Smith,202397.0,2.0,,,
479,PT10M27.00S,2022-02-10T02:31:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.5722733245729295,47.05882352941176,1610612741,79,91,2022-02-10T02:34:22Z,4750000,15.0,19.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,,White,C. White,driving,,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,
480,PT10M27.00S,2022-02-10T02:31:40.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,79,91,2022-02-10T02:34:22Z,4760000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,
481,PT10M27.00S,2022-02-10T02:31:44.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,79,91,2022-02-10T02:31:44Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT10M27.00S,2022-02-10T02:31:46.4Z,4,REGULAR,substitution,out,[],1629750,,,1610612766,79,91,2022-02-10T02:31:51Z,4780000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M27.00S,2022-02-10T02:31:46.4Z,4,REGULAR,substitution,in,[],1628972,,,1610612766,79,91,2022-02-10T02:31:51Z,4790000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M16.00S,2022-02-10T02:32:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.9862023653088,49.50980392156863,1610612766,81,91,2022-02-10T02:32:15Z,4800000,-2.0,13.0,1,right,N. Richards Layup (9 PTS) (I. Smith 3 AST),"[1630208, 202397]",1610612766.0,CHA,,Richards,N. Richards,,,,,,,1.36,Made,,,,,,,,,,9.0,,,I. Smith,202397.0,3.0,,,
486,PT10M00.00S,2022-02-10T02:32:21.0Z,4,REGULAR,3pt,Jump Shot,[],1628972,7.966491458607096,96.81372549019608,1610612741,81,94,2022-02-10T02:32:31Z,4820000,-234.0,22.0,1,left,T. Brown Jr. 3PT  (5 PTS) (D. DeRozan 4 AST),"[1628972, 201942]",1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,23.52,Made,,,,,,,,,,5.0,,,D. DeRozan,201942.0,4.0,,,
487,PT09M46.00S,2022-02-10T02:32:35.4Z,4,REGULAR,3pt,Jump Shot,[],1630163,64.20827858081472,44.85294117647059,1610612766,81,94,2022-02-10T02:32:43Z,4830000,-26.0,284.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,
488,PT09M45.00S,2022-02-10T02:32:36.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,81,94,2022-02-10T02:32:43Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,
489,PT09M45.00S,2022-02-10T02:32:42.9Z,4,REGULAR,foul,personal,[],1628396,,,1610612766,81,94,2022-02-10T02:32:54Z,4850000,,,0,,T. Bradley loose ball personal FOUL (2 PF),"[1628396, 1630208]",1610612741.0,CHI,1204.0,Bradley,T. Bradley,loose ball,,,,,,,,,,,,,2.0,0.0,Richards,1630208.0,,,,,,,,,
491,PT09M35.00S,2022-02-10T02:33:10.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202397,81.42247043363994,69.36274509803921,1610612766,81,94,2022-02-10T02:33:17Z,4870000,97.0,122.0,1,right,MISS I. Smith 15' Jump Shot,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,
493,PT09M31.00S,2022-02-10T02:33:14.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,81,94,2022-02-10T02:33:17Z,4880000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,,,,
494,PT09M27.00S,2022-02-10T02:33:21.4Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612741,81,94,2022-02-10T02:33:34Z,4890000,,,0,,P. Washington shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1629023, 201942]",1610612766.0,CHA,2004.0,Washington,P. Washington,shooting,,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,,,,,,,,
496,PT09M27.00S,2022-02-10T02:33:42.2Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,81,95,2022-02-10T02:33:42Z,4910000,,,0,,D. DeRozan Free Throw 1 of 2 (28 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,28.0,,,,,,,,
497,PT09M27.00S,2022-02-10T02:33:56.4Z,4,REGULAR,substitution,out,[],203897,,,1610612741,81,95,2022-02-10T02:34:00Z,4920000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M27.00S,2022-02-10T02:33:56.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,81,95,2022-02-10T02:34:00Z,4930000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M27.00S,2022-02-10T02:34:09.7Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,81,96,2022-02-10T02:34:09Z,4940000,,,0,,D. DeRozan Free Throw 2 of 2 (29 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,29.0,,,,,,,,
500,PT09M12.00S,2022-02-10T02:34:27.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,68.41327201051249,30.88235294117647,1610612766,84,96,2022-02-10T02:34:34Z,4950000,-96.0,244.0,1,right,K. Oubre Jr. 26' 3PT  (12 PTS) (L. Ball 4 AST),"[1626162, 1630163]",1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,26.24,Made,,,,,,,,,,12.0,,,L. Ball,1630163.0,4.0,,,
502,PT08M54.00S,2022-02-10T02:34:44.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,50.245098039215684,1610612741,84,98,2022-02-10T02:59:22Z,4970000,-1.0,119.0,1,left,D. DeRozan 11' fadeaway Jump Shot (31 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,fadeaway,,,,,,11.87,Made,,,,,,,,,,31.0,,,,,,,,
503,PT08M37.00S,2022-02-10T02:35:01.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,72.35545335085413,79.65686274509804,1610612766,87,98,2022-02-10T02:35:07Z,4980000,148.0,207.0,1,right,K. Oubre Jr. 25' 3PT  (15 PTS) (I. Smith 4 AST),"[1626162, 202397]",1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,25.5,Made,,,,,,,,,,15.0,,,I. Smith,202397.0,4.0,,,
505,PT08M20.00S,2022-02-10T02:35:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.178055190538765,46.81372549019608,1610612741,87,100,2022-02-10T02:35:57Z,5000000,16.0,15.0,1,left,D. DeRozan driving Layup (33 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,driving,,,,,,2.19,Made,,,,,,,,,,33.0,,,,,,,,
506,PT08M20.00S,2022-02-10T02:35:30.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,87,100,2022-02-10T02:35:30Z,5010000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,87,100,2022-02-10T02:38:43Z,5020000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,out,[],201942,,,1610612766,87,100,2022-02-10T02:38:43Z,5030000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,out,[],1628396,,,1610612766,87,100,2022-02-10T02:38:43Z,5040000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,87,100,2022-02-10T02:38:43Z,5050000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,in,[],203897,,,1610612766,87,100,2022-02-10T02:38:43Z,5060000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M20.00S,2022-02-10T02:36:01.3Z,4,REGULAR,substitution,in,[],202696,,,1610612766,87,100,2022-02-10T02:38:43Z,5070000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M00.00S,2022-02-10T02:39:16.5Z,4,REGULAR,3pt,Jump Shot,[],1626162,87.99277266754271,97.54901960784314,1610612766,87,100,2022-02-10T02:39:22Z,5080000,238.0,60.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
514,PT07M58.00S,2022-02-10T02:39:18.5Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,87,100,2022-02-10T02:39:22Z,5090000,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,513.0,6.0,6.0,0.0,,,,,,,,,,,,,,
515,PT07M45.00S,2022-02-10T02:39:32.2Z,4,REGULAR,3pt,Jump Shot,[],203897,31.35676741130092,65.93137254901961,1610612741,87,103,2022-02-10T02:39:40Z,5100000,-80.0,242.0,1,left,Z. LaVine 25' 3PT  (23 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,25.51,Made,,,,,,,,,,23.0,,,,,,,,
516,PT07M32.00S,2022-02-10T02:39:49.1Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,87,103,2022-02-10T02:40:00Z,5110000,,,0,,P. Washington bad pass TURNOVER (2 TO),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
517,PT07M20.00S,2022-02-10T02:40:05.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,31.750985545335087,68.13725490196079,1610612741,87,103,2022-02-10T02:40:12Z,5120000,-91.0,246.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
518,PT07M15.00S,2022-02-10T02:40:10.2Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,87,103,2022-02-10T02:40:12Z,5130000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,517.0,5.0,4.0,1.0,,,,,,,,,,,,,,
519,PT07M09.00S,2022-02-10T02:40:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.85479632063075,46.32352941176471,1610612766,87,103,2022-02-10T02:40:42Z,5140000,-18.0,15.0,1,right,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
520,PT07M07.00S,2022-02-10T02:40:17.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,87,103,2022-02-10T02:40:29Z,5150000,,,0,,N. Vucevic REBOUND (Off:1 Def:13),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,519.0,14.0,13.0,1.0,,,,,,,,,,,,,,
521,PT06M57.00S,2022-02-10T02:40:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.1268068331143235,51.9607843137255,1610612741,87,105,2022-02-10T03:00:00Z,5160000,-10.0,5.0,1,left,C. White driving Layup (13 PTS),[1629632],1610612741.0,CHI,,White,C. White,driving,,,,,,1.1,Made,,,,,,,,,,13.0,,,,,,,,
522,PT06M39.00S,2022-02-10T02:40:44.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.38042049934296,51.71568627450981,1610612766,89,105,2022-02-10T02:40:56Z,5170000,9.0,10.0,1,right,K. Oubre Jr. driving DUNK (17 PTS),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,driving,,,,,,1.3,Made,,,,,,,,,,17.0,,,,,,,,
523,PT06M38.00S,2022-02-10T02:41:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,89,105,2022-02-10T02:41:36Z,5180000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M38.00S,2022-02-10T02:43:33.9Z,4,REGULAR,substitution,out,[],202397,,,1610612741,89,105,2022-02-10T02:44:01Z,5190000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M38.00S,2022-02-10T02:43:33.9Z,4,REGULAR,substitution,in,[],1626179,,,1610612741,89,105,2022-02-10T02:44:01Z,5200000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M29.00S,2022-02-10T02:44:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.178055190538765,47.30392156862745,1610612741,89,107,2022-02-10T02:44:32Z,5210000,13.0,15.0,1,left,N. Vucevic Layup (18 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,2.02,Made,,,,,,,,,,18.0,,,Z. LaVine,203897.0,5.0,,,
528,PT06M22.00S,2022-02-10T02:44:31.9Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612766,89,107,2022-02-10T02:44:44Z,5230000,,,0,,C. White shooting personal FOUL (1 PF) (Ball 2 FT),"[1629632, 1630163]",1610612741.0,CHI,2004.0,White,C. White,shooting,,,,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,,,,
530,PT06M22.00S,2022-02-10T02:45:08.8Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,89,107,2022-02-10T02:45:08Z,5250000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT06M22.00S,2022-02-10T02:45:08.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,89,107,2022-02-10T02:45:08Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
532,PT06M22.00S,2022-02-10T02:45:27.4Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,90,107,2022-02-10T02:45:27Z,5270000,,,0,,L. Ball Free Throw 2 of 2 (27 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,27.0,,,,,,,,
533,PT06M00.00S,2022-02-10T02:45:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.229303547963205,49.50980392156863,1610612741,90,109,2022-02-10T02:45:58Z,5280000,2.0,25.0,1,left,C. White driving Layup (15 PTS),[1629632],1610612741.0,CHI,,White,C. White,driving,,,,,,2.5,Made,,,,,,,,,,15.0,,,,,,,,
534,PT05M44.00S,2022-02-10T02:46:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.85479632063075,48.77450980392157,1610612766,92,109,2022-02-10T02:46:15Z,5290000,-6.0,15.0,1,right,T. Rozier running Layup (14 PTS),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,running,,,,,,1.59,Made,,,,,,,,,,14.0,,,,,,,,
535,PT05M31.00S,2022-02-10T02:46:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.652431011826544,48.77450980392157,1610612741,92,111,2022-02-10T02:46:26Z,5300000,6.0,10.0,1,left,J. Green Layup (6 PTS) (N. Vucevic 7 AST),"[1629750, 202696]",1610612741.0,CHI,,Green,J. Green,,,,,,,1.17,Made,,,,,,,,,,6.0,,,N. Vucevic,202696.0,7.0,,,
537,PT05M22.00S,2022-02-10T02:46:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.9862023653088,55.63725490196079,1610612766,92,111,2022-02-10T02:46:47Z,5320000,28.0,13.0,1,right,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,
