actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
364,PT10M11.00S,2022-04-10T20:55:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.456636005256241,51.71568627450981,1610612766,56,54,2022-04-10T20:57:41Z,3510000,-9.0,93.0,1,left,MISS T. Rozier 9' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M09.00S,2022-04-10T20:55:55.6Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,56,54,2022-04-10T20:57:41Z,3520000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,364.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
366,PT10M03.00S,2022-04-10T20:56:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630557,92.19776609724047,48.28431372549019,1610612764,56,56,2022-04-10T20:56:09Z,3530000,-9.0,21.0,1,right,C. Kispert cutting Layup (8 PTS) (T. Satoransky 5 AST),"[1630557, 203107]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,2.25,Made,,,,,8.0,,,,,,,,,,,T. Satoransky,203107.0,5.0,
368,PT09M47.00S,2022-04-10T20:56:17.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,30.831143232588698,68.13725490196079,1610612766,59,56,2022-04-10T20:56:23Z,3550000,-91.0,237.0,1,left,L. Ball 25' 3PT pullup bank (14 PTS),[1630163],1610612766.0,CHA,pullup bank,,,Ball,L. Ball,,,,,25.4,Made,,,,,14.0,,,,,,,,,,,,,,
369,PT09M33.00S,2022-04-10T20:56:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.38042049934296,46.07843137254902,1610612764,59,58,2022-04-10T20:56:44Z,3560000,-20.0,10.0,1,right,C. Kispert reverse Layup (10 PTS) (T. Satoransky 6 AST),"[1630557, 203107]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,2.19,Made,,,,,10.0,,,,,,,,,,,T. Satoransky,203107.0,6.0,
371,PT09M18.00S,2022-04-10T20:57:01.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,18.084756898817346,93.87254901960785,1610612766,62,58,2022-04-10T20:57:05Z,3580000,-219.0,117.0,1,left,M. Bridges 24' 3PT  (5 PTS) (T. Rozier 5 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,24.89,Made,,,,,5.0,,,,,,,,,,,T. Rozier,1626179.0,5.0,
373,PT09M05.00S,2022-04-10T20:57:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.46057818659659,47.794117647058826,1610612764,62,60,2022-04-10T20:57:18Z,3600000,-11.0,18.0,1,right,R. Hachimura driving Layup (12 PTS) (T. Satoransky 7 AST),"[1629060, 203107]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,2.14,Made,,,,,12.0,,,,,,,,,,,T. Satoransky,203107.0,7.0,
374,PT09M00.00S,2022-04-10T20:57:26.7Z,3,REGULAR,foul,personal,[],1630166,,,1610612766,62,60,2022-04-10T21:00:21Z,3610000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1628970]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Bridges,1628970.0,,,,
376,PT08M49.00S,2022-04-10T20:57:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.674770039421814,53.431372549019606,1610612766,62,60,2022-04-10T20:57:50Z,3630000,-17.0,38.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.21,Missed,,,,,,,,,,,,,,,,,,,
377,PT08M45.00S,2022-04-10T20:57:49.7Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,62,60,2022-04-10T20:57:49Z,3640000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,376.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
378,PT08M45.00S,2022-04-10T20:57:49.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628970,5.590000152587891,50.0,1610612766,62,60,2022-04-10T20:57:52Z,3650000,0.0,0.0,1,left,MISS M. Bridges tip Layup,[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
379,PT08M45.00S,2022-04-10T20:57:49.7Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,62,60,2022-04-10T20:57:52Z,3660000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
380,PT08M40.00S,2022-04-10T20:57:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629655,92.72339027595268,53.18627450980392,1610612764,62,62,2022-04-10T20:58:00Z,3670000,16.0,16.0,1,right,D. Gafford Layup (10 PTS) (T. Satoransky 8 AST),"[1629655, 203107]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.25,Made,,,,,10.0,,,,,,,,,,,T. Satoransky,203107.0,8.0,
382,PT08M22.00S,2022-04-10T20:58:13.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,19.92444152431012,5.637254901960785,1610612766,62,62,2022-04-10T20:58:17Z,3690000,222.0,135.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
383,PT08M19.00S,2022-04-10T20:58:16.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,62,62,2022-04-10T20:58:17Z,3700000,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
384,PT08M10.00S,2022-04-10T20:58:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630557,77.34888304862024,7.107843137254902,1610612764,62,65,2022-04-10T20:58:30Z,3710000,-214.0,160.0,1,right,C. Kispert 26' 3PT  (13 PTS) (T. Satoransky 9 AST),"[1630557, 203107]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.78,Made,,,,,13.0,,,,,,,,,,,T. Satoransky,203107.0,9.0,
386,PT07M55.00S,2022-04-10T20:58:40.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,29.517082785808146,21.07843137254902,1610612766,65,65,2022-04-10T20:59:08Z,3730000,145.0,225.0,1,left,L. Ball 26' 3PT step back (17 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.75,Made,,,,,17.0,,,,,,,,,,,,,,
387,PT07M55.00S,2022-04-10T20:58:48.6Z,3,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612766,65,65,2022-04-10T20:59:16Z,3740000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Ball 1 FT),"[1630166, 1630163]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Ball,1630163.0,,,,
390,PT07M55.00S,2022-04-10T20:59:45.0Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612766,65,65,2022-04-10T20:59:45Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M55.00S,2022-04-10T21:01:02.3Z,3,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,66,65,2022-04-10T21:01:02Z,3770000,,,0,,L. Ball Free Throw 1 of 1 (18 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
392,PT07M30.00S,2022-04-10T21:01:31.4Z,3,REGULAR,2pt,Jump Shot,[],1629060,90.22667542706965,23.03921568627451,1610612764,66,65,2022-04-10T21:01:36Z,3780000,-135.0,39.0,1,right,MISS R. Hachimura 14' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,14.04,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M26.00S,2022-04-10T21:01:35.4Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,66,65,2022-04-10T21:01:36Z,3790000,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,392.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
394,PT07M20.00S,2022-04-10T21:01:40.9Z,3,REGULAR,2pt,Jump Shot,[],1630163,18.478975032851512,79.41176470588235,1610612766,66,65,2022-04-10T21:01:44Z,3800000,-147.0,121.0,1,left,MISS L. Ball 19' step back Shot,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,19.06,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M17.00S,2022-04-10T21:01:43.9Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,66,65,2022-04-10T21:01:44Z,3810000,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
396,PT07M14.00S,2022-04-10T21:01:49.1Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,66,65,2022-04-10T21:02:00Z,3820000,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Gafford 2 FT),"[203486, 1629655]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Gafford,1629655.0,,,,
398,PT07M14.00S,2022-04-10T21:02:22.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612764,66,65,2022-04-10T21:02:22Z,3840000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M14.00S,2022-04-10T21:02:22.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,66,65,2022-04-10T21:02:22Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,398.0,,,,,,,,,,,,,,,,,,
400,PT07M14.00S,2022-04-10T21:02:23.6Z,3,REGULAR,substitution,out,[],1630163,,,1610612764,66,65,2022-04-10T21:02:26Z,3860000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M14.00S,2022-04-10T21:02:23.6Z,3,REGULAR,substitution,in,[],202738,,,1610612764,66,65,2022-04-10T21:02:26Z,3870000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M14.00S,2022-04-10T21:02:44.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629655,,,1610612764,66,66,2022-04-10T21:02:44Z,3880000,,,0,,D. Gafford Free Throw 2 of 2 (11 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
403,PT06M55.00S,2022-04-10T21:03:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.258212877792378,47.794117647058826,1610612766,68,66,2022-04-10T21:03:10Z,3890000,11.0,6.0,1,left,M. Bridges driving Layup (7 PTS) (I. Thomas 1 AST),"[1628970, 202738]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.27,Made,,,,,7.0,,,,,,,,,,,I. Thomas,202738.0,1.0,
405,PT06M40.00S,2022-04-10T21:03:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.93495400788436,56.86274509803921,1610612764,68,66,2022-04-10T21:03:25Z,3910000,34.0,23.0,1,right,MISS D. Avdija Layup - blocked,"[1630166, 203486]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,4.15,Missed,,,,,,,,,Plumlee,203486.0,,,,,,,,,
406,PT06M40.00S,2022-04-10T21:03:20.4Z,3,REGULAR,block,,[],203486,,,1610612764,68,66,2022-04-10T21:03:23Z,3920000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M37.00S,2022-04-10T21:03:23.4Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,68,66,2022-04-10T21:03:25Z,3930000,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,405.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
408,PT06M33.00S,2022-04-10T21:03:28.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,63.55124835742444,52.69607843137255,1610612764,68,66,2022-04-10T21:03:32Z,3940000,13.0,290.0,1,right,MISS D. Avdija 29' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,29.04,Missed,,,,,,,,,,,,,,,,,,,
409,PT06M29.00S,2022-04-10T21:03:32.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,68,66,2022-04-10T21:03:32Z,3950000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,408.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
410,PT06M21.00S,2022-04-10T21:03:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.863994743758213,49.26470588235294,1610612766,70,66,2022-04-10T21:03:44Z,3960000,4.0,3.0,1,left,T. Rozier cutting Layup (7 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,0.45,Made,,,,,7.0,,,,,,,,,,,M. Plumlee,203486.0,2.0,
412,PT06M21.00S,2022-04-10T21:03:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,70,66,2022-04-10T21:03:48Z,3980000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M03.00S,2022-04-10T21:07:02.0Z,3,REGULAR,foul,personal,[],1629023,,,1610612764,70,66,2022-04-10T21:07:09Z,3990000,,,0,,P. Washington personal FOUL (4 PF),"[1629023, 1629060]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,2715.0,4.0,0.0,Hachimura,1629060.0,,,,
415,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,out,[],1629023,,,1610612764,70,66,2022-04-10T21:07:32Z,4010000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,70,66,2022-04-10T21:07:32Z,4020000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,70,66,2022-04-10T21:07:32Z,4030000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,in,[],1628998,,,1610612764,70,66,2022-04-10T21:07:32Z,4040000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,in,[],1630176,,,1610612764,70,66,2022-04-10T21:07:32Z,4050000,,,0,,SUB in: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M03.00S,2022-04-10T21:07:08.0Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,70,66,2022-04-10T21:07:32Z,4060000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M51.00S,2022-04-10T21:07:54.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,81.2910643889619,47.794117647058826,1610612764,70,66,2022-04-10T21:08:01Z,4070000,-11.0,123.0,1,right,MISS R. Hachimura 12' turnaround fadeaway Shot - blocked,"[1629060, 203486]",1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,12.39,Missed,,,,,,,,,Plumlee,203486.0,,,,,,,,,
422,PT05M51.00S,2022-04-10T21:07:54.8Z,3,REGULAR,block,,[],203486,,,1610612764,70,66,2022-04-10T21:07:57Z,4080000,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M49.00S,2022-04-10T21:07:56.8Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612764,70,66,2022-04-10T21:08:01Z,4090000,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,421.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
424,PT05M49.00S,2022-04-10T21:08:17.7Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612764,70,66,2022-04-10T21:08:24Z,4100000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Hachimura 2 FT),"[203486, 1629060]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Hachimura,1629060.0,,,,
426,PT05M49.00S,2022-04-10T21:08:31.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612764,70,67,2022-04-10T21:08:31Z,4120000,,,0,,R. Hachimura Free Throw 1 of 2 (13 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
427,PT05M49.00S,2022-04-10T21:08:46.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612764,70,68,2022-04-10T21:08:46Z,4130000,,,0,,R. Hachimura Free Throw 2 of 2 (14 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
428,PT05M29.00S,2022-04-10T21:09:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.995400788436268,51.9607843137255,1610612766,70,68,2022-04-10T21:09:12Z,4140000,-10.0,4.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.05,Missed,,,,,,,,,,,,,,,,,,,
429,PT05M25.00S,2022-04-10T21:09:11.3Z,3,REGULAR,rebound,defensive,[],203107,,,1610612764,70,68,2022-04-10T21:09:11Z,4150000,,,0,,T. Satoransky REBOUND (Off:1 Def:3),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,428.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
430,PT05M21.00S,2022-04-10T21:09:16.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,93.11760840998686,45.83333333333333,1610612764,70,68,2022-04-10T21:10:20Z,4160000,-21.0,12.0,1,right,MISS R. Hachimura running Layup,[1629060],1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
431,PT05M20.00S,2022-04-10T21:09:17.5Z,3,REGULAR,rebound,offensive,[],1630176,,,1610612764,70,68,2022-04-10T21:10:20Z,4170000,,,0,,V. Carey Jr. REBOUND (Off:3 Def:1),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,430.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
432,PT05M20.00S,2022-04-10T21:09:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630176,92.59198423127464,48.03921568627451,1610612764,70,70,2022-04-10T21:11:16Z,4180000,-10.0,17.0,1,right,V. Carey Jr. putback Layup (5 PTS),[1630176],1610612764.0,WAS,putback,,,Carey Jr.,V. Carey Jr.,,,,,1.97,Made,,,,,5.0,,,,,,,,,,,,,,
433,PT05M20.00S,2022-04-10T21:09:26.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202738,,,1610612764,70,70,2022-04-10T21:09:33Z,4190000,,,0,,I. Thomas shooting personal FOUL (1 PF) (Carey Jr. 1 FT),"[202738, 1630176]",1610612766.0,CHA,shooting,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Carey Jr.,1630176.0,,,,
435,PT05M20.00S,2022-04-10T21:09:34.6Z,3,REGULAR,substitution,out,[],1629060,,,1610612764,70,70,2022-04-10T21:09:39Z,4210000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M20.00S,2022-04-10T21:09:34.6Z,3,REGULAR,substitution,in,[],1630225,,,1610612764,70,70,2022-04-10T21:09:39Z,4220000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M20.00S,2022-04-10T21:09:46.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630176,,,1610612764,70,70,2022-04-10T21:09:49Z,4230000,,,0,,MISS V. Carey Jr. Free Throw 1 of 1,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
438,PT05M15.00S,2022-04-10T21:09:51.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,70,70,2022-04-10T21:09:49Z,4240000,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,437.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
439,PT04M56.00S,2022-04-10T21:10:06.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,32.802233902759525,59.80392156862745,1610612766,70,70,2022-04-10T21:23:38Z,4250000,-49.0,256.0,1,left,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
440,PT04M53.00S,2022-04-10T21:10:09.0Z,3,REGULAR,rebound,defensive,[],203107,,,1610612764,70,70,2022-04-10T21:10:10Z,4260000,,,0,,T. Satoransky REBOUND (Off:1 Def:4),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,439.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
441,PT04M39.00S,2022-04-10T21:10:22.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,94.56307490144546,4.901960784313726,1610612764,70,70,2022-04-10T21:10:27Z,4270000,-225.0,-1.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
442,PT04M38.00S,2022-04-10T21:10:25.2Z,3,REGULAR,rebound,offensive,[],203107,,,1610612764,70,70,2022-04-10T21:10:25Z,4280000,,,0,,T. Satoransky REBOUND (Off:2 Def:4),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,441.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
443,PT04M31.00S,2022-04-10T21:10:31.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630557,91.67214191852825,70.34313725490196,1610612764,70,72,2022-04-10T21:10:37Z,4290000,102.0,26.0,1,right,C. Kispert 10' driving bank Jump Shot (15 PTS) (A. Gill 2 AST),"[1630557, 1630264]",1610612764.0,WAS,driving bank,,,Kispert,C. Kispert,,,,,10.49,Made,,,,,15.0,,,,,,,,,,,A. Gill,1630264.0,2.0,
445,PT04M18.00S,2022-04-10T21:10:43.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,15.193823915900131,50.49019607843137,1610612766,72,72,2022-04-10T21:10:46Z,4310000,-2.0,90.0,1,left,I. Thomas 9' fadeaway Jump Shot (2 PTS),[202738],1610612766.0,CHA,fadeaway,,,Thomas,I. Thomas,,,,,9.03,Made,,,,,2.0,,,,,,,,,,,,,,
446,PT04M03.00S,2022-04-10T21:10:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630176,82.21090670170827,34.55882352941176,1610612764,72,72,2022-04-10T21:11:03Z,4320000,-77.0,115.0,1,right,MISS V. Carey Jr. 13' Jump Shot,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,13.83,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M01.00S,2022-04-10T21:11:01.9Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,72,72,2022-04-10T21:11:03Z,4330000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,446.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
448,PT03M56.00S,2022-04-10T21:11:10.1Z,3,REGULAR,foul,personal,['2freethrow'],203107,,,1610612766,72,72,2022-04-10T21:11:22Z,4340000,,,0,,T. Satoransky shooting personal FOUL (2 PF) (Bridges 2 FT),"[203107, 1628970]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Bridges,1628970.0,,,,
450,PT03M56.00S,2022-04-10T21:11:23.9Z,3,REGULAR,substitution,out,[],203107,,,1610612766,72,72,2022-04-10T21:11:27Z,4360000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M56.00S,2022-04-10T21:11:23.9Z,3,REGULAR,substitution,in,[],202397,,,1610612766,72,72,2022-04-10T21:11:27Z,4370000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M56.00S,2022-04-10T21:11:36.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,73,72,2022-04-10T21:11:36Z,4380000,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
