actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
619,PT05M41.00S,2022-01-09T19:02:18.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,106,99,2022-01-09T19:02:24Z,6110000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,
620,PT05M41.00S,2022-01-09T19:02:23.6Z,4,REGULAR,foul,personal,[],1627749,,,1610612751,106,99,2022-01-09T19:02:32Z,6120000,,,0,,D. Murray loose ball personal FOUL (1 PF),"[1627749, 1629651]",1610612759.0,SAS,loose ball,,,Murray,D. Murray,,,,,,,,,,,1179.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,
622,PT05M23.00S,2022-01-09T19:02:59.4Z,4,REGULAR,foul,personal,['3freethrow'],1627749,,,1610612751,106,99,2022-01-09T19:03:16Z,6140000,,,0,,D. Murray shooting personal FOUL (2 PF) (Harden 3 FT),"[1627749, 201935]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,202053.0,2.0,0.0,Harden,201935.0,,,,,,,,,,
624,PT05M23.00S,2022-01-09T19:03:26.1Z,4,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,107,99,2022-01-09T19:03:26Z,6160000,,,0,,J. Harden Free Throw 1 of 3 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,20.0,,,,,,,,
625,PT05M23.00S,2022-01-09T19:03:38.6Z,4,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,108,99,2022-01-09T19:03:38Z,6170000,,,0,,J. Harden Free Throw 2 of 3 (21 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,21.0,,,,,,,,
626,PT05M23.00S,2022-01-09T19:03:53.2Z,4,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,109,99,2022-01-09T19:03:53Z,6180000,,,0,,J. Harden Free Throw 3 of 3 (22 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,22.0,,,,,,,,
627,PT05M10.00S,2022-01-09T19:04:07.9Z,4,REGULAR,3pt,Jump Shot,[],1627749,74.85216819973719,85.5392156862745,1610612759,109,99,2022-01-09T19:04:13Z,6190000,178.0,184.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
628,PT05M07.00S,2022-01-09T19:04:10.9Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,109,99,2022-01-09T19:04:13Z,6200000,,,0,,C. Thomas REBOUND (Off:0 Def:6),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,627.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
629,PT04M59.00S,2022-01-09T19:04:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,9.017739816031538,58.08823529411765,1610612751,111,99,2022-01-09T19:04:23Z,6210000,-40.0,32.0,1,left,J. Harden driving Layup (24 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,5.17,Made,,,,,,,,,,,24.0,,,,,,,,
630,PT04M48.00S,2022-01-09T19:04:29.1Z,4,REGULAR,2pt,Jump Shot,[],1627854,78.13731931668858,50.245098039215684,1610612759,111,101,2022-01-09T19:04:33Z,6220000,1.0,153.0,1,right,B. Forbes 15' pullup Jump Shot (18 PTS) (D. Murray 11 AST),"[1627854, 1627749]",1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,15.3,Made,,,,,,,,,,,18.0,D. Murray,1627749.0,11.0,,,,,
632,PT04M29.00S,2022-01-09T19:04:48.5Z,4,REGULAR,3pt,Jump Shot,[],201935,33.98488830486202,45.09803921568628,1610612751,111,101,2022-01-09T19:04:53Z,6240000,25.0,267.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
633,PT04M26.00S,2022-01-09T19:04:51.5Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,111,101,2022-01-09T19:04:53Z,6250000,,,0,,B. Forbes REBOUND (Off:0 Def:3),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,632.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
634,PT04M18.00S,2022-01-09T19:05:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,94.30026281208936,46.07843137254902,1610612759,111,103,2022-01-09T19:05:03Z,6260000,-20.0,1.0,1,right,K. Bates-Diop cutting Layup (10 PTS) (J. Primo 2 AST),"[1628966, 1630563]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,1.96,Made,,,,,,,,,,,10.0,J. Primo,1630563.0,2.0,,,,,
636,PT04M01.00S,2022-01-09T19:05:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.559132720105126,37.5,1610612751,113,103,2022-01-09T19:05:20Z,6280000,62.0,113.0,1,left,K. Durant 12' pullup Jump Shot (26 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.88,Made,,,,,,,,,,,26.0,,,,,,,,
637,PT03M45.00S,2022-01-09T19:05:34.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,113,103,2022-01-09T19:05:34Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M45.00S,2022-01-09T19:05:35.6Z,4,REGULAR,substitution,out,[],1627854,,,1610612759,113,103,2022-01-09T19:05:41Z,6300000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M45.00S,2022-01-09T19:05:35.6Z,4,REGULAR,substitution,in,[],1629022,,,1610612759,113,103,2022-01-09T19:05:41Z,6310000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M36.00S,2022-01-09T19:05:59.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.64323258869908,52.69607843137255,1610612759,113,105,2022-01-09T19:06:03Z,6320000,13.0,7.0,1,right,L. Walker IV driving Layup (20 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.53,Made,,,,,,,,,,,20.0,,,,,,,,
641,PT03M11.00S,2022-01-09T19:06:24.7Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,113,105,2022-01-09T19:06:28Z,6330000,,,0,,C. Thomas bad pass TURNOVER (4 TO),"[1630560, 1627751]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,4.0,,,,,,,Poeltl,1627751.0,
642,PT03M11.00S,2022-01-09T19:06:24.7Z,4,REGULAR,steal,,[],1627751,,,1610612759,113,105,2022-01-09T19:06:27Z,6340000,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M02.00S,2022-01-09T19:06:33.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,94.1688567674113,51.9607843137255,1610612759,113,107,2022-01-09T19:06:38Z,6350000,10.0,2.0,1,right,D. Murray Layup (17 PTS) (J. Primo 3 AST),"[1627749, 1630563]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,1.01,Made,,,,,,,,,,,17.0,J. Primo,1630563.0,3.0,,,,,
645,PT03M02.00S,2022-01-09T19:06:39.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,113,107,2022-01-09T19:06:39Z,6370000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M02.00S,2022-01-09T19:06:40.7Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,113,107,2022-01-09T19:09:13Z,6380000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M02.00S,2022-01-09T19:06:40.7Z,4,REGULAR,substitution,in,[],201988,,,1610612751,113,107,2022-01-09T19:09:13Z,6390000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M39.00S,2022-01-09T19:09:51.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.850854139290407,36.029411764705884,1610612751,113,107,2022-01-09T19:10:27Z,6400000,70.0,96.0,1,left,MISS K. Durant 11' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,,
649,PT02M35.00S,2022-01-09T19:09:55.2Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,113,107,2022-01-09T19:09:56Z,6410000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,648.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
650,PT02M25.00S,2022-01-09T19:10:05.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,45.09803921568628,1610612759,113,107,2022-01-09T19:10:10Z,6420000,-25.0,10.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
651,PT02M23.00S,2022-01-09T19:10:07.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,113,107,2022-01-09T19:10:10Z,6430000,,,0,,N. Claxton REBOUND (Off:2 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,650.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
652,PT02M20.00S,2022-01-09T19:10:17.2Z,4,REGULAR,foul,offensive,[],201935,,,1610612751,113,107,2022-01-09T19:10:25Z,6440000,,,0,,J. Harden offensive FOUL (3 PF),"[201935, 1630563]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,202053.0,3.0,0.0,Primo,1630563.0,,,,,,,,,,
654,PT02M20.00S,2022-01-09T19:10:17.2Z,4,REGULAR,turnover,offensive foul,[],201935,,,1610612751,113,107,2022-01-09T19:10:17Z,6460000,,,0,,J. Harden offensive foul TURNOVER (5 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,202053.0,,,,,5.0,,,,,,,,,
655,PT02M20.00S,2022-01-09T19:10:22.7Z,4,REGULAR,substitution,out,[],1630560,,,1610612759,113,107,2022-01-09T19:10:26Z,6470000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M20.00S,2022-01-09T19:10:22.7Z,4,REGULAR,substitution,in,[],1627761,,,1610612759,113,107,2022-01-09T19:10:26Z,6480000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M04.00S,2022-01-09T19:10:48.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,76.95466491458606,86.51960784313727,1610612759,113,110,2022-01-09T19:10:52Z,6490000,183.0,164.0,1,right,L. Walker IV 24' 3PT  (23 PTS) (D. Murray 12 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.55,Made,,,,,,,,,,,23.0,D. Murray,1627749.0,12.0,,,,,
659,PT01M43.00S,2022-01-09T19:11:10.9Z,4,REGULAR,foul,personal,[],1630563,,,1610612751,113,110,2022-01-09T19:11:23Z,6510000,,,0,,J. Primo personal FOUL (1 PF),"[1630563, 201142]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,202007.0,1.0,0.0,Durant,201142.0,,,,,,,,,,
661,PT01M30.00S,2022-01-09T19:11:49.3Z,4,REGULAR,2pt,Jump Shot,[],201142,29.122864651773984,51.225490196078425,1610612751,113,110,2022-01-09T19:11:53Z,6530000,-6.0,221.0,1,left,MISS K. Durant 22' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,,
662,PT01M26.00S,2022-01-09T19:11:52.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,113,110,2022-01-09T19:11:52Z,6540000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,661.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
663,PT01M22.00S,2022-01-09T19:11:56.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630563,65.25952693823915,47.794117647058826,1610612759,113,110,2022-01-09T19:12:04Z,6550000,-11.0,274.0,1,right,MISS J. Primo 27' running 3PT,[1630563],1610612759.0,SAS,running,,,Primo,J. Primo,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
664,PT01M19.00S,2022-01-09T19:11:59.7Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,113,110,2022-01-09T19:11:59Z,6560000,,,0,,J. Poeltl REBOUND (Off:7 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,663.0,11.0,4.0,7.0,,,,,,,,,,,,,,,
665,PT01M17.00S,2022-01-09T19:12:03.8Z,4,REGULAR,foul,personal,[],1627761,,,1610612759,113,110,2022-01-09T19:12:13Z,6570000,,,0,,D. Bembry personal FOUL (1 PF),"[1627761, 1629022]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,1179.0,1.0,0.0,Walker IV,1629022.0,,,,,,,,,,
667,PT01M12.00S,2022-01-09T19:12:26.8Z,4,REGULAR,turnover,traveling,[],1628966,,,1610612759,113,110,2022-01-09T19:12:32Z,6590000,,,0,,K. Bates-Diop traveling TURNOVER (3 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,202007.0,,,,,3.0,,,,,,,,,
668,PT00M54.30S,2022-01-09T19:13:02.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,10.988830486202366,47.05882352941176,1610612751,113,110,2022-01-09T19:13:05Z,6600000,15.0,51.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
669,PT00M51.50S,2022-01-09T19:13:05.1Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,113,110,2022-01-09T19:13:05Z,6610000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:5),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,668.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
670,PT00M40.90S,2022-01-09T19:13:15.7Z,4,REGULAR,3pt,Jump Shot,[],1630563,75.77201051248358,11.27450980392157,1610612759,113,113,2022-01-09T19:13:22Z,6620000,-194.0,175.0,1,right,J. Primo 26' 3PT  (12 PTS) (L. Walker IV 3 AST),"[1630563, 1629022]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.11,Made,,,,,,,,,,,12.0,L. Walker IV,1629022.0,3.0,,,,,
672,PT00M40.20S,2022-01-09T19:13:30.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,113,113,2022-01-09T19:13:30Z,6640000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M40.20S,2022-01-09T19:13:30.8Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,113,113,2022-01-09T19:14:59Z,6650000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M40.20S,2022-01-09T19:13:30.8Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,113,113,2022-01-09T19:14:59Z,6660000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M35.60S,2022-01-09T19:15:20.2Z,4,REGULAR,2pt,Jump Shot,[],201142,14.668199737187912,26.47058823529412,1610612751,113,113,2022-01-09T19:15:25Z,6670000,118.0,85.0,1,left,MISS K. Durant 14' driving floating Shot,[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,14.53,Missed,,,,,,,,,,,,,,,,,,,
676,PT00M31.20S,2022-01-09T19:15:24.6Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,113,113,2022-01-09T19:15:25Z,6680000,,,0,,N. Claxton REBOUND (Off:3 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,675.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
677,PT00M31.20S,2022-01-09T19:15:24.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,113,113,2022-01-09T19:15:27Z,6690000,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
678,PT00M31.20S,2022-01-09T19:15:24.5Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,113,113,2022-01-09T19:15:27Z,6700000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:6),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,677.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
679,PT00M20.20S,2022-01-09T19:15:39.5Z,4,REGULAR,foul,offensive,[],1627751,,,1610612759,113,113,2022-01-09T19:15:50Z,6710000,,,0,,J. Poeltl offensive FOUL (4 PF),"[1627751, 201988]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,1179.0,4.0,0.0,Mills,201988.0,,,,,,,,,,
681,PT00M20.20S,2022-01-09T19:15:39.5Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,113,113,2022-01-09T19:15:39Z,6730000,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,1179.0,,,,,1.0,,,,,,,,,
682,PT00M03.80S,2022-01-09T19:16:09.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201142,32.53942181340342,50.0,1610612751,113,113,2022-01-09T19:16:19Z,6740000,0.0,253.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
683,PT00M00.80S,2022-01-09T19:16:17.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,113,113,2022-01-09T19:16:17Z,6750000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,,
684,PT00M00.80S,2022-01-09T19:16:18.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,113,113,2022-01-09T19:16:18Z,6760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.80S,2022-01-09T19:16:24.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,113,113,2022-01-09T19:16:24Z,6770000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,out,[],201988,,,1610612759,113,113,2022-01-09T19:17:49Z,6780000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,out,[],1630560,,,1610612759,113,113,2022-01-09T19:17:49Z,6790000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,out,[],1630563,,,1610612759,113,113,2022-01-09T19:17:49Z,6800000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,113,113,2022-01-09T19:17:49Z,6810000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,in,[],1627761,,,1610612759,113,113,2022-01-09T19:17:49Z,6820000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,in,[],1630561,,,1610612759,113,113,2022-01-09T19:17:49Z,6830000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,in,[],1627854,,,1610612759,113,113,2022-01-09T19:17:49Z,6840000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M00.80S,2022-01-09T19:16:25.7Z,4,REGULAR,substitution,in,[],1629111,,,1610612759,113,113,2022-01-09T19:17:49Z,6850000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M00.80S,2022-01-09T19:18:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,113,113,2022-01-09T19:18:08Z,6860000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M00.80S,2022-01-09T19:18:10.8Z,4,REGULAR,substitution,out,[],1630561,,,1610612759,113,113,2022-01-09T19:19:38Z,6870000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M00.80S,2022-01-09T19:18:10.8Z,4,REGULAR,substitution,in,[],1630549,,,1610612759,113,113,2022-01-09T19:19:38Z,6880000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2022-01-09T19:19:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,94.1688567674113,42.64705882352941,1610612759,113,113,2022-01-09T19:20:21Z,6890000,-37.0,2.0,1,right,MISS K. Bates-Diop alley-oop Layup,[1628966],1610612759.0,SAS,alley-oop,,,Bates-Diop,K. Bates-Diop,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-01-09T19:19:47.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,113,113,2022-01-09T19:20:21Z,6900000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,697.0,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2022-01-09T19:19:50.0Z,4,REGULAR,period,end,[],0,,,1610612759,113,113,2022-01-09T19:19:50Z,6910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,out,['startperiod'],1630549,,,1610612759,113,113,2022-01-09T19:21:50Z,6920000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,out,['startperiod'],1627854,,,1610612759,113,113,2022-01-09T19:21:50Z,6930000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,out,['startperiod'],1629111,,,1610612759,113,113,2022-01-09T19:21:50Z,6940000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,in,['startperiod'],201988,,,1610612759,113,113,2022-01-09T19:21:50Z,6950000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,in,['startperiod'],1627751,,,1610612759,113,113,2022-01-09T19:21:50Z,6960000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT05M00.00S,2022-01-09T19:20:00.2Z,5,OVERTIME,substitution,in,['startperiod'],1630563,,,1610612759,113,113,2022-01-09T19:21:50Z,6970000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT05M00.00S,2022-01-09T19:22:39.9Z,5,OVERTIME,period,start,[],0,,,0,113,113,2022-01-09T19:22:39Z,6980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT04M57.00S,2022-01-09T19:22:42.4Z,5,OVERTIME,jumpball,recovered,[],1627749,,,1610612759,113,113,2022-01-09T19:22:42Z,7000000,,,0,,Jump Ball J. Poeltl vs. N. Claxton: Tip to D. Murray,"[1627749, 1627751, 1629651]",1610612759.0,SAS,startperiod,D. Murray,1627749.0,Murray,D. Murray,Poeltl,1627751.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,
711,PT04M43.00S,2022-01-09T19:22:55.2Z,5,OVERTIME,2pt,Jump Shot,[],1629022,73.66951379763469,58.08823529411765,1610612759,113,113,2022-01-09T19:23:02Z,7030000,40.0,195.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,19.91,Missed,,,,,,,,,,,,,,,,,,,
