actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
458,PT11M03.00S,2021-11-01T01:20:28.3Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612765,98,74,2021-11-01T01:20:30Z,4520000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,457.0,,,2.0,2.0,0.0,,,,,,,,,
459,PT10M47.00S,2021-11-01T01:20:44.3Z,4,REGULAR,2pt,Jump Shot,[],203924,72.48685939553219,63.970588235294116,1610612765,98,74,2021-11-01T01:20:49Z,4530000,70.0,206.0,1,right,MISS J. Grant 21' Jump Shot,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,21.76,,,,,,,,,,,,
460,PT10M44.00S,2021-11-01T01:20:47.3Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612751,98,74,2021-11-01T01:20:49Z,4540000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,459.0,,,1.0,1.0,0.0,,,,,,,,,
461,PT10M25.00S,2021-11-01T01:21:08.9Z,4,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612751,98,74,2021-11-01T01:21:22Z,4550000,,,0,,J. Jackson shooting personal FOUL (3 PF) (Aldridge 2 FT),"[1628367, 200746]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,202053.0,3.0,0.0,Aldridge,200746.0,,,,,,,,,,,,,,,,
463,PT10M25.00S,2021-11-01T01:21:40.8Z,4,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,99,74,2021-11-01T01:21:40Z,4570000,,,0,,L. Aldridge Free Throw 1 of 2 (15 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
464,PT10M25.00S,2021-11-01T01:21:57.2Z,4,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,100,74,2021-11-01T01:21:57Z,4580000,,,0,,L. Aldridge Free Throw 2 of 2 (16 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
465,PT10M00.00S,2021-11-01T01:22:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,92.19776609724047,51.470588235294116,1610612765,100,76,2021-11-01T01:22:32Z,4590000,7.0,21.0,1,right,K. Olynyk driving Layup (9 PTS),[203482],1610612765.0,DET,driving,,,Olynyk,K. Olynyk,,,,,,,,,,Made,,9.0,2.21,,,,,,,,,,,,
466,PT10M00.00S,2021-11-01T01:22:29.4Z,4,REGULAR,foul,personal,['1freethrow'],1627761,,,1610612765,100,76,2021-11-01T01:22:36Z,4600000,,,0,,D. Bembry shooting personal FOUL (2 PF) (Olynyk 1 FT),"[1627761, 203482]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,202053.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,,,,,,,
468,PT10M00.00S,2021-11-01T01:22:51.2Z,4,REGULAR,freethrow,1 of 1,[],203482,,,1610612765,100,76,2021-11-01T01:22:52Z,4620000,,,0,,MISS K. Olynyk Free Throw 1 of 1,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,,,,,,,,,,,,,
469,PT09M58.00S,2021-11-01T01:22:53.2Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,100,76,2021-11-01T01:22:52Z,4630000,,,0,,D. Bembry REBOUND (Off:0 Def:3),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,468.0,,,3.0,3.0,0.0,,,,,,,,,
470,PT09M44.00S,2021-11-01T01:23:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201988,5.469776609724048,45.588235294117645,1610612751,102,76,2021-11-01T01:23:11Z,4640000,22.0,-1.0,1,left,P. Mills driving reverse Layup (7 PTS),[201988],1610612751.0,BKN,driving reverse,,,Mills,P. Mills,,,,,,,,,,Made,,7.0,2.21,,,,,,,,,,,,
471,PT09M26.00S,2021-11-01T01:23:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,94.03745072273325,47.549019607843135,1610612765,102,78,2021-11-01T01:23:29Z,4650000,-12.0,4.0,1,right,C. Joseph driving finger roll Layup (11 PTS),[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,,,,,,Made,,11.0,1.28,,,,,,,,,,,,
472,PT09M12.00S,2021-11-01T01:23:40.5Z,4,REGULAR,turnover,out-of-bounds,[],200746,,,1610612751,102,78,2021-11-01T01:23:50Z,4660000,,,0,,L. Aldridge lost ball out-of-bounds TURNOVER (2 TO),[200746],1610612751.0,BKN,lost ball,,,Aldridge,L. Aldridge,,,,,1626302.0,,,,,,,,,,,,,,,2.0,,,,,
473,PT08M59.00S,2021-11-01T01:23:59.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203482,94.43166885676742,69.36274509803921,1610612765,102,78,2021-11-01T01:24:02Z,4670000,97.0,0.0,1,right,MISS K. Olynyk 9' Jump Shot,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,9.68,,,,,,,,,,,,
474,PT08M55.00S,2021-11-01T01:24:03.0Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,102,78,2021-11-01T01:24:02Z,4680000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,473.0,,,3.0,3.0,0.0,,,,,,,,,
475,PT08M41.00S,2021-11-01T01:24:16.4Z,4,REGULAR,turnover,bad pass,[],201949,,,1610612751,102,78,2021-11-01T01:24:20Z,4690000,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[201949, 1628402]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,1.0,Jackson,1628402.0,,,
476,PT08M41.00S,2021-11-01T01:24:16.4Z,4,REGULAR,steal,,[],1628402,,,1610612765,102,78,2021-11-01T01:24:18Z,4700000,,,0,,F. Jackson STEAL (2 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT08M38.00S,2021-11-01T01:24:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1627761,,,1610612765,102,78,2021-11-01T01:24:30Z,4710000,,,0,,D. Bembry shooting personal FOUL (3 PF) (Joseph 2 FT),"[1627761, 202709]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,200834.0,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,,
479,PT08M38.00S,2021-11-01T01:24:52.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202709,,,1610612765,102,79,2021-11-01T01:24:52Z,4730000,,,0,,C. Joseph Free Throw 1 of 2 (12 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
480,PT08M38.00S,2021-11-01T01:24:53.4Z,4,REGULAR,substitution,out,[],203482,,,1610612765,102,79,2021-11-01T01:24:58Z,4740000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M38.00S,2021-11-01T01:24:53.4Z,4,REGULAR,substitution,in,[],1630568,,,1610612765,102,79,2021-11-01T01:24:58Z,4750000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M38.00S,2021-11-01T01:25:12.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202709,,,1610612765,102,80,2021-11-01T01:25:12Z,4760000,,,0,,C. Joseph Free Throw 2 of 2 (13 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
483,PT08M27.00S,2021-11-01T01:25:25.4Z,4,REGULAR,3pt,Jump Shot,[],201949,3.1044678055190538,96.32352941176471,1610612751,102,80,2021-11-01T01:25:30Z,4770000,-232.0,-23.0,1,left,MISS J. Johnson 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,Missed,,,23.28,,,,,,,,,,,,
484,PT08M23.00S,2021-11-01T01:25:29.4Z,4,REGULAR,rebound,defensive,[],1628367,,,1610612765,102,80,2021-11-01T01:25:30Z,4780000,,,0,,J. Jackson REBOUND (Off:1 Def:4),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,483.0,,,5.0,4.0,1.0,,,,,,,,,
485,PT08M21.00S,2021-11-01T01:25:35.3Z,4,REGULAR,foul,offensive,[],203924,,,1610612765,102,80,2021-11-01T01:25:44Z,4790000,,,0,,J. Grant charge offensive FOUL (5 PF),"[203924, 201988]",1610612765.0,DET,charge,,,Grant,J. Grant,,,,,1626302.0,5.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,,
487,PT08M21.00S,2021-11-01T01:25:35.3Z,4,REGULAR,turnover,offensive foul,[],203924,,,1610612765,102,80,2021-11-01T01:25:35Z,4810000,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,1626302.0,,,,,,,,,,,,,,,3.0,,,,,
488,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,out,[],201988,,,1610612751,102,80,2021-11-01T01:25:55Z,4820000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,out,[],202709,,,1610612751,102,80,2021-11-01T01:25:55Z,4830000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,out,[],1628367,,,1610612751,102,80,2021-11-01T01:25:55Z,4840000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,102,80,2021-11-01T01:25:55Z,4850000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,in,[],1630165,,,1610612751,102,80,2021-11-01T01:25:55Z,4860000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M21.00S,2021-11-01T01:25:42.4Z,4,REGULAR,substitution,in,[],1628977,,,1610612751,102,80,2021-11-01T01:25:55Z,4870000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT08M07.00S,2021-11-01T01:26:12.7Z,4,REGULAR,foul,personal,[],1630568,,,1610612751,102,80,2021-11-01T01:26:32Z,4880000,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 200746]",1610612765.0,DET,,,,Garza,L. Garza,,,,,202053.0,1.0,0.0,Aldridge,200746.0,,,,,,,,,,,,,,,,
496,PT07M58.00S,2021-11-01T01:26:36.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,22.421156373193167,11.029411764705882,1610612751,105,80,2021-11-01T01:26:40Z,4900000,195.0,158.0,1,left,J. Carter 25' 3PT  (6 PTS) (L. Aldridge 1 AST),"[1628975, 200746]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,Made,,6.0,25.11,,,,L. Aldridge,200746.0,1.0,,,,,,
498,PT07M47.00S,2021-11-01T01:26:47.8Z,4,REGULAR,turnover,lost ball,[],203924,,,1610612765,105,80,2021-11-01T01:26:51Z,4920000,,,0,,J. Grant lost ball TURNOVER (4 TO),"[203924, 1628975]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,4.0,Carter,1628975.0,,,
499,PT07M47.00S,2021-11-01T01:26:47.8Z,4,REGULAR,steal,,[],1628975,,,1610612751,105,80,2021-11-01T01:26:50Z,4930000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M41.00S,2021-11-01T01:26:53.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627761,5.863994743758213,40.19607843137255,1610612751,107,80,2021-11-01T01:27:02Z,4940000,49.0,3.0,1,left,D. Bembry running Layup (13 PTS) (J. Carter 1 AST),"[1627761, 1628975]",1610612751.0,BKN,running,,,Bembry,D. Bembry,,,,,,,,,,Made,,13.0,4.91,,,,J. Carter,1628975.0,1.0,,,,,,
502,PT07M37.00S,2021-11-01T01:27:04.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,107,80,2021-11-01T01:27:04Z,4960000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M25.00S,2021-11-01T01:30:08.9Z,4,REGULAR,3pt,Jump Shot,[],203924,94.82588699080158,4.166666666666666,1610612765,107,80,2021-11-01T01:30:15Z,4970000,-229.0,-4.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,22.92,,,,,,,,,,,,
504,PT07M21.00S,2021-11-01T01:30:12.9Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,107,80,2021-11-01T01:30:15Z,4980000,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,503.0,,,1.0,0.0,1.0,,,,,,,,,
505,PT07M10.00S,2021-11-01T01:30:22.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,88.91261498028909,3.6764705882352944,1610612765,107,80,2021-11-01T01:30:32Z,4990000,-232.0,52.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,23.73,,,,,,,,,,,,
506,PT07M06.00S,2021-11-01T01:30:26.8Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,107,80,2021-11-01T01:30:32Z,5000000,,,0,,D. Bembry REBOUND (Off:0 Def:4),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,505.0,,,4.0,4.0,0.0,,,,,,,,,
507,PT07M06.00S,2021-11-01T01:30:31.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,107,80,2021-11-01T01:30:31Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT06M53.00S,2021-11-01T01:30:52.0Z,4,REGULAR,3pt,Jump Shot,[],1628975,24.129434954007884,84.80392156862744,1610612751,107,80,2021-11-01T01:30:56Z,5020000,-174.0,174.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,Missed,,,24.63,,,,,,,,,,,,
509,PT06M50.00S,2021-11-01T01:30:55.0Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,107,80,2021-11-01T01:30:56Z,5030000,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,508.0,,,4.0,4.0,0.0,,,,,,,,,
510,PT06M39.00S,2021-11-01T01:31:08.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,107,80,2021-11-01T01:31:08Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M39.00S,2021-11-01T01:31:09.1Z,4,REGULAR,substitution,out,[],200746,,,1610612765,107,80,2021-11-01T01:31:19Z,5050000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M39.00S,2021-11-01T01:31:09.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612765,107,80,2021-11-01T01:31:19Z,5060000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M32.00S,2021-11-01T01:31:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,96.00854139290408,96.56862745098039,1610612765,107,80,2021-11-01T01:31:45Z,5070000,233.0,-15.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,23.33,,,,,,,,,,,,
514,PT06M28.00S,2021-11-01T01:31:42.7Z,4,REGULAR,rebound,offensive,[],1630165,,,1610612765,107,80,2021-11-01T01:32:30Z,5080000,,,0,,K. Hayes REBOUND (Off:1 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,513.0,,,2.0,1.0,1.0,,,,,,,,,
515,PT06M28.00S,2021-11-01T01:31:46.2Z,4,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,107,80,2021-11-01T01:31:52Z,5090000,,,0,,K. Hayes lost ball out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,lost ball,,,Hayes,K. Hayes,,,,,1626302.0,,,,,,,,,,,,,,,3.0,,,,,
516,PT06M09.00S,2021-11-01T01:32:12.2Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612751,107,80,2021-11-01T01:32:23Z,5100000,,,0,,K. Hayes shooting personal FOUL (3 PF) (Johnson 2 FT),"[1630165, 201949]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,1626302.0,3.0,0.0,Johnson,201949.0,,,,,,,,,,,,,,,,
518,PT06M09.00S,2021-11-01T01:32:31.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201949,,,1610612751,108,80,2021-11-01T01:32:56Z,5120000,,,0,,J. Johnson Free Throw 1 of 2 (3 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
519,PT06M09.00S,2021-11-01T01:32:31.6Z,4,REGULAR,substitution,out,[],203924,,,1610612751,108,80,2021-11-01T01:32:39Z,5130000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M09.00S,2021-11-01T01:32:31.6Z,4,REGULAR,substitution,in,[],203585,,,1610612751,108,80,2021-11-01T01:32:39Z,5140000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M09.00S,2021-11-01T01:32:31.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201949,,,1610612751,108,80,2021-11-01T01:32:56Z,5150000,,,0,,MISS J. Johnson Free Throw 2 of 2,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
522,PT06M06.00S,2021-11-01T01:32:34.0Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,108,80,2021-11-01T01:32:56Z,5160000,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,521.0,,,2.0,1.0,1.0,,,,,,,,,
523,PT05M56.00S,2021-11-01T01:33:05.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630165,90.22667542706965,42.15686274509804,1610612765,108,80,2021-11-01T01:33:09Z,5170000,-39.0,39.0,1,right,MISS K. Hayes driving Hook,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,,,,,,Missed,,,5.56,,,,,,,,,,,,
524,PT05M54.00S,2021-11-01T01:33:07.3Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,108,80,2021-11-01T01:33:07Z,5180000,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,523.0,,,1.0,1.0,0.0,,,,,,,,,
525,PT05M49.00S,2021-11-01T01:33:12.4Z,4,REGULAR,turnover,lost ball,[],1627761,,,1610612751,108,80,2021-11-01T01:33:15Z,5190000,,,0,,D. Bembry lost ball TURNOVER (1 TO),"[1627761, 1630568]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,1.0,Garza,1630568.0,,,
526,PT05M49.00S,2021-11-01T01:33:12.4Z,4,REGULAR,steal,,[],1630568,,,1610612765,108,80,2021-11-01T01:33:14Z,5200000,,,0,,L. Garza STEAL (1 STL),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M49.00S,2021-11-01T01:33:20.7Z,4,REGULAR,foul,personal,[],1628975,,,1610612765,108,80,2021-11-01T01:33:27Z,5210000,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1628977]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,200834.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
530,PT05M49.00S,2021-11-01T01:33:28.3Z,4,REGULAR,substitution,in,[],1630560,,,1610612765,108,80,2021-11-01T01:33:38Z,5240000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M49.00S,2021-11-01T01:33:28.3Z,4,REGULAR,substitution,out,[],1628971,,,1610612765,108,80,2021-11-01T01:33:47Z,5250000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M29.00S,2021-11-01T01:34:10.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628402,89.83245729303549,51.470588235294116,1610612765,108,80,2021-11-01T01:34:14Z,5260000,7.0,43.0,1,right,MISS F. Jackson driving finger roll Layup,[1628402],1610612765.0,DET,driving finger roll,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,4.37,,,,,,,,,,,,
533,PT05M27.00S,2021-11-01T01:34:12.7Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,108,80,2021-11-01T01:34:14Z,5270000,,,0,,D. Bembry REBOUND (Off:0 Def:5),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,532.0,,,5.0,5.0,0.0,,,,,,,,,
534,PT05M21.00S,2021-11-01T01:34:18.4Z,4,REGULAR,turnover,bad pass,[],201949,,,1610612751,108,80,2021-11-01T01:34:22Z,5280000,,,0,,J. Johnson bad pass TURNOVER (2 TO),"[201949, 1630165]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,2.0,Hayes,1630165.0,,,
535,PT05M21.00S,2021-11-01T01:34:18.4Z,4,REGULAR,steal,,[],1630165,,,1610612765,108,80,2021-11-01T01:34:20Z,5290000,,,0,,K. Hayes STEAL (5 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT05M19.00S,2021-11-01T01:34:24.9Z,4,REGULAR,turnover,double dribble,[],1630165,,,1610612765,108,80,2021-11-01T01:34:29Z,5300000,,,0,,K. Hayes double dribble TURNOVER (4 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1626302.0,,,,,,,,,,,,,,,4.0,,,,,
537,PT05M19.00S,2021-11-01T01:34:29.9Z,4,REGULAR,substitution,out,[],1630165,,,1610612751,108,80,2021-11-01T01:34:37Z,5310000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT05M19.00S,2021-11-01T01:34:29.9Z,4,REGULAR,substitution,in,[],1630240,,,1610612751,108,80,2021-11-01T01:34:37Z,5320000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT05M08.00S,2021-11-01T01:34:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627761,6.1268068331143235,50.49019607843137,1610612751,110,80,2021-11-01T01:34:56Z,5330000,-2.0,5.0,1,left,D. Bembry driving reverse Layup (15 PTS),[1627761],1610612751.0,BKN,driving reverse,,,Bembry,D. Bembry,,,,,,,,,,Made,,15.0,0.57,,,,,,,,,,,,
541,PT04M52.00S,2021-11-01T01:35:10.7Z,4,REGULAR,foul,personal,[],1630549,,,1610612765,110,80,2021-11-01T01:35:46Z,5350000,,,0,,D. Sharpe personal FOUL (1 PF),"[1630549, 203585]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,200834.0,1.0,0.0,McGruder,203585.0,,,,,,,,,,,,,,,,
543,PT04M39.00S,2021-11-01T01:35:44.1Z,4,REGULAR,3pt,Jump Shot,[],1628977,93.51182654402102,3.6764705882352944,1610612765,110,83,2021-11-01T01:35:50Z,5370000,-232.0,8.0,1,right,H. Diallo 3PT  (6 PTS) (S. Lee 1 AST),"[1628977, 1630240]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Made,,6.0,23.18,,,,S. Lee,1630240.0,1.0,,,,,,
545,PT04M19.00S,2021-11-01T01:36:04.2Z,4,REGULAR,3pt,Jump Shot,[],1627761,3.1044678055190538,96.07843137254902,1610612751,110,83,2021-11-01T01:36:08Z,5390000,-230.0,-23.0,1,left,MISS D. Bembry 3PT,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,Missed,,,23.16,,,,,,,,,,,,
546,PT04M16.00S,2021-11-01T01:36:07.2Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,110,83,2021-11-01T01:36:08Z,5400000,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,545.0,,,2.0,1.0,1.0,,,,,,,,,
547,PT04M13.00S,2021-11-01T01:36:10.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628975,13.222733245729303,22.794117647058822,1610612751,112,83,2021-11-01T01:36:15Z,5410000,136.0,72.0,1,left,J. Carter 15' driving floating Jump Shot (8 PTS) (J. Johnson 1 AST),"[1628975, 201949]",1610612751.0,BKN,driving floating,,,Carter,J. Carter,,,,,,,,,,Made,,8.0,15.38,,,,J. Johnson,201949.0,1.0,,,,,,
