actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
367,PT09M33.00S,2021-11-20T01:58:13.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,58,64,2021-11-20T01:58:14Z,3600000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,366.0,8.0,6.0,2.0,,,,,,,,,,,,,
368,PT09M26.00S,2021-11-20T01:58:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,7.178055190538765,44.11764705882353,1610612753,58,66,2021-11-20T01:58:23Z,3610000,29.0,15.0,1,left,C. Anthony driving Layup (9 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,3.3,Made,,,,,,,9.0,,,,,,,,,,,,
369,PT09M17.00S,2021-11-20T01:58:28.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,92.32917214191852,45.34313725490196,1610612751,60,66,2021-11-20T02:01:33Z,3620000,-23.0,20.0,1,right,D. Bembry driving reverse Layup (6 PTS),[1627761],1610612751.0,BKN,driving reverse,,,Bembry,D. Bembry,,,,,3.04,Made,,,,,,,6.0,,,,,,,,,,,,
370,PT09M01.00S,2021-11-20T01:58:45.2Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,60,66,2021-11-20T01:58:51Z,3630000,,,0,,W. Carter Jr. bad pass TURNOVER (3 TO),"[1628976, 201935]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,3.0,Harden,201935.0,,,,,,
371,PT09M01.00S,2021-11-20T01:58:45.2Z,3,REGULAR,steal,,[],201935,,,1610612751,60,66,2021-11-20T01:58:47Z,3640000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M58.00S,2021-11-20T01:58:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612751,60,66,2021-11-20T01:59:06Z,3650000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Harden 2 FT),"[1630175, 201935]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Harden,201935.0,
374,PT08M58.00S,2021-11-20T01:59:27.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201935,,,1610612751,61,66,2021-11-20T01:59:27Z,3670000,,,0,,J. Harden Free Throw 1 of 2 (22 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
375,PT08M58.00S,2021-11-20T01:59:45.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201935,,,1610612751,62,66,2021-11-20T01:59:45Z,3680000,,,0,,J. Harden Free Throw 2 of 2 (23 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,23.0,,,,,,,,,,,,
376,PT08M46.00S,2021-11-20T02:00:03.3Z,3,REGULAR,foul,personal,['2freethrow'],201933,,,1610612753,62,66,2021-11-20T02:00:10Z,3690000,,,0,,B. Griffin shooting personal FOUL (2 PF) (Wagner 2 FT),"[201933, 1630532]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Wagner,1630532.0,
378,PT08M46.00S,2021-11-20T02:00:28.3Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,62,67,2021-11-20T02:00:28Z,3710000,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
379,PT08M46.00S,2021-11-20T02:00:44.9Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,62,68,2021-11-20T02:00:45Z,3720000,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
380,PT08M35.00S,2021-11-20T02:00:58.4Z,3,REGULAR,2pt,Jump Shot,[],201935,79.58278580814718,54.65686274509803,1610612751,64,68,2021-11-20T02:04:02Z,3730000,23.0,139.0,1,right,J. Harden 14' step back Jump Shot (25 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,14.13,Made,,,,,,,25.0,,,,,,,,,,,,
381,PT08M22.00S,2021-11-20T02:01:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.469776609724048,55.392156862745104,1610612753,64,70,2021-11-20T02:01:15Z,3740000,-27.0,-1.0,1,left,C. Anthony driving reverse Layup (11 PTS),[1630175],1610612753.0,ORL,driving reverse,,,Anthony,C. Anthony,,,,,2.7,Made,,,,,,,11.0,,,,,,,,,,,,
382,PT08M11.00S,2021-11-20T02:01:26.8Z,3,REGULAR,foul,personal,[],1630532,,,1610612751,64,70,2021-11-20T02:01:41Z,3750000,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1627761]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Bembry,1627761.0,
384,PT08M05.00S,2021-11-20T02:01:46.4Z,3,REGULAR,2pt,Jump Shot,[],201988,69.85873850197109,55.14705882352941,1610612751,66,70,2021-11-20T02:01:49Z,3770000,26.0,231.0,1,right,P. Mills 23' pullup Jump Shot (12 PTS),[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,23.22,Made,,,,,,,12.0,,,,,,,,,,,,
385,PT07M59.00S,2021-11-20T02:01:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,8.09789750328515,39.950980392156865,1610612753,66,70,2021-11-20T02:02:02Z,3780000,50.0,24.0,1,left,MISS F. Wagner driving floating Shot - blocked,"[1630532, 201935]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,5.55,Missed,Harden,201935.0,,,,,,,,,,,,,,,,,
386,PT07M59.00S,2021-11-20T02:01:54.7Z,3,REGULAR,block,,[],201935,,,1610612753,66,70,2021-11-20T02:01:58Z,3790000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M59.00S,2021-11-20T02:01:54.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,66,70,2021-11-20T02:02:02Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,
388,PT07M59.00S,2021-11-20T02:01:59.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,66,70,2021-11-20T02:01:59Z,3810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M53.00S,2021-11-20T02:02:16.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630175,7.30946123521682,44.6078431372549,1610612753,66,70,2021-11-20T02:02:22Z,3820000,27.0,16.0,1,left,MISS C. Anthony driving DUNK,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,3.15,Missed,,,,,,,,,,,,,,,,,,,
390,PT07M53.00S,2021-11-20T02:02:16.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,66,70,2021-11-20T02:02:22Z,3830000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,389.0,4.0,4.0,0.0,,,,,,,,,,,,,
391,PT07M53.00S,2021-11-20T02:02:24.8Z,3,REGULAR,foul,technical,['1freethrow'],1630175,,,1610612751,66,70,2021-11-20T02:02:50Z,3840000,,,0,,C. Anthony technical FOUL (1 Tech),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,1.0,,,
392,PT07M53.00S,2021-11-20T02:02:56.9Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,67,70,2021-11-20T02:02:56Z,3850000,,,0,,J. Harden technical Free Throw 1 of 1 (26 PTS),[201935],1610612751.0,BKN,technical,,,Harden,J. Harden,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
393,PT07M40.00S,2021-11-20T02:03:21.3Z,3,REGULAR,3pt,Jump Shot,[],201988,67.09921156373193,28.676470588235293,1610612751,70,70,2021-11-20T02:03:26Z,3860000,-107.0,257.0,1,right,P. Mills 27' 3PT  (15 PTS) (B. Griffin 1 AST),"[201988, 201933]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,27.8,Made,,,,,,,15.0,B. Griffin,201933.0,1.0,,,,,,,,,
395,PT07M25.00S,2021-11-20T02:03:35.8Z,3,REGULAR,3pt,Jump Shot,[],1630591,30.042706964520367,19.607843137254903,1610612753,70,70,2021-11-20T02:08:19Z,3880000,152.0,230.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,,
396,PT07M22.00S,2021-11-20T02:03:38.8Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,70,70,2021-11-20T02:03:41Z,3890000,,,0,,P. Mills REBOUND (Off:1 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,395.0,2.0,1.0,1.0,,,,,,,,,,,,,
397,PT07M15.00S,2021-11-20T02:03:46.4Z,3,REGULAR,3pt,Jump Shot,[],201988,70.77858081471747,72.30392156862744,1610612751,73,70,2021-11-20T02:04:03Z,3900000,112.0,222.0,1,right,P. Mills 24' 3PT  (18 PTS) (J. Johnson 3 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.86,Made,,,,,,,18.0,J. Johnson,201949.0,3.0,,,,,,,,,
399,PT07M15.00S,2021-11-20T02:03:54.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,73,70,2021-11-20T02:03:54Z,3920000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M15.00S,2021-11-20T02:05:29.6Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,73,70,2021-11-20T02:06:39Z,3930000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M15.00S,2021-11-20T02:05:29.6Z,3,REGULAR,substitution,in,[],203082,,,1610612753,73,70,2021-11-20T02:06:39Z,3940000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M55.00S,2021-11-20T02:07:07.7Z,3,REGULAR,2pt,Jump Shot,[],1630532,17.16491458607096,22.54901960784314,1610612753,73,72,2021-11-20T02:07:18Z,3950000,137.0,109.0,1,left,F. Wagner 17' pullup Jump Shot (11 PTS) (C. Anthony 7 AST),"[1630532, 1630175]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,17.52,Made,,,,,,,11.0,C. Anthony,1630175.0,7.0,,,,,,,,,
404,PT06M28.00S,2021-11-20T02:07:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,81.8166885676741,47.549019607843135,1610612751,75,72,2021-11-20T02:07:39Z,3970000,-12.0,118.0,1,right,J. Johnson 11' fadeaway Jump Shot (10 PTS),[201949],1610612751.0,BKN,fadeaway,,,Johnson,J. Johnson,,,,,11.9,Made,,,,,,,10.0,,,,,,,,,,,,
406,PT06M02.00S,2021-11-20T02:08:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630532,33.065045992115635,24.264705882352942,1610612753,75,72,2021-11-20T02:08:05Z,3990000,129.0,258.0,1,left,MISS F. Wagner 28' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
407,PT05M59.00S,2021-11-20T02:08:03.0Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,75,72,2021-11-20T02:08:03Z,4000000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,
408,PT05M57.00S,2021-11-20T02:08:05.3Z,3,REGULAR,turnover,bad pass,[],1628964,,,1610612753,75,72,2021-11-20T02:08:09Z,4010000,,,0,,M. Bamba bad pass TURNOVER (1 TO),"[1628964, 201935]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
409,PT05M57.00S,2021-11-20T02:08:05.3Z,3,REGULAR,steal,,[],201935,,,1610612751,75,72,2021-11-20T02:08:07Z,4020000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M51.00S,2021-11-20T02:08:12.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,69.33311432325887,24.019607843137255,1610612751,75,72,2021-11-20T02:08:16Z,4030000,-130.0,236.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
411,PT05M48.00S,2021-11-20T02:08:14.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,72,2021-11-20T02:08:14Z,4040000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,410.0,9.0,7.0,2.0,,,,,,,,,,,,,
412,PT05M39.00S,2021-11-20T02:08:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,22.552562417871222,89.4607843137255,1610612753,75,72,2021-11-20T02:08:27Z,4050000,-197.0,159.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
413,PT05M36.00S,2021-11-20T02:08:26.9Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,75,72,2021-11-20T02:08:27Z,4060000,,,0,,J. Johnson REBOUND (Off:0 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,,
414,PT05M26.00S,2021-11-20T02:08:36.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,88.25558475689881,48.77450980392157,1610612751,77,72,2021-11-20T02:08:40Z,4070000,-6.0,58.0,1,right,B. Griffin driving DUNK (4 PTS) (J. Harden 5 AST),"[201933, 201935]",1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,5.82,Made,,,,,,,4.0,J. Harden,201935.0,5.0,,,,,,,,,
416,PT05M08.00S,2021-11-20T02:08:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630532,6.389618922470433,94.6078431372549,1610612753,77,75,2021-11-20T02:08:59Z,4090000,-223.0,8.0,1,left,F. Wagner 3PT  (14 PTS) (C. Anthony 8 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.31,Made,,,,,,,14.0,C. Anthony,1630175.0,8.0,,,,,,,,,
418,PT04M47.00S,2021-11-20T02:09:17.7Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,77,75,2021-11-20T02:12:14Z,4110000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (3 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,,,,,,,3.0,,,1201.0,,,,,
419,PT04M47.00S,2021-11-20T02:09:20.0Z,3,REGULAR,substitution,out,[],201988,,,1610612753,77,75,2021-11-20T02:09:28Z,4120000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M47.00S,2021-11-20T02:09:20.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612753,77,75,2021-11-20T02:09:28Z,4130000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M47.00S,2021-11-20T02:09:20.0Z,3,REGULAR,substitution,in,[],1628975,,,1610612753,77,75,2021-11-20T02:09:28Z,4140000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M47.00S,2021-11-20T02:09:20.0Z,3,REGULAR,substitution,in,[],1629643,,,1610612753,77,75,2021-11-20T02:09:28Z,4150000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M31.00S,2021-11-20T02:09:52.6Z,3,REGULAR,foul,personal,['2freethrow'],201949,,,1610612753,77,75,2021-11-20T02:10:16Z,4160000,,,0,,J. Johnson shooting personal FOUL (4 PF) (Okeke 2 FT),"[201949, 1629643]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,200832.0,4.0,0.0,Okeke,1629643.0,
425,PT04M31.00S,2021-11-20T02:10:22.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629643,,,1610612753,77,75,2021-11-20T02:10:22Z,4180000,,,0,,MISS C. Okeke Free Throw 1 of 2,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
426,PT04M31.00S,2021-11-20T02:10:22.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,77,75,2021-11-20T02:10:22Z,4190000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,
427,PT04M31.00S,2021-11-20T02:10:35.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629643,,,1610612753,77,76,2021-11-20T02:10:35Z,4200000,,,0,,C. Okeke Free Throw 2 of 2 (5 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
428,PT04M14.00S,2021-11-20T02:10:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,91.67214191852825,54.41176470588235,1610612751,79,76,2021-11-20T02:11:02Z,4210000,22.0,26.0,1,right,B. Griffin cutting Layup (6 PTS) (J. Harden 6 AST),"[201933, 201935]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,3.4,Made,,,,,,,6.0,J. Harden,201935.0,6.0,,,,,,,,,
430,PT04M02.00S,2021-11-20T02:11:05.9Z,3,REGULAR,3pt,Jump Shot,[],1629643,22.946780551905388,9.558823529411764,1610612753,79,79,2021-11-20T02:11:27Z,4230000,202.0,163.0,1,left,C. Okeke 25' 3PT  (8 PTS) (C. Anthony 9 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.98,Made,,,,,,,8.0,C. Anthony,1630175.0,9.0,,,,,,,,,
432,PT03M43.00S,2021-11-20T02:11:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,92.46057818659659,44.85294117647059,1610612751,79,79,2021-11-20T02:21:12Z,4250000,-26.0,18.0,1,right,MISS J. Johnson cutting Layup,[201949],1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
433,PT03M43.00S,2021-11-20T02:11:25.7Z,3,REGULAR,rebound,offensive,[],201949,,,1610612751,79,79,2021-11-20T02:11:30Z,4260000,,,0,,J. Johnson REBOUND (Off:1 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,,,,,,
434,PT03M39.00S,2021-11-20T02:11:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201949,92.9862023653088,45.588235294117645,1610612751,81,79,2021-11-20T02:20:33Z,4270000,-22.0,13.0,1,right,J. Johnson putback Layup (12 PTS),[201949],1610612751.0,BKN,putback,,,Johnson,J. Johnson,,,,,2.58,Made,,,,,,,12.0,,,,,,,,,,,,
435,PT03M33.00S,2021-11-20T02:11:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628976,9.017739816031538,96.07843137254902,1610612753,81,79,2021-11-20T02:11:42Z,4280000,-230.0,32.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M29.00S,2021-11-20T02:11:39.2Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,81,79,2021-11-20T02:11:42Z,4290000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,435.0,2.0,1.0,1.0,,,,,,,,,,,,,
437,PT03M28.00S,2021-11-20T02:11:39.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630532,8.360709592641262,48.77450980392157,1610612753,81,79,2021-11-20T02:11:45Z,4300000,6.0,26.0,1,left,MISS F. Wagner Hook,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,,
438,PT03M27.00S,2021-11-20T02:11:40.7Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,81,79,2021-11-20T02:11:45Z,4310000,,,0,,J. Johnson REBOUND (Off:1 Def:5),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,437.0,6.0,5.0,1.0,,,,,,,,,,,,,
439,PT03M22.00S,2021-11-20T02:11:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,90.62089356110381,42.40196078431372,1610612751,83,79,2021-11-20T02:11:52Z,4320000,-38.0,36.0,1,right,J. Harden driving Layup (28 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,5.21,Made,,,,,,,28.0,,,,,,,,,,,,
440,PT03M02.00S,2021-11-20T02:12:07.3Z,3,REGULAR,3pt,Jump Shot,[],1630175,31.488173455978973,67.8921568627451,1610612753,83,79,2021-11-20T02:12:12Z,4330000,-89.0,243.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
441,PT03M00.00S,2021-11-20T02:12:09.3Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,83,79,2021-11-20T02:12:12Z,4340000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,440.0,5.0,5.0,0.0,,,,,,,,,,,,,
442,PT03M00.00S,2021-11-20T02:12:11.8Z,3,REGULAR,foul,personal,[],1628976,,,1610612751,83,79,2021-11-20T02:12:33Z,4350000,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 201935]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1201.0,3.0,0.0,Harden,201935.0,
444,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,out,[],201949,,,1610612751,83,79,2021-11-20T02:12:34Z,4370000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612751,83,79,2021-11-20T02:12:34Z,4380000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612751,83,79,2021-11-20T02:12:34Z,4390000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,83,79,2021-11-20T02:12:34Z,4400000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,in,[],203914,,,1610612751,83,79,2021-11-20T02:12:34Z,4410000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M00.00S,2021-11-20T02:12:16.8Z,3,REGULAR,substitution,in,[],1628964,,,1610612751,83,79,2021-11-20T02:12:34Z,4420000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M45.00S,2021-11-20T02:12:52.6Z,3,REGULAR,foul,personal,['3freethrow'],1628964,,,1610612751,83,79,2021-11-20T02:16:00Z,4430000,,,0,,M. Bamba shooting personal FOUL (2 PF) (Harden 3 FT),"[1628964, 201935]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Harden,201935.0,
452,PT02M45.00S,2021-11-20T02:13:14.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,83,79,2021-11-20T02:13:14Z,4450000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M45.00S,2021-11-20T02:16:23.2Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,84,79,2021-11-20T02:16:23Z,4460000,,,0,,J. Harden Free Throw 1 of 3 (29 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,29.0,,,,,,,,,,,,
454,PT02M45.00S,2021-11-20T02:16:37.5Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,85,79,2021-11-20T02:16:37Z,4470000,,,0,,J. Harden Free Throw 2 of 3 (30 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,30.0,,,,,,,,,,,,
455,PT02M45.00S,2021-11-20T02:16:53.3Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,86,79,2021-11-20T02:16:53Z,4480000,,,0,,J. Harden Free Throw 3 of 3 (31 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,31.0,,,,,,,,,,,,
