actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
274,PT05M03.00S,2022-04-10T20:34:13.7Z,2,REGULAR,3pt,Jump Shot,[],1630169,26.231931668856767,19.607843137254903,1610612754,58,45,2022-04-10T20:34:19Z,2690000,152.0,194.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M00.00S,2022-04-10T20:34:16.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,58,45,2022-04-10T20:34:19Z,2700000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,,,
276,PT04M53.00S,2022-04-10T20:34:24.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,93.77463863337714,50.49019607843137,1610612751,60,45,2022-04-10T20:34:29Z,2710000,2.0,6.0,1,right,A. Drummond cutting DUNK (10 PTS) (K. Durant 8 AST),"[203083, 201142]",1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,0.65,Made,10.0,K. Durant,201142.0,8.0,,,,,,,,,,,,,,,
278,PT04M53.00S,2022-04-10T20:34:31.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,60,45,2022-04-10T20:34:31Z,2730000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M53.00S,2022-04-10T20:34:32.1Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,60,45,2022-04-10T20:36:03Z,2740000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M53.00S,2022-04-10T20:34:32.1Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,60,45,2022-04-10T20:36:03Z,2750000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M39.00S,2022-04-10T20:36:23.5Z,2,REGULAR,3pt,Jump Shot,[],204456,10.5946123521682,4.411764705882353,1610612754,60,45,2022-04-10T20:36:28Z,2760000,228.0,47.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M36.00S,2022-04-10T20:36:26.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,60,45,2022-04-10T20:36:28Z,2770000,,,0,,A. Drummond REBOUND (Off:1 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,281.0,8.0,7.0,1.0,,,,,,,,,
283,PT04M28.00S,2022-04-10T20:36:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.11760840998686,52.69607843137255,1610612751,60,45,2022-04-10T20:36:46Z,2780000,13.0,12.0,1,right,MISS K. Durant driving Layup,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M26.00S,2022-04-10T20:36:36.8Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,60,45,2022-04-10T20:40:53Z,2790000,,,0,,A. Drummond REBOUND (Off:2 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,283.0,9.0,7.0,2.0,,,,,,,,,
285,PT04M26.00S,2022-04-10T20:36:40.0Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612751,62,45,2022-04-10T20:41:00Z,2800000,0.0,0.0,1,right,A. Drummond tip DUNK (12 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
286,PT04M19.00S,2022-04-10T20:36:43.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,3.892904073587385,96.07843137254902,1610612754,62,48,2022-04-10T20:36:58Z,2810000,-230.0,-16.0,1,left,B. Hield 3PT  (5 PTS) (T. Haliburton 3 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,23.09,Made,5.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,,
288,PT03M58.00S,2022-04-10T20:37:04.7Z,2,REGULAR,turnover,bad pass,[],201988,,,1610612751,62,48,2022-04-10T20:37:08Z,2830000,,,0,,P. Mills bad pass TURNOVER (2 TO),"[201988, 204456]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,,
289,PT03M58.00S,2022-04-10T20:37:04.7Z,2,REGULAR,steal,,[],204456,,,1610612754,62,48,2022-04-10T20:37:06Z,2840000,,,0,,T. McConnell STEAL (3 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M54.00S,2022-04-10T20:37:09.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629052,5.601182654402102,52.450980392156865,1610612754,62,48,2022-04-10T20:37:18Z,2850000,-12.0,0.0,1,left,MISS O. Brissett driving Layup - blocked,"[1629052, 1630556]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,1.23,Missed,,,,,Edwards,1630556.0,,,,,,,,,,,,,
291,PT03M54.00S,2022-04-10T20:37:09.7Z,2,REGULAR,block,,[],1630556,,,1610612754,62,48,2022-04-10T20:37:12Z,2860000,,,0,,K. Edwards BLOCK (2 BLK),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M54.00S,2022-04-10T20:37:09.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,62,48,2022-04-10T20:39:15Z,2870000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,
345,PT03M54.00S,2022-04-10T20:37:14.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,62,48,2022-04-10T20:44:22Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M54.00S,2022-04-10T20:37:19.2Z,2,REGULAR,substitution,out,[],204456,,,1610612751,62,48,2022-04-10T20:37:30Z,2890000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M54.00S,2022-04-10T20:37:19.2Z,2,REGULAR,substitution,in,[],1630613,,,1610612751,62,48,2022-04-10T20:37:30Z,2900000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M42.00S,2022-04-10T20:37:42.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612751,62,48,2022-04-10T20:37:58Z,2910000,,,0,,O. Brissett personal FOUL (3 PF) (Durant 2 FT),"[1629052, 201142]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Durant,201142.0,
298,PT03M42.00S,2022-04-10T20:38:06.2Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,63,48,2022-04-10T20:39:18Z,2930000,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
299,PT03M42.00S,2022-04-10T20:38:08.4Z,2,REGULAR,substitution,out,[],1629052,,,1610612751,63,48,2022-04-10T20:38:14Z,2940000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M42.00S,2022-04-10T20:38:08.4Z,2,REGULAR,substitution,in,[],202362,,,1610612751,63,48,2022-04-10T20:38:14Z,2950000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M42.00S,2022-04-10T20:38:30.3Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,64,48,2022-04-10T20:39:18Z,2960000,,,0,,K. Durant Free Throw 2 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
302,PT03M29.00S,2022-04-10T20:38:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,18.2161629434954,41.911764705882355,1610612754,64,48,2022-04-10T20:38:51Z,2970000,40.0,119.0,1,left,MISS I. Jackson 12' step back Shot,[1630543],1610612754.0,IND,step back,,,Jackson,I. Jackson,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M26.00S,2022-04-10T20:38:47.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,64,48,2022-04-10T20:38:51Z,2980000,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,302.0,4.0,4.0,0.0,,,,,,,,,
304,PT03M12.00S,2022-04-10T20:39:01.6Z,2,REGULAR,2pt,Jump Shot,[],1630556,92.59198423127464,28.186274509803923,1610612751,64,48,2022-04-10T20:39:07Z,2990000,-109.0,17.0,1,right,MISS K. Edwards 11' driving floating Shot,[1630556],1610612751.0,BKN,driving floating,,,Edwards,K. Edwards,,,,,11.04,Missed,,,,,,,,,,,,,,,,,,,
305,PT03M09.00S,2022-04-10T20:39:04.6Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,64,48,2022-04-10T20:39:07Z,3000000,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,304.0,10.0,7.0,3.0,,,,,,,,,
306,PT03M07.00S,2022-04-10T20:39:06.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.9060446780552,49.01960784313725,1610612751,66,48,2022-04-10T20:39:10Z,3010000,-5.0,5.0,1,right,A. Drummond putback Layup (14 PTS),[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,0.69,Made,14.0,,,,,,,,,,,,,,,,,,
307,PT02M58.00S,2022-04-10T20:39:15.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,10.463206307490145,2.941176470588235,1610612754,66,51,2022-04-10T20:39:22Z,3020000,235.0,46.0,1,left,T. Haliburton 3PT  (11 PTS) (L. Stephenson 3 AST),"[1630169, 202362]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,23.97,Made,11.0,L. Stephenson,202362.0,3.0,,,,,,,,,,,,,,,
309,PT02M47.00S,2022-04-10T20:39:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202362,,,1610612751,66,51,2022-04-10T20:39:41Z,3040000,,,0,,L. Stephenson personal FOUL (2 PF) (Durant 2 FT),"[202362, 201142]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Durant,201142.0,
311,PT02M47.00S,2022-04-10T20:39:57.6Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,67,51,2022-04-10T20:39:57Z,3060000,,,0,,K. Durant Free Throw 1 of 2 (5 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2022-04-10T20:39:58.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,67,51,2022-04-10T20:40:01Z,3070000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M47.00S,2022-04-10T20:39:58.4Z,2,REGULAR,substitution,in,[],202681,,,1610612751,67,51,2022-04-10T20:40:01Z,3080000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M47.00S,2022-04-10T20:40:15.7Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,68,51,2022-04-10T20:40:15Z,3090000,,,0,,K. Durant Free Throw 2 of 2 (6 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
315,PT02M34.00S,2022-04-10T20:40:29.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,32.40801576872536,61.274509803921575,1610612754,68,51,2022-04-10T20:40:35Z,3100000,-56.0,252.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
316,PT02M30.00S,2022-04-10T20:40:33.4Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612754,68,51,2022-04-10T20:40:35Z,3110000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,315.0,2.0,1.0,1.0,,,,,,,,,
317,PT02M29.00S,2022-04-10T20:40:34.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,30.305519053876477,31.127450980392158,1610612754,68,51,2022-04-10T20:40:39Z,3120000,94.0,232.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
318,PT02M26.00S,2022-04-10T20:40:37.9Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,68,51,2022-04-10T20:40:39Z,3130000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,317.0,4.0,4.0,0.0,,,,,,,,,
319,PT02M21.00S,2022-04-10T20:40:43.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,70.25295663600527,26.47058823529412,1610612751,68,51,2022-04-10T20:41:03Z,3140000,-118.0,227.0,1,right,MISS K. Durant 25' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M17.00S,2022-04-10T20:40:47.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,68,51,2022-04-10T20:41:03Z,3150000,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,319.0,3.0,2.0,1.0,,,,,,,,,
321,PT02M13.00S,2022-04-10T20:40:50.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627741,5.601182654402102,49.50980392156863,1610612754,68,53,2022-04-10T20:41:08Z,3160000,2.0,0.0,1,left,B. Hield running DUNK (7 PTS) (L. Stephenson 4 AST),"[1627741, 202362]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,0.25,Made,7.0,L. Stephenson,202362.0,4.0,,,,,,,,,,,,,,,
323,PT02M01.00S,2022-04-10T20:41:02.6Z,2,REGULAR,turnover,bad pass,[],201142,,,1610612751,68,53,2022-04-10T20:41:10Z,3180000,,,0,,K. Durant bad pass TURNOVER (4 TO),"[201142, 1630169]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,4.0,Haliburton,1630169.0,,,,,,
324,PT02M01.00S,2022-04-10T20:41:02.6Z,2,REGULAR,steal,,[],1630169,,,1610612754,68,53,2022-04-10T20:41:04Z,3190000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M54.00S,2022-04-10T20:41:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,6.258212877792378,46.32352941176471,1610612754,68,55,2022-04-10T20:41:13Z,3200000,18.0,6.0,1,left,I. Jackson Layup (4 PTS) (L. Stephenson 5 AST),"[1630543, 202362]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,1.94,Made,4.0,L. Stephenson,202362.0,5.0,,,,,,,,,,,,,,,
327,PT01M33.00S,2022-04-10T20:41:33.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612751,68,55,2022-04-10T20:41:40Z,3220000,,,0,,I. Jackson shooting personal FOUL (3 PF) (Drummond 2 FT),"[1630543, 203083]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Drummond,203083.0,
329,PT01M33.00S,2022-04-10T20:42:02.0Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,69,55,2022-04-10T20:42:02Z,3240000,,,0,,A. Drummond Free Throw 1 of 2 (15 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
330,PT01M33.00S,2022-04-10T20:42:02.8Z,2,REGULAR,substitution,out,[],1630543,,,1610612751,69,55,2022-04-10T20:42:07Z,3250000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M33.00S,2022-04-10T20:42:02.8Z,2,REGULAR,substitution,in,[],1630678,,,1610612751,69,55,2022-04-10T20:42:07Z,3260000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M33.00S,2022-04-10T20:42:22.1Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,70,55,2022-04-10T20:42:22Z,3270000,,,0,,A. Drummond Free Throw 2 of 2 (16 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
333,PT01M21.00S,2022-04-10T20:42:35.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,5.863994743758213,54.166666666666664,1610612754,70,55,2022-04-10T20:42:40Z,3280000,-21.0,3.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M16.00S,2022-04-10T20:42:40.9Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,70,55,2022-04-10T20:42:40Z,3290000,,,0,,T. Taylor REBOUND (Off:5 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,333.0,6.0,1.0,5.0,,,,,,,,,
335,PT01M16.00S,2022-04-10T20:42:39.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630678,5.590000152587891,50.0,1610612754,70,55,2022-04-10T20:42:42Z,3300000,0.0,0.0,1,left,MISS T. Taylor tip Layup,[1630678],1610612754.0,IND,tip,,,Taylor,T. Taylor,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
336,PT01M16.00S,2022-04-10T20:42:39.8Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,70,55,2022-04-10T20:42:42Z,3310000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,
337,PT01M14.00S,2022-04-10T20:42:42.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201142,94.69448094612353,51.9607843137255,1610612751,72,55,2022-04-10T20:49:27Z,3320000,10.0,-3.0,1,right,K. Durant running DUNK (8 PTS) (K. Irving 4 AST),"[201142, 202681]",1610612751.0,BKN,running,,,Durant,K. Durant,,,,,1.01,Made,8.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,,
339,PT01M04.00S,2022-04-10T20:42:54.6Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612754,72,55,2022-04-10T20:43:06Z,3340000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Stephenson 2 FT),"[203083, 202362]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Stephenson,202362.0,
341,PT01M04.00S,2022-04-10T20:43:26.4Z,2,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,72,56,2022-04-10T20:43:26Z,3360000,,,0,,L. Stephenson Free Throw 1 of 2 (7 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
342,PT01M04.00S,2022-04-10T20:43:41.3Z,2,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,72,57,2022-04-10T20:43:41Z,3370000,,,0,,L. Stephenson Free Throw 2 of 2 (8 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
343,PT00M54.20S,2022-04-10T20:43:54.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202362,,,1610612751,72,57,2022-04-10T20:44:35Z,3380000,,,0,,L. Stephenson personal FOUL (3 PF) (Durant 2 FT),"[202362, 201142]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Durant,201142.0,
349,PT00M54.20S,2022-04-10T20:44:16.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,72,57,2022-04-10T20:44:57Z,3395000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M54.20S,2022-04-10T20:44:37.6Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,73,57,2022-04-10T20:44:37Z,3400000,,,0,,K. Durant Free Throw 1 of 2 (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
347,PT00M54.20S,2022-04-10T20:44:38.4Z,2,REGULAR,substitution,out,[],202362,,,1610612751,73,57,2022-04-10T20:44:45Z,3410000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M54.20S,2022-04-10T20:44:38.4Z,2,REGULAR,substitution,in,[],1628221,,,1610612751,73,57,2022-04-10T20:44:45Z,3420000,,,0,,SUB in: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M54.20S,2022-04-10T20:44:58.5Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,74,57,2022-04-10T20:44:58Z,3430000,,,0,,K. Durant Free Throw 2 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
351,PT00M38.60S,2022-04-10T20:45:17.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,32.14520367936925,36.029411764705884,1610612754,74,57,2022-04-10T20:45:24Z,3440000,70.0,250.0,1,left,MISS T. Haliburton 25' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
352,PT00M35.40S,2022-04-10T20:45:20.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,74,57,2022-04-10T20:45:24Z,3450000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,
353,PT00M35.40S,2022-04-10T20:45:24.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,74,57,2022-04-10T20:45:24Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M30.70S,2022-04-10T20:45:41.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,32.53942181340342,51.470588235294116,1610612754,74,60,2022-04-10T20:45:47Z,3470000,-7.0,253.0,1,left,B. Hield 25' 3PT  (10 PTS) (T. Haliburton 4 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.35,Made,10.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,,
356,PT00M10.80S,2022-04-10T20:46:04.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,90.88370565045992,63.48039215686274,1610612751,76,60,2022-04-10T20:46:09Z,3490000,67.0,33.0,1,right,A. Drummond 7' turnaround Hook (18 PTS) (K. Durant 9 AST),"[203083, 201142]",1610612751.0,BKN,turnaround,,,Drummond,A. Drummond,,,,,7.51,Made,18.0,K. Durant,201142.0,9.0,,,,,,,,,,,,,,,
358,PT00M00.00S,2022-04-10T20:46:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630613,28.203022339027594,79.65686274509804,1610612754,76,60,2022-04-10T20:46:27Z,3510000,-148.0,213.0,1,left,MISS D. Washington Jr. 25' step back 3PT,[1630613],1610612754.0,IND,step back,,,Washington Jr.,D. Washington Jr.,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
359,PT00M00.00S,2022-04-10T20:46:20.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,76,60,2022-04-10T20:46:27Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,,,
360,PT00M00.00S,2022-04-10T20:46:25.2Z,2,REGULAR,period,end,[],0,,,1610612754,76,60,2022-04-10T20:46:25Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612754,76,60,2022-04-10T21:01:33Z,3540000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,out,['startperiod'],1630613,,,1610612754,76,60,2022-04-10T21:01:33Z,3550000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,out,['startperiod'],1630678,,,1610612754,76,60,2022-04-10T21:01:33Z,3560000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-04-10T21:00:52.5Z,3,REGULAR,substitution,out,['startperiod'],1628221,,,1610612754,76,60,2022-04-10T21:01:33Z,3570000,,,0,,SUB out: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
