actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
261,PT03M51.00S,2022-02-15T01:23:33.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,47,37,2022-02-15T01:23:36Z,2570000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:6),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,260.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
262,PT03M42.00S,2022-02-15T01:23:41.3Z,2,REGULAR,2pt,Jump Shot,[],1630558,22.815374507227332,29.65686274509804,1610612758,47,39,2022-02-15T01:23:45Z,2580000,102.0,162.0,1,left,D. Mitchell 19' pullup Jump Shot (11 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.13,Made,,,,,11.0,,,,,,,,,,,,,,
263,PT03M28.00S,2022-02-15T01:23:59.2Z,2,REGULAR,turnover,traveling,[],200746,,,1610612751,47,39,2022-02-15T01:24:03Z,2590000,,,0,,L. Aldridge traveling TURNOVER (1 TO),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,2004.0,1.0,,,,,,,,,
264,PT03M28.00S,2022-02-15T01:24:01.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612758,47,39,2022-02-15T01:24:09Z,2600000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M28.00S,2022-02-15T01:24:01.7Z,2,REGULAR,substitution,out,[],1630556,,,1610612758,47,39,2022-02-15T01:24:09Z,2610000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M28.00S,2022-02-15T01:24:01.7Z,2,REGULAR,substitution,in,[],201949,,,1610612758,47,39,2022-02-15T01:24:09Z,2620000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M28.00S,2022-02-15T01:24:01.7Z,2,REGULAR,substitution,in,[],203552,,,1610612758,47,39,2022-02-15T01:24:09Z,2630000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M12.00S,2022-02-15T01:24:34.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627734,15.850854139290407,38.48039215686275,1610612758,47,41,2022-02-15T01:24:38Z,2640000,58.0,96.0,1,left,D. Sabonis 11' fadeaway Jump Shot (5 PTS),[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,11.24,Made,,,,,5.0,,,,,,,,,,,,,,
269,PT02M55.00S,2022-02-15T01:24:50.4Z,2,REGULAR,3pt,Jump Shot,[],203552,72.61826544021025,19.362745098039216,1610612751,47,41,2022-02-15T01:24:55Z,2650000,-153.0,205.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
270,PT02M51.00S,2022-02-15T01:24:54.4Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,47,41,2022-02-15T01:24:55Z,2660000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
271,PT02M49.00S,2022-02-15T01:24:57.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630558,26.888961892247043,31.61764705882353,1610612758,47,41,2022-02-15T01:25:20Z,2670000,92.0,200.0,1,left,MISS D. Mitchell 22' Jump Shot,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,22.04,Missed,,,,,,,,,,,,,,,,,,,
272,PT02M47.00S,2022-02-15T01:24:59.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,47,41,2022-02-15T01:25:11Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT02M47.00S,2022-02-15T01:25:03.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,47,41,2022-02-15T01:25:03Z,2690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2022-02-15T01:25:09.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,47,41,2022-02-15T01:25:09Z,2700000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M47.00S,2022-02-15T01:25:14.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,47,41,2022-02-15T01:27:47Z,2710000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M47.00S,2022-02-15T01:25:14.1Z,2,REGULAR,substitution,in,[],203090,,,1610612758,47,41,2022-02-15T01:27:47Z,2720000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M40.00S,2022-02-15T01:28:02.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,7.440867279894875,33.82352941176471,1610612758,47,43,2022-02-15T01:28:10Z,2730000,81.0,17.0,1,left,D. Fox 8' floating Jump Shot (12 PTS),[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,8.28,Made,,,,,12.0,,,,,,,,,,,,,,
278,PT02M38.00S,2022-02-15T01:28:18.0Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612751,47,43,2022-02-15T01:28:18Z,2740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M25.00S,2022-02-15T01:29:26.0Z,2,REGULAR,2pt,Jump Shot,[],200746,86.5473061760841,32.59803921568628,1610612751,49,43,2022-02-15T01:29:30Z,2750000,-87.0,74.0,1,right,L. Aldridge 11' turnaround Jump Shot (7 PTS),[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,11.42,Made,,,,,7.0,,,,,,,,,,,,,,
280,PT02M13.00S,2022-02-15T01:29:37.1Z,2,REGULAR,3pt,Jump Shot,[],203090,3.3672798948751645,96.81372549019608,1610612758,49,43,2022-02-15T01:29:41Z,2760000,-234.0,-21.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
281,PT02M11.00S,2022-02-15T01:29:40.1Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,49,43,2022-02-15T01:29:40Z,2770000,,,0,,H. Barnes REBOUND (Off:3 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,280.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
282,PT02M05.00S,2022-02-15T01:29:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203090,6.521024967148489,44.85294117647059,1610612758,49,43,2022-02-15T01:29:50Z,2780000,26.0,9.0,1,left,MISS M. Harkless Layup,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
283,PT02M03.00S,2022-02-15T01:29:47.8Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,49,43,2022-02-15T01:29:50Z,2790000,,,0,,L. Aldridge REBOUND (Off:0 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
284,PT01M55.00S,2022-02-15T01:29:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.9060446780552,45.34313725490196,1610612751,49,43,2022-02-15T01:30:21Z,2800000,-23.0,5.0,1,right,MISS B. Brown cutting Layup,[1628971],1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,,
285,PT01M53.00S,2022-02-15T01:29:58.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,49,43,2022-02-15T01:30:00Z,2810000,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,284.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
286,PT01M33.00S,2022-02-15T01:30:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628368,27.94021024967148,76.9607843137255,1610612758,49,46,2022-02-15T01:31:15Z,2820000,-135.0,210.0,1,left,D. Fox 24' 3PT step back (15 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,24.96,Made,,,,,15.0,,,,,,,,,,,,,,
287,PT01M12.00S,2022-02-15T01:30:38.2Z,2,REGULAR,2pt,Jump Shot,[],200746,74.06373193166885,59.31372549019608,1610612751,51,46,2022-02-15T01:30:43Z,2830000,47.0,191.0,1,right,L. Aldridge 19' Jump Shot (9 PTS) (S. Curry 2 AST),"[200746, 203552]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,19.69,Made,,,,,9.0,S. Curry,203552.0,2.0,,,,,,,,,,,
289,PT01M03.00S,2022-02-15T01:30:51.0Z,2,REGULAR,foul,personal,['2freethrow'],201949,,,1610612758,51,46,2022-02-15T01:31:06Z,2850000,,,0,,J. Johnson shooting personal FOUL (3 PF) (Fox 2 FT),"[201949, 1628368]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Fox,1628368.0,,,,,
291,PT01M03.00S,2022-02-15T01:31:17.1Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,51,47,2022-02-15T01:31:17Z,2870000,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
292,PT01M03.00S,2022-02-15T01:31:17.7Z,2,REGULAR,substitution,out,[],201949,,,1610612758,51,47,2022-02-15T01:31:26Z,2880000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M03.00S,2022-02-15T01:31:17.7Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,51,47,2022-02-15T01:31:26Z,2890000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M03.00S,2022-02-15T01:31:17.7Z,2,REGULAR,substitution,in,[],1630560,,,1610612758,51,47,2022-02-15T01:31:26Z,2900000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M03.00S,2022-02-15T01:31:17.7Z,2,REGULAR,substitution,in,[],1626158,,,1610612758,51,47,2022-02-15T01:31:26Z,2910000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M03.00S,2022-02-15T01:31:43.1Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,51,48,2022-02-15T01:31:43Z,2920000,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
297,PT00M51.10S,2022-02-15T01:31:59.5Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612751,51,48,2022-02-15T01:32:14Z,2930000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Aldridge 2 FT),"[1626158, 200746]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Aldridge,200746.0,,,,,
299,PT00M51.10S,2022-02-15T01:32:39.2Z,2,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,52,48,2022-02-15T01:32:39Z,2950000,,,0,,L. Aldridge Free Throw 1 of 2 (10 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
300,PT00M51.10S,2022-02-15T01:32:55.7Z,2,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,53,48,2022-02-15T01:32:55Z,2960000,,,0,,L. Aldridge Free Throw 2 of 2 (11 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
301,PT00M33.60S,2022-02-15T01:33:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,20.318659658344284,46.32352941176471,1610612758,53,48,2022-02-15T01:33:19Z,2970000,18.0,138.0,1,left,MISS D. Fox 13' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,13.97,Missed,,,,,,,,,,,,,,,,,,,
302,PT00M30.00S,2022-02-15T01:33:18.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,53,48,2022-02-15T01:33:19Z,2980000,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
303,PT00M16.70S,2022-02-15T01:33:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201988,89.56964520367937,53.431372549019606,1610612751,53,48,2022-02-15T01:33:37Z,2990000,17.0,46.0,1,right,MISS P. Mills driving Layup,[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,,
304,PT00M14.60S,2022-02-15T01:33:36.2Z,2,REGULAR,rebound,offensive,[],200746,,,1610612751,53,48,2022-02-15T01:33:36Z,3000000,,,0,,L. Aldridge REBOUND (Off:1 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,303.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
305,PT00M14.60S,2022-02-15T01:33:36.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,55,48,2022-02-15T01:34:27Z,3010000,0.0,0.0,1,right,L. Aldridge putback Layup (13 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.0,Made,,,,,13.0,,,,,,,,,,,,,,
306,PT00M05.80S,2022-02-15T01:33:44.9Z,2,REGULAR,3pt,Jump Shot,[],1630558,32.40801576872536,48.03921568627451,1610612758,55,48,2022-02-15T01:34:46Z,3020000,10.0,252.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
307,PT00M01.60S,2022-02-15T01:33:49.1Z,2,REGULAR,rebound,defensive,[],201988,,,1610612751,55,48,2022-02-15T01:33:49Z,3030000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
308,PT00M00.00S,2022-02-15T01:33:51.3Z,2,REGULAR,3pt,Jump Shot,[],203552,60.13469119579501,25.245098039215684,1610612751,55,48,2022-02-15T01:34:01Z,3040000,-124.0,322.0,1,right,MISS S. Curry 34' running 3PT,[203552],1610612751.0,BKN,running,,,Curry,S. Curry,,,,,34.52,Missed,,,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2022-02-15T01:33:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,55,48,2022-02-15T01:33:56Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,308.0,,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2022-02-15T01:33:57.4Z,2,REGULAR,period,end,[],0,,,1610612751,55,48,2022-02-15T01:33:57Z,3060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,55,48,2022-02-15T01:49:15Z,3070000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,55,48,2022-02-15T01:49:15Z,3080000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612751,55,48,2022-02-15T01:49:15Z,3090000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,out,['startperiod'],1626158,,,1610612751,55,48,2022-02-15T01:49:15Z,3100000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612751,55,48,2022-02-15T01:49:15Z,3110000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,in,['startperiod'],1630556,,,1610612751,55,48,2022-02-15T01:49:15Z,3120000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612751,55,48,2022-02-15T01:49:15Z,3130000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-15T01:48:01.6Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612751,55,48,2022-02-15T01:49:15Z,3140000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-15T01:49:34.0Z,3,REGULAR,period,start,[],0,,,1610612758,55,48,2022-02-15T01:49:34Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M46.00S,2022-02-15T01:49:47.9Z,3,REGULAR,2pt,Jump Shot,[],1627734,92.9862023653088,77.45098039215686,1610612758,55,50,2022-02-15T01:49:55Z,3160000,137.0,13.0,1,right,D. Sabonis 13' Jump Shot (7 PTS) (H. Barnes 2 AST),"[1627734, 203084]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,13.8,Made,,,,,7.0,H. Barnes,203084.0,2.0,,,,,,,,,,,
322,PT11M26.00S,2022-02-15T01:50:10.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,55,50,2022-02-15T01:50:10Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M24.00S,2022-02-15T01:50:34.1Z,3,REGULAR,foul,personal,[],1627734,,,1610612751,55,50,2022-02-15T01:50:40Z,3190000,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 203083]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Drummond,203083.0,,,,,
325,PT11M22.00S,2022-02-15T01:50:53.2Z,3,REGULAR,foul,offensive,[],201988,,,1610612751,55,50,2022-02-15T01:57:01Z,3210000,,,0,,P. Mills offensive FOUL (2 PF),"[201988, 1628368]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,2004.0,,2.0,0.0,Fox,1628368.0,,,,,
327,PT11M22.00S,2022-02-15T01:50:53.2Z,3,REGULAR,turnover,offensive foul,[],201988,,,1610612751,55,50,2022-02-15T01:50:53Z,3230000,,,0,,P. Mills offensive foul TURNOVER (2 TO),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,2004.0,2.0,,,,,,,,,
328,PT11M09.00S,2022-02-15T01:51:22.0Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612758,55,50,2022-02-15T01:51:39Z,3240000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Fox 2 FT),"[203083, 1628368]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1193.0,,2.0,0.0,Fox,1628368.0,,,,,
330,PT11M09.00S,2022-02-15T01:51:45.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,55,51,2022-02-15T01:51:45Z,3260000,,,0,,D. Fox Free Throw 1 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
331,PT11M09.00S,2022-02-15T01:52:02.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,55,52,2022-02-15T01:52:02Z,3270000,,,0,,D. Fox Free Throw 2 of 2 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
332,PT11M01.00S,2022-02-15T01:52:14.6Z,3,REGULAR,foul,offensive,[],203552,,,1610612751,55,52,2022-02-15T01:52:21Z,3280000,,,0,,S. Curry offensive FOUL (2 PF),"[203552, 203200]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Holiday,203200.0,,,,,
334,PT11M01.00S,2022-02-15T01:52:14.6Z,3,REGULAR,turnover,offensive foul,[],203552,,,1610612751,55,52,2022-02-15T01:52:14Z,3300000,,,0,,S. Curry offensive foul TURNOVER (2 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,1628172.0,2.0,,,,,,,,,
335,PT10M47.00S,2022-02-15T01:52:49.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,91.27792378449409,52.450980392156865,1610612758,55,52,2022-02-15T01:53:08Z,3310000,12.0,29.0,1,right,MISS D. Sabonis Layup - blocked,"[1627734, 1628971]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.2,Missed,,,,,,,,,,,,,,,,,,Brown,1628971.0
336,PT10M47.00S,2022-02-15T01:52:49.9Z,3,REGULAR,block,,[],1628971,,,1610612758,55,52,2022-02-15T01:54:54Z,3320000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT10M47.00S,2022-02-15T01:52:49.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,55,52,2022-02-15T01:53:08Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
338,PT10M47.00S,2022-02-15T01:52:55.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,55,52,2022-02-15T01:52:55Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M44.00S,2022-02-15T01:53:01.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203084,93.51182654402102,47.05882352941176,1610612758,55,54,2022-02-15T01:53:12Z,3350000,-15.0,8.0,1,right,H. Barnes Layup (2 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.7,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,
341,PT10M43.00S,2022-02-15T01:53:07.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,55,54,2022-02-15T01:53:07Z,3370000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M30.00S,2022-02-15T01:56:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,7.046649145860711,42.8921568627451,1610612751,57,54,2022-02-15T01:57:32Z,3380000,36.0,14.0,1,left,S. Curry driving finger roll Layup (13 PTS) (B. Brown 4 AST),"[203552, 1628971]",1610612751.0,BKN,driving finger roll,,,Curry,S. Curry,,,,,3.81,Made,,,,,13.0,B. Brown,1628971.0,4.0,,,,,,,,,,,
343,PT10M16.00S,2022-02-15T01:56:26.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,57,54,2022-02-15T01:56:26Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M08.00S,2022-02-15T01:56:45.7Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612758,57,54,2022-02-15T01:57:01Z,3400000,,,0,,B. Brown shooting personal FOUL (1 PF) (Harkless 2 FT),"[1628971, 203090]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,1628172.0,,1.0,0.0,Harkless,203090.0,,,,,
347,PT10M08.00S,2022-02-15T01:57:07.3Z,3,REGULAR,freethrow,1 of 2,[],203090,,,1610612758,57,54,2022-02-15T01:57:07Z,3420000,,,0,,MISS M. Harkless Free Throw 1 of 2,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M08.00S,2022-02-15T01:57:07.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,57,54,2022-02-15T01:57:07Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,,
349,PT10M08.00S,2022-02-15T01:57:23.8Z,3,REGULAR,freethrow,2 of 2,[],203090,,,1610612758,57,55,2022-02-15T01:57:23Z,3440000,,,0,,M. Harkless Free Throw 2 of 2 (1 PTS),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
350,PT09M56.00S,2022-02-15T01:57:36.9Z,3,REGULAR,3pt,Jump Shot,[],203552,26.49474375821288,19.362745098039216,1610612751,60,55,2022-02-15T01:58:13Z,3450000,153.0,197.0,1,left,S. Curry 24' 3PT pullup (16 PTS) (B. Brown 5 AST),"[203552, 1628971]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,24.92,Made,,,,,16.0,B. Brown,1628971.0,5.0,,,,,,,,,,,
