actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
446,PT02M48.00S,2022-04-01T01:05:37.3Z,3,REGULAR,3pt,Jump Shot,[],1626171,7.966491458607096,96.56862745098039,1610612749,80,79,2022-04-01T01:05:41Z,4420000,-233.0,22.0,1,left,B. Portis 3PT  (3 PTS) (J. Holiday 2 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.39,Made,,,,,,,3.0,J. Holiday,201950.0,2.0,,,,,,,,,
448,PT02M35.00S,2022-04-01T01:05:51.2Z,3,REGULAR,2pt,Jump Shot,[],201142,92.46057818659659,73.77450980392157,1610612751,82,79,2022-04-01T01:05:55Z,4440000,119.0,18.0,1,right,K. Durant 12' pullup Jump Shot (11 PTS) (J. Johnson 2 AST),"[201142, 201949]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.03,Made,,,,,,,11.0,J. Johnson,201949.0,2.0,,,,,,,,,
458,PT02M09.00S,2022-04-01T01:06:29.5Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,82,79,2022-04-01T01:13:42Z,4452500,,,0,,J. Holiday lost ball TURNOVER (4 TO),"[201950, 1629651]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,4.0,Claxton,1629651.0,
459,PT02M09.00S,2022-04-01T01:06:29.5Z,3,REGULAR,steal,,[],1629651,,,1610612751,82,79,2022-04-01T01:07:40Z,4453750,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M08.00S,2022-04-01T01:06:48.6Z,3,REGULAR,turnover,lost ball,[],1629651,,,1610612751,82,79,2022-04-01T01:17:44Z,4454375,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 201950]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,
518,PT02M08.00S,2022-04-01T01:06:48.6Z,3,REGULAR,steal,,[],201950,,,1610612749,82,79,2022-04-01T01:17:44Z,4454687,,,0,,J. Holiday STEAL (4 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M08.00S,2022-04-01T01:07:07.8Z,3,REGULAR,jumpball,recovered,[],1626171,,,1610612749,82,79,2022-04-01T01:17:44Z,4455000,,,0,,Jump Ball J. Holiday vs. N. Claxton: Tip to B. Portis,"[1626171, 201950, 1629651]",1610612749.0,MIL,heldball,B. Portis,1626171.0,Portis,B. Portis,Holiday,201950.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,
454,PT02M08.00S,2022-04-01T01:07:09.4Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,82,79,2022-04-01T01:17:10Z,4489375,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M08.00S,2022-04-01T01:07:09.4Z,3,REGULAR,substitution,in,[],201588,,,1610612749,82,79,2022-04-01T01:17:10Z,4504687,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M56.00S,2022-04-01T01:07:15.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,7.30946123521682,52.450980392156865,1610612749,82,81,2022-04-01T01:18:55Z,4520000,-12.0,16.0,1,left,J. Holiday driving Layup (7 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.03,Made,,,,,,,7.0,,,,,,,,,,,,
457,PT01M41.00S,2022-04-01T01:07:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,83.65637319316689,39.705882352941174,1610612751,84,81,2022-04-01T01:07:48Z,4530000,-51.0,101.0,1,right,K. Durant 11' pullup Jump Shot (13 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,11.35,Made,,,,,,,13.0,,,,,,,,,,,,
460,PT01M30.00S,2022-04-01T01:07:41.9Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,84,81,2022-04-01T01:07:51Z,4540000,,,0,,J. Holiday lost ball TURNOVER (5 TO),"[201950, 201949]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,5.0,Johnson,201949.0,
461,PT01M30.00S,2022-04-01T01:07:41.9Z,3,REGULAR,steal,,[],201949,,,1610612751,84,81,2022-04-01T01:07:43Z,4550000,,,0,,J. Johnson STEAL (1 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M22.00S,2022-04-01T01:07:50.0Z,3,REGULAR,turnover,bad pass,[],201609,,,1610612751,84,81,2022-04-01T01:07:57Z,4560000,,,0,,G. Dragic bad pass TURNOVER (2 TO),"[201609, 201950]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,
463,PT01M22.00S,2022-04-01T01:07:50.0Z,3,REGULAR,steal,,[],201950,,,1610612749,84,81,2022-04-01T01:07:51Z,4570000,,,0,,J. Holiday STEAL (5 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M19.00S,2022-04-01T01:07:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612749,84,81,2022-04-01T01:11:49Z,4580000,,,0,,J. Johnson take personal FOUL (2 PF) (Holiday 2 FT),"[201949, 201950]",1610612751.0,BKN,take,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Holiday,201950.0,,,,
466,PT01M19.00S,2022-04-01T01:08:23.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201950,,,1610612749,84,82,2022-04-01T01:08:23Z,4600000,,,0,,J. Holiday Free Throw 1 of 2 (8 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
467,PT01M19.00S,2022-04-01T01:08:25.5Z,3,REGULAR,substitution,out,[],203114,,,1610612749,84,82,2022-04-01T01:08:32Z,4610000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M19.00S,2022-04-01T01:08:25.5Z,3,REGULAR,substitution,in,[],203507,,,1610612749,84,82,2022-04-01T01:08:32Z,4620000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M19.00S,2022-04-01T01:08:45.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201950,,,1610612749,84,83,2022-04-01T01:08:45Z,4630000,,,0,,J. Holiday Free Throw 2 of 2 (9 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
470,PT01M05.00S,2022-04-01T01:09:00.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.24901445466492,50.245098039215684,1610612751,86,83,2022-04-01T01:19:33Z,4640000,1.0,11.0,1,right,N. Claxton cutting DUNK (10 PTS) (K. Durant 10 AST),"[1629651, 201142]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,1.11,Made,,,,,,,10.0,K. Durant,201142.0,10.0,,,,,,,,,
472,PT00M56.40S,2022-04-01T01:09:11.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,6.1268068331143235,50.0,1610612749,86,85,2022-04-01T01:20:19Z,4660000,0.0,5.0,1,left,B. Portis cutting DUNK (5 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,0.51,Made,,,,,,,5.0,J. Holiday,201950.0,3.0,,,,,,,,,
474,PT00M41.00S,2022-04-01T01:09:33.9Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,86,85,2022-04-01T01:09:38Z,4680000,,,0,,K. Durant bad pass TURNOVER (6 TO),"[201142, 201950]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,6.0,Holiday,201950.0,
475,PT00M41.00S,2022-04-01T01:09:33.9Z,3,REGULAR,steal,,[],201950,,,1610612749,86,85,2022-04-01T01:09:36Z,4690000,,,0,,J. Holiday STEAL (6 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M35.00S,2022-04-01T01:09:39.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,5.206964520367937,96.56862745098039,1610612749,86,85,2022-04-01T01:09:50Z,4700000,-233.0,-4.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M32.10S,2022-04-01T01:09:42.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,86,85,2022-04-01T01:09:50Z,4710000,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,476.0,6.0,5.0,1.0,,,,,,,,,,,,,
478,PT00M26.60S,2022-04-01T01:09:48.4Z,3,REGULAR,2pt,Jump Shot,[],201142,78.0059132720105,63.48039215686274,1610612751,86,85,2022-04-01T01:09:58Z,4720000,67.0,154.0,1,right,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,,
479,PT00M20.40S,2022-04-01T01:09:54.6Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,86,85,2022-04-01T01:09:58Z,4730000,,,0,,G. Allen REBOUND (Off:2 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,478.0,4.0,2.0,2.0,,,,,,,,,,,,,
480,PT00M14.90S,2022-04-01T01:10:00.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.601182654402102,47.794117647058826,1610612749,86,87,2022-04-01T01:10:04Z,4740000,11.0,0.0,1,left,G. Antetokounmpo alley-oop DUNK (33 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,1.1,Made,,,,,,,33.0,J. Holiday,201950.0,4.0,,,,,,,,,
482,PT00M03.70S,2022-04-01T01:10:19.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,86,87,2022-04-01T01:10:19Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M03.70S,2022-04-01T01:10:25.0Z,3,REGULAR,substitution,out,[],201949,,,1610612751,86,87,2022-04-01T01:10:31Z,4770000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M03.70S,2022-04-01T01:10:25.0Z,3,REGULAR,substitution,in,[],202681,,,1610612751,86,87,2022-04-01T01:10:31Z,4780000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M03.70S,2022-04-01T01:10:25.0Z,3,REGULAR,substitution,out,[],1628960,,,1610612751,86,87,2022-04-01T01:10:36Z,4790000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M03.70S,2022-04-01T01:10:25.0Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,86,87,2022-04-01T01:10:36Z,4800000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M01.00S,2022-04-01T01:10:44.2Z,3,REGULAR,turnover,lost ball,[],202681,,,1610612751,86,87,2022-04-01T01:10:50Z,4810000,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 201588]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,2.0,Hill,201588.0,
488,PT00M01.00S,2022-04-01T01:10:44.2Z,3,REGULAR,steal,,[],201588,,,1610612749,86,87,2022-04-01T01:10:46Z,4820000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2022-04-01T01:10:49.1Z,3,REGULAR,period,end,[],0,,,1610612749,86,87,2022-04-01T01:10:49Z,4830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612749,86,87,2022-04-01T01:14:14Z,4840000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,out,['startperiod'],201988,,,1610612749,86,87,2022-04-01T01:14:14Z,4850000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,86,87,2022-04-01T01:14:14Z,4860000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,86,87,2022-04-01T01:14:14Z,4870000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612749,86,87,2022-04-01T01:14:14Z,4880000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,in,['startperiod'],201949,,,1610612749,86,87,2022-04-01T01:14:14Z,4890000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,86,87,2022-04-01T01:14:14Z,4900000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-04-01T01:11:10.8Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,86,87,2022-04-01T01:14:14Z,4910000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-04-01T01:14:24.4Z,4,REGULAR,period,start,[],0,,,1610612751,86,87,2022-04-01T01:14:24Z,4920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M41.00S,2022-04-01T01:14:42.5Z,4,REGULAR,3pt,Jump Shot,[],203552,75.90341655716163,85.5392156862745,1610612751,89,87,2022-04-01T01:14:47Z,4930000,178.0,174.0,1,right,S. Curry 24' 3PT step back (11 PTS) (J. Johnson 3 AST),"[203552, 201949]",1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,24.87,Made,,,,,,,11.0,J. Johnson,201949.0,3.0,,,,,,,,,
500,PT11M27.00S,2022-04-01T01:15:02.5Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,89,87,2022-04-01T01:24:04Z,4940000,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (4 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,1204.0,,,,,4.0,,,
501,PT11M16.00S,2022-04-01T01:15:16.1Z,4,REGULAR,foul,personal,[],203114,,,1610612751,89,87,2022-04-01T01:15:48Z,4950000,,,0,,K. Middleton personal FOUL (3 PF),"[203114, 203552]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Curry,203552.0,,,,
503,PT11M05.00S,2022-04-01T01:15:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203552,92.85479632063075,44.36274509803921,1610612751,89,87,2022-04-01T01:16:00Z,4970000,-28.0,15.0,1,right,MISS S. Curry driving finger roll Layup,[203552],1610612751.0,BKN,driving finger roll,,,Curry,S. Curry,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
504,PT11M03.00S,2022-04-01T01:15:53.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,89,87,2022-04-01T01:16:00Z,4980000,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,503.0,7.0,7.0,0.0,,,,,,,,,,,,,
505,PT10M50.00S,2022-04-01T01:16:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.469776609724048,47.05882352941176,1610612749,89,87,2022-04-01T01:25:14Z,4990000,15.0,-1.0,1,left,MISS B. Portis driving Layup - blocked,"[1626171, 201949]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,1.47,Missed,Johnson,201949.0,,,,,,,,,,,,,,,,,
506,PT10M50.00S,2022-04-01T01:16:06.4Z,4,REGULAR,block,,[],201949,,,1610612749,89,87,2022-04-01T01:16:08Z,5000000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M49.00S,2022-04-01T01:16:07.4Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,89,87,2022-04-01T01:16:11Z,5010000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,505.0,9.0,5.0,4.0,,,,,,,,,,,,,
508,PT10M49.00S,2022-04-01T01:16:11.7Z,4,REGULAR,foul,personal,['2freethrow'],201949,,,1610612749,89,87,2022-04-01T01:16:22Z,5020000,,,0,,J. Johnson shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[201949, 203507]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Antetokounmpo,203507.0,,,,
510,PT10M49.00S,2022-04-01T01:16:46.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,89,88,2022-04-01T01:16:46Z,5040000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,34.0,,,,,,,,,,,,
511,PT10M49.00S,2022-04-01T01:17:10.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,89,89,2022-04-01T01:17:10Z,5050000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (35 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,35.0,,,,,,,,,,,,
514,PT10M35.00S,2022-04-01T01:17:25.5Z,4,REGULAR,3pt,Jump Shot,[],202681,66.83639947437582,44.6078431372549,1610612751,92,89,2022-04-01T01:17:31Z,5060000,-27.0,259.0,1,right,K. Irving 26' 3PT  (23 PTS) (G. Dragic 2 AST),"[202681, 201609]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.06,Made,,,,,,,23.0,G. Dragic,201609.0,2.0,,,,,,,,,
515,PT10M25.00S,2022-04-01T01:17:36.3Z,4,REGULAR,3pt,Jump Shot,[],203114,30.436925098554536,69.6078431372549,1610612749,92,89,2022-04-01T01:27:00Z,5070000,-98.0,234.0,1,left,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
516,PT10M20.00S,2022-04-01T01:17:41.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,92,89,2022-04-01T01:17:41Z,5080000,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,515.0,7.0,6.0,1.0,,,,,,,,,,,,,
519,PT10M15.00S,2022-04-01T01:17:46.1Z,4,REGULAR,turnover,bad pass,[],203552,,,1610612751,92,89,2022-04-01T01:17:49Z,5090000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1626171]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,
520,PT10M15.00S,2022-04-01T01:17:46.1Z,4,REGULAR,steal,,[],1626171,,,1610612749,92,89,2022-04-01T01:17:48Z,5100000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M10.00S,2022-04-01T01:17:51.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,5.469776609724048,95.83333333333334,1610612749,92,92,2022-04-01T01:27:53Z,5110000,-229.0,-1.0,1,left,G. Allen 3PT running (5 PTS) (G. Hill 1 AST),"[1628960, 201588]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,22.92,Made,,,,,,,5.0,G. Hill,201588.0,1.0,,,,,,,,,
523,PT09M52.00S,2022-04-01T01:18:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,83.39356110381078,42.40196078431372,1610612751,92,92,2022-04-01T01:18:13Z,5130000,-38.0,104.0,1,right,MISS K. Irving 11' fadeaway Shot - blocked,"[202681, 203114]",1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,11.03,Missed,Middleton,203114.0,,,,,,,,,,,,,,,,,
524,PT09M52.00S,2022-04-01T01:18:08.3Z,4,REGULAR,block,,[],203114,,,1610612751,92,92,2022-04-01T01:18:11Z,5140000,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M49.00S,2022-04-01T01:18:11.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,92,92,2022-04-01T01:18:13Z,5150000,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,523.0,8.0,8.0,0.0,,,,,,,,,,,,,
526,PT09M47.00S,2022-04-01T01:18:13.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,6.915243101182654,49.26470588235294,1610612749,92,94,2022-04-01T01:18:31Z,5160000,4.0,13.0,1,left,G. Antetokounmpo running DUNK (37 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.3,Made,,,,,,,37.0,K. Middleton,203114.0,4.0,,,,,,,,,
528,PT09M29.00S,2022-04-01T01:18:46.0Z,4,REGULAR,3pt,Jump Shot,[],202681,73.14388961892247,17.892156862745097,1610612751,92,94,2022-04-01T01:28:48Z,5180000,-161.0,200.0,1,right,MISS K. Irving 25' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
529,PT09M26.00S,2022-04-01T01:18:49.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,92,94,2022-04-01T01:18:51Z,5190000,,,0,,G. Antetokounmpo REBOUND (Off:4 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,528.0,10.0,6.0,4.0,,,,,,,,,,,,,
530,PT09M22.00S,2022-04-01T01:18:56.1Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,92,94,2022-04-01T01:19:00Z,5200000,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (5 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,1204.0,,,,,5.0,,,
531,PT09M22.00S,2022-04-01T01:18:59.5Z,4,REGULAR,substitution,out,[],203114,,,1610612751,92,94,2022-04-01T01:19:06Z,5210000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M22.00S,2022-04-01T01:18:59.5Z,4,REGULAR,substitution,in,[],1626192,,,1610612751,92,94,2022-04-01T01:19:06Z,5220000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M58.00S,2022-04-01T01:19:38.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201949,93.64323258869908,90.44117647058823,1610612751,92,94,2022-04-01T01:19:42Z,5230000,202.0,7.0,1,right,MISS J. Johnson 20' Jump Shot,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,20.23,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M56.00S,2022-04-01T01:19:40.4Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,92,94,2022-04-01T01:19:42Z,5240000,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,533.0,4.0,3.0,1.0,,,,,,,,,,,,,
535,PT08M47.00S,2022-04-01T01:19:49.3Z,4,REGULAR,3pt,Jump Shot,[],203507,31.882391590013142,57.59803921568627,1610612749,92,94,2022-04-01T01:19:54Z,5250000,-38.0,247.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M44.00S,2022-04-01T01:19:52.3Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,92,94,2022-04-01T01:19:54Z,5260000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,535.0,1.0,1.0,0.0,,,,,,,,,,,,,
