actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
359,PT11M41.00S,2022-04-06T00:51:58.5Z,3,REGULAR,foul,personal,['3freethrow'],203083,,,1610612745,64,47,2022-04-06T00:52:17Z,3580000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Mathews 3 FT),"[203083, 1629726]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,1199.0,4.0,0.0,Mathews,1629726.0,,,,,,,,,
361,PT11M41.00S,2022-04-06T00:52:28.9Z,3,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,64,47,2022-04-06T00:52:28Z,3600000,,,0,,MISS G. Mathews Free Throw 1 of 3,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,
362,PT11M41.00S,2022-04-06T00:52:28.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,64,47,2022-04-06T00:52:28Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,361.0,,,,,,
363,PT11M41.00S,2022-04-06T00:52:52.0Z,3,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,64,48,2022-04-06T00:52:52Z,3620000,,,0,,G. Mathews Free Throw 2 of 3 (1 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
364,PT11M41.00S,2022-04-06T00:52:53.5Z,3,REGULAR,substitution,out,[],203083,,,1610612745,64,48,2022-04-06T00:52:58Z,3630000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M41.00S,2022-04-06T00:52:53.5Z,3,REGULAR,substitution,in,[],1629651,,,1610612745,64,48,2022-04-06T00:52:58Z,3640000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M41.00S,2022-04-06T00:53:17.8Z,3,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,64,49,2022-04-06T00:53:17Z,3650000,,,0,,G. Mathews Free Throw 3 of 3 (2 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
367,PT11M41.00S,2022-04-06T00:53:24.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,64,49,2022-04-06T00:53:34Z,3660000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,
368,PT11M24.00S,2022-04-06T00:53:44.1Z,3,REGULAR,2pt,Jump Shot,[],201142,15.193823915900131,66.91176470588235,1610612751,64,49,2022-04-06T00:54:12Z,3670000,-85.0,90.0,1,left,MISS K. Durant 12' turnaround Shot,[201142],1610612751.0,BKN,turnaround,,,Durant,K. Durant,,,,,12.37,Missed,,,,,,,,,,,,,,,,,,
369,PT11M22.00S,2022-04-06T00:53:46.1Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,64,49,2022-04-06T00:53:48Z,3680000,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,368.0,3.0,3.0,0.0,,,
370,PT11M15.00S,2022-04-06T00:53:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.1084099868594,63.48039215686274,1610612745,64,49,2022-04-06T00:53:58Z,3690000,67.0,134.0,1,right,MISS J. Green 15' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,15.04,Missed,,,,,,,,,,,,,,,,,,
371,PT11M10.00S,2022-04-06T00:53:58.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,64,49,2022-04-06T00:53:58Z,3700000,,,0,,A. Sengun REBOUND (Off:5 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,370.0,6.0,1.0,5.0,,,
372,PT11M10.00S,2022-04-06T00:53:58.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,64,49,2022-04-06T00:53:58Z,3710000,0.0,0.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
373,PT11M10.00S,2022-04-06T00:53:58.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,49,2022-04-06T00:53:58Z,3720000,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,372.0,5.0,3.0,2.0,,,
374,PT11M06.00S,2022-04-06T00:54:02.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,31.488173455978973,32.35294117647059,1610612751,67,49,2022-04-06T00:54:07Z,3730000,88.0,243.0,1,left,K. Irving 25' 3PT  (25 PTS) (B. Brown 2 AST),"[202681, 1628971]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.9,Made,25.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
376,PT10M47.00S,2022-04-06T00:54:23.3Z,3,REGULAR,foul,personal,[],201988,,,1610612745,67,49,2022-04-06T00:54:35Z,3750000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 1630224]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,1627541.0,1.0,0.0,Green,1630224.0,,,,,,,,,
378,PT10M34.00S,2022-04-06T00:54:53.1Z,3,REGULAR,3pt,Jump Shot,[],1629645,74.19513797634691,87.00980392156863,1610612745,67,52,2022-04-06T00:54:59Z,3770000,185.0,190.0,1,right,K. Porter Jr. 26' 3PT pullup (20 PTS) (A. Sengun 4 AST),"[1629645, 1630578]",1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,26.53,Made,20.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,
380,PT10M16.00S,2022-04-06T00:55:10.3Z,3,REGULAR,3pt,Jump Shot,[],201988,25.18068331143233,86.02941176470588,1610612751,70,52,2022-04-06T00:55:14Z,3790000,-180.0,184.0,1,left,P. Mills 25' 3PT  (6 PTS) (K. Irving 3 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.76,Made,6.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,
382,PT09M57.00S,2022-04-06T00:55:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,82.07950065703022,41.911764705882355,1610612745,70,54,2022-04-06T00:55:33Z,3810000,-40.0,116.0,1,right,K. Porter Jr. 12' step back Jump Shot (22 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,12.28,Made,22.0,,,,,,,,,,,,,,,,,
383,PT09M45.00S,2022-04-06T00:55:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.559132720105126,40.44117647058824,1610612751,72,54,2022-04-06T00:55:47Z,3820000,48.0,113.0,1,left,K. Durant 12' pullup Jump Shot (8 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.23,Made,8.0,,,,,,,,,,,,,,,,,
384,PT09M30.00S,2022-04-06T00:55:56.5Z,3,REGULAR,3pt,Jump Shot,[],1629726,84.97043363994744,2.941176470588235,1610612745,72,54,2022-04-06T00:56:00Z,3830000,-235.0,89.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
385,PT09M26.00S,2022-04-06T00:56:00.5Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,72,54,2022-04-06T00:56:00Z,3840000,,,0,,J. Tate REBOUND (Off:3 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,384.0,7.0,4.0,3.0,,,
386,PT09M24.00S,2022-04-06T00:56:01.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,77.87450722733246,9.068627450980392,1610612745,72,54,2022-04-06T00:56:07Z,3850000,-205.0,155.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
387,PT09M21.00S,2022-04-06T00:56:04.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,72,54,2022-04-06T00:56:15Z,3860000,,,0,,A. Sengun REBOUND (Off:6 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,386.0,7.0,1.0,6.0,,,
388,PT09M19.00S,2022-04-06T00:56:07.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,68.54467805519053,71.07843137254902,1610612745,72,54,2022-04-06T00:56:11Z,3870000,105.0,243.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,
389,PT09M16.00S,2022-04-06T00:56:10.1Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,72,54,2022-04-06T00:56:11Z,3880000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,388.0,2.0,2.0,0.0,,,
390,PT09M07.00S,2022-04-06T00:56:22.3Z,3,REGULAR,turnover,traveling,[],1629651,,,1610612751,72,54,2022-04-06T00:56:27Z,3890000,,,0,,N. Claxton traveling TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,202901.0,,,,,,,,,,,1.0,,
391,PT08M47.00S,2022-04-06T00:56:54.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630224,93.38042049934296,51.225490196078425,1610612745,72,56,2022-04-06T00:56:57Z,3900000,6.0,10.0,1,right,J. Green driving DUNK (16 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.15,Made,16.0,,,,,,,,,,,,,,,,,
392,PT08M34.00S,2022-04-06T00:57:07.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,4.418528252299605,49.754901960784316,1610612751,74,56,2022-04-06T00:57:09Z,3910000,1.0,-11.0,1,left,N. Claxton alley-oop DUNK (7 PTS) (K. Durant 5 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.11,Made,7.0,K. Durant,201142.0,5.0,,,,,,,,,,,,,,
394,PT08M18.00S,2022-04-06T00:57:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,74,56,2022-04-06T00:57:30Z,3930000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1627541.0,,,,,,,,,,,3.0,,
395,PT08M10.00S,2022-04-06T00:57:38.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,7.703679369250986,2.941176470588235,1610612751,74,56,2022-04-06T00:57:42Z,3940000,235.0,20.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,
396,PT08M06.00S,2022-04-06T00:57:42.0Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,74,56,2022-04-06T00:57:42Z,3950000,,,0,,J. Tate REBOUND (Off:3 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,395.0,8.0,5.0,3.0,,,
397,PT07M59.00S,2022-04-06T00:57:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,94.30026281208936,45.588235294117645,1610612745,74,56,2022-04-06T00:57:51Z,3960000,-22.0,1.0,1,right,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 201142]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,2.21,Missed,,,,,,,,,,Durant,201142.0,,,,,,,
398,PT07M59.00S,2022-04-06T00:57:48.2Z,3,REGULAR,block,,[],201142,,,1610612745,74,56,2022-04-06T00:57:50Z,3970000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M59.00S,2022-04-06T00:57:48.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,74,56,2022-04-06T00:57:51Z,3980000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,397.0,8.0,8.0,0.0,,,
400,PT07M59.00S,2022-04-06T00:57:51.2Z,3,REGULAR,foul,personal,[],1630256,,,1610612751,74,56,2022-04-06T00:58:00Z,3990000,,,0,,J. Tate personal FOUL (2 PF),"[1630256, 201142]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,202901.0,2.0,0.0,Durant,201142.0,,,,,,,,,
402,PT07M49.00S,2022-04-06T00:58:16.0Z,3,REGULAR,3pt,Jump Shot,[],202681,29.38567674113009,78.92156862745098,1610612751,74,56,2022-04-06T00:58:20Z,4010000,-145.0,224.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,
403,PT07M45.00S,2022-04-06T00:58:20.0Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,74,56,2022-04-06T00:58:20Z,4020000,,,0,,J. Tate REBOUND (Off:3 Def:6),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,402.0,9.0,6.0,3.0,,,
404,PT07M45.00S,2022-04-06T00:58:22.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630256,91.80354796320631,48.03921568627451,1610612745,74,56,2022-04-06T00:59:28Z,4030000,-10.0,25.0,1,right,MISS J. Tate running Layup,[1630256],1610612745.0,HOU,running,,,Tate,J. Tate,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,
405,PT07M43.00S,2022-04-06T00:58:24.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,74,56,2022-04-06T00:59:28Z,4040000,,,0,,A. Sengun REBOUND (Off:7 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,404.0,8.0,1.0,7.0,,,
406,PT07M42.00S,2022-04-06T00:58:25.9Z,3,REGULAR,foul,personal,['2freethrow'],202681,,,1610612745,74,56,2022-04-06T00:58:34Z,4050000,,,0,,K. Irving shooting personal FOUL (1 PF) (Sengun 2 FT),"[202681, 1630578]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,202901.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
408,PT07M42.00S,2022-04-06T00:58:55.3Z,3,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",1630578,,,1610612745,74,57,2022-04-06T00:58:55Z,4070000,,,0,,A. Sengun Free Throw 1 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
409,PT07M42.00S,2022-04-06T00:59:20.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",1630578,,,1610612745,74,58,2022-04-06T00:59:20Z,4080000,,,0,,A. Sengun Free Throw 2 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
410,PT07M21.00S,2022-04-06T00:59:43.9Z,3,REGULAR,2pt,Jump Shot,[],201142,10.5946123521682,33.088235294117645,1610612751,74,58,2022-04-06T00:59:47Z,4090000,85.0,47.0,1,left,MISS K. Durant 9' turnaround fadeaway Shot,[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,9.68,Missed,,,,,,,,,,,,,,,,,,
411,PT07M17.00S,2022-04-06T00:59:47.9Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,74,58,2022-04-06T00:59:47Z,4100000,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,410.0,6.0,3.0,3.0,,,
412,PT07M14.00S,2022-04-06T00:59:49.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202681,35.03613666228647,56.127450980392155,1610612751,74,58,2022-04-06T00:59:52Z,4110000,-31.0,277.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.85,Missed,,,,,,,,,,,,,,,,,,
413,PT07M12.00S,2022-04-06T00:59:51.8Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,74,58,2022-04-06T00:59:52Z,4120000,,,0,,A. Sengun REBOUND (Off:7 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,412.0,9.0,2.0,7.0,,,
414,PT07M07.00S,2022-04-06T00:59:57.3Z,3,REGULAR,turnover,lost ball,[],1630224,,,1610612745,74,58,2022-04-06T01:00:01Z,4130000,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 202681]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Irving,202681.0
415,PT07M07.00S,2022-04-06T00:59:57.3Z,3,REGULAR,steal,,[],202681,,,1610612751,74,58,2022-04-06T00:59:59Z,4140000,,,0,,K. Irving STEAL (2 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M03.00S,2022-04-06T01:00:03.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,74,58,2022-04-06T01:00:03Z,4150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M50.00S,2022-04-06T01:00:34.3Z,3,REGULAR,foul,offensive,[],1628971,,,1610612751,74,58,2022-04-06T01:00:42Z,4160000,,,0,,B. Brown offensive FOUL (3 PF),"[1628971, 1629726]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,202901.0,3.0,0.0,Mathews,1629726.0,,,,,,,,,
419,PT06M50.00S,2022-04-06T01:00:34.3Z,3,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,74,58,2022-04-06T01:00:34Z,4180000,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,202901.0,,,,,,,,,,,1.0,,
420,PT06M50.00S,2022-04-06T01:00:43.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,74,58,2022-04-06T01:00:43Z,4190000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M50.00S,2022-04-06T01:00:45.6Z,3,REGULAR,substitution,out,[],201988,,,1610612745,74,58,2022-04-06T01:03:20Z,4200000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M50.00S,2022-04-06T01:00:45.6Z,3,REGULAR,substitution,in,[],1630556,,,1610612745,74,58,2022-04-06T01:03:20Z,4210000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M29.00S,2022-04-06T01:03:50.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,66.17936925098554,32.1078431372549,1610612745,74,61,2022-04-06T01:03:56Z,4220000,-89.0,265.0,1,right,J. Green 28' 3PT step back (19 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,28.01,Made,19.0,,,,,,,,,,,,,,,,,
424,PT06M06.00S,2022-04-06T01:04:13.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,15.193823915900131,46.32352941176471,1610612751,74,61,2022-04-06T01:04:19Z,4230000,18.0,90.0,1,left,MISS K. Edwards 9' driving floating Shot,[1630556],1610612751.0,BKN,driving floating,,,Edwards,K. Edwards,,,,,9.22,Missed,,,,,,,,,,,,,,,,,,
425,PT06M05.00S,2022-04-06T01:04:14.3Z,3,REGULAR,rebound,offensive,[],1630556,,,1610612751,74,61,2022-04-06T01:04:19Z,4240000,,,0,,K. Edwards REBOUND (Off:2 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,424.0,4.0,2.0,2.0,,,
426,PT06M03.00S,2022-04-06T01:04:17.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,33.196452036793694,53.92156862745098,1610612751,77,61,2022-04-06T01:04:22Z,4250000,-20.0,260.0,1,left,K. Durant 26' 3PT  (11 PTS) (K. Edwards 2 AST),"[201142, 1630556]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.02,Made,11.0,K. Edwards,1630556.0,2.0,,,,,,,,,,,,,,
428,PT05M50.00S,2022-04-06T01:04:34.6Z,3,REGULAR,foul,technical,['1freethrow'],202681,,,1610612745,77,61,2022-04-06T01:04:48Z,4270000,,,0,,K. Irving defensive-3-second technical FOUL (1 Tech),[202681],1610612751.0,BKN,defensive-3-second,,,Irving,K. Irving,,,,,,,,,,,202901.0,1.0,1.0,,,,,,,,,,,
429,PT05M50.00S,2022-04-06T01:04:57.6Z,3,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,77,62,2022-04-06T01:04:57Z,4280000,,,0,,J. Green technical Free Throw 1 of 1 (20 PTS),[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
430,PT05M50.00S,2022-04-06T01:04:58.6Z,3,REGULAR,substitution,out,[],1628971,,,1610612745,77,62,2022-04-06T01:05:01Z,4290000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M50.00S,2022-04-06T01:04:58.6Z,3,REGULAR,substitution,in,[],1630560,,,1610612745,77,62,2022-04-06T01:05:01Z,4300000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M39.00S,2022-04-06T01:05:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,87.33574244415243,95.34313725490196,1610612745,77,65,2022-04-06T01:05:24Z,4310000,227.0,67.0,1,right,K. Porter Jr. 3PT  (25 PTS) (A. Sengun 5 AST),"[1629645, 1630578]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,23.63,Made,25.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,,
434,PT05M19.00S,2022-04-06T01:05:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,16.507884362680684,42.8921568627451,1610612751,79,65,2022-04-06T01:11:36Z,4330000,36.0,103.0,1,left,K. Durant 10' fadeaway Jump Shot (13 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,10.87,Made,13.0,,,,,,,,,,,,,,,,,
435,PT05M00.00S,2022-04-06T01:05:59.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,89.70105124835742,40.68627450980392,1610612745,79,65,2022-04-06T01:06:02Z,4340000,-47.0,44.0,1,right,MISS J. Tate 6' Hook,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,
436,PT04M57.00S,2022-04-06T01:06:02.1Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,79,65,2022-04-06T01:06:02Z,4350000,,,0,,K. Edwards REBOUND (Off:2 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,435.0,5.0,3.0,2.0,,,
437,PT04M51.00S,2022-04-06T01:06:09.5Z,3,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612751,79,65,2022-04-06T01:06:16Z,4360000,,,0,,G. Mathews shooting personal FOUL (4 PF) (Thomas 2 FT),"[1629726, 1630560]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,202901.0,4.0,0.0,Thomas,1630560.0,,,,,,,,,
439,PT04M51.00S,2022-04-06T01:06:41.3Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,80,65,2022-04-06T01:06:41Z,4380000,,,0,,C. Thomas Free Throw 1 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
441,PT04M51.00S,2022-04-06T01:06:42.1Z,3,REGULAR,substitution,in,[],1630528,,,1610612751,80,65,2022-04-06T01:06:50Z,4400000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M51.00S,2022-04-06T01:06:42.1Z,3,REGULAR,substitution,out,[],1630256,,,1610612751,80,65,2022-04-06T01:08:13Z,4405000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M51.00S,2022-04-06T01:06:42.1Z,3,REGULAR,substitution,out,[],1629726,,,1610612751,80,65,2022-04-06T01:08:32Z,4407500,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M51.00S,2022-04-06T01:06:42.1Z,3,REGULAR,substitution,in,[],1630231,,,1610612751,80,65,2022-04-06T01:08:32Z,4408750,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M51.00S,2022-04-06T01:07:01.8Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,81,65,2022-04-06T01:07:01Z,4410000,,,0,,C. Thomas Free Throw 2 of 2 (8 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
443,PT04M28.00S,2022-04-06T01:07:26.6Z,3,REGULAR,3pt,Jump Shot,[],1629645,74.06373193166885,86.76470588235294,1610612745,81,65,2022-04-06T01:07:30Z,4420000,184.0,191.0,1,right,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
